"rownum","Id","MonsterTypesKey","i32","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","ModsKeys","i32","string","string","ModelSizeMultiplier","i32","i32","i32","i32","i32","TagsKeys","ExperienceMultiplier","[i32]","i32","i32","i32","CriticalStrikeChance","i32","GrantedEffectsKeys","AISFile","ModsKeys2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentityKeys","Weapon2_ItemVisualIdentityKeys","Back_ItemVisualIdentityKey","MainHand_ItemClassesKey","OffHand_ItemClassesKey","Helmet_ItemVisualIdentityKey","i32","KillSpecificMonsterCount_AchievementItemsKeys","Special_ModsKeys","KillRare_AchievementItemsKeys","bool","i32","i32","i32","i32","i32","i32","i32","bool","string","KillWhileOnslaughtIsActive_AchievementItemsKey","MonsterSegmentsKey","MonsterArmoursKey","KillWhileTalismanIsActive_AchievementItemsKey","Part1_ModsKeys","Part2_ModsKeys","Endgame_ModsKeys","rid","i32","i32","[rid]","[rid]","i32","SinkAnimation_AOFile","bool","[rid]","bool","bool","bool","i32","i32","f32","i32","EPKFile","i32","MonsterConditionalEffectPacksKey","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","AddonMonsterTypeIndex","i32","i32","i32","i32","i32","bool","BossHealthBar","bool"
8814,"Metadata/Monsters/LeagueUltimatum/Guard/GuardBowFireRuin",2963,30,3,6,58,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBowFire.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard02BowLow.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBow",[],1,"","",100,2,6,4,5,0,"[766,786,71,48,803,31,810,822,32,118,1072]",130,[],105,135,700,500,0,"[533,4965,10943]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBow.ais",[],"",1,"Trial Flamechaser",137,247,1500,[8374],[14119],"",13,"","",0,[],[],[],"",1,6,100,0,0,100,2722,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,247,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8815,"Metadata/Monsters/LeagueUltimatum/Guard/GuardBowFireSpectre",2963,30,3,6,58,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBowFire.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard02BowLow.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBow",[],1,"","",100,2,6,4,5,0,"[766,786,71,48,803,31,810,822,32,118,1072]",130,[],135,135,700,500,0,"[533,4964,10943]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBow.ais",[],"",1,"Trial Flamechaser",137,247,1500,[8374],[14119],"",13,"","",0,[],[],[],1,1,6,100,0,0,100,24695,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,247,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8816,"Metadata/Monsters/LeagueUltimatum/Guard/GuardBowFireAllFlame",2963,30,3,6,58,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBowFire.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard02BowLow.ao""]","Metadata/Monsters/LeagueNecropolis/Ultimatum/VaalGuards/VaalGuardBow",[],1,"","",100,2,6,4,5,0,"[766,786,71,48,803,31,810,822,32,118,1072]",130,[],135,135,700,500,0,"[533,4964,10943]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBow.ais",[],"",1,"Trial Flamechaser",137,247,1500,[8374],[14119],"",13,"","",0,[],[],[],1,1,6,100,0,0,100,862,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,247,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8817,"Metadata/Monsters/LeagueUltimatum/Guard/GuardBowFireWeak",2963,30,3,6,58,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBowFire.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard02BowNoPhysLow.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBow",[],1,"","",100,2,6,4,5,0,"[766,786,71,48,803,31,810,822,32,118,1072]",130,[],105,135,700,500,0,"[533,10943]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBow.ais",[],"",1,"Trial Embercaller",137,247,1500,[8374],[14119],"",13,"","",0,[],[],[],"",1,6,100,0,0,100,9887,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,247,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8818,"Metadata/Monsters/LeagueUltimatum/Guard/GuardBowFireWeakSpectre",2963,30,3,6,58,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBowFire.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard02BowNoPhysLow.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBow",[],1,"","",100,2,6,4,5,0,"[766,786,71,48,803,31,810,822,32,118,1072]",130,[],135,135,700,500,0,"[533,10943]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardBow.ais",[],"",1,"Trial Embercaller",137,247,1500,[8374],[14119],"",13,"","",0,[],[],[],1,1,6,100,0,0,100,9463,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,247,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8819,"Metadata/Monsters/LeagueUltimatum/Guard/GuardDaggers",2964,40,3,6,12,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard01Low.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers",[],1,"","",100,2,6,4,5,0,"[769,804,787,775,774,71,48,764,31,765,810,822,118]",130,[],105,135,700,500,0,"[382,821,10966,10985,10986,10987,11039,11035,11036]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers.ais",[],"",1,"Trial Scalper",69,312,1500,[9701],[9701],"",7,7,"",0,[],[],[],"",1,6,100,0,0,100,28671,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,312,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8820,"Metadata/Monsters/LeagueUltimatum/Guard/GuardDaggersRuin",2964,40,3,6,12,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard01Low.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers",[],1,"","",100,2,6,4,5,0,"[769,804,787,775,774,71,48,764,31,765,810,822,118]",130,[],105,135,700,500,0,"[382,821,10966,10985,10986,10987,11040,11037,11038]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers.ais",[],"",1,"Trial Scalper",69,312,1500,[9701],[9701],"",7,7,"",0,[],[],[],"",1,6,100,0,0,100,24897,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,312,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8821,"Metadata/Monsters/LeagueUltimatum/Guard/GuardDaggersSpectre_",2964,40,3,6,12,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard01Low.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers",[],1,"","",100,2,6,4,5,0,"[769,804,787,775,774,71,48,764,31,765,810,822,118]",130,[],105,135,700,500,0,"[382,821,10966,10985,10986,10987,11039,11035,11036]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers.ais",[],"",1,"Trial Scalper",69,312,1500,[9701],[9701],"",7,7,"",0,[],[],[],1,1,6,100,0,0,100,30172,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,312,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8822,"Metadata/Monsters/LeagueUltimatum/Guard/GuardDaggersWeak",2964,40,3,6,12,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard01NoPhysLow.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers",[],1,"","",100,2,6,4,5,0,"[769,804,787,775,774,71,48,764,31,765,810,822,118,1072]",130,[],105,135,700,500,0,"[382,821,10966,10987]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers.ais",[],"",1,"Trial Lurker",69,312,1500,[9701],[9701],"",7,7,"",0,[],[],[],"",1,6,100,0,0,100,10342,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,312,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8823,"Metadata/Monsters/LeagueUltimatum/Guard/GuardDaggersWeakSpectre",2964,40,3,6,12,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard01NoPhysLow.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers",[],1,"","",100,2,6,4,5,0,"[769,804,787,775,774,71,48,764,31,765,810,822,118,1072]",130,[],135,135,700,500,0,"[382,821,10966,10987]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers.ais",[],"",1,"Trial Lurker",69,312,1500,[9701],[9701],"",7,7,"",0,[],[],[],1,1,6,100,0,0,100,15033,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,312,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8824,"Metadata/Monsters/LeagueUltimatum/Guard/GuardDaggersClone",2964,40,3,6,12,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggers.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard01Low.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardDaggersClone",[6629],1,"","",100,2,3,4,5,0,"[804,787,775,774,71,48,830,31,810,822,118]",130,[],105,135,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",1,"Trial Scalper",69,312,1500,[9701],[9701],"",7,7,"",0,[],[36712],[],"",1,6,100,0,0,100,65505,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,3,312,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8825,"Metadata/Monsters/LeagueUltimatum/Guard/GuardTrapper_",2963,40,3,6,12,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard03Low.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps",[],1,"","",100,3,6,6,1,0,"[34,769,804,766,806,71,48,791,31,118,1072]",130,[],105,135,700,500,0,"[11018,8770,2028]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps.ais",[],"",1,"Trial Machinist",137,247,1500,[],[],"","","","",0,[],[25433],[],"",1,6,100,0,0,100,27885,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,247,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8826,"Metadata/Monsters/LeagueUltimatum/Guard/GuardTrapperSpectre",2963,40,3,6,12,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard03Low.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps",[],1,"","",100,3,6,6,1,0,"[34,769,804,766,806,71,48,791,31,118,1072]",130,[],135,135,700,500,0,"[11018,8770,2028]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps.ais",[],"",1,"Trial Machinist",137,247,1500,[],[],"","","","",0,[],[25433],[],1,1,6,100,0,0,100,42806,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,247,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8827,"Metadata/Monsters/LeagueUltimatum/Guard/GuardBomber",2963,40,3,6,12,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard03Low.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps",[],1,"","",100,3,6,6,1,0,"[34,804,766,806,71,48,791,31,118,1072]",130,[],105,135,700,500,0,[11018],"Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps.ais",[],"",1,"Trial Invoker",137,247,1500,[],[],"","","","",0,[],[25433],[],"",1,6,100,0,0,100,31173,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,247,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8828,"Metadata/Monsters/LeagueUltimatum/Guard/GuardBomberSpectre",2963,40,3,6,12,"[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuard03Low.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps",[],1,"","",100,3,6,6,1,0,"[34,804,766,806,71,48,791,31,118,1072]",130,[],135,135,700,500,0,[11018],"Metadata/Monsters/LeagueUltimatum/VaalGuards/VaalGuardTraps.ais",[],"",1,"Trial Invoker",137,247,1500,[],[],"","","","",0,[],[25433],[],1,1,6,100,0,0,100,34104,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,247,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8829,"Metadata/Monsters/LeagueUltimatum/Guard/GuardGoliath",2966,14,4,6,15,"[""Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath_physics.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath",[],1,"","",100,3,6,3,1,0,"[821,34,806,781,776,71,48,764,30,31,765,118,801]",200,[],105,135,700,500,0,"[396,10992,10996,11000,11002,11004,11007,11065]","Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath.ais",[],"",1,"Trial Titan",130,400,1500,[9700],[],"",17,"","",0,[],[],[],"",1,6,100,0,0,100,45057,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,400,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8830,"Metadata/Monsters/LeagueUltimatum/Guard/GuardGoliathAtlasUber",2967,14,4,6,15,"[""Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath_physics.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliathAtlasUber",[],1,"","",100,3,6,3,1,0,"[821,34,806,781,776,71,48,764,30,31,765,118,801]",300,[],105,135,700,500,0,"[396,10992,10996,11000,11002,11004,11007,11065]","Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath.ais",[],"",1,"Hulking Titan",150,375,1500,[9700],[],"",17,"","",0,[],[],[],1,1,6,100,0,0,100,60577,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,375,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,"[""Metadata/Monsters/AtlasUbers/AtlasUberMonsterBase""]",0,0,0,0,0,"","",""
8831,"Metadata/Monsters/LeagueUltimatum/Guard/GuardGoliathRuin",2966,14,4,6,15,"[""Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath_physics_ruin.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath",[],1,"","",100,3,6,3,1,0,"[821,34,806,781,776,71,48,764,30,31,765,118,801]",200,[],105,135,700,500,0,"[396,10994,10997,11001,11003,11005,11008,11065]","Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath.ais",[],"",1,"Trial Titan",130,400,1500,[9700],[],"",17,"","",0,[],[],[],"",1,6,100,0,0,100,39544,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,400,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8832,"Metadata/Monsters/LeagueUltimatum/Guard/GuardGoliathSpectre",2966,14,4,6,15,"[""Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath_physics.ao""]","Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath",[],1,"","",100,3,6,3,1,0,"[821,34,806,781,776,71,48,764,30,31,765,118,801]",200,[],135,135,700,500,0,"[382,10992,10996,11000,11002,11004,11007,11065]","Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath.ais",[],"",1,"Trial Titan",130,400,1500,[9700],[],"",17,"","",0,[],[25433],[],1,1,6,100,0,0,100,29926,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,400,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8833,"Metadata/Monsters/LeagueUltimatum/Guard/GuardGoliathAllFlame",2966,14,4,6,15,"[""Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath_physics.ao""]","Metadata/Monsters/LeagueNecropolis/Ultimatum/VaalGoliath/VaalGoliath",[],1,"","",100,3,6,3,1,0,"[821,34,806,781,776,71,48,764,30,31,765,118,801]",200,[],105,135,700,500,0,"[396,10992,10996,11000,11002,11004,11007,11065]","Metadata/Monsters/LeagueUltimatum/VaalGoliath/VaalGoliath.ais",[],"",1,"Trial Titan",130,400,1500,[9700],[],"",17,"","",0,[],[],[],"",1,6,100,0,0,100,24910,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,400,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8834,"Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer",2962,34,3,6,17,"[""Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer.ao""]","Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer",[],1,"","",100,3,6,2,5,0,"[777,774,71,48,803,764,30,31,765,810,118,820]",130,[],105,135,700,500,0,"[382,11021,11024,11027,11029,11030]","Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer.ais",[],"",1,"Trial Champion",137,325,1500,[9699],[],"",9,"","",0,[],[25433],[],"",1,6,100,0,0,100,36117,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,325,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8835,"Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseerRuin__",2962,34,3,6,17,"[""Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer.ao""]","Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer",[],1,"","",100,3,6,2,5,0,"[777,774,71,48,803,764,30,31,765,810,118,820]",130,[],105,135,700,500,0,"[382,11023,11025,11028,11029]","Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer.ais",[],"",1,"Trial Champion",137,325,1500,[9699],[],"",9,"","",0,[],[25433],[],"",1,6,100,0,0,100,50321,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,3,325,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8836,"Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseerSpectre_",2962,34,3,6,17,"[""Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer.ao""]","Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer",[],1,"","",100,3,6,2,5,0,"[777,774,71,48,803,764,30,31,765,810,118,820]",130,[],135,135,700,500,0,"[382,11021,11024,11027,11029]","Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseer.ais",[],"",1,"Trial Champion",137,325,1500,[9699],[],"",9,"","",0,[],[25433],[],1,1,6,100,0,0,100,57960,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,325,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8837,"Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseerMinion",2962,0,3,6,17,"[""Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseerMinion.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseerDecayedMinion.ao""]","Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseerMinion",[6629],1,"","",100,3,3,2,5,0,"[777,774,71,48,163,30,31,765,810,118,820]",130,[],105,135,700,500,0,[11021],"Metadata/Monsters/NoAi.ais",[],"",1,"Trial Champion",137,325,1500,[9699],[],"",9,"","",0,[],[36712],[],"",1,6,100,0,0,100,24329,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,325,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8838,"Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseerMinionRuin",2962,0,3,6,17,"[""Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseerMinion.act""]","[""Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseerDecayedMinion_Ruin.ao""]","Metadata/Monsters/LeagueUltimatum/VaalOverseer/VaalOverseerMinion",[6629],1,"","",100,3,3,2,5,0,"[777,774,71,48,163,30,31,765,810,118,820]",130,[],105,135,700,500,0,[11022],"Metadata/Monsters/NoAi.ais",[],"",1,"Trial Champion",137,325,1500,[9699],[],"",9,"","",0,[],[36712],[],"",1,6,100,0,0,100,16861,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,325,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8839,"Metadata/Monsters/LeagueUltimatum/Wraith/Wraith",2275,28,3,6,15,"[""Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShade.act""]","[""Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShadeLow.ao""]","Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShade",[12622],1,"","",100,2,6,6,9,0,"[34,767,53,814,119,791,764,30,29,765,32,802,73]",200,[],105,135,700,500,0,"[390,7397,10917,10982,10919]","Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShade.ais",[],"",4,"Enslaved Spirit",60,300,1995,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,25081,"","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,"",0,0,3,300,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8840,"Metadata/Monsters/LeagueUltimatum/Wraith/WraithRuin",2275,28,3,6,15,"[""Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShade.act""]","[""Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShadeLow.ao""]","Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShadeRuin",[12622],1,"","",100,2,6,6,9,0,"[34,767,53,814,119,791,764,30,29,765,32,802,73]",200,[],105,135,700,500,0,"[390,7399,10917,10982,10920]","Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShade.ais",[],"",4,"Enslaved Spirit",60,300,1995,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,577,"","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,"",0,0,3,300,"Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_sink.epk",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
8841,"Metadata/Monsters/LeagueUltimatum/Wraith/WraithSpectre",2275,28,3,6,15,"[""Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShade.act""]","[""Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShadeLow.ao""]","Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShade",[12622],1,"","",100,2,6,6,9,0,"[34,767,53,814,119,791,764,30,29,765,32,802,73]",200,[],135,135,700,500,0,"[390,7397,10917,10982,10919]","Metadata/Monsters/LeagueUltimatum/Wraith/ProwlingShade.ais",[],"",4,"Enslaved Spirit",60,300,1995,[],[],"","","","",0,[],[],[],1,1,6,100,0,0,100,56365,"","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,"",0,0,0,300,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
