"rownum","Id","i32","Text"
1934,"UniqueShieldDex8x",51142,"\""For personal defence, Prototype #444 is fantastic. It is one hundred percent\r\neffective seventy five percent of the time... once.\"" \r\n- Lead Researcher Ksaret"
1935,"UniqueGlovesDex5",1453,"Lay bare paths to pain you never knew you had."
1936,"UniqueSceptre23",33736,"Lead the army of the damned from the front."
1937,"UniqueGlovesStrInt11",16398,"The laws of the faith do not apply to its leader."
1938,"QuestDominusKey",29498,"Some sins were never meant to be remembered..."
1939,"Watchstone",14392,"The memories and emotions of countless victims of the Elder,\r\nlocked in stone for eternity."
1940,"UniqueBelt35",36102,"Drink, my children, and be strengthened."
1941,"UniqueRing63",62733,"Make your mark on history."
1942,"UniqueRing64",6723,"The body stands, but the spirit soars."
1943,"UniqueOneHandSword31",27062,"On the mirrored edge of infinity,\r\none man sinks forever into darkness,\r\none man rises into light.\r\nBut which one am I?"
1944,"UniqueAmulet60_",62944,"The storm cannot break that which bends."
1945,"UniqueJewel136",51049,"Though we cannot touch; one thought, one wish, through centuries alone in darkness."
1946,"UniqueHelmetDexInt13",56247,"Through vision coloured by burning rage and icy hate\r\npeers a visitor from a realm of ill intent..."
1947,"UniqueWatchstone1",20109,"Those who could flee did so.\r\nThe rest fought bravely,\r\nand died horrifically."
1948,"UniqueWatchstone2",24463,"They came, full of vim and vigour, to take what was not theirs.\r\nThey crashed and clamoured like waves against rocks,\r\nand were swept back out to sea."
1949,"UniqueWatchstone3",33811,"The King's Eye returned from the west.\r\nFertile pastures lay just beyond sight.\r\nJust a little farther, he said.\r\nIt was always just a little farther."
1950,"UniqueWatchstone4",63267,"Nothing is more alluring than mystery."
1951,"UniqueWatchstone5",37646,"There exists in every man and woman\r\na desire to push boundaries, to break new ground,\r\nto make great discoveries,\r\nno matter the personal cost."
1952,"UniqueWatchstone6",38443,"Conflict begets only suffering.\r\nFor some, that is by design."
1953,"UniqueWatchstone7_",18076,"Does the belly swell, or the belt shrink?\r\nTo those caught between, there is no difference,\r\nand something must soon give."
1954,"UniqueHelmetDex10",40352,"A moment of calm before the battle can end the war."
1955,"UniqueGlovesDexInt16_",32857,"Winter's white blanket swaddles all."
1956,"UniqueBodyStr11",52341,"The Trickster God turned the very Day and Night against each other.\r\nWhat hope have you?"
1957,"UniqueRing65",65231,"The machines do not hate. They merely serve one who does."
1958,"UniqueJewel137",23905,"Savour the bitter, cherish the sweet,\r\nFor there may never be another chance to eat."
1959,"UniqueJewel138",37320,"\""Try as I might, I could not escape it.\r\nWhen I closed my eyes, I saw only death.\r\nEach breath tainted with the scent of seared and smouldering flesh,\r\nAnd each sound tangled with pleas for mercy.\"""
1960,"UniqueJewel139",55534,"You can take the girl out of the woods, \r\nbut you can't take the woods out of the girl."
1961,"UniqueJewel140",11047,"Pain is a fine motivator,\r\nBut if you seek the truth,\r\nFear of pain unknown has no parallel."
1962,"UniqueJewel141",52282,"As the dead battered Highgate's barricades,\r\nThe Black Sekhema accepted her fate,\r\nAnd stood her ground."
1963,"UniqueJewel142",29148,"Maids used to threaten to send misbehaving children of\r\nnobility to the pits beneath the Grand Arena.\r\nFor the children of slaves, it was more than just a threat."
1964,"UniqueJewel143",48860,"Once you begin to rely on your weapons, \r\nYou ensure you can't live without them. "
1965,"UniqueJewel144",50375,"It was a great honour to fight at the front. \r\nThe few that survived the initial charge were guaranteed fame and fortune."
1966,"UniqueJewel145",64979,"You need not go looking for a second opinion."
1967,"UniqueJewel146",52392,"If you're going to act like you're better than everyone else, make sure you are."
1968,"UniqueJewel147",44654,"Only a madman would ignore a god's instructions."
1969,"UniqueBootsAtlas1",27895,"Nothing spreads as quickly as an idea."
1970,"AfflictionFragment",17312,"How do you defeat that which dwells within you?"
1971,"UniqueHelmetStr8",33434,"Bloodlust begets suffering."
1972,"UniqueRing66",51155,"Lightning lives in an endless circle."
1973,"UniqueAmulet61",53128,"WIP"
1974,"UniqueGlovesDexInt17",24945,"\""We have methods of interrogation the Inquisitors only dream of.\""\r\n- Marcus, Brotherhood Liaison"
1975,"UniqueBodyStrInt14",25680,"\""This was the first step in some grand design, \r\nlost to the ages, now ours to decipher.\"" \r\n- Dominus, High Templar"
1976,"UniqueHelmetStrInt18",32331,"The Azmeri must never touch the Tears of Maji, lest Viridi weep."
1977,"UniqueHelmetStrInt18x",52782,"\""I believed I understood Prototype #112 quite fully, until a test subject\r\nwith Azmeri ancestry donned it. I will be haunted by the results\r\nfor the rest of my life.\""  - Researcher Graven"
1978,"UniqueGlovesDex6",46871,"Under its influence, shards of metal take on a life of their own, wriggling into flesh,\r\nburrowing into organs, and exploding outwards in search of other victims."
1979,"UniqueQuiver16",49793,"Claws open, brace for a bite. Stinger raised, dodge or die."
1980,"UniqueBodyInt20",54764,"Imbue the body with stolen spirit, hold the leash tight."
1981,"UniqueShieldStrInt13",40776,"Chitus' success stemmed from his cunning, taking calculated\r\nrisks so that greater dangers could be averted."
1982,"UniqueAmulet62",58003,"An eye for an eye."
1983,"UniqueClaw19",24377,"The strong survive. The strongest thrive."
1984,"UniqueStaff25",15272,"The pyre is never wasted on just one heretic."
1985,"UniqueOneHandSword32",58057,"<<HBGAf>><<HBG02>><<HBGAm>><<HBG03>><<HBGAa>>\r\n<<HBGAk>><<HBG03>><<HBGC011>><<HBGAl>><<HBG03>><<HBGAo>><<HBGAe>>\r\n<<HBGC011>><<HBGAa>><<HBG00>><<HBGC07>>"
1986,"UniqueBelt36",53380,"<<HBGAa>><<HBG02>><<HBGAr>><<HBG01>><<HBGAl>>\r\n<<HBGAf>><<HBG02>><<HBGC01>><<HBG01>><<HBGAr>>\r\n<<HBGAa>><<HBG02>><<HBGC02>><<HBG01>><<HBGAn>><<HBG03>><<HBGAf>>"
1987,"UniqueShieldStrInt14",50442,"<<HBGAa>><<HBG00>><<HBGAt>>\r\n<<HBGAa>><<HBG04>><<HBGAp>>\r\n<<HBGAa>><<HBG01>><<HBGAn>><<HBG04>><<HBGC01>>\r\n<<HBGAf>><<HBG02>><<HBGC05>>"
1988,"UniqueQuiver17",49993,"<<HBGAf>><<HBG02>><<HBGAt>><<HBG03>><<HBGAa>>\r\n<<HBGAf>><<HBG02>><<HBGAm>><<HBGC011>><<HBGC04>>\r\n<<HBGAa>><<HBG00>><<HBGAt>>"
1989,"UniqueHelmetDexInt14",23291,"<<HBGAa>><<HBG01>><<HBGAf>><<HBG00>><<HBGC03>>\r\n<<HBGAr>><<HBG03>><<HBGAy>><<HBG00>><<HBGAt>>\r\n<<HBGAf>><<HBG02>><<HBGAr>><<HBG03>><<HBGAa>>"
1990,"UniqueStaff26",28848,"<<HBGAa>><<HBG01>><<HBGC04>><<HBG02>><<HBGC06>>\r\n<<HBGAa>><<HBG01>><<HBGAs>><<HBG02>><<HBGC06>>\r\n<<HBGC011>><<HBGAa>><<HBG04>><<HBGC08>><<HBGAa>>"
1991,"UniqueAmulet63",29513,"Death creeps closer; unseen, inexorable, hungry."
1992,"UniqueHelmetInt24",49052,"A dance as old as time."
1993,"UniqueBelt37",16330,"Simple. Deadly. Unstoppable."
1994,"UniqueOneHandSword33",54321,"Lead by example."
1995,"UniqueBodyDexInt12",19769,"He may have returned from the frozen southern reaches,\r\nbut that doesn't mean he ever truly escaped them."
1996,"UniqueAmulet64",29276,"For how little time they had together,\r\ntheir love was all the more powerful."
1997,"UniqueBootsDexInt11",26838,"Every glorious conquest\r\nstands astride innocent bones."
1998,"UniqueGlovesDex7",45466,"The target changes, but the job's always the same."
1999,"UniqueBelt38",1146,"Freedom is won only by those who are not free."
2000,"UniqueOneHandAxe10",11181,"Better to act without thought\r\nthan to think without action."
2001,"OfferingGift",30318,"The Goddess abides a kingdom beyond compare,\r\nshould you meet her challenge."
2002,"OfferingTribute",42897,"You may appeal to the Goddess for another verdict,\r\nbut justice favours only the truly worthy."
2003,"OfferingDedication",3771,"Before the Goddess, nothing remains hidden.\r\nAdversity reveals old flaws and new strengths."
2004,"UniqueHelmetStrInt19",15014,"The line that divides hope and fear,\r\nlife and death, crowd and mob,\r\nis as thin as a whisper."
2005,"UniqueBelt39",32925,"\""This will help with the pain.\r\nOne for you... and one for me.\""\r\n- Doctor 'Shaky Hands' Opden"
2006,"UniqueJewel148",16027,"The sky, the land, the people burned.\r\nWhat little still stood soon faced wild, battering storms.\r\nWinter arrived suddenly and stayed for a generation.\r\nCivilisation was not simply halted, but reversed, erased."
2007,"UniqueRing67",53029,"Somebody does have to get hurt."
2008,"UniqueRing68",32355,"All roads lead to that destined doom."
2009,"UniqueDagger20",45526,"The shadow warrior moves like the wind;\r\nhis strikes land long after he is gone."
2010,"UniqueBodyDexInt13",5198,"The Oriathans built their empire on naval mobility, which allowed\r\nthem to wage war wherever their enemy was weakest."
2011,"UniqueBodyStr12",35820,"The giant cares not for the ants."
2012,"UniqueHelmetStrDex8",20323,"Expand one single ambition to crystal clarity... and beyond."
2013,"UniqueStaff27",43682,"To stand at the confluence of the elements,\r\nthe master must achieve perfect balance."
2014,"UniqueHelmetDexInt15",19045,"Obtaining information depends upon pretending one already has it."
2015,"UniqueShieldDexInt7",33640,"The lightning fears not the flame."
2016,"UniqueJewel152",45458,"Maximum power fueled by science gone mad."
2017,"UniqueJewel153",5891,"Indiscriminate destruction fueled by science gone mad."
2018,"UniqueShieldStrDex5",55544,"Fragile, explosive, and punishing."
2019,"UniqueShieldStrDex6",5070,"Never let the audience know your true form. Misdirect them,\r\nbeguile them. Strike when they least expect it."
2020,"UniqueHelmetStrDex9",55858,"The single well-placed arrow that changes the world\r\nmust be preceded by ten thousand practice shots."
2021,"UniqueBelt40",53517,"Teach a man to burn, and you'll be warm for the rest of his life."
2022,"UniqueAmulet65",50542,"\""Remain poised. Remain balanced. Keep all the emotions of a lifetime caged.\r\nLet only your enemies see the truth of your rage.\"""
2023,"HeistUrnOfFarud",19774,"\""The Faridun cannot earn burial in the sky.\r\nThey have other ways of keeping the dead.\"""
2024,"HeistBoxofTripyxis",20584,"\""Allegedly turns water to Lethe. That makes it my competition. \r\nI don't like competition.\"""
2025,"HeistIncenseofKeth",5160,"\""Sap of the Aturi tree, known only to grow at the meeting point of the seven waters.\r\nNothing since its disappearance has smelled as wondrous.\"""
2026,"HeistCrestofEzomyr",49287,"\""A symbol of my birthright and claim to my fiefdom. \r\nI must have it if I am to return my family to its rightful place.\"""
2027,"HeistEzMyraeTome",20466,"\""A true curiosity. Matches no known language, yet its illustrations hint at knowledge \r\nonly rediscovered hundreds of years after the death of its unknown author.\"""
2028,"HeistHandofArimor",61396,"\""Balabus Arimor was a little-known preacher during the days of Emperor Chitus,\r\nwho believed eternal life could be achieved through ritual sacrifice.\r\nWe shall see whether he was a prophet - or a charlatan.\"""
2029,"HeistAbberathine Horns",53710,"\""As warm as living flesh, and smelling strongly of sulphite.\r\nMorbid curiosity compels me to add it to my collection of oddities.\"""
2030,"ThiefsTrinketSculptureFlavour",27293,"Rubbing the eel's head is said to bring smugglers good fortune."
2031,"UniqueHeistContract1",47761,"\""If Jamanra has been resurrected the way so many other ancient heroes have returned,\r\nthen perhaps I can convince him to rise up and unite the Faridun once more!\"""
2032,"UniqueHeistContract2",43477,"\""Some of my inventions don't live up to their names, but some work all\r\ntoo well. Let's hope that the Unbreakable is the former, not the latter.\"""
2033,"UniqueHeistContract3",55150,"\""A part of me still believes I can convince Nashta to give up her rebellious ways and come home. That part\r\nof me will forever be nine years of age, futilely chasing her as she runs off into the dunes yet again.\"""
2034,"UniqueHeistContract4",23360,"\""There can be no freedom\r\nwhile hate still reigns.\"""
2035,"UniqueHeistContract5",28300,"\""If Admiral Darnaw is stupid enough to send orders to his fleet members \r\nand not expect us to steal them, then he deserves what's coming to him!\"""
2036,"UniqueHeistContract6",62734,"\""The Vox speak in threats.\r\nWe will answer them with action.\"""
2037,"UniqueJewel149",6955,"Each blow of the hammer shapes the ingot,\r\neach strike stretching and sharpening;\r\nThe sabre's tip reaching out, grasping for life."
2038,"UniqueJewel150",45114,"Quenched, the blade hardens, becomes brittle.\r\nThe edge will not last forever,\r\nBut when it breaks, its service will continue."
2039,"UniqueJewel151",24568,"Her apprentice spends hours working the steel,\r\nand the end result is melted for scrap.\r\nEach one made better than the last.\r\nEach one made more quickly.\r\nShe knows the path well."
2040,"UniqueShieldDexInt8",42567,"Horrific experiments with corrupted flesh require careful management."
2041,"UniqueRing69",51378,"Beyond the veil of death, there burns a fire\r\nby whose light night is borne."
