"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]","string","[rid]","bool"
1772,"extra_projectiles_steel_ammo_spent","",1,"","",[],"",4,"","","","",30,0,1,"",17,"",1,1,"",0,"","ExtraProjectilesSteelAmmoSpent","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1773,"blood_scythe_charge","These charges are granted by and affect your Reap skill.","","","Blood Charges",[],1,4,1,14086,13942,1,30,1522,1,"",3,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1774,"blood_scythe_degen","You are taking Physical Damage over time.","","","Reap",[353],1,3,"","","",1,24,1521,"","",2,"",1,1,"",0,"","BloodScytheDegen","","","","",4,"","",0,[],"","",[],"",[],[],[353],[],"","","","","","",[],"",[],""
1775,"blood_scythe_degen_fire","You are taking Fire Damage over time.","","","Reap",[1974],1,3,"","","",1,24,1521,"","",2,"",1,1,"",0,"","BloodScytheDegen","","","","",4,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1776,"ulimatum_daemon_beam_fire_damage","You are taking Fire Damage over time","","","Burning Bond",[1974],1,3,"","","",1,30,1523,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1777,"ulimatum_daemon_beam_cold_damage","You are taking Cold Damage over time","","","Chilling Bond",[1976],1,3,"","","",1,30,1524,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[],"",[],""
1778,"ulimatum_daemon_beam_lightning_damage","You are taking Lightning Damage over time","","","Electrifying Bond",[1978],1,3,"","","",1,30,1525,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1978],[],"","","","","","",[],"",[],""
1779,"ulimatum_daemon_beam_chaos_damage","You are taking Chaos Damage over time","","","Chaotic Bond",[452],1,3,"","","",1,30,1526,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
1780,"ulimatum_daemon_beam_fire_damage_and_ruin","You are taking Fire Damage over time and periodically gaining Ruin","","","Ruinous Burning Bond",[1974],1,3,"","","",1,30,1527,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","",4,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1781,"ulimatum_daemon_beam_cold_damage_and_ruin","You are taking Cold Damage over time and periodically gaining Ruin","","","Ruinous Chilling Bond",[1976],1,3,"","","",1,30,1527,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","",4,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[],"",[],""
1782,"ulimatum_daemon_beam_lightning_damage_and_ruin","You are taking Lightning Damage over time and periodically gaining Ruin","","","Ruinous Electrifying Bond",[1978],1,3,"","","",1,30,1527,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","",4,"","",0,[],"","",[],"",[],[],[1978],[],"","","","","","",[],"",[],""
1783,"ulimatum_daemon_beam_chaos_damage_and_ruin","You are taking Chaos Damage over time and periodically gaining Ruin","","","Ruinous Chaotic Bond",[452],1,3,"","","",1,30,1527,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
1784,"ultimatum_unlucky_critical_rolls","",1,"","",[1416],"",3,"","","","",30,0,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1416],[],"","","","","","",[],"",[],""
1785,"ultimatum_hindered_ms_on_flask_use","",1,"","",[13927],"",3,"","","","",30,0,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[13927],[],"","","","","","",[],"",[],""
1786,"ultimatum_cannot_gain_flask_charges","",1,"","",[8093],"",3,"","","","",30,0,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[8093],[],"","","","","","",[],"",[],""
1787,"ultimatum_curses_and_non_damaging_ailments_reflected_to_self","",1,"","","[1803,13930]","",3,"","","","",30,0,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[1803,13930]",[],"","","","","","",[],"",[],""
1788,"ultimatum_self_lightning_damage_on_skill_use_mana_spent_on_cost","",1,"","",[13929],"",3,"","","","",30,0,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[13929],[],"","","","","","",[],"",[],""
1789,"ultimatum_random_projectile_direction","",1,"","",[13925],"",3,"","","","",30,0,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[13925],[],"","","","","","",[],"",[],""
1790,"projectile_bull_thorns","","","","",[],1,2,"","","",1,30,1536,1,"",17,"",1,1,"",0,"","ProjectileThorns","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1791,"ultimatum_aura_skills_affecting_allies_also_affect_enemies","",1,"","",[13928],"",3,"","","","",30,0,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[13928],[],"","","","","","",[],"",[],""
1792,"spider_web_tether","You are slowed by Spider Web. Move away from the webs to break the webbing.","","","Webbed","[10518,10519,5197,10556,13028]",1,1,1,"","","",30,1546,1,"",2,"",1,1,"",8,"","TetheredDebuff","","","","",4,"","",0,[],"","",[],"",[],[],"[10518,10519,5197,10556,13028]",[],"","","","","","",[],"",[],""
1793,"ultimatum_daemon_summon_phantasm_aura","",1,"","",[],1,3,"","","","",30,0,1,"",17,"",1,1,"",0,"","SummonMonsterOnAuraTargetDeath","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1794,"keystone_everlasting_sacrifice_resistance","You have additional Maximum Resistances","","","Everlasting Sacrifice",[945],1,2,"","","",1,30,1547,1,"",1,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[945],[],"","","","","","",[],"",[],""
1795,"ultimatum_daemon_summon_phantasm_aura_ruin","",1,"","",[],1,3,"","","","",30,0,1,"",17,"",1,1,"",0,"","SummonMonsterOnAuraTargetDeath","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1796,"lifetap_life_spent","",1,"","",[],"",1,"","","","",30,0,1,"",17,"",1,1,"",0,"","LifetapLifeSpent","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1797,"lifetap_buff","Your flasks recover increased amounts of life.","",1,"Lifetap",[398],1,3,"","","",1,30,1548,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[398],[14048],"","","","","","",[],"",[],""
1798,"damage_immune_while_owner_lives","You cannot take Damage","","","Intervention",[],1,7,"","","","",30,1557,1,"",1,"",1,1,"",0,1,"RemoveOnOwnerDeath","","","","",4,"","",0,[],"","",[],"",[140],[],[140],[],"","","","","","",[],"",[],""
1799,"ultimatum_physical_charge","You are faster, leech Life from Physical Damage and deal increased Physical Damage, but are taking Physical Damage over time","","","Costly Might","[2561,3053,9922,26,3101]",1,3,"","","",1,30,1549,1,"",3,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[2561,3053,9922,26,3101]",[],"","","","","","",[],"",[],""
1800,"ultimatum_elemental_charge","You are faster, leech Life from Elemental Damage and deal increased Elemental Damage, but are taking Fire Damage over time","","","Costly Potency","[2528,9922,485,3107]",1,3,"","","",1,30,1550,1,"",3,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[2528,9922,485,3107]",[],"","","","","","",[],"",[],""
1801,"queens_demand_trigger_a","",1,"","",[],"",2,"","","","",18,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1802,"queens_demand_trigger_b","",1,"","",[],"",2,"","","","",18,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1803,"ultimatum_deal_no_damage","You and your Minions are dealing no damage.","","","Impotence",[],1,3,"","","","",30,1552,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],"[2968,6818]",[],[],"","","","","","",[],"",[],""
1804,"ultimatum_deal_no_damage_timer","",1,"","",[],1,2,"","","","",30,0,1,"",2,"",1,1,"",0,"","PeriodicEffectBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1805,"ultimatum_lose_charges_timer","",1,"","",[],1,2,"","","","",30,0,1,"",2,"",1,1,"",0,"","PeriodicEffectBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1806,"ultimatum_gain_corrupted_blood_timer","",1,"","",[],1,2,"","","","",30,0,1,"",2,"",1,1,"",0,"","PeriodicEffectBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1807,"ultimatum_initial_damage_reduction","",1,"","","[6364,6365,6366]","",3,"","","","",30,0,1,"",17,"",1,1,"",0,"","MonsterDamageTakenLerp","","","","",4,"","",0,[],"","",[],"",[],[],"[6364,6365,6366]",[],"","","","","","",[],"",[],""
1808,"ultimatum_altar_protection","",1,"","",[],1,3,"","","","",30,1553,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14096],[],[],"","","","","","",[],"",[],""
1809,"defiance","You defy pain, up to a point.","","","Defiance",[],1,1,1,"","",1,30,1554,1,1,17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[14113],"","","","","","",[],"",[],""
1810,"cannot_gain_defiance_from_hit_life_loss","",1,"","",[],1,2,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[14118],"","","","","","",[],"",[],""
1811,"ultimatum_monster_teleporting","",1,"","",[345],"",3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],"[859,140,700]",[345],[],"","","","","","",[],"",[],""
1812,"ultimatum_altar_damage_reduction","",1,"","",[15390],"",1,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[15390],[],"","","","","","",[],"",[],""
1813,"ultimatum_survival_enrage","","","","","[716,9922,24]","",3,"","","","",30,1567,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[716,9922,24]",[],"","","","","","",[],"",[],""
1814,"armour_evasion_banner_buff_aura","You have increased Armour and Evasion.","","","Defiance Banner","[1073,2602,1033,24,1902,450,18550]",1,3,"","","","",30,954,1,"",1,"",1,1,"",0,"","ActiveBanner","","","","",4,"","",0,[],"","",[],"",[],[],"[1073,2602,1033,24,1902,450,18550]",[],"","","","","","",[],"",[],""
1815,"armour_evasion_banner_debuff_aura","Your Critical Strike Chance is reduced.","","","Defiance Banner",[553],1,3,"","","","",30,955,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[553],[],"","","","","","",[],"",[],""
1816,"armour_evasion_banner_stage","Your Banner is gaining stages while you carry it.","","","Defiance Banner Stage",[],1,4,1,"",14181,1,30,956,1,"",17,"",1,1,"",50,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1817,"voidburst_delayed_explosion","Voltaxic Burst will deal damage in a nova when this expires.","","","Voltaxic Burst",[],"",1,"","",15198,"",30,1595,1,"",6,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1818,"banner_add_stage_every_x_milliseconds_while_enemies_nearby","",1,"","",[],"",3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"",1,0,[],"","",[],"",[4929],[],[4929],[],"","","","","","",[],"",[],""
1819,"divine_cry","Your attack damage is affected by increases and reductions to spell damage, and your critical strike chance is increased.","","","Battlemage's Cry","[14200,553]",1,3,"","","","",30,1571,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[17884],"[14200,553]",[],"","","","","","",[],"",[],""
1820,"support_ancestor_slam_totem_melee_skill_area","You have increased Area of Effect with Melee Skills.","","","Ancestral Earthbreaker",[6629],"",3,"","","","",30,1874,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[17076],[6629],[],"","","","","","",[],"",[],""
1821,"absolution_blast_buff","",1,"","",[],1,2,"","","",1,30,107,1,"",2,"","","","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1822,"armour_evasion_banner_taunt_bonus","",1,"","",[14226],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14226],[],"","","","","","",[],"",[],""
1823,"vanishing_ambush","Your next Melee Attack will be exerted by Ambush","","","Ambush",[],1,2,"","","",1,30,1597,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14265],[],[],"","","","","","",[],"",[],""
1824,"reaper_consumed_minion_buff","",1,"","","[433,70,177,716]","",2,"","","","",30,0,1,"",1,"",1,1,"",0,"","ReaperConsumedMinionBuff","","","","",4,"","",0,[],"","",[],"",[],[],"[433,70,177,716]",[],"","","","","","",[],"",[],""
1825,"executioner_stolen_mod_buff","You have taken a modifier from a slain Rare Monster.","","","Behead",[],1,2,"","","","",30,1587,1,"",15,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1826,"reaper_other_minion_debuff","",1,"","","[19291,19292]","",3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[19291,19292]",[],"","","","","","",[],"",[],""
1827,"trauma","Some Strike Skills gain bonuses for each Trauma you have","","","Trauma",[],1,1,"","",14286,"",30,1596,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1828,"burninate_debuff","[DNT]","","","[DNT] UNUSED",[1974],"",1,"","","","",30,32,"","",2,"",1,1,"",0,"","InvisibleFireBuff","","","","",4,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1829,"accelerating","",1,"","",[177],"",11,"","","","",30,0,1,"",17,"",1,1,"",0,"","InterpolateBuffEffect","","","","",4,"","",0,[],1,"",[],"",[],[],[177],[],"","","",1,"","",[],"",[],""
1830,"prisonghoul_rage","Life degeneration, life leech, increased rate of attack. You gain Frenzy charges for killing enemies","","","","[70,3087,2561,3053]",1,2,"","","",1,30,13,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,3087,2561,3053]",[],"","","","","","",[],"",[],""
1831,"void_burst_hit","",1,"","",[],"",3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[1996],[],[],"","","","","","",[],"",[],""
1832,"ward_broken","",1,"","",[],"",2,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[14326],1,"","","",1,"",[],"",[],""
1833,"fire_adaptation","",1,"","",[],"",1,"","","","",30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[14336],1,"","","","","",[],"",[],""
1834,"cold_adaptation","",1,"","",[],"",1,"","","","",30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[14337],1,"","","","","",[],"",[],""
1835,"lightning_adaptation","",1,"","",[],"",1,"","","","",30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[14338],1,"","","","","",[],"",[],""
1836,"flask_bonus_accuracy_rating","",1,"","",[84],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[84],[],"","","","","","",[],"",[],""
1837,"flask_bonus_ward","",1,"","",[14323],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14323],[],"","","","","","",[],"",[],""
1838,"flask_bonus_adaptation_rating","",1,"","",[14331],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14331],[],"","","","","","",[],"",[],""
1839,"frontal_proximity_shield","You cannot be harmed by direct damage from enemies in front the shield.","","","Frontal Proximity Shield",[],1,3,"","","","",30,225,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[1742],[],[],"","","","","","",[],"",[],""
1840,"flask_bonus_ward_not_break","",1,"","",[],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14396],[],[],"","","","","","",[],"",[],""
1841,"flask_bonus_adaptations_apply_to_all_elements","",1,"","",[],1,3,"","","","",30,0,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14398],[],[],"","","","","","",[],"",[],""
1842,"flask_utility_stun_protection","Your Stun Threshold is increased, and you cannot be stunned more than once during this flask effect.","","","Corundum Flask",[3459],1,2,"","","","",30,132,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14404],[3459],[],"","","","","","",[],"",[],""
1843,"expedition_uhtred_reduced_maximum_cold_resistance","You have lowered Maximum Cold Resistance","","","Indifference of the Cosmos",[942],1,3,"","","","",30,1602,"","",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[139],"",[],[],[942],[],"","","","","","",[0],"",[],""
1844,"expedition_uhtred_reduced_action_speed","You have reduced Action Speed","","","Glimpse of Infinity",[345],1,1,1,"","","",30,1603,"","",2,"",1,1,"",10,"","","","","","",2,"","",0,[],"","",[139],"",[],[],[345],[],"","","","","","",[0],"",[],""
1845,"expedition_death_geas","You take increased damage from Hits and Ailments, and die if hit while under 10% life","","","Death Geas",[476],1,2,"","","","",30,1604,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14448],[476],[],"","","","","","",[],"",[],""
1846,"petrification_stack","You are becoming Petrified","","","Petrification",[345],1,1,1,"","",1,30,525,1,"",2,"",1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],[345],[],"","","","","","",[],"",[],""
1847,"expedition_medved_heal_cultist","","","","",[450],1,3,"","","","",30,1606,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[450],[],"","","","","","",[],"",[],""
1848,"expedition_medved_enrage_cultist","","","","",[24],1,3,"","","","",30,1607,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[],"",[],""
1849,"expedition_medved_heal_permanent_buff","","","","",[450],1,3,"","","","",30,1608,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[450],[],"","","","","","",[],"",[],""
1850,"expedition_medved_enrage_permanent_buff","","","","",[24],1,3,"","","","",30,1609,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[],"",[],""
1851,"expedition_medved_explode_permanent_buff","","","","",[3363],1,3,"","","","",30,1610,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[3363],[],"","","","","","",[],"",[],""
1852,"unique_gain_flask_charges_over_time","",1,"","",[4929],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,"","GainFlaskChargesOverTime","","","","",4,"","",0,[],"","",[],"",[],[],[4929],[],"","","","","","",[],"",[],""
1853,"have_hit_a_unique_enemy_recently","",1,"","",[],"",9,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[14529],[],[],"","","","","","",[],"",[],""
1854,"expedition_vorana_storm","You are taking Physical Damage over Time from Vorana's most renowned ability","","","The Black Reaping",[353],1,3,1,"","","",30,1611,1,1,2,"",1,1,"",50,"","GenericIncrementStacks","","","","",4,"","",0,[],"","",[],"",[],[],[353],[],"","","","","","",[],"",[],""
1855,"unique_flask_expedition_ward_flask","",1,"","",[14566],1,3,"","","",1,30,0,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14566],[],"","","","","","",[],"",[],""
1856,"unique_flask_expedition_ailment_flask","",1,"","",[6298],1,3,"","","",1,30,0,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[6298],[],"","","","","","",[],"",[],""
1857,"unique_flask_expedition_endurance_flask","",1,"","",[],1,2,"","","",1,30,0,1,"",4,"",1,1,"",0,"","GainEnduranceChargesIfHitRecently","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
