"rownum","BaseItemTypesKey","StackSize","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","Scroll","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","ChangedForHardmode","DescriptionHardmode","IsGold","bool"
6775,9274,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],620,"","","",""
6776,9275,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6777,9276,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6778,9277,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6779,9278,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6780,9279,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6781,9280,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6782,9281,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6783,9282,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],594,"","","",""
6784,9283,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],594,"","","",""
6785,9284,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],594,"","","",""
6786,9285,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],594,"","","",""
6787,9286,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],594,"","","",""
6788,9287,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],594,"","","",""
6789,9289,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387,"","","",""
6790,9288,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387,"","","",""
6791,9299,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","","",""
6792,9300,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","","",""
6793,9301,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],371,"","","",""
6794,9302,20,5,"hideout_doodad","","","Creates an object in your hideout. Variations control the sacrifice frequency.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","","",""
6795,9303,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6796,9304,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6797,9305,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6798,9306,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6799,9307,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6800,9308,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6801,9309,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6802,9310,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6803,9311,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6804,9312,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6805,9313,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6806,9314,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6807,9315,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6808,9316,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6809,9317,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],387,"","","",""
6810,9318,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","","",""
6811,9319,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],615,"","","",""
6812,9320,20,5,"hideout_doodad","","","Creates an object in your hideout. Turns a section of your hideout into a PVP arena.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],619,"","","",""
6813,9321,20,5,"hideout_doodad","","","Awarded for 1st Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6814,9322,20,5,"hideout_doodad","","","Awarded for 2nd Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6815,9323,20,5,"hideout_doodad","","","Awarded for 3rd Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6816,9324,20,5,"hideout_doodad","","","Awarded for 4th to 10th Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6817,9325,20,5,"hideout_doodad","","","Awarded for 1st Place in a November 2023 Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6818,9326,20,5,"hideout_doodad","","","Awarded for 2nd Place in a November 2023 Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6819,9327,20,5,"hideout_doodad","","","Awarded for 3rd Place in a November 2023 Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6820,9328,20,5,"hideout_doodad","","","Awarded for 4th to 10th Place in a November 2023 Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6821,9329,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],459,"","","",""
6822,9330,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6823,9331,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],616,"","","",""
6824,9332,20,5,"hideout_doodad","","","Creates an object in your hideout. This map device tracks how long you've been in an area.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],617,"","","",""
6825,9333,20,5,"hideout_doodad","","","Creates an object in your hideout. This map device tracks how long you've been in an area.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],617,"","","",""
6826,9334,20,5,"hideout_doodad","","","Creates an object in your hideout. This map device tracks how long you've been in an area.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],617,"","","",""
6827,8631,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],615,"","","",""
6828,8632,1,5,"hideout_doodad","","","Creates an object in your hideout. The sacred seedling grows based on how much lifeforce you funnel into your items. It also displays the total amount of lifeforce you have used, or used within a specific League.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],619,"","","",""
6829,9358,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6830,9359,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6831,9360,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6832,9361,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6833,9362,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6834,9363,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6835,9364,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6836,9365,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6837,9366,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6838,9367,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6839,9368,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],624,"","","",""
6840,9369,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],624,"","","",""
6841,9370,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],624,"","","",""
6842,9371,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],624,"","","",""
6843,9372,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],624,"","","",""
6844,9373,10,1,"add_snake_oil_buff","Right click on this item to use it. Cannot be removed from hideout.","","Exiles that consume Serpent Extract daily are sane exiles. ",[],"","","",[],[],0,"<<xbox_button_a>> to use.",0,"","",[],[],[],19,[],"","","","",""
6845,9409,20,5,"hideout_doodad","","","Creates an object in your hideout. The Trialmaster comments on your Chaos and Vaal crafting attempts, and keeps record of how many you've used in your Personal Hideout during the League, or across all Leagues.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],538,"","","",""
6846,9410,20,5,"hideout_doodad","","","Creates an object in your hideout. When placed in a personal hideout, it keeps track of how many Maps, Fragments and Scarabs have been placed into it.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6847,9411,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6848,9412,20,5,"hideout_doodad","","","Creates an object in your hideout. Manipulate the cube to try solve it, or let it continuously scramble.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],629,"","","",""
6849,9413,20,5,"hideout_doodad","","","Creates an object in your hideout. Manipulate the cube to try solve it, or let it continuously scramble.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],629,"","","",""
6850,9414,20,5,"hideout_doodad","","","Creates an object in your hideout. Manipulate the cube to try solve it, or let it continuously scramble.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],629,"","","",""
6851,9389,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6852,9390,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6853,9391,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6854,9392,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6855,9393,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6856,9394,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6857,9395,1,5,"hideout_doodad","","","Creates an object in your hideout. Interact with to add or remove a cyan Rhoa to the race.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6858,9396,1,5,"hideout_doodad","","","Creates an object in your hideout. Interact with to add or remove a purple Rhoa to the race.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6859,9397,1,5,"hideout_doodad","","","Creates an object in your hideout. Interact with to add or remove a yellow Rhoa to the race.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6860,9398,1,5,"hideout_doodad","","","Creates an object in your hideout. Interact with to add or remove a red Rhoa to the race.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6861,9399,1,5,"hideout_doodad","","","Creates an object in your hideout. Interact with to add or remove a green Rhoa to the race.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6862,9400,1,5,"hideout_doodad","","","Creates an object in your hideout. Interact with to add or remove a blue Rhoa to the race.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6863,9401,1,5,"hideout_doodad","","","Creates an object in your hideout. Interact with to start or reset a race.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6864,9402,1,5,"hideout_doodad","","","Creates an object in your hideout. Interact with to spectate an active race.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6865,9403,1,5,"hideout_doodad","","","Creates an object in your hideout. Interact with to add or remove a Rhoa to the race.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6866,9404,1,5,"hideout_doodad","","","Creates an object in your hideout. Interact with to start or reset a race.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6867,9405,1,5,"hideout_doodad","","","Creates an object in your hideout. Interact with to spectate an active race.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6868,9406,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6869,9407,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6870,9408,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6871,9415,7,3,"","","","<currencyitem>{3x Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6872,9416,8,3,"","","","<uniqueitem>{Headhunter}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6873,9417,9,3,"","","","<uniqueitem>{Lifesprig}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6874,9418,7,3,"","","","<rareitem>{Two-Stone Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6875,9419,6,3,"","","","<whiteitem>{Prismatic Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6876,9420,5,3,"","","","<uniqueitem>{Axe}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6877,9421,5,3,"","","","<uniqueitem>{Nightmare Bascinet}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6878,9422,3,3,"","","","<currencyitem>{40x Scroll of Wisdom}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6879,9423,8,3,"","","","<uniqueitem>{Voll's Devotion}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6880,9424,9,3,"","","","<uniqueitem>{Blood of Corruption}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6881,9425,4,3,"","","","<magicitem>{Life Armour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6882,9426,5,3,"","","","<uniqueitem>{Prismatic Ring}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6883,9427,11,3,"","","","<uniqueitem>{Headhunter}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6884,9428,3,3,"","","","<uniqueitem>{The Goddess Bound}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6885,9429,5,3,"","","","<currencyitem>{10x Orb of Regret}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6886,9430,6,3,"","","","<gemitem>{Minion Gem}\r\n<default>{Quality:} <augmented>{+20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6887,9431,13,3,"","","","<gemitem>{Level 21 Spell Gem}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6888,9432,9,3,"","","","<uniqueitem>{Taste of Hate}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6889,9433,12,3,"","","","<currencyitem>{Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6890,9434,8,3,"","","","<uniqueitem>{Divination Distillate}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6891,9435,7,3,"","","","<uniqueitem>{Rise of the Phoenix}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6892,9436,4,3,"","","","<rareitem>{Amulet}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6893,9437,9,3,"","","","<uniqueitem>{Wake of Destruction}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
