"rownum","Id","DisplayedName","Description","ActionType","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool","TransfigureBase"
1576,"rallying_cry","Rallying Cry","Performs a warcry, taunting nearby enemies to attack the user and exerting subsequent attacks. Nearby allies gain a buff based on the damage of your weapon.",1056,"Art/2DArt/SkillIcons/RallyingCry.dds",[4],"[4,7,8,62,89]",[],"","",1,"","",22,1,"[9616,5506,4500,12271,12270,4342,12269]","[9615,4524,4524,12278,12277,215,11789]",[],1,1,[],8,"","","","[39,16,10,11,17]","","",1,""
1577,"infernal_cry","Infernal Cry","Performs a warcry, taunting nearby enemies to attack the user and exerting subsequent attacks. The user and nearby allies gain a buff that grants a portion of their physical damage as extra fire damage. In addition to being taunted, enemies are inflicted with a secondary debuff causing them to explode when they die, dealing fire damage in an area.",1057,"Art/2DArt/SkillIcons/WarCryInfernal.dds",[4],"[7,8,28,6,62,89]",[],"","",1,"AbyssalCry","",22,1,"[9616,4060,4343,12246,15867]","[9615,24,215,3335,433]",[],1,1,"[15826,433]",8,"","","","[39,16,10,11,17,4,18,29,19,26]","","",1,""
1578,"brandsurge","Brandsurge","Overcharges your brands near the targeted area, causing them to accelerate how quickly they activate and expire. Deals damage in an area around each overcharged brand when it expires.",1058,"Art/2DArt/SkillIcons/BrandDetonate.dds","[2,1]","[1,31,27,6,7,71,21,13,15,14,89]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1579,"seismic_cry","Seismic Cry","Performs a warcry, taunting nearby enemies to attack the user and exerting subsequent slam attacks. The user and nearby allies gain a buff that increases their armour and stun threshold.",1059,"Art/2DArt/SkillIcons/SeismicCry.dds",[4],"[4,7,8,62,89]",[],"","",1,"","",22,1,"[9616,5506,12254,12257]","[9615,4524,12252,13191]",[],1,1,[],8,"","","","[39,16,10,11,17]","","",1,""
1580,"ancestral_cry","Ancestral Cry","Performs a warcry, taunting all nearby enemies to attack the user and exerting subsequent strike attacks. The user and nearby allies gain a buff that  grants elemental resistances.",1060,"Art/2DArt/SkillIcons/WarCryAncestral.dds",[4],"[4,7,8,62,89]",[],"","",1,"","",22,1,"[9616,5506,12253,12256,15866]","[9615,4524,12252,13191,11789]",[],1,1,[],8,"","","","[39,16,10,11,17]","","",1,""
1581,"infernal_cry_on_hit_explosion","Combust","Deals attack damage in an area.",1061,"Art/2DArt/SkillIcons/WarCryInfernal2.dds","[2,1]","[0,7,6,31,36,19,49]","[9,10,15,11,16,12,32,17,14,36,57]","","",1,"","",22,1,"[12250,15824]","[433,15825]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1582,"fiery_impact","Fiery Impact","Deals attack damage in an area.",1061,"Art/2DArt/SkillIcons/FieryBlast.dds","[2,1]","[0,7,6,31,36,19,49]","[6,7,9,10,11,12,32,14,15,16,17,57,56]","","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1583,"penance_brand","Penance Brand","Creates a magical brand which can attach to a nearby enemy. It periodically activates while attached, adding energy to the branded enemy. When the branded enemy reaches 20 energy, a large explosion occurs and the brand is removed. All energy is removed from the enemy when the brand is detached.",1062,"Art/2DArt/SkillIcons/PhysicalLightningBrand.dds","[1,2]","[1,6,7,27,30,8,14,13,15,31,21,64,71]",[],"","",1,"","",22,1,"[12292,12293,12294]","[24,216,433]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1584,"penance_brand_alt_x","Penance Brand of Dissipation","Creates a magical brand which can attach to a nearby enemy. It periodically activates while attached, adding energy to the branded enemy and causing a pulse that deals damage to the branded enemy and other nearby enemies. The pulse gains area of effect and damage for each energy on the branded enemy, up to 20. All energy is removed from the enemy when the brand is detached.",1062,"Art/2DArt/SkillIcons/PhysicalLightningBrand.dds","[1,2]","[1,6,7,27,30,8,14,13,15,31,21,64,71]",[],"","",1,"","",22,1,"[12292,12293,12294]","[24,216,433]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1583
1585,"penance_brand_alt_y","Penance Brand of Conduction","Creates a magical brand which can attach to a nearby enemy. It periodically activates while attached, adding energy to the branded enemy and nearby enemies who do not have energy. When the brand is detached, all enemies with energy are dealt damage.",1062,"Art/2DArt/SkillIcons/PhysicalLightningBrand.dds","[1,2]","[1,6,7,27,30,8,14,13,15,31,21,64,71]",[],"","",1,"","",22,1,"[12292,12293,12294]","[24,216,433]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1583
1586,"wintertide_brand","Wintertide Brand","Creates a magical brand which can attach to a nearby enemy, dealing cold damage over time and chilling them. It periodically activates while attached, gaining stages that raise the damage. When removed, a short-duration debuff dealing the same damage over time and chill is applied to each nearby enemy. The brand keeps its charges while detached.",1063,"Art/2DArt/SkillIcons/ColdBrand.dds","[1,2]","[1,7,29,8,14,13,15,31,21,64,71,34,66,16,48]",[],"","",1,"","",22,1,"[12289,12290,12291,17959]","[24,12147,3557,17875]",[],1,1,[],8,"","","","[16,10,11,17,12,13]","","",1,""
1587,"wintertide_brand_alt_x","[DNT] WintertideBrandAltX","Creates a magical brand which can attach to a nearby enemy, dealing cold damage over time and chilling them. It periodically activates while attached, gaining stages that raise the damage. When removed, a short-duration debuff dealing the same damage over time and chill is applied to each nearby enemy. The brand keeps its charges while detached.",1063,"Art/2DArt/SkillIcons/ColdBrand.dds","[1,2]","[1,7,29,8,14,13,15,31,21,64,71,34,66,16,48]",[],"","",1,"","",22,1,"[12289,12290,12291,17959]","[24,12147,3557,17875]",[],1,1,[],8,"","","","[16,10,11,17,12,13]","","",1,1586
1588,"wintertide_brand_alt_y","[DNT] WintertideBrandAltY","Creates a magical brand which can attach to a nearby enemy, dealing cold damage over time and chilling them. It periodically activates while attached, gaining stages that raise the damage. When removed, a short-duration debuff dealing the same damage over time and chill is applied to each nearby enemy. The brand keeps its charges while detached.",1063,"Art/2DArt/SkillIcons/ColdBrand.dds","[1,2]","[1,7,29,8,14,13,15,31,21,64,71,34,66,16,48]",[],"","",1,"","",22,1,"[12289,12290,12291,17959]","[24,12147,3557,17875]",[],1,1,[],8,"","","","[16,10,11,17,12,13]","","",1,1586
1589,"earthshatter","Earthshatter","Slam the ground, sending out rectangular fissures that deal area damage to enemies and thrust a spike from the ground when they end. Warcries or other Slam Attacks performed by you or allied players near any spike will cause them to shatter, damaging surrounding enemies. Works with Maces, Sceptres, Axes, Staves and Unarmed.",1064,"Art/2DArt/SkillIcons/SpikeSlam.dds","[1,2,23]","[0,7,19,91,23,8,14]","[12,32,14,17,11,16,36,57]","","",1,"","",22,1,"[12295,12296,17942]","[24,433,17865]",[],1,1,"[12205,12206]",8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1590,"earthshatter_alt_x","Earthshatter of Fragility","Slam the ground, sending out rectangular fissures that deal area damage to enemies and thrust a spike from the ground when they end. The spikes shatter after a duration, damaging surrounding enemies. Works with Maces, Sceptres, Axes, Staves and Unarmed.",1064,"Art/2DArt/SkillIcons/SpikeSlam.dds","[1,2,23]","[0,7,19,91,23,8,14]","[12,32,14,17,11,16,36,57]","","",1,"","",22,1,"[12295,12296,17942]","[24,433,17865]",[],1,1,"[12205,12206]",8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1589
1591,"earthshatter_alt_y","Earthshatter of Prominence","Slam the ground, sending out a rectangular fissure that deals area damage to enemies and thrusts a large spike from the ground where it ends. Warcries or other Slam Attacks performed by you or allied players near the spike will cause it to shatter, damaging surrounding enemies. Works with Maces, Sceptres, Axes, Staves and Unarmed.",1064,"Art/2DArt/SkillIcons/SpikeSlam.dds","[1,2,23]","[0,7,19,91,23,8,14]","[12,32,14,17,11,16,36,57]","","",1,"","",22,1,"[12295,12296,17942]","[24,433,17865]",[],1,1,"[12205,12206]",8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1589
1592,"generals_cry","General's Cry","Performs a warcry, taunting nearby enemies to attack the user, and summoning Mirage Warriors from nearby corpses. The Mirage Warriors each use a linked attack skill once before dissipating.",1065,"Art/2DArt/SkillIcons/WarCryGenerals.dds",[4],"[4,7,8,62,89]",[],"","",1,"","",22,1,"[9616,12248,12251,18484,18485]","[9615,3335,11830,18486,18487]",[],1,1,[],8,"","","","[39,16,10,11,17]","","",1,""
1593,"generals_cry_alt_x","[DNT] GeneralsCryAltX","Performs a warcry, taunting nearby enemies to attack the user, and summoning Mirage Warriors from nearby corpses. The Mirage Warriors each use a linked attack skill once before dissipating.",1065,"Art/2DArt/SkillIcons/WarCryGenerals.dds",[4],"[4,7,8,62,89]",[],"","",1,"","",22,1,"[9616,12248,12251,18484,18485]","[9615,3335,11830,18486,18487]",[],1,1,[],8,"","","","[39,16,10,11,17]","","",1,1592
1594,"generals_cry_alt_y","[DNT] GeneralsCryAltY","Performs a warcry, taunting nearby enemies to attack the user, and summoning Mirage Warriors from nearby corpses. The Mirage Warriors each use a linked attack skill once before dissipating.",1065,"Art/2DArt/SkillIcons/WarCryGenerals.dds",[4],"[4,7,8,62,89]",[],"","",1,"","",22,1,"[9616,12248,12251,18484,18485]","[9615,3335,11830,18486,18487]",[],1,1,[],8,"","","","[39,16,10,11,17]","","",1,1592
1595,"create_blocking_wall","","",1066,"","[1,2]","[1,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1596,"summon_mirage_chieftain","Tawhoa's Chosen","This skill is triggered when you use a Slam or Strike skill, and summons a Mirage Chieftain who will use that Slam or Strike skill once before dissipating.",1067,"Art/2DArt/SkillIcons/TawhoaForestsStrength.dds",[4],"[1,31,36,49,63]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1597,"harvest_cat_boss_prowl","","",1068,"",[2],[],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1598,"oshabi_orb_projectile","","",1069,"",[],[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1599,"heist_lock_pick","[UNUSED] You son of a ****","[UNUSED  I'm in",1070,"","[15,8]",[],[],"","",1,"","",22,"",[],[],[],"","",[],8,"","","",[],"","",1,""
1600,"blazing_salvo","Blazing Salvo","Fires projectiles which fly in an arc, dealing area damage on impact with either enemies or the ground near where you target. Targeting farther away causes the projectiles to spread out and land over a wider area.",1071,"Art/2DArt/SkillIcons/Ember.dds","[1,2]","[1,6,7,13,15,14,31,28,2,56,21,69,71]",[],"","",1,"","",22,1,"[13007,13008,18081]","[24,173,18024]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1601,"blazing_salvo_alt_x","[DNT] Blazing Salvo of Wildfire","[DNT] Fires a ring of projectiles which fly in an arc, dealing area damage on impact with either enemies or the ground near where you target",1071,"Art/2DArt/SkillIcons/Ember.dds","[1,2]","[1,6,7,13,15,14,31,28,2,56,21,69,71]",[],"","",1,"","",22,1,"[13007,13008,18081]","[24,173,18024]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1600
1602,"blazing_salvo_alt_y","[DNT] BlazingSalvoAltY","Fires projectiles which fly in an arc, dealing area damage on impact with either enemies or the ground near where you target. Targeting farther away causes the projectiles to spread out and land over a wider area.",1071,"Art/2DArt/SkillIcons/Ember.dds","[1,2]","[1,6,7,13,15,14,31,28,2,56,21,69,71]",[],"","",1,"","",22,1,"[13007,13008,18081]","[24,173,18024]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1600
1603,"do_nothing","","",1072,"",[],[],[],"","",1,"","",22,"",[],[],[],"","",[],8,"","","",[],"","",1,""
1604,"void_sphere","Void Sphere","Creates a Void Sphere which Hinders enemies in an area around it, with the debuff being stronger on enemies closer to the sphere. It also regularly releases pulses of area damage. The Void Sphere will consume the corpses of any enemies which die in its area. Can only have one Void Sphere at a time.",1073,"Art/2DArt/SkillIcons/BlackHole2.dds","[1,22]","[1,7,13,15,31,8,71,89,14,27,6,41,99]",[],"","",1,"","",22,1,[13009],[3335],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1605,"void_sphere_alt_x","Void Sphere of Rending","Creates a Void Sphere which Hinders enemies in an area around it, with the debuff being stronger on enemies closer to the sphere. It also regularly releases pulses of area damage. The Void Sphere will consume the corpses of any enemies which die in its area. Can only have one Void Sphere at a time.",1073,"Art/2DArt/SkillIcons/BlackHole2.dds","[1,22]","[1,7,13,15,31,8,71,14,27,6,41,99]",[],"","",1,"","",22,1,[13009],[3335],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1604
1606,"void_sphere_alt_y","[DNT] VoidSphereAltY","Creates a Void Sphere which Hinders enemies in an area around it, with the debuff being stronger on enemies closer to the sphere. It also regularly releases pulses of area damage. The Void Sphere will consume the corpses of any enemies which die in its area. Can only have one Void Sphere at a time.",1073,"Art/2DArt/SkillIcons/BlackHole2.dds","[1,22]","[1,7,13,15,31,8,71,89,14,27,6,41,99]",[],"","",1,"","",22,1,[13009],[3335],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1604
1607,"crackling_lance","Crackling Lance","Release a beam which deals lightning damage to enemies in a long area in front of you, and has several smaller beams branch off from it at an angle, hitting more enemies to the sides.",1074,"Art/2DArt/SkillIcons/Disentegrate.dds","[1,2]","[1,7,6,30,13,15,14,31,71,21,69]",[],"","",1,"","",22,1,"[13010,13011,17971,17972]","[24,216,17883,13942]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1608,"crackling_lance_alt_x","Crackling Lance of Branching","Release a beam which deals lightning damage to enemies in a long area in front of you, and has several smaller beams branch off from it at an angle, hitting more enemies to the sides.",1074,"Art/2DArt/SkillIcons/Disentegrate.dds","[1,2]","[1,7,6,30,13,15,14,31,71,21,69]",[],"","",1,"","",22,1,"[13010,13011,17971,17972]","[24,216,17883,13942]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1607
1609,"crackling_lance_alt_y","Crackling Lance of Disintegration","Release a concentrated beam which deals lightning damage to enemies in a long area in front of you.",1074,"Art/2DArt/SkillIcons/Disentegrate.dds","[1,2]","[1,7,6,30,13,15,14,31,71,21,69]",[],"","",1,"","",22,1,"[13010,13011,17971,17972]","[24,216,17883,13942]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1607
1610,"frost_shield","Frost Shield","Place a Frost Shield that drains your energy shield for one second or until you run out, gaining stages while this drain occurs. The Frost Shield takes some damage from hits in place of you and allies while in its area. Enemies in the area are Chilled. You can only have one Frost Shield active at once.",1075,"Art/2DArt/SkillIcons/FrostGlobe.dds",[4],"[1,7,8,13,15,31,71,89,29,14,67,66,16,22]",[],"","",1,"",1,22,1,[13012],[9859],[],1,1,[12324],8,"","","",[],"","",1,""
1611,"splitting_steel","Splitting Steel","Fire a single projectile that splits on impact or at the targeted location, dealing area damage when it splits and again when the split projectiles explode at the end of their flight. Requires a Sword or Axe.",1076,"Art/2DArt/SkillIcons/ImpactingSteelSkill.dds","[1,2]","[0,40,2,56,7,27,59]","[9,10,15,11,16]","","",1,"","",22,1,"[12964,13013,13014]","[12957,24,433]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1612,"splitting_steel_alt_x","Splitting Steel of Ammunition","Consume Steel Shards to fire a single projectile that splits on impact or at the targeted location, dealing area damage when it splits and again when the split projectiles explode at the end of their flight. Requires a Sword or Axe. Steel Shards are gained with the Call of Steel Skill.",1076,"Art/2DArt/SkillIcons/ImpactingSteelSkill.dds","[1,2]","[0,40,2,56,95,7,27,59]","[9,10,15,11,16]","","",1,"","",22,1,"[12964,13013,13014]","[12957,24,433]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1611
1613,"splitting_steel_alt_y","[DNT] SplittingSteelAltY","Fire a single projectile that splits on impact or at the targeted location, dealing area damage when it splits and again when the split projectiles explode at the end of their flight. Requires a Sword or Axe.",1076,"Art/2DArt/SkillIcons/ImpactingSteelSkill.dds","[1,2]","[0,40,2,56,7,27,59]","[9,10,15,11,16]","","",1,"","",22,1,"[12964,13013,13014]","[12957,24,433]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1611
1614,"sigil_of_power","Sigil of Power","Places a Sigil on the ground, which grants a buff to you and allies in the area around it for a duration. The Sigil gains stages as you spend mana in its area, making the buff more powerful. You can only have one Sigil of Power at a time.",1077,"Art/2DArt/SkillIcons/CircleofPower.dds",[4],"[1,7,8,13,15,31,71,89,14,30,103]",[],"","",1,"","",22,1,[],[],[],1,1,[13001],8,"","","",[],"","",1,""
1615,"flame_wall","Flame Wall","Create a wall of fire for a duration, which deals burning damage to everything in its area. Each enemy that enters the wall also receives a secondary burning debuff which persists for a short duration after leaving the wall. Any projectiles fired through the wall by you and allies deal added fire damage and apply the wall's secondary debuff on hit.",1078,"Art/2DArt/SkillIcons/Firewall.dds","[1,22]","[1,34,7,8,13,15,31,71,14,28,48,69,21,55,24]",[],"","",1,"","",22,1,[13015],[24],[],1,1,"[12445,13016,13017]",8,2,"","","[16,10,11,17,12,13]","","",1,""
1616,"flame_wall_alt_x","[DNT] Flame Wall of Forking","Create a wall of fire for a duration, which deals burning damage to everything in its area. Each enemy that enters the wall also receives a secondary burning debuff which persists for a short duration after leaving the wall. Any projectiles fired through the wall by you and allies fork, deal added fire damage and apply the wall's secondary debuff on hit.",1078,"Art/2DArt/SkillIcons/Firewall.dds","[1,22]","[1,34,7,8,13,15,31,71,14,28,48,69,21,55,24]",[],"","",1,"","",22,1,[13015],[24],[],1,1,"[12445,13016,13017]",8,2,"","","[16,10,11,17,12,13]","","",1,1615
