"rownum","Id","Characters","Text","[string]","row","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","bool","i32","i32","bool","i32","i32","i32"
16232,"QueenOfFilth_OH_2",[],"Flatten!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_OH_Flatten_02.ogg""]",338,22151168,0,131072,0,65536,65536,0,-229113856,78,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5173864,0,100
16233,"QueenOfFilth_OH_3",[],"Flatten!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_OH_Flatten_03.ogg""]",338,22151168,0,131072,0,65536,65536,0,-214040576,78,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5174094,0,100
16234,"QueenOfFilth_OH_4",[],"Flatten!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_OH_Flatten_04.ogg""]",338,22151168,0,131072,0,65536,65536,0,-198967296,78,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5174324,0,100
16235,"QueenOfFilth_PlayerDeath_Female",[],"Cleanskin wench! Does my family disgust you? They taste better than they look!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Female.ogg""]",338,22151168,0,327680,0,65536,65536,0,-170917888,78,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5174752,0,100
16236,"QueenOfFilth_PlayerDeath_Generic_Random",[],"A meal... Fit for a Queen!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_AMealFit_01.ogg""]",338,22151168,0,327680,0,65536,65536,0,-146931712,78,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5175118,0,100
16237,"QueenOfFilth_PlayerDeath_Generic_2",[],"A meal... Fit for a Queen!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_AMealFit_02.ogg""]",338,22151168,0,327680,0,65536,65536,0,-127270912,78,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5175418,0,100
16238,"QueenOfFilth_PlayerDeath_Generic_3",[],"anything shiny?..... dead one?","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_AnythingShiny.ogg""]",338,22151168,0,327680,0,65536,65536,0,-103153664,78,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5175786,0,100
16239,"QueenOfFilth_PlayerDeath_Generic_4",[],"Mm.. Delicious....!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_Delicious_01.ogg""]",338,22151168,0,327680,0,65536,65536,0,-80609280,78,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5176130,0,100
16240,"QueenOfFilth_PlayerDeath_Generic_5",[],"Mm.. Delicious....!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_Delicious_02.ogg""]",338,22151168,0,327680,0,65536,65536,0,-60817408,78,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5176432,0,100
16241,"QueenOfFilth_PlayerDeath_Generic_6",[],"Mm.. Delicious....!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_Delicious_03.ogg""]",338,22151168,0,327680,0,65536,65536,0,-41025536,78,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5176734,0,100
16242,"QueenOfFilth_PlayerDeath_Generic_7",[],"... Did you bring me anything shiny, dead one?","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_DidYouBring.ogg""]",338,22151168,0,327680,0,65536,65536,0,-15073280,78,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5177130,0,100
16243,"QueenOfFilth_PlayerDeath_Generic_8",[],"I would have preferred to eat you alive...","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_IWouldHavePreffered_01.ogg""]",338,22151168,0,327680,0,65536,65536,0,11796480,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5177540,0,100
16244,"QueenOfFilth_PlayerDeath_Generic_9",[],"I would have preferred to eat you alive...","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_IWouldHavePreffered_02.ogg""]",338,22151168,0,327680,0,65536,65536,0,32899072,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5177862,0,100
16245,"QueenOfFilth_PlayerDeath_Generic_10",[],"I would have preferred to eat you alive...","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_IWouldHavePreffered_03.ogg""]",338,22151168,0,327680,0,65536,65536,0,54132736,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5178186,0,100
16246,"QueenOfFilth_PlayerDeath_Generic_11",[],"I would have preferred to eat you alive...","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_IWouldHavePreffered_04.ogg""]",338,22151168,0,327680,0,65536,65536,0,75366400,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5178510,0,100
16247,"QueenOfFilth_PlayerDeath_Generic_12",[],"Mmmm... A tasty corpse!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_TastyCorpse_01.ogg""]",338,22151168,0,327680,0,65536,65536,0,98828288,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5178868,0,100
16248,"QueenOfFilth_PlayerDeath_Generic_13",[],"Mmmm... A tasty corpse!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_TastyCorpse_02.ogg""]",338,22151168,0,327680,0,65536,65536,0,119013376,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5179176,0,100
16249,"QueenOfFilth_PlayerDeath_Generic_14",[],"Mmmm... A tasty corpse!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Generic_TastyCorpse_03.ogg""]",338,22151168,0,327680,0,65536,65536,0,139198464,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5179484,0,100
16250,"QueenOfFilth_PlayerDeath_Karui",[],"Hungry as I am... I would never eat such horrid meat!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Karui.ogg""]",338,22151168,0,327680,0,65536,65536,0,163708928,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5179858,0,100
16251,"QueenOfFilth_PlayerDeath_Male",[],"Let the feast... Begin.","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Male.ogg""]",338,22151168,0,327680,0,65536,65536,0,184025088,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5180168,0,100
16252,"QueenOfFilth_PlayerDeath_Ranger",[],"How delicious.. My sons will savor every drop...","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Ranger.ogg""]",338,22151168,0,327680,0,65536,65536,0,208142336,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5180536,0,100
16253,"QueenOfFilth_PlayerDeath_Templar",[],"Well, well...Your faith made a meal out of you...","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_PlayerDeath_Templar.ogg""]",338,22151168,0,327680,0,65536,65536,0,232652800,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5180910,0,100
16254,"QueenOfFilth_RollingSlam_Random",[],"Turn to filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_RollingSlam_TurnToFilth_01.ogg""]",338,22151168,0,131072,0,65536,65536,0,253362176,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5181226,0,100
16255,"QueenOfFilth_RollingSlam_2",[],"Turn to filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_RollingSlam_TurnToFilth_02.ogg""]",338,22151168,0,131072,0,65536,65536,0,271319040,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5181500,0,100
16256,"QueenOfFilth_RollingSlam_3",[],"Turn to filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_RollingSlam_TurnToFilth_03.ogg""]",338,22151168,0,131072,0,65536,65536,0,289275904,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5181774,0,100
16257,"QueenOfFilth_RollingSlam_4",[],"Turn to filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_RollingSlam_TurnToFilth_04.ogg""]",338,22151168,0,131072,0,65536,65536,0,307232768,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5182048,0,100
16258,"QueenOfFilth_RollingSlam_5",[],"Turn to filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_RollingSlam_TurnToFilth_05.ogg""]",338,22151168,0,131072,0,65536,65536,0,325189632,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5182322,0,100
16259,"QueenOfFilth_RollingSlam_6",[],"Turn to filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_RollingSlam_TurnToFilth_06.ogg""]",338,22151168,0,131072,0,65536,65536,0,343146496,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5182596,0,100
16260,"QueenOfFilth_SlapSlam_Random",[],"Grind you up!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SlapSlam_GrindYouUp_01.ogg""]",338,22151168,0,65536,0,65536,65536,0,362807296,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5182896,0,100
16261,"QueenOfFilth_SlapSlam_2",[],"Grind you up!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SlapSlam_GrindYouUp_02.ogg""]",338,22151168,0,65536,0,65536,65536,0,379846656,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5183156,0,100
16262,"QueenOfFilth_SlapSlam_3",[],"Grind you up!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SlapSlam_GrindYouUp_03.ogg""]",338,22151168,0,65536,0,65536,65536,0,396886016,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5183416,0,100
16263,"QueenOfFilth_SlapSlam_4",[],"Grind you up!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SlapSlam_GrindYouUp_04.ogg""]",338,22151168,0,65536,0,65536,65536,0,413925376,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5183676,0,100
16264,"QueenOfFilth_SlapSlam_5",[],"Grind you up!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SlapSlam_GrindYouUp_05.ogg""]",338,22151168,0,65536,0,65536,65536,0,430964736,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5183936,0,100
16265,"QueenOfFilth_SlapSlam_6",[],"Time to feast!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SlapSlam_TimeToFeast_01.ogg""]",338,22151168,0,65536,0,65536,65536,0,450232320,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5184230,0,100
16266,"QueenOfFilth_SlapSlam_7",[],"Time to feast!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SlapSlam_TimeToFeast_02.ogg""]",338,22151168,0,65536,0,65536,65536,0,467402752,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5184492,0,100
16267,"QueenOfFilth_SlapSlam_8",[],"Time to feast!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SlapSlam_TimeToFeast_03.ogg""]",338,22151168,0,65536,0,65536,65536,0,484573184,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5184754,0,100
16268,"QueenOfFilth_SlapSlam_9",[],"Time to feast!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SlapSlam_TimeToFeast_04.ogg""]",338,22151168,0,65536,0,65536,65536,0,501743616,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5185016,0,100
16269,"QueenOfFilth_SlapSlam_10",[],"Time to feast!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SlapSlam_TimeToFeast_05.ogg""]",338,22151168,0,65536,0,65536,65536,0,519045120,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5185280,0,100
16270,"QueenOfFilth_SpawnMushrooms_Random",[],"Foul fungus!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_FoulFungus_01.ogg""]",338,22151168,0,196608,0,65536,65536,0,540147712,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5185602,0,100
16271,"QueenOfFilth_SpawnMushrooms_2",[],"Foul fungus!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_FoulFungus_02.ogg""]",338,22151168,0,196608,0,65536,65536,0,558759936,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5185886,0,100
16272,"QueenOfFilth_SpawnMushrooms_3",[],"Foul fungus!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_FoulFungus_03.ogg""]",338,22151168,0,196608,0,65536,65536,0,577372160,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5186170,0,100
16273,"QueenOfFilth_SpawnMushrooms_4",[],"Foul fungus!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_FoulFungus_04.ogg""]",338,22151168,0,196608,0,65536,65536,0,595984384,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5186454,0,100
16274,"QueenOfFilth_SpawnMushrooms_5",[],"Foul fungus!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_FoulFungus_05.ogg""]",338,22151168,0,196608,0,65536,65536,0,614596608,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5186738,0,100
16275,"QueenOfFilth_SpawnMushrooms_6",[],"Foul fungus!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_FoulFungus_06.ogg""]",338,22151168,0,196608,0,65536,65536,0,633208832,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5187022,0,100
16276,"QueenOfFilth_SpawnMushrooms_7",[],"Foul fungus!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_FoulFungus_07.ogg""]",338,22151168,0,196608,0,65536,65536,0,651821056,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5187306,0,100
16277,"QueenOfFilth_SpawnMushrooms_8",[],"Foul fungus!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_FoulFungus_08.ogg""]",338,22151168,0,196608,0,65536,65536,0,670433280,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5187590,0,100
16278,"QueenOfFilth_SpawnMushrooms_9",[],"Garden of filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GardenOfFilth_01.ogg""]",338,22151168,0,196608,0,65536,65536,0,691798016,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5187916,0,100
16279,"QueenOfFilth_SpawnMushrooms_10",[],"Garden of filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GardenOfFilth_02.ogg""]",338,22151168,0,196608,0,65536,65536,0,710934528,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5188208,0,100
16280,"QueenOfFilth_SpawnMushrooms_11",[],"Garden of filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GardenOfFilth_03.ogg""]",338,22151168,0,196608,0,65536,65536,0,730071040,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5188500,0,100
16281,"QueenOfFilth_SpawnMushrooms_12",[],"Garden of filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GardenOfFilth_04.ogg""]",338,22151168,0,196608,0,65536,65536,0,749207552,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5188792,0,100
16282,"QueenOfFilth_SpawnMushrooms_13",[],"Garden of filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GardenOfFilth_05.ogg""]",338,22151168,0,196608,0,65536,65536,0,768344064,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5189084,0,100
16283,"QueenOfFilth_SpawnMushrooms_14",[],"Garden of filth!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GardenOfFilth_06.ogg""]",338,22151168,0,196608,0,65536,65536,0,787480576,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5189376,0,100
16284,"QueenOfFilth_SpawnMushrooms_15",[],"Grow my beauties!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GrowMyBeauties_01.ogg""]",338,22151168,0,196608,0,65536,65536,0,809238528,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5189708,0,100
16285,"QueenOfFilth_SpawnMushrooms_16",[],"Grow my beauties!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GrowMyBeauties_02.ogg""]",338,22151168,0,196608,0,65536,65536,0,828506112,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5190002,0,100
16286,"QueenOfFilth_SpawnMushrooms_17",[],"Grow my beauties!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GrowMyBeauties_03.ogg""]",338,22151168,0,196608,0,65536,65536,0,847773696,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5190296,0,100
16287,"QueenOfFilth_SpawnMushrooms_18",[],"Grow my beauties!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GrowMyBeauties_04.ogg""]",338,22151168,0,196608,0,65536,65536,0,867041280,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5190590,0,100
16288,"QueenOfFilth_SpawnMushrooms_19",[],"Grow my beauties!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GrowMyBeauties_05.ogg""]",338,22151168,0,196608,0,65536,65536,0,886308864,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5190884,0,100
16289,"QueenOfFilth_SpawnMushrooms_20",[],"Grow my beauties!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GrowMyBeauties_06.ogg""]",338,22151168,0,196608,0,65536,65536,0,905576448,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5191178,0,100
16290,"QueenOfFilth_SpawnMushrooms_21",[],"Grow my beauties!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_SpawnMushrooms_GrowMyBeauties_07.ogg""]",338,22151168,0,196608,0,65536,65536,0,924844032,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5191472,0,100
16291,"QueenOfFilth_Summon_Random",[],"Asisst me, my brood!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_AssistMeMyBrood_01.ogg""]",338,22151168,0,262144,0,65536,65536,0,945553408,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5191788,0,100
16292,"QueenOfFilth_Summon_2",[],"Asisst me, my brood!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_AssistMeMyBrood_02.ogg""]",338,22151168,0,262144,0,65536,65536,0,962723840,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5192050,0,100
16293,"QueenOfFilth_Summon_3",[],"Asisst me, my brood!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_AssistMeMyBrood_03.ogg""]",338,22151168,0,262144,0,65536,65536,0,979894272,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5192312,0,100
16294,"QueenOfFilth_Summon_4",[],"Brethren, to me!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_Brethen_01.ogg""]",338,22151168,0,262144,0,65536,65536,0,998375424,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5192594,0,100
16295,"QueenOfFilth_Summon_5",[],"Brethren, to me!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_Brethen_02.ogg""]",338,22151168,0,262144,0,65536,65536,0,1014497280,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5192840,0,100
16296,"QueenOfFilth_Summon_6",[],"Brethren, to me!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_Brethen_03.ogg""]",338,22151168,0,262144,0,65536,65536,0,1030619136,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5193086,0,100
16297,"QueenOfFilth_Summon_7",[],"Brethren, to me!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_Brethen_04.ogg""]",338,22151168,0,262144,0,65536,65536,0,1046740992,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5193332,0,100
16298,"QueenOfFilth_Summon_8",[],"Come, my progeny!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_ComeMyProgeny_01.ogg""]",338,22151168,0,262144,0,65536,65536,0,1066139648,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5193628,0,100
16299,"QueenOfFilth_Summon_9",[],"Come, my progeny!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_ComeMyProgeny_02.ogg""]",338,22151168,0,262144,0,65536,65536,0,1083047936,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5193886,0,100
16300,"QueenOfFilth_Summon_10",[],"Come, my progeny!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_ComeMyProgeny_03.ogg""]",338,22151168,0,262144,0,65536,65536,0,1100087296,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5194146,0,100
16301,"QueenOfFilth_Summon_11",[],"To me, my sons!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_ToMeMySons_01.ogg""]",338,22151168,0,262144,0,65536,65536,0,1118961664,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5194434,0,100
16302,"QueenOfFilth_Summon_12",[],"To me, my sons!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_ToMeMySons_02.ogg""]",338,22151168,0,262144,0,65536,65536,0,1135607808,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5194688,0,100
16303,"QueenOfFilth_Summon_13",[],"To me, my sons!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_ToMeMySons_03.ogg""]",338,22151168,0,262144,0,65536,65536,0,1152253952,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5194942,0,100
16304,"QueenOfFilth_Summon_14",[],"To me, my sons!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_ToMeMySons_04.ogg""]",338,22151168,0,262144,0,65536,65536,0,1168900096,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5195196,0,100
16305,"QueenOfFilth_Summon_15",[],"To me, my sons!","[""Audio/Dialogue/4.0/Monsters/Part1/Act3/QueenOfFilth/QueenOfFilth_Summon_ToMeMySons_05.ogg""]",338,22151168,0,262144,0,65536,65536,0,1185546240,79,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",5195450,0,100
