"rownum","Id","DisplayedName","Description","ActionType","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WebsiteDescription","WebsiteImage","HideOnWebsite","GrantedEffect","bool","SkillTotemId","IsManuallyCasted","Input_Stats","Output_Stats","MinionActiveSkillTypes","bool","IsGem","SecondarySkillSpecificStats","SkillMine","AlternateSkillTargetingBehaviour","bool","AIFile","StatContextFlags","bool","bool","bool","ShapeShiftForm","VideoClip","CharacterAudioEvent","AiScript","MinionType","rid","bool","string","StatDescriptionType","StatDescription","WeaponRequirements"
813,"life_remnants","Life Remnants","Drink the blood of your enemies to restore your Life. While active, enemies you kill have a chance to spawn a Life [Remnant], and [Critical|Critically Hitting] a target spawns a Life Remnant every few seconds. Picking up a Life [Remnant] grants you Life which can [Overflow|Overflow] maximum Life.",707,"Art/2DArt/SkillIcons/BloodChannel.dds",[4],"[4,11,119,138,182]","","",1,"","",25,"",[],[],[],1,"",[],8,"","","",[],"","",1,"","","","","","",1,"",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/life_remnants/",""
814,"trick_shot","Shockchain Arrow","Fire a [Lightning]-infused arrow that homes in on enemies afflicted by [LightningAilment|Lightning Ailments]. Hitting such an enemy will charge the arrow, causing it to release a damaging shockwave and split beams towards up to two nearby targets. Those beams will repeat this process if they hit an enemy afflicted by a [LightningAilment|Lightning Ailment]. [Consume|Consumes] [Shock] from enemies it [HitDamage|Hits], but not [Electrocute|Electrocution].",708,"Art/2DArt/SkillIcons/RangerShockchainSkill.dds","[1,2]","[0,40,57,7,2,56,14,13,15,29,30,69,139,140,18,136,184]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35,4]","","",1,"","",273,"","","",1,"Fire an arrow that creates [Chain|Chaining] beams from [Shock|Shocked] and [Electrocute|Electrocuted] enemies.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/trick_shot/",23
815,"vaulting_impact","Vaulting Impact","Leap forward and [Slam] the ground, sending out a [Stun|Stunning] shockwave that is especially potent against [Daze|Dazed] enemies.",710,"Art/2DArt/SkillIcons/MonkVaultingImpact.dds","[1,2,31]","[0,19,91,7,159,161,78]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","",83,"","","",1,"Leap forward and create a [Stun|Stunning] shockwave.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/vaulting_impact/",19
816,"storm_wave","Storm Wave","Sweep your [Quarterstaff|Quarterstaff], projecting a bolt of [Lightning] through the ground in a long fissure ahead of you.",711,"Art/2DArt/SkillIcons/MonkStormWave.dds","[1,2]","[0,19,7,29,139,159,164]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","","","","","",1,"Sweep your [Quarterstaff|Quarterstaff] to project a [Lightning] fissure.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/storm_wave/",19
817,"mantra_of_destruction","Mantra of Destruction","Build [Combo|Combo] by successfully [Strike|Striking] Enemies with other skills. After reaching maximum [Combo|Combo], use this skill to [Empowered|Empower] your next [Quarterstaff] [Attack], causing it to deal additional [Chaos] damage. Each kill with the [Empowered] [Attack] grants\n[PurpleFlamesOfChayula|Purple Flames of Chayula] for a duration.",713,"Art/2DArt/SkillIcons/MonkMantraofDestruction.dds",[4],"[151,4,8,139,146,41,193]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","",[],"","",1,"","","","","","",1,"Build [Combo] then grant your next [Attack] extra [Chaos] damage.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/mantra_of_destruction/",19
818,"bone_offering_explosion","Bone Explosion","The minion's shield of bone explodes, dealing physical damage to nearby enemies.",266,"",[4],"[153,30,1,6,7,26]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,"","","","","","",1,"",0,"Metadata/StatDescriptions/skill_stat_descriptions/",""
819,"soulbreaker","Soulbreaker","",709,"Art/2DArt/SkillIcons/iconbasicattack.dds",[1],"[30,6,7,41,114]","","",1,"","",25,"",[],[],[],1,"",[],8,"","","","[4,18,29,10,11,16,17,19,26]","","",1,"","","","","","",1,"",0,"Metadata/StatDescriptions/skill_stat_descriptions/",""
820,"throw_flask_fire","Explosive Concoction","Consume charges from your Mana [Flask] to throw a bottle that explodes, dealing [Fire] attack damage in an area and inflicting Fire [Exposure].",420,"Art/2DArt/SkillIcons/RangerBrewConcoctionFireSkill.dds","[1,2,20]","[0,56,30,7,2,8,27,139,175]","","",1,"","",25,1,[],[],[],1,1,[],8,7,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","","","","","",1,"Consume Mana [Flask] charges to throw an explosive flask.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/throw_flask_fire/",0
821,"throw_flask_lightning","Fulminating Concoction","Consume charges from your Mana [Flask] to throw a bottle that explodes, dealing [Lightning] attack damage in an area and inflicting Lightning [Exposure].",420,"Art/2DArt/SkillIcons/RangerBrewConcoctionLightningSkill.dds","[1,2,20]","[0,56,30,7,2,8,29,139,175]","","",1,"","",25,1,[],[],[],1,1,[],8,7,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","","","","","",1,"Consume Mana [Flask] charges to throw an explosive flask.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/throw_flask_lightning/",0
822,"throw_flask_cold","Shattering Concoction","Consume charges from your Mana [Flask] to throw a bottle that explodes, dealing [Cold] attack damage in an area and inflicting Cold [Exposure].",420,"Art/2DArt/SkillIcons/RangerBrewConcoctionColdSkill.dds","[1,2,20]","[0,56,30,7,2,8,28,139,175]","","",1,"","",25,1,[],[],[],1,1,[],8,7,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","","","","","",1,"Consume Mana [Flask] charges to throw an explosive flask.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/throw_flask_cold/",0
823,"throw_flask_poison","Poisonous Concoction","Consume charges from your Mana [Flask] to throw a bottle that explodes, dealing [Chaos] attack damage in an area. [Poison] inflicted by this skill has more effect.",420,"Art/2DArt/SkillIcons/RangerBrewConcoctionPoisonSkill.dds","[1,2,20]","[0,56,30,7,2,41,139,175,26]","","",1,"","",25,1,[],[],[],1,1,[],8,7,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","","","","","",1,"Consume Mana [Flask] charges to throw an explosive flask.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/throw_flask_poison/",0
824,"throw_flask_bleed","Bleeding Concoction","Consume charges from your Mana [Flask] to throw a bottle that explodes, dealing [Physical] attack damage in an area. [Bleeding] inflicted by this skill has higher [BuffMagnitude|Magnitude].",420,"Art/2DArt/SkillIcons/RangerBrewConcoctionBleedSkill.dds","[1,2,20]","[0,56,30,7,2,26,139,175]","","",1,"","",25,1,[],[],[],1,1,[],8,7,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","","","","","",1,"Consume Mana [Flask] charges to throw an explosive flask.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/throw_flask_bleed/",0
825,"elemental_strike_trigger","Elemental Expression","Create a fiery explosion, an arcing bolt of lightning, or an icy wave of projectiles. The chance for an explosion is proportional to your [Strength], for a bolt proportional to your [Dexterity], and for a wave proportional to your [Intelligence].",169,"Art/2DArt/SkillIcons/MonkInvokerWildStrike.dds",[1],"[6,30,1,89,36,49,29,28,27,2,7,18]","","",1,"","",25,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,"","","","","","",1,"",0,"Metadata/StatDescriptions/skill_stat_descriptions/",""
826,"viper_napuatzi_lightning_spear","","",712,"","[1,2]","[0,2,29]","","",1,"","",25,"",[],[],[],"","",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","","","","","","","",0,"Metadata/StatDescriptions/skill_stat_descriptions/",""
827,"war_banner","War Banner","",722,"Art/2DArt/SkillIcons/WarBannerSkill.dds",[1],"[87,7,8,139,4,38]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","",[],"","",1,"","","","","","",1,"",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/war_banner/",""
828,"defiance_banner","Defiance Banner","",722,"Art/2DArt/SkillIcons/DefianceBannerSkill.dds",[1],"[87,7,8,139,4,38]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","",[],"","",1,"","","","","","",1,"",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/defiance_banner/",""
829,"dread_banner","Dread Banner","",722,"Art/2DArt/SkillIcons/DreadBannerSkill.dds",[1],"[87,7,8,139,4,38]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","",[],"","",1,"","","","","","",1,"",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/dread_banner/",""
830,"freezing_mark","Freezing Mark","[Mark] a target, making them more susceptible to being [Frozen]. When the Marked target dies, a [Cold] nova erupts from their corpse. This nova does not use your Weapon Damage, and instead uses its own base [Attack] Damage.",716,"Art/2DArt/SkillIcons/FreezingMarkSkill.dds","[1,24]","[1,13,14,15,21,30,69,8,139,97,28,143,196]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","",[],"","",1,"","",256,"","","",1,"[Mark] a target to be easier to [Freeze] and explode on death.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/freezing_mark/",""
831,"freezing_mark_nova","Freezing Nova","",717,"Art/2DArt/SkillIcons/FreezingMarkSkill.dds",[1],"[83,7,30,36,0,117,28,166,217]","","",1,"","",25,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","","","","","","","",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/freezing_mark_nova/",""
832,"thaumaturgist_mark","Voltaic Mark","[Mark] a target, making them more susceptible to being [Shock|Shocked]. When the Marked target dies, a [Lightning] nova erupts from their corpse. This nova does not use your Weapon Damage, and instead uses its own base [Attack] Damage.",718,"Art/2DArt/SkillIcons/ShockingMarkSkill.dds",[1],"[1,13,14,15,21,30,69,8,139,97,29,143,196]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","",[],"","",1,"","","","","","",1,"[Mark] a target to be easier to [Shock] and explode on death.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/thaumaturgist_mark/",""
833,"thaumaturgist_mark_nova","Voltaic Nova","",719,"Art/2DArt/SkillIcons/ShockingMarkSkill.dds",[1],"[0,83,7,30,36,117,29,166,217]","","",1,"","",25,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","","","","","","","",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/thaumaturgist_mark_nova/",""
834,"ailment_bearer","Unbound Avatar","Gain [UnboundFury|Unbound Fury] by inflicting [ElementalAilments|Elemental Ailments] with [HitDamage|Hits] on enemies. Once you reach maximum Unbound Fury, consume it to become Unbound for a duration, vastly augmenting your Elemental prowess.",720,"Art/2DArt/SkillIcons/MonkInvokerUnboundAvatar.dds",[4],"[4,89,63,27,28,29,84,85,8,193]","","",1,"","",25,1,[19885],[8870],[],1,1,[],8,"","","",[],"","",1,"","","","","","",1,"Consume [UnboundFury|Unbound Fury] to augment your elemental prowess.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/ailment_bearer/",""
835,"hand_of_chayula","Hand of Chayula","Dash to an enemy and [Strike] them with an unarmed [Attack|Attack], applying socketed [Curse|Curses] and triggering socketed [Mark|Marks] with reduced effect. This skill always [Strike|Strikes] with your bare fist, even if you have a [Quarterstaff|Quarterstaff] equipped.",721,"Art/2DArt/SkillIcons/MonkHandOfChayula.dds","[2,1]","[121,0,117,19,7,41,20,207]","","",1,"","",25,1,[],[],[],1,1,[],8,2,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","","","","","",1,"Dash to an enemy and apply socketed [Curse|Curses] and [Mark|Marks].",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/hand_of_chayula/",20
836,"freezing_word","Freezing Word","Manifest words of power that freeze the air around you, coating nearby enemies in shards of ice. Dealing enough damage to these enemies will shatter the shards, causing an icy explosion that deals [Attack] damage but does not use your weapon's damage.",723,"Art/2DArt/SkillIcons/MonkFreezingWord.dds",[1],"[7,28,139,166]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","",[],"","",1,"","","","","","",1,"",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/freezing_word/",20
837,"triggered_freezing_word_explosion","Freezing Explosion","",724,"Art/2DArt/SkillIcons/MonkFreezingWord.dds",[1],"[0,7,30,83,28,117]","","",1,"","",25,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,"","","","","","",1,"",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/triggered_freezing_word_explosion/",20
838,"reset_cooldowns","Time Snap","Manipulate time, resetting the cooldowns of your other Skills.",725,"Art/2DArt/SkillIcons/SorceressTemporalistReloadCooldown.dds",[4],"[1,89]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","",[],"","",1,"","","","","","",1,"Reset the cooldowns of your other Skills.",0,"Metadata/StatDescriptions/skill_stat_descriptions/",""
839,"time_stop","Time Freeze","Release a large wave that stops time for all affected enemies for a duration. Duration is lower the more times the enemy has had time stopped for them.",726,"Art/2DArt/SkillIcons/SorceressTemporalistTimeStop.dds",[4],"[1,89,7,8]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","",[],"","",1,"","","","","","",1,"Briefly stop time for enemies near you.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/time_stop/",""
840,"demon_transformation","Demon Form","[Shapeshift] into a demon, vastly boosting the power of your [Spell|Spells]. You gain Demonflame every second you remain in demon form, causing your Life to be lost at an ever-increasing rate. Maximum 10 Demonflame. Revert to human form if you reach 1 Life, use a Skill that isn't a [Spell], or reactivate this Skill.",727,"Art/2DArt/SkillIcons/WitchTransformDemon.dds",[4],"[4,138,89,155,131]","","",1,"","",25,1,[22276],[8870],[],1,1,[],8,"","","",[],"","",1,3,"","","","","",1,"[Shapeshift] into a demon, boosting the power of your [Spell|Spells] but draining Life.",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/demon_transformation/",""
841,"war_banner_reservation","War Banner","While active, killing enemies with [Attack|Attacks] or standing near a [Rarity|Unique] enemy generates [Valour]. Using this Skill consumes its [Valour] to place an inspiring Banner with an [Aura] that grants you and nearby [Allies] [Attack] damage and [Accuracy] while the Banner lasts. The Banner cannot gain [Valour] while placed, and you cannot place a Banner while you already have a Banner placed.",728,"Art/2DArt/SkillIcons/WarBannerSkill.dds",[4],"[119,11,4,138,149,7,8,87]","","",1,"","",25,"",[],[],[],1,"",[],8,"","","",[],"","",1,"","","","","","","","Place a Banner that grants [Attack] damage and [Accuracy].",0,"Metadata/StatDescriptions/skill_stat_descriptions/",""
842,"defiance_banner_reservation","Defiance Banner","While active, killing enemies with [Attack|Attacks] or standing near a [Rarity|Unique] enemy generates [Valour]. Using this Skill consumes its [Valour] to place an inspiring Banner with an [Aura] that grants you and nearby [Allies] [Armour], [Evasion] and movement speed while the Banner lasts. The Banner cannot gain [Valour] while placed, and you cannot place a Banner while you already have a Banner placed.",728,"Art/2DArt/SkillIcons/DefianceBannerSkill.dds",[4],"[119,11,4,138,149,7,8,87]","","",1,"","",25,"",[],[],[],1,"",[],8,"","","",[],"","",1,"","","","","","","","Place a Banner that grants [Armour], [Evasion] and movement speed.",0,"Metadata/StatDescriptions/skill_stat_descriptions/",""
843,"dread_banner_reservation","Dread Banner","While active, killing enemies with [Attack|Attacks] or standing near a [Rarity|Unique] enemy generates [Valour]. Using this Skill consumes its [Valour] to place an inspiring Banner with an [Aura] that grants you and nearby [Allies] [StunThreshold|Stun Threshold], [AilmentThreshold|Elemental Ailment Threshold] and [Flask] charges while the Banner lasts. The Banner cannot gain [Valour] while placed, and you cannot place a Banner while you already have a Banner placed.",728,"Art/2DArt/SkillIcons/DreadBannerSkill.dds",[4],"[119,11,4,138,149,7,8,87]","","",1,"","",25,"",[],[],[],1,"",[],8,"","","",[],"","",1,"","","","","","","","Place a Banner that grants [StunThreshold|Stun Threshold], [AilmentThreshold|Ailment Threshold] and [Flask] charges.",0,"Metadata/StatDescriptions/skill_stat_descriptions/",""
844,"time_of_need","Time of Need","While active, periodically invokes divine blessings to heal you and remove [Curse|Curses] and [ElementalAilments|Elemental Ailments] from you.",729,"Art/2DArt/SkillIcons/TimeOfNeedSkill.dds",[4],"[119,11,4,138,8]","","",1,"","",25,"",[],[],[],1,"",[],8,"","","",[],"","",1,"","","","","","","","",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/time_of_need/",""
845,"encase_in_jade","Encase in Jade","Consume all stacks of [Jade] to grant [Guard] based off your maximum Life for each [Jade] consumed. You cannot gain [Jade] stacks while you have [Guard].",730,"Art/2DArt/SkillIcons/BruteWarbringerEncasedJade.dds",[4],"[1,4,77,8,26]","","",1,"","",25,1,[],[],[],1,1,[],8,"","","",[],"","",1,"","","","","","",1,"Consume all stacks of [Jade] to grant [Guard].",1,"Metadata/StatDescriptions/specific_skill_stat_descriptions/encase_in_jade/",""
846,"summon_totem_defender","Ancestral Spirits","Each of your [Totem|Totems] will summon an Ancestral Spirit [Minion] to fight for you. If the Totem that summoned the Minion dies then the Ancestral Spirit will too.",732,"Art/2DArt/SkillIcons/BruteWarbringerDefenders.dds","[1,24,20,28]","[5,8,30,49,76,36]","","",1,"","",25,"",[],[],"[0,19,20,1,6,7,2,18,8,34,40,56]",1,"",[],8,"","","",[],"","",1,"","","","","","",1,"",0,"Metadata/StatDescriptions/skill_stat_descriptions/",""
847,"elemental_invocation","Elemental Invocation","While active, gains [Energy|Energy] when you [Freeze], [Shock] or [Ignite] an enemy. Using the Invocation once sufficient [Energy|Energy] is gathered will consume the [Energy|Energy] to trigger socketed [Spell|Spells], and can trigger them multiple times if it has enough [Energy].",733,"Art/2DArt/SkillIcons/ElementalInvocationSkill.dds","[2,1]","[11,119,121,138,4,149,156,27,28,29,181,31]","","",1,"","",25,1,[],[],[],1,1,[18287],8,"","","",[],"","",1,"","","","","","",1,"",0,"Metadata/StatDescriptions/skill_stat_descriptions/",""
