"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasnodeGroup","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","KeystoneId","bool","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted"
4668,"AscendancySorceress1Small4","Art/2DArt/SkillIcons/passives/Stormweaver/StormweaverNode.dds",[543],12,0,0,0,25618,"Spell Critical Chance",[],"","","","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4669,"AscendancySorceress1Small5","Art/2DArt/SkillIcons/passives/Stormweaver/StormweaverNode.dds",[18258],20,0,0,0,49759,"Shock Chance",[],"","","","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4670,"AscendancySorceress1Small6","Art/2DArt/SkillIcons/passives/Stormweaver/StormweaverNode.dds",[18258],20,0,0,0,7998,"Shock Chance",[],"","","","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4671,"AscendancySorceress1Small7","Art/2DArt/SkillIcons/passives/Stormweaver/StormweaverNode.dds",[193],25,0,0,0,13673,"Chill Duration",[],"","","","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4672,"AscendancySorceress1Small8","Art/2DArt/SkillIcons/passives/Stormweaver/StormweaverNode.dds",[193],25,0,0,0,29398,"Chill Duration",[],"","","","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4673,"AscendancySorceress1Small9","Art/2DArt/SkillIcons/passives/Stormweaver/StormweaverNode.dds",[475],12,0,0,0,12488,"Elemental Damage",[],"","","","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4674,"AscendancySorceress1Small10","Art/2DArt/SkillIcons/passives/Stormweaver/StormweaverNode.dds",[135],4,0,0,0,44484,"Elemental Resistances",[],"","","","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4675,"AscendancySorceress1Notable1","Art/2DArt/SkillIcons/passives/Stormweaver/GrantsArcaneSurge.dds",[19349],1,0,0,0,8867,"Constant Gale",[],"",1,"","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4676,"AscendancySorceress1Notable2","Art/2DArt/SkillIcons/passives/Stormweaver/ImprovedArcaneSurge.dds",[20359],15,0,0,0,39204,"Force of Will",[],"",1,"","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4677,"AscendancySorceress1Notable3","Art/2DArt/SkillIcons/passives/Stormweaver/GrantsElementalStorm.dds",[19231],1,0,0,0,12882,"Tempest Caller",[],"",1,"","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","",441,0
4678,"AscendancySorceress1Notable4","Art/2DArt/SkillIcons/passives/Stormweaver/ImprovedElementalStorm.dds",[19234],150,0,0,0,38578,"Rain Dancer",[],"",1,"","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4679,"AscendancySorceress1Notable5","Art/2DArt/SkillIcons/passives/Stormweaver/ShockAddditionalTime.dds","[19227,19226]",1,-50,0,0,2857,"Strike Twice",[],"",1,"","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4680,"AscendancySorceress1Notable6","Art/2DArt/SkillIcons/passives/Stormweaver/AllDamageCanShock.dds",[4808],1,0,0,0,39640,"Shaper of Storms",[],"",1,"","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4681,"AscendancySorceress1Notable7","Art/2DArt/SkillIcons/passives/Stormweaver/ChillAddditionalTime.dds","[19228,19225,12744]",1,-25,35,0,61985,"Heavy Snows",[],"",1,"","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4682,"AscendancySorceress1Notable8","Art/2DArt/SkillIcons/passives/Stormweaver/AllDamageCanChill.dds",[4807],1,0,0,0,18849,"Shaper of Winter",[],"",1,"","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4683,"AscendancySorceress1Notable9","Art/2DArt/SkillIcons/passives/Stormweaver/ElementalResistanceInverted.dds",[12557],20,0,0,0,49189,"Scouring Winds",[],"",1,"","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4684,"AscendancySorceress1Notable10","Art/2DArt/SkillIcons/passives/Stormweaver/ElementalDamageHealsYou.dds",[20358],40,0,0,0,42522,"Heart of the Storm",[],"",1,"","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4685,"AscendancySorceress2Small1","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistNode.dds",[12344],-10,0,0,0,18678,"Buff Expiry Rate",[],"","","","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4686,"AscendancySorceress2Small2","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistNode.dds",[12344],-10,0,0,0,63002,"Buff Expiry Rate",[],"","","","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4687,"AscendancySorceress2Small3","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistNode.dds",[5997],10,0,0,0,50219,"Debuff Expiry Rate",[],"","","","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4688,"AscendancySorceress2Small4","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistNode.dds",[5997],10,0,0,0,54194,"Debuff Expiry Rate",[],"","","","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4689,"AscendancySorceress2Small5","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistNode.dds",[3219],6,0,0,0,1579,"Cooldown Recovery Rate",[],"","","","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4690,"AscendancySorceress2Small6","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistNode.dds",[3219],6,0,0,0,32856,"Cooldown Recovery Rate",[],"","","","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4691,"AscendancySorceress2Small7","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistNode.dds",[19435],6,0,0,0,27990,"Slow Effect",[],"","","","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4692,"AscendancySorceress2Small8","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistNode.dds",[210],4,0,0,0,43128,"Cast Speed",[],"","","","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4693,"AscendancySorceress2Notable1_","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistGrantsTemporalRiftSkill.dds",[],0,0,0,0,26638,"Footprints in the Sand",[],"",1,"","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","",444,0
4694,"AscendancySorceress2Notable2","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistGrantsTimeStopSkill.dds",[],0,0,0,0,58747,"Ultimate Command",[],"",1,"","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","",445,0
4695,"AscendancySorceress2Notable3","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistLifeRecoup.dds",[9013],30,0,0,0,42035,"Circular Heartbeat",[],"",1,"","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4696,"AscendancySorceress2Notable4","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistFasterRecoup.dds",[15513],1,0,0,0,28153,"The Rapid River",[],"",1,"","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4697,"AscendancySorceress2Notable5","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistChanceSkillNoCooldownSkill.dds",[20071],33,0,0,0,10987,"Now and Again",[],"",1,"","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4698,"AscendancySorceress2Notable6","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistGrantsReloadCooldownsSkill.dds",[],0,0,0,0,3605,"Unbound Encore",[],"",1,"","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","",446,0
4699,"AscendancySorceress2Notable7","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistNearbyEnemiesProjectilesSlowed.dds",[20954],-20,0,0,0,49049,"Apex of the Moment",[],"",1,"","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4700,"AscendancySorceress2Notable8","Art/2DArt/SkillIcons/passives/Temporalist/TemporalistGainMoreCastSpeed8Seconds.dds",[19370],50,0,0,0,10731,"Quicksand Hourglass",[],"",1,"","","","",16,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4701,"AscendancySorceress3Small1","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,30265,"",[],"","","","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4702,"AscendancySorceress3Small2","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,64223,"",[],"","","","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4703,"AscendancySorceress3Small3","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,64200,"",[],"","","","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4704,"AscendancySorceress3Small4","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,35880,"",[],"","","","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4705,"AscendancySorceress3Small5","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,9843,"",[],"","","","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4706,"AscendancySorceress3Small6_","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,56783,"",[],"","","","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4707,"AscendancySorceress3Small7","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,14683,"",[],"","","","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4708,"AscendancySorceress3Small8","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,54042,"",[],"","","","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4709,"AscendancySorceress3Notable1","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,56857,"[DNT] Sorceress3Notable1",[],"",1,"","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4710,"AscendancySorceress3Notable2","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,46091,"[DNT] Sorceress3Notable2",[],"",1,"","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4711,"AscendancySorceress3Notable3","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,2810,"[DNT] Sorceress3Notable3",[],"",1,"","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4712,"AscendancySorceress3Notable4","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,25919,"[DNT] Sorceress3Notable4",[],"",1,"","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4713,"AscendancySorceress3Notable5_","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,20701,"[DNT] Sorceress3Notable5",[],"",1,"","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4714,"AscendancySorceress3Notable6","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,36891,"[DNT] Sorceress3Notable6",[],"",1,"","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4715,"AscendancySorceress3Notable7","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,32705,"[DNT] Sorceress3Notable7",[],"",1,"","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4716,"AscendancySorceress3Notable8","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,13289,"[DNT] Sorceress3Notable8",[],"",1,"","","","",17,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4717,"AscendancyDuelist1Small1","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,63843,"",[],"","","","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4718,"AscendancyDuelist1Small2","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,25913,"",[],"","","","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4719,"AscendancyDuelist1Small3","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,62674,"",[],"","","","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4720,"AscendancyDuelist1Small4","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,61889,"",[],"","","","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4721,"AscendancyDuelist1Small5","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,7046,"",[],"","","","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4722,"AscendancyDuelist1Small6","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,57256,"",[],"","","","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4723,"AscendancyDuelist1Small7","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,38949,"",[],"","","","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4724,"AscendancyDuelist1Small8","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,40407,"",[],"","","","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4725,"AscendancyDuelist1Notable1","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,12098,"[DNT] Duelist1Notable1",[],"",1,"","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4726,"AscendancyDuelist1Notable2_","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,31717,"[DNT] Duelist1Notable2",[],"",1,"","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4727,"AscendancyDuelist1Notable3","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,59474,"[DNT] Duelist1Notable3",[],"",1,"","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4728,"AscendancyDuelist1Notable4","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,61500,"[DNT] Duelist1Notable4",[],"",1,"","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4729,"AscendancyDuelist1Notable5","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,57973,"[DNT] Duelist1Notable5",[],"",1,"","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4730,"AscendancyDuelist1Notable6","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,48546,"[DNT] Duelist1Notable6",[],"",1,"","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4731,"AscendancyDuelist1Notable7","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,23826,"[DNT] Duelist1Notable7",[],"",1,"","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4732,"AscendancyDuelist1Notable8","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,32222,"[DNT] Duelist1Notable8",[],"",1,"","","","",18,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4733,"AscendancyDuelist2Small1_","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,30474,"",[],"","","","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4734,"AscendancyDuelist2Small2","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,19198,"",[],"","","","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4735,"AscendancyDuelist2Small3","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,15395,"",[],"","","","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4736,"AscendancyDuelist2Small4","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,62406,"",[],"","","","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4737,"AscendancyDuelist2Small5","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,60949,"",[],"","","","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4738,"AscendancyDuelist2Small6","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,3731,"",[],"","","","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4739,"AscendancyDuelist2Small7_","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,55891,"",[],"","","","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4740,"AscendancyDuelist2Small8","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,60122,"",[],"","","","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4741,"AscendancyDuelist2Notable1","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,52006,"[DNT] Duelist2Notable1",[],"",1,"","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4742,"AscendancyDuelist2Notable2_","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,40226,"[DNT] Duelist2Notable2",[],"",1,"","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4743,"AscendancyDuelist2Notable3","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,40002,"[DNT] Duelist2Notable3",[],"",1,"","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4744,"AscendancyDuelist2Notable4_","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,29718,"[DNT] Duelist2Notable4",[],"",1,"","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4745,"AscendancyDuelist2Notable5","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,7040,"[DNT] Duelist2Notable5",[],"",1,"","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4746,"AscendancyDuelist2Notable6","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,36189,"[DNT] Duelist2Notable6",[],"",1,"","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4747,"AscendancyDuelist2Notable7","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,39210,"[DNT] Duelist2Notable7",[],"",1,"","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4748,"AscendancyDuelist2Notable8","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,14460,"[DNT] Duelist2Notable8",[],"",1,"","","","",19,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4749,"AscendancyDuelist3Small1","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,467,"",[],"","","","","","",20,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4750,"AscendancyDuelist3Small2","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,42683,"",[],"","","","","","",20,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4751,"AscendancyDuelist3Small3","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,33436,"",[],"","","","","","",20,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4752,"AscendancyDuelist3Small4","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,47676,"",[],"","","","","","",20,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4753,"AscendancyDuelist3Small5__","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,2375,"",[],"","","","","","",20,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4754,"AscendancyDuelist3Small6","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,35088,"",[],"","","","","","",20,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4755,"AscendancyDuelist3Small7_","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,62573,"",[],"","","","","","",20,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4756,"AscendancyDuelist3Small8","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,3198,"",[],"","","","","","",20,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4757,"AscendancyDuelist3Notable1","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,3610,"[DNT] Duelist3Notable1",[],"",1,"","","","",20,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4758,"AscendancyDuelist3Notable2__","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,27311,"[DNT] Duelist3Notable2",[],"",1,"","","","",20,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4759,"AscendancyDuelist3Notable3","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",[],0,0,0,0,43326,"[DNT] Duelist3Notable3",[],"",1,"","","","",20,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
