"rownum","Id","HASH16","ModType","Level","Stat1","Stat2","Stat3","Stat4","Domain","Name","GenerationType","Families","Stat1Value","i32","Stat2Value","i32","Stat3Value","i32","Stat4Value","i32","SpawnWeight_Tags","SpawnWeight_Values","Tags","GrantedEffectsPerLevel","AuraFlags","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Value","i32","Stat5","FullAreaClear_AchievementItems","AchievementItems","GenerationWeight_Tags","GenerationWeight_Values","ModifyMapsAchievements","IsEssenceOnlyModifier","Stat6Value","i32","Stat6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","HeistAchievements","Heist_SubStatValue1","Heist_SubStatValue2","Heist_Stat0","Heist_Stat1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceType","ImplicitTags","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]","RadiusJewelType"
9697,"IncursionTempleHealingVialChance1",909,6249,1,13361,"","","",6,"",3,[3123],557,557,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2922163617,[],0,[],3
9698,"IncursionTempleHealingVialChance2_",61325,6249,1,13361,"","","",6,"",3,[3123],1131,1131,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4253291017,[],0,[],3
9699,"IncursionTempleHealingVialChance3__",35676,6249,1,13361,"","","",6,"",3,[3123],1689,1689,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2534153296,[],0,[],3
9700,"IncursionTemplePoisonVialChance1",20462,6250,1,13362,"","","",6,"",3,[3124],66,66,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",260391019,[],0,[],3
9701,"IncursionTemplePoisonVialChance2",14414,6250,1,13362,"","","",6,"",3,[3124],135,135,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3558009948,[],0,[],3
9702,"IncursionTemplePoisonVialChance3",40127,6250,1,13362,"","","",6,"",3,[3124],201,201,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",732804882,[],0,[],3
9703,"IncursionTempleLightningVialChance1_",38520,6251,1,13363,"","","",6,"",3,[3125],557,557,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3387580306,[],0,[],3
9704,"IncursionTempleLightningVialChance2_",23964,6251,1,13363,"","","",6,"",3,[3125],1131,1131,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1999448753,[],0,[],3
9705,"IncursionTempleLightningVialChance3",14141,6251,1,13363,"","","",6,"",3,[3125],1689,1689,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1619810225,[],0,[],3
9706,"IncursionTempleFireVialChance1",26884,6252,1,13364,"","","",6,"",3,[3126],557,557,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2138773119,[],0,[],3
9707,"IncursionTempleFireVialChance2",568,6252,1,13364,"","","",6,"",3,[3126],1131,1131,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4157797866,[],0,[],3
9708,"IncursionTempleFireVialChance3",25429,6252,1,13364,"","","",6,"",3,[3126],1689,1689,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1435055836,[],0,[],3
9709,"IncursionTempleMinionVialChance1",57054,6253,1,13365,"","","",6,"",3,[3127],332,332,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",567672587,[],0,[],3
9710,"IncursionTempleMinionVialChance2",23354,6253,1,13365,"","","",6,"",3,[3127],674,674,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3248593563,[],0,[],3
9711,"IncursionTempleMinionVialChance3",54543,6253,1,13365,"","","",6,"",3,[3127],1005,1005,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",152230941,[],0,[],3
9712,"IncursionTempleFlaskVialChance1",17083,6254,1,13366,"","","",6,"",3,[3128],7,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",404183724,[],0,[],3
9713,"IncursionTempleFlaskVialChance2",3464,6254,1,13366,"","","",6,"",3,[3128],13,13,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2117170105,[],0,[],3
9714,"IncursionTempleFlaskVialChance3",49600,6254,1,13366,"","","",6,"",3,[3128],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3780059279,[],0,[],3
9715,"IncursionTempleJewelVialChance1",57208,6255,1,13367,"","","",6,"",3,[3129],929,929,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",948889590,[],0,[],3
9716,"IncursionTempleJewelVialChance2",58584,6255,1,13367,"","","",6,"",3,[3129],1886,1886,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",99017022,[],0,[],3
9717,"IncursionTempleJewelVialChance3",47178,6255,1,13367,"","","",6,"",3,[3129],2815,2815,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",420520282,[],0,[],3
9718,"IncursionTempleAmuletVialChance1_",44887,6256,1,13368,"","","",6,"",3,[3130],7,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3364186066,[],0,[],3
9719,"IncursionTempleAmuletVialChance2",48308,6256,1,13368,"","","",6,"",3,[3130],13,13,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1432938972,[],0,[],3
9720,"IncursionTempleAmuletVialChance3__",20817,6256,1,13368,"","","",6,"",3,[3130],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3033458079,[],0,[],3
9721,"DelveTest_",47513,6260,1,7615,8292,"","",6,"",3,[3132],45,45,300,300,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",515286831,[],0,[],3
9722,"MapDelveLeague",39052,6261,1,7617,"","","",6,"",3,[3133],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3150979932,[],0,[],3
9723,"ChargeBonusEnduranceChargeDuration",13035,1323,1,408,"","","",1,"",3,[626],20,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[578],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3071641086,[],0,[],3
9724,"ChargeBonusFrenzyChargeDuration",41688,1230,1,411,"","","",1,"",3,[553],20,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[577],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",320713157,[],0,[],3
9725,"ChargeBonusPowerChargeDuration",33004,1292,1,417,"","","",1,"",3,[600],20,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[576],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3299099720,[],0,[],3
9726,"ChargeBonusEnduranceChargeOnKill",49668,3963,1,3727,"","","",1,"",3,[1738],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[578],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",281203398,[],0,[],3
9727,"ChargeBonusFrenzyChargeOnKill",36142,1324,1,1313,"","","",1,"",3,[627],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[577],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1074974012,[],0,[],3
9728,"ChargeBonusPowerChargeOnKill",42398,1326,1,1357,"","","",1,"",3,[628],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[576],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3177650425,[],0,[],3
9729,"ChargeBonusMovementVelocityPerEnduranceCharge",30061,6296,1,7768,"","","",1,"",3,[59],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3935150048,[],0,[],3
9730,"ChargeBonusMovementVelocityPerFrenzyCharge",2116,1222,1,172,"","","",1,"",3,[546],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2748099464,[],0,[],3
9731,"ChargeBonusMovementVelocityPerPowerCharge",37514,6297,1,7769,"","","",1,"",3,[59],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2603944383,[],0,[],3
9732,"ChargeBonusLifeRegenerationPerEnduranceCharge",37542,4268,1,120,"","","",1,"",3,[1975],18,18,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2123951166,[],0,[],3
9733,"ChargeBonusLifeRegenerationPerFrenzyCharge",7466,1352,1,1354,"","","",1,"",3,[639],18,18,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2223937956,[],0,[],3
9734,"ChargeBonusLifeRegenerationPerPowerCharge",65318,6298,1,7770,"","","",1,"",3,[122],18,18,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3464769954,[],0,[],3
9735,"ChargeBonusDamagePerEnduranceCharge",25755,6299,1,3266,"","","",1,"",3,[508],5,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2414668663,[],0,[],3
9736,"ChargeBonusDamagePerFrenzyCharge",55733,6300,1,1616,"","","",1,"",3,[508],5,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3710911621,[],0,[],3
9737,"ChargeBonusDamagePerPowerCharge",54242,4918,1,5809,"","","",1,"",3,[508],5,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3987684941,[],0,[],3
9738,"ChargeBonusAddedFireDamagePerEnduranceCharge",60859,6301,1,7771,7772,"","",1,"",3,[1944],7,9,13,14,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3720294404,[],0,[],3
9739,"ChargeBonusAddedColdDamagePerFrenzyCharge",48226,4322,1,4657,4658,"","",1,"",3,[2017],6,8,12,13,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3786628561,[],0,[],3
9740,"ChargeBonusAddedLightningDamagePerPowerCharge",6383,6302,1,7773,7774,"","",1,"",3,[1946],1,2,18,20,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2930554435,[],0,[],3
9741,"ChargeBonusBlockChancePerEnduranceCharge",24279,6303,1,7775,"","","",1,"",3,[1254],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[582],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1959864838,[],0,[],3
9742,"ChargeBonusBlockChancePerFrenzyCharge_",45767,6304,1,7776,"","","",1,"",3,[1254],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[582],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1357636140,[],0,[],3
9743,"ChargeBonusBlockChancePerPowerCharge_",25797,6305,1,7777,"","","",1,"",3,[1254],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[582],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",415398919,[],0,[],3
9744,"ChargeBonusDodgeChancePerEnduranceCharge",21277,6306,1,7778,"","","",1,"",3,[910],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2093101023,[],0,[],3
9745,"ChargeBonusDodgeChancePerFrenzyCharge",2791,1223,1,1230,"","","",1,"",3,[547],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3897221805,[],0,[],3
9746,"ChargeBonusDodgeChancePerPowerCharge",45033,6307,1,7779,"","","",1,"",3,[910],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1592258830,[],0,[],3
9747,"ChargeBonusFireDamageAddedAsChaos__",17184,6308,1,7780,"","","",1,"",3,[2194],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,653,579,318,309,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1497242142,[],0,[],3
9748,"ChargeBonusColdDamageAddedAsChaos",6888,6309,1,7781,"","","",1,"",3,[2194],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,653,579,318,310,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3003820514,[],0,[],3
9749,"ChargeBonusLightningDamageAddedAsChaos",3628,6310,1,7782,"","","",1,"",3,[2194],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,653,579,318,311,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",307240060,[],0,[],3
9750,"ChargeBonusArmourPerEnduranceCharge",32434,6311,1,7783,"","","",1,"",3,[24],6,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",109541429,[],0,[],3
9751,"ChargeBonusEvasionPerFrenzyCharge",49232,6312,1,116,"","","",1,"",3,[23],8,8,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[574,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3825017773,[],0,[],3
9752,"ChargeBonusEnergyShieldPerPowerCharge",51103,6313,1,7784,"","","",1,"",3,[2],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[575,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3810141317,[],0,[],3
9753,"ChargeBonusChanceToGainMaximumEnduranceCharges",4714,6314,1,4561,"","","",1,"",3,[3146],15,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[578],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1635087135,[],0,[],3
9754,"ChargeBonusChanceToGainMaximumFrenzyCharges",22926,6315,1,7785,"","","",1,"",3,[3147],15,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[577],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",636845179,[],0,[],3
9755,"ChargeBonusChanceToGainMaximumPowerCharges",2017,4919,1,5808,"","","",1,"",3,[2568],15,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[576],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3995789771,[],0,[],3
9756,"ChargeBonusEnduranceChargeIfHitRecently",50421,6316,1,7079,"","","",1,"",3,[3148],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[578],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4117639579,[],0,[],3
9757,"ChargeBonusFrenzyChargeOnHit__",2413,6318,1,180,"","","",1,"",3,[3149],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[577],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2947458755,[],0,[],3
9758,"ChargeBonusPowerChargeOnCrit",59589,3818,1,1213,"","","",1,"",3,[1636],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[576,572]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",689160662,[],0,[],3
9759,"ChargeBonusAttackAndCastSpeedPerEnduranceCharge",61552,6320,1,7786,"","","",1,"",3,[3150],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,34,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3220590470,[],0,[],3
9760,"ChargeBonusAccuracyRatingPerFrenzyCharge",12224,1759,1,1743,"","","",1,"",3,[968],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",135931866,[],0,[],3
9761,"ChargeBonusAttackAndCastSpeedPerPowerCharge",58876,6321,1,7787,"","","",1,"",3,[3150],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,34,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",759351486,[],0,[],3
9762,"ChargeBonusCriticalStrikeChancePerEnduranceCharge",19360,6322,1,7788,"","","",1,"",3,[87],6,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[572],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1793794379,[],0,[],3
9763,"ChargeBonusCriticalStrikeChancePerFrenzyCharge",11142,6323,1,7789,"","","",1,"",3,[87],6,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[572],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3593207213,[],0,[],3
9764,"ChargeBonusCriticalStrikeMultiplierPerPowerCharge",4917,5880,1,3351,"","","",1,"",3,[2924],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[579,572]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2487388023,[],0,[],3
9765,"ChargeBonusChaosResistancePerEnduranceCharge_",8940,5873,1,6872,"","","",1,"",3,[2917],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[312,580]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2133614016,[],0,[],3
9766,"ChargeBonusPhysicalDamageReductionPerFrenzyCharge__",4465,6324,1,7790,"","","",1,"",3,[3151],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[313],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2419163456,[],0,[],3
9767,"ChargeBonusPhysicalDamageReductionPerPowerCharge_",29289,6325,1,7791,"","","",1,"",3,[3151],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[313],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3652037572,[],0,[],3
9768,"ChargeBonusMaximumEnduranceCharges",47890,458,1,173,"","","",1,"",3,[149],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[578],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1930545155,[],0,[],3
9769,"ChargeBonusMaximumFrenzyCharges",51387,1224,1,174,"","","",1,"",3,[548],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[577],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3289386155,[],0,[],3
