"rownum","Type","HASH32","DDSFile","Category","[i32]_32","i32_48","[i32]_52"
6917,4785,1131656467,"Art/2DItems/Effects/Portals/AssassinDjinnPortal.dds",11,[16],0,[20]
6918,4786,4015050506,"Art/2DItems/Effects/Portals/ArcaneDjinnPortal.dds",11,[16],0,[20]
6919,4787,3351762572,"Art/2DItems/Effects/Portals/WaterDjinnPortal.dds",11,[16],0,[20]
6920,4788,2238390410,"Art/2DItems/Effects/Portals/TimeDjinnPortal.dds",11,[16],0,[20]
6921,4796,1690335900,"Art/2DItems/Hideout/HideoutPlaceholder.dds",6,[4],0,[7]
6922,4797,1695371887,"Art/2DItems/Hideout/HideoutPlaceholder.dds",9,[9],0,[12]
6923,4798,836769617,"Art/2DItems/Hideout/HideoutPlaceholder.dds",8,[8],0,[11]
6924,4799,3388058409,"Art/2DItems/Hideout/HideoutPlaceholder.dds",4,[6],0,[9]
6925,4800,3986725134,"Art/2DItems/Effects/Shields/HonourGuardBucklerSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
6926,5830,647871394,"Art/2DItems/Hideout/HideoutPlaceholder.dds",14,[15],0,"[18,19]"
6927,7503,3145768540,"Art/2DItems/Effects/MysteryChest/DawnoftheHuntMysteryBox.dds",19,[],0,[]
6928,7504,1627785408,"Art/2DItems/Effects/MysteryChest/DawnoftheHuntMysteryBox.dds",19,[],0,[]
6929,4801,1606743499,"Art/2DItems/Effects/Weapon/HonourGuardSpearSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
6930,7761,2717213983,"Art/2DItems/Hideout/HideoutPlaceholder.dds",20,[],0,[]
6931,4815,2292740583,"Art/2DItems/Hideout/HideoutPlaceholder.dds",6,[4],0,[7]
6932,4816,4247283051,"Art/2DItems/Hideout/HideoutPlaceholder.dds",9,[9],0,[12]
6933,4817,1933951268,"Art/2DItems/Hideout/HideoutPlaceholder.dds",8,[8],0,[11]
6934,4818,3192959663,"Art/2DItems/Hideout/HideoutPlaceholder.dds",4,[6],0,[9]
6935,4820,979030905,"Art/2DItems/Hideout/HideoutPlaceholder.dds",0,[1],0,"[1,4,36,39,42,45]"
6936,4819,1509197110,"Art/2DItems/Hideout/HideoutPlaceholder.dds",0,[1],0,"[1,4,36,39,42,45]"
6937,4803,2549165726,"Art/2DItems/Effects/Hats/BreachlordKnightHelmet.dds",6,[4],0,[7]
6938,4804,1751014279,"Art/2DItems/Effects/shoes/BreachlordKnightBoots.dds",9,[9],0,[12]
6939,4805,2159364897,"Art/2DItems/Effects/gloves/BreachlordKnightGloves.dds",8,[8],0,[11]
6940,4806,162509052,"Art/2DItems/Effects/BodyArmour/BreachlordKnightBodyArmour.dds",4,[6],0,[9]
6941,4807,646227016,"Art/2DItems/Effects/Weapon/BreachlordsKnightQuarterstaff.dds",0,[1],0,"[1,4,36,39,42,45]"
6942,4808,1376396569,"Art/2DItems/Effects/Weapon/BreachlordsKnightMace.dds",0,[1],0,"[1,4,36,39,42,45]"
6943,4809,1932029710,"Art/2DItems/Effects/Hats/BreachlordCrusaderHelmet.dds",6,[4],0,[7]
6944,4810,4102393270,"Art/2DItems/Effects/shoes/BreachlordCrusaderBoots.dds",9,[9],0,[12]
6945,4811,1527350246,"Art/2DItems/Effects/gloves/BreachlordCrusaderGloves.dds",8,[8],0,[11]
6946,4812,1510993493,"Art/2DItems/Effects/BodyArmour/BreachlordCrusaderBodyArmour.dds",4,[6],0,[9]
6947,4813,2171712442,"Art/2DItems/Effects/Weapon/BreachlordsCrusaderQuarterstaff.dds",0,[1],0,"[1,4,36,39,42,45]"
6948,4814,3512036078,"Art/2DItems/Effects/Weapon/BreachlordsCrusaderMace.dds",0,[1],0,"[1,4,36,39,42,45]"
6949,4853,2099982913,"Art/2DItems/Effects/Portals/TheOriginatorsPortal.dds",11,[16],0,[20]
6950,7400,3175778902,"Art/2DItems/Hideout/DefilerMapDevice.dds",20,[],0,[]
6951,4842,3772207179,"Art/2DItems/Effects/Hats/HallowedCryptkeeperHelmet.dds",6,[4],0,[7]
6952,4843,417255917,"Art/2DItems/Effects/shoes/HallowedCryptkeeperBoots.dds",9,[9],0,[12]
6953,4844,3937462459,"Art/2DItems/Effects/gloves/HallowedCryptkeeperGloves.dds",8,[8],0,[11]
6954,4845,3726243771,"Art/2DItems/Effects/BodyArmour/HallowedCryptkeeperBodyArmour.dds",4,[6],0,[9]
6955,4846,878646364,"Art/2DItems/Effects/Hats/HallowedCryptkeeperHelmetAlt.dds",6,[4],0,[7]
6956,4847,1731512864,"Art/2DItems/Effects/Hats/HallowedCryptkeeperHelmetAttachment.dds",7,[5],0,"[8,21]"
6957,4848,3864329724,"Art/2DItems/Effects/Wings/SacredCryptkeeperBackAttachment.dds",5,[7],0,[10]
6958,4870,4206262166,"Art/2DItems/Effects/Hats/SkullofUndeathHelmet.dds",6,[4],0,[7]
6959,4871,2463139870,"Art/2DItems/Effects/Weapon/SyndicatesDemiseUniqueFinisher.dds",3,[3],0,"[3,6,38,41,44,47]"
6960,4695,1560636095,"Art/2DItems/Effects/Weapon/ExecutionersGuillotineRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
6961,4872,429071847,"Art/2DItems/Effects/Hats/PhrecianGrandMagistrateHood.dds",6,[4],0,[7]
6962,4873,2985649202,"Art/2DItems/Effects/Hats/PhrecianGrandMagistrateHelmet.dds",6,[4],0,[7]
6963,4874,2164376220,"Art/2DItems/Effects/shoes/PhrecianGrandMagistrateBoots.dds",9,[9],0,[12]
6964,4875,3621519074,"Art/2DItems/Effects/gloves/PhrecianGrandMagistrateGloves.dds",8,[8],0,[11]
6965,4876,1531332791,"Art/2DItems/Effects/BodyArmour/PhrecianGrandMagistrateBodyArmour.dds",4,[6],0,[9]
6966,4877,2523512524,"Art/2DItems/Effects/Hats/PhrecianGrandMagistrateHelmetAttachement.dds",7,[5],0,"[8,21]"
6967,4878,152254343,"Art/2DItems/Effects/Wings/PhrecianImperialMagistrateBackAttachment.dds",5,[7],0,[10]
6968,4879,2087526039,"Art/2DItems/Effects/Weapon/PhrecianMagistrateWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]"
6969,4880,2761386666,"Art/2DItems/Effects/Character/PhrecianMagistrateCharacterEffect.dds",16,[12],0,[15]
6970,4763,4095075752,"Art/2DItems/Flasks/SandDodgeRollFlask.dds",26,[21],1,"[26,27,28,29,30]"
6971,4764,964317475,"Art/2DItems/Flasks/ElusiveDodgeRollFlask.dds",26,[21],1,"[26,27,28,29,30]"
6972,4765,63871479,"Art/2DItems/Flasks/VampiricDodgeRollFlask.dds",26,[21],1,"[26,27,28,29,30]"
6973,5832,1036012805,"Art/2DItems/Pets/ArmourQuadrillaPet.dds",14,[15],0,"[18,19]"
6974,5831,3684010224,"Art/2DItems/Pets/HairlessQuadrillaPet.dds",14,[15],0,"[18,19]"
6975,5833,2498427926,"Art/2DItems/Pets/CapuchinQuadrillaPet.dds",14,[15],0,"[18,19]"
6976,5843,3609325021,"Art/2DItems/Pets/SpiderblossomPet.dds",14,[15],0,"[18,19]"
6977,4849,3395320866,"Art/2DItems/Effects/Portals/CryptkeeperPortal.dds",11,[16],0,[20]
6978,7762,558077313,"Art/2DItems/Hideout/SacredArchivesMapDevice.dds",20,[],0,[]
6979,4697,3856453231,"Art/2DItems/Effects/Weapon/TormentorsRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
6980,4887,3536136919,"Art/2DItems/Effects/RoseCharges.dds",30,[24],0,[34]
6981,4698,3887818477,"Art/2DItems/Effects/Weapon/FilthyQueenFinisherEffectFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
6982,4881,2230853740,"Art/2DItems/Effects/Frames/Cryptkeeper.dds",12,[14],0,[17]
6983,4882,3376096220,"Art/2DItems/Effects/Frames/HallowedCryptkeeper.dds",12,[14],0,[17]
6984,4883,3377070967,"Art/2DItems/Effects/Frames/SacredCryptkeeper.dds",12,[14],0,[17]
6985,4884,865545859,"Art/2DItems/Effects/Frames/PhrecianMagistrate.dds",12,[14],0,[17]
6986,4885,3348195721,"Art/2DItems/Effects/Frames/PhrecianGrandMagistrate.dds",12,[14],0,[17]
6987,4886,3559806367,"Art/2DItems/Effects/Frames/PhrecianImperialMagistrate.dds",12,[14],0,[17]
6988,7763,1160875128,"Art/2DItems/Hideout/TrialsOfChaosHideoutDecoration.dds",20,[],0,[]
6989,7776,2563461596,"Art/2DItems/Hideout/BurrowingBrambleBashHideoutDecoration.dds",20,[],0,[]
6990,4841,1311707575,"Art/2DItems/Effects/Weapon/CryptkeeperFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
6991,5828,4037863321,"Art/2DItems/Pets/DemonicPitifulFabricationPet.dds",14,[15],0,"[18,19]"
6992,5829,1364365966,"Art/2DItems/Pets/ToxicPitifulFabricationPet.dds",14,[15],0,"[18,19]"
6993,4854,3549935831,"Art/2DItems/Hideout/HideoutPlaceholder.dds",11,[16],0,[20]
6994,6423,428375352,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
6995,6424,4266346277,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
6996,6425,833413875,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
6997,6426,3808569458,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
6998,6427,920964811,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
6999,6428,322513223,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
7000,6429,2895440383,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
7001,6430,3618775077,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
7002,6431,573707184,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
7003,6432,989524143,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
7004,6433,1522068685,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
7005,6434,343738592,"Art/2DItems/Hideout/ChallengeTotem.dds",20,[],0,[]
7006,4895,2965869235,"Art/2DItems/Effects/Hats/ArchonoftheAtlasHelmet.dds",6,[4],0,[7]
7007,4896,520406261,"Art/2DItems/Effects/shoes/ArchonoftheAtlasBoots.dds",9,[9],0,[12]
7008,4897,1167471459,"Art/2DItems/Effects/gloves/ArchonoftheAtlasGloves.dds",8,[8],0,[11]
7009,4898,1378686787,"Art/2DItems/Effects/BodyArmour/ArchonoftheAtlasBodyArmour.dds",4,[6],0,[9]
7010,4899,898493131,"Art/2DItems/Effects/Hats/WatchersWrathHelmet.dds",6,[4],0,[7]
7011,4900,1308879021,"Art/2DItems/Effects/shoes/WatchersWrathBoots.dds",9,[9],0,[12]
7012,4901,1279949582,"Art/2DItems/Effects/gloves/WatchersWrathGloves.dds",8,[8],0,[11]
7013,4902,1660778585,"Art/2DItems/Effects/BodyArmour/WatchersWrathBodyArmour.dds",4,[6],0,[9]
7014,4690,82158301,"Art/2DItems/Effects/Weapon/WitchhunterCrossbow.dds",5,[7],0,[10]
7015,4691,1149080111,"Art/2DItems/Effects/Weapon/GhoulhunterCrossbow.dds",5,[7],0,[10]
7016,7777,3268556060,"Art/2DItems/Hideout/MercHideoutSymbol1.dds",20,[],0,[]
7017,7778,2789687461,"Art/2DItems/Hideout/MercHideoutSymbol2.dds",20,[],0,[]
7018,7779,346315669,"Art/2DItems/Hideout/MercHideoutSymbol3.dds",20,[],0,[]
7019,7758,4243958141,"Art/2DItems/Hideout/Recombinator.dds",20,[],0,[]
7020,7402,3992042987,"Art/2DItems/Effects/Portals/AssassinDjinnMapDevice.dds",20,[],0,[]
7021,7403,3881627149,"Art/2DItems/Effects/Portals/WaterDjinnMapDevice.dds",20,[],0,[]
7022,7404,175597999,"Art/2DItems/Effects/Portals/TimeDjinnMapDevice.dds",20,[],0,[]
7023,5835,695942852,"Art/2DItems/Pets/EtchedBeetleAsala.dds",14,[15],0,"[18,19]"
7024,5836,1083203327,"Art/2DItems/Pets/EtchedBeetleAukuna.dds",14,[15],0,"[18,19]"
7025,5837,2867239792,"Art/2DItems/Pets/EtchedBeetleBone.dds",14,[15],0,"[18,19]"
7026,5838,1040221096,"Art/2DItems/Pets/EtchedBeetleDeshret.dds",14,[15],0,"[18,19]"
7027,4850,2412902995,"Art/2DItems/Effects/Weapon/weapon_cryptkeeperTier1.dds",2,[2],0,"[2,5,37,40,43,46]"
7028,4851,313478596,"Art/2DItems/Effects/Weapon/weapon_cryptkeeperTier2.dds",2,[2],0,"[2,5,37,40,43,46]"
7029,7784,1768805880,"Art/2DItems/Hideout/SphinxMysticDecoration.dds",20,[],0,[]
7030,4852,1319856501,"Art/2DItems/Effects/Weapon/weapon_cryptkeeperTier3.dds",2,[2],0,"[2,5,37,40,43,46]"
7031,4914,3999399746,"Art/2DItems/Effects/Portals/StormofValakoPortal.dds",11,[16],0,[20]
7032,4920,3057334702,"Art/2DItems/Effects/Portals/MektulPortal.dds",11,[16],0,[20]
7033,4836,3970608696,"Art/2DItems/Effects/Hats/CruelTrarthanExecutionerSupporterHelmet.dds",6,[4],0,[7]
7034,4837,4228989845,"Art/2DItems/Effects/shoes/CruelTrarthanExecutionerSupporterBoots.dds",9,[9],0,[12]
7035,4838,1990671670,"Art/2DItems/Effects/gloves/CruelTrarthanExecutionerSupporterGloves.dds",8,[8],0,[11]
7036,4839,3698322888,"Art/2DItems/Effects/BodyArmour/CruelTrarthanExecutionerSupporterBodyArmour.dds",4,[6],0,[9]
7037,4840,1023089954,"Art/2DItems/Effects/Wings/CruelTrarthanExecutionerBackAttachment.dds",5,[7],0,[10]
7038,4907,2286812784,"Art/2DItems/Effects/Portals/FlagofJusticePortal.dds",11,[16],0,[20]
7039,7760,144221594,"Art/2DItems/Hideout/GoblinGamblers.dds",20,[],0,[]
7040,7786,3217037402,"Art/2DItems/Hideout/HideoutPlaceholder.dds",20,[],0,[]
7041,4921,3001187684,"Art/2DItems/Effects/Portals/ShiftingPaintingPortal.dds",11,[16],0,[20]
7042,4922,1774367589,"Art/2DItems/Effects/gloves/ZizeransGauntlet.dds",8,[8],0,[11]
7043,4923,399526188,"Art/2DItems/Effects/gloves/MirageGauntlet.dds",8,[8],0,[11]
7044,4924,774751926,"Art/2DItems/Effects/Frames/Justice.dds",12,[14],0,[17]
7045,4925,214549127,"Art/2DItems/Effects/Frames/ApostleofJustice.dds",12,[14],0,[17]
7046,4926,3245319661,"Art/2DItems/Effects/Frames/HeraldofJustice.dds",12,[14],0,[17]
7047,4927,3161102049,"Art/2DItems/Effects/Frames/TrarthanExecutioner.dds",12,[14],0,[17]
7048,4928,2346234697,"Art/2DItems/Effects/Frames/CruelTrarthanExecutioner.dds",12,[14],0,[17]
7049,4929,4238085288,"Art/2DItems/Effects/Frames/MercilessTrarthanExecutioner.dds",12,[14],0,[17]
7050,4930,3385546574,"Art/2DItems/Effects/Character/GoblinShamanSkinGreen.dds",16,[12],0,[15]
7051,4931,3955862219,"Art/2DItems/Effects/Character/GoblinShamanSkinWhite.dds",16,[12],0,[15]
7052,4903,3118048434,"Art/2DItems/Effects/Hats/JusticeSupporterHelmet.dds",6,[4],0,[7]
7053,4904,2475808528,"Art/2DItems/Effects/shoes/JusticeSupporterBoots.dds",9,[9],0,[12]
7054,4905,3700944219,"Art/2DItems/Effects/gloves/JusticeSupporterGloves.dds",8,[8],0,[11]
7055,4906,3819738796,"Art/2DItems/Effects/BodyArmour/JusticeSupporterBodyArmour.dds",4,[6],0,[9]
7056,4833,709051742,"Art/2DItems/Effects/Wings/ApostleofJusticeBackAttachment.dds",5,[7],0,[10]
7057,4932,863385352,"Art/2DItems/Hideout/HideoutPlaceholder.dds",5,[7],0,[10]
7058,4936,1556561344,"Art/2DItems/Effects/Hats/ExilesHood.dds",6,[4],0,[7]
7059,4937,1057684087,"Art/2DItems/Effects/Weapon/ExilesStaff.dds",0,[1],0,"[1,4,36,39,42,45]"
7060,4945,597298703,"Art/2DItems/Effects/Hats/HelmetoftheAbyssal.dds",6,[4],0,[7]
7061,7073,872064787,"Art/2DItems/Hideout/ClamStash.dds",20,[],0,[]
7062,7074,4084010789,"Art/2DItems/Hideout/ClamStash.dds",20,[],0,[]
7063,4947,1196451581,"Art/2DItems/Effects/Shields/LichsGazeShield.dds",0,[1],0,"[1,4,36,39,42,45]"
7064,4948,310314151,"Art/2DItems/Effects/Wings/AbyssalBackAttachment.dds",5,[7],0,[10]
7065,7759,3883200746,"Art/2DItems/Hideout/PulveriserMapDevice.dds",20,[],0,[]
7066,4938,2281728834,"Art/2DItems/Effects/Hats/DjinnHelmetAttachment.dds",7,[5],0,"[8,21]"
7067,4939,1186127278,"Art/2DItems/Effects/Hats/DjinnHelmet.dds",6,[4],0,[7]
7068,4940,3986812783,"Art/2DItems/Effects/shoes/DjinnBoots.dds",9,[9],0,[12]
7069,4941,1205867760,"Art/2DItems/Effects/gloves/DjinnGloves.dds",8,[8],0,[11]
7070,4942,2877150128,"Art/2DItems/Effects/BodyArmour/DjinnBodyArmour.dds",4,[6],0,[9]
7071,4834,2021650397,"Art/2DItems/Effects/Character/CruelTrarthanExecutionerCharacterEffect.dds",16,[12],0,[15]
7072,4949,2989301194,"Art/2DItems/Effects/Wings/ExilesCloak.dds",5,[7],0,[10]
7073,4908,2862665912,"Art/2DItems/Effects/Weapon/ApostleofJusticeFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
7074,5844,2669344577,"Art/2DItems/Pets/GriffinFledglingPet.dds",14,[15],0,"[18,19]"
7075,4835,3701576996,"Art/2DItems/Effects/Weapon/TrarthanExecutionerFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
7076,5842,1546668353,"Art/2DItems/Pets/CarrionRaptor.dds",14,[15],0,"[18,19]"
7077,4700,3788803454,"Art/2DItems/Effects/Weapon/SunPriestIncinerationFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
7078,4770,3005978711,"Art/2DItems/Effects/DeliriumRhoaMount.dds",14,[15],0,"[18,19]"
7079,4771,1612117395,"Art/2DItems/Effects/KaruiRhoaMount.dds",14,[15],0,"[18,19]"
7080,4950,1162404376,"Art/2DItems/Effects/Hats/FracturedDreamerHelmetAlt.dds",6,[4],0,[7]
7081,4951,2066944180,"Art/2DItems/Effects/Hats/FracturedDreamerHelmet.dds",6,[4],0,[7]
7082,4952,2797952726,"Art/2DItems/Effects/shoes/FracturedDreamerBoots.dds",9,[9],0,[12]
7083,4953,1893309114,"Art/2DItems/Effects/gloves/FracturedDreamerGloves.dds",8,[8],0,[11]
7084,4954,2479381796,"Art/2DItems/Effects/BodyArmour/FracturedDreamerBodyArmour.dds",4,[6],0,[9]
7085,4955,3299754585,"Art/2DItems/Effects/Hats/FracturedNightmareHelmetAlt.dds",6,[4],0,[7]
7086,4956,1870537434,"Art/2DItems/Effects/Hats/FracturedNightmareHelmet.dds",6,[4],0,[7]
7087,4957,1254241191,"Art/2DItems/Effects/shoes/FracturedNightmareBoots.dds",9,[9],0,[12]
7088,4958,2714513877,"Art/2DItems/Effects/gloves/FracturedNightmareGloves.dds",8,[8],0,[11]
7089,4959,1592670603,"Art/2DItems/Effects/BodyArmour/FracturedNightmareBodyArmour.dds",4,[6],0,[9]
7090,5845,3182034732,"Art/2DItems/Pets/GiantSphynxBlackPet.dds",14,[15],0,"[18,19]"
7091,5846,131610477,"Art/2DItems/Pets/GiantSphynxGlassPet.dds",14,[15],0,"[18,19]"
7092,5847,3551698516,"Art/2DItems/Pets/GiantSphynxPinkPet.dds",14,[15],0,"[18,19]"
7093,5848,1806801808,"Art/2DItems/Pets/GiantSphynxPinkClothedPet.dds",14,[15],0,"[18,19]"
7094,5849,1608157400,"Art/2DItems/Pets/GiantSphynxCowPet.dds",14,[15],0,"[18,19]"
7095,5850,2259703345,"Art/2DItems/Pets/MummifiedSphynxPet.dds",14,[15],0,"[18,19]"
7096,4967,3732335165,"Art/2DItems/Effects/Weapon/GoblinShamanWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
7097,4973,595912323,"Art/2DItems/Effects/Weapon/GoblinWitchdoctorWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
7098,4977,1030433053,"Art/2DItems/Hideout/HideoutPlaceholder.dds",0,[1],0,"[1,4,36,39,42,45]"
7099,4974,1304520782,"Art/2DItems/Effects/Portals/ShiftingDoorPortal.dds",11,[16],0,[20]
7100,4912,2688779174,"Art/2DItems/Flasks/GhostDodgeRollFlask.dds",26,[21],1,"[26,27,28,29,30]"
7101,4913,3749143464,"Art/2DItems/Flasks/WaterDodgeRollFlask.dds",26,[21],1,"[26,27,28,29,30]"
7102,4702,2113486026,"Art/2DItems/Effects/Weapon/DoryaniIceFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
7103,4703,3290026040,"Art/2DItems/Effects/Weapon/DoryaniDiscoFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
7104,4704,1750957724,"Art/2DItems/Effects/Weapon/DoryaniFlamethrowerFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
7105,4705,414711426,"Art/2DItems/Effects/Weapon/DoryaniLaserFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
7106,4933,1419482624,"Art/2DItems/Effects/ExplodingSanguineLevelUpEffect.dds",31,[25],0,[35]
7107,4934,1531408040,"Art/2DItems/Effects/ExplodingGildedLevelUpEffect.dds",31,[25],0,[35]
7108,4935,790392284,"Art/2DItems/Effects/ExplodingCrystallineLevelUpEffect.dds",31,[25],0,[35]
7109,4909,1380605539,"Art/2DItems/Effects/Character/DeliriumCharacterEffect1.dds",16,[12],0,[15]
7110,4910,4124456443,"Art/2DItems/Effects/Character/DeliriumCharacterEffect2.dds",16,[12],0,[15]
7111,4911,873790779,"Art/2DItems/Effects/Character/DeliriumCharacterEffect3.dds",16,[12],0,[15]
7112,7809,1619268934,"Art/2DItems/Hideout/KaruiWellDecoration.dds",20,[],0,[]
7113,7810,3497671393,"Art/2DItems/Hideout/DeliriumWellDecoration.dds",20,[],0,[]
7114,4915,817344256,"Art/2DItems/Effects/MoltenAlternateCharges.dds",30,[24],0,[34]
7115,4916,55725927,"Art/2DItems/Effects/ElectroAlternateCharges.dds",30,[24],0,[34]
7116,4917,3921381452,"Art/2DItems/Effects/FissionAlternateCharges.dds",30,[24],0,[34]
7117,4960,4069837820,"Art/2DItems/Effects/Wings/FracturedDreamerBackAttachment.dds",5,[7],0,[10]
7118,4961,1292892666,"Art/2DItems/Effects/Wings/FracturedNightmareBackAttachment.dds",5,[7],0,[10]
7119,4975,970630933,"Art/2DItems/Effects/Weapon/FracturedDreamerWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
7120,4976,4278454033,"Art/2DItems/Effects/Weapon/FracturedNightmareWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
7121,4946,4202530966,"Art/2DItems/Effects/Wings/GoblinShamanBackAttachment.dds",5,[7],0,[10]
7122,4972,2067338755,"Art/2DItems/Effects/Wings/GoblinWitchDoctorBackAttachment.dds",5,[7],0,[10]
7123,7785,3311923916,"Art/2DItems/Hideout/MektulMapDevice.dds",20,[],0,[]
7124,4963,2485490817,"Art/2DItems/Effects/Hats/GoblinShamanHelmet.dds",6,[4],0,[7]
7125,4964,2065141700,"Art/2DItems/Effects/shoes/GoblinShamanBoots.dds",9,[9],0,[12]
7126,4965,1464463595,"Art/2DItems/Effects/gloves/GoblinShamanGloves.dds",8,[8],0,[11]
7127,4966,2769328874,"Art/2DItems/Effects/BodyArmour/GoblinShamanBodyArmour.dds",4,[6],0,[9]
7128,4968,2113195675,"Art/2DItems/Effects/Hats/GoblinWitchDoctorHelmet.dds",6,[4],0,[7]
7129,4969,1515450587,"Art/2DItems/Effects/shoes/GoblinWitchDoctorBoots.dds",9,[9],0,[12]
7130,4970,3385409071,"Art/2DItems/Effects/gloves/GoblinWitchDoctorGloves.dds",8,[8],0,[11]
7131,4971,1767647116,"Art/2DItems/Effects/BodyArmour/GoblinWitchDoctorBodyArmour.dds",4,[6],0,[9]
7132,7505,152403035,"Art/2DItems/Effects/MysteryChest/TheThirdEdictMysteryBox.dds",19,[],0,[]
7133,7506,2124842987,"Art/2DItems/Effects/MysteryChest/TheThirdEdictMysteryBox.dds",19,[],0,[]
7134,5012,3723460917,"Art/2DItems/Effects/Hats/ChampionofTheopolisHelmet.dds",6,[4],0,[7]
7135,5013,4284143370,"Art/2DItems/Effects/shoes/ChampionofTheopolisBoots.dds",9,[9],0,[12]
7136,5014,2821621302,"Art/2DItems/Effects/gloves/ChampionofTheopolisGloves.dds",8,[8],0,[11]
7137,5015,1941727166,"Art/2DItems/Effects/BodyArmour/ChampionofTheopolisBodyArmour.dds",4,[6],0,[9]
7138,5005,701034687,"Art/2DItems/Effects/Hats/BigWitchHat.dds",6,[4],0,[7]
7139,5006,1730979569,"Art/2DItems/Effects/Wings/DevilTail.dds",29,[23],0,[33]
7140,4997,318719016,"Art/2DItems/Hideout/HideoutPlaceholder.dds",6,[4],0,[7]
7141,4998,3753151537,"Art/2DItems/Hideout/HideoutPlaceholder.dds",9,[9],0,[12]
7142,4999,3158622418,"Art/2DItems/Hideout/HideoutPlaceholder.dds",8,[8],0,[11]
7143,5000,1284021352,"Art/2DItems/Hideout/HideoutPlaceholder.dds",4,[6],0,[9]
7144,5002,2511093695,"Art/2DItems/Hideout/HideoutPlaceholder.dds",0,[1],0,"[1,4,36,39,42,45]"
7145,7814,2208874294,"Art/2DItems/Hideout/BackAlleyTraderHideoutDecoration.dds",20,[],0,[]
7146,5008,588667668,"Art/2DItems/Effects/Portals/IncarnationofDreadPortal.dds",11,[16],0,[20]
7147,5018,262901803,"Art/2DItems/Effects/Portals/OriginatorsPortal.dds",11,[16],0,[20]
7148,5852,1281978160,"Art/2DItems/Pets/HivebornCrawlerPet.dds",14,[15],0,"[18,19]"
7149,7815,1995005829,"Art/2DItems/Hideout/ExilesTreasurerHideoutDecoration.dds",20,[],0,[]
7150,5853,1313302237,"Art/2DItems/Pets/GhostDog.dds",14,[15],0,"[18,19]"
7151,5010,1096440415,"Art/2DItems/Effects/Character/SkeletonSkin.dds",16,[12],0,[15]
7152,5854,702585415,"Art/2DItems/Pets/VerdantWayfinderPet.dds",14,[15],0,"[18,19]"
7153,5009,995204902,"Art/2DItems/Effects/Weapon/SeveredArmWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
7154,5855,1080119811,"Art/2DItems/Hideout/HideoutPlaceholder.dds",14,[15],0,"[18,19]"
7155,5856,1586152722,"Art/2DItems/Hideout/HideoutPlaceholder.dds",14,[15],0,"[18,19]"
7156,5857,1396393099,"Art/2DItems/Hideout/HideoutPlaceholder.dds",14,[15],0,"[18,19]"
7157,5858,2479859565,"Art/2DItems/Hideout/HideoutPlaceholder.dds",14,[15],0,"[18,19]"
7158,5027,1702167290,"Art/2DItems/Effects/Hats/KeepersoftheFlameHelmet.dds",6,[4],0,[7]
7159,5028,1311462278,"Art/2DItems/Effects/shoes/KeepersoftheFlameBoots.dds",9,[9],0,[12]
7160,5029,2879791200,"Art/2DItems/Effects/gloves/KeepersoftheFlameGloves.dds",8,[8],0,[11]
7161,5030,3289728824,"Art/2DItems/Effects/BodyArmour/KeepersoftheFlameBody.dds",4,[6],0,[9]
7162,5011,833399427,"Art/2DItems/Flasks/FlamingMinotaruQuicksilverFlask.dds",26,[21],1,"[26,27,28,29,30]"
7163,5041,2313441500,"Art/2DItems/Effects/Frames/ChampionofTheopolis.dds",12,[14],0,[17]
7164,5042,2941353615,"Art/2DItems/Effects/Frames/GrandChampionofTheopolis.dds",12,[14],0,[17]
