"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string_45"
5172,"Monster5160",173,1,100,1687,""
5173,"Monster5161",174,1,100,630,""
5174,"Monster5162",175,1,50,1996,""
5175,"Monster5163",175,1,50,2066,""
5176,"Monster5164",176,1,100,1374,""
5177,"Monster5166",177,1,100,1568,""
5178,"Monster5167",178,1,100,1330,""
5179,"Monster5168",179,1,100,1360,""
5180,"Monster5169",180,1,100,1565,""
5181,"Monster5170",181,1,100,1966,""
5182,"Monster5171",182,1,50,2135,""
5183,"Monster5172",182,1,50,2137,""
5184,"Monster5173",183,1,100,1622,""
5185,"Monster5174",184,1,100,2139,""
5186,"Monster5175",185,1,100,2148,""
5187,"Monster5176",186,1,100,2146,""
5188,"Monster5177",187,1,50,1994,""
5189,"Monster5178",187,1,50,2064,""
5190,"Monster5179",188,1,100,2116,""
5191,"Monster5180",189,1,100,1650,""
5192,"Monster5181",190,1,100,1516,""
5193,"Monster5182",191,1,100,3191,""
5194,"Monster5183",192,1,100,1373,""
5195,"Monster5184",193,1,100,1359,""
5196,"Monster5186",194,1,100,1367,""
5197,"Monster5187",195,1,100,1460,""
5198,"Monster5188",196,1,100,1442,""
5199,"Monster5189",197,1,100,1456,""
5200,"Monster5190",198,1,100,1463,""
5201,"Monster5191",199,1,100,1494,""
5202,"Monster5192",200,1,100,1930,""
5203,"Monster5193",201,1,100,1474,""
5204,"Monster5194",202,1,100,1460,""
5205,"Monster5195",203,1,100,1456,""
5206,"Monster5196",204,1,100,1463,""
5207,"Monster5197",205,1,100,1700,""
5208,"Monster5198",206,1,100,1606,""
5209,"Monster5199",207,1,100,3936,""
5210,"Monster5200",208,1,100,2781,""
5211,"Monster5201",209,1,100,927,""
5212,"Monster5202",210,1,100,394,""
5213,"Monster5203",211,1,100,400,""
5214,"Monster5204",212,1,50,1993,""
5215,"Monster5205",212,1,50,2066,""
5216,"Monster5206",213,1,100,683,""
5217,"Monster5207",214,1,100,463,""
5218,"Monster5208",215,1,100,776,""
5219,"Monster5209",216,1,100,675,""
5220,"Monster5210",217,1,100,628,""
5221,"Monster5213",218,1,50,2013,""
5222,"Monster5214",218,1,50,2048,""
5223,"Monster5215",219,1,100,1529,""
5224,"Monster5216",220,1,100,1544,""
5225,"Monster5217",221,1,100,1624,""
5226,"Monster5218",222,1,100,1016,""
5227,"Monster5219",223,1,100,3950,""
5228,"Monster5221",224,1,100,3936,""
5229,"Monster5222",225,1,100,2135,""
5230,"Monster5223",226,1,100,2139,""
5231,"Monster5224",227,1,50,3981,""
5232,"Monster5225",227,1,50,3962,""
5233,"Monster5226",228,1,100,3995,""
5234,"Monster5227",229,1,100,3999,""
5235,"Monster5228",230,1,100,3962,""
5236,"Monster5229",231,1,100,3945,""
5237,"Monster5230",232,1,100,4045,""
5238,"Monster5231",233,1,100,3981,""
5239,"Monster5232",234,1,100,4080,""
5240,"Monster5233",235,1,40,4093,""
5241,"Monster5234",235,1,40,4107,""
5242,"Monster5235",235,1,20,4112,""
5243,"Monster5236",236,1,100,4081,""
5244,"Monster5237",237,1,40,4095,""
5245,"Monster5238",237,1,40,4109,""
5246,"Monster5239",237,1,20,4116,""
5247,"Monster5240",238,1,100,1633,""
5248,"Monster5241",239,1,100,4173,""
5249,"Monster5242",240,1,100,908,""
5250,"Monster5243",241,1,100,4179,""
5251,"Monster5244",242,1,100,4393,""
5252,"Monster5245",243,1,33,4165,""
5253,"Monster5246",243,1,33,4168,""
5254,"Monster5247",243,1,33,4167,""
5255,"Monster5248",244,1,100,4163,""
5256,"Monster5249",245,1,100,4213,""
5257,"Monster5250",246,1,100,4225,""
5258,"Monster5251",247,1,100,4227,""
5259,"Monster5252",248,1,100,338,""
5260,"Monster5253",249,1,50,1287,""
5261,"Monster5254",249,1,50,1290,""
5262,"Monster5255",250,1,100,4251,""
5263,"Monster5256",251,1,100,4255,""
5264,"Monster5257",252,1,100,4256,""
5265,"Monster5258",253,1,100,599,""
5266,"Monster5259",254,1,100,763,""
5267,"Monster5260",255,1,100,4280,""
5268,"Monster5261",256,1,100,4306,""
5269,"Monster5262",257,1,100,4298,""
5270,"Monster5263",258,1,100,4311,""
5271,"Monster5264",259,1,100,601,""
5272,"Monster5265",260,1,100,766,""
5273,"Monster5266",261,1,100,1933,""
5274,"Monster5267",262,1,100,1442,""
5275,"Monster5268",263,1,100,1951,""
5276,"Monster5269",264,1,100,5420,""
5277,"Monster5270",265,1,100,247,""
5278,"Monster5271",266,1,100,293,""
5279,"Monster5272",267,1,100,5423,""
5280,"Monster5273",268,1,100,5425,""
5281,"Monster5274",269,1,100,5427,""
5282,"Monster5275",270,1,50,346,""
5283,"Monster5276",270,1,50,349,""
5284,"Monster5277",271,1,100,5505,""
5285,"Monster5278",272,1,100,5503,""
5286,"Monster5279",273,1,50,5549,""
5287,"Monster5280",273,1,50,5551,""
5288,"Monster5281",274,1,100,5119,""
5289,"Monster5282",275,1,100,5147,""
5290,"Monster5283",276,1,50,5141,""
5291,"Monster5284",276,1,50,5142,""
5292,"Monster5285",277,1,75,5249,""
5293,"Monster5286",277,1,25,5252,""
5294,"Monster5287",278,1,100,5231,""
5295,"Monster5288",279,1,100,5085,""
5296,"Monster5289",280,1,100,5129,""
5297,"Monster5290",281,1,100,5542,""
5298,"Monster5291",282,1,100,5523,""
5299,"Monster5292",283,1,100,5542,""
5300,"Monster5293",284,1,100,5129,""
5301,"Monster5294",285,1,100,5545,""
5302,"Monster5295",286,1,100,1429,""
5303,"Monster5296",287,1,75,5254,""
5304,"Monster5297",288,1,100,5247,""
5305,"Monster5298",287,1,25,5256,""
5306,"Monster5299",289,1,50,5131,""
5307,"Monster5300",289,1,50,5133,""
5308,"Monster5301",290,1,33,5865,""
5309,"Monster5302",290,1,33,5868,""
5310,"Monster5303",290,1,33,5871,""
5311,"Monster5304",291,1,50,5149,""
5312,"Monster5305",291,1,50,5152,""
5313,"Monster5306",292,1,100,5932,""
5314,"Monster5307",293,1,100,5431,""
5315,"Monster5308",294,1,100,712,""
5316,"Monster5309",295,1,25,5942,""
5317,"Monster5310",295,1,25,5944,""
5318,"Monster5311",296,1,25,3150,""
5319,"Monster5312",296,1,25,3152,""
5320,"Monster5313",296,1,25,3154,""
5321,"Monster5314",296,1,25,3156,""
5322,"Monster5315",297,1,25,5950,""
5323,"Monster5316",297,1,25,5952,""
5324,"Monster5317",297,1,25,5954,""
5325,"Monster5318",297,1,25,5956,""
5326,"Monster5319",298,1,100,641,""
5327,"Monster5320",295,1,25,5946,""
5328,"Monster5321",295,1,25,5948,""
5329,"Monster5322",299,1,50,688,""
5330,"Monster5323",299,1,50,690,""
5331,"Monster5324",300,1,100,643,""
5332,"Monster5325",301,1,33,5966,""
5333,"Monster5326",301,1,33,5968,""
5334,"Monster5327",301,1,33,5970,""
5335,"Monster5328",302,1,12,5459,""
5336,"Monster5329",302,1,12,5467,""
5337,"Monster5330",302,1,12,5469,""
5338,"Monster5331",302,1,12,5471,""
5339,"Monster5332",302,1,12,5484,""
5340,"Monster5333",302,1,12,5489,""
5341,"Monster5334",302,1,12,5491,""
5342,"Monster5335",302,1,12,5493,""
5343,"Monster5336",303,1,100,4169,""
5344,"Monster5337",304,1,33,4170,""
5345,"Monster5338",304,1,33,4171,""
5346,"Monster5339",304,1,33,4172,""
5347,"Monster5340",305,1,100,489,""
5348,"Monster5341",306,1,100,4174,""
5349,"Monster5342",307,1,100,1124,""
5350,"Monster5343",308,1,100,530,""
5351,"Monster5344",309,1,100,492,""
5352,"Monster5345",310,1,100,4448,""
5353,"Monster5346",311,1,100,699,""
5354,"Monster5347",312,1,100,556,""
5355,"Monster5348",313,1,100,4052,""
5356,"Monster5349",314,1,100,1695,""
5357,"Monster5350",315,1,100,5513,""
5358,"Monster5351",316,1,100,660,""
5359,"Monster5352",317,1,100,811,""
5360,"Monster5353",318,1,100,5446,""
5361,"Monster5354",319,1,100,576,""
5362,"Monster5355",320,1,33,1266,""
5363,"Monster5356",320,1,33,1268,""
5364,"Monster5357",320,1,33,1270,""
5365,"Monster5358",321,1,100,2120,""
5366,"Monster5359",322,1,100,825,""
5367,"Monster5360",323,1,100,581,""
5368,"Monster5361",324,1,100,230,""
5369,"Monster5362",325,1,100,289,""
5370,"Monster5363",326,1,100,567,""
5371,"Monster5364",327,1,50,351,""
5372,"Monster5365",327,1,50,353,""
5373,"Monster5366",328,1,100,479,""
5374,"Monster5367",329,1,100,338,""
5375,"Monster5368",330,1,33,82,""
5376,"Monster5369",330,1,33,87,""
5377,"Monster5370",330,1,33,91,""
5378,"Monster5371",331,1,33,86,""
5379,"Monster5372",331,1,33,90,""
5380,"Monster5373",331,1,33,94,""
5381,"Monster5374",332,1,50,1019,""
5382,"Monster5375",332,1,50,1020,""
5383,"Monster5376",333,1,100,1015,""
5384,"Monster5377",334,1,100,918,""
5385,"Monster5378",335,1,100,370,""
5386,"Monster5379",336,1,50,1525,""
5387,"Monster5380",336,1,50,1524,""
5388,"Monster5381",337,1,100,1516,""
5389,"Monster5382",338,1,50,922,""
5390,"Monster5383",338,1,50,923,""
5391,"Monster5384",339,1,50,376,""
5392,"Monster5385",339,1,50,377,""
5393,"Monster5386",340,1,50,1525,""
5394,"Monster5387",340,1,50,1524,""
5395,"Monster5388",341,1,50,477,""
5396,"Monster5389",341,1,50,478,""
5397,"Monster5390",342,1,50,5016,""
5398,"Monster5391",342,1,50,5017,""
5399,"Monster5392",343,1,100,445,""
5400,"Monster5393",344,1,33,531,""
5401,"Monster5394",344,1,33,4438,""
5402,"Monster5395",344,1,33,4444,""
5403,"Monster5396",345,1,100,1593,""
5404,"Monster5397",346,1,100,535,""
5405,"Monster5398",347,1,33,4438,""
5406,"Monster5399",347,1,33,4447,""
5407,"Monster5400",348,1,100,203,""
5408,"Monster5401",349,1,100,526,""
5409,"Monster5402",350,1,100,3193,""
5410,"Monster5403",347,1,33,4434,""
5411,"Monster5404",351,1,33,4434,""
5412,"Monster5405",351,1,33,4441,""
5413,"Monster5406",351,1,33,4447,""
5414,"Monster5407",352,1,100,1121,""
5415,"Monster5408",353,1,100,570,""
5416,"Monster5409",354,1,100,701,""
5417,"Monster5410",355,1,100,164,""
5418,"Monster5411",356,1,100,5039,""
5419,"Monster5412",357,1,100,4682,""
5420,"Monster5413",358,1,100,5040,""
5421,"Monster5414",359,1,100,587,""
5422,"Monster5415",360,1,100,732,""
5423,"Monster5416",361,1,100,3947,""
5424,"Monster5417",362,1,100,5018,""
5425,"Monster5418",363,1,100,422,""
5426,"Monster5419",364,1,33,734,""
5427,"Monster5420",364,1,33,737,""
5428,"Monster5421",364,1,33,740,""
5429,"Monster5422",365,1,33,589,""
5430,"Monster5423",365,1,33,592,""
5431,"Monster5424",365,1,33,595,""
5432,"Monster5425",366,1,50,109,""
5433,"Monster5426",366,1,50,110,""
5434,"Monster5427",367,1,100,124,""
5435,"Monster5428",368,1,33,82,""
5436,"Monster5429",368,1,33,87,""
5437,"Monster5430",368,1,33,91,""
5438,"Monster5431",369,1,33,86,""
5439,"Monster5432",369,1,33,90,""
5440,"Monster5433",369,1,33,94,""
5441,"Monster5434",370,1,100,573,""
5442,"Monster5435",371,1,100,707,""
5443,"Monster5436",372,1,100,123,""
5444,"Monster5437",373,1,100,400,""
5445,"Monster5438",374,1,100,709,""
5446,"Monster5439",375,1,100,560,""
5447,"Monster5440",379,1,33,1237,""
5448,"Monster5441",379,1,33,1240,""
5449,"Monster5442",379,1,33,1243,""
5450,"Monster5443",376,1,50,1019,""
5451,"Monster5444",376,1,50,1020,""
5452,"Monster5445",377,1,50,1745,""
5453,"Monster5446",378,1,100,1747,""
5454,"Monster5447",377,1,50,1749,""
5455,"Monster5448",380,1,100,999,""
5456,"Monster5449",381,1,100,715,""
5457,"Monster5450",382,1,100,3823,""
5458,"Monster5451",383,1,100,624,""
5459,"Monster5452",384,1,100,205,""
5460,"Monster5453",385,1,100,630,""
5461,"Monster5454",386,1,33,1251,""
5462,"Monster5455",386,1,33,1253,""
5463,"Monster5456",386,1,33,1255,""
5464,"Monster5457",387,1,100,998,""
5465,"Monster5458",388,1,100,1466,""
5466,"Monster5459",389,1,100,1002,""
5467,"Monster5460",390,1,100,579,""
5468,"Monster5461",391,1,50,1969,""
5469,"Monster5462",391,1,50,2039,""
5470,"Monster5463",392,1,100,5629,""
5471,"Monster5464",393,1,100,4284,""
5472,"Monster5465",394,1,100,4300,""
5473,"Monster5466",395,1,50,1971,""
5474,"Monster5467",395,1,50,2041,""
5475,"Monster5468",396,1,100,1001,""
5476,"Monster5469",397,1,100,398,""
5477,"Monster5470",398,1,50,3251,""
5478,"Monster5471",398,1,50,3253,""
5479,"Monster5472",399,1,25,3254,""
5480,"Monster5473",399,1,25,3256,""
5481,"Monster5474",399,1,25,3258,""
5482,"Monster5475",399,1,25,3263,""
5483,"Monster5476",400,1,33,83,""
5484,"Monster5477",400,1,33,88,""
5485,"Monster5478",400,1,33,92,""
5486,"Monster5479",401,1,100,407,""
5487,"Monster5480",402,1,50,376,""
5488,"Monster5481",402,1,50,377,""
5489,"Monster5482",403,1,100,392,""
5490,"Monster5483",404,1,100,993,""
5491,"Monster5484",405,1,100,908,""
5492,"Monster5485",406,1,100,2784,""
5493,"Monster5486",407,1,50,3264,""
5494,"Monster5487",407,1,50,3266,""
5495,"Monster5488",408,1,100,23,""
5496,"Monster5489",409,1,100,55,""
5497,"Monster5490",410,1,50,909,""
5498,"Monster5491",410,1,50,910,""
5499,"Monster5492",411,1,25,3267,""
5500,"Monster5493",411,1,25,3269,""
5501,"Monster5494",411,1,25,3271,""
5502,"Monster5495",411,1,25,3273,""
5503,"Monster5496",412,1,100,368,""
5504,"Monster5497",413,1,100,126,""
5505,"Monster5498",414,1,100,927,""
5506,"Monster5499",415,1,100,845,""
5507,"Monster5500",416,1,100,300,""
5508,"Monster5501",417,1,100,912,""
5509,"Monster5502",418,1,100,838,""
5510,"Monster5503",419,1,100,916,""
5511,"Monster5504",420,1,100,911,""
5512,"Monster5505",421,1,100,866,""
5513,"Monster5506",422,1,33,986,""
5514,"Monster5507",422,1,33,987,""
5515,"Monster5508",422,1,33,988,""
5516,"Monster5509",423,1,100,985,""
5517,"Monster5510",424,1,100,984,""
5518,"Monster5511",425,1,100,970,""
5519,"Monster5512",426,1,100,5617,""
5520,"Monster5513",427,1,100,849,""
5521,"Monster5514",428,1,100,1000,""
5522,"Monster5515",429,1,100,987,""
5523,"Monster5516",430,1,100,302,""
5524,"Monster5517",431,1,100,988,""
5525,"Monster5518",432,1,100,4407,""
5526,"Monster5519",433,1,100,303,""
5527,"Monster5520",434,1,100,5620,""
5528,"Monster5521",435,1,100,4409,""
5529,"Monster5522",436,1,100,851,""
5530,"Monster5523",437,1,100,864,""
5531,"Monster5524",438,1,100,1693,""
5532,"Monster5525",439,1,100,1594,""
5533,"Monster5526",440,1,100,143,""
5534,"Monster5527",441,1,100,4055,""
5535,"Monster5528",442,1,100,1595,""
5536,"Monster5529",443,1,100,2128,""
5537,"Monster5530",444,1,34,1257,""
5538,"Monster5531",444,1,33,1259,""
5539,"Monster5532",444,1,33,1261,""
5540,"Monster5533",445,1,50,1953,""
5541,"Monster5534",445,1,50,1954,""
5542,"Monster5535",446,1,100,4137,""
5543,"Monster5536",447,1,100,1518,""
5544,"Monster5537",448,1,100,1599,""
5545,"Monster5538",449,1,100,925,""
5546,"Monster5539",450,1,100,3194,""
5547,"Monster5540",451,1,50,1994,""
5548,"Monster5541",451,1,50,2064,""
5549,"Monster5542",452,1,100,1650,""
5550,"Monster5543",453,1,100,4020,""
5551,"Monster5544",454,1,100,2116,""
5552,"Monster5545",455,1,34,5895,""
5553,"Monster5546",455,1,33,5899,""
5554,"Monster5547",455,1,33,5902,""
5555,"Monster5548",456,1,100,3942,""
5556,"Monster5549",457,1,50,2015,""
5557,"Monster5550",457,1,50,2050,""
5558,"Monster5551",458,1,50,1548,""
5559,"Monster5552",458,1,50,1550,""
5560,"Monster5553",459,1,50,1533,""
5561,"Monster5554",459,1,50,1534,""
5562,"Monster5555",460,1,50,1707,""
5563,"Monster5556",461,1,100,1530,""
5564,"Monster5557",462,1,100,1546,""
5565,"Monster5558",463,1,100,1702,""
5566,"Monster5559",464,1,50,2017,""
5567,"Monster5560",465,1,50,2019,""
5568,"Monster5561",464,1,50,2052,""
5569,"Monster5562",465,1,50,2054,""
5570,"Monster5563",466,1,50,4965,""
5571,"Monster5564",467,1,50,2052,""
5572,"Monster5565",467,1,50,2017,""
5573,"Monster5566",469,1,100,4965,""
5574,"Monster5567",468,1,50,2054,""
5575,"Monster5568",468,1,50,2019,""
5576,"Monster5569",460,1,50,1711,""
5577,"Monster5570",466,1,50,4968,""
5578,"Monster5571",470,1,100,4033,""
5579,"Monster5572",471,1,100,1128,""
5580,"Monster5573",472,1,100,1126,""
5581,"Monster5574",473,1,100,722,""
5582,"Monster5575",474,1,100,1497,""
5583,"Monster5576",475,1,100,1334,""
5584,"Monster5577",476,1,100,1309,""
5585,"Monster5578",477,1,100,1477,""
5586,"Monster5579",478,1,50,1446,""
5587,"Monster5580",478,1,50,1457,""
5588,"Monster5581",479,1,100,1376,""
5589,"Monster5582",480,1,100,1573,""
5590,"Monster5583",481,1,33,2831,""
5591,"Monster5584",481,1,33,2833,""
5592,"Monster5585",481,1,34,2876,""
5593,"Monster5586",482,1,50,1376,""
5594,"Monster5587",482,1,50,1334,""
5595,"Monster5588",483,1,100,2128,""
5596,"Monster5589",484,1,50,1983,""
5597,"Monster5590",484,1,50,2062,""
5598,"Monster5591",485,1,50,1983,""
5599,"Monster5592",485,1,50,2062,""
5600,"Monster5593",486,1,100,343,""
5601,"Monster5594",487,1,50,2068,""
5602,"Monster5595",487,1,50,1997,""
5603,"Monster5596",488,1,100,2035,""
5604,"Monster5597",489,1,100,2135,""
5605,"Monster5598",490,1,50,2141,""
5606,"Monster5599",490,1,50,2139,""
5607,"Monster5600",491,1,100,558,""
5608,"Monster5601",492,1,100,4215,""
5609,"Monster5602",493,1,100,4239,""
5610,"Monster5603",494,1,50,4928,""
5611,"Monster5604",494,1,50,4927,""
5612,"Monster5605",495,1,20,885,""
5613,"Monster5606",495,1,20,887,""
5614,"Monster5607",495,1,20,889,""
5615,"Monster5608",495,1,20,891,""
5616,"Monster5609",495,1,20,893,""
5617,"Monster5610",496,1,100,2775,""
5618,"Monster5611",497,1,20,743,""
5619,"Monster5612",497,1,20,745,""
5620,"Monster5613",497,1,20,747,""
5621,"Monster5614",497,1,20,749,""
5622,"Monster5615",497,1,20,751,""
5623,"Monster5616",498,1,100,4258,""
5624,"Monster5617",499,1,100,4053,""
5625,"Monster5618",500,1,100,1565,""
5626,"Monster5619",501,1,50,5525,""
5627,"Monster5620",501,1,50,5527,""
5628,"Monster5621",502,1,50,1379,""
5629,"Monster5622",502,1,50,1331,""
5630,"Monster5623",503,1,100,1306,""
5631,"Monster5624",504,1,100,1922,""
5632,"Monster5625",505,1,100,1966,""
5633,"Monster5626",506,1,100,1567,""
5634,"Monster5627",507,1,100,1576,""
5635,"Monster5628",508,1,100,1501,""
5636,"Monster5629",509,1,100,1483,""
5637,"Monster5630",510,1,50,5534,""
5638,"Monster5631",510,1,50,5535,""
5639,"Monster5632",511,1,100,1317,""
5640,"Monster5633",512,1,50,1342,""
5641,"Monster5634",512,1,50,1378,""
5642,"Monster5635",513,1,50,1381,""
5643,"Monster5636",513,1,50,1333,""
5644,"Monster5637",514,1,100,1308,""
5645,"Monster5638",515,1,50,2842,""
5646,"Monster5639",515,1,50,2843,""
5647,"Monster5640",516,1,100,1925,""
5648,"Monster5641",520,1,100,4021,""
5649,"Monster5642",521,1,100,1941,""
5650,"Monster5643",522,1,50,605,""
5651,"Monster5644",522,1,50,607,""
5652,"Monster5645",523,1,50,768,""
5653,"Monster5646",523,1,50,770,""
5654,"Monster5647",524,1,100,3942,""
5655,"Monster5648",525,1,100,3993,""
5656,"Monster5649",526,1,100,4007,""
5657,"Monster5650",527,1,100,5421,""
5658,"Monster5651",528,1,100,5429,""
5659,"Monster5652",529,1,50,346,""
5660,"Monster5653",529,1,50,349,""
5661,"Monster5654",530,1,100,248,""
5662,"Monster5655",531,1,100,294,""
5663,"Monster5656",532,1,100,415,""
5664,"Monster5657",533,1,50,4356,""
5665,"Monster5658",533,1,50,4358,""
5666,"Monster5659",534,1,100,6161,""
5667,"Monster5660",535,1,50,319,""
5668,"Monster5661",535,1,50,320,""
5669,"Monster5662",536,1,100,6009,""
5670,"Monster5663",537,1,100,6013,""
5671,"Monster5664",538,1,100,1697,""
5672,"Monster5665",539,1,100,6012,""
5673,"Monster5666",540,1,100,1284,""
5674,"Monster5667",541,1,100,6054,""
5675,"Monster5668",542,1,100,6050,""
5676,"Monster5669",543,1,100,6054,""
5677,"Monster5670",544,1,100,6050,""
5678,"Monster5671",545,1,100,4054,""
5679,"Monster5672",546,1,100,1281,""
5680,"Monster5673",547,1,50,6169,""
5681,"Monster5674",547,1,50,6170,""
5682,"Monster5675",548,1,100,1547,""
5683,"Monster5676",549,1,100,1532,""
5684,"Monster5677",550,1,100,717,""
5685,"Monster5678",551,1,100,564,""
5686,"Monster5679",552,1,100,4257,""
5687,"Monster5680",553,1,100,3948,""
5688,"Monster5681",554,1,100,295,""
5689,"Monster5682",555,1,50,3962,""
5690,"Monster5683",555,1,50,3981,""
5691,"Monster5684",556,1,100,3999,""
5692,"Monster5685",557,1,70,417,""
5693,"Monster5686",557,1,10,4676,""
5694,"Monster5687",557,1,10,4678,""
5695,"Monster5688",557,1,10,4680,""
5696,"Monster5689",558,1,100,318,""
5697,"Monster5690",559,1,50,3976,""
5698,"Monster5691",559,1,50,3989,""
5699,"Monster5692",560,1,100,4003,""
5700,"Monster5693",561,1,100,1133,""
5701,"Monster5694",562,1,100,5419,""
5702,"Monster5695",563,1,33,4453,""
5703,"Monster5696",563,1,33,4451,""
5704,"Monster5697",563,1,33,4452,""
5705,"Monster5698",564,1,100,536,""
5706,"Monster5699",565,1,100,6053,""
5707,"Monster5700",566,1,70,3987,""
5708,"Monster5701",567,1,100,4001,""
5709,"Monster5702",566,1,30,3974,""
5710,"Monster5703",568,1,40,4091,""
5711,"Monster5704",568,1,40,4103,""
5712,"Monster5705",568,1,20,4114,""
5713,"Monster5706",569,1,100,4088,""
5714,"Monster5707",570,1,100,3823,""
5715,"Monster5708",571,1,100,5618,""
5716,"Monster5709",572,1,100,1017,""
5717,"Monster5710",573,1,100,766,""
5718,"Monster5711",574,1,33,1985,""
5719,"Monster5712",574,1,33,1987,""
5720,"Monster5713",575,1,50,1989,""
5721,"Monster5714",575,1,50,1991,""
5722,"Monster5715",576,1,50,2118,""
5723,"Monster5716",576,1,50,2122,""
5724,"Monster5717",574,1,33,1983,""
5725,"Monster5718",577,1,100,719,""
5726,"Monster5719",578,1,100,562,""
5727,"Monster5720",579,1,100,4308,""
5728,"Monster5721",580,1,100,4303,""
5729,"Monster5722",581,1,100,4313,""
5730,"Monster5723",582,1,100,4308,""
5731,"Monster5724",583,1,100,4303,""
5732,"Monster5725",584,1,100,4313,""
5733,"Monster5726",585,1,100,3825,""
5734,"Monster5727",586,1,50,1629,""
5735,"Monster5728",586,1,50,1630,""
5736,"Monster5729",587,1,100,6131,""
5737,"Monster5730",588,1,100,1470,""
5738,"Monster5731",589,1,50,1944,""
5739,"Monster5732",589,1,50,1946,""
5740,"Monster5733",590,1,100,1018,""
5741,"Monster5734",591,1,100,2072,""
5742,"Monster5735",592,1,50,5934,""
5743,"Monster5736",593,1,100,2229,""
5744,"Monster5737",594,1,33,5865,""
5745,"Monster5738",594,1,33,5868,""
5746,"Monster5739",594,1,33,5871,""
5747,"Monster5740",592,1,50,5936,""
5748,"Monster5741",595,1,100,5521,""
5749,"Monster5742",596,1,50,5143,""
5750,"Monster5743",596,1,50,5145,""
5751,"Monster5744",597,1,100,5093,""
5752,"Monster5745",598,1,50,5149,""
5753,"Monster5746",598,1,50,5152,""
5754,"Monster5747",599,1,50,5553,""
5755,"Monster5748",599,1,50,5555,""
5756,"Monster5749",600,1,100,5087,""
5757,"Monster5750",601,1,50,5254,""
5758,"Monster5751",601,1,50,5256,""
5759,"Monster5752",602,1,50,5131,""
