"rownum","Mtx","VisualEffect","VisualIdentity","Stats","ItemClasses","BaseItemTypes","bool_96","[i32]_97","[i32]_113","bool_129","Name","bool_146","[rid]_147","Character","GrantedEffect","OnKillEffect","rid_211","bool_227","EffectSlotType","VisualEffectType","bool_260","GameObjectTask","i32_277"
4145,7140,"","",[21672],[],[],"",[1],[25],"",[],"",[],[],[],[],"","","",1,"","",0
4146,7141,"",7481,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4147,7142,"",7482,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4148,7143,"",7483,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4149,7146,"","",[],[],[],"",[],[24],"",[],"",[],[],[],[],"","","","","","",0
4150,7147,"","",[],[],[],"",[],[24],"",[],"",[],[],[],[],"","","","","","",0
4151,7148,"","",[],[],[],"",[],[24],"",[],"",[],[],[],[],"","","","","","",0
4152,7149,"",7484,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4153,7150,"",7485,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4154,7151,"",7486,[],"[32,12,14,57,8,26]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
4155,7152,"",7487,[],"[32,12,14,57,8,26]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
4156,7153,"",7488,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4157,7154,"",7489,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4158,7156,"",7490,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4159,7157,"",7491,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4160,7158,"",7492,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4161,7159,"",7493,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4162,7160,"",7494,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4163,7161,"",7495,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4164,7162,"",7496,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4165,7163,"",7497,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4166,7166,"",7498,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4167,7167,"",7499,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4168,7168,"",7500,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4169,7169,"",7501,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4170,7170,"",7502,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4171,7171,"",7503,[],[21],[],"",[],[23],"",[],"",[],[],[],[],"","","","","","",0
4172,7172,"",7504,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4173,7173,"",7505,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4174,7174,"",7506,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4175,7175,"",7507,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4176,7176,"",7508,[],"[32,12,26,8,14,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
4177,7183,"","",[22009],[21],[],"",[1],[12],"",[],"",[],[],[],[],"","","","","","",0
4178,7185,311,7509,[],"[32,12,11]",[],"",[],[1],"",[],"",[],[],[79221],[],"","","","","","",0
4179,7190,"",7510,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4180,7191,"",7511,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4181,7192,"",7512,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4182,7193,"",7513,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4183,7201,"",7514,[22219],[25],[],"",[1],[4],"",[],"",[],[],[],[],"","","","","","",0
4184,7202,"",7515,[22219],[23],[],"",[1],[9],"",[],"",[],[],[],[],"","","","","","",0
4185,7203,"",7516,[22219],[22],[],"",[1],[8],"",[],"",[],[],[],[],"","","","","","",0
4186,7204,"",7517,"[17820,22219]",[24],[],"","[1,1]",[6],"",[],"",[],[],[],[],"","","","","","",0
4187,7205,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],[3],"",[],"",[],[],[],[65],"","","","","","",0
4188,7206,"",7518,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4189,7207,"",7519,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4190,7208,"",7520,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4191,7209,"",7521,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4192,7210,"",7522,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4193,7211,"","",[22124],[],[],"",[1],[25],"",[],"",[],[],[],[],"","","",1,"","",0
4194,7194,"","",[16275],[33],[1381],"",[30],[21],"",[],1,[],[],[],[],"","","","","","",0
4195,7219,"",7523,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4196,7220,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],[3],"",[],"",[],[],[],[66],"","","","","","",0
4197,7221,"",7524,"[22256,22227]",[21],[],"","[1,1]",[12],"",[],"",[],[],[79224],[],"","","","","","",0
4198,7229,"",7525,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4199,7230,"",7526,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4200,7231,"",7527,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4201,7233,"","",[22240],[],[],"",[1],[25],"",[],"",[],[],[],[],"","","",1,"","",0
4202,7238,"","",[16275],[33],[1381],"",[31],[21],"",[],1,[],[],[],[],"","","","","","",0
4203,7234,"","",[348],[],[2331],"",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
4204,7235,"","",[348],[],[2334],"",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
4205,7236,"","",[348],[],[1861],"",[3],[27],"",[],"",[],[],[],[],"","",0,"","","",0
4206,7237,"","",[348],[],[2073],"",[2],[27],"",[],"",[],[],[],[],"","",0,"","","",0
4207,7250,"",7528,[],"[17,8,26]",[],"",[],[1],1,[],"",[],[],[],[],"","","","","","",0
4208,7251,"",7529,[],[25],[],"",[],[5],"",[],"",[],[],[],[],"","","","","","",0
4209,7253,"","",[22296],[],[],"",[1],[25],"",[],"",[],[],[],[],"","","",1,"","",0
4210,7255,"","",[22486],[],[],"",[1],[25],"",[],"",[],[],[],[],"","","","","","",0
4211,7254,"","",[16275],[33],[1381],"",[32],[21],"",[],1,[],[],[],[],"","","","","","",0
4212,7262,"",7530,[],[21],[],"",[],[23],"",[],"",[],[],[],[],"","","","","","",0
4213,7263,"",7531,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4214,7264,"",7532,[22353],[23],[],"",[1],[9],"",[],"",[],[],[],[],"","","","","","",0
4215,7265,"",7533,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4216,7266,"",7534,[22353],[24],[],"",[1],[6],"",[],"",[],[],[],[],"","","","","","",0
4217,7267,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],[3],"",[],"",[],[],[],[67],"","","","","","",0
4218,7268,"",7535,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4219,7269,"",7536,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4220,7270,"",7537,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4221,7271,"",7538,[22344],[24],[],"",[1],[6],"",[],"",[],[],[],[],"","","","","","",0
4222,7272,"","",[22351],[],[],"",[1],[25],"",[],"",[],[],[],[],"","","",1,"","",0
4223,7280,"","",[],[],[],"",[],[25],"",[],"",[],[],[],[],"","","","","","",0
4224,7275,"",7539,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4225,7276,"","",[16275],[33],[1381],"",[33],[21],"",[],1,[],[],[],[],"","","","","","",0
4226,7278,312,7540,[],"[9,10,15,8,7,56,26,14,57,12,32]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
4227,7279,313,7541,[],"[9,10,15,8,7,56,26,14,57,12,32]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
4228,7281,"",7544,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4229,7282,"",7545,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4230,7283,"",7546,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4231,7284,"",7547,[22397],[24],[],"",[1],[6],"",[],"",[],[],[],[],"","","","","","",0
4232,7285,"",7548,[22397],[24],[],"",[2],[6],"",[],"",[],[],[],[],"","","","","","",0
4233,7286,"",7549,[22397],[24],[],"",[3],[6],"",[],"",[],[],[],[],"","","","","","",0
4234,7287,"",7550,[22397],[24],[],"",[4],[6],"",[],"",[],[],[],[],"","","","","","",0
4235,7291,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],[3],"",[],"",[],[],[],[68],"","","","","","",0
4236,7292,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],[3],"",[],"",[],[],[],[69],"","","","","","",0
4237,7293,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],[3],"",[],"",[],[],[],[70],"","","","","","",0
4238,7294,"","",[22439],[],[],"",[1],[25],"",[],"",[],[],[],[],"","","",1,"","",0
4239,7295,"","",[16275],[33],[1381],"",[34],[21],"",[],1,[],[],[],[],"","","","","","",0
4240,7314,"",7551,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4241,7315,"",7552,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4242,7316,"",7553,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4243,7317,"",7554,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4244,7318,"","","[348,1762,12193]",[],[1601],"","[1,25,93]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4245,7319,"","","[348,1762,12193]",[],[2335],"","[1,25,93]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4246,7320,"","","[348,1762,12193]",[],[2337],"","[2,25,93]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4247,7321,"","","[348,1762,12193]",[],[2336],"","[1,25,93]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4248,7322,"","","[348,2725,12193]",[],[2338],"","[1,33,93]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4249,7324,"","","[348,9314,2725]",[],[1849],"","[21,144,33]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4250,7325,"","","[348,9314]",[],[1853],"","[21,145]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4251,7326,"","","[348,9314]",[],"[2120,2321]","","[2,149]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4252,7327,"","","[348,2725,9314]",[],"[1638,1841]","","[11,33,150]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4253,7328,"",7555,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4254,7329,316,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
4255,7330,"","","[348,1762,12193]",[],[1601],"","[2,24,95]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4256,7331,"","","[348,1762,12193]",[],[2335],"","[2,24,95]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4257,7332,"","","[348,1762,12193]",[],[2337],"","[3,24,95]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4258,7333,"","","[348,1762,12193]",[],[2336],"","[2,24,95]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4259,7334,"","","[348,2725,12193]",[],[2338],"","[2,34,95]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4260,7336,"","","[348,9314,1762,12193]",[],[1851],"","[21,146,24,92]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4261,7337,"","",[348],[],"[2120,2321]","",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
4262,7338,"","",[348],[],"[1638,1841]","",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
4263,7339,"",7556,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4264,7340,317,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
4265,7341,"","",[348],[],[1609],"",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
4266,7342,"","","[348,1762,12193]",[],[1601],"","[3,26,94]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4267,7343,"","","[348,1762,12193]",[],[2335],"","[3,26,94]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4268,7344,"","","[348,1762,12193]",[],[2337],"","[4,26,94]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4269,7345,"","","[348,1762,12193]",[],[2336],"","[3,26,94]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4270,7346,"","","[348,2725,12193]",[],[2338],"","[3,35,94]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4271,7348,"","","[348,9314]",[],[1851],"","[22,147]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4272,7349,"","","[348,6309]",[],[2003],"","[2,12]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4273,7350,"","",[348],[],[2095],"",[2],[27],"",[],"",[],[],[],[],"","",0,"","","",0
4274,7351,"","","[348,9314]",[],[1663],"","[6,148]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
4275,7352,"","",[348],[],[2093],"",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
4276,7353,"","",[348],[],[1605],"",[7],[27],"",[],"",[],[],[],[],"","",0,"","","",0
4277,7354,"","",[16275],[33],[1381],"",[35],[21],"",[],1,[],[],[],[],"","","","","","",0
4278,7355,"",7557,[],"[14,57,26,13,20]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
4279,7356,"",7558,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4280,7357,"",7559,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4281,7358,"",7560,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4282,7359,"",7561,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4283,7360,"",7562,[22682],[24],[],"",[1],[7],"",[],"",[],[],[],[],"","","","","","",0
4284,7361,"",7563,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4285,7362,"",7564,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4286,7363,"","",[],[],[],"",[],[3],"",[],"",[],[],[],[71],"","","","","","",0
4287,7364,"",7565,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4288,7365,"",7566,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4289,7366,"",7567,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4290,7367,"",7568,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4291,7368,"",7569,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4292,7369,"",7570,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4293,7370,"",7571,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4294,7371,"",7572,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4295,7375,"","",[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4296,7376,"","",[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4297,7378,"",7573,"[22585,22256]",[24],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","","","","",0
4298,7380,"",7574,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4299,7381,"",7575,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4300,7382,"",7576,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4301,7383,"",7577,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4302,7386,"","",[],[],[],"",[],[24],"",[],"",[],[],[],[],"","","","","","",0
4303,7388,"",7578,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4304,7389,"",7579,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4305,7390,"",7580,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4306,7391,"",7581,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4307,7392,"",7582,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4308,7393,"",7583,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4309,7394,"",7584,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4310,7395,"",7585,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4311,7396,"",7586,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4312,7397,"",7587,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4313,7398,"",7588,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4314,7399,"",7589,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4315,7400,"",7590,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4316,7402,"",7591,[],[17],[],"",[],[1],1,[],"",[],[],[],[],"","","","",1,"",0
4317,7422,"",7592,[22720],"[12,14,32]",[],"",[1],[1],"",[],"",[],[],[],[],"","","","","","",0
4318,7403,"",7593,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4319,7404,"",7594,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4320,7405,"",7595,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4321,7406,"",7596,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4322,7407,"",7597,[],"[14,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
4323,7416,314,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],[2],1,[],"",[],[],[],[],"","","","",1,"",0
4324,7417,"","",[16275],[33],[1381],"",[36],[21],"",[],1,[],[],[],[],"","","","","","",0
4325,7423,"","",[],[],[],"",[],[3],"",[],"",[],[],[],[72],"","","","","","",0
4326,7425,315,"",[22685],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[1],[2],1,[],"",[],[],[],[],"","","","",1,"",0
4327,7428,"",7598,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4328,7429,"",7599,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4329,7430,"",7600,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4330,7431,"",7601,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4331,7432,"",7602,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4332,7433,"",7603,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4333,7434,"",7604,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
4334,7449,"",7605,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4335,7450,"",7606,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4336,7451,"",7607,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4337,7452,"",7608,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4338,7453,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],[3],"",[],"",[],[],[],[73],"","","","","","",0
4339,7456,318,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
4340,7458,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],[3],"",[],"",[],[],[],[74],"","","","","","",0
4341,7459,319,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
4342,7460,320,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
4343,7461,321,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
4344,7463,"",7609,[],"[13,20]",[],"",[],[1],1,[],"",[],[],[],[],"","","","","","",0
4345,7466,"","",[],[],[],"",[],[24],"",[],"",[],[],[],[],"","","","","","",0
4346,7467,"","",[],[],[],"",[],[24],"",[],"",[],[],[],[],"","","","","","",0
4347,7469,"",7610,[20813],[24],[],"",[1],[7],"",[],"",[],[],[],[],"","","","","","",0
4348,7470,"",7611,[20813],[24],[],"",[1],[7],"",[],"",[],[],[],[],"","","","","","",0
4349,7471,"","",[],[],[],"",[],[25],"",[],"",[],[],[],[],"","","","","","",0
4350,7472,"","",[],[],[],"",[],[25],"",[],"",[],[],[],[],"","","","","","",0
4351,7479,"",7612,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4352,7480,"",7613,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4353,7481,"",7614,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4354,7482,"",7615,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4355,7483,"",7616,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4356,7484,"",7617,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4357,7485,"",7618,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4358,7486,"",7619,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4359,7487,"",7620,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4360,7490,"",7621,[],[25],[],"",[],[5],"",[],"",[],[],[],[],"","","","","","",0
4361,7491,"","",[16275],[33],[1381],"",[37],[21],"",[],1,[],[],[],[],"","","","","","",0
4362,7493,"",7622,[],"[8,14,57,32,13,20]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
4363,7494,"",7623,[],"[8,14,57,32,13,20]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
4364,7495,"",7624,[22767],[21],[],"",[1],[12],"",[],"",[],[],[],[],"","","","","","",0
4365,7496,"","",[16275],[33],[1381],"",[38],[21],"",[],1,[],[],[],[],"","","","","","",0
4366,7497,"",7625,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4367,7498,"","",[],[],[],"",[],[24],"",[],"",[],[],[],[],"","","","","",150,0
4368,7500,"",7626,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4369,7501,"",7627,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4370,7502,"",7628,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4371,7503,"",7629,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4372,7504,"",7630,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4373,7505,"",7631,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4374,7506,"",7632,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4375,7507,"",7633,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4376,7508,322,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],[2],1,[],"",[],[],[],[],"","","","",1,151,0
4377,7509,"",7634,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4378,7510,"",7635,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4379,7511,"",7636,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4380,7512,"",7637,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4381,7513,"",7638,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4382,7514,"",7639,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4383,7515,"",7640,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4384,7516,"",7641,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4385,7517,"",7642,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4386,7518,"",7643,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4387,7519,"",7644,[],"[12,17,32,14,57,26]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
4388,7520,"",7645,[],"[12,17,32,14,57,26]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
4389,7521,323,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
4390,7522,"",7646,[],"[13,20]",[],"",[],[1],1,[],"",[],[],[],[],"","","","","","",0
4391,7523,"",7647,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
4392,7524,"",7648,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
4393,7525,"",7649,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
4394,7526,"",7650,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
4395,7531,"",7651,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
4396,7532,"",7652,[22769],[25],[],"",[1],[4],"",[],"",[],[],[],[],"","","","","","",0
4397,7533,"",7653,[22769],[23],[],"",[1],[9],"",[],"",[],[],[],[],"","","","","","",0
4398,7534,"",7654,[22769],[22],[],"",[1],[8],"",[],"",[],[],[],[],"","","","","","",0
