"rownum","Id","Audio","[i32]_24","VolumePercentage","QuestFlag1","QuestFlag2","i32_76","i32_80"
215,"EagonHellos","[""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_01_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_01_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_01_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_01_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_02_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_02_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_02_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_02_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_03_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_03_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_03_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_03_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_04_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_04_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_04_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_04_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_04_05.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_05_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_05_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_05_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_05_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_06_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_06_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_06_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_06_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_07_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_07_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_07_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_07_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_08_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_08_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_08_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_08_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_09_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_09_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_09_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Greeting_09_04.ogg""]",[],100,"","",1770,1770
216,"EagonGoodbyes","[""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_01_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_01_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_01_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_01_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_01_05.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_02_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_02_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_02_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_02_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_02_05.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_03_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_03_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_03_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_03_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_03_05.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_04_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_04_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_04_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_04_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_05_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_05_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_05_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_05_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_05_05.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_06_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_06_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_06_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_06_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_06_05.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_06_06.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_07_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_07_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_07_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_07_04.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_08_01.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_08_02.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_08_03.ogg"",""Audio/Dialogue/Atlas/SecretsOfTheAtlas/Eagon/Eagon_Greeting/Eagon_Farewell_08_04.ogg""]",[],100,"","",1770,1770
217,"CrueltyGamblerMTXHellos","[""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_01.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_02.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_03.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_04.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_05.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_06.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_07.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_08.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_09.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_10.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_11.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_12.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Greeting_13.ogg""]",[],100,"","",1770,1770
218,"CrueltyGamblerMTXGoodbyes","[""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_01.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_02.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_03.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_04.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_05.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_06.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_07.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_08.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_10.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_11.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_12.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_13.ogg"",""Audio/Dialogue/MTX/Hideout/Decorations/CrueltyGamblerMTX/Goblins_Vendor_Farewell_14.ogg""]",[],100,"","",1770,1770
219,"ChayulaHellos","[""Audio/Dialogue/Leagues/BreachTwo/Chayula_Greeting/Chayula_A_Hellos_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Greeting/Chayula_A_Hellos_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Greeting/Chayula_A_Hellos_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Greeting/Chayula_A_Hellos_04.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Greeting/Chayula_A_Hellos_05.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Greeting/Chayula_B_Hellos_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Greeting/Chayula_B_Hellos_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Greeting/Chayula_B_Hellos_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Greeting/Chayula_B_Hellos_04.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Greeting/Chayula_B_Hellos_05.ogg""]",[],100,"","",1770,1770
220,"ChayulaGoodbyes","[""Audio/Dialogue/Leagues/BreachTwo/Chayula_Wild/Chayula_A_Wild_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Wild/Chayula_A_Wild_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Wild/Chayula_A_Wild_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Wild/Chayula_B_Wild_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Wild/Chayula_B_Wild_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Wild/Chayula_C_Wild_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Wild/Chayula_C_Wild_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Chayula_Wild/Chayula_C_Wild_03.ogg""]",[],100,"","",1770,1770
221,"ManInTheBoxHellos","[""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_01_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_01_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_01_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_02_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_02_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_02_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_03_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_03_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_03_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_04_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_04_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_04_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_05_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_05_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Hellos_05_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_01_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_01_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_01_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_02_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_02_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_03_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_03_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_03_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_04_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_04_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_04_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_05_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_05_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_HellosHideout_05_3.ogg""]",[],100,"","",1770,1770
222,"ManInTheBoxGoodbyes","[""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_01_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_01_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_01_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_02_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_02_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_02_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_03_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_03_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_03_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_04_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_04_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_04_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_05_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_05_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_Goodbyes_05_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_01_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_01_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_01_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_01_4.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_01_5.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_01_6.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_02_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_02_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_02_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_03_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_03_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_03_3.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_04_1.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_04_2.ogg"",""Audio/Dialogue/MTX/Hideout/NPCs/ManInTheBox/ManInTheBox_Greetings/ManInTheBox_GoodbyesHideout_04_3.ogg""]",[],100,"","",1770,1770
223,"AilithHellos","[""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_01_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_01_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_01_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_02_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_02_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_02_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_03_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_03_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_03_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_04_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_04_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Greeting_04_03.ogg""]",[],100,"","",1770,1770
224,"AilithGoodbyes","[""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_01_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_01_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_01_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_02_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_02_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_02_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_03_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_03_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_03_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_04_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_04_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_04_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_05_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_05_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_05_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_06_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_06_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_Farewell_06_03.ogg""]",[],100,"","",1770,1770
225,"AilithHiveHellos","[""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_GreetingHive_01_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_GreetingHive_01_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_GreetingHive_01_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_GreetingHive_02_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_GreetingHive_02_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_GreetingHive_03_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_GreetingHive_03_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_GreetingHive_03_03.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_GreetingHive_04_01.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_GreetingHive_04_02.ogg"",""Audio/Dialogue/Leagues/BreachTwo/Ailith_Greeting/Ailith_GreetingHive_04_03.ogg""]",[],100,"","",1770,1770
