"rownum","Id","HASH16","ModTypeKey","Level","StatsKey1","StatsKey2","StatsKey3","StatsKey4","Domain","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","GenerationType","Families","Stat1Min","Stat1Max","Stat2Min","Stat2Max","Stat3Min","Stat3Max","Stat4Min","Stat4Max","SpawnWeight_TagsKeys","SpawnWeight_Values","TagsKeys","GrantedEffectsPerLevelKeys","[rid]_222","MonsterMetadata","MonsterKillAchievements","ArchnemesisType","Stat5Min","Stat5Max","StatsKey5","FullAreaClear_AchievementItemsKey","AchievementItemsKey","GenerationWeight_TagsKeys","GenerationWeight_Values","ModifyMapsAchievements","IsEssenceOnlyModifier","Stat6Min","Stat6Max","StatsKey6","MaxLevel","bool_411","CraftingItemClassRestrictions","MonsterOnDeath","i32_436","HeistAchievements","Heist_SubStatValue1","Heist_SubStatValue2","Heist_StatsKey0","Heist_StatsKey1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceTypes","ImplicitTagsKeys","bool_524","i32_525","i32_529","i32_533","i32_537","i32_541","i32_545","i32_549","i32_553","i32_557","i32_561","i32_565","i32_569","i32_573","i32_577","i32_581","i32_585","BuffTemplate1","ArchnemesisMinionMod","HASH32","BuffTemplate2","GameMode","GrantedEffectRuthless","bool_653"
27410,"HellscapeUpsideMapHellscapeRareMonstersEssence",55300,10102,1,"","","","",1,"","","","","","","","","","",24,[5073],1,1,0,0,0,0,0,0,"[57,0]","[10000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3802086043,[],0,[],""
27411,"HellscapeUpsideMapHellscapeRareMonstersExpeditionCurrency",948,10103,1,"","","","",1,"","","","","","","","","","",24,[5074],1,1,0,0,0,0,0,0,"[57,0]","[6650,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1288261501,[],0,[],""
27412,"HellscapeUpsideMapHellscapeRareMonstersFracturedItem_",58802,10104,1,"","","","",1,"","","","","","","","","","",24,[5075],1,1,0,0,0,0,0,0,"[57,0]","[2000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2390715341,[],0,[],""
27413,"HellscapeUpsideMapHellscapeRareMonstersGems",51234,10105,1,"","","","",1,"","","","","","","","","","",24,[5076],1,1,0,0,0,0,0,0,"[57,0]","[10000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3135009534,[],0,[],""
27414,"HellscapeUpsideMapHellscapeRareMonstersIncubators_",38759,10106,1,"","","","",1,"","","","","","","","","","",24,[5077],1,1,0,0,0,0,0,0,"[57,0]","[6650,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2748527796,[],0,[],""
27415,"HellscapeUpsideMapHellscapeRareMonstersLegionSplinters",47931,10107,1,"","","","",1,"","","","","","","","","","",24,[5078],1,1,0,0,0,0,0,0,"[57,0]","[6650,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4086057143,[],0,[],""
27416,"HellscapeUpsideMapHellscapeRareMonstersMetamorphCatalysts",930,10108,1,"","","","",1,"","","","","","","","","","",24,[5079],1,1,0,0,0,0,0,0,"[57,0]","[6650,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1214270402,[],0,[],""
27417,"HellscapeUpsideMapHellscapeRareMonstersScarabs_",50219,10109,1,"","","","",1,"","","","","","","","","","",24,[5080],1,1,0,0,0,0,0,0,"[57,0]","[2000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1951182951,[],0,[],""
27418,"HellscapeUpsideMapHellscapeRareMonstersStackedDecks",42183,10110,1,"","","","",1,"","","","","","","","","","",24,[5081],1,1,0,0,0,0,0,0,"[57,0]","[6650,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1990447716,[],0,[],""
27419,"HellscapeUpsideMapHellscapeRareMonstersUniqueItem",37255,10111,1,"","","","",1,"","","","","","","","","","",24,[5082],1,1,0,0,0,0,0,0,"[57,0]","[10000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",399017551,[],0,[],""
27420,"HellscapeDownsideStrengthRequirement0_",34748,9981,1,2324,"","","",1,"","","","","","","","","","",25,[4979],21,30,0,0,0,0,0,0,"[38,41,42,44,12,11,37,10,15,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3608170668,[],0,[],""
27421,"HellscapeDownsideStrengthRequirement1",57913,9981,1,2324,"","","",1,"","","","","","","","","","",25,[4979],36,50,0,0,0,0,0,0,"[38,41,42,44,12,11,37,10,15,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3837527685,[],0,[],""
27422,"HellscapeDownsideStrengthRequirement2",31258,9981,45,2324,"","","",1,"","","","","","","","","","",25,[4979],75,125,0,0,0,0,0,0,"[38,41,42,44,12,11,37,10,15,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3504712447,[],0,[],""
27423,"HellscapeDownsideStrengthRequirement3",31467,9981,68,2324,"","","",1,"","","","","","","","","","",25,[4979],150,200,0,0,0,0,0,0,"[38,41,42,44,12,11,37,10,15,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1841239892,[],0,[],""
27424,"HellscapeDownsideDexterityRequirement0__",65096,9982,1,2325,"","","",1,"","","","","","","","","","",25,[4980],21,30,0,0,0,0,0,0,"[39,43,41,44,5,12,15,14,13,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1413196403,[],0,[],""
27425,"HellscapeDownsideDexterityRequirement1_",44015,9982,1,2325,"","","",1,"","","","","","","","","","",25,[4980],36,50,0,0,0,0,0,0,"[39,43,41,44,5,12,15,14,13,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",160670332,[],0,[],""
27426,"HellscapeDownsideDexterityRequirement2_",65086,9982,45,2325,"","","",1,"","","","","","","","","","",25,[4980],75,125,0,0,0,0,0,0,"[39,43,41,44,5,12,15,14,13,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",112392332,[],0,[],""
27427,"HellscapeDownsideDexterityRequirement3__",40443,9982,68,2325,"","","",1,"","","","","","","","","","",25,[4980],150,200,0,0,0,0,0,0,"[39,43,41,44,5,12,15,14,13,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2943234709,[],0,[],""
27428,"HellscapeDownsideIntelligenceRequirement0_",27671,9983,1,2326,"","","",1,"","","","","","","","","","",25,[4981],21,30,0,0,0,0,0,0,"[40,42,43,44,9,13,14,10,37,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2918695392,[],0,[],""
27429,"HellscapeDownsideIntelligenceRequirement1_",17256,9983,1,2326,"","","",1,"","","","","","","","","","",25,[4981],36,50,0,0,0,0,0,0,"[40,42,43,44,9,13,14,10,37,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1795172456,[],0,[],""
27430,"HellscapeDownsideIntelligenceRequirement2",27570,9983,45,2326,"","","",1,"","","","","","","","","","",25,[4981],75,125,0,0,0,0,0,0,"[40,42,43,44,9,13,14,10,37,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3150893180,[],0,[],""
27431,"HellscapeDownsideIntelligenceRequirement3",36310,9983,68,2326,"","","",1,"","","","","","","","","","",25,[4981],150,200,0,0,0,0,0,0,"[40,42,43,44,9,13,14,10,37,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1627385129,[],0,[],""
27432,"HellscapeDownsideCannotCrit_",33179,9984,45,695,"","","",1,"","","","","","","","","","",25,[4982],1,1,0,0,0,0,0,0,"[16,21,0]","[500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1071365696,[],0,[],""
27433,"HellscapeDownsideCannotBlock",35208,9985,45,941,7270,"","",1,"","","","","","","","","","",25,[4983],1,1,1,1,0,0,0,0,"[22,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3369222490,[],0,[],""
27434,"HellscapeDownsideCannotEvade_",25936,9986,45,697,"","","",1,"","","","","","","","","","",25,[4984],1,1,0,0,0,0,0,0,"[4,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",515210213,[],0,[],""
27435,"HellscapeDownsideReducedFireResistance0",28552,115,1,146,"","","",1,"","","","","","","","","","",25,[37],-15,-11,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[500,500,500,500,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,308,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",472347567,[],0,[],""
27436,"HellscapeDownsideReducedFireResistance1",53696,115,1,146,"","","",1,"","","","","","","","","","",25,[37],-20,-16,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[500,500,500,500,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,308,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1199019703,[],0,[],""
27437,"HellscapeDownsideReducedFireResistance2",64664,115,45,146,"","","",1,"","","","","","","","","","",25,[37],-25,-21,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[750,750,750,750,750,750,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,308,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2110226783,[],0,[],""
27438,"HellscapeDownsideReducedFireResistance3_",24862,115,68,146,"","","",1,"","","","","","","","","","",25,[37],-30,-26,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,308,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1511537414,[],0,[],""
27439,"HellscapeDownsideReducedColdResistance0",56361,116,1,148,"","","",1,"","","","","","","","","","",25,[38],-15,-11,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[500,500,500,500,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,309,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3569551594,[],0,[],""
27440,"HellscapeDownsideReducedColdResistance1",5755,116,1,148,"","","",1,"","","","","","","","","","",25,[38],-20,-16,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[500,500,500,500,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,309,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",854860943,[],0,[],""
27441,"HellscapeDownsideReducedColdResistance2",39196,116,45,148,"","","",1,"","","","","","","","","","",25,[38],-25,-21,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[750,750,750,750,750,750,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,309,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3292552540,[],0,[],""
27442,"HellscapeDownsideReducedColdResistance3",46994,116,68,148,"","","",1,"","","","","","","","","","",25,[38],-30,-26,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,309,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1115944209,[],0,[],""
27443,"HellscapeDownsideReducedLightningResistance0_",46520,117,1,150,"","","",1,"","","","","","","","","","",25,[39],-15,-11,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[500,500,500,500,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,310,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4277553998,[],0,[],""
27444,"HellscapeDownsideReducedLightningResistance1",8793,117,1,150,"","","",1,"","","","","","","","","","",25,[39],-20,-16,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[500,500,500,500,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,310,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1154508425,[],0,[],""
27445,"HellscapeDownsideReducedLightningResistance2",64365,117,45,150,"","","",1,"","","","","","","","","","",25,[39],-25,-21,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[750,750,750,750,750,750,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,310,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3609930822,[],0,[],""
27446,"HellscapeDownsideReducedLightningResistance3",48489,117,68,150,"","","",1,"","","","","","","","","","",25,[39],-30,-26,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,310,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1891093982,[],0,[],""
27447,"HellscapeDownsideReducedChaosResistance0_",40462,222,16,152,"","","",1,"","","","","","","","","","",25,[75],-13,-10,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[500,500,500,500,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[311,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3591784472,[],0,[],""
27448,"HellscapeDownsideReducedChaosResistance1",51201,222,16,152,"","","",1,"","","","","","","","","","",25,[75],-17,-14,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[500,500,500,500,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[311,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2276675506,[],0,[],""
27449,"HellscapeDownsideReducedChaosResistance2_",46337,222,45,152,"","","",1,"","","","","","","","","","",25,[75],-21,-18,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[750,750,750,750,750,750,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[311,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1041795865,[],0,[],""
27450,"HellscapeDownsideReducedChaosResistance3___",1040,222,68,152,"","","",1,"","","","","","","","","","",25,[75],-25,-22,0,0,0,0,0,0,"[8,7,2,3,26,21,0]","[1000,1000,1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[311,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3451242917,[],0,[],""
27451,"HellscapeDownsideReducedElementalResistances0_",31666,118,1,142,"","","",1,"","","","","","","","","","",25,[43],-5,-5,0,0,0,0,0,0,"[1,2,3,0]","[500,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2446453347,[],0,[],""
27452,"HellscapeDownsideReducedElementalResistances1_",30564,118,1,142,"","","",1,"","","","","","","","","","",25,[43],-7,-6,0,0,0,0,0,0,"[1,2,3,0]","[500,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3675434102,[],0,[],""
27453,"HellscapeDownsideReducedElementalResistances2_",36952,118,45,142,"","","",1,"","","","","","","","","","",25,[43],-9,-8,0,0,0,0,0,0,"[1,2,3,0]","[750,750,750,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",189045532,[],0,[],""
27454,"HellscapeDownsideReducedElementalResistances3_",63362,118,68,142,"","","",1,"","","","","","","","","","",25,[43],-11,-10,0,0,0,0,0,0,"[1,2,3,0]","[1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3551732785,[],0,[],""
27455,"HellscapeDownsideMinusMaximumLife0",2130,0,1,124,"","","",1,"","","","","","","","","","",25,[0],-20,-16,0,0,0,0,0,0,"[7,2,3,26,0]","[1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,315]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",640036468,[],0,[],""
27456,"HellscapeDownsideMinusMaximumLife1_",21279,0,1,124,"","","",1,"","","","","","","","","","",25,[0],-25,-21,0,0,0,0,0,0,"[7,2,3,26,0]","[1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,315]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",810509136,[],0,[],""
27457,"HellscapeDownsideMinusMaximumLife2",36906,0,45,124,"","","",1,"","","","","","","","","","",25,[0],-30,-26,0,0,0,0,0,0,"[7,2,3,26,0]","[1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,315]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3827594254,[],0,[],""
27458,"HellscapeDownsideMinusMaximumLife3_",6185,0,68,124,"","","",1,"","","","","","","","","","",25,[0],-35,-31,0,0,0,0,0,0,"[7,2,3,26,0]","[1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,315]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1493254440,[],0,[],""
27459,"HellscapeDownsideMinusMaximumMana0_",13775,11,1,128,"","","",1,"","","","","","","","","","",25,[1],-25,-21,0,0,0,0,0,0,"[2,3,26,0]","[1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,322]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2061717292,[],0,[],""
27460,"HellscapeDownsideMinusMaximumMana1",59066,11,1,128,"","","",1,"","","","","","","","","","",25,[1],-30,-26,0,0,0,0,0,0,"[2,3,26,0]","[1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,322]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",503053121,[],0,[],""
27461,"HellscapeDownsideMinusMaximumMana2__",1709,11,45,128,"","","",1,"","","","","","","","","","",25,[1],-35,-31,0,0,0,0,0,0,"[2,3,26,0]","[1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,322]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",429465396,[],0,[],""
27462,"HellscapeDownsideMinusMaximumMana3_",54691,11,68,128,"","","",1,"","","","","","","","","","",25,[1],-40,-36,0,0,0,0,0,0,"[2,3,26,0]","[1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,322]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2635155634,[],0,[],""
27463,"HellscapeDownsideReducedGlobalDefences0",36862,9993,1,2050,"","","",1,"","","","","","","","","","",25,[4991],-10,-6,0,0,0,0,0,0,"[7,2,3,26,0]","[1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3986842204,[],0,[],""
27464,"HellscapeDownsideReducedGlobalDefences1",27811,9993,1,2050,"","","",1,"","","","","","","","","","",25,[4991],-15,-11,0,0,0,0,0,0,"[7,2,3,26,0]","[1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3892218717,[],0,[],""
27465,"HellscapeDownsideReducedGlobalDefences2",53177,9993,45,2050,"","","",1,"","","","","","","","","","",25,[4991],-20,-16,0,0,0,0,0,0,"[7,2,3,26,0]","[1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1175357879,[],0,[],""
27466,"HellscapeDownsideReducedGlobalDefences3__",24443,9993,68,2050,"","","",1,"","","","","","","","","","",25,[4991],-25,-21,0,0,0,0,0,0,"[7,2,3,26,0]","[1000,1000,1000,1000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3740172693,[],0,[],""
27467,"HellscapeDownsideDealNoDamageYourself_",30509,9994,68,1203,"","","",1,"","","","","","","","","","",25,[4992],1,1,0,0,0,0,0,0,"[26,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3377839736,[],0,[],""
27468,"HellscapeDownsideReducedMinionLife2_",61541,436,45,161,"","","",1,"","","","","","","","","","",25,[153],-33,-30,0,0,0,0,0,0,"[25,0]","[250,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,315,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1254406817,[],0,[],""
27469,"HellscapeDownsideReducedMinionLife3_",42362,436,68,161,"","","",1,"","","","","","","","","","",25,[153],-39,-36,0,0,0,0,0,0,"[25,0]","[250,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,315,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",477935878,[],0,[],""
