"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32_70","[i32]_74","CannotBeSupported","i32_91","CastTime","ActiveSkill","IgnoreMinionTypes","bool_116","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool_165","SupportWeaponRestrictions","RegularVariant","i32_190","i32_194","i32_198","bool_202","StatSet1","StatSet2"
12446,"ShavronneTeleportTowerUber","",[],"",4,[],[],"",0,[],"",2,2000,629,"","",[],"","","",[],"",0,0,0,"",12384,[]
12447,"ShavronneLevitatingProjectileUber","",[],"",4,[],[],"",0,[],"",2,8000,1070,"","",[],"","","",[],"",0,0,0,"",12385,[]
12448,"ShavronneSummonLightningBooksUber","",[],"",4,[],[],"",0,[],"",2,2000,499,"","",[],"","","",[],"",0,0,0,"",12386,[]
12449,"ShavronneGhostBrutusSlamUber","",[],"",4,[],[],"",0,[],"",2,1500,1152,"","",[],"","","",[],"",0,0,0,"",12387,[]
12450,"ShavronneStormBurstUber","",[],"",3,[],[],"",0,[],"",2,400,1057,"","",[],"","","",[],"",1,2,0,"",12388,[]
12451,"ShavronneBallLightningUber","",[],"",4,[],[],"",0,[],"",2,3000,1153,"","",[],"","","",[],"",0,0,0,"",12389,[]
12452,"DoedreWarpMapUber","",[],"",4,[],[],"",0,[],"",2,2500,1030,"","",[],"","","",[],"",0,0,0,"",12390,[]
12453,"WandStrikeMapUber","",[],"",4,[],[],"",0,[],"",2,1170,1028,"","",[],"","","",[],"",0,0,0,"",12391,[]
12454,"DoedreBubbleBurstUber","",[],"",4,[],[],"",0,[],"",2,2000,1029,"","",[],"","","",[],"",0,0,0,"",12392,[]
12455,"DoedreBloodProjectileMultiUber","",[],"",4,[],[],"",0,[],"",2,1000,536,"","",[],"","","",[],"",2,0,0,"",12393,[]
12456,"DoedreUnholySummonZombiesHandCastUber","",[],"",4,[],[],"",0,[],"",2,1250,794,"","",[],"","","",[],"",0,1,0,"",12394,[]
12457,"UnholyTrioCleaveUber","",[],"",1,[],[],"",0,[],"",2,1000,10,"","",[],"","","",[],"",0,3,0,"",12395,[]
12458,"UnholyTrioShavronneStormCallUber","",[],"",3,[],[],"",0,[],"",2,1800,387,"","",[],"","","",[],"",0,10,0,"",12396,[]
12459,"UnholyTrioBloodProjectileUber","",[],"",4,[],[],"",0,[],"",2,2000,536,"","",[],"","","",[],"",11,0,0,"",12397,[]
12460,"DoedreBubbleBurstUnholyTrioUber","",[],"",4,[],[],"",0,[],"",2,1000,1029,"","",[],"","","",[],"",1,0,0,"",12398,[]
12461,"MaligaroBladefallFirestorm2Uber","",[],"",4,[],[],"",0,[],"",2,1000,206,"","",[],"","","",[],"",0,12,0,"",12399,[]
12462,"UnholyTrioCurseSludgeWithMortar1Uber","",[],"",4,[],[],"",0,[],"",2,1270,788,"","",[],"","","",[],"",0,0,0,"",12400,[]
12463,"UnholyTrioCurseSludgeWithMortar2Uber","",[],"",4,[],[],"",0,[],"",2,1270,788,"","",[],"","","",[],"",0,0,0,"",12401,[]
12464,"UnholyTrioSlamUber","",[],"",4,[],[],"",0,[],"",2,1000,1069,"","",[],"","","",[],"",0,1,0,"",12402,[]
12465,"UnholyTrioSlamActiveUber","",[],"",4,[],[],"",0,[],"",2,1000,798,"","",[],"","","",[],"",2,12,0,"",12403,[]
12466,"UnholyTrioBallLightningStandaloneUber","",[],"",4,[],[],"",0,[],"",2,3000,1214,"","",[],"","","",[],"",1,0,0,"",12404,[]
12467,"ShavronneTeleportUber","",[],"",4,[],[],"",0,[],"",2,1500,1130,"","",[],97,"","",[],"",0,0,0,"",12405,[]
12468,"RetaliationSwords","",[],"",1,[],[],"",-212564986,[],"",2,1000,1864,"","",[],"","","",[],"",0,0,0,"",12406,[]
12469,"GlacialShieldSwipe","",[],"",2,[],[],"",-1148354121,[],"",2,1000,1865,"","",[],"","","",[],"",0,0,0,"",12407,[]
12470,"CrushingFist","",[],"",1,[],[],"",-1536624143,[],"",2,1000,1866,"","",[],"","","",[],"",0,0,0,"",12408,[]
12471,"DivineRetributionMercenary","",[],"",3,[],[],"",0,[],"",2,1000,1867,"","",[],"","","",[],"",0,0,0,"",12409,[]
12472,"DivineRetribution","",[],"",3,[],[],"",285450936,[],"",2,700,1867,"","",[],"","","",[],"",0,0,0,"",12410,[]
12473,"VengefulCry","",[],"",1,[],[],"",1475927493,[],"",2,800,1868,"","",[],"","","",[],"",0,0,0,"",12411,[]
12474,"Swordstorm","",[],"",1,[],[],"",-1778248947,[],"",2,1000,1869,"","",[],"","","",[],"",0,0,0,"",12412,[]
12475,"Eviscerate","",[],"",1,[],[],"",203756409,[],"",2,1000,1870,"","",[],9,"","",[],"",0,0,0,"",12413,[]
12476,"MtxFlamethrower","",[],"",4,[],[],"",1068459993,[],"",2,1000,1871,"","",[],71,"","",[],"",0,0,0,"",12414,[]
12477,"AilmentBearer","",[],"",2,[],[],"",-544900628,[],"",2,0,1872,"","",[],"","","",[],"",0,0,0,"",12415,[]
12478,"KalguurAdmiralDoubleStrikeTriggered","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],"","","",[],"",638,0,0,"",12416,[]
12479,"KalguurAdmiralDashThrust","",[],"",4,[],[],"",0,[],"",2,1500,1477,"","",[],97,"","",[],"",0,0,0,"",12417,[]
12480,"KalguurAdmiralDashThrustTriggered","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],"","","",[],"",1172,0,0,"",12418,[]
12481,"KalguurAdmiralDodgeBack","",[],"",4,[],[],"",0,[],"",2,500,533,"","",[],87,"","",[],"",0,0,0,"",12419,[]
12482,"KalguurAdmiralDodgeLeft","",[],"",4,[],[],"",0,[],"",2,500,533,"","",[],84,"","",[],"",0,0,0,"",12420,[]
12483,"KalguurAdmiralDodgeRight","",[],"",4,[],[],"",0,[],"",2,500,533,"","",[],85,"","",[],"",0,0,0,"",12421,[]
12484,"KalguurAdmiralSummonCannonFire","",[],"",4,[],[],"",0,[],"",2,3000,1130,"","",[],32,"","",[],"",0,0,0,"",12422,[]
12485,"KalguurAdmiralSummonGeysers","",[],"",4,[],[],"",0,[],"",2,4670,1130,"","",[],34,"","",[],"",0,0,0,"",12423,[]
12486,"KalguurAdmiralSummonGeyserGTOuterBounds","",[],"",4,[],[],"",0,[],"",2,1000,1449,"","",[],"","","",[],"",448,0,0,"",12424,[]
12487,"KalguurAdmiralSummonGeyserGTOuter1","",[],"",4,[],[],"",0,[],"",2,1000,1449,"","",[],"","","",[],"",449,0,0,"",12424,[]
12488,"KalguurAdmiralSummonGeyserGTOuter2","",[],"",4,[],[],"",0,[],"",2,1000,1449,"","",[],"","","",[],"",450,0,0,"",12424,[]
12489,"KalguurAdmiralSummonGeyserGTInner","",[],"",4,[],[],"",0,[],"",2,1000,1449,"","",[],"","","",[],"",451,0,0,"",12424,[]
12490,"KalguurAdmiralSummonGeyserGTCentre","",[],"",4,[],[],"",0,[],"",2,1000,1449,"","",[],"","","",[],"",452,0,0,"",12424,[]
12491,"KalguurAdmiralTidalWave","",[],"",4,[],[],"",0,[],"",2,5000,1174,"","",[],33,"","",[],"",97,0,0,"",12425,[]
12492,"MDGauntletBrineKingTidalWave","",[],"",4,[],[],"",0,[],"",2,5000,1174,"","",[],33,"","",[],"",98,0,0,"",12426,[]
12493,"KalguurAdmiralDashMortars","",[],"",4,[],[],"",0,[],"",2,1000,536,"","",[],"","","",[],"",163,0,0,"",12427,[]
12494,"KalguurAdmiralSpawnCannonballMarker","",[],"",4,[],[],"",0,[],"",2,3000,1377,"","",[],32,"","",[],"",125,0,0,"",12428,[]
12495,"KalguurAdmiralGeyserDamage","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",650,0,0,"",12429,[]
12496,"KalguurAdmiralSpawnCannonballMarker2","",[],"",4,[],[],"",0,[],"",2,3000,1377,"","",[],32,"","",[],"",125,0,0,"",12430,[]
12497,"KalguurAdmiralSpawnGeyser","",[],"",4,[],[],"",0,[],"",2,1000,1377,"","",[],"","","",[],"",72,0,0,"",12431,[]
12498,"KalguurAdmiralSummonWaves","",[],"",4,[],[],"",0,[],"",2,5000,1246,"","",[],33,"","",[],"",0,0,0,"",12423,[]
12499,"KalguurAdmiralCannonBallGT","",[],"",4,[],[],"",0,[],"",2,1000,1449,"","",[],"","","",[],"",453,0,0,"",12435,[]
12500,"KalguurAdmiralCannonBallEDS","",[],"",4,[],[],"",0,[],"",2,1000,1448,"","",[],"","","",[],"",72,0,0,"",12436,[]
12501,"KalguurAdmiralAnchorDropEAS","",[],"",4,[],[],"",0,[],"",2,3000,1247,"","",[],32,"","",[],"",0,0,0,"",12437,[]
12502,"KalguurAdmiralAnchorDropGA","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],"",222,"",[],"",1161,0,0,"",12438,[]
12503,"EASGauntletBrineKingAnchorDrop","",[],"",4,[],[],"",0,[],"",2,3000,1247,"","",[],32,"","",[],"",0,0,0,"",12439,[]
12504,"GAGauntletBrineKingAnchorDrop","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],"",222,"",[],"",1161,0,0,"",12440,[]
12505,"KalguurArcherExplosiveArrow","",[],"",4,[],[],"",0,[],"",2,1000,154,"","",[],1,"","",[],"",0,5,0,"",12441,[]
12506,"KalguurArcherTriggeredProjectiles","",[],"",4,[],[],"",0,[],"",2,1000,154,"","",[],"","","",[],"",0,5,0,"",12442,[]
12507,"KalguurArcherSnipe","",[],"",4,[],[],"",0,[],"",2,4000,1675,"","",[],"","","",[],"",0,1,0,"",12443,[]
12508,"KalguurFireWakeArrowCombo","",[],"",4,[],[],"",0,[],"",2,4000,1523,"","",[],36,"","",[],"",0,1,0,"",12444,[]
12509,"KalguurArcherSpawnFlareObject","",[],"",4,[],[],"",0,[],"",2,1000,1377,"","",[],"","","",[],"",128,0,0,"",12445,[]
12510,"KalguurArcherGeometryTriggerFlareObjects","",[],"",4,[],[],"",0,[],"",2,3000,1449,"","",[],35,"","",[],"",454,0,0,"",12446,[]
12511,"KalguurArcherBlinkArrow","",[],"",2,[],[],"",0,[],"",2,1634,1296,"","",[],55,"","",[],"",0,0,0,"",12447,[]
12512,"KalguurArcherEmptyActionAttackLeft","",[],"",4,[],[],"",0,[],"",2,1500,1295,"","",[],32,"","",[],"",0,0,0,"",12448,[]
12513,"KalguurArcherEmptyActionAttackRight","",[],"",4,[],[],"",0,[],"",2,1500,1295,"","",[],33,"","",[],"",0,0,0,"",12449,[]
12514,"KalguurArcherEmptyActionAttackBack","",[],"",4,[],[],"",0,[],"",2,1500,1295,"","",[],34,"","",[],"",0,0,0,"",12450,[]
12515,"KalguurArcherEmptyActionCircleOfDeath","",[],"",4,[],[],"",0,[],"",2,3500,1295,"","",[],13,"","",[],"",0,0,0,"",12451,[]
12516,"KalguurArcherDeathCircleLeft","",[],"",4,[],[],"",0,[],"",2,1000,1447,"","",[],"","","",[],"",69,0,0,"",12452,[]
12517,"KalguurArcherDeathCircleRight","",[],"",4,[],[],"",0,[],"",2,1000,1447,"","",[],"","","",[],"",70,0,0,"",12453,[]
12518,"KalguurArcherSpawnFireCircleObject","",[],"",4,[],[],"",0,[],"",2,1000,1377,"","",[],"",224,"",[],"",126,0,0,"",12454,[]
12519,"KalguurArcherFireCircleFire","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"",224,"",[],"",271,0,0,"",12455,[]
12520,"KalguurArcherGeometryTriggerFireCircleBombard","",[],"",4,[],[],"",0,[],"",2,1000,1449,"","",[],"","","",[],"",456,0,0,"",12456,[]
12521,"KalguurArcherGeometryTriggerFlareArrows","",[],"",4,[],[],"",0,[],"",2,1000,1449,"","",[],"","","",[],"",455,0,0,"",12457,[]
12522,"KalguurArcherFlareArrows","",[],"",4,[],[],"",0,[],"",2,1000,1447,"","",[],"",225,"",[],"",71,0,0,"",12458,[]
12523,"KalguurArcherFireCircleBombard","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],"","","",[],"",1171,0,0,"",12459,[]
12524,"KalguurArcherGeometryTriggerFireCircleBombardPlayer","",[],"",4,[],[],"",0,[],"",2,1000,1449,"","",[],"","","",[],"",457,0,0,"",12460,[]
12525,"KalguurArcherTriggerExplosives","",[],"",4,[],[],"",0,[],"",2,1000,1357,"","",[],"","","",[],"",149,0,0,"",12461,[]
12526,"KalguurArcherTriggerExplosivesPlayers","",[],"",4,[],[],"",0,[],"",2,1000,1357,"","",[],"","","",[],"",150,0,0,"",12462,[]
12527,"KalguurArcherTriggeredExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],"","","",[],"",1162,0,0,"",12463,[]
12528,"KalguurArcherSnipeLarge","",[],"",4,[],[],"",0,[],"",2,1000,112,"","",[],58,"","",[],"",0,0,0,"",12464,[]
12529,"KalguurArcherEmptyActionSnipe","",[],"",4,[],[],"",0,[],"",2,4000,1297,"","",[],45,"","",[],"",0,0,0,"",12465,[]
12530,"KalguurArcherSnipeMedium","",[],"",4,[],[],"",0,[],"",2,1000,112,"","",[],"","","",[],"",0,0,0,"",12466,[]
12531,"KalguurArcherPullArrows","",[],"",4,[],[],"",0,[],"",2,5700,1298,"","",[],51,"","",[],"",0,0,0,"",12467,[]
12532,"VerisiumGuardBossMelee","",[],"",4,[],[],"",0,[],"",2,1000,108,"","",[],"","","",[],"",0,0,0,"",12468,[]
12533,"EmptyActionVerisiumGuardBossRuckus","",[],"",4,[],[],"",0,[],"",2,1000,1130,"","",[],22,"","",[],"",0,0,0,"",12469,[]
12534,"VerisiumGuardBossPizzaSlam","",[],"",4,[],[],"",0,[],"",2,3330,1373,"","",[],"","","",[],"",0,3,0,"",12470,[]
12535,"VerisiumGuardBossAbyssSlam","",[],"",4,[],[],"",0,[],"",2,2000,1374,"","",[],"",152,"",[],"",0,0,0,"",12471,[]
12536,"VerisiumGuardBossPizzaSlice","",[],"",4,[],[],"",0,[],"",2,2330,1375,"","",[],"","","",[],"",0,0,0,"",12472,[]
12537,"VerisiumGuardBossProjectileShield","",[],"",4,[],[],"",0,[],"",2,2000,1691,"","",[],77,"","",[],"",1173,0,0,"",12473,[]
12538,"VerisiumGuardBossVaalDash","",[],"",4,[],[],"",0,[],"",2,644,44,"","",[],"","","",[],"",0,0,0,"",12474,[]
12539,"VerisiumGuardBossCleave1","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],9,"","",[],"",1174,0,0,"",12475,[]
12540,"VerisiumGuardBossCleave2","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],9,"","",[],"",72,0,0,"",12476,[]
12541,"MeleeAtAnimationSpeedWithDirectionalKnockbackFellshrineReaperBoss","",[],"",4,[],[],"",0,[],"",2,1000,108,"","",[],"","","",[],"",0,0,0,"",12477,[]
12542,"InvisibleFireFellshrineHolyCannon","",[],"",3,[],[],"",0,[],"",2,1000,655,"","",[],"","","",[],"",0,4,0,"",12478,[]
12543,"KalguurArcherCastGroundFire","",[],"",4,[],[],"",0,[],"",2,1000,815,"","",[],"","","",[],"",0,0,0,"",12479,[]
12544,"EAKalguurGuardSummonPillars","",[],"",4,[],[],"",0,[],"",2,2000,1295,"","",[],80,"","",[],"",0,0,0,"",12480,[]
12545,"GTKalguurGuardSummonPillar","",[],"",4,[],[],"",0,[],"",2,0,1449,"","",[],"","","",[],"",461,0,0,"",12481,[]
12546,"SOKalguurGuardSpawnPillar","",[],"",4,[],[],"",0,[],"",2,1000,1377,"","",[],"","","",[],"",127,0,0,"",12482,[]
12547,"EAKalguurGuardStartRage","",[],"",4,[],[],"",0,[],"",2,2000,1296,"","",[],22,"","",[],"",0,0,0,"",12483,[]
12548,"GSKalguurGuardBeam","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"",227,"",[],"",1168,0,0,"",12485,[]
12549,"MtxPlayerDieBeam","",[],"",4,[],[],"",2011081247,[],"",2,2000,1873,"","",[],20,"",1,[],"",0,0,0,"",12486,[]
12550,"SupportLocalNoVaalSoulGainPrevention",1,[37],"",4,[],[],"",815005484,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",12487,[]
12551,"SupportTriggerFireSpellOnHit",1,"[1,31,73,28,73]","",4,"[36,89]","[32,35,25,38,49]","",479203180,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",12488,[]
12552,"SupportTriggerSpellOnUnarmedMeleeCriticalHit",1,"[1,31,73]","",4,"[36,89]","[32,35,25,38,49]","",1328908277,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",12488,[]
12553,"MtxDisguise","",[],"",4,[],[],"",610282336,[],"",2,1000,1874,"","",[],"","",1,[],"",0,0,0,"",12489,[]
12554,"SupportTriggerElementalSpellOnBlock",1,"[1,31,73,28,29,72,30,72,73]","",4,"[36,89]","[32,35,25,38,49]","",249796211,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",12490,[]
12555,"KalguurArcherBlinkArrowCentre","",[],"",2,[],[],"",0,[],"",2,1634,1299,"","",[],55,"","",[],"",0,0,0,"",12491,[]
12556,"KalguurArcherGeometryTriggerFireCircleBombardMapPhase","",[],"",4,[],[],"",0,[],"",2,1000,1449,"","",[],"","","",[],"",468,0,0,"",12492,[]
12557,"KalguurArcherSpawnStickyBomb","",[],"",4,[],[],"",0,[],"",2,1000,1377,"","",[],"","","",[],"",129,0,0,"",12493,[]
12558,"GTVaalForgemanSunder","",[],"",4,[],[],"",0,[],"",2,1000,1449,"","",[],51,"","",[],"",471,0,0,"",12494,[]
12559,"GSVaalForgemanSunderSpike1","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],"","","",[],"",1183,0,0,"",12495,[]
12560,"GSVaalForgemanSunderSpike2","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],"","","",[],"",1184,0,0,"",12496,[]
12561,"GSVaalForgemanSunderSpike3","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],"","","",[],"",1185,0,0,"",12497,[]
12562,"GSVaalForgemanSunderSpike4","",[],"",4,[],[],"",0,[],"",2,1000,1241,"","",[],"","","",[],"",1186,0,0,"",12498,[]
12563,"MtxSitOnTheThrone","",[],"",4,[],[],"",1750456917,[],"",2,1000,1875,"","",[],160,"","",[],"",0,0,0,"",12499,[]
12564,"PilotRowBoatPlayer","",[],"",4,[],[],"",-1569132527,[],"",2,1000,1876,"","",[],161,"","",[],"",0,0,0,"",12500,[]
12565,"IgnoranceBossAcceleratingProjectiles","",[],"",4,[],[],"",0,[],"",2,1000,819,"","",[],20,"","",[],"",0,4,0,"",12502,[]
12566,"IgnoranceBossAcceleratingProjectilesTriggered","",[],"",4,[],[],"",0,[],"",2,1000,819,"","",[],20,"","",[],"",0,5,0,"",12503,[]
12567,"BenevolenceBossChaosBallSpawnSuicideExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],22,"","",[],"",1219,0,0,"",12504,[]
12568,"TriggeredStarfall","",[],"",2,[],[],"",1229295905,[],"",2,1000,1877,"","",[],"","","",[],"",4,0,0,"",12505,[]
12569,"SummonVoidSpawn","",[],"",3,[],[],"",-1315761648,[],"",2,1000,1878,"","",[],"","","",[],"",0,0,0,"",12506,[]
12570,"IgnoranceRaiseStatues","",[],"",4,[],[],"",0,[],"",2,1500,994,"","",[],51,"","",[],"",0,0,0,"",12507,[]
12571,"FragmentOfBenevolenceLesserDelayedBlast","",[],"",4,[],[],"",0,[],"",2,1500,1059,"","",[],32,"","",[],"",0,10,0,"",12508,[]
12572,"FragmentOfBenevolenceDelayedBlast","",[],"",4,[],[],"",0,[],"",2,1500,1059,"","",[],32,"","",[],"",0,10,0,"",12509,[]
12573,"SummonShaperApparition","",[],"",4,[],[],"",1895232432,[],"",2,1000,1879,"","",[],22,"","",[],"",0,0,0,"",12510,[]
12574,"ShaperApparitionTeleportSlam","",[],"",4,[],[],"",1516040515,[],"",2,2000,920,"","",[],"","","",[],"",1,1,0,"",12511,[]
12575,"ShaperApparitionBeam","",[],"",4,[],[],"",204133547,[],"",2,1000,922,"","",[],"","","",[],"",1,1,0,"",12512,[]
12576,"ShaperApparitionProjectiles","",[],"",4,[],[],"",-1490727131,[],"",2,1400,927,"","",[],"","","",[],"",0,2,0,"",12513,[]
12577,"TCFragmentOfBenevolenceDivineCharge","",[],"",4,[],[],"",0,[],"",2,300,13,"","",[],"","","",[],"",8,0,0,"",12514,[]
12578,"FragmentOfBenevolencePietyCorruptedBallLightning","",[],"",4,[],[],"",0,[],"",2,1000,608,"","",[],24,"","",[],"",0,1,0,"",12515,[]
12579,"FragmentOfBenevolenceOffsetProjectile","",[],"",4,[],[],"",0,[],"",2,1200,474,"","",[],30,"","",[],"",0,264,0,"",12516,[]
12580,"FragmentOfBenevolenceOffsetProjectileForward","",[],"",4,[],[],"",0,[],"",2,1200,988,"","",[],24,"","",[],"",0,264,0,"",12517,[]
12581,"FragmentOfBenevolenceOffsetProjectileRight","",[],"",4,[],[],"",0,[],"",2,1200,988,"","",[],27,"","",[],"",0,264,0,"",12518,[]
12582,"FragmentOfBenevolenceDivineCall","",[],"",4,[],[],"",0,[],"",2,1200,209,"","",[],33,"","",[],"",0,41,0,"",12519,[]
12583,"FragmentOfBenevolenceGreaterDelayedBlast","",[],"",4,[],[],"",0,[],"",2,1500,1058,"","",[],32,"","",[],"",0,10,0,"",12520,[]
12584,"FragmentOfIgnornaceSpammableBeamBlast","",[],"",4,[],[],"",0,[],"",2,1500,1242,"","",[],20,"","",[],"",332,0,0,"",12521,[]
12585,"FragmentOfIgnornaceSpammableBeamBlastFinal","",[],"",4,[],[],"",0,[],"",2,1350,1242,"","",[],20,"","",[],"",333,0,0,"",12522,[]
12586,"FragmentOfIgnornaceCorridorBlast","",[],"",4,[],[],"",0,[],"",2,7500,1571,"","",[],22,82,1,[],"",0,0,0,"",12523,[]
12587,"FragmentOfIgnornaceCircleMazeBlast","",[],"",4,[],[],"",0,[],"",2,1500,1572,"","",[],36,"",1,[],"",0,0,0,"",12524,[]
12588,"FragmentOfIgnoranceProjImpact","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",1211,0,0,"",12525,[]
12589,"TeleportFragmentOfIgnornace","",[],"",4,[],[],"",0,[],"",2,1000,1113,"","",[],97,"","",[],"",1,-1,0,"",12526,[]
12590,"EmptyActionSpellFragmentOfIgnornaceMultiBeam","",[],"",4,[],[],"",0,[],"",2,2000,1130,"","",[],24,"","",[],"",0,0,0,"",12527,[]
12591,"FragmentOfIgnornaceSpammableBeamPhysical1","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",342,0,0,"",12528,[]
12592,"FragmentOfIgnornaceSpammableBeamPhysical2","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",343,0,0,"",12529,[]
12593,"FragmentOfIgnornaceSpammableBeamPhysical3","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",344,0,0,"",12530,[]
12594,"FragmentOfIgnornaceSpammableBeamCold1","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",345,0,0,"",12531,[]
12595,"FragmentOfIgnornaceSpammableBeamCold2","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",346,0,0,"",12532,[]
12596,"FragmentOfIgnornaceSpammableBeamCold3","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",347,0,0,"",12533,[]
12597,"FragmentOfIgnornaceSpammableBeamFire1","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",348,0,0,"",12534,[]
12598,"FragmentOfIgnornaceSpammableBeamFire2","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",349,0,0,"",12535,[]
12599,"FragmentOfIgnornaceSpammableBeamFire3","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",350,0,0,"",12536,[]
12600,"FragmentOfIgnornaceSpammableBeamLightning1","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",351,0,0,"",12537,[]
12601,"FragmentOfIgnornaceSpammableBeamLightning2","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",352,0,0,"",12538,[]
12602,"FragmentOfIgnornaceSpammableBeamLightning3","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",353,0,0,"",12539,[]
12603,"FragmentOfIgnornaceCloneBeam","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],"","","",[],"",359,0,0,"",12540,[]
12604,"FragmentOfIgnornaceSpawnClones","",[],"",4,[],[],"",0,[],"",2,1000,1377,"","",[],"","","",[],"",132,0,0,"",12541,[]
12605,"FragmentOfIgnornaceCreateClones","",[],"",4,[],[],"",0,[],"",2,2000,1449,"","",[],35,"","",[],"",472,0,0,"",12542,[]
12606,"EmptyActionSpellFragmentOfIgnornaceCloneBeam","",[],"",4,[],[],"",0,[],"",2,5330,1246,"","",[],35,"",1,[],"",0,0,0,"",12543,[]
12607,"FragmentOfIgnornaceCircleMazeBlast2","",[],"",4,[],[],"",0,[],"",2,1500,1572,"","",[],36,"",1,[],"",0,0,0,"",12544,[]
12608,"FragmentOfIgnornaceCircleMazeBlast3","",[],"",4,[],[],"",0,[],"",2,1500,1572,"","",[],36,"",1,[],"",0,0,0,"",12545,[]
12609,"FragmentOfIgnornaceCircleMazeBlast4","",[],"",4,[],[],"",0,[],"",2,1500,1572,"","",[],36,"",1,[],"",0,0,0,"",12546,[]
12610,"FragmentOfIgnornaceCircleMazeBlast5","",[],"",4,[],[],"",0,[],"",2,1500,1572,"","",[],36,"",1,[],"",0,0,0,"",12547,[]
12611,"FragmentOfIgnornaceBeamBomb","",[],"",4,[],[],"",0,[],"",2,3000,1574,"","",[],28,84,1,[],"",0,0,0,"",12548,[]
12612,"FragmentOfIgnornaceGeometrySpellOrionDoodadObliterations","",[],"",4,[],[],"",0,[],"",2,1000,1357,"","",[],"","","",[],"",54,0,0,"",12549,[]
12613,"FragmentOfIgnornaceMeteorArena","",[],"",4,[],[],"",0,[],"",2,2000,1449,"","",[],22,"","",[],"",91,0,0,"",12550,[]
12614,"FragmentOfIgnornaceMeteorGroundEffect","",[],"",4,[],[],"",0,[],"",2,1000,1570,"","",[],"","",1,[],"",0,0,0,"",12551,[]
12615,"EmptyActionSpellFragmentOfIgnornaceMultiBeam2","",[],"",4,[],[],"",0,[],"",2,2500,1130,"","",[],25,"","",[],"",0,0,0,"",12552,[]
12616,"AtlasFragmentOfIgnornaceTeleportToCentre","",[],"",4,[],[],"",0,[],"",2,1000,1113,"","",[],97,"","",[],"",1,-1,0,"",12553,[]
12617,"FragmentOfIgnoranceRainOfStarsImpact","",[],"",4,[],[],"",0,[],"",2,1000,1570,"","",[],"","",1,[],"",1,0,0,"",12554,[]
12618,"FragmentOfIgnoranceRainOfStars","",[],"",4,[],[],"",0,[],"",2,2170,1449,"","",[],39,"","",[],"",473,0,0,"",12555,[]
12619,"FragmentOfBenevolenceDivineBeam","",[],"",4,[],[],"",0,[],"",2,1000,1050,"","",[],"","","",[],"",0,4,0,"",12556,[]
12620,"GPFragmentOfAngerShieldShards","",[],"",4,[],[],"",0,[],"",2,1000,1434,"","",[],"","","",[],"",108,0,0,"",12557,[]
12621,"EDSFragmentOfAngerSummonStatues","",[],"",4,[],[],"",0,[],"",2,1000,1448,"","",[],"","","",[],"",75,0,0,"",12558,[]
12622,"EDSFragmentOfAngerHolyBlastBeam","",[],"",4,[],[],"",0,[],"",2,1000,1448,"","",[],"","","",[],"",74,0,0,"",12559,[]
