"rownum","Id","EffectVirtualPath","PreloadGroupsKeys","EffectHASH32","i32_36","ObjectHASH32"
1602,"GauntletBossRushOrbSpawnerA3","Metadata/Monsters/LeagueEvents/Gauntlet/GauntletEvent_BossRushSpawner_A3",[],1680836191,4,69685936
1603,"GauntletBossRushOrbSpawnerA4","Metadata/Monsters/LeagueEvents/Gauntlet/GauntletEvent_BossRushSpawner_A4",[],383236578,4,407106670
1604,"GauntletBossRushOrbSpawnerA5","Metadata/Monsters/LeagueEvents/Gauntlet/GauntletEvent_BossRushSpawner_A5",[],2575917533,4,1911866884
1605,"GauntletBossRushOrbSpawnerA6","Metadata/Monsters/LeagueEvents/Gauntlet/GauntletEvent_BossRushSpawner_A6",[],3982109152,4,3574729079
1606,"GauntletBossRushOrbSpawnerA7","Metadata/Monsters/LeagueEvents/Gauntlet/GauntletEvent_BossRushSpawner_A7",[],1492412825,4,677557518
1607,"GauntletBossRushOrbSpawnerA8","Metadata/Monsters/LeagueEvents/Gauntlet/GauntletEvent_BossRushSpawner_A8",[],230484591,4,2726931158
1608,"GauntletBossRushOrbSpawnerA9","Metadata/Monsters/LeagueEvents/Gauntlet/GauntletEvent_BossRushSpawner_A9",[],2361191568,4,4012330722
1609,"GauntletBossRushOrbSpawnerA10","Metadata/Monsters/LeagueEvents/Gauntlet/GauntletEvent_BossRushSpawner_A10",[],3209407027,4,2036884874
1610,"GauntletBossRushOrbSpawnerBeamSource","Metadata/Monsters/LeagueEvents/Gauntlet/GauntletEvent_BossRushSpawner_BeamSource",[],4154605795,4,2780994062
1611,"MicrotransactionKiloavaPortalEffect","Metadata/Effects/Microtransactions/Town_Portals/KiloavaTotemPortal/KiloavaTotemPortal",[],3129816470,4,3433059821
1612,"ClamStash","Metadata/MiscellaneousObjects/StashSkins/ClamStash",[],2795992488,4,1245863435
1613,"ClamGuildStash","Metadata/MiscellaneousObjects/StashSkins/ClamGuildStash",[],3694916253,4,3213799343
1614,"CrueltyMapDevice","Metadata/MapDevices/WorldEaterMapDevice/WorldEaterMapDevice",[],2602602131,4,3925191917
1615,"CrueltyMapDeviceButton","Metadata/MapDevices/WorldEaterMapDevice/WorldEaterMapDeviceButton",[],2386665759,4,2318194460
1616,"MtxJusticeFinisher","Metadata/Effects/Microtransactions/on_kill/GoddessOfJustice/GoddessJustice",[],1767783124,4,324968452
1617,"BrequelPortalObject","Metadata/MiscellaneousObjects/Brequel/BrequelInitiator",[75],2726488188,4,2538397448
1618,"MicrotransactionPrisonHallwayPortal","Metadata/Effects/Microtransactions/Town_Portals/PrisonHallwayPortal/PrisonHallwayPortal",[],3358933343,4,1552305988
1619,"BrequelBlocker","Metadata/MiscellaneousObjects/Brequel/BrequelBlocker",[75],58598947,4,3927612610
1620,"BrequelStabiliser","Metadata/MiscellaneousObjects/Brequel/BrequelStabiliser",[75],1132053640,4,1053926935
1621,"MicrotransactionMetkulPortalEffect","Metadata/Effects/Microtransactions/Town_Portals/MektulPortal/MetkulPortal",[],1492056143,4,2042129390
1622,"MektulMapDeviceButtom","Metadata/MapDevices/MektulMapDevice/MapDeviceButton",[],3951353760,4,1453420206
1623,"BreachElitePaleFlameWall","Metadata/Monsters/Breach/Monsters/HellscapePaleElite1/FlameWallSegment",[],1620944952,4,1535847279
1624,"BenevolenceBossUberAuraHolder","Metadata/Monsters/AtlasMemories/BenevolenceBoss/UberBeamAuraHolder",[],3092633685,4,2119819180
1625,"BreachHandTrap","Metadata/MiscellaneousObjects/BreachHandTrap",[],1217184997,4,2579976590
1626,"MicrotransactionIncarnationOfDreadPortalEffect","Metadata/Effects/Microtransactions/Town_Portals/IncarnationOfDreadPortal/IncarnationOfDreadPortal",[],4071627908,4,1633443495
1627,"BrequelFortressTransition","Metadata/MiscellaneousObjects/Brequel/BrequelPortalFortress",[75],873959004,4,865870201
1628,"BrequelBossTransition","Metadata/MiscellaneousObjects/Brequel/BrequelPortalBoss",[75],2458079223,4,3256916559
1629,"BrequelStalk","Metadata/MiscellaneousObjects/Brequel/BrequelStalkFortress",[75],1605658223,4,1519464613
1630,"BreachHandMageSpiderMines","Metadata/Monsters/BreachBossHandMage/SpiderMines",[],2429424453,4,1311691785
1631,"KineticBarrierSegment","Metadata/Effects/Spells/kinetic_barrier/KineticBarrier",[],282753539,4,1970548551
1632,"WindstormStorm","Metadata/Effects/Spells/windstorm/WindstormStorm",[],3285977098,4,2751886277
1633,"VoidstormStorm","Metadata/Effects/Spells/supports/voidstorm/VoidstormStorm",[],3465515704,4,1322304523
1634,"NapalmArrowsNapalmObject","Metadata/Effects/Spells/Napalm_Arrows/BloomPod",[],4135614885,4,4282541144
1635,"BrequelSpawner","Metadata/MiscellaneousObjects/Brequel/BrequelSpawner",[75],2985447972,4,150762988
1636,"ChampionsPodiumMapDevice","Metadata/MapDevices/MonarchOfTrarthusMapDevice/MonarchOfTrarthusMapDevice",[],1379823329,4,3244778835
1637,"ChampionsPodiumMapDeviceButton","Metadata/MapDevices/MonarchOfTrarthusMapDevice/MapDeviceButton",[],355431313,4,1039085008
1638,"KineticInstability","Metadata/Effects/Spells/kinetic_rain/Orb",[],1875463083,4,2800459018
1639,"BrequelHiveSkillObject","Metadata/MiscellaneousObjects/Brequel/BrequelSkillObject",[75],2676166203,4,1377843462
1640,"MicrotransactionBreachHedronPortal","Metadata/Effects/Microtransactions/Town_Portals/BreachHedronPortal/BreachHedronPortal",[],826564012,4,3144578106
1641,"BrequelSpawnerCover","Metadata/MiscellaneousObjects/Brequel/BrequelSpawnerCover",[75],3518886627,4,3993380388
1642,"ChayulaSkillFlameWall","Metadata/Monsters/Breach/ChayulaSkills/ChayulaFlameWallSegment",[],1667449880,4,805560231
1643,"MonasteryPortal","Metadata/MiscellaneousObjects/Brequel/MonasteryPortal",[75],1405186226,4,2845924973
1644,"ChayulaMudFlatsAreaTransition","Metadata/MiscellaneousObjects/Brequel/MudFlatsAreaTransition",[],237629039,4,438656576
1645,"MicrotransactionMagicNaturePortal","Metadata/Effects/Microtransactions/Town_Portals/MagicNaturePortal/MagicNaturePortal",[],181131540,4,3418773488
1646,"BrequelUnstableSpawner","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawner",[75],4031323105,4,1388557217
1647,"MountainGoatHideout","Metadata/Pet/MountainGoat/MountainGoatHideout",[],3672509134,4,2920017056
1648,"BrequelUnstableSpawnerCold","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawnerCold",[75],2202394113,4,1776035415
1649,"BrequelUnstableSpawnerFire","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawnerFire",[75],3906625864,4,1580661740
1650,"BrequelUnstableSpawnerLightning","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawnerLightning",[75],119099191,4,251321528
1651,"BrequelUnstableSpawnerChaos","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawnerChaos",[75],3525518122,4,3740783615
1652,"BrequelUnstableSpawnerPhys","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawnerPhys",[75],2131346146,4,1699749515
1653,"MountainGoatHideoutStash","Metadata/MiscellaneousObjects/StashSkins/MountainGoatStash",[],1942357129,4,3336469300
1654,"SkyHiveBrequelSpawner","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawner",[75],1426878866,4,1467099785
1655,"SkyHiveBrequelSpawnerCold","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawnerCold",[75],825689318,4,723574606
1656,"SkyHiveBrequelSpawnerFire","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawnerFire",[75],1617648149,4,3329515273
1657,"SkyHiveBrequelSpawnerLightning","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawnerLightning",[75],3501460154,4,3425919297
1658,"SkyHiveBrequelSpawnerChaos","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawnerChaos",[75],3975983,4,3640928873
1659,"SkyHiveBrequelSpawnerPhys","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawnerPhys",[75],3178377929,4,3411239671
1660,"PitifulFabricationHeart","Metadata/Pet/PitifulFabrications/PotFabrications/PotFabrication1",[],3333778451,4,3860100754
1661,"PitifulFabricationHead","Metadata/Pet/PitifulFabrications/PotFabrications/PotFabrication2",[],3706820924,4,4105742345
1662,"MicrotransactionPrecursor1Portal","Metadata/Effects/Microtransactions/Town_Portals/PrecursorPortal/PrecursorPortal01",[],2201092097,4,3977758492
1663,"MicrotransactionPrecursor2Portal","Metadata/Effects/Microtransactions/Town_Portals/PrecursorPortal/PrecursorPortal02",[],897167269,4,1324748272
1664,"MicrotransactionPrecursorMapDevice","Metadata/MapDevices/PrecursorMapDevice/PrecursorMapDevice",[],1233191735,4,1836379228
1665,"MicrotransactionPrecursorMapDeviceButton","Metadata/MapDevices/PrecursorMapDevice/MapDeviceButton",[],4138850056,4,3044526849
1666,"MicrotransactionPrisonHallwayPortalCopy","Metadata/MapDevices/PrisonHallwayMapDevice/PrisonHallwayMapDevice",[],2039126265,4,3550577103
1667,"PrisonHallwayMapDeviceButton","Metadata/MapDevices/PrisonHallwayMapDevice/MapDeviceButton",[],4019489069,4,1315222530
1668,"MountainGoatHideoutChair01","Metadata/Pet/MountainGoat/attachments/CampsiteSeat01",[],344863936,4,2235155033
1669,"MountainGoatHideoutChair02","Metadata/Pet/MountainGoat/attachments/CampsiteSeat02",[],1505471107,4,3428987838
1670,"MountainGoatHideoutChair03","Metadata/Pet/MountainGoat/attachments/CampsiteSeat03",[],2489057090,4,2924432770
1671,"KineticInstabilityBreachSwarm","Metadata/Effects/Microtransactions/Spells/kinetic_rain/Keepers/Orb",[],4102796013,4,847561336
1672,"MicrotransactionHourglassMapDevice","Metadata/MapDevices/HourglassMapDevice/HourglassMapDevice",[],2090126728,4,1784936128
1673,"MicrotransactionHourglassMapDeviceButton","Metadata/MapDevices/HourglassMapDevice/MapDeviceButton",[],4033030176,4,1396894032
1674,"MicrotransactionBlackHourglassMapDeviceButton","Metadata/MapDevices/HourglassMapDevice/BlackMapDeviceButton",[],3543792519,4,3094311793
1675,"MicrotransactionPinkHourglassMapDeviceButton","Metadata/MapDevices/HourglassMapDevice/PinkMapDeviceButton",[],1335794597,4,3529192462
1676,"FaridunGolemancerTimeMine","Metadata/Monsters/FaridunLeague/FaridunGolemancer/FaridunGolemancerTimeMine",[],1625402365,4,3219975663
1677,"FaridunAstralDaemonTimeMine","Metadata/Monsters/FaridunLeague/FaridunAstralDaemon/FaridunAstralDaemonTimeMine",[],1704440504,4,3084648164
1678,"FaridunWarlockSwarmPustule1","Metadata/Monsters/FaridunLeague/FaridunWarlock/FaridunWarlockSwarmPustule1",[],759801980,4,1532434448
1679,"FaridunWarlockSwarmPustule2","Metadata/Monsters/FaridunLeague/FaridunWarlock/FaridunWarlockSwarmPustule2",[],3635908138,4,1470723988
1680,"FaridunWarlockSwarmPustule3","Metadata/Monsters/FaridunLeague/FaridunWarlock/FaridunWarlockSwarmPustule3",[],889956250,4,298563544
1681,"FaridunWarlockSwarmPustule4","Metadata/Monsters/FaridunLeague/FaridunWarlock/FaridunWarlockSwarmPustule4",[],3952446450,4,3100067739
1682,"FaridunDjinnPortal","Metadata/MiscellaneousObjects/Faridun/DjinnPortal",[76],3658316457,4,1509100193
1683,"FaridunInitiatorTEMP","Metadata/MiscellaneousObjects/Faridun/FaridunInitiatorTEMP",[76],450925559,4,1600794358
1684,"FaridunZarokhSpawner1","Metadata/MiscellaneousObjects/Faridun/ZarokhSpawner",[76],550374511,4,3793595374
1685,"MicrotransactionPersonSplitPortal","Metadata/Effects/Microtransactions/Town_Portals/PersonSplitPortal/PersonSplitPortal",[],1443051544,4,1194973400
1686,"MicrotransactionMarbePersonSplitPortal","Metadata/Effects/Microtransactions/Town_Portals/PersonSplitPortal/PersonSplitPortalMarble",[],1100017991,4,3642131183
1687,"MicrotransactionAtziriMirrorPortal","Metadata/Effects/Microtransactions/Town_Portals/AtziriMirrorPortal/AtziriMirrorPortal",[],3340205964,4,4083726612
1688,"BathhouseCraftingBench","Metadata/MiscellaneousObjects/Bathhouse/BathhouseCraftingBench",[],2266779894,4,3346139580
1689,"SareshCleaveFloatingOrb","Metadata/Monsters/FaridunLeague/FaridunSareshBoss/SareshCleaveFloatingOrb",[],2163128261,4,1079780587
1690,"FaridunSwarmGroundSpawner","Metadata/Monsters/FaridunLeague/FaridunWarlock/SwarmGroundSpawner",[],3063733528,4,1865417329
1691,"MaligaroSanctumFleshAltar","Metadata/MiscellaneousObjects/MaligaroSanctum/FleshAltar",[],3660132228,4,3120266491
1692,"TemplarVaultDisplayCase","Metadata/Chests/TemplarVaultDisplay/TemplarVaultRewardDisplay",[],239507232,4,2790041543
1693,"MicrotransactionHourglassPortal","Metadata/Effects/Microtransactions/Town_Portals/SandHourglass/portal_fx",[],3190834909,4,1249456657
1694,"MicrotransactionRedHourglassPortal","Metadata/Effects/Microtransactions/Town_Portals/SandHourglass/red_portal_fx",[],2314510669,4,3256990794
1695,"MicrotransactionBlackHourglassPortal","Metadata/Effects/Microtransactions/Town_Portals/SandHourglass/black_portal_fx",[],4029005538,4,2891408441
1696,"GraftUulNetolBoneSpires","Metadata/Effects/Spells/monsters_effects/League_Chayula/GraftSystem/Active_UulNetol_02/spike",[],3386102490,4,578186685
1697,"VarashtaNPCWild","Metadata/NPC/League/Faridun/Kubera/Varashta",[],2658860690,4,858618913
1698,"ChurchCollectionBox","Metadata/MiscellaneousObjects/ChurchCollectionBox/ChurchCollectionBox",[],1267281919,4,295982611
1699,"FaridunFountain","Metadata/MiscellaneousObjects/Faridun/FaridunFountain",[],3677733990,4,3678282238
1700,"HourglassSpawner1","Metadata/Terrain/Leagues/Faridun/ZoneAnomalies/HourglassSpawner1",[],1852027746,4,1304066272
1701,"FaridunAstralChain","Metadata/MiscellaneousObjects/Faridun/FaridunAstralChain",[76],16040463,4,4149315874
1702,"FaridunAstralChainAnchor","Metadata/MiscellaneousObjects/Faridun/FaridunAstralChainAnchor",[76],4095054186,4,4248244802
1703,"PrisonAltarMapDevice","Metadata/MapDevices/PrisonerAltarMapDevice/PrisonAltarMapDevice",[],2978145668,4,371738528
1704,"PrisonAltarMapDeviceButton","Metadata/MapDevices/PrisonerAltarMapDevice/PrisonAltarMapDeviceButton",[],571002282,4,3481693938
1705,"MicrotransactionPrisonerPenitentPortal","Metadata/Effects/Microtransactions/Town_Portals/PrisonerPenitentPortal/PrisonerPenitentPortal",[],2330993113,4,1257169925
1706,"MicrotransactionIdentificationScrollPortal","Metadata/Effects/Microtransactions/Town_Portals/ScrollPortal/WisdomScrollPortal",[],3162152189,4,1639190830
1707,"MicrotransactionPortalScrollPortal","Metadata/Effects/Microtransactions/Town_Portals/ScrollPortal/ScrollPortal",[],1964406798,4,128785893
1708,"SareshHead","Metadata/MiscellaneousObjects/Faridun/SareshHead",[],2331730902,4,99716738
1709,"LootSurrogateGeneric","Metadata/MiscellaneousObjects/SpecificLootSurrogate",[],1024067967,4,3327423527
1710,"MicrotransactionBacktotheScrollFinisher","Metadata/Effects/Microtransactions/on_kill/BackToTheScroll/BacktotheScroll",[],2076818868,4,2204318546
1711,"MicrotransactionTheEndFinisherEffect","Metadata/Effects/Microtransactions/on_kill/TheEndFinisher/TheEndFinisher",[],20457746,4,779085295
1712,"CircleOfPowerZarokh","Metadata/Effects/Microtransactions/Spells/circle_of_power/Zarokh/CircleOfPowerZarokh",[],1505749144,4,1489483398
1713,"BlackholeFreezeFinisher","Metadata/Effects/Microtransactions/on_kill/BlackHole/ao/Blackhole",[],4037817616,4,1745896754
1714,"DeliriumMapDeviceButton","Metadata/MapDevices/DeliriumMapDevice/MapDeviceButton",[],3369646461,4,120031087
1715,"DeepwaterQuillCrabStuckQuill","Metadata/Monsters/LeagueDeepwater/QuillCrab/DeepwaterQuillCrabStuckQuill",[],342368392,4,1142178881
1716,"DeepwaterExtractionObject","Metadata/Terrain/Leagues/Deepwater/Objects/ExtractionObject",[77],3142667990,4,1602780588
1717,"GauntletAngerbossOriginatorBubble","Metadata/Terrain/EndGame/MapAtlasMemoryBoss1/Objects/OriginatorBubbleGauntlet",[],3230267442,4,729679799
1718,"DeepwaterSummonBathysphere","Metadata/Terrain/Leagues/Deepwater/Objects/SummonExtractionObject",[77],1218680163,4,137879938
1719,"DeepwaterLantern","Metadata/Terrain/Leagues/Deepwater/Objects/Lantern",[77],1048911433,4,2696659379
1720,"DeepwaterResourceChest","Metadata/Terrain/Leagues/Deepwater/Objects/ResourceChestBase",[77],4262388925,4,3067564418
1721,"DeepwaterResourceChestCluster","Metadata/Terrain/Leagues/Deepwater/Objects/ResourcePlacementController",[77],4101942718,4,602101811
1722,"DeepwaterCursedTreasureSpawner","Metadata/Terrain/Leagues/Deepwater/Objects/CursedTreasureChestEncounterSpawner",[77],1149106290,4,4082407602
1723,"MicrotransactionArbiterOfDivinityPortalEffect","Metadata/Effects/Microtransactions/Town_Portals/ArbiterOfDivinity/ArbiterOfDivinity",[],1469521095,4,35806147
1724,"DeepwaterCoralGolemSlamGround","Metadata/Monsters/LeagueDeepwater/CoralGolem/DeepwaterCoralGolemSlamGround",[77],2294252129,4,2217738471
1725,"ArbiterOfDivinityMapDeviceButton","Metadata/MapDevices/DivinityMapDevice/MapDeviceButton",[],1764037370,4,1875454006
1726,"DeepwaterTransferControlObject","Metadata/Terrain/Leagues/Deepwater/Objects/TransferLanternControlObject",[77],2058194200,4,1395877345
1727,"PrimordialBatScreechCrystal","Metadata/Monsters/LeagueAbyssTwo/PrimordialMonsters/AbyssTwoBatScreechCrystal",[],1632873681,4,1840366401
1728,"DeepwaterStrongboxEncounter","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterStrongboxEncounter",[77],1670036396,4,1398557483
1729,"DeepwaterShrineEncounter","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterShrineEncounter",[77],1557181530,4,1278307140
1730,"DeepwaterWellEncounter","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterFlaskRefill",[77],2596927206,4,2825388950
1731,"DeepwaterBaseEncounter","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterInteractableObjectBase",[77],303471504,4,2327980228
1732,"DeepwaterGolemSpawner","Metadata/Terrain/Leagues/Deepwater/Objects/CoralEncounterGiantCoralGolemSpawner",[77],3191546028,4,3179913060
1733,"DeepwaterEssenceSpawner","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterEssenceEncounter",[77],2174017106,4,3434426801
1734,"SerpentClanCasterCrystal","Metadata/Monsters/LeagueAbyssTwo/SerpentClanCaster/AbyssTwoSerpentClanCrystal",[],1924412043,4,3987716352
1735,"DeepwaterAltarFish","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterAltarFish",[77],2006665966,4,3504874298
1736,"DeepwaterAltarOctopus","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterAltarOctopus",[77],4017579921,4,3388163843
1737,"DeepwaterAltarPufferFish","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterAltarPufferFish",[77],2643190102,4,1327438867
1738,"DeepwaterAltarCrab","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterAltarCrab",[77],1202245727,4,410810002
1739,"DeepwaterAltarCoral","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterAltarCoral",[77],1770668404,4,2262917950
1740,"LegionCocoonCrystal","Metadata/Terrain/Leagues/Legion/Objects/LegionCocoonCrystal",[],3421306122,4,1917974506
1741,"DeepwaterTormentedSpiritEncounter","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterTormentedSpiritEncounter",[77],1411438218,4,514442367
1742,"AbyssCocoonCrystal","Metadata/Monsters/LeagueAbyssTwo/Cocoon/AbyssTwoCocoonCrystal",[],2550858382,4,1203651215
1743,"DeepwaterLanternReplenishEncounter","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterLanternReplenishEncounter",[77],995918923,4,3105615028
1744,"DeepwaterCrabEggEncounter","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterCrabEggEncounter",[77],3711711764,4,2899169749
1745,"DeepwaterCrabEggEncounter2","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterCrabEggEncounter2",[77],2339164543,4,3351339465
1746,"DeepwaterCrabEggEncounter3","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterCrabEggEncounter3",[77],3025257231,4,2657864002
1747,"DeepwaterCrabEggEncounter4","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterCrabEggEncounter4",[77],3353549795,4,3346114892
1748,"VerdantHideoutGatheringBird","Metadata/Terrain/Hideouts/Verdant/Objects/GatheredBird",[],1140212397,4,3762619725
1749,"AbyssTwoScarabCrystal","Metadata/MiscellaneousObjects/LeagueAbyssTwo/AbyssTwoScarabCrystal",[38],3929649054,4,4292986100
1750,"VaalAngeZealot","Metadata/Terrain/HideoutDecorations/Microtransactions/VaalAnge/VaalAngeZealot",[],2197227541,4,943427101
1751,"DeepwaterJavelineerNet","Metadata/Monsters/LeagueDeepwater/BrinerotJavelineer/DeepwaterBrinerotJavelineerNet",[77],868060832,4,3904609300
1752,"DeepwaterBrinerotStoresSpawner","Metadata/Terrain/Leagues/Deepwater/Objects/BrinerotStoresChestEncounterSpawner",[77],2463610497,4,3816066742
1753,"RitualMapDeviceButton","Metadata/MapDevices/RitualMapDevice/MapDeviceButton",[],3562764263,4,1725273236
1754,"DeepwaterAnchorLarge","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterAnchorHigh",[77],3977342264,4,2379825896
1755,"DeepwaterAnchorLow","Metadata/Terrain/Leagues/Deepwater/Objects/DeepwaterAnchorLow",[77],1209472609,4,2105477664
