"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","f32_60","IncrementalEffectiveness"
8864,"DeceleratingProjectileTora","[501,2349,12602]","[8886,1108,6275]","[150,20,1]",1,0,0
8865,"DeceleratingProjectileMercenary","[501,2349,12602,851]","[8886,1108,6275]","[150,20,1]",1,0,0
8866,"DeceleratingProjectileBetrayalScout",[501],"[1967,319]","[-33,-30]",1,0,0
8867,"DeceleratingProjectileRin",[501],"[1106,6275,8886,2569]","[75,2,100,5]",1,0,0
8868,"DeceleratingProjectileLegionTemplar",[501],[],[],1,0,0
8869,"DeceleratingProjectileLegionTemplarBoss","[501,9226,7213,4655,4624]","[1967,6954,785,319,1107]","[-71,40,74,56,75]",1,0,0
8870,"DeceleratingProjectileLegionHyrri","[501,4655,6973]","[1967,1106]","[-60,75]",1,0,0
8871,"DeceleratingProjectileLegionMarakethSergeant","[501,4655,6973]","[1967,6275,8886]","[-25,1,100]",1,0,0
8872,"DeceleratingProjectileAfflictionMinion","[501,4655,7213,1118]",[6275],[1],0.6,0,0.03
8873,"DeceleratingProjectileAzmeriCasterDemon","[501,4655,7213,1118]",[6275],[1],0.6,0,0.03
8874,"VilentaReflection",[],[],[],2.025,0,0.04
8875,"VilentaReflectionMap",[],[],[],8.1,0,0.04
8876,"DelveAbyssReflection",[],"[358,3248]","[15000,450]",2.8,0,0.05
8877,"DelveAbyssReflection2",[],"[358,3248]","[15000,400]",2.8,0,0.05
8878,"DelveAbyssReflection3",[],"[358,3248]","[15000,350]",2.8,0,0.05
8879,"DelveAbyssReflection4",[],"[358,3248]","[15000,200]",2.8,0,0.05
8880,"ElderGuardianReflectLaser",[],[662],[200],3.125,0,0.04
8881,"BetrayalScientistReflectionBeam",[],"[662,3248,358]","[200,300,5000]",2.5,0,0.04
8882,"VilentaGasMortar","[620,501,4655,6973]",[1105],[100],0.55,0,0.04
8883,"VilentaGasMortarMap","[620,501,4655,6973,8479]","[1105,2748,19273]","[100,-70,3]",0.55,0,0.04
8884,"VilentaGasMortarMulti","[620,501,4655,6973]",[1105],[100],0.55,0,0.04
8885,"VilentaGasMortarMultiMap","[620,501,4655,6973,8479]","[1105,2748,19273]","[100,-70,3]",0.325,0,0.04
8886,"SpectralSpinningWeapon",[501],[],[],1,0,0
8887,"VilentaPillarHop",[],[],[],1,0,0
8888,"TriggeredFireSlamMercenary",[620],"[1105,187]","[80,100]",1,0,0
8889,"MachinariumFireSlam",[620],"[1105,636,1967,2748]","[80,100,29,-80]",1,0,0
8890,"MachinariumColdSlam",[620],"[1106,636,1967,358,1792,2748,3426]","[80,50,2,2000,15,-80,80]",1,0,0
8891,"MachinariumLightningSlam",[620],"[1107,636,2748]","[80,20,-50]",1,0,0
8892,"MachinariumLightningSlam2",[620],"[1107,636,2748]","[80,20,-50]",1,0,0
8893,"MachinariumFireRockfall",[620],"[358,614,7482,7483,2748,5869]","[1000,500,25,1,-30,-22]",2.5,0,0.055
8894,"MachinariumColdRockfall",[620],"[358,614,2748,5869]","[1000,500,-30,-22]",2.5,0,0.06
8895,"MachinariumLightningRockfall",[620],"[358,614,2748,5869]","[1000,500,-30,-22]",2.5,0,0.055
8896,"MachinariumFireLaser",[6207],"[2085,358,3248,5236,2748,5584]","[10,3000,750,300,-70,700]",5,0,0.035
8897,"MachinariumColdLaser",[620],"[2748,5869]","[-50,-23]",4.5,0,0.05
8898,"MachinariumLightningLaser",[],"[661,15282,2748]","[100,100,-30]",4.5,0,0.06
8899,"MachinariumFireBarrage","[620,501,6973,4655,6956]","[358,6955,2748]","[8000,15,-25]",1.1111,0,0.05
8900,"MachinariumFireBarrageMedium","[620,501,6973,4655,6956]","[358,6955,2748]","[8000,28,-25]",2.2222,0,0.05
8901,"MachinariumFireBarrageFar","[620,501,6973,4655,6956]","[358,6955,2748]","[8000,40,-25]",2.2222,0,0.05
8902,"MachinariumColdBarrage","[620,501,6973,4655,6956]","[358,6955,2748]","[8000,15,-25]",1.8182,0,0.05
8903,"MachinariumColdBarrageMedium","[620,501,6973,4655,6956]","[358,6955,2748]","[8000,28,-25]",1.8182,0,0.05
8904,"MachinariumColdBarrageFar","[620,501,6973,4655,6956]","[358,6955,2748]","[8000,40,-25]",1.8182,0,0.05
8905,"MachinariumLightningBarrage","[620,501,6973,4655,6956]","[358,6955,2748]","[8000,15,-25]",2.5,0,0.05
8906,"MachinariumLightningBarrageMedium","[620,501,6973,4655,6956]","[358,6955,2748]","[8000,28,-25]",2.5,0,0.05
8907,"MachinariumLightningBarrageFar","[620,501,6973,4655,6956]","[358,6955,2748]","[8000,40,-25]",2.5,0,0.05
8908,"MachinariumFireSummon","[620,4655,6973]","[838,6954,885]","[20,5,3]",2.2222,0,0.03
8909,"MachinariumColdSummon","[620,4655,6973]","[838,6954,885]","[20,5,2]",1.8182,0,0.03
8910,"MachinariumLightningSummon","[620,4655,6973]","[838,6954,885]","[20,5,4]",2.5,0,0.03
8911,"MachinariumTriggeredGeometryAttack",[620],[636],[-75],1,0,0
8912,"MachinariumLaserTrap",[620],[],[],5,0,0.05
8913,"TriggerWaveSlow",[],[358],[1600],1,0,0
8914,"TriggerWaveFast",[],"[358,6299]","[1300,2]",1,0,0
8915,"ObsidianMortar","[620,501,6956,4655,1975,197]","[2552,1105,2748,6275]","[20,50,-70,1]",0.938,0,0.03
8916,"ObsidianMortar2","[620,501,6956,4655,1975,197]","[2552,1105,2748,6275]","[20,50,-70,1]",0.938,0,0.03
8917,"ObsidianMortar3","[620,501,6956,4655,1975,197]","[2552,1105,2748,6275]","[20,50,-70,1]",0.938,0,0.03
8918,"ObsidianMortarDodge","[620,501,6956,197]","[2552,175,1105,2748,6275]","[5,1,50,-25,1]",0.419,0,0.03
8919,"ObsidianMortarDodge2","[620,501,6956,197]","[2552,175,1105,2748,6275]","[5,1,50,-25,1]",0.419,0,0.03
8920,"ObsidianMortarDodge3","[620,501,6956,197]","[2552,175,1105,2748,6275]","[5,1,50,-25,1]",0.419,0,0.03
8921,"ObsidianSpellNova","[620,197]","[2748,5869]","[-40,-67]",4.2444,0,0.04
8922,"ObsidianMoveDaemon",[],[],[],1,0,0
8923,"ObsidianMoveDaemonGolem",[],[],[],1,0,0
8924,"BetrayalAislinBombMortar","[620,501,6956,4655,6973,12602]","[2552,6275,1108,2748,6955]","[3,1,20,-25,40]",1,0,0.04
8925,"RiverBossWaterMortar","[620,501,6973,4655]",[],[],0.6,0,0.05
8926,"LegionKaruiHyrriEmergeMortar","[620,501,6956,4655,6973]","[2552,6275,1106,6955]","[3,1,75,40]",1,0,0
8927,"BetrayalAislinBombNova","[620,12602]","[2748,1108,5869]","[-40,20,-35]",2.3,0,0.04
8928,"FireAegisMercenaryEncounter","[4157,1872,14224]",[13483],[5000],1,0,0
8929,"FireAegisMercenary","[4157,1872,14224]",[13483],[5000],1,0,0
8930,"FireAegis","[4157,1872,14224]","[6932,13483]","[1000,10000]",1,0,0
8931,"ColdAegis","[4157,1872,14224]","[6932,7363,13483]","[1000,1,10000]",1,0,0
8932,"ElementalAegis","[4157,1872,14224]","[7363,13483]","[2,10000]",1,0,0
8933,"LightningAegis","[4157,1872,14224]","[6932,7363,13483]","[1000,3,10000]",1,0,0
8934,"PhysicalAegisMercenaryEncounter","[4157,1872,14224]","[7363,13483]","[4,5000]",1,0,0
8935,"PhysicalAegisMercenary","[4157,1872,14224]","[7363,13483]","[4,5000]",1,0,0
8936,"PhysicalAegis","[4157,1872,14224]","[6932,7363,13483]","[1000,4,10000]",1,0,0
8937,"ABTTInvulnBubbleMercenary",[],[358],[3000],1,0,0
8938,"AbyssTeleportStrike",[695],"[1967,325]","[-84,20]",1,0,0
8939,"VaalImpurityOfFire","[3026,5009,7898,8164]","[944,358]","[5,3000]",1,0,0
8940,"VaalImpurityOfIce","[3026,5007,7899,5008,8164]","[945,358]","[5,3000]",1,0,0
8941,"VaalImpurityOfLightning","[3026,5010,7900,8164]","[946,358]","[5,3000]",1,0,0
8942,"SupportCursePillarTriggerCursesLessCurseEffect",[6333],"[722,14933]","[5,-20]",1,0,0
8943,"SupportCursePillarTriggerCurses",[6333],[722],[5],1,0,0
8944,"SummonDoedresEffigy",[],"[358,7368]","[10000,3]",1,0,0
8945,"AbyssLichBossSummonMinionsFromMortar","[2510,2511,2547,1816,501]","[2201,885,3266,785,2552,175]","[1,288,15,7,40,10]",0.9091,0,0.03
8946,"AbyssLichBossSummonMinionsFromMortar2","[2510,2511,2547,1816,501]","[2201,885,3266,785,2552,175]","[1,299,15,7,30,5]",0.9091,0,0.03
8947,"AbyssLichBossSummonMinionsFromMortarUber","[2510,2511,2547,1816,501]","[2201,885,3266,785,2552,175]","[1,288,15,7,40,5]",3,0,0.03
8948,"AbyssLichBossSummonMinionsFromMortarUber2","[2510,2511,2547,1816,501]","[2201,885,3266,785,2552,175]","[1,299,15,7,30,3]",3,0,0.03
8949,"AbyssLichBoss2SummonMinionsFromMortarTotem","[2510,2511,2547,1816,501]","[2201,885,3266,785,2552,175]","[1,309,5,7,7,1]",0.9091,0,0.03
8950,"AbyssLichBoss2SummonMinionsFromMortarTotem2","[2510,2511,2547,1816,501]","[2201,885,3266,785,2552,175]","[1,310,5,7,7,1]",0.9091,0,0.03
8951,"AtlasBasiliskSpiderMortar","[2510,2511,2547,12602]","[2201,885,3266,785,2552,6275,1108]","[3,427,15,12,7,2,50]",0.9091,0,0.03
8952,"LightningElderTeleportSpark",[501],"[358,175,3248,177]","[10000,5,5000,25]",7.5,0,0.03
8953,"TectonicSlamPhysMercenary",[620],[1967],[-50],1,0,0
8954,"TectonicSlamFireMercenary",[620],"[12000,1105,12001,12336]","[5,60,5,30]",1,0,0
8955,"TectonicSlam","[620,9756,19616]","[12000,1105,12001,12336]","[5,60,5,30]",1,0,0
8956,"TectonicSlamAltX","[620,9756,19840]","[1105,19599,19800,19801]","[60,15,10,10]",1,0,0
8957,"TectonicSlamAltY","[620,9756,19616]","[12000,1105,12001,12336]","[5,60,5,30]",1,0,0
8958,"GemlingEnduranceChargeSlam",[620],"[19599,19800,19801,1105,3947]","[15,10,10,100,60]",1,0,0
8959,"EnduranceChargeSlamBestiaryCrabBoss",[620],"[1967,1106]","[-42,25]",0.75,0,0
8960,"EnduranceChargeSlamMagmaDelve",[620],"[1967,1105,5869]","[-42,25,-20]",0.75,0,0
8961,"EnduranceChargeSlamBetrayalHaku",[620],"[1967,1105]","[-40,50]",0.75,0,0
8962,"EnduranceChargeSlamWest",[620],"[1967,1105,5869]","[-60,100,20]",0.75,0,0
8963,"HarvestHellionTectSlam",[620],"[1105,325]","[75,40]",1,0,0
8964,"LightningElderBolt1",[620],[662],[-10],5.9063,0,0.035
8965,"LightningElderBolt2",[620],[662],[-10],5.9063,0,0.035
8966,"LightningElderBolt3",[620],"[2748,662]","[-25,-10]",3.875,0,0.035
8967,"LightningElderBolt4",[620],"[2748,662,318,5869]","[-50,-10,-75,50]",5.4,0,0.035
8968,"DelveBatBolt",[620],"[662,358,5869]","[-50,260,-50]",0.6,0,0.04
8969,"SynthesisSoulstealerBolt",[620],"[662,358,318,5869]","[-50,260,-75,-35]",0.6,0,0.04
8970,"DelveCaveDwellerBoltTriggered","[620,6436]","[318,358,5869]","[100,260,-50]",1.5,0,0.035
8971,"LegionTemplarBossMassBeam","[620,9226]","[318,358,1107,5869]","[100,260,75,-50]",1.695,0,0.035
8972,"LegionTemplarBossMassBolt","[620,9226]","[2748,662,318,1107]","[-50,-10,-75,75]",2.363,0,0.035
8973,"AtlasExilesCrusaderArcaneOrbBolt",[620],"[662,358,5869]","[-25,260,-40]",3,0,0.04
8974,"HeistCultistLightningBolt",[620],"[662,1763,5869]","[-25,5,-40]",3.875,0,0.035
8975,"SanctumLightningBolt",[620],"[662,1763,5869,17185]","[-25,5,-10,12]",1.5,0,0.04
8976,"LightningElderTendrils","[620,1975]","[358,2748,5869]","[5000,-75,33]",5,0,0.03
8977,"GuardianLightningArenaBeam","[620,1975]","[2748,7034,7036]","[-50,2,7]",2.8125,0,0.035
8978,"GuardianLightningArenaBeamDouble","[620,1975]","[2748,7034,7036]","[-50,2,7]",5.625,0,0.035
8979,"GuardianRiverArenaFlowerNuke",[620],"[358,5869]","[2500,-50]",2.7273,0,0.058
8980,"BestiaryFrogFlowerNuke",[620],"[358,5869]","[2000,-50]",4.5455,0,0.048
8981,"SlideEmergeVendigoClone",[],[6624],[200],1,0,0
8982,"SlideEmergeHarvestWetaSpawnling",[],[6624],[150],1,0,0
8983,"HolyElderDelayedBlast",[620],"[2748,5869]","[-30,-15]",1.3,0,0.04
8984,"SanctumPurifierDelayedBlast",[620],"[5869,17185]","[20,20]",1.3,0,0.04
8985,"SanctumPurifierDelayedBlastSmall",[620],"[5869,17185]","[-15,20]",1.3,0,0.04
8986,"SanctumPurifierDelayedBlastSmallAtlasUber",[620],[5869],[20],1.3,0,0.04
8987,"HolyElderSwordStorm","[620,2471]","[358,614,1865,2748,5869,18548]","[500,250,-19,-50,65,10]",3.25,0,0.036
8988,"SanctumPurifierSwordStorm","[620,2471]","[358,614,1865,2748,5869,17185,18548]","[500,250,-19,-50,65,25,10]",0.7,0,0.036
8989,"BestiaryRavenStorm","[620,2471]","[358,614,1865,2748,18548]","[500,350,-19,-50,10]",1.6,0,0.032
8990,"BestiaryRavenStormBoss","[620,2471,3120]","[358,614,1865,2748,18548]","[6000,350,-70,-50,10]",3.25,0,0.036
8991,"HolyElderDoubleSlam",[620],"[1967,2748,5869]","[-55,-50,250]",1,0,0
8992,"HolyElderDoubleSlam2",[620],"[1967,2748,5869]","[-55,-50,300]",1,0,0
8993,"ChaosElderSlam","[620,199]","[1967,2748,636,5869]","[-55,-50,220,175]",1,0,0
8994,"ChaosElderSlamCascade1",[620],"[1967,2748,636,5869]","[-55,-50,100,-25]",1,0,0
8995,"ChaosElderSlamCascade2",[620],"[1967,2748,636,5869]","[-55,-50,100,-25]",1,0,0
8996,"ChaosElderSlamCascade3",[620],"[1967,2748,636,5869]","[-55,-50,100,-25]",1,0,0
8997,"ElderGuardianStatueSlam","[620,199]","[1967,2748,636,5869]","[-55,-50,-60,200]",1,0,0
8998,"HolyElderSummonWeaponCircle",[2547],"[358,636,2748]","[2000,-25,-40]",1,0,0
8999,"HolyElderSwordSpray","[501,4655,6973]","[785,177,6954,2748]","[43,50,40,-25]",1,0,0.04
9000,"MPSSanctumPurifierHolyProjectile","[501,4655,6973]","[785,177,6954,2748,17185]","[221,50,40,-25,15]",0.4,0,0.04
9001,"HolyElderWeaponThrow","[620,501,6956,4655]","[1900,2748,5869]","[50,-50,25]",2.7,0,0.04
9002,"BetrayalGraviciusWeaponThrow","[620,501,6956,4655]","[2748,1105,6275,5869]","[-50,75,1,50]",1.575,0,0.04
9003,"HolyElderSpectralRuckusLeft","[501,4655,5943,7425]","[636,177,2748]","[-59,100,-25]",1,0,0
9004,"HolyElderSpectralRuckusRight","[501,4655,5943,7425]","[636,177,2748]","[-59,100,-25]",1,0,0
9005,"HolyElderSpectralRuckusTriggerSlam","[620,7426]","[636,5869]","[100,150]",1,0,0
9006,"HolyElderFaceTarget",[],[],[],1,0,0
9007,"LightningElderBouncingOrb","[620,1975]",[2748],[-50],1.25,0,0.03
9008,"AbyssGrubMortar","[620,501,4655]","[2552,5869]","[6,-50]",1,0,0.03
9009,"AbyssGrubMortar2","[620,501,4655]","[2552,175,5869]","[6,1,-50]",0.66,0,0.03
9010,"AbyssPillarMortar","[620,501,4655]",[6275],[1],2,0,0.03
9011,"AbyssPillarMortar2","[620,501,4655]",[6275],[1],2,0,0.03
9012,"AbyssPillarMortarDelve","[620,501,4655]",[6275],[1],2,0,0.03
9013,"AtlasBasiliskTasterMortar","[620,501,4655,7213,12602]","[1108,3266,6275,325]","[50,15,1,60]",1,0,0
9014,"AtlasBasiliskTasterSecondaryMortar","[620,501,4655,7213,9014,12602]","[1108,3266,6275]","[50,15,1]",1,0,0
9015,"SupportInfusedChannelling",[],[8999],[-12],1,0,0
9016,"SupportVolley",[],"[6981,8779,175]","[2,80,2]",1,0,0
9017,"SupportVolleyRoyale",[],"[6981,8779,175]","[2,80,2]",1,0,0
9018,"SupportSpellCascade",[],[6982],[1],1,0,0
9019,"SupportSpellCascadeRoyale",[],[6982],[1],1,0,0
9020,"SupportAncestralCall",[],[7012],[2],1,0,0
9021,"SupportAncestralCallRoyale",[],[7012],[2],1,0,0
9022,"SupportSummonPhantasm",[7019],"[7017,9391]","[15000,20]",1,0,0
9023,"SupportSummonPhantasmRoyale",[7019],"[7017,9391]","[15000,10]",1,0,0
9024,"TriggeredSummonGhostOnKill","[7019,6333]","[7917,358,7015,10951,10952]","[100,15000,11,48,74]",1,0,0
9025,"ModSupportSocketedAttacksCriticalStrikeChance",[],[],[],1,0,0
9026,"ModSupportSocketedAttacksCriticalStrikeMultiplier",[],[],[],1,0,0
9027,"ModSupportSocketedSpellsCriticalStrikeChance",[],[],[],1,0,0
9028,"ModSupportSocketedSpellsCriticalStrikeMultiplier",[],[],[],1,0,0
9029,"ModSupportMovementSkillsCostNoMana",[1938],[],[],1,0,0
9030,"ModSupportChain",[],[],[],1,0,0
9031,"ModSupportFork",[1119],[],[],1,0,0
9032,"ElderCloneShot",[],"[885,1967]","[21,-55]",1,0,0
9033,"ElderCloneShotStandalone",[],"[885,1967]","[21,-55]",1,0,0
9034,"DeathWalk","[4157,2695,1872,620,1754,2347,14224]",[345],[5],1,0,0
9035,"EmptyActionSpellAbyssLichBossHide","[7428,7429,7430]",[],[],1,0,0
9036,"ElderSiphon",[620],"[1416,347,5869]","[1200,80,35]",3,0,0.05
9037,"ElderSiphonStandalone",[620],"[1416,347,5869]","[1200,50,35]",3,0,0.05
9038,"ElderSiphonUber",[620],"[1416,347,5869]","[1200,60,35]",3,0,0.05
9039,"ElderSuperSiphon",[620],"[1416,347,5869]","[1200,100,35]",3,0,0.05
9040,"ElderSlammingTentacles","[620,22890]","[636,5869]","[30,40]",1,0,0
9041,"ElderSlammingTentaclesUnstableDaemon",[620],"[636,5869]","[30,-25]",1,0,0
9042,"ElderSlammingTentaclesInfluence",[620],"[1967,636,5869]","[-35,30,35]",1,0,0
9043,"ElderSlammingTentaclesInfluenceUber",[620],"[1967,636,5869]","[-15,130,75]",1,0,0
9044,"ElderExpandingNova","[620,22890]",[2748],[-50],3,0,0.052
9045,"ElderExpandingNovaStandalone",[620],[2748],[-50],3,0,0.052
9046,"ElderExpandingNovaUnstableDaemon",[620],[2748],[-50],5.1,0,0.052
9047,"ElderExpandingNovaUnstableDaemonSmall",[620],"[5869,2748]","[-50,-50]",5.1,0,0.052
9048,"ElderExpandingNovaGAUNTLET",[620],"[5869,2748]","[-50,-50]",5.1,0,0.052
9049,"ElderSuperNova",[620],"[1943,1820,5869,2748]","[400,100,300,-90]",5,0,0.06
9050,"ElderSuperNova2",[620],"[1943,5869,2748]","[400,300,-90]",1.75,0,0.038
9051,"UndyingMortar","[620,501,6956,4655]",[2552],[10],0.8,0,0.03
9052,"AbyssLichBoss2Mortar","[620,501,6956,4655]",[2552],[10],1,0,0.03
9053,"UndyingMortarFan","[620,501,6973]",[6275],[1],0.3,0,0.03
9054,"SupportMirageArcher","[7210,7209,7423]","[7207,7392,7399]","[4000,-60,-138]",1,0,0
9055,"ElderGuardianChaosGeometryAttackArc1",[3876],[636],[-50],1,0,0
9056,"ElderGuardianChaosGeometryAttackArc2",[3876],[636],[-50],1,0,0
9057,"ElderGuardianChaosGeometryAttackArc3",[3876],[636],[-50],1,0,0
9058,"ElderGuardianChaosGeometryAttackArc4",[3876],[636],[-50],1,0,0
9059,"ElderGuardianHolyGeometryAttack",[],[636],[-50],1,0,0
9060,"ElderGuardianHolyGeometryAttackRight",[],[636],[-50],1,0,0
9061,"VilentaGeometryAttackLeft",[],[],[],1,0,0
9062,"VilentaGeometryAttackLeftMap",[],[],[],1,0,0
9063,"VilentaGeometryAttackRight",[],[],[],1,0,0
9064,"VilentaGeometryAttackRightMap",[],[],[],1,0,0
9065,"ShakariScorpionGeometryAttackLeft",[2349],"[10556,1108]","[100,25]",1,0,0
9066,"ShakariScorpionGeometryAttackRight",[2349],"[10556,1108]","[100,25]",1,0,0
9067,"BestiaryTigerBossGeometryAttackFront",[],[],[],1,0,0
9068,"AzermiTigerGeometryAttackFront",[],[],[],1,0,0
9069,"BestiaryTigerBossGeometryAttackStrafe",[2410],[],[],1,0,0
9070,"AzmeriTigerGeometryAttackStrafe",[2410],[],[],1,0,0
9071,"BestiaryBirdTailSwipeTriggered",[],[],[],1,0,0
9072,"BestiaryBirdSwarmAttack","[2410,7690]","[7035,636,6155,2748]","[27,50,100,-40]",1,0,0
9073,"BestiaryGoatmanTriggeredSlam",[],[],[],1,0,0
9074,"BestiaryRootSpiderTriggeredSwipe",[],[],[],1,0,0
9075,"BestiaryDaemonShadeSlam",[620],[1967],[-65],1,0,0
9076,"BestiaryBirdBossChargeImpact",[620],[],[],1,0,0
9077,"BestiaryBirdBossChargeSlash",[620],[],[],1,0,0
9078,"IncursionLightningSlash",[620],"[1107,1967]","[75,-25]",1,0,0
9079,"DelveTaowuSlash",[620],"[1105,1967]","[75,-20]",1,0,0
9080,"DelveQiongqiSlash",[620],"[1105,1967]","[75,-35]",1,0,0
9081,"BetrayalSkeletonCleave",[620],"[1105,1967]","[75,-25]",1,0,0
9082,"IncursionArchitectLightningSlashLeft",[620],"[1107,1967]","[75,-25]",1,0,0
9083,"IncursionArchitectLightningSlashRight",[620],"[1107,1967]","[75,-25]",1,0,0
9084,"IncursionArchitectFireSlashLeft",[620],"[1105,1967]","[75,-25]",1,0,0
9085,"IncursionArchitectFireSlashRight",[620],"[1105,1967]","[75,-25]",1,0,0
9086,"IncursionArchitectChaosSlashLeft",[620],"[1108,1967]","[25,-25]",1,0,0
9087,"IncursionArchitectChaosSlashRight",[620],"[1108,1967]","[25,-25]",1,0,0
9088,"IncursionChaosGroundSlam",[620],"[1108,1967]","[25,-10]",1,0,0
9089,"IncursionChaosGroundSlam2",[620],"[1108,5869]","[25,100]",1,0,0
9090,"DelveTaowuBackwardsSlash",[620],"[1105,1967]","[75,-20]",1,0,0
9091,"DelveTaowuDashAttack",[620],"[1105,1967]","[75,-20]",1,0,0
9092,"BlackguardTorturerSawblades",[620],[],[],1,0,0
9093,"IncursionVaalWraithCleave",[620],[],[],1,0,0
9094,"DelveProtovaalBossCleave1",[620],"[1106,17561]","[75,500]",1,0,0
9095,"DelveProtovaalBossCleave2",[620],"[1106,17561]","[75,500]",1,0,0
9096,"DelveQiongqiTornado",[620],[1105],[75],1,0,0
9097,"MagmaGolemSlam",[620],"[1105,1967]","[50,-20]",1,0,0
9098,"ZanaRoseGroundHit","[620,3876]",[],[],0.5,0,0.0679
9099,"NinjaCopMeleeThrust","[620,686]",[976],[100],1,0,0
9100,"BetrayalDjinnMeleeThrust",[620],[976],[100],1,0,0
9101,"BetrayalElreonSmite",[620],[1107],[75],1,0,0
9102,"SanctumElreonSmite",[620],"[1107,17185]","[75,12]",1,0,0
9103,"ProtoVaalMapBossBoulderHit","[620,110,686,18750]","[8154,8227]","[13,8]",1,0,0
9104,"BetrayalHakuCleave1",[620],[1105],[50],1,0,0
9105,"BetrayalHakuCleave2",[620],[1105],[50],1,0,0
9106,"LegionKaruiAxeCleave1",[620],[1105],[50],1,0,0
9107,"LegionKaruiAxeCleave2",[620],[1105],[50],1,0,0
9108,"LegionKaruiAxeDashSlamCone",[620],[1105],[50],1,0,0
9109,"BetrayalHakuKick1",[620],[1105],[50],1,0,0
9110,"BetrayalHakuGroundSlash",[620],[1105],[50],1,0,0
9111,"BetrayalHakuSlam",[620],"[1105,5869]","[50,-25]",1,0,0
9112,"BetrayalHakuDonut",[620],"[1105,5869]","[50,-25]",1,0,0
9113,"BetrayalElreonDashSlam",[620],[],[],1,0,0
9114,"BetrayalKeemaFireWallLeft",[620],[1105],[75],1,0,0
9115,"BetrayalKeemaFireWallRight",[620],[1105],[75],1,0,0
9116,"BetrayalThaneCombo1Sweep1",[620],[],[],1,0,0
9117,"BetrayalThaneCombo1Kick1",[620],[],[],1,0,0
9118,"BetrayalThaneCombo1Slam1",[620],[],[],1,0,0
9119,"BetrayalThaneCombo2Punch1",[620],[],[],1,0,0
9120,"BetrayalThaneCombo2Punch2",[620],[],[],1,0,0
9121,"BetrayalThaneCombo2Backflip1",[620],[],[],1,0,0
9122,"BetrayalThaneLeapSlamExplosion",[620],[],[],1,0,0
9123,"BetrayalVaganLeapSlamExplosion",[620],[],[],1,0,0
9124,"BetrayalHillockLeapSlamExplosion",[620],[],[],1,0,0
9125,"BetrayalVaganCleave1",[620],[],[],1,0,0
9126,"BetrayalVaganCleave2",[620],[],[],1,0,0
9127,"DonutBladesMercenary",[620],[],[],1,0,0
9128,"BetrayalVaganDonutAirstrike",[620],[],[],1,0,0
9129,"BetrayalVoriciWhirlyCleave",[620],[],[],1,0,0
9130,"BetrayalVoriciWhirlyAoE",[620],[],[],1,0,0
9131,"BetrayalVoriciTeleportBackstab",[620],[],[],1,0,0
9132,"BetrayalVoriciTeleportSlam",[620],[],[],1,0,0
9133,"BetrayalVoriciTeleportSlash",[620],[],[],1,0,0
9134,"BetrayalVoriciTeleportKick",[620],[],[],1,0,0
9135,"BetrayalVoriciTeleSlash1",[620],[],[],1,0,0
9136,"BetrayalVoriciTeleSlash2",[620],[],[],1,0,0
9137,"BetrayalVoriciTeleSlash3",[620],[],[],1,0,0
9138,"BetrayalVoriciTeleSlash4",[620],[],[],1,0,0
9139,"BetrayalVoriciTeleSlash5",[620],[],[],1,0,0
9140,"BetrayalGraviciusComboSlam",[620],[1105],[75],1,0,0
9141,"BetrayalGrennDashBolt",[620],[],[],1,0,0
9142,"BetrayalGrennDashMove",[620],[],[],1,0,0
9143,"BetrayalGrennDashEnd",[620],[],[],1,0,0
9144,"BetrayalGrennCombo1",[620],[],[],1,0,0
9145,"BetrayalGrennCombo2",[620],[],[],1,0,0
9146,"BetrayalGrennCombo3",[620],[],[],1,0,0
9147,"BetrayalLeoCombo1",[620],[],[],1,0,0
9148,"BetrayalLeoCombo2",[620],[],[],1,0,0
9149,"BetrayalLeoCombo3",[620],[],[],1,0,0
9150,"BetrayalLeoHook",[620],[],[],1,0,0
9151,"GeometryAttackSynthesisGolemCircle",[620],[],[],1,0,0
9152,"GeometryAttackAzmeriGolemCircle",[620],[],[],1,0,0
9153,"GeometryAttackSynthesisGolemRectangleLeft",[620],[],[],1,0,0
9154,"GeometryAttackAzmeriGolemRectangleLeft",[620],[],[],1,0,0
9155,"GeometryAttackSynthesisGolemRectangleRight",[620],[],[],1,0,0
9156,"GeometryAttackAzmeriGolemRectangleRight",[620],[],[],1,0,0
9157,"SynthesisGuardian2FrontalDonut1",[620],"[1105,636]","[75,300]",1,0,0
9158,"SynthesisGuardian2FrontalDonut2",[620],"[1105,636]","[75,300]",1,0,0
9159,"SynthesisGuardian2FrontalDonut3",[620],"[1105,636]","[75,300]",1,0,0
9160,"SynthesisGuardian2FrontalDonut4",[620],"[1105,636]","[75,300]",1,0,0
9161,"SynthesisGuardian2Rectangle1",[620],"[1105,636]","[75,300]",1,0,0
9162,"SynthesisGuardian2Rectangle2",[620],"[1105,636]","[75,300]",1,0,0
9163,"SynthesisGolemBossWhipLeft",[620],"[1107,636,1967]","[50,120,-25]",1,0,0
9164,"AzmeriGolemBossWhipLeft",[620],"[1107,636,1967]","[50,120,-25]",1,0,0
9165,"SynthesisGolemBossWhipRight",[620],"[1107,636,1967]","[50,120,-25]",1,0,0
9166,"AzmeriGolemBossWhipRight",[620],"[1107,636,1967]","[50,120,-25]",1,0,0
9167,"LegionTemplarBossDash","[620,9226]",[636],[50],1,0,0
