"rownum","Id","DGRFile","i32_16","i32_20","i32_24","[i32]_28","i32_44"
2202,"HideoutTwilightTemple_Claim","Metadata/Terrain/Missions/Hideouts/TwilightTemple/Graphs/hideout_claim.dgr",100,50,50,[0],60
2203,"HideoutMountain","Metadata/Terrain/Missions/Hideouts/Mountain/Graphs/hideout.dgr",100,50,0,[0],60
2204,"HideoutMountain_Claim","Metadata/Terrain/Missions/Hideouts/Mountain/Graphs/hideout_claim.dgr",100,50,50,[0],60
2205,"HideoutHaunted","Metadata/Terrain/Missions/Hideouts/HauntedMansion/Graphs/haunted_hideout.dgr",100,50,0,[0],60
2206,"HideoutHaunted_Claim","Metadata/Terrain/Missions/Hideouts/HauntedMansion/Graphs/haunted_hideout_claim.dgr",100,50,50,[0],60
2207,"HideoutMoonTemple","Metadata/Terrain/Missions/Hideouts/LunarisWater/Graphs/hideout_moontemple.dgr",100,50,0,[0],60
2208,"HideoutMoonTemple_Claim","Metadata/Terrain/Missions/Hideouts/LunarisWater/Graphs/hideout_moontemple_claim.dgr",100,50,50,[0],60
2209,"HideoutPrimevalRuins","Metadata/Terrain/Missions/Hideouts/Primeval/Graphs/hideout.dgr",100,50,0,[0],60
2210,"HideoutPrimevalRuins_Claim","Metadata/Terrain/Missions/Hideouts/Primeval/Graphs/hideout_claim.dgr",100,50,50,[0],60
2211,"HideoutDoomguard","Metadata/Terrain/Missions/Hideouts/Doomguard/Graphs/hideout_doomguard.dgr",100,50,0,[0],60
2212,"HideoutSunspire","Metadata/Terrain/Missions/Hideouts/Sunspire/Graphs/hideout_sunspire.dgr",100,50,0,[0],60
2213,"HideoutDarkwood","Metadata/Terrain/Missions/Hideouts/Darkwood/Graphs/hideout_darkwood.dgr",100,50,0,[0],60
2214,"HideoutCaveShipwreck","Metadata/Terrain/Missions/Hideouts/CaveShipwreck/Graphs/hideout.dgr",100,50,0,[0],60
2215,"HideoutPillarsOfArun","Metadata/Terrain/Missions/Hideouts/PillarsOfArun/Graphs/hideout.dgr",100,50,0,[0],60
2216,"HideoutAtziriArena","Metadata/Terrain/Missions/Hideouts/ArenaAtziri/Graphs/hideout.dgr",100,50,0,[0],60
2217,"HideoutInnocenceArena","Metadata/Terrain/Missions/Hideouts/ArenaInnocence/Graphs/hideout.dgr",100,50,0,[0],60
2218,"HideoutShaperArena","Metadata/Terrain/Missions/Hideouts/ArenaShaper/Graphs/hideout.dgr",100,50,0,[0],60
2219,"HideoutKaomArena","Metadata/Terrain/Missions/Hideouts/ArenaKaom/Graphs/hideout.dgr",100,50,0,[0],60
2220,"HideoutDaressoArena","Metadata/Terrain/Missions/Hideouts/ArenaDaresso/Graphs/hideout.dgr",100,50,0,[0],60
2221,"HideoutDominusArena","Metadata/Terrain/Missions/Hideouts/ArenaDominus/Graphs/hideout.dgr",100,50,0,[0],60
2222,"HideoutPietyArena","Metadata/Terrain/Missions/Hideouts/ArenaPiety/Graphs/hideout.dgr",100,50,0,[0],60
2223,"HideoutLunarisSolarisArena","Metadata/Terrain/Missions/Hideouts/ArenaSolarisLunaris/Graphs/hideout.dgr",100,50,0,[0],60
2224,"HideoutTemplarLab","Metadata/Terrain/Missions/Hideouts/TemplarLab/Graphs/hideout.dgr",100,50,0,[0],60
2225,"HideoutKitavaArenaAct10","Metadata/Terrain/Missions/Hideouts/ArenaKitavaAct10/Graphs/hideout.dgr",100,50,0,[0],60
2226,"HideoutElderArena","Metadata/Terrain/Missions/Hideouts/ArenaElder/Graphs/hideout.dgr",100,50,0,[0],60
2227,"HideoutChiyou","Metadata/Terrain/Missions/Hideouts/Sunspire/Graphs/hideout_sunspire.dgr",100,50,0,[0],60
2228,"HideoutBlankAbyss","Metadata/Terrain/Missions/Hideouts/BlankAbyss/Graphs/hideout.dgr",100,50,0,[0],60
2229,"HideoutBlankCity","Metadata/Terrain/Missions/Hideouts/BlankCity/Graphs/hideout.dgr",100,50,0,[0],60
2230,"HideoutBlankClouds","Metadata/Terrain/Missions/Hideouts/BlankClouds/Graphs/hideout.dgr",100,50,0,[0],60
2231,"HideoutBlankDesert","Metadata/Terrain/Missions/Hideouts/BlankDesert/Graphs/hideout.dgr",100,50,0,[0],60
2232,"HideoutBlankDirt","Metadata/Terrain/Missions/Hideouts/BlankDirt/Graphs/hideout.dgr",100,50,0,[0],60
2233,"HideoutBlankGrass","Metadata/Terrain/Missions/Hideouts/BlankGrass/Graphs/hideout.dgr",100,50,0,[0],60
2234,"HideoutBlankSea","Metadata/Terrain/Missions/Hideouts/BlankSea/Graphs/hideout.dgr",100,50,0,[0],60
2235,"HideoutBlankSnow","Metadata/Terrain/Missions/Hideouts/BlankSnow/Graphs/hideout.dgr",100,50,0,[0],60
2236,"HideoutThaumaturgy","Metadata/Terrain/Missions/Hideouts/Thaumaturgy/Graphs/hideout.dgr",100,50,0,[0],60
2237,"HideoutYaochi","Metadata/Terrain/Missions/Hideouts/Darkwood/Graphs/hideout_darkwood.dgr",100,50,0,[0],60
2238,"HideoutHumanoidPet","Metadata/Terrain/Missions/Hideouts/Sunspire/Graphs/hideout_sunspire.dgr",100,50,0,[0],60
2239,"HideoutRitualLeague","Metadata/Terrain/Missions/Hideouts/RitualLeague/Graphs/hideout.dgr",100,50,0,[0],60
2240,"HideoutArenaMaven","Metadata/Terrain/Missions/Hideouts/ArenaMaven/Graphs/hideout.dgr",100,50,0,[0],60
2241,"HideoutHasina","Metadata/Terrain/Missions/Hideouts/Hasina/hideout.dgr",100,50,0,[0],60
2242,"HideoutAzuriteCave","Metadata/Terrain/Missions/Hideouts/AzuriteCave/Graphs/hideout.dgr",100,50,0,[0],60
2243,"HideoutSynthesisHub","Metadata/Terrain/Missions/Hideouts/SynthesisHub/Graphs/hideout.dgr",100,50,0,[0],60
2244,"HideoutVeritaniaArena","Metadata/Terrain/Missions/Hideouts/ArenaVeritania/Graphs/hideout.dgr",100,50,0,[0],60
2245,"HideoutBlankBlack","Metadata/Terrain/Missions/Hideouts/BlankBlack/Graphs/hideout.dgr",100,50,100,[0],60
2246,"HideoutOlrothArena","Metadata/Terrain/Missions/Hideouts/ArenaOlroth/hideout.dgr",100,50,0,[0],60
2247,"HideoutLight","Metadata/Terrain/Missions/Hideouts/Light/Graphs/hideout.dgr",100,50,0,[0],60
2248,"HideoutDark","Metadata/Terrain/Missions/Hideouts/Dark/Graphs/hideout.dgr",100,50,0,[0],60
2249,"HideoutArenaBlackStar","Metadata/Terrain/Missions/Hideouts/ArenaBlackStar/Graphs/hideout.dgr",100,50,100,[0],60
2250,"HideoutArenaInfiniteHunger","Metadata/Terrain/Missions/Hideouts/ArenaInfiniteHunger/Graphs/hideout.dgr",100,50,100,[0],60
2251,"HideoutCosmicAtlas","Metadata/Terrain/Missions/Hideouts/AtlasHideout/Graphs/hideout.dgr",100,50,100,[0],60
2252,"HideoutArenaEaterOfWorlds","Metadata/Terrain/Missions/Hideouts/ArenaEaterOfWorlds/Graphs/EaterHideout.dgr",100,50,100,[0],60
2253,"HideoutArenaSearingExarch","Metadata/Terrain/Missions/Hideouts/ArenaSearingExarch/Graphs/HideoutSearing.dgr",100,50,100,[0],60
2254,"HideoutExilecon23","Metadata/Terrain/Missions/Hideouts/Exilecon23/hideout.dgr",100,50,100,[0],60
2255,"HideoutCrucible","Metadata/Terrain/Missions/Hideouts/Crucible/hideout.dgr",100,50,100,[0],60
2256,"HideoutAncestralTrial","Metadata/Terrain/Missions/Hideouts/AncestralTrial/hideout.dgr",100,50,100,[0],60
2257,"HideoutEnigma","Metadata/Terrain/Missions/Hideouts/Escher/Graphs/hideout.dgr",100,50,100,[0],60
2258,"HideoutMistWoods","Metadata/Terrain/Missions/Hideouts/MistWoods/Graphs/MistWoods.dgr",100,50,100,[0],60
2259,"HideoutWorldTurtle","Metadata/Terrain/Missions/Hideouts/WorldTurtle/Graphs/hideout.dgr",100,50,100,[0],60
2260,"HideoutLake","Metadata/Terrain/Missions/Hideouts/Lake/Graphs/lake_hideout.dgr",100,50,100,[0],60
2261,"HideoutLakeEvil","Metadata/Terrain/Missions/Hideouts/LakeEvil/Graphs/lake_hideout_evil.dgr",100,50,100,[0],60
2262,"HideoutRacetrack","Metadata/Terrain/Missions/Hideouts/Racetrack/Graphs/hideout_baths.dgr",100,50,100,[0],60
2263,"HideoutDreadnought","Metadata/Terrain/Hideouts/Dreadnought/Graphs/HideoutDreadnought.dgr",100,50,100,[0],60
2264,"HideoutSummit","Metadata/Terrain/Hideouts/Summit/Graphs/HideoutSummit.dgr",100,50,100,[0],60
2265,"HideoutArcaneIsle","Metadata/Terrain/Hideouts/ArcaneIsle/Graphs/ArcaneIsleHideout.dgr",100,50,100,[0],60
2266,"HideoutShipwreck","Metadata/Terrain/Hideouts/Shipwreck/Graphs/HideoutShipwreck.dgr",100,50,100,[0],60
2267,"HideoutSacrifice","Metadata/Terrain/Hideouts/Sacrifice/Graphs/HideoutSacrifice.dgr",100,50,100,[0],60
2268,"HideoutVerdant","Metadata/Terrain/Hideouts/Verdant/Graphs/HideoutVerdant.dgr",100,50,100,[0],60
2269,"HideoutBlankUrban","Metadata/Terrain/Hideouts/BlankUrban/Graphs/hideout.dgr",100,50,100,[0],60
2270,"HideoutBlankMountain","Metadata/Terrain/Hideouts/BlankMountain/Graphs/hideout.dgr",100,50,100,[0],60
2271,"HideoutBlankDesert2","Metadata/Terrain/Hideouts/BlankDesert2/Graphs/hideout.dgr",100,50,100,[0],60
2272,"HideoutBlankCrypt","Metadata/Terrain/Hideouts/BlankCrypt/Graphs/hideout.dgr",100,50,100,[0],60
2273,"HideoutSunkenPalace","Metadata/Terrain/Hideouts/SunkenPalace/Graphs/hideout_SunkenPalace.dgr",100,50,100,[0],60
2274,"HideoutColossalTitan","Metadata/Terrain/Hideouts/ColossalTitan/Graphs/ColossalTitan.dgr",100,50,100,[0],60
2275,"HideoutVampireManor","Metadata/Terrain/Hideouts/VampireManor/Graphs/HideoutVampireManor.dgr",100,50,100,[0],60
2276,"HideoutArenaIncursion","Metadata/Terrain/Hideouts/ArenaIncursion/Graphs/ArenaIncursionHideout.dgr",100,50,100,[0],60
2277,"HideoutBlankVolcanicCave","Metadata/Terrain/Hideouts/BlankVolcanicCave/Graphs/hideout.dgr",100,50,100,[0],60
2278,"HideoutBlankJungle","Metadata/Terrain/Hideouts/BlankJungle/Graphs/hideout.dgr",100,50,100,[0],60
2279,"HideoutRemidusMonastery","Metadata/Terrain/Hideouts/RemidusMonastery/Graphs/hideout_RemidusMonastery.dgr",100,50,100,[0],60
2280,"HideoutShip","Metadata/Terrain/Hideouts/Ship/Graphs/hideout_ship.dgr",100,50,100,[0],60
2281,"HideoutBlankIce","Metadata/Terrain/Hideouts/BlankIce/Graphs/hideout.dgr",100,50,100,[0],60
2282,"HideoutBlankFire","Metadata/Terrain/Hideouts/BlankFire/Graphs/hideout.dgr",100,50,100,[0],60
2283,"Master_TH_ShipGraveyard_1","Metadata/Terrain/Missions/TreasureHunter/ShipGraveyard/Graphs/treasure_shipgraveyard.dgr",50,50,50,[0],60
2284,"Master_SP_Volcano_1","Metadata/Terrain/Missions/SpiritSeeker/SpiritCliffs/Graphs/spirit_cliffs.dgr",50,50,50,[0],60
2285,"TestTown_1","Metadata/Terrain/TestAreas/TownTest/Graph/testtown1.dgr",100,50,100,[0],60
2286,"pvpTown","Metadata/Terrain/Missions/Hideouts/PvPOnly/Graphs/pvponly_town.dgr",100,50,100,[0],60
2287,"LightTest","Metadata/Terrain/TestAreas/LightTest/Graphs/LightTest.dgr",100,50,100,[0],60
2288,"TalismanBoss","Metadata/Terrain/Act2/TalismanBoss/Graphs/rigwald.dgr",100,50,50,[0],60
2289,"ProphecyBoss","Metadata/Terrain/Leagues/ProphecyBoss/Graphs/prophecy_boss.dgr",100,50,100,[0],60
2290,"PortalLeagueTest","Metadata/Terrain/TestAreas/PortalLeague/Graphs/macro_swamp1_1.tgr",100,50,100,[0],60
2291,"RoomTest","",100,50,100,[0],60
2292,"AnimationTest","Metadata/Terrain/TestAreas/Animation/Graphs/anim_test.dgr",100,50,100,[0],60
2293,"AllBlackTest","Metadata/Terrain/TestAreas/AllBlack/Graphs/black_test.dgr",100,50,100,[0],60
2294,"PhysicsTest","Metadata/Terrain/TestAreas/Physics/Graphs/physics_test.dgr",100,50,100,[0],60
2295,"ArrowTest","Metadata/Terrain/Labyrinth/Areas/TrialsEndgame/Arrows/Graphs/arrowtest.dgr",100,50,50,[0],60
2296,"Designer1","Metadata/Terrain/TestAreas/DesignerTestArea/Graphs/designergraph1.tgr",100,50,0,[0],60
2297,"CinematicCargohold1","Metadata/Terrain/CargoHold/Cinematic1/Graphs/cargohold.dgr",100,50,50,[0],60
2298,"CinematicCargohold2","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargohold.dgr",100,50,50,[0],60
2299,"CinematicCargeholdDex","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholddex.dgr",100,50,100,[0],60
2300,"CinematicCargeholdDexInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholddexint.dgr",100,50,100,[0],60
2301,"CinematicCargeholdInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdint.dgr",100,50,100,[0],60
2302,"CinematicCargeholdStr","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstr.dgr",100,50,100,[0],60
2303,"CinematicCargeholdStrDex","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstrdex.dgr",100,50,100,[0],60
2304,"CinematicCargeholdStrDexInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstrdexint.dgr",100,50,100,[0],60
2305,"CinematicCargeholdStrInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstrint.dgr",100,50,100,[0],60
2306,"NewLoginTest","Metadata/Terrain/TestAreas/NewLoginTest/Graphs/CharacterSelection.dgr",100,50,100,[0],60
2307,"CinematicKitava1","Metadata/Terrain/TestAreas/KitavaFilming/Graphs/KitavaFilming.dgr",100,50,100,[0],60
2308,"Programmer1","Metadata/Terrain/TestAreas/Programming/Graphs/programming.dgr",100,50,100,[0],60
2309,"Programmer2","Metadata/Terrain/TestAreas/ProgrammingLite/Graphs/programming.dgr",100,50,100,[0],60
2310,"AncestralTrialTest","Metadata/Terrain/TestAreas/AncestralTrialTest/Graphs/programming.dgr",100,50,100,[0],60
2311,"ParticleShower1","Metadata/Terrain/TestAreas/ParticleShower/Graphs/particleshower.dgr",100,50,100,[0],60
2312,"DynamicMultitileTGR1","Metadata/Terrain/TestAreas/DynamicMultitilesTGR/Graphs/multiTGR_1.tgr",100,50,100,[0],60
2313,"DynamicMultitileDGR1","Metadata/Terrain/TestAreas/DynamicMultitilesDGR/Graphs/multiDGR_1.dgr",100,50,100,[0],60
2314,"BetrayalTest","Metadata/Terrain/Leagues/Betrayal/Graphs/_betrayal_test.dgr",100,50,100,[0],60
2315,"BetrayalLaboratory1","Metadata/Terrain/Leagues/Betrayal/Laboratories/Basement/Graphs/laboratory_01.dgr",100,50,100,[0],60
2316,"BetrayalSafeHouseFortress","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Fortress/Graphs/SafeHouse_Fortress_01.dgr",100,50,50,[0],60
2317,"BetrayalSafeHouseAssassins","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Assassins/Graphs/SafeHouse_Assassins_01.dgr",100,50,50,[0],60
2318,"BetrayalSafeHouseCaravan","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Caravan/Graphs/SafeHouse_Caravan_01.dgr",100,50,50,[0],60
2319,"BetrayalSafeHouseLaboratory","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Laboratory/Graphs/SafeHouse_Laboratory_01.dgr",100,50,50,[0],60
2320,"BetrayalMastermindFight","Metadata/Terrain/Leagues/Betrayal/MastermindFight/Graphs/Mastermind_01.dgr",100,50,50,[0],60
2321,"BetrayalStoryVault","Metadata/Terrain/Leagues/Betrayal/StoryVault/Graphs/story_vault.dgr",100,50,50,[0],60
2322,"EndGameLavaFissure_1","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_01.dgr",100,50,50,[0],60
2323,"EndGameLavaFissure_2","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_02.dgr",100,50,50,[0],60
2324,"EndGameLavaFissure_3","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_03.dgr",100,50,50,[0],60
2325,"EndGameLavaFissure_4","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_04.dgr",100,50,50,[0],60
2326,"TelepadInjector","Metadata/Terrain/Tools/telepad_injector.dgr",100,50,100,[0],60
2327,"Synthesis_Hub","Metadata/Terrain/Leagues/Synthesis/Hub/Graphs/synthesis_hub.dgr",100,50,100,[0],60
2328,"Synthesis_BossPortal_FinalBoss","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_finalboss.dgr",100,50,100,[0],60
2329,"Synthesis_BossPortal_Guardian1","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian1.dgr",100,50,100,[0],60
2330,"Synthesis_BossPortal_Guardian2","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian2.dgr",100,50,100,[0],60
2331,"Synthesis_BossPortal_Guardian3","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian3.dgr",100,50,100,[0],60
2332,"Synthesis_BossPortal_Guardian4","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian4.dgr",100,50,100,[0],60
2333,"Synthesis_BossArena","Metadata/Terrain/Leagues/Synthesis/Arenas/FinalBoss/Graphs/synthesis_arena.dgr",100,50,100,[0],60
2334,"Synthesis_ArenaGuardian1","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian1/Graphs/guardian_arena_1.dgr",100,50,100,[0],60
2335,"Synthesis_ArenaGuardian2","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian2/Graphs/guardian_arena_2.dgr",100,50,100,[0],60
2336,"Synthesis_ArenaGuardian3","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian3/Graphs/guardian_arena_3.dgr",100,50,100,[0],60
2337,"Synthesis_ArenaGuardian4","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian4/Graphs/guardian_arena_4.dgr",100,50,100,[0],60
2338,"Synthesis_AcidCave_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/AcidCave_Small/Graphs/_carto_acidcave_1_1.dgr",100,50,100,[0],60
2339,"Synthesis_ArachnidTomb_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/ArachnidTomb_Small/Graphs/_carto_arachnidtomb_1_1.dgr",100,50,100,[0],60
2340,"Synthesis_Cave_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Cave_Small/Graphs/_carto_cave_1_1.dgr",100,50,100,[0],60
2341,"Synthesis_Colosseum_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Colosseum_Small/Graphs/_carto_colosseum_1_1.dgr",100,50,100,[0],60
2342,"Synthesis_DriedLake_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/DriedLake_Small/Graphs/_carto_driedlake_1_1.tgr",80,40,100,[0],60
2343,"Synthesis_ForestCave_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/ForestCave_Small/Graphs/_carto_forestcave_1_1.dgr",100,50,100,[0],60
2344,"Synthesis_Glacier_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Glacier_Small/Graphs/_carto_glacier_1_1.dgr",75,20,100,[0],60
2345,"Synthesis_Mesa_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Mesa_Small/Graphs/_carto_mesa_1_1.tgr",80,50,100,[0],60
2346,"Synthesis_Mushroom_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Mushroom_Small/Graphs/_carto_mushrooms_1_1.dgr",100,50,100,[0],60
2347,"Synthesis_Ossuary_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Ossuary_Small/Graphs/_carto_ossuary_1_1.dgr",100,50,100,[0],60
2348,"Synthesis_Plateau_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Plateau_Small/Graphs/_carto_plateau_1_1.tgr",80,50,100,[0],60
2349,"Synthesis_PoolsAndStreams_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/PoolsAndStreams_Small/Graphs/_carto_poolsandstreams_1_1.tgr",80,50,100,[0],60
2350,"Synthesis_Prison_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Prison_Small/Graphs/_carto_prison_1_1.dgr",100,50,100,[0],60
2351,"Synthesis_Slums_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Slums_Small/Graphs/_carto_slums_1_1.dgr",100,50,100,[0],60
2352,"Synthesis_Ridge_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Ridge_Small/Graphs/_carto_ridge_1_1.tgr",80,50,100,[0],60
2353,"Synthesis_RuinedTemple_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/RuinedTemple_Small/Graphs/_carto_ruinedtemple_1_1.dgr",100,50,100,[0],60
2354,"Synthesis_SpiderThicket_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/SpiderThicket_Small/Graphs/_carto_spiderthicket_1_1.dgr",100,50,100,[0],60
2355,"Synthesis_AcidCave_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/AcidCave_Medium/Graphs/_carto_acidcave_1_1.dgr",100,50,100,[0],60
2356,"Synthesis_ArachnidTomb_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/ArachnidTomb_Medium/Graphs/_carto_arachnidtomb_1_1.dgr",100,50,100,[0],60
2357,"Synthesis_AshenWood_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/AshenWood_Medium/Graphs/_carto_ashenwood_1_1.tgr",100,50,100,[0],60
2358,"Synthesis_Belly_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Belly_Medium/Graphs/_carto_belly_1_1.dgr",100,50,100,[0],60
2359,"Synthesis_Cave_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Cave_Medium/Graphs/_carto_cave_1_1.dgr",100,50,100,[0],60
2360,"Synthesis_CaveMine_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/CaveMine_Medium/Graphs/_carto_cavemine_1_1.dgr",100,50,100,[0],60
2361,"Synthesis_Colosseum_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Colosseum_Medium/Graphs/_carto_colosseum_1_1.dgr",100,50,100,[0],60
2362,"Synthesis_Crypt_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Crypt_Medium/Graphs/_carto_crypt_1_1.dgr",100,50,100,[0],60
2363,"Synthesis_DriedLake_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/DriedLake_Medium/Graphs/_carto_driedlake_1_1.tgr",85,40,100,[0],60
2364,"Synthesis_Fields_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Fields_Medium/Graphs/_carto_fields_1_1.tgr",100,50,100,[0],60
2365,"Synthesis_Forest_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Forest_Medium/Graphs/_carto_forest_1_1.tgr",100,50,100,[0],60
2366,"Synthesis_ForestCave_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/ForestCave_Medium/Graphs/_carto_forestcave_1_1.dgr",100,50,100,[0],60
2367,"Synthesis_Glacier_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Glacier_Medium/Graphs/_carto_glacier_1_1.dgr",100,30,100,[0],60
2368,"Synthesis_Haunt_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Haunt_Medium/Graphs/_carto_haunt_1_1.dgr",100,50,100,[0],60
2369,"Synthesis_Iceberg_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Iceberg_Medium/Graphs/_carto_iceberg_1_1.tgr",100,50,100,[0],60
2370,"Synthesis_Mesa_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Mesa_Medium/Graphs/_carto_mesa_1_1.tgr",90,40,100,[0],60
2371,"Synthesis_Mushroom_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Mushroom_Medium/Graphs/_carto_mushrooms_1_1.dgr",100,50,100,[0],60
2372,"Synthesis_Oasis_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Oasis_Medium/Graphs/_carto_oasis_1_1.tgr",100,50,100,[0],60
2373,"Synthesis_Ossuary_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Ossuary_Medium/Graphs/_carto_ossuary_1_1.dgr",100,50,100,[0],60
2374,"Synthesis_Pier_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Pier_Medium/Graphs/_carto_pier_1_1.dgr",100,50,100,[0],60
2375,"Synthesis_Plateau_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Plateau_Medium/Graphs/_carto_plateau_1_1.tgr",100,50,100,[0],60
2376,"Synthesis_PoolsAndStreams_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/PoolsAndStreams_Medium/Graphs/_carto_poolsandstreams_1_1.tgr",100,50,100,[0],60
2377,"Synthesis_Prison_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Prison_Medium/Graphs/_carto_prison_1_1.dgr",100,50,100,[0],60
2378,"Synthesis_Ridge_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Ridge_Medium/Graphs/_carto_ridge_1_1.tgr",85,30,100,[0],60
2379,"Synthesis_Rooftop_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Rooftop_Medium/Graphs/_carto_rooftop_1_1.dgr",100,40,100,[0],60
2380,"Synthesis_RuinedTemple_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/RuinedTemple_Medium/Graphs/_carto_ruinedtemple_1_1.dgr",100,50,100,[0],60
2381,"Synthesis_Sewers_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Sewers_Medium/Graphs/_carto_sewers_1_1.dgr",100,50,100,[0],60
2382,"Synthesis_Slums_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Slums_Medium/Graphs/_carto_slums_1_1.dgr",100,50,100,[0],60
2383,"Synthesis_SpiderForest_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/SpiderForest_Medium/Graphs/_carto_spiderforest_1_1.tgr",85,40,100,[0],60
2384,"Synthesis_SpiderThicket_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/SpiderThicket_Medium/Graphs/_carto_spiderthicket_1_1.dgr",100,50,100,[0],60
2385,"Synthesis_SwampBog_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/SwampBog_Medium/Graphs/_carto_swampbog_1_1.tgr",100,50,100,[0],60
2386,"Synthesis_Thicket_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Thicket_Medium/Graphs/_carto_thicket_1_1.dgr",100,50,100,[0],60
2387,"Synthesis_TippingPoint","Metadata/Terrain/Leagues/Synthesis/ShaperLab/Graphs/shaper_lab.dgr",100,50,100,[0],60
2388,"Synthesis_AcidCave","Metadata/Terrain/Leagues/Synthesis/Biomes/AcidCave/Graphs/_carto_acidcave_1_1.dgr",100,50,100,[0],60
