"rownum","Metadata","AreaLevel","SpawnsMonsters","i32_28","i32_32","i32_36","i32_40","i32_44","i32_48","i32_52","i32_56","bool_60","bool_61","bool_62","bool_63","bool_64","bool_65","i32_66","i32_70","i32_74","i32_78","rid_82","bool_98","bool_99","Script1","bool_108","bool_109","Script2","[i32]_118","i32_134","i32_138","i32_142","i32_146","i32_150","i32_154","i32_158","i32_162"
2440,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSkitterbot",9,[8915],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2441,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSkitterbot",13,[8915],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2442,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSkitterbot",25,[8915],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2443,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSkitterbot",40,[8915],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2444,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSkitterbot",55,[8915],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2445,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSkitterbot",68,[8915],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2446,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSkitterbot",73,[8915],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2447,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSkitterbot",78,[8915],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2448,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSpider",1,[8916],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2449,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSpider",4,[8916],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2450,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSpider",9,[8916],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2451,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSpider",13,[8916],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2452,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSpider",25,[8916],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2453,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSpider",40,[8916],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2454,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSpider",55,[8916],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2455,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSpider",68,[8916],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2456,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSpider",73,[8916],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2457,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotSpider",78,[8916],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2458,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotMannequin",1,[8918],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2459,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotMannequin",4,[8918],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2460,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotMannequin",9,[8918],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2461,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotMannequin",13,[8918],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2462,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotMannequin",25,[8918],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2463,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotMannequin",40,[8918],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2464,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotMannequin",55,[8918],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2465,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotMannequin",68,[8918],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2466,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotMannequin",73,[8918],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2467,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotMannequin",78,[8918],0,0,0,0,0,0,0,16777473,"",1,"","","","",2,2,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2468,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotPyreKnight",1,[8924],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2469,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotPyreKnight",4,[8924],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2470,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotPyreKnight",9,[8924],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2471,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotPyreKnight",13,[8924],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2472,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotPyreKnight",25,[8924],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2473,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotPyreKnight",40,[8924],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2474,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotPyreKnight",55,[8924],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2475,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotPyreKnight",68,[8924],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2476,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotPyreKnight",73,[8924],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2477,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotPyreKnight",78,[8924],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2478,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotAutomaton",1,[8928],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2479,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotAutomaton",4,[8928],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2480,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotAutomaton",9,[8928],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2481,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotAutomaton",13,[8928],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2482,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotAutomaton",25,[8928],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2483,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotAutomaton",40,[8928],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2484,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotAutomaton",55,[8928],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2485,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotAutomaton",68,[8928],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2486,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotAutomaton",73,[8928],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2487,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideFloor_RobotAutomaton",78,[8928],0,0,0,0,0,0,0,16777473,"",1,"","","","",1,2,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2488,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_BanditSewers",1,"[8865,8867,8869,8871,8873,8875,8877,8887,8889,8891,8893]",0,0,0,3200,4800,0,0,16777473,"",1,"",1,"","",6,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2489,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_BanditSewers",4,"[8865,8867,8869,8871,8873,8875,8877,8887,8889,8891,8893]",0,0,0,3120,4640,0,0,16777473,"",1,"",1,"","",6,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2490,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_BanditSewers",9,"[8865,8867,8869,8871,8873,8875,8877,8887,8889,8891,8893]",0,0,0,3041,4484,0,0,16777473,"",1,"",1,"","",6,3,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2491,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_BanditSewers",13,"[8865,8867,8869,8871,8873,8875,8877,8887,8889,8891,8893]",0,0,0,2965,4331,0,0,16777473,"",1,"",1,"","",6,3,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2492,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_BanditSewers",25,"[8865,8867,8869,8871,8873,8875,8877,8887,8889,8891,8893,8900]",0,0,0,2891,4183,0,0,16777473,"",1,"",1,"","",6,4,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[24,24,12,12,12,12,12,8,8,8,8,1]",0,1000,0,0,1000,1000,3,3
2493,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_BanditSewers",40,"[8865,8867,8869,8871,8873,8875,8877,8887,8889,8891,8893,8899,8900]",0,0,0,2819,4038,0,0,16777473,"",1,"",1,"","",6,4,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0,1000,1000,3,3
2494,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_BanditSewers",55,"[8865,8867,8869,8871,8873,8875,8877,8887,8889,8891,8893,8899,8900]",0,0,0,2748,3897,0,0,16777473,"",1,"",1,"","",6,5,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0,1000,1000,3,3
2495,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_BanditSewers",68,"[8865,8867,8869,8871,8873,8875,8877,8887,8889,8891,8893,8899,8900]",0,0,0,2680,3760,0,0,16777473,"",1,"",1,"","",6,6,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0,1000,1000,3,3
2496,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_BanditSewers",73,"[8865,8867,8869,8871,8873,8875,8877,8887,8889,8891,8893,8899,8900]",0,0,0,2612,3626,0,0,16777473,"",1,"",1,"","",6,7,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0,1000,1000,3,3
2497,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_BanditSewers",78,"[8865,8867,8869,8871,8873,8875,8877,8887,8889,8891,8893,8899,8900]",0,0,0,2547,3495,0,0,16777473,"",1,"",1,"","",6,8,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0,1000,1000,3,3
2498,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_RobotTunnels",1,[8913],0,0,0,3200,4800,0,0,16777473,"",1,"",1,"","",6,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","",[],0,1000,0,0,1000,1000,3,3
2499,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_RobotTunnels",4,[8913],0,0,0,3120,4640,0,0,16777473,"",1,"",1,"","",6,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","",[],0,1000,0,0,1000,1000,3,3
2500,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_RobotTunnels",9,[8913],0,0,0,3041,4484,0,0,16777473,"",1,"",1,"","",6,3,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","",[],0,1000,0,0,1000,1000,3,3
2501,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_RobotTunnels",13,[8913],0,0,0,2965,4331,0,0,16777473,"",1,"",1,"","",6,3,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","",[],0,1000,0,0,1000,1000,3,3
2502,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_RobotTunnels",25,[8913],0,0,0,2891,4183,0,0,16777473,"",1,"",1,"","",6,4,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","",[],0,1000,0,0,1000,1000,3,3
2503,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_RobotTunnels",40,[8913],0,0,0,2819,4038,0,0,16777473,"",1,"",1,"","",6,4,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","",[],0,1000,0,0,1000,1000,3,3
2504,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_RobotTunnels",55,[8913],0,0,0,2748,3897,0,0,16777473,"",1,"",1,"","",6,5,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","",[],0,1000,0,0,1000,1000,3,3
2505,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_RobotTunnels",68,[8913],0,0,0,2680,3760,0,0,16777473,"",1,"",1,"","",6,6,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","",[],0,1000,0,0,1000,1000,3,3
2506,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_RobotTunnels",73,[8913],0,0,0,2612,3626,0,0,16777473,"",1,"",1,"","",6,7,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","",[],0,1000,0,0,1000,1000,3,3
2507,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideTower_RobotTunnels",78,[8913],0,0,0,2547,3495,0,0,16777473,"",1,"",1,"","",6,8,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","",[],0,1000,0,0,1000,1000,3,3
2508,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromVentElevator_Reliquary",1,[8915],2000,0,0,8000,8000,0,0,16777473,"",1,"",1,"","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( EASHeistRobotSkitterbotEmerge );","","","",[],0,0,0,0,1000,1000,1,1
2509,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromVentElevator_Reliquary",4,[8915],2000,0,0,7800,7800,0,0,16777473,"",1,"",1,"","",2,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( EASHeistRobotSkitterbotEmerge );","","","",[],0,0,0,0,1000,1000,1,1
