"rownum","Id","bool_8","IsLocal","IsWeaponLocal","Semantics","bool_15","IsVirtual","MainHandAlias_StatsKey","OffHandAlias_StatsKey","bool_33","HASH32","BelongsActiveSkillsKey","Category","bool_70","bool_71","IsScalable","ContextFlags","DotFlag"
18777,"map_sanctum_resolve_aegis_recovery_rate_+%","","","",1,"","","","","",-837261933,[],"","","",1,[],[]
18778,"map_sanctum_no_resolve_defences","","","",4,"","","","","",-166062176,[],"","","",1,[],[]
18779,"random_skill_gem_level_+_level",1,"","",3,"","","","",1,1647251226,[],"","","",1,[],[]
18780,"random_skill_gem_level_+_index",1,"","",3,"","","","",1,-1864872650,[],"","","","",[],[]
18781,"atlas_keystone_maven_spawns_extra_map_bosses_while_witnessing_chance_%","","","",1,"","","","","",-501632558,[],"","","",1,[],[]
18782,"support_recent_minions_max_effect_duration_ms","","","",3,"","","","",1,1201112400,[],"","","",1,[],[]
18783,"support_recent_minions_effect_duration_is_%_summon_duration","","","",1,"","","","",1,990068648,[],"","","",1,[],[]
18784,"support_recent_minions_additional_critical_strike_chance_from_wakened_fury","","","",3,"","","","",1,1600471975,[],"","","",1,[],[]
18785,"support_recent_minions_additional_critical_strike_multiplier_from_wakened_fury","","","",3,"","","","",1,1132485899,[],"","","",1,[],[]
18786,"support_faster_ailments_ailment_duration_+%_final","","","",1,"","","","",1,76679201,[],"","","",1,[],[]
18787,"virtual_chill_duration_+%_final","","","",1,"",1,"","","",81700536,[],"","","","",[],[]
18788,"virtual_freeze_duration_+%_final","","","",1,"",1,"","","",65840539,[],"","","","",[],[]
18789,"virtual_shock_duration_+%_final","","","",1,"",1,"","","",2092242386,[],"","","","",[],[]
18790,"map_num_legion_fragments","","","",3,"","","","","",-492814310,[],"","","",1,[],[]
18791,"map_num_legion_uber_fragments","","","",3,"","","","","",-1512560511,[],"","","",1,[],[]
18792,"player_in_sanctum","","","",4,"","","","","",-1572142157,[],"","","",1,[],[38]
18793,"map_is_sanctum","","","",4,"","","","","",-1759289160,[],"","","",1,[],[]
18794,"support_recent_ignites_ignite_damage_per_recent_ignite_+%_final","","","",1,"","","","",1,-2132757776,[],"","","",1,[],[]
18795,"support_recent_ignites_damage_per_recent_ignite_+%_final","","","",1,"","","","",1,622223667,[],"","","",1,[],[]
18796,"support_recent_ignites_ignite_damage_+%_final_from_recent_ignites","","","",1,"","","","","",1555238833,[],"","","",1,[],[]
18797,"support_sacrifice_sacrifice_%_of_current_life","","","",1,"","","","",1,-620486275,[],"",1,"",1,[],[]
18798,"support_sacrifice_gain_%_of_sacrificed_life_as_added_chaos_damage","","","",1,"","","","",1,-1649041912,[],"",1,"",1,[],[]
18799,"support_sacrifice_added_chaos_damage","","","",3,"","","","","",-1245603997,[],"",1,"",1,[],[]
18800,"support_minion_pact_sacrifice_nearby_damageable_minion_to_gain_permillage_of_max_life_as_physical_damage","","","",1,"","","","",1,746149319,[],"",1,"",1,[],[]
18801,"local_display_socketed_gems_supported_by_level_x_returning_projectiles","",1,"",3,"","","","","",-1995284186,[],"","","","",[],[]
18802,"local_display_socketed_gems_supported_by_level_x_trauma","",1,"",3,"","","","","",762554703,[],"","","","",[],[]
18803,"local_display_socketed_gems_supported_by_level_x_spellblade","",1,"",3,"","","","","",710134936,[],"","","","",[],[]
18804,"local_display_socketed_gems_supported_by_level_x_devour","",1,"",3,"","","","","",-720530900,[],"","","","",[],[]
18805,"local_display_socketed_gems_supported_by_level_x_fresh_meat","",1,"",3,"","","","","",-2049428657,[],"","","","",[],[]
18806,"local_display_socketed_gems_supported_by_level_x_flamewood","",1,"",3,"","","","","",-555867649,[],"","","","",[],[]
18807,"local_display_socketed_gems_supported_by_level_x_corrupting_cry","",1,"",3,"","","","","",2001133316,[],"","","","",[],[]
18808,"local_display_socketed_gems_supported_by_level_x_volatility","",1,"",3,"","","","","",5121813,[],"","","","",[],[]
18809,"local_display_socketed_gems_supported_by_level_x_guardians_blessing","",1,"",3,"","","","","",-637021717,[],"","","","",[],[]
18810,"local_display_socketed_gems_supported_by_level_x_sacrifice","",1,"",3,"","","","","",1074683350,[],"","","","",[],[]
18811,"local_display_socketed_gems_supported_by_level_x_frigid_bond","",1,"",3,"","","","","",-1830971405,[],"","","","",[],[]
18812,"local_display_socketed_gems_supported_by_level_x_locus_mine","",1,"",3,"","","","","",1820234903,[],"","","","",[],[]
18813,"local_display_socketed_gems_supported_by_level_x_sadism","",1,"",3,"","","","","",-912773802,[],"","","","",[],[]
18814,"local_display_socketed_gems_supported_by_level_x_controlled_blaze","",1,"",3,"","","","","",1505773329,[],"","","","",[],[]
18815,"support_spell_weapon_damage_gain_%_of_one_hand_melee_weapon_damage_as_added_spell_damage","","","",1,"","","","",1,-1087198747,[],"",1,"",1,[],[]
18816,"support_conflagration_ignites_from_stunning_melee_hits_count_as_coming_from_critical_strike","","","",4,"","","","",1,-975161543,[],"","","",1,[],[]
18817,"support_conflagration_ignites_from_stunning_melee_hits_deal_damage_+%_final_per_200ms_stun","","","",1,"","","","",1,-57330186,[],"","","",1,[],[]
18818,"support_locus_mine_throw_mines_in_an_arc","","","",4,"","","","",1,-1486640534,[],"","","",1,[],[]
18819,"support_locus_mine_mines_always_target_your_location","","","",4,"","","","",1,-619723397,[],"","","",1,[],[]
18820,"support_locus_mine_cannot_detonate_mines_within_X_units","","","",3,"","","","",1,1192024837,[],"","","",1,[],[]
18821,"your_minions_gain_added_physical_damage_equal_to_%_of_energy_shield_on_helmet","","","",1,"","","","","",-1232946728,[],"","","",1,[],[]
18822,"minion_global_added_physical_damage_from_helmet_es",1,"","",3,"",1,"","","",-2090428696,[],"","","","",[],[]
18823,"frigid_bond_art_variation","","","",3,1,"","","",1,1483885293,[],"","","",1,[],[]
18824,"support_locus_mine_base_mine_duration","","","",3,"","","","",1,-196451582,[],"","","",1,[],[]
18825,"support_locus_mine_damage_+%_final","","","",1,"","","","",1,-2026747990,[],"","","",1,[],[]
18826,"damage_removed_from_radiant_sentinel_before_life_or_es_%","","","",1,"","","","",1,1779859071,[],"","","",1,[],[]
18827,"killed_a_harbinger_in_the_last_10_seconds","","","",4,"","","","","",-126781679,[],"","","",1,[],[]
18828,"map_vaal_vessel_drop_X_maps_with_vaal_implicits",1,"","",3,"","","","","",-1979971365,[],"","","",1,[],[]
18829,"map_vaal_vessel_drop_X_vaal_temple_maps",1,"","",3,"","","","","",-214477828,[],"","","",1,[],[]
18830,"map_vaal_vessel_drop_X_trialmaster_fragments",1,"","",3,"","","","","",-1801194303,[],"","","",1,[],[]
18831,"map_vaal_vessel_drop_X_vaal_gems",1,"","",3,"","","","","",-962830170,[],"","","",1,[],[]
18832,"support_guardians_blessing_minion_physical_damage_%_of_maximum_life_and_ES_taken_per_minute","","","",1,"","","","",1,-1418881828,[],"","","",1,[],[]
18833,"aura_skill_no_reservation",1,"","",4,1,"","","",1,-402524084,[],"","","",1,[],[]
18834,"support_guardians_blessing_summoned_minions_are_guardians_blessing_minions",1,"","",4,"","","","","",448433898,[],"","","",1,[],[]
18835,"number_of_guardians_blessing_minions",1,"","",3,"","","","","",1016411563,[],"","","",1,[],[]
18836,"support_guardians_blessing_aura_only_enabled_while_support_minion_is_summoned","","","",4,1,"","","",1,1081832707,[],"","","",1,[],[]
18837,"support_recent_minions_virtual_gain_adrenaline_and_wakened_fury_when_summoned_ms","","","",3,"",1,"","",1,-1052293610,[],"","","","",[1],[]
18838,"infinite_minion_duration","","","",4,"","","","","",-652402909,[],"","","",1,[],[]
18839,"support_trauma_melee_damage_+%_final_per_trauma","","","",1,"","","","",1,2022517883,[],"",1,"",1,[],[]
18840,"support_trauma_stun_duration_+%_per_trauma","","","",1,"","","","",1,-2018309135,[],"",1,"",1,[],[]
18841,"number_of_guardians_blessing_auras",1,"","",3,"","","","","",-1995486848,[],"","","",1,[],[]
18842,"local_unique_relic_sanctum_level_restriction","","","",3,"","","","","",-623851110,[],"","","",1,[],[]
18843,"sanctum_no_resolve_defences","","","",4,"","","","","",-672264036,[],"","","",1,[],[]
18844,"map_lycia2_duplicate_up_to_x_deferred_rewards","","","",3,"","","","","",540714493,[],"","","","",[],[]
18845,"supported_skill_can_only_use_axe_mace_and_staff","","","",4,1,"","","",1,1474700205,[],"",1,"","",[],[]
18846,"support_flamewood_totems_trigger_infernal_bolt_when_hit",1,"","",4,"","","","","",1179482991,[],"",1,"",1,[],[]
18847,"infernal_bolt_base_fire_damage_%_maximum_life","","","",1,"","","","",1,1545425977,[],"","","",1,[],[]
18848,"mtx_golden_chiyou_footprints","","","",4,1,"","","",1,-371326132,[],"","","",1,[],[]
18849,"explode_on_death_for_%_life_as_fire_damage","","","",1,"","","","","",495562725,[],"","","",1,[],[]
18850,"explode_on_death_for_%_life_as_cold_damage","","","",1,"","","","","",-2131189337,[],"","","",1,[],[]
18851,"explode_on_death_for_%_life_as_lightning_damage","","","",1,"","","","","",885049381,[],"","","",1,[],[]
18852,"guardian_relic_explode_on_death_for_%_life_as_element_damage",1,"","",1,"","","","",1,1434584374,[],"","","",1,[],[]
18853,"support_corrupting_cry_warcry_and_first_exerted_attack_applies_corrupted_blood_for_X_ms","","","",3,"","","","","",-1769594049,[],"","","",1,[],[]
18854,"support_corrupting_cry_corrupted_blood_base_physical_damage_to_deal_per_minute","","","",3,"","","","","",-1460477437,[],"","","",1,[],[]
18855,"support_corrupting_cry_area_of_effect_+%_final","","","",1,"","","","",1,740721641,[],"","","",1,[],[]
18856,"support_corrupting_cry_intermediary_physical_damage_to_deal_per_minute","","","",3,"",1,"","","",1404472960,[],"","","","",[1],[]
18857,"support_corrupting_cry_physical_damage_to_deal_per_minute","","","",3,"",1,"","",1,1509354127,[],"","","","",[1],[]
18858,"support_corrupting_cry_warcry_applies_X_stacks_of_corrupted_blood","","","",3,"","","","",1,917715045,[],"","","",1,[],[]
18859,"support_corrupting_cry_exerted_attack_applies_X_stacks_of_corrupted_blood_on_first_hit","","","",3,"","","","",1,-2057288126,[],"","","",1,[],[]
18860,"support_corrupting_cry_corrupted_blood_duration_ms","","","",3,"",1,"","",1,-574972075,[],"","","","",[1],[]
18861,"chieftain_body_armour_supported_by_level_x_ancestral_call",1,"","",3,"","","","","",654966633,[],"","","",1,[],[]
18862,"modifiers_to_maximum_fire_resistance_apply_to_maximum_cold_and_lightning_resistance","","","",4,"","","","","",-1197964864,[],"","","",1,[],[]
18863,"recoup_%_of_damage_taken_by_your_totems_as_life",1,"","",1,"","","","","",-1567718129,[],"","","",1,[],[]
18864,"totems_regenerate_1_life_per_x_player_life_regeneration","","","",1,"","","","","",-1394175218,[],"","","",1,[],[]
18865,"explode_enemies_for_500%_life_as_fire_on_kill_%_chance",1,"","",1,1,"","","",1,1092319260,[],"","","",1,[],[]
18866,"no_fire_resistance_to_dot","","","",4,"","","","","",1785065711,[],"","","",1,[],[]
18867,"all_jewels_transform_additive_damage_modifiers_to_fire","","","",4,"","","","","",-1194093574,[],"","","",1,[],[]
18868,"intermediary_maximum_fire_only_damage_resistance_%","","","",1,"",1,"","","",2130166460,[],"","","","",[],[]
18869,"base_maximum_all_resistances_%","","","",1,"","","","","",-4225409,[],"","","",1,[],[]
18870,"totems_regenerate_life_per_minute",1,"","",3,"",1,"","","",1275094027,[],"","","","",[],[]
18871,"monster_dropped_item_quantity_+%_final_for_influenced_monster","","","",1,"","","","","",-866553419,[],"","","",1,[],[]
18872,"support_conflagration_ignites_from_stunning_melee_hits_duration_+%","","","",1,"","","","",1,530419257,[],"","","",1,[],[]
18873,"returned_projectile_speed_+%","","","",1,1,"","","",1,-1274558936,[],6,"","",1,[],[]
18874,"recoup_%_of_damage_taken_as_parent_life","","","",1,"","","","","",558183916,[],"","","",1,[],[]
18875,"display_additive_damage_modifiers_in_large_radius_of_non_unique_jewels_instead_apply_to_fire_damage","","","",4,"","","","",1,418884959,[],"","","","",[],[]
18876,"cold_damage_over_time_resistance_%","","","",1,"",1,"","","",22958741,[],"","","","",[],[]
18877,"lightning_damage_over_time_resistance_%","","","",1,"",1,"","","",69631906,[],"","","","",[],[]
18878,"uncapped_cold_damage_over_time_resistance_%","","","",1,"",1,"","","",-16443506,[],"","","","",[],[]
18879,"uncapped_lightning_damage_over_time_resistance_%","","","",1,"",1,"","","",604275590,[],"","","","",[],[]
18880,"intermediary_cold_resistance_only_additions","","","",1,"",1,"","","",-1360841239,[],"","","","",[],[]
18881,"intermediary_lightning_resistance_only_additions","","","",1,"",1,"","","",1078331696,[],"","","","",[],[]
18882,"intermediary_fire_only_resistance_+%","","","",1,"",1,"","","",-491933348,[],"","","","",[],[]
18883,"intermediary_cold_resistance_+%","","","",1,"",1,"","","",-588713049,[],"","","","",[],[]
18884,"intermediary_lightning_resistance_+%","","","",1,"",1,"","","",-328714195,[],"","","","",[],[]
18885,"modifiers_to_fire_resistance_also_apply_to_cold_lightning_resistance_at_%_value","","","",1,"","","","","",1297221694,[],"","","",1,[],[]
18886,"combined_resist_all_%","","","",1,"",1,"","","",-1707907232,[],"","","","",[],[]
18887,"projectile_additional_return_chance_%","","","",1,1,"","","",1,-848854099,[],"","","",1,[],[]
18888,"nearby_enemies_no_fire_dot_resistance_while_you_are_stationary","","","",4,"","","","","",842284170,[],"","","",1,[],[]
18889,"ignore_self_damage_from_trauma_chance_%","","","",1,"","","","",1,-1275493352,[],"",1,"",1,[],[]
18890,"support_spell_weapon_damage_gain_%_of_one_hand_melee_weapon_damage_as_added_spell_damage_while_wielding_two_different_weapon_types","","","",1,"","","","",1,440094270,[],"",1,"",1,[],[]
18891,"support_recent_minions_life_leech_from_any_damage_permyriad_from_wakened_fury","","","",7,"","","","",1,-717269636,[],"","","",1,[],[]
18892,"every_4_seconds_%_chance_freeze_non_frozen_enemies_for_300ms","","","",3,"","","","","",2125117748,[],"","","",1,[],[]
18893,"support_damaging_links_base_duration_is_gem","","","",4,"","","","","",-379154463,[],"","","",1,[],[]
18894,"radiant_sentinel_minion_burning_effect_radius",1,"","",3,"","","","",1,2090392167,[],"","","",1,[],[]
18895,"radiant_sentinel_burning_effect_radius","","","",3,"","","","","",-764989980,[],"","","",1,[],[]
18896,"virtual_radiant_sentinel_burning_effect_radius",1,"","",3,"",1,"","","",648319833,[],"","","","",[],[]
18897,"radiant_sentinel_minion_fire_%_of_life_to_deal_nearby_per_minute",1,"","",1,"","","","",1,1910483674,[],"","","",1,[],[]
18898,"radiant_sentinel_base_fire_%_of_life_to_deal_nearby_per_minute","","","",1,"","","","","",-1042933400,[],"","","",1,[],[]
18899,"radiant_sentinel_base_fire_damage_to_deal_per_minute","","","",3,"",1,"","","",-317671578,[],"","","","",[],[]
18900,"radiant_sentinel_intermediary_fire_damage_to_deal_per_minute",1,"","",3,"",1,"","","",668526554,[],"","","","",[],[]
18901,"mtx_elder_diamond_flask","","","",4,"","","","",1,348789683,[],"","","",1,[],[]
18902,"map_spawn_X_additional_incursion_architects","","","",3,"","","","","",1735468271,[],"","","",1,[],[]
18903,"map_boss_replaced_with_atziri","","","",4,"","","","","",758158860,[],"","","",1,[],[]
18904,"maximum_life_+_if_no_life_modifiers_on_equipment_except_body_armour","","","",3,"","","","","",-1473179535,[],"","","",1,[],[]
18905,"life_tags_on_non_body_armour_equipment_count","","","",3,"","","","","",1428446809,[],"","","",1,[],[]
18906,"maximum_energy_shield_+_if_no_defence_modifiers_on_equipment_except_body_armour","","","",3,"","","","","",-465183761,[],"","","",1,[],[]
18907,"global_defences_+%_if_no_defence_modifiers_on_equipment_except_body_armour","","","",1,"","","","","",-767367123,[],"","","",1,[],[]
18908,"defence_tags_on_non_body_armour_equipment_count","","","",3,"","","","","",-579553453,[],"","","",1,[],[]
18909,"life_flask_recovery_is_instant_while_on_low_life","","","",4,"","","","","",1312211040,[],"","","",1,[],[]
18910,"mana_flask_recovery_is_instant_while_on_low_mana","","","",4,"","","","","",-974207632,[],"","","",1,[],[]
18911,"map_beyond_demon_faction_chance_+%","","","",1,"","","","","",-526976724,[],"","","",1,[],[]
18912,"map_beyond_flesh_faction_chance_+%","","","",1,"","","","","",654857462,[],"","","",1,[],[]
18913,"map_beyond_pale_faction_chance_+%","","","",1,"","","","","",-898314677,[],"","","",1,[],[]
18914,"map_beyond_divination_card_quantity_+%_final_from_demon_faction","","","",1,"","","","","",840386808,[],"","","",1,[],[]
18915,"map_beyond_unique_item_quantity_+%_final_from_flesh_faction","","","",1,"","","","","",1735448556,[],"","","",1,[],[]
18916,"map_beyond_basic_currency_quantity_+%_final_from_pale_faction","","","",1,"","","","","",194899422,[],"","","",1,[],[]
18917,"divination_card_drop_chance_+%_final_from_beyond_faction","","","",1,"","","","","",-1021202413,[],"","","",1,[],[]
18918,"unique_item_drop_chance_+%_final_from_beyond_faction","","","",1,"","","","","",-866761711,[],"","","",1,[],[]
18919,"basic_currency_drop_chance_+%_final_from_beyond_faction","","","",1,"","","","","",598066028,[],"","","",1,[],[]
18920,"support_trauma_base_duration_ms","","","",3,"","","","","",749653332,[],"",1,"",1,[],[]
18921,"attack_minimum_added_physical_damage_with_weapons_per_trauma","","","",3,"","","","",1,59693420,[],"",1,"",1,[],[]
18922,"attack_maximum_added_physical_damage_with_weapons_per_trauma","","","",3,"","","","",1,1873419170,[],"",1,"",1,[],[]
18923,"mtx_card_oracle_armour_replace_divination_card_drop_visuals","","","",4,"","","","",1,-2029591248,[],"","","",1,[],[]
18924,"mtx_card_oracle_armour_alternate_divination_ui_visuals",1,"","",4,"","","","",1,1433448386,[],"","","",1,[],[]
18925,"mtx_card_oracle_armour_stacked_deck_open_above_character_visuals",1,"","",4,"","","","","",2035740338,[],"","","",1,[],[]
18926,"mtx_card_oracle_armour_on_picked_up_divination_card_effect",1,"","",4,1,"","","",1,-344859336,[],"","","",1,[],[]
18927,"mtx_card_oracle_armour_on_turn_in_divination_card_effect",1,"","",4,"","","","","",-1056699126,[],"","","",1,[],[]
18928,"mtx_card_oracle_armour_on_opened_stacked_deck_effect",1,"","",4,"","","","","",-1225635945,[],"","","",1,[],[]
18929,"virtual_has_item_drop_visual_replacement_stat","","","",4,"",1,"","",1,-925966195,[],"","","","",[],[]
