"rownum","Id","i32_8","WorldAreasKeys","MinCount","MaxCount","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool_60","[i32]_61","Grounds","Tags","MinLevel","MaxLevel","WorldAreas2","i32_133","PackFormation","i32_153","bool_157","[string]_158","bool_174","bool_175","bool_176","bool_177","[string]_178","NecropolisPack"
2446,"synthesis-guest-pack-ossuaryskeleton2",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438]",4,6,0,0,[],"",[1],[],[],44,100,[],0,"",0,"",[],1,"","",1,[],""
2447,"synthesis-guest-pack-reliquaryskeleton1",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438]",4,6,0,0,[],"",[1],[],[],44,100,[],0,"",0,"",[],1,"","",1,[],""
2448,"sextant-vaal-pack1",0,[0],4,8,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2449,"shaperinfluence-citystalkers3",0,[0],5,8,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2450,"atlasexileinfluence-crusader1",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2451,"atlasexileinfluence-crusader2",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2452,"atlasexileinfluence-crusader3",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2453,"atlasexileinfluence-crusader4",0,[0],3,7,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2454,"atlasexileinfluence-crusader-shrine1",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2455,"atlasexileinfluence-crusader-shrine2",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2456,"atlasexileinfluence-crusader-shrine3",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2457,"atlasexileinfluence-crusader-shrine4",0,[0],3,7,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2458,"atlasexileinfluence-eyrie1",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2459,"atlasexileinfluence-eyrie2",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2460,"atlasexileinfluence-eyrie3",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2461,"atlasexileinfluence-eyrie4",1,[0],2,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2462,"atlasexileinfluence-eyrie5",1,[0],2,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2463,"atlasexileinfluence-eyrie-shrine1",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2464,"atlasexileinfluence-eyrie-shrine2",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2465,"atlasexileinfluence-eyrie-shrine3",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2466,"atlasexileinfluence-eyrie-shrine4",1,[0],2,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2467,"atlasexileinfluence-eyrie-shrine5",1,[0],2,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2468,"atlasexileinfluence-basilisk1",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2469,"atlasexileinfluence-basilisk2",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2470,"atlasexileinfluence-basilisk3",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2471,"atlasexileinfluence-basilisk4",1,[0],3,6,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2472,"atlasexileinfluence-basilisk5",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2473,"atlasexileinfluence-basalisk-shrine1",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2474,"atlasexileinfluence-basalisk-shrine2",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2475,"atlasexileinfluence-basalisk-shrine3",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2476,"atlasexileinfluence-basalisk-shrine4",1,[0],3,6,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2477,"atlasexileinfluence-basalisk-shrine5",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2478,"atlasexileinfluence-adjudicator1",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2479,"atlasexileinfluence-adjudicator2",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2480,"atlasexileinfluence-adjudicator3",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2481,"atlasexileinfluence-adjudicator-shrine1",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2482,"atlasexileinfluence-adjudicator-shrine2",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2483,"atlasexileinfluence-adjudicator-shrine3",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2484,"atlasexileinfluence-crusader-daemons1",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2485,"atlasexileinfluence-eyrie-daemons1",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2486,"atlasexileinfluence-basilisk-daemons1",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2487,"atlasexileinfluence-adjudicator-daemons1",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2488,"atlasexileinfluence-eyrie1-skyambush",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2489,"atlasexileinfluence-basilisk1-viperambush",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2490,"atlasexileinfluence-adjudicator1-portalambush",2,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2491,"afflictiondemonpack1-bigclaws",1,[0],2,3,0,0,[],"",[0],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2492,"afflictiondemonpack2-bigranged",1,[0],2,3,0,0,[],"",[0],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2493,"afflictiondemonpack3-tankspikes",1,[0],2,3,0,0,[],"",[0],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2494,"heist-patrol-test1",8,[0],8,8,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2495,"heist-patrol-test2",6,[0],6,6,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2496,"heist-patrol-military-basic1",8,[0],8,8,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2497,"heist-patrol-military-basic2",8,[0],6,6,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2498,"heist-patrol-military-elite1",7,[0],8,8,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2499,"heist-patrol-military-elite2",7,[0],6,6,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2500,"heist-patrol-military-elite3",7,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2501,"heist-patrol-military-miniboss1",4,[0],8,8,100,1,[8813],1,[0],[],[],42,100,[],0,0,0,"",[],1,"","",1,[],""
2502,"heist-patrol-military-miniboss2",4,[0],6,6,100,1,[8814],1,[0],[],[],22,100,[],0,0,0,"",[],1,"","",1,[],""
2503,"heist-patrol-military-miniboss3",2,[0],8,8,100,1,[8813],1,[0],[],[],42,100,[],0,0,0,"",[],1,"","",1,[],""
2504,"heist-patrol-military-miniboss4",2,[0],6,6,100,1,[8814],1,[0],[],[],22,100,[],0,0,0,"",[],1,"","",1,[],""
2505,"heist-patrol-thug-basic1",7,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2506,"heist-patrol-thug-basic2",7,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2507,"heist-patrol-thug-basic3",6,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2508,"heist-patrol-thug-elite1",6,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2509,"heist-patrol-thug-elite2",5,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2510,"heist-patrol-thug-elite3",6,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2511,"heist-patrol-thug-elite4",7,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2512,"heist-patrol-thug-miniboss1",4,[0],0,0,100,1,[8899],1,[0],[],[],22,100,[],0,4,0,"",[],1,"","",1,[],""
2513,"heist-patrol-thug-miniboss2",4,[0],0,0,100,1,[8900],1,[0],[],[],42,100,[],0,4,0,"",[],1,"","",1,[],""
2514,"heist-patrol-thug-miniboss3",2,[0],0,0,100,1,[8899],1,[0],[],[],22,100,[],0,4,0,"",[],1,"","",1,[],""
2515,"heist-patrol-thug-miniboss4",2,[0],0,0,100,1,[8900],1,[0],[],[],42,100,[],0,4,0,"",[],1,"","",1,[],""
2516,"heist-patrol-robot-basic1",7,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,5,0,"",[],1,"","",1,[],""
2517,"heist-patrol-robot-basic2",2,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,6,0,"",[],1,"","",1,[],""
2518,"heist-patrol-robot-basic3",1,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,5,0,"",[],"","","",1,[],""
2519,"heist-patrol-robot-miniboss1",1,[0],0,0,0,0,[],"",[0],[],[],42,100,[],0,7,0,"",[],"","","",1,[],""
2520,"heist-patrol-robot-miniboss2",1,[0],0,0,0,0,[],"",[0],[],[],22,100,[],0,7,0,"",[],"","","",1,[],""
2521,"heist-patrol-science-unarmeddog1",2,[0],6,6,100,1,[8821],"",[0],[],[],0,100,[],0,3,0,"",[],1,"","",1,[],""
2522,"heist-patrol-science-undead1",6,[0],6,6,0,0,[],"",[0],[],[],0,100,[],0,3,0,"",[],1,"","",1,[],""
2523,"heist-patrol-science-undead2",4,[0],6,6,0,0,[],"",[0],[],[],0,100,[],0,3,0,"",[],1,"","",1,[],""
2524,"heist-patrol-science-miniboss1",2,[0],6,6,100,1,[8817],1,[0],[],[],42,100,[],0,3,0,"",[],1,"","",1,[],""
2525,"heist-patrol-science-miniboss2",2,[0],6,6,100,1,[8818],1,[0],[],[],22,100,[],0,3,0,"",[],1,"","",1,[],""
2526,"heist-danai-thug-pack1",2,[0],5,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2527,"heist-danai-thug-pack2",1,[0],5,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2528,"atlas-tree-harbinger-pack",0,[0],2,2,100,1,"[5843,5844,5845,5846,5847,5848,5849,5850,5851]","",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2529,"sulphite-guardians",6,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2530,"expedition-act1-pack1",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2531,"expedition-act1-pack2",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2532,"expedition-act1-pack3",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2533,"expedition-act2-pack1",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2534,"expedition-act2-pack2a",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2535,"expedition-act2-pack2b",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2536,"expedition-act2-pack2c",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2537,"expedition-act2-pack3",0,[0],1,2,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2538,"expedition-act3-pack1",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2539,"expedition-act3-pack2",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2540,"expedition-act4-pack1",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2541,"expedition-act4-pack2",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2542,"expedition-act4-pack3",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2543,"expedition-act5-pack1",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2544,"expedition-act5-pack2",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2545,"expedition-fodder1",0,[0],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2546,"expedition-fodder2",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2547,"expedition-fodder2low",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2548,"expedition-fodder3",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2549,"expedition-fodder3low1",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2550,"expedition-fodder3low2",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2551,"expedition-fodder4",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2552,"expedition-fodder5",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2553,"expedition-faction1-elite1",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2554,"expedition-faction1-elite2",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2555,"expedition-faction2-elite1",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2556,"expedition-faction2-elite2",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2557,"expedition-faction3-elite1",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2558,"expedition-faction3-elite2",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2559,"expedition-faction4-elite1",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2560,"expedition-faction4-elite2",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2561,"expedition-ghost-pirates",0,[0],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2562,"expedition-vaal-golems",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2563,"expedition-subarea-fodder1",0,[0],6,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2564,"expedition-subarea-fodder2",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2565,"expedition-subarea-fodder3",0,[0],7,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2566,"expedition-subarea-fodder4",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2567,"expedition-subarea-faction1-elite1",0,[0],6,8,100,1,[9279],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2568,"expedition-subarea-faction1-elite2",0,[0],5,8,100,1,[9283],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2569,"expedition-subarea-faction2-elite1",0,[0],6,8,100,1,[9265],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2570,"expedition-subarea-faction2-elite2",0,[0],7,9,100,1,[9288],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2571,"expedition-subarea-faction3-elite1",0,[0],7,9,100,1,[9275],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2572,"expedition-subarea-faction3-elite2",0,[0],6,8,100,1,[9291],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2573,"expedition-subarea-faction4-elite1",0,[0],5,8,100,1,[9269],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2574,"expedition-subarea-faction4-elite2",0,[0],6,10,100,1,[9272],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2575,"expedition-faridun-elite1",0,[0],4,6,100,1,[10513],"",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,[],""
2576,"expedition-faridun-elite2",0,[0],0,0,100,1,[10471],"",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,[],""
2577,"hellscape-demon-fodder1",0,[0],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2578,"hellscape-demon-fodder2",0,[0],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2579,"hellscape-demon-fodder3",0,[0],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2580,"hellscape-demon-elite1",0,[0],2,4,100,1,[9360],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2581,"hellscape-demon-elite2",0,[0],2,4,100,1,[9363],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2582,"hellscape-demon-elite1-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2583,"hellscape-demon-elite2-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2584,"hellscape-flesh-fodder1",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2585,"hellscape-flesh-fodder2",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2586,"hellscape-flesh-fodder3",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2587,"hellscape-flesh-elite1",0,[0],1,3,100,1,[9381],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2588,"hellscape-flesh-elite2",0,[0],1,3,100,1,[9384],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2589,"hellscape-flesh-elite1-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2590,"hellscape-flesh-elite2-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2591,"hellscape-pale-fodder1",0,[0],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2592,"hellscape-pale-fodder2",0,[0],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2593,"hellscape-pale-fodder3",0,[0],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2594,"hellscape-pale-elite1",0,[0],4,6,100,1,[9396],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2595,"hellscape-pale-elite2",0,[0],4,6,100,1,[9399],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2596,"hellscape-pale-elite1-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2597,"hellscape-pale-elite2-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2598,"hellscape-demon-donutpack1-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2599,"hellscape-demon-donutpack1",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2600,"hellscape-demon-donutpack1-elite",0,[0],3,4,100,1,[9360],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2601,"hellscape-demon-donutpack2-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2602,"hellscape-demon-donutpack2",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2603,"hellscape-demon-donutpack2-elite",0,[0],3,4,100,1,[9363],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2604,"hellscape-flesh-donutpack1-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2605,"hellscape-flesh-donutpack1",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2606,"hellscape-flesh-donutpack1-elite",0,[0],3,4,100,1,[9381],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2607,"hellscape-flesh-donutpack2-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2608,"hellscape-flesh-donutpack2",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2609,"hellscape-flesh-donutpack2-elite",0,[0],3,4,100,1,[9384],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2610,"hellscape-pale-donutpack1-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2611,"hellscape-pale-donutpack1",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2612,"hellscape-pale-donutpack1-elite",0,[0],3,4,100,1,[9396],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2613,"hellscape-pale-donutpack2-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2614,"hellscape-pale-donutpack2",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2615,"hellscape-pale-donutpack2-elite",0,[0],3,4,100,1,[9399],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2616,"delve-insect-pack1",7,[0],6,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2617,"delve-insect-pack2",7,[0],6,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2618,"delve-insect-pack3",7,[0],6,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2619,"delve-insect-pack4",7,[0],6,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2620,"hellscape-genericpack-zombies1",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2621,"hellscape-genericpack-skeletons1",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2622,"hellscape-genericpack-firemonsters1",0,[0],2,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2623,"hellscape-genericpack-skeletalbeasts1",0,[0],2,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2624,"hellscape-genericpack-skeletalrhoas1",0,[0],4,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2625,"hellscape-1_1_2-zombies",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2626,"hellscape-1_1_2-cannibalskeletons",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2627,"hellscape-1_1_2a-cannibalskeletons",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2628,"hellscape-1_1_2a-zombies",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2629,"hellscape-1_1_2a-bloodelementals",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2630,"hellscape-1_1_3-zombies",0,[0],7,11,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2631,"hellscape-1_1_3-skeletalrhoas",0,[0],4,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2632,"hellscape-1_1_3-bloodelementals",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2633,"hellscape-1_1_3a-skeletalrhoas",0,[0],4,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2634,"hellscape-1_1_3a-zombies",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2635,"hellscape-1_1_3a-skeletons",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2636,"hellscape-1_1_4_0-zombies",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2637,"hellscape-1_1_4_0-skeletons",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2638,"hellscape-1_1_4_0-bloodelementals",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2639,"hellscape-1_1_4_1-bloodelementals",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
