"rownum","Id","Accuracy","IsPlayerMinion","Armour","Evasion","EnergyShield","DamageSpread","Resistances","AltLife1","AltLife2","BaseDamageIgnoresAttackSpeed"
3081,"HellscapePaleBossMap",100,"",50,0,50,20,36,"","",1
3082,"Tornado",100,1,0,0,0,0,0,"","",1
3083,"RatTornado",100,1,0,0,0,0,0,"","",1
3084,"HellscapeFleshGiantTentacleSlam",100,"",0,50,0,0,0,"","",1
3085,"AtlasInvadersBlackStarFodder1",100,"",50,0,100,20,18,"","",1
3086,"AtlasInvadersBlackStarFodder2",100,"",25,50,0,20,19,"","",1
3087,"AtlasInvadersBlackStarFodder3",100,"",0,66,0,20,2,"","",1
3088,"AtlasInvadersBlackStarFodder4",100,"",25,50,50,20,3,"","",1
3089,"AtlasInvadersCleansingFodder1",100,"",0,50,50,20,18,"","",1
3090,"AtlasInvadersCleansingFodder2",100,"",50,0,0,20,18,"","",1
3091,"AtlasInvadersCleansingFodder2Uber",100,"",50,0,0,20,18,"","",1
3092,"AtlasInvadersCleansingFodder3",100,"",50,0,0,20,1,"","",1
3093,"AtlasInvadersCleansingFodder4",100,"",0,0,0,20,1,"","",1
3094,"AtlasInvadersCleansingPhantasm",100,"",0,0,0,20,1,"","",1
3095,"AtlasInvadersConsumeFodder1",100,"",0,50,50,20,20,"","",1
3096,"AtlasInvadersConsumeFodder2",100,"",0,0,100,20,20,"","",1
3097,"AtlasInvadersConsumeFodder2Submerged",100,"",0,0,100,20,20,"","",1
3098,"AtlasInvadersConsumeFodder2b",100,"",0,0,100,20,20,"","",1
3099,"AtlasInvadersConsumeFodder2bSubmerged",100,"",0,0,100,20,20,"","",1
3100,"AtlasInvadersConsumeFodder2Flying",100,"",0,0,100,20,20,"","",1
3101,"AtlasInvadersConsumeFodder3",100,"",0,50,50,20,2,"","",1
3102,"AtlasInvadersConsumeFodder4",100,"",0,50,50,20,2,"","",1
3103,"AtlasInvadersConsumePhantasm",100,"",0,0,0,20,2,"","",1
3104,"AtlasInvadersDoomFodder1",100,"",0,50,50,20,19,"","",1
3105,"AtlasInvadersDoomFodder1Summoned",100,"",0,50,50,20,19,"","",1
3106,"AtlasInvadersDoomFodder2",100,"",0,100,0,20,20,"","",1
3107,"AtlasInvadersDoomFodder2Summoned",100,"",0,100,0,20,20,"","",1
3108,"AtlasInvadersDoomFodder3",100,"",0,30,0,20,3,"","",1
3109,"AtlasInvadersDoomFodder3Summoned",100,"",0,30,0,20,3,"","",1
3110,"AtlasInvadersDoomFodder4",100,"",0,40,0,20,3,"","",1
3111,"AtlasInvadersDoomFodder4Summoned",100,"",0,40,0,20,3,"","",1
3112,"AtlasInvadersBlackStarBoss",100,"",0,50,50,0,36,"","",""
3113,"AtlasInvadersBlackStarClone",100,"",0,50,50,0,36,"","",""
3114,"AtlasInvadersCleansingBoss",100,"",0,50,50,0,36,"","",""
3115,"AtlasInvadersConsumeBoss",100,"",0,0,100,0,36,"","",""
3116,"AtlasInvadersConsumeBossTentacle",100,"",0,0,0,0,0,"","",""
3117,"AtlasInvadersDoomBoss",100,"",0,0,0,0,36,"","",""
3118,"ScalySabreSpider",100,"",0,50,0,20,3,"","",1
3119,"TwigMonster",100,"",25,0,50,20,2,"","",1
3120,"TwigMonsterArchnemesis",100,"",25,50,0,20,2,"","",1
3121,"PlagueInsect",100,"",0,25,0,20,4,"","",1
3122,"ArchnemesisHexPole",100,"",0,0,0,20,0,"","",""
3123,"ArchnemesisVoodooDoll",100,"",0,0,0,20,0,"","",""
3124,"ArchnemesisLivingCrystal",100,"",0,0,0,20,0,"","",""
3125,"EpilogueAtlasMilitia",100,"",0,0,0,0,0,"","",""
3126,"SentinelDrone",100,"",0,100,0,20,0,"","",""
3127,"LakeArbiter",100,"",0,0,100,20,35,"","",""
3128,"MtxWasp",100,"",0,0,0,0,0,"","",""
3129,"SanctumGuard1",100,"",100,0,100,20,37,"","",""
3130,"SanctumGuard2",100,"",50,0,50,20,37,"","",""
3131,"SanctumGuard3",100,"",100,100,0,20,37,"","",""
3132,"SanctumGuard4",100,"",25,0,100,20,37,"","",""
3133,"SanctumGuard5",100,"",50,100,0,20,37,"","",""
3134,"SanctumGuard6",100,"",50,50,0,20,37,"","",""
3135,"SanctumGuard7",100,"",25,0,0,20,37,"","",1
3136,"SanctumGuard8",100,"",100,0,0,20,37,"","",""
3137,"SanctumGuard9",100,"",0,50,50,20,37,"","",""
3138,"SanctumGuard10",100,"",75,30,0,20,37,"","",""
3139,"SanctumGargoyleBoss",100,"",50,0,0,20,35,"","",""
3140,"SanctumSentinelMaceBoss",100,"",100,0,0,20,36,"","",""
3141,"SanctumSentinelUnarmedBoss",100,"",100,0,0,20,36,"","",""
3142,"SanctumTemplarReaperBoss",100,"",50,50,50,20,36,"","",1
3143,"SanctumLyciaBoss",100,"",50,50,0,20,36,"","",""
3144,"SanctumLycia2Boss",100,"",0,0,50,20,36,"","",""
3145,"SanctumLycia2BossMap",100,"",0,0,50,20,36,"","",""
3146,"SanctumLycia2BossMapStandalone",100,"",0,0,50,20,36,"","",""
3147,"SanctumGoliath",100,"",0,0,0,20,48,1,"",""
3148,"SanctumRevenant",100,"",0,0,20,20,2,1,"",""
3149,"SanctumGrotesque",100,"",0,50,50,20,19,1,"",1
3150,"SanctumHarpy",100,"",0,50,50,20,18,1,"",1
3151,"SanctumReliquarian",100,"",0,0,75,0,6,1,"",""
3152,"SanctumWraith",100,"",0,0,20,20,2,1,"",""
3153,"SanctumLithomancer",100,"",50,0,100,20,48,1,"",""
3154,"SanctumLithomancerAtlasUber",100,"",50,0,100,20,48,1,"",""
3155,"SanctumGargoyleSmall",100,"",100,0,0,20,2,1,"",""
3156,"SanctumGargoyleMedium",100,"",100,0,0,20,48,1,"",""
3157,"SanctumArgus",100,"",100,0,0,20,39,1,"",""
3158,"SanctumPaleElite1",100,"",0,0,100,20,20,"","",1
3159,"SanctumPaleElite2",100,"",0,33,0,20,19,"","",1
3160,"SanctumLyciaVortex",100,"",0,0,0,20,17,"","",""
3161,"CrucibleMonkey",100,"",0,15,0,20,2,"","",""
3162,"CrucibleFlameBearer",100,"",0,0,0,20,2,"","",1
3163,"CrucibleSpawn",100,"",0,10,0,20,3,"","",1
3164,"CrucibleCoconutCrab",100,"",50,0,0,20,3,"","",1
3165,"CrucibleSpider",100,"",0,0,0,20,1,"","",1
3166,"CrucibleHatchling",100,"",0,50,0,20,1,"","",1
3167,"CrucibleSkeletonMelee",100,"",25,0,0,30,4,"","",1
3168,"CrucibleSkeletonMeleeAtlasUber",100,"",25,0,0,30,4,"","",1
3169,"CrucibleLargeSkeleton",100,"",25,0,0,20,21,"","",""
3170,"CrucibleSkeletonCaster",100,"",0,15,100,20,4,"","",""
3171,"CrucibleMonkeyChieftain",100,"",0,0,0,20,19,"","",""
3172,"CrucibleSeaWitch",100,"",0,0,100,20,20,"","",1
3173,"CrucibleDevourer",100,"",0,0,0,20,14,"","",1
3174,"CrucibleWaterElemental",100,"",0,0,50,20,3,"","",1
3175,"CrucibleSkeletonBeast",100,"",50,0,0,20,21,"","",1
3176,"CrucibleFourLeggedDemon",100,"",25,20,0,20,26,"","",1
3177,"CrucibleGrappler",100,"",25,30,0,20,18,"","",1
3178,"CruciblePyromaniac",100,"",0,100,0,20,19,"","",1
3179,"CrucibleDemonWhip",100,"",0,0,0,20,3,"","",""
3180,"CrucibleDemonModular",100,"",0,0,0,20,3,"","",1
3181,"CrucibleDemonRanged",100,"",0,10,0,20,3,"","",1
3182,"CrucibleSinsSpiderBoss",100,"",50,0,50,20,35,"","",1
3183,"CrucibleSpittingSnake",100,"",0,15,0,20,1,"","",1
3184,"CrucibleFlameSnake",100,"",0,15,0,20,2,"","",1
3185,"CrucibleSnakeRiverways",100,"",0,10,0,20,14,"","",1
3186,"CrucibleNecromancer",100,"",0,0,100,20,29,"","",1
3187,"CrucibleDemonHerder",100,"",0,0,100,20,48,"","",1
3188,"CrucibleCannibalFemaleWitchBoss",100,"",0,15,0,20,35,"","",""
3189,"CrucibleDriftingEye",100,"",0,40,60,20,1,"","",1
3190,"CrucibleMineBat",100,"",0,20,0,20,1,"","",1
3191,"CrucibleEye",100,"",0,0,50,20,1,"","",1
3192,"CrucibleCityStalker",100,"",0,30,0,20,8,"","",1
3193,"CrucibleIceElemental",100,"",0,0,100,20,20,"","",1
3194,"CrucibleClockworkGolem",100,"",50,0,60,20,18,"","",""
3195,"CrucibleWaterSpiral",100,"",0,0,150,20,20,"","",1
3196,"CrucibleThraxiaBoss",100,"",0,50,0,20,35,"","",1
3197,"CrucibleWickerMan",100,"",100,0,0,20,19,"","",""
3198,"CruciblePhoenixBoss",100,"",50,50,0,20,36,"","",""
3199,"CrucibleHydraBoss",100,"",0,100,0,20,36,"","",""
3200,"CrucibleMinotaurBoss",100,"",100,0,0,20,36,"","",""
3201,"CrucibleVendigo",100,"",0,50,0,20,20,"","",1
3202,"CrucibleKitavaHerald",100,"",75,40,0,20,48,"","",""
3203,"CrucibleCageSpider",100,"",75,0,0,20,21,"","",""
3204,"CrucibleKaruiElder",100,"",0,0,0,20,27,"","",""
3205,"CrucibleNessaCrab",100,"",100,0,0,20,28,"","",""
3206,"CrucibleSkeletonCannon",100,"",25,25,0,20,21,"","",""
3207,"CrucibleShakariBoss",100,"",50,100,0,20,36,"","",""
3208,"CrucibleVilentaBoss",100,"",100,0,100,20,35,"","",""
3209,"CrucibleBoneGolemBoss",340,"",0,0,100,20,35,"","",""
3210,"CrucibleBasiliskSnake",100,"",0,0,0,20,31,"","",""
3211,"CrucibleDisgust",100,"",50,0,0,20,48,"","",""
3212,"CrucibleFury",100,"",50,0,0,20,48,"","",""
3213,"CrucibleRage",100,"",50,0,0,20,48,"","",""
3214,"CrucibleOmniphobiaBoss",100,"",50,50,500,20,36,"","",""
3215,"CrucibleRazorleg",100,"",0,0,0,20,14,"","",""
3216,"CrucibleWhipleg",100,"",0,0,0,20,14,"","",""
3217,"CrucibleSaplingBoss",100,"",0,33,33,20,35,"","",""
3218,"CrucibleCityStalkerCaster",100,"",0,0,50,20,8,"","",1
3219,"CrucibleReaperBoss",100,"",50,0,0,20,36,"","",1
3220,"CrucibleSkeletonArcher",100,"",0,10,0,20,4,"","",1
3221,"AncestralHakuTest",100,"",100,0,0,20,35,"","",1
3222,"AncestralMoltenHulk",100,"",300,0,0,20,18,"","",1
3223,"AncestralMoltenHulkStandalone",100,"",300,0,0,20,18,"","",1
3224,"AncestralTurtle",100,"",500,0,0,20,8,"","",1
3225,"AncestralTurtleStandalone",100,"",500,0,0,20,8,"","",1
3226,"AncestralTurtleStandaloneSpectre",100,"",500,0,0,20,8,"","",1
3227,"AncestralKuniKuni",100,"",100,40,0,20,9,"","",1
3228,"AncestralKuniKuniStandalone",100,"",100,40,0,20,9,"","",1
3229,"AncestralThunderbird",100,"",0,75,0,20,20,"","",1
3230,"AncestralThunderbirdStandalone",100,"",0,75,0,20,20,"","",1
3231,"AncestralTuatara",100,"",25,30,0,20,0,"","",1
3232,"AncestralKaruiSpear",100,"",80,50,0,20,9,"","",1
3233,"AncestralKaruiSpearStandalone",100,"",80,50,0,20,9,"","",1
3234,"AncestralKaruiSpearStandaloneSpectre",100,"",80,50,0,20,9,"","",1
3235,"AncestralJadeHulk",100,"",200,0,0,20,0,"","",1
3236,"AncestralJadeHulkStandalone",100,"",200,0,0,20,0,"","",1
3237,"AncestralKaruiDrunk",100,"",80,25,0,20,9,"","",1
3238,"AncestralKaruiDrunkStandalone",100,"",80,25,0,20,9,"","",1
3239,"AncestralSpiritCaster",100,"",0,30,100,20,0,"","",1
3240,"AncestralSpiritCasterStandalone",100,"",0,30,100,20,0,"","",1
3241,"AncestralKaruiHorn",100,"",35,15,0,20,21,"","",1
3242,"AncestralKaruiHornStandalone",100,"",35,15,0,20,21,"","",1
3243,"AncestralDeathcaster",100,"",0,25,250,20,21,"","",1
3244,"AncestralDeathcasterStandalone",100,"",0,25,250,20,21,"","",1
3245,"AncestralColdTurtle",100,"",200,0,50,20,19,"","",1
3246,"AncestralColdTurtleStandalone",100,"",200,0,50,20,19,"","",1
3247,"AncestralForestTuatara",100,"",0,100,0,20,13,"","",1
3248,"AncestralForestTuataraStandalone",100,"",0,100,0,20,13,"","",1
3249,"AncestralForestTuataraClone",100,"",0,100,0,20,13,"","",1
3250,"AncestralIcecaster",100,"",0,200,175,20,10,"","",1
3251,"AncestralIcecasterStandalone",100,"",0,200,175,20,10,"","",1
3252,"AncestralBuffHorn",100,"",30,15,0,20,0,"","",1
3253,"AncestralBuffHornStandalone",100,"",30,15,0,20,0,"","",1
3254,"AncestralFishingWhipMace",100,"",30,45,0,20,23,"","",1
3255,"AncestralFishingWhipMaceStandalone",100,"",30,45,0,20,23,"","",1
3256,"AncestralFishingTaiaha",100,"",30,45,0,20,23,"","",1
3257,"AncestralFishingTaiahaStandalone",100,"",30,45,0,20,23,"","",1
3258,"AncestralFishingTaiahaStandaloneSpectre",100,"",30,45,0,20,23,"","",1
3259,"AncestralColdPoi",100,"",0,30,250,20,19,"","",1
3260,"AncestralColdPoiStandalone",100,"",0,30,250,20,19,"","",1
3261,"AncestralColdPoiStandaloneSpectre",100,"",0,30,250,20,19,"","",1
3262,"AncestralForestKuniKuni",100,"",75,35,0,20,13,"","",1
3263,"AncestralForestKuniKuniStandalone",100,"",75,35,0,20,13,"","",1
3264,"AncestralKaruiMooncaster",100,"",0,30,150,20,19,"","",1
3265,"AncestralKaruiMooncasterStandalone",100,"",0,30,150,20,19,"","",1
3266,"AncestralNgamahuDrunk",100,"",100,30,0,20,18,"","",1
3267,"AncestralNgamahuDrunkStandalone",100,"",100,30,0,20,18,"","",1
3268,"AncestralKaruiShieldAxe",100,"",100,25,0,20,20,"","",1
3269,"AncestralKaruiShieldAxeStandalone",100,"",100,25,0,20,20,"","",1
3270,"AncestralDruid",100,"",0,25,200,20,13,"","",1
3271,"AncestralDruidStandalone",100,"",0,25,200,20,13,"","",1
3272,"AncestralIceArcher",100,"",0,250,0,20,10,"","",1
3273,"AncestralIceArcherStandalone",100,"",0,250,0,20,10,"","",1
3274,"AncestralIceArcherStandaloneSpectre",100,"",0,250,0,20,10,"","",1
3275,"AncestralJadecaster",100,"",66,33,150,20,0,"","",1
3276,"AncestralJadecasterStandalone",100,"",66,33,150,20,0,"","",1
3277,"AncestralShieldWaller",100,"",300,0,0,20,0,"","",1
3278,"AncestralShieldWallerStandalone",100,"",300,0,0,20,0,"","",1
3279,"AncestralShieldWallerWall",100,"",200,0,0,20,0,"","",1
3280,"AncestralMoltenDestroyer",100,"",250,25,0,20,18,"","",1
3281,"AncestralMoltenDestroyerStandalone",100,"",250,25,0,20,18,"","",1
3282,"AncestralMoltenDestroyerStandaloneSpectre",100,"",250,25,0,20,18,"","",1
3283,"AncestralSpearRope",100,"",0,50,0,20,23,"","",1
3284,"AncestralSpearRopeStandalone",100,"",0,50,0,20,23,"","",1
3285,"AncestralDeathProphet",100,"",0,25,200,20,21,"","",1
3286,"AncestralDeathProphetStandalone",100,"",0,25,200,20,21,"","",1
3287,"AncestralLightningCaster",100,"",0,25,300,20,20,"","",1
3288,"AncestralLightningCasterStandalone",100,"",0,25,300,20,20,"","",1
3289,"AncestralStunner",100,"",300,0,0,20,0,"","",1
3290,"AncestralStunnerStandalone",100,"",300,0,0,20,0,"","",1
3291,"AncestralJadeCutter",100,"",125,0,0,20,0,"","",1
3292,"AncestralJadeCutterStandalone",100,"",125,0,0,20,0,"","",1
3293,"AncestralSpearAgile",100,"",0,200,0,20,10,"","",1
3294,"AncestralSpearAgileStandalone",100,"",0,200,0,20,10,"","",1
3295,"AncestralIkiaho",100,"",0,0,600,20,35,"","",1
3296,"AncestralIkiahoStandalone",100,"",0,0,600,20,35,"","",1
3297,"AncestralIkiahoMinion",100,1,0,0,1000,20,0,"","",1
3298,"AncestralTawhanuku",100,"",0,0,100,20,35,"","",1
3299,"AncestralTawhanukuStandalone",100,"",0,0,100,20,35,"","",1
3300,"AncestralTawhanukuMinion",100,1,0,0,100,20,0,"","",1
3301,"AncestralColdTuatara",100,"",25,25,0,20,19,"","",1
3302,"AncestralKahuturoa",100,"",100,0,0,20,35,"","",1
3303,"AncestralKahuturoaStandalone",100,"",100,0,0,20,35,"","",1
3304,"AncestralKahuturoaMinion",100,1,100,0,0,20,0,"","",1
3305,"AncestralKaom",100,"",100,0,0,20,35,"","",1
3306,"AncestralKaomStandalone",100,"",100,0,0,20,35,"","",1
3307,"AncestralKaomMinion",100,1,75,25,0,20,0,"","",1
3308,"AncestralTasalioTuatara",100,"",25,25,0,20,23,"","",1
3309,"AncestralTasalioTuataraStandalone",100,"",25,25,0,20,23,"","",1
3310,"AncestralNavaliShieldAxe",100,"",50,25,0,20,0,"","",1
3311,"AncestralKiloava",100,"",75,25,0,20,35,"","",1
3312,"AncestralKiloavaStandalone",100,"",75,25,0,20,35,"","",1
3313,"AncestralKiloavaMinion",100,1,75,25,0,20,0,"","",1
3314,"AncestralAhuana",100,"",0,300,0,20,35,"","",1
3315,"AncestralAhuanaStandalone",100,"",0,300,0,20,35,"","",1
3316,"AncestralAhuanaMinion",100,1,0,100,0,20,0,"","",1
3317,"AncestralAkoya",100,"",75,25,0,20,35,"","",1
3318,"AncestralAkoyaStandalone",100,"",75,25,0,20,35,"","",1
3319,"AncestralAkoyaMinion",100,1,75,25,0,20,0,"","",1
3320,"AncestralMaata",100,"",0,40,400,20,35,"","",1
3321,"AncestralMaataStandalone",100,"",0,40,400,20,35,"","",1
3322,"AncestralMaataMinion",100,1,0,40,400,20,0,"","",1
3323,"AncestralRakiata",100,"",75,30,0,20,35,"","",1
3324,"AncestralRakiataStandalone",100,"",75,30,0,20,35,"","",1
3325,"AncestralRakiataMinion",100,1,75,30,0,20,0,"","",1
3326,"AncestralUtula",100,"",75,10,0,20,35,"","",1
3327,"AncestralUtulaStandalone",100,"",75,10,0,20,35,"","",1
3328,"AncestralUtulaMinion",100,1,75,10,0,20,0,"","",1
3329,"AncestralBoarStampedeBoar",100,"",0,75,0,20,13,"","",1
3330,"AncestralMaataCombatVine",100,"",0,0,0,20,"","","",""
3331,"AncestralTailwindTornado",100,"",0,0,0,0,"","","",1
3332,"PitifulFabrication_Summon1",100,"",0,40,0,20,0,"","",1
3333,"PitifulFabrication_Summon2",100,"",0,40,200,20,0,"","",1
3334,"PitifulFabrication_Summon2AtlasUber",100,"",0,40,200,20,0,"","",1
3335,"PitifulFabrication_Summon3",100,"",0,40,0,20,0,"","",1
3336,"AzmeriWerewolf",100,"",0,33,0,20,19,"","",1
3337,"AzmeriWolf",100,"",0,50,0,30,10,"","",1
3338,"AzmeriMeleeSpider",100,"",0,25,0,20,11,"","",1
3339,"AzmeriBlackstrider",100,"",0,0,0,20,20,"","",1
3340,"GruthkulDropBear",100,"",50,25,0,20,18,"","",1
3341,"GruthkulHulk",100,"",100,0,0,20,18,"","",1
3342,"GruthkulHulkBestiary",100,"",100,0,0,20,18,"","",1
3343,"GruthkulHulkSpectre",100,"",100,0,0,20,18,"","",1
3344,"GruthkulMonkey",100,"",0,60,0,20,9,"","",1
3345,"GruthkulMonkeyBestiary",100,"",0,60,0,20,9,"","",1
3346,"GruthkulRootSpider",100,"",100,0,0,20,19,"","",1
3347,"GruthkulRootSpiderAtlasUber",100,"",100,0,0,20,19,"","",1
3348,"BloodDrone",100,"",0,50,0,20,0,"","",1
3349,"CarnivorousPlantEater",100,"",100,0,0,20,35,"","",1
3350,"AzmeriFungusZombie",100,"",50,0,0,30,16,"","",1
3351,"AzmeriFungusZombieAtlasUber",100,"",50,0,0,30,16,"","",1
3352,"PrimordialMonster3",100,"",25,25,0,20,11,"","",1
3353,"FallenStag",100,"",50,20,0,20,16,"","",1
3354,"FallenHooks",100,"",25,25,0,20,12,"","",1
3355,"FallenSplit",100,"",25,25,0,20,14,"","",1
3356,"RootedGuy4",100,"",75,0,0,20,12,"","",1
3357,"Screecher",100,"",0,50,60,20,36,"","",1
3358,"ExplodingBaby",100,"",0,0,0,20,0,"","",1
3359,"PictFemaleBow",100,"",0,60,0,20,13,"","",1
3360,"PictFemaleDaggerDagger",100,"",0,65,0,20,13,"","",1
3361,"PictFemaleStaff",100,"",0,25,100,20,21,"","",1
3362,"PictMaleAxe",100,"",25,25,0,20,13,"","",1
3363,"PictMaleAxeAxe",100,"",25,25,0,20,13,"","",1
3364,"PictMaleAxeDagger",100,"",25,25,0,20,13,"","",1
3365,"PictMaleAxeShield",100,"",25,25,0,20,13,"","",1
3366,"AzmeriPlagueInsect",100,"",0,25,0,20,13,"","",1
3367,"AzmeriBeehiveBehemoth",100,"",75,0,30,20,36,"","",1
3368,"AzmeriBeehiveBehemothVine",100,"",100,0,0,20,0,"","",1
3369,"AzmeriSaplingIced",100,"",25,33,33,20,36,"","",1
3370,"AzmeriTwigMonster",100,"",25,0,50,20,10,"","",1
3371,"AzmeriVoodooDoll",100,"",0,0,0,20,0,"","",1
3372,"AzmeriSentinel",100,"",70,30,0,20,21,"","",1
3373,"CaveDwellerAzmeri",100,"",25,25,0,20,19,"","",1
3374,"CaveDwellerAzmeriBestiary",100,"",25,25,0,20,19,"","",1
3375,"PictBigMale",100,"",25,0,0,20,21,"","",1
3376,"AzmeriGullGoliath",100,"",75,0,0,20,36,"","",1
3377,"AzmeriGullGoliathBeast",100,"",75,0,0,20,36,"","",1
3378,"VoodooKingBoss",100,"",25,40,100,20,35,"","",1
3379,"VoodooKingRitualPillar",100,"",0,0,0,0,0,"","",1
3380,"VoodooKingDeathEffigy",100,"",0,0,0,20,0,"","",1
3381,"VoodooKingPukeko",100,"",0,0,0,0,0,"","",1
3382,"VoodooKingFriendlyCritter",100,"",0,0,0,0,0,"","",1
3383,"VoodooKingBoss2",100,"",25,40,100,20,36,"","",1
3384,"VoodooKingBoss3",100,"",100,0,60,20,36,"","",1
3385,"AzmeriCorpseHydra",120,"",30,80,0,20,19,"","",1
3386,"AzmeriCorpseHailrake",100,"",0,25,0,20,19,"","",1
3387,"AzmeriCorpseFirefury",100,"",0,0,25,20,18,"","",1
3388,"AzmeriCorpseMannequin",100,"",50,0,0,20,17,"","",1
3389,"AzmeriBasalisk",100,"",100,0,100,20,21,"","",1
3390,"AzmeriTentacleMinion",100,"",0,0,50,20,3,"","",1
3391,"AzmeriManaPhantasm",100,"",0,0,100,20,20,"","",1
3392,"AzmeriDemonBoss",100,"",100,0,0,20,17,"","",1
3393,"AzmeriCycloneDemon",100,"",40,60,0,20,23,"","",1
3394,"AzmeriDualstrikeDemon",100,"",40,60,0,20,23,"","",1
3395,"AzmeriBarrageDemon",100,"",40,60,0,20,23,"","",1
3396,"AzmeriShepherd",100,"",0,0,100,20,20,"","",1
3397,"AzmeriSlammerDemon",100,"",50,0,0,20,48,"","",""
3398,"AzmeriCasterDemon",100,"",0,0,50,20,20,"","",1
3399,"GiantUglyToadExplode",100,"",0,0,0,0,0,"","",""
3400,"AzmeriPoisonRat",100,"",0,70,0,20,4,"","",1
3401,"AzmeriVaalOversoul",100,"",200,0,0,20,17,"","",1
3402,"AzmeriForgeHound",100,"",100,0,0,20,37,"",1,""
3403,"AzmeriSynthesisGolem",100,"",200,0,100,20,23,"","",1
3404,"AzmeriKuduku",100,"",200,0,0,40,23,"","",1
3405,"AzmeriRobotArgus",100,"",100,0,0,20,17,"",1,1
3406,"AzmeriGoddess",100,"",0,0,100,20,8,"","",1
3407,"AzmeriReaper",100,"",70,70,0,20,0,"","",1
3408,"AzmeriMegaSkeleton",100,"",80,0,0,20,17,"","",1
3409,"AzmeriDeathKnight",100,"",50,0,0,20,19,"","",1
3410,"AzmeriTankyZombieLow",100,"",50,0,0,20,2,"","",1
3411,"AzmeriTankyZombieMid",100,"",50,0,0,20,2,"","",1
3412,"AzmeriTankyZombieHigh",100,"",50,0,0,20,2,"","",1
3413,"AzmeriHarvestBird",100,"",0,60,60,20,20,"","",1
3414,"AzmeriSpiderLeader",100,"",50,50,0,20,21,"","",1
3415,"AzmeriTiger",100,"",60,100,0,20,2,"","",1
3416,"AzmeriTurtle",100,"",300,0,0,20,17,"","",1
3417,"AzmeriViking",100,"",80,40,0,20,17,"","",1
3418,"AzmeriAdmiral",100,"",50,50,0,20,19,"","",1
3419,"AzmeriFlameblaster",100,"",0,0,100,20,37,"",1,1
3420,"AzmeriFlasklover",100,"",0,25,200,20,21,"","",1
3421,"AzmeriAnimatedSword",100,"",0,80,0,20,0,"","",1
3422,"AzmeriOak",100,"",80,40,0,20,17,"","",1
3423,"AzmeriGeofri",100,"",80,0,20,20,21,"","",1
3424,"VoodooDollPlayerSkill",100,1,0,0,0,20,42,"","",1
3425,"AzmeriArgusRobotMannequin",100,"",100,0,0,20,1,1,"",""
3426,"NecropolisTankyZombie",100,"",0,0,0,20,2,"","",1
3427,"TankyZombieTorment",100,"",0,0,0,20,2,"","",1
3428,"NecropolisTankyZombieSpectre",100,"",0,0,0,20,2,"","",1
3429,"DeepwaterTankyZombie",100,"",0,0,0,20,2,"","",1
3430,"SacredWisp",100,"",0,0,0,0,0,"","",""
3431,"DisabledSpectre",100,"",0,0,0,0,0,"","",""
3432,"NecropolisCurrencyChaos",100,"",50,50,0,0,0,"","",""
3433,"TotemMapBossLightningNecropolis",100,"",50,0,50,0,35,"","",""
3434,"TotemLightningWarpNecropolis",100,"",100,0,0,0,40,"","",""
3435,"TotemMapBossColdNecropolis",100,"",50,0,50,0,35,"","",""
3436,"KalguurBanditArcherBoss",100,"",50,50,0,20,36,"","",""
3437,"KalguurVerisiumGuardBoss",100,"",100,50,0,20,36,"","",""
3438,"KalguurPirateCoveBoss",100,"",0,50,0,20,36,"","",""
3439,"CrimsonGrowthSmall",100,"",0,0,0,0,0,"","",""
3440,"CrimsonGrowthSmallMaps",100,"",0,0,0,0,0,"","",""
3441,"FellshrineTemplarReaperBoss",100,"",50,50,50,20,39,"","",1
3442,"KalguurFungusZombie",100,"",0,0,0,30,16,"","",1
3443,"KalguurPrimordialMonster1",100,"",0,0,0,20,16,"","",1
3444,"KalguurPrimordialMonster2",100,"",0,50,0,20,10,"","",1
3445,"KalguurPrimordialMonster3",100,"",0,25,0,20,11,"","",1
3446,"KalguurFallenSplit",100,"",25,25,0,20,14,"","",1
3447,"KalguurSentinel",100,"",50,30,0,20,21,"","",1
3448,"KalguurDemonFodder1",100,"",0,33,0,20,1,"","",1
3449,"KalguurDemonFodder2",100,"",50,50,0,20,1,"","",1
3450,"KalguurDemonFodder3",100,"",0,0,100,20,1,"","",1
3451,"KalguurDemonElite1",100,"",50,50,0,20,18,"","",1
3452,"KalguurDemonElite2",100,"",0,0,100,20,20,"","",1
3453,"KalguurPaleFodder1",100,"",0,0,100,20,2,"","",1
3454,"KalguurPaleFodder2",100,"",0,50,0,20,3,"","",1
3455,"KalguurPaleFodder3",100,"",0,50,0,20,2,"","",1
3456,"KalguurPaleElite1",100,"",0,25,100,20,20,"","",1
3457,"KalguurPaleElite2",100,"",50,33,0,20,19,"","",1
3458,"CardMonster",100,"",0,0,50,20,0,"","",1
3459,"BookMonster",100,"",0,0,50,20,0,"","",1
3460,"GoldenOnesFodder",100,"",50,0,0,20,0,"","",1
3461,"VaalForgeMan",100,"",75,0,0,0,1,"","",1
3462,"FragmentOfBenevolence",100,"",66,0,66,20,36,"","",1
3463,"BenevolenceZanaBoss",100,"",30,0,50,20,36,"","",1
3464,"BenevolenceZanaBossUBER",100,"",30,0,50,20,36,"","",1
3465,"BenevolenceZanaBossGAUNTLET",100,"",30,0,50,20,36,"","",1
3466,"BenevolenceZanaBossChaosBall",100,"",0,0,0,10,17,"","",1
3467,"AngerZanaBoss",100,"",70,0,0,20,36,"","",1
