"rownum","Id","MonsterTypesKey","i32_24","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","ModsKeys","i32_96","string_100","string_108","ModelSizeMultiplier","i32_120","i32_124","i32_128","i32_132","i32_136","TagsKeys","ExperienceMultiplier","[i32]_160","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffectsKeys","AISFile","ModsKeys2","Stance","BloodType","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentityKeys","Weapon2_ItemVisualIdentityKeys","Back_ItemVisualIdentityKey","MainHand_ItemClassesKey","OffHand_ItemClassesKey","Helmet_ItemVisualIdentityKey","i32_376","KillSpecificMonsterCount_AchievementItemsKeys","Special_ModsKeys","KillRare_AchievementItemsKeys","bool_428","i32_429","i32_433","i32_437","i32_441","i32_445","i32_449","HASH16","bool_455","string_456","string_456 (French)","string_456 (German)","string_456 (Japanese)","string_456 (Korean)","string_456 (Portuguese)","string_456 (Russian)","string_456 (Spanish)","string_456 (Thai)","string_456 (Traditional Chinese)","KillWhileOnslaughtIsActive_AchievementItemsKey","MonsterSegmentsKey","MonsterArmoursKey","KillWhileTalismanIsActive_AchievementItemsKey","Part1_ModsKeys","Part2_ModsKeys","Endgame_ModsKeys","rid_576","i32_592","i32_596","Achievement","MultiPartAchievement","i32_632","SinkAnimation_AOFile","bool_644","[rid]_645","bool_661","bool_662","bool_663","i32_664","i32_668","f32_672","AilmentThreshold","EPKFile","i32_688","MonsterConditionalEffectPacksKey","bool_708","bool_709","i32_710","bool_714","i32_715","i32_719","i32_723","i32_727","i32_731","i32_735","AddonMonsterTypeIndex","i32_755","i32_759","i32_763","i32_767","i32_771","bool_775","BossHealthBar","bool_777","MonsterCategory"
8851,"Metadata/Monsters/LeagueHeist/Science/ScientistCasterWandGuard",2926,37,3,6,60,"[""Metadata/Monsters/LeagueHeist/Science/HeistScientistWand.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistScientistWand.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistScientistWandGuard",[10403],1,"","",100,3,6,8,2,0,"[34,769,783,674,71,48,807,803,1139,30,765,32,118]",110,[],105,135,700,500,0,"[11435,8783,1753,9856,7145,11536,11467]","Metadata/Monsters/LeagueHeist/Science/HeistScientistWand.ais","[6436,6485,6486]","stance2",1,"Heretech","Héré-tech","Heretniker","へレテック","이단기술자","Eretech","Еретех","Heretécnico","Heretech","機械法師",110,275,1005,[14193],[],"",8,"","",0,[],[],[],1,1,6,100,0,0,100,19435,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,20,275,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8852,"Metadata/Monsters/LeagueHeist/Science/ScientistCasterWandGuardBench",2926,37,3,6,60,"[""Metadata/Monsters/LeagueHeist/Science/HeistScientistWandBench.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistScientistWand.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistScientistWandGuard",[10403],1,"","",100,3,6,8,2,0,"[34,769,783,674,71,48,807,803,1139,30,765,32,118]",110,[],105,135,700,500,0,"[11435,8783,1753,9856,7145,11536,11467]","Metadata/Monsters/LeagueHeist/Science/HeistScientistWand.ais","[6436,6485,6486]","stance2",1,"Heretech","Héré-tech","Heretniker","へレテック","이단기술자","Eretech","Еретех","Heretécnico","Heretech","機械法師",110,275,1005,[14193],[],"",8,"","",0,[],[],[],1,1,6,100,0,0,100,21933,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,20,275,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8853,"Metadata/Monsters/LeagueHeist/Science/ScientistCasterWandSpectre_",2926,37,3,6,60,"[""Metadata/Monsters/LeagueHeist/Science/HeistScientistWand.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistScientistWand.ao""]","Metadata/Monsters/LeagueHeist/HeistMonsterSpectreBase",[],1,"","",100,3,6,8,2,0,"[34,769,783,71,48,807,803,1139,30,765,32,118]",110,[],105,135,700,500,0,"[11435,8785,1753,9856,7145,11536,11467]","Metadata/Monsters/LeagueHeist/Science/HeistScientistWand.ais","[6436,6485,6486]","",1,"Heretech","Héré-tech","Heretniker","へレテック","이단기술자","Eretech","Еретех","Heretécnico","Heretech","機械法師",110,275,1005,[14193],[],"",8,"","",0,[],[],[],1,1,6,100,0,0,100,29307,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,0,275,"",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8854,"Metadata/Monsters/LeagueHeist/Science/ScientistCasterWandStandalone",2926,37,3,6,60,"[""Metadata/Monsters/LeagueHeist/Science/HeistScientistWand.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistScientistWand.ao""]","Metadata/Monsters/LeagueHeist/HeistMonsterSpectreBase",[],1,"","",100,3,6,8,2,0,"[34,769,783,71,48,807,803,1139,30,765,32,118]",110,[],105,135,700,500,0,"[11435,8785,1753,9856,7145,11536,11467]","Metadata/Monsters/LeagueHeist/Science/HeistScientistWand.ais","[6436,6485,6486]","",1,"Heretech","Héré-tech","Heretniker","へレテック","이단기술자","Eretech","Еретех","Heretécnico","Heretech","機械法師",110,275,1005,[14193],[],"",8,"","",0,[],[],[],"",1,6,100,0,0,100,29810,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","",1,0,0,0,275,"",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8855,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterWand",2927,37,3,6,60,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistProjectWand",[10403],1,"","",100,3,6,8,2,0,"[34,769,783,71,48,807,803,1139,30,765,32,118]",110,[],105,135,700,500,0,"[11435,8785,9854,7133,1752,11536]","Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ais","[6436,6485,6486]","stance2",1,"Necroscientist","Nécroscientifique","Nekrowissenschaftler","ネクロサイエンティスト","강령과학자","Necro-cientista","Некроучёный","Necrocientífico","Necroscientist","死靈法師",110,275,1005,[14192],[],"",8,"","",0,[],[],[],1,1,6,100,0,0,100,44784,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,20,275,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8856,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterWandAssassinated",2927,37,3,6,60,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWandAssassinated.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistProjectWandAssassinated",[10403],1,"","",100,3,6,8,2,0,"[34,769,783,71,48,807,803,1139,30,765,32,118]",110,[],105,135,700,500,0,"[11435,8783,9854,7133,1752,11465,11467]","Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ais","[6436,6485,6486]","stance2",1,"Necroscientist","Nécroscientifique","Nekrowissenschaftler","ネクロサイエンティスト","강령과학자","Necro-cientista","Некроучёный","Necrocientífico","Necroscientist","死靈法師",110,275,1005,[14192],[],"",8,"","",0,[],[],[],"",1,6,100,0,0,100,39717,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,0,275,"",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8857,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterWandGuard",2927,37,3,6,60,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistProjectWandGuard",[10403],1,"","",100,3,6,8,2,0,"[34,769,783,674,71,48,807,803,1139,30,765,32,118]",110,[],105,135,700,500,0,"[11435,8783,9854,7133,1752,11536,11467]","Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ais","[6436,6485,6486]","stance2",1,"Necroscientist","Nécroscientifique","Nekrowissenschaftler","ネクロサイエンティスト","강령과학자","Necro-cientista","Некроучёный","Necrocientífico","Necroscientist","死靈法師",110,275,1005,[14192],[],"",8,"","",0,[],[],[],1,1,6,100,0,0,100,2736,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,20,275,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8858,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterWandGuardBench",2927,37,3,6,60,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWandBench.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistProjectWandGuard",[10403],1,"","",100,3,6,8,2,0,"[34,769,783,674,71,48,807,803,1139,30,765,32,118]",110,[],105,135,700,500,0,"[11435,8783,9854,7133,1752,11536,11467]","Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ais","[6436,6485,6486]","stance2",1,"Necroscientist","Nécroscientifique","Nekrowissenschaftler","ネクロサイエンティスト","강령과학자","Necro-cientista","Некроучёный","Necrocientífico","Necroscientist","死靈法師",110,275,1005,[14192],[],"",8,"","",0,[],[],[],1,1,6,100,0,0,100,32701,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,20,275,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8859,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterWandSpectre",2927,37,3,6,60,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWandBench.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ao""]","Metadata/Monsters/LeagueHeist/HeistMonsterSpectreBase",[],1,"","",100,3,6,8,2,0,"[34,769,783,71,48,807,803,1139,30,765,32,118]",110,[],105,135,700,500,0,"[11435,8783,9854,7133,1752,11536,11467]","Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ais","[6436,6485,6486]","",1,"Necroscientist","Nécroscientifique","Nekrowissenschaftler","ネクロサイエンティスト","강령과학자","Necro-cientista","Некроучёный","Necrocientífico","Necroscientist","死靈法師",110,275,1005,[14192],[],"",8,"","",0,[],[],[],1,1,6,100,0,0,100,12504,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,0,275,"",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8860,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterWandStandalone",2927,37,3,6,60,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWandBench.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ao""]","Metadata/Monsters/LeagueHeist/HeistMonsterSpectreBase",[],1,"","",100,3,6,8,2,0,"[34,769,783,71,48,807,803,1139,30,765,32,118]",110,[],105,135,700,500,0,"[11435,8783,9854,7133,1752,11536,11467]","Metadata/Monsters/LeagueHeist/Science/HeistProjectWand.ais","[6436,6485,6486]","",1,"Necroscientist","Nécroscientifique","Nekrowissenschaftler","ネクロサイエンティスト","강령과학자","Necro-cientista","Некроучёный","Necrocientífico","Necroscientist","死靈法師",110,275,1005,[14192],[],"",8,"","",0,[],[],[],"",1,6,100,0,0,100,20358,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","",1,0,0,0,275,"",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8861,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterElite",2928,39,3,8,13,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite",[10403],1,"","",105,3,6,3,2,0,"[821,34,804,788,776,71,48,807,768,764,1139,30,765,32,118]",140,[],105,135,700,500,0,"[402,11435,8785,9853,7132,10179,8989,7135,9855,10177,3827,11536,11467,6805,7210]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.ais","[6436,6485,6486]","stance2",1,"Senior Heretech","Héré-tech supérieur","Leitender Heretniker","上級へレテック","선임 이단기술자","Eretech Sênior","Старший еретех","Heretécnico senior","Senior Heretech","高階機械法師",147,560,1170,[14195],[],"",14,"","",0,[],[],[],1,1,6,100,0,0,100,38234,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,20,560,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8862,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterEliteAtlasUber",2929,39,3,8,13,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterEliteUber",[],1,"","",105,3,6,3,2,0,"[821,34,804,788,776,71,48,807,768,764,1139,30,765,32,118]",210,[],105,135,700,500,0,"[402,6805,8196,3549,10175,677]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterEliteAtlasUber.ais","[6436,6485,6486]","",1,"Senior Scientist","Scientifique supérieur","Leitender Wissenschaftler","上級サイエンティスト","선임 과학자","Cientista Sênior","Старший ученый","Científico senior","Senior Scientist","高階科技學家",147,420,1170,[14195],[],"",14,"","",0,[],[],[],1,1,6,100,0,0,100,62916,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",-10,10,20,420,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,"[""Metadata/Monsters/AtlasUbers/AtlasUberMonsterBase""]",0,0,0,0,0,"","","",5
8863,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterEliteGuard_",2928,39,3,8,13,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterEliteGuard",[],1,"","",105,3,6,3,2,0,"[821,34,804,788,776,674,71,48,807,768,764,1139,30,765,32,118]",140,[],105,135,700,500,0,"[402,11435,8785,9853,7132,10179,8989,7135,9855,10177,3827,11536,11467,6805,7210]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.ais","[6436,6485,6486]","stance2",1,"Senior Heretech","Héré-tech supérieur","Leitender Heretniker","上級へレテック","선임 이단기술자","Eretech Sênior","Старший еретех","Heretécnico senior","Senior Heretech","高階機械法師",147,560,1170,[14195],[],"",14,"","",0,[],[],[],1,1,6,100,0,0,100,23346,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,20,560,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8864,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterEliteGuardBench",2928,39,3,8,13,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterEliteBench.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterEliteGuard",[],1,"","",105,3,6,3,2,0,"[821,34,804,788,776,674,71,48,807,768,764,1139,30,765,32,118]",140,[],105,135,700,500,0,"[402,11435,8785,9853,7132,10179,8989,7135,9855,10177,3827,11536,11467,6805,7210]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.ais","[6436,6485,6486]","stance2",1,"Senior Heretech","Héré-tech supérieur","Leitender Heretniker","上級へレテック","선임 이단기술자","Eretech Sênior","Старший еретех","Heretécnico senior","Senior Heretech","高階機械法師",147,560,1170,[14195],[],"",14,"","",0,[],[],[],1,1,6,100,0,0,100,10267,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,20,560,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8865,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterEliteSpectre",2930,39,3,8,13,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterEliteBench.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterEliteSpectre",[],1,"","",105,3,6,3,2,0,"[821,34,804,788,776,71,48,807,768,764,1139,30,765,32,118]",140,[],105,135,700,500,0,"[402,11435,8785,9853,7132,10179,8989,7135,9855,10177,3827,11536,11467,6805,7210]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.ais","[6436,6485,6486]","",1,"Senior Heretech","Héré-tech supérieur","Leitender Heretniker","上級へレテック","선임 이단기술자","Eretech Sênior","Старший еретех","Heretécnico senior","Senior Heretech","高階機械法師",147,357,1170,[14195],[],"",14,"","",0,[],[],[],1,1,6,100,0,0,100,9165,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,0,357,"",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8866,"Metadata/Monsters/LeagueHeist/Science/ProjectCasterEliteStandalone",2928,39,3,8,13,"[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterEliteBench.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterEliteSpectre",[],1,"","",105,3,6,3,2,0,"[821,34,804,788,776,71,48,807,768,764,1139,30,765,32,118]",140,[],105,135,700,500,0,"[402,11435,8785,9853,7132,10179,8989,7135,9855,10177,3827,11536,11467,6805,7210]","Metadata/Monsters/LeagueHeist/Science/HeistProjectCasterElite.ais","[6436,6485,6486]","",1,"Senior Heretech","Héré-tech supérieur","Leitender Heretniker","上級へレテック","선임 이단기술자","Eretech Sênior","Старший еретех","Heretécnico senior","Senior Heretech","高階機械法師",147,560,1170,[14195],[],"",14,"","",0,[],[],[],"",1,6,100,0,0,100,15781,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","",1,0,0,0,560,"",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8867,"Metadata/Monsters/LeagueHeist/Science/ScientistCasterElite",2931,39,3,8,13,"[""Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite",[],1,"","",105,3,6,3,2,0,"[821,34,769,804,788,776,71,48,807,764,1139,30,765,32,118]",140,[],105,135,700,500,0,"[402,11435,8785,9990,5703,3823,9852,7187,9699,3828,10183,11536,7209,11467]","Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.ais","[6436,6485,6486]","stance2",1,"Senior Necroscientist","Nécroscientifique supérieur","Leitender Nekrowissenschaftler","上級ネクロサイエンティスト","선임 강령과학자","Necro-cientista Sênior","Старший некроучёный","Necrocientífico senior","Senior Necroscientist","高階死靈法師",147,560,1170,[14196],[],"",14,"","",0,[],[],[],1,1,6,100,0,0,100,10770,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,20,560,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8868,"Metadata/Monsters/LeagueHeist/Science/ScientistCasterEliteGuard",2931,39,3,8,13,"[""Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterEliteGuard",[],1,"","",105,3,6,3,2,0,"[821,34,769,804,788,776,674,71,48,807,764,1139,30,765,32,118]",140,[],105,135,700,500,0,"[402,11435,8783,9990,5703,3823,9852,7187,9699,3828,10183,11536,7209,11467]","Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.ais","[6436,6485,6486]","stance2",1,"Senior Necroscientist","Nécroscientifique supérieur","Leitender Nekrowissenschaftler","上級ネクロサイエンティスト","선임 강령과학자","Necro-cientista Sênior","Старший некроучёный","Necrocientífico senior","Senior Necroscientist","高階死靈法師",147,560,1170,[14196],[],"",14,"","",0,[],[],[],1,1,6,100,0,0,100,24778,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,20,560,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8869,"Metadata/Monsters/LeagueHeist/Science/ScientistCasterEliteGuardBench",2931,39,3,8,13,"[""Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterEliteBench.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.ao""]","Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterEliteGuard",[],1,"","",105,3,6,3,2,0,"[821,34,769,804,788,776,674,71,48,807,764,1139,30,765,32,118]",140,[],105,135,700,500,0,"[402,11435,8783,9990,5703,3823,9852,7187,9699,3828,10183,11536,7209,11467]","Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.ais","[6436,6485,6486]","stance2",1,"Senior Necroscientist","Nécroscientifique supérieur","Leitender Nekrowissenschaftler","上級ネクロサイエンティスト","선임 강령과학자","Necro-cientista Sênior","Старший некроучёный","Necrocientífico senior","Senior Necroscientist","高階死靈法師",147,560,1170,[14196],[],"",14,"","",0,[],[],[],1,1,6,100,0,0,100,1372,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,20,560,"Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/earth_offering/empty.epk",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8870,"Metadata/Monsters/LeagueHeist/Science/ScientistCasterEliteSpectre",2932,39,3,8,13,"[""Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.ao""]","Metadata/Monsters/LeagueHeist/HeistMonsterSpectreBase",[],1,"","",105,3,6,3,2,0,"[821,34,769,804,788,776,71,48,807,764,1139,30,765,32,118]",140,[],105,135,700,500,0,"[402,11435,8785,9990,5703,3823,9852,7187,9699,3828,10183,11536,7209,11467]","Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.ais","[6436,6485,6486]","",1,"Senior Necroscientist","Nécroscientifique supérieur","Leitender Nekrowissenschaftler","上級ネクロサイエンティスト","선임 강령과학자","Necro-cientista Sênior","Старший некроучёный","Necrocientífico senior","Senior Necroscientist","高階死靈法師",147,357,1170,[14196],[],"",14,"","",0,[],[],[],1,1,6,100,0,0,100,61590,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","","",0,0,0,357,"",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
8871,"Metadata/Monsters/LeagueHeist/Science/ScientistCasterEliteStandalone",2931,39,3,8,13,"[""Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.act""]","[""Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.ao""]","Metadata/Monsters/LeagueHeist/HeistMonsterSpectreBase",[],1,"","",105,3,6,3,2,0,"[821,34,769,804,788,776,71,48,807,764,1139,30,765,32,118]",140,[],105,135,700,500,0,"[402,11435,8785,9990,5703,3823,9852,7187,9699,3828,10183,11536,7209,11467]","Metadata/Monsters/LeagueHeist/Science/HeistScientistCasterElite.ais","[6436,6485,6486]","",1,"Senior Necroscientist","Nécroscientifique supérieur","Leitender Nekrowissenschaftler","上級ネクロサイエンティスト","선임 강령과학자","Necro-cientista Sênior","Старший некроучёный","Necrocientífico senior","Senior Necroscientist","高階死靈法師",147,560,1170,[14196],[],"",14,"","",0,[],[],[],"",1,6,100,0,0,100,3135,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","",1,0,0,0,560,"",0,3,"","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",5
