"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool"
4346,"GTSSunWorshipperSunOrbitSpawnerSTANDALONE","",[11881],[],[],1,0.055,0,[],""
4347,"GTSerpentClanCasterBossSummonSnakesSTANDALONE","",[11881],[],[],1,0.055,0,[],""
4348,"GTColdEssenceDeliveryObject","",[11881],[],[],1,0.055,0,[],""
4349,"GTPrimateChieftainSummon","",[11881],[],[],1,0.055,0,[],""
4350,"GTPrimateSpiritsSummon","",[11881],[],[],1,0.055,0,[],""
4351,"GTBearSpiritSummon","",[11881],[],[],1,0.055,0,[],""
4352,"GTSpiritBoarExplode","",[11881],[],[],1,0.055,0,[],""
4353,"GTSpiritOxSummon","",[11881],[],[],1,0.055,0,[],""
4354,"GTSudokuTotemStormCallTargetPlayer","",[11881],[],[],1,0.055,0,[],""
4355,"GTSudokuTotemMoltenPimplesTargetPlayer","",[11881],[],[],1,0.055,0,[],""
4356,"GTSpiritOfTheCat","",[11881],[],[],1,0.055,0,[],""
4357,"GTOwlSpiritSummon","",[11881],[],[],1,0.055,0,[],""
4358,"GTSpiritOfTheStag","",[11881],[],[],1,0.055,0,[],""
4359,"GTSpiritOfTheStagSlam","",[11881],[],[],1,0.055,0,[],""
4360,"GTSpiritOfTheWolfDash","",[11881],[],[],1,0.055,0,[],""
4361,"GTSanctifiedSnakeSummonFloppy","",[11881],[],[],1,0.055,0,[],""
4362,"GTMonsterModVolatilePlants2","",[11881],[],[],1,0.055,0,[],""
4363,"GTSpiritOfTheRabbit","",[11881],[],[],1,0.055,0,[],""
4364,"GTPlayerMonsterModFlamewaller","",[11881],[],[],1,0.055,0,[],""
4365,"GTPlayerMonsterModLightningStorm","",[11881],[],[],1,0.055,0,[],""
4366,"GTPlayerMonsterModVolatilePlants","",[11881],[],[],1,0.055,0,[],""
4367,"GTPlayerMonsterModVolatilePlants2","",[11881],[],[],1,0.055,0,[],""
4368,"GTPlayerMonsterModBombardmentSmall","",[],[],[],1,0.055,0,[],""
4369,"GTPlayerMonsterModBombardmentMedium","",[],[],[],1,0.055,0,[],""
4370,"GTPlayerMonsterModBombardmentLarge","",[],[],[],1,0.055,0,[],""
4371,"GTSpiritOfTheStagSlam2","",[11881],[],[],1,0.055,0,[],""
4372,"GTStrongboxUnstableProjectile","",[11881],[],[],1,0.055,0,[],""
4373,"GTqwe_NEW_ENTRIES_GO_ABOVE_ME","",[11881],[],[],1,0.055,0,[],""
4374,"GT_Generic","",[11881],[],[],1,0.055,0,[],""
4375,"GeometryTriggerRustKingDaemonSummon1","",[],[],[],1,0.055,0,[],""
4376,"GeometryTriggerRustKingDaemonSummon2","",[],[],[],1,0.055,0,[],""
4377,"GeometryTriggerRustKingDaemonSummon3","",[],[],[],1,0.055,0,[],""
4378,"GeometryTriggerRustKingDaemonSummon4","",[],[],[],1,0.055,0,[],""
4379,"GeometryTriggerRustKingDaemonSummon5","",[],[],[],1,0.055,0,[],""
4380,"DeliriumFireDemonBeam","",[605],[],[],1,0.1,0.0175,[],""
4381,"DeliriumDemonColdIceGround","",[605],"[5563,16699]","[35,100]",1,0.1,0.0175,[],""
4382,"DeliriumDemonColdIceGroundUnique","","[605,18634]","[5563,2052,16699]","[35,100,100]",1,0.1,0.0175,[],""
4383,"EDSHarvestSpikerBreath","",[605],[],[],1.2,0.1,0.0175,[],""
4384,"EDSHarvestHoundFlamethrowerLeft","",[605],[],[],1.5,0.1,0.0175,[],""
4385,"EDSHarvestHoundFlamethrowerRight","",[605],[],[],1.5,0.1,0.0175,[],""
4386,"EDSHeistScienceUnarmedGas","","[605,11758]",[],[],0.4,0.1,0.0175,[],""
4387,"EDAArchnemesisTriggeredReckoning","","[605,6513]",[],[],1,0.055,0,[],""
4388,"EDASanctumTriggeredRainOfArrows","",[488],"[1101,5563]","[30,50]",1,0.1,0,[],""
4389,"EDSSanctumBoneBlast","",[605],[],[],1,0.1,0.0175,[],""
4390,"EDAAncestralMoltenHulkSlam","",[605],"[1100,5563]","[50,100]",1,0.055,0,[],""
4391,"EDSSpittingSnakeSpray","","[605,11881,6708,11758]","[649,1228,3266,13249]","[-70,20,35,1002]",0.6,0.1,0.0175,[],""
4392,"EDSVaalArchivistColdRune","",[605],[649],[-40],4,0.1,0.0175,[],""
4393,"EDSRiverTaniwhaCloudSpray","",[],[649],[-65],1,0.055,0.0175,[],""
4394,"EDSVaalZealotFireStorm","","[11881,605,18635,18621]",[],[],7,0.1,0.0175,[],""
4395,"EDSVaalZealotChaosSnap","",[11881],[649],[-40],4.2,0.1,0.0175,[],""
4396,"EDSAnchoriteMushroomBlast","","[605,11881,18634,18621]",[],[],4.2,0.1,0.0175,[],""
4397,"EDSCenobiteLeashImpact","","[605,488]",[],[],6,0.1,0.0175,[],""
4398,"EDSPyramidHandLightningLance","","[605,11881,18634,18621]",[649],[-65],2,0.1,0.0175,[],""
4399,"EDSPrisonNecromancerDelayedBlast","","[605,11881]",[649],[-45],5.35,0.1,0.0175,[],""
4400,"EDSSwarmHostGasSpray","","[605,11881,11758,2262,18634,18622]",[649],[-50],1,0.1,0.0175,[],""
4401,"EDSSirenBossScreech","","[605,11881]",[649],[-50],1.15,0.1,0.0175,[],""
4402,"EDSSirenBossDoubleWaveSmash","","[605,11881]",[649],[-30],1.95,0.1,0.0175,[],""
4403,"EDSSirenBossTripleWaveSmash","","[605,11881]",[649],[-30],1,0.055,0,[],""
4404,"EDSGoblinGiantBossSulphiteBurp","","[605,11881]",[649],[-50],3.5,0.1,0.0175,[],""
4405,"EDSYamaChaosCloud","","[605,11881]",[],[],2.5,0.1,0.0175,[],""
4406,"EDSBloodFeverDrunkFlySpray","","[605,11881]",[649],[-50],2.15,0.1,0.0175,[],""
4407,"EDSBloodFeverDrunkSelfVomit","","[605,11881]",[649],[-50],2.15,0.1,0.0175,[],""
4408,"EDSOctopusParasiteInkSpray","","[605,11881]",[649],[-50],1.5,0.1,0.0175,[],""
4409,"EDSSpiritTurtleFireSpray","","[605,11881,12817]",[649],[-50],1.5,0.1,0.0175,[],""
4410,"EDSBloodClanCasterWave","",[605],[],[],2.5,0.1,0.0175,[],""
4411,"EDSIceHoundBreath","","[605,11881]",[],[],0.5,0.1,0.0175,[],""
4412,"EDSBeachheadCatapultDaemonCatapultAlly","","[605,12817,11881]",[],[],5,0.1,0.0175,[],""
4413,"EDSBeachheadCatapultDaemonCatapultEnemy","","[605,12817,11881]",[],[],5,0.1,0.0175,[],""
4414,"EDSImperialGraveyardKnightThrustSummon","","[605,11881]",[],[],2.5,0.1,0.0175,[],""
4415,"EDSScientist4IceWall","",[11881],[1100],[60],2.5,0.1,0.0175,[],""
4416,"EDAMutantBirdVomitSpray","","[605,11881,18634]","[423,649]","[100,-33]",8,0.1,0.0175,[],""
4417,"EDSChimeraBossFireSpray","","[605,11881]",[649],[-50],1.5,0.1,0.0175,[],""
4418,"EDSChimeraBossPoisonSpray","","[605,11881]",[649],[-50],1.5,0.1,0.0175,[],""
4419,"EDSChimeraBossFrozenHalfpipe","","[605,192]",[],[],1.5,0.1,0.0175,[],""
4420,"EDSPrisonerBossGigaCleave","","[605,11881]",[1228],[16],1,0.055,0,[],""
4421,"EDSHarborBossFlamewall","",[605],[],[],2.5,0.1,0.0175,[],""
4422,"EDSTwilightOverseerLightningStorm","",[605],[],[],1,0.055,0,[],""
4423,"EDSTwilightClericDelayedBlast","","[605,11881]",[649],[-45],5.35,0.1,0.0175,[],""
4424,"EDSEssieDelayedBlast","",[605],[],[],2.5,0.1,0.0175,[],""
4425,"EDSEssieDelayedBlastDonut","",[605],[],[],7,0.1,0.0175,[],""
4426,"EDSTwilightOrderHighPriestPizzaStrike","",[605],[],[],7,0.1,0.0175,[],""
4427,"EDSTwilightOrderHighPriestDemonicFlameblast","","[605,11881]",[],[],6,0.1,0.0175,[],""
4428,"EDSRatKingVomitBreath","","[605,11881]",[],[],3.5,0.1,0.0175,[],""
4429,"EDSDwarvenPipeBossForward","","[605,11881]",[],[],2,0.1,0.0175,[],""
4430,"EDSDwarvenPipeBossLeft","","[605,11881]",[],[],2,0.1,0.0175,[],""
4431,"EDSDwarvenPipeBossRight","","[605,11881]",[],[],2,0.1,0.0175,[],""
4432,"EDABaronWolfBloodBurst","","[605,11881]",[],[],1,0.055,0,[],""
4433,"EDSCorruptedMageFlamethrower","","[605,11881]","[2641,18228]","[-40,200]",1.5,0.1,0.0175,[],""
4434,"EDSDoryaniHumanBossFlameblast","","[605,11881,18585]","[18578,18639]","[-100,-100]",17.5,0.1,0.0175,[],""
4435,"EDSDoryaniHumanBossFlameblastSelf","","[605,11881,18585,6907]","[18578,18639]","[-100,-200]",17.5,0.1,0.0175,[],""
4436,"EDSDoryaniHumanBossFlameblastTriggered","","[605,11881,18585]",[],[],17.5,0.1,0.0175,[],""
4437,"EDSDoryaniHumanBossFlameblastTriggeredSelf","","[605,11881,18585]",[],[],17.5,0.1,0.0175,[],""
4438,"EDSPerennialKingBeaconLightningBolt","","[605,11881]",[2641],[150],15.5,0.1,0.0175,[],""
4439,"EDADoryaniCrabClawSlam","","[605,11881]",[1101],[65],1,0.055,0,[],""
4440,"EDSDoryaniHumanBossBeamBlastCone","","[605,11881]",[],[],4.5,0.1,0.0175,[],""
4441,"EDSUltimatumDelayedBlastDonut","",[605],[],[],20,0.1,0.0175,[],""
4442,"EDSUltimatumDelayedBlastCircle","",[605],[],[],20,0.1,0.0175,[],""
4443,"EDABreachBossHandSlamLeft","",[605],[],[],1,0.055,0,[],""
4444,"EDSChaosLizardBreathe","",[605],[],[],5,0.1,0.0175,[],""
4445,"EDSShellMonsterFlamethrowerSanctum","","[605,18634,18621]","[649,2641,18228]","[-65,-40,100]",1.5,0.1,0.0175,[],""
4446,"EDABreachBossHandSlamRight","",[605],[],[],1,0.055,0,[],""
4447,"EDSFireEssenceFlameblastTriggered","","[605,11881]",[],[],10,0.1,0.0175,[],""
4448,"EDSFireEssenceFlameblastTriggeredSelf","","[605,11881]",[],[],10,0.1,0.0175,[],""
4449,"EDSFireEssenceFlameblast","","[605,11881]",[],[],13,0.1,0.0175,[],""
4450,"EDSFireEssenceFlameblastSelf","","[605,11881,6907]",[],[],13,0.1,0.0175,[],""
4451,"EDSAttackEssenceWeaponStormNear","","[605,11881]",[1102],[35],4.15,0.1,0.0175,[],""
4452,"EDSAttackEssenceWeaponStormMid","","[605,11881]",[1102],[35],4.15,0.1,0.0175,[],""
4453,"EDSAttackEssenceWeaponStormFar","","[605,11881]",[1102],[35],4.15,0.1,0.0175,[],""
4454,"EDSUltimatumDelayedBlastDonut2","",[605],[],[],20,0.1,0.0175,[],""
4455,"EDSMarakethPriestSanctumFlameBlast","","[605,11881]",[649],[-60],17.5,0.1,0.0175,[],""
4456,"EDSqwe_EDAqwe_NEW_ENTRIES_GO_ABOVE_ME","","[605,11881]",[],[],1,0.055,0,[],""
4457,"GhoulCommanderVomit","",[605],[],[],1.5,0.1,0.0175,[],""
4458,"GhoulCommanderVomitBoss","",[605],[5563],[50],1.5,0.1,0.0175,[],""
4459,"LegionKaruiDashToTarget","",[],[6162],[-10],1,0.055,0,[],""
4460,"HarvestCrabDashSlam","",[],[6162],[-5],1,0.055,0,[],""
4461,"DTTHarvestVultureLeapSlam","",[],[6162],[-5],1,0.055,0,[],""
4462,"DTTHeistThugMinibossLeap","",[],[6162],[-10],1,0.055,0,[],""
4463,"DTTHeistRobotDroneBreath","","[712,6905]",[6162],[15],1,0.055,0,[],""
4464,"DTTHeistRobotSkitterbot","","[712,6905]",[6162],[30],1,0.055,0,[],""
4465,"DTTHeistThugMelee2Leap","","[712,6905]",[6162],[-10],1,0.055,0,[],""
4466,"DTTExpeditionScytheHand","",[],"[6162,10999]","[-9,40]",1,0.055,0,[],""
4467,"DTTExpeditionVorana","",[],"[6162,10999]","[-9,40]",1,0.055,0,[],""
4468,"DTTEssenceHorrorReaper","",[],"[6162,10999]","[-9,40]",1,0.055,0,[],""
4469,"DTTExpeditionMedved","",[],"[10999,13749]","[47,47]",1,0.055,0,[],""
4470,"DTTExpeditionMedvedMobility","",[],"[10999,13749,649]","[45,60,-50]",1,0.055,0,[],""
4471,"DTTHellscapeStabbySkyStab","","[854,855,11881,4430,6708]","[17524,1102]","[37,40]",1,0.055,0,[],""
4472,"DTTHellscapeStabWeb","",[],"[6162,10999,649]","[20,40,-50]",1,0.055,0,[],""
4473,"DTTCarrionWingDodgeLeft","",[12817],[],[],1,0.055,0,[],""
4474,"DTTCarrionWingDodgeRight","",[12817],[],[],1,0.055,0,[],""
4475,"DTTSanctumIzaroGargoyleLeapSlam","",[],"[10999,649]","[40,-40]",1,0.1,0,[],""
4476,"DTTSanctumCandleGargoyleLeapSlam","",[],"[10999,649]","[30,-30]",1,0.1,0,[],""
4477,"DTTManorGargoyleLeapSlam","",[],[17524],[55],1,0.055,0,[],""
4478,"DTTAncestralJadeHulkLeapSlam","",[11881],"[10999,649,6162,13749]","[20,-40,0,80]",1,0.055,0,[],""
4479,"DTTBloodDroneDashAttach","",[],"[10999,649]","[5,-80]",1,0.055,0,[],""
4480,"DTTVaalSavageDaggerDashSlash","",[],"[6162,10999,649]","[-7,16,-82]",1,0.055,0,[],""
4481,"DTTArmadilloDemonRolling","",[11881],"[6162,10999,649]","[20,100,-30]",1,0.055,0,[],""
4482,"DTTTaniwhaRiverEmerge","",[],"[10999,649]","[30,-50]",1,0.055,0,[],""
4483,"DTTBlackJawLeap","",[11881],"[6162,10999,649]","[-15,20,-45]",1,0.055,0,[],""
4484,"DTTBlackJaw2Leap","",[11881],"[6162,10999,649]","[-15,20,-45]",1,0.055,0,[],""
4485,"DTTProwlingShadeDash","",[11881],"[6162,10999,649]","[-15,20,-50]",1,0.055,0,[],""
4486,"DTTVaalGuardSpearLeap","",[11881],"[6162,10999,649]","[-15,15,-65]",1,0.055,0,[],""
4487,"DTTVaalGuardClawLeap","",[11881],"[6162,10999,649]","[-12,20,-40]",1,0.055,0,[],""
4488,"DTTVaalJaguarMinionLeap","",[],"[6162,10999,649]","[-10,15,-50]",1,0.055,0,[],""
4489,"DTTDrownedCrawlerLeap","",[],"[6162,10999,649]","[-6,35,-50]",1,0.055,0,[],""
4490,"DTTViperLegionnaireWhirlingBlades","",[11881],"[6162,10999,649]","[10,40,-40]",1,0.055,0,[],""
4491,"DTTVaalShapeshifterDash","",[11881],"[6162,10999,649]","[30,40,-70]",1,0.055,0,[],""
4492,"DTTGoliathLeapSlam","",[11881],"[6162,10999,649]","[-10,40,-50]",1,0.055,0,[],""
4493,"DTTHarpyLedgeLeap","",[11881],[],[],1,0.055,0,[],""
4494,"DTTBirdRetreat","","[11881,12817]","[2449,2580]","[3,37]",1,0.055,0,[],""
4495,"DTTPrisonNecromancerDodge","",[11881],"[2449,2580]","[3,30]",1,0.055,0,[],""
4496,"DTTPaleFishman","",[11881],"[6162,10999,649]","[-10,15,-50]",1,0.055,0,[],""
4497,"DTTYamaJumpBackwards","",[11881],"[2449,2580]","[3,80]",1,0.055,0,[],""
4498,"DTTYamaJumpForwards","",[11881],"[6162,10999,649]","[-25,0,-50]",1,0.055,0,[],""
4499,"DTTYamaJumpLeft","",[11881],"[2449,2580]","[0,40]",1,0.055,0,[],""
4500,"DTTYamaJumpRight","",[11881],"[2449,2580]","[1,40]",1,0.055,0,[],""
4501,"DTTKaruiBloodFever2HLeap","",[11881],"[6162,10999,649]","[-10,25,-50]",1,0.055,0,[],""
4502,"DTTParasiteSwarmLeap","",[],"[6162,10999]","[20,40]",1,0.055,0,[],""
4503,"DTTParasiteSwarmLeapAttach","",[],[],[],1,0.055,0,[],""
4504,"DTTBloodFeverCaptainLeap","",[11881],"[6162,10999,649]","[-15,15,-65]",1,0.055,0,[],""
4505,"DTTBloodFeverCaptainLeapCharged","",[11881],"[6162,10999,649]","[-15,15,-65]",1,0.055,0,[],""
4506,"DTTTwilightGuardBossLeap","",[11881],"[6162,10999,649]","[-15,15,-50]",1,0.055,0,[],""
4507,"DTTVaalHumanoidStalkerLeap","",[11881],"[6162,10999,649]","[-15,15,-50]",1,0.055,0,[],""
4508,"DTTScarecrowLeap","",[11881],"[6162,10999,649]","[-15,15,-50]",1,0.055,0,[],""
4509,"DTTBloodClanPoleVaultSingle","",[11881],"[10999,649]","[40,-85]",1,0.055,0,[],""
4510,"DTTBirdSwoopin","",[11881],"[6162,10999,649]","[15,35,30]",1,0.055,0,[],""
4511,"DTTMantisRatLeap","",[11881],"[6162,10999,649]","[-7,40,-32]",1,0.055,0,[],""
4512,"DTTPrimordialBeast3LeapAttack","",[11881],"[6162,10999,649]","[-10,25,-40]",1,0.055,0,[],""
4513,"DTTIceWendigoForward","",[11881],"[6162,10999,649]","[0,0,0]",1,0.055,0,[],""
4514,"DTTIceWendigoParkour","",[11881],"[6162,10999,649]","[0,0,0]",1,0.055,0,[],""
4515,"DTTIceWendigoLeft","",[11881],"[6162,10999,649]","[0,0,0]",1,0.055,0,[],""
4516,"DTTIceWendigoRight","",[11881],"[6162,10999,649]","[0,0,0]",1,0.055,0,[],""
4517,"DTTGemlingArcherBossDodgeLeft","",[11881],"[6162,10999,649]","[0,0,0]",1,0.055,0,[],""
4518,"DTTGemlingArcherBossDodgeRight","",[11881],"[6162,10999,649]","[0,0,0]",1,0.055,0,[],""
4519,"DTTPrisonerBossSpearLeap","",[11881],"[6162,10999,649]","[-20,10,-50]",1,0.055,0,[],""
4520,"DTTPrisonerBossUnarmedLeap","",[11881],"[6162,10999,649]","[-20,10,-50]",1,0.055,0,[],""
4521,"DTTScientist3Engage","",[11881],"[6162,10999,649]","[-10,15,-50]",1,0.055,0,[],""
4522,"DTTScientist3Disengage","",[11881],"[2449,2580]","[3,40]",1,0.055,0,[],""
4523,"DTTIgnagdukBogWitchDashBone","",[11881],"[6162,10999,649]","[-15,15,0]",1,0.055,0,[],""
4524,"DTTIgnagdukBogWitchDashFlame","",[11881],"[6162,10999,649]","[-10,15,0]",1,0.055,0,[],""
4525,"DTTChimeraBossLeap","",[11881],"[6162,10999,649]","[-15,15,0]",1,0.055,0,[],""
4526,"DTTQuadrillaCommandoRoll","","[605,18635,18622]","[17524,2641]","[45,150]",1,0.055,0,[],""
4527,"DTTHyenaCentaurCliffJump","",[11881],"[6162,10999,649]","[0,30,0]",1,0.055,0,[],""
4528,"DTTExecutionerMinionsJumpToArena","",[11881],"[6162,10999,649]","[0,30,150]",1,0.055,0,[],""
4529,"DTTUrchinKid","",[11881],"[10999,649]","[29,-62]",1,0.055,0,[],""
4530,"DTTFallenHookDash","",[11881],"[10999,649,6162]","[23,-62,-8]",1,0.055,0,[],""
4531,"DTTExecratusExecutionerDash","",[11881],"[6162,10999,10080]","[-17,32,85]",1,0.055,0,[],""
4532,"DTTExecratusExecutionerDash2","",[11881],"[6162,10999,10080]","[-10,32,85]",1,0.055,0,[],""
4533,"DTTMinotaurGladiatorLeapSlam","",[11881],"[6162,10999,13749,649]","[-10,40,80,-33]",1,0.055,0,[],""
4534,"DTTExecratusBlackPrinceDash1","",[11881],"[6162,10999,13749,649]","[-5,35,55,0]",1,0.055,0,[],""
4535,"DTTBaronWolfBloodPortalIn","",[11881],[],[],1,0.055,0,[],""
4536,"DTTBaronWolfBloodPortalOut","",[11881],[],[],1,0.055,0,[],""
4537,"DTTWingedFiendToGround","",[11881],"[6162,10999,13749,649]","[-5,10,30,0]",1,0.055,0,[],""
4538,"DTTHusbandDash","",[11881],"[6162,10999,13749,649]","[-11,46,64,0]",1,0.055,0,[],""
4539,"DTTCountsGuardSpearLeap","",[11881],"[6162,10999,13749,649]","[-10,25,60,-40]",1,0.055,0,[],""
4540,"DTTBaronBossCorruptWolfJump","",[11881],"[6162,10999]","[-15,25]",1,0.055,0,[],""
4541,"DTTForgeBossLeap","","[11881,2863]","[6162,10999,13749,649]","[-15,33,60,-25]",1,0.055,0,[],""
4542,"DTTSunWorshipperEnrageDash","","[11881,2863,19094]","[6162,10999,13749,17524]","[-7,45,90,80]",1,0.055,0,[],""
4543,"DTTDoryaniHumanBossJumpToArenaMiddle","",[11881],[],[],1,0.055,0,[],""
4544,"DTTBreachFodderHellscapePaleDogmanDash","",[],"[6162,10999,649]","[-9,37,-60]",1,0,0,[],""
4545,"DTTBreachEliteHellscapeStabbySkyStab","",[],"[6162,10999,13749,649]","[-10,20,60,-40]",1,0.055,0,[],""
4546,"DTTBreachEliteHellscapeStabWeb","",[],"[6162,10999,649]","[20,40,-50]",1,0.055,0,[],""
4547,"DTTBreachEliteHellscapeStabCombo","",[],"[6162,10999,649]","[20,40,-50]",1,0.055,0,[],""
4548,"DTTDoryaniHumanBossJumpAround","",[11881],[],[],1,0.055,0,[],""
4549,"DTTDoryaniHumanBossDeathJumpShort","",[11881],[],[],1,0.055,0,[],""
4550,"DTTDoryaniHumanBossDeathJumpMedium","",[11881],[],[],1,0.055,0,[],""
4551,"DTTDoryaniHumanBossDeathJumpLong","",[11881],[],[],1,0.055,0,[],""
4552,"DTTCrowbellLeapSlam","",[11881],"[6162,10999,13749,649]","[-7,0,0,0]",1,0.055,0,[],""
4553,"DTTCrowbellLeapSlamEnraged","",[11881],"[6162,10999,13749,649]","[-7,0,0,0]",1,0.055,0,[],""
4554,"DTTMutewindManDualSwordGrimLeapslam","","[712,6905,11881]","[6162,10999,13749,649]","[10,30,90,-35]",1,0.055,0,[],""
4555,"DTTPlagueBringerDash","",[11881],"[6162,10999]","[5,50]",1,0.055,0,[],""
4556,"DTTMutewindWomanDualDaggerGrimSmokeDash","",[11881],"[6162,10999]","[5,50]",1,0.055,0,[],""
4557,"DTTHellscapePaleBossLeap","",[],"[6162,10999,649]","[-10,45,-35]",1,0.055,0,[],""
4558,"DTTHellscapePaleBossDashStab","",[],"[6162,10999,649]","[-12,32,-50]",1,0.055,0,[],""
4559,"DTTSpiritOfTheCat","",[11881],"[6162,10999,13749,649]","[0,55,60,-50]",1,0.055,0,[],""
4560,"DTTWildBreachBossLeapSlam","","[712,6905,11881]","[6162,10999,13749,649]","[-5,30,60,-35]",1,0.055,0,[],""
4561,"DTTAnimateWeaponSpearDashStab",121,[11881],"[6162,10999,13749,649]","[20,30,200,0]",1,0.055,0,[],""
4562,"DTTqwe_NEW_ENTRIES_GO_ABOVE_ME","",[11881],"[6162,10999,13749,649]","[0,0,0,0]",1,0.055,0,[],""
4563,"GraveyardGhostDashToTarget","",[11881],[],[],1,0.055,0,[],""
4564,"GraveyardGhostDashToTargetFar","",[11881],[6162],[-15],1,0.055,0,[],""
4565,"GhoulCommanderDash","",[],"[6162,10999,10080,649]","[-6,30,50,-50]",1,0.055,0,[],""
4566,"LegionnaireDodgeLeft","",[11881],"[2449,2580]","[1,25]",1,0.055,0,[],""
4567,"LegionnaireDodgeRight","",[11881],[2580],[25],1,0.055,0,[],""
4568,"HeistRobotStormcallerShockRifleSingle","","[4430,605]","[1100,798,2617,649,349]","[50,300,100,-45,200]",0.8,0.1,0.0175,[],""
4569,"LioneyeTriggeredProjectileSanctum","","[488,6708,4400]","[800,1100]","[159,50]",1,0.1,0,[],""
4570,"SanctumLioneyeFireCircleBombard","",[605],[1100],[75],1,0.1,0,[],""
4571,"TombStalkerMultiAttack","",[],"[9382,9383]","[150,20]",1,0.055,0,[],""
4572,"HeistThugTrapperEnsnaringArrow","","[1780,860,854,9919]","[9910,9918,10044,868,866,1219]","[0,-25,3,80,8000,13]",6.5,0.1,0.0175,[],""
4573,"ExpeditionVoranaDeathZone","",[],[2641],[-75],0.3,0.1,0.0175,[],""
4574,"PlayerMonsterModEnergyShieldAuraMinion1","",[],[],[],10,0.1,0.0175,[],""
4575,"PlayerMonsterModEnergyShieldAura1","",[],[],[],10,0.1,0.0175,[],""
4576,"MonsterModEnergyShieldAura1","",[],[],[],10,0.1,0.0175,[],""
4577,"PlayerMonsterModResistanceAura1","",[],[],[],10,0.1,0.0175,[],""
4578,"MonsterModResistanceAura1","",[],[],[],10,0.1,0.0175,[],""
4579,"PlayerMonsterModTemporalAuraMinion1","",[],[],[],10,0.1,0.0175,[],""
4580,"PlayerMonsterModTemporalAura1","",[],[],[],10,0.1,0.0175,[],""
4581,"MonsterModTemporalAura1","",[],[],[],10,0.1,0.0175,[],""
4582,"PlayerMonsterModHinderAura1","",[],[],[],10,0.1,0.0175,[],""
4583,"MonsterModHinderAura1","",[],[],[],10,0.1,0.0175,[],""
4584,"PlayerMonsterModFlaskRemovalAura1","",[],[],[],10,0.1,0.0175,[],""
4585,"MonsterModFlaskRemovalAura1","",[],[],[],10,0.1,0.0175,[],""
4586,"PlayerMonsterModIncreasedSpeedAuraMinion1","",[],[],[],10,0.1,0.0175,[],""
4587,"PlayerMonsterModIncreasedSpeedAura1","",[],[],[],10,0.1,0.0175,[],""
4588,"MonsterModIncreasedSpeedAura1","",[],[],[],10,0.1,0.0175,[],""
4589,"PlayerMonsterModPhysicalDamageAura1","",[],[],[],10,0.1,0.0175,[],""
4590,"MonsterModPhysicalDamageAura1","",[],[],[],10,0.1,0.0175,[],""
4591,"PlayerMonsterModPreventRecoveryAura","",[],[],[],10,0.1,0.0175,[],""
4592,"MonsterModPreventRecoveryAura","",[],[],[],10,0.1,0.0175,[],""
4593,"PlayerMonsterModManaSiphoner","",[],[],[],135,0.1,0.0175,[],""
4594,"MonsterModManaSiphoner","",[],[],[],10,0.1,0.0175,[],""
4595,"DeliriumDemonOrbDetonation","","[6906,6907]",[],[],1,0.1,0.0175,[],""
4596,"DeliriumDemonBeam","","[6906,6907]",[349],[10000],4.5,0.1,0.0175,[],""
4597,"EAADeliriumDemonSlashCastComboFire","","[6906,6907]",[],[],1,0.1,0.0175,[],""
4598,"EAADeliriumDemonSlashCastComboLightning","","[6906,6907]",[],[],1,0.1,0.0175,[],""
4599,"GADeliriumDemonSlashLeftTriggered","","[605,104,10079]","[1103,621]","[50,-20]",1,0.1,0.0175,[],""
4600,"GADeliriumDemonSlashRightTriggered","","[605,104,10079]","[4798,4797,3747]","[1,4000,200]",1,0.1,0.0175,[],""
4601,"DeliriumDemonMeleeLeft","","[605,104,10079]","[10043,4798,4797,3747]","[150,1,4000,200]",1,0.1,0.0175,[],""
4602,"DeliriumDemonMeleeRight","","[605,104,10079]","[10043,1103,621]","[150,25,-20]",1,0.1,0.0175,[],""
4603,"DeliriumDemonTeleportAttack","","[6906,6907]",[10341],[14],1,0.1,0.0175,[],""
4604,"GADeliriumDemonTeleportAttackTriggeredCone","","[605,104,10079]","[4798,4797,3747]","[1,4000,200]",1,0.1,0.0175,[],""
4605,"GADeliriumDemonTeleportAttackTriggeredCone2","","[605,104,10079]","[1103,621]","[50,-20]",1,0.1,0.0175,[],""
4606,"MPSDeliriumDemonProjectileSpammableFire","","[488,4430,6708]",[800],[1377],4.5,0.1,0.0175,[],""
4607,"MPSDeliriumDemonProjectileSpammableLightning","","[488,4430,6708]","[800,18656]","[1378,50]",4.5,0.1,0.0175,[],""
4608,"MPSDeliriumDemonFlurryProjectileFire","","[488,4430,6708,2899]","[800,2458]","[1377,25]",2.5,0.1,0.0175,[],""
4609,"GSDeliriumDemonFlurryProjectileFireImpact","","[605,488,18621,18634]",[],[],1.5,0.1,0.0175,[],""
4610,"MPSDeliriumDemonFlurryProjectileFireSmall","","[488,4430,6708,2899]","[800,2458]","[1377,25]",1.5,0.1,0.0175,[],""
4611,"MPSDeliriumDemonFlurryProjectileLightning","","[488,4430,6708,2899]","[800,2458]","[1378,10]",1.2,0.1,0.0175,[],""
4612,"DeliriumDemonLightningGigaBall","","[488,4430,6708]","[3108,5844,14413]","[30,1,100]",1,0.1,0.0175,[],""
