"rownum","Id","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","i32","i32","i32","i32","i32","i32","i32","i32","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","rid","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","[rid]","string","i32","[rid]","i32","i32","rid","rid","i32","i32","i32","[rid]","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","i32","i32","i32","[string]","bool","i32","i32","i32","i32","i32","i16","bool"
11097,"HeistNPCAllDamage1",77106045,65536,1572864,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-840695808,19,65536,65536,0,-839516160,19,1966080,2228224,0,0,0,0,0,0,0,0,3456499712,4849664,0,0,0,-838467584,19,0,0,3456499712,-838467584,19,4849664,0,0,0,-838467584,19,0,0,-838467584,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3456499712,3456499712,3456499712,4849664,0,0,0,-838467584,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1401084159,[],"",0,0,369098752,5070,50331648,0,""
11098,"HeistNPCAllDamage2",77105346,2949120,1572864,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-834797568,19,65536,65536,0,-833355776,19,2293760,2555904,0,0,0,0,0,0,0,0,3462660096,4849664,0,0,0,-832307200,19,0,0,3462660096,-832307200,19,4849664,0,0,0,-832307200,19,0,0,-832307200,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3462660096,3462660096,3462660096,4849664,0,0,0,-832307200,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1406720794,[],"",0,0,1946157056,5070,50331648,0,""
11099,"HeistNPCAllDamage3",77090462,4915200,1572864,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-828637184,19,65536,65536,0,-827195392,19,2621440,2883584,0,0,0,0,0,0,0,0,3468820480,4849664,0,0,0,-826146816,19,0,0,3468820480,-826146816,19,4849664,0,0,0,-826146816,19,0,0,-826146816,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3468820480,3468820480,3468820480,4849664,0,0,0,-826146816,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2030974865,[],"",0,0,-771751936,5070,50331648,0,""
11100,"HeistNPCAllDamage4",77082196,5308416,1572864,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-649723904,2,65536,65536,0,-822476800,19,2949120,3276800,0,0,0,0,0,0,0,0,3473539072,4849664,0,0,0,-821428224,19,0,0,3473539072,-821428224,19,4849664,0,0,0,-821428224,19,0,0,-821428224,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3473539072,3473539072,3473539072,4849664,0,0,0,-821428224,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-477049404,[],"",0,0,436207616,5071,50331648,0,""
11101,"HeistNPCLockdownTimer1",542154591,65536,769458176,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-817233920,19,65536,65536,0,-816054272,19,589824,720896,0,0,0,0,0,0,0,0,3479961600,4849664,0,0,0,-815005696,19,0,0,3479961600,-815005696,19,4849664,0,0,0,-815005696,19,0,0,-815005696,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3479961600,3479961600,3479961600,4849664,0,0,0,-815005696,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1900015201,[],"",0,0,1811939328,5071,50331648,0,""
11102,"HeistNPCLockdownTimer2",542132347,2949120,769458176,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-811859968,19,65536,65536,0,-810549248,19,786432,917504,0,0,0,0,0,0,0,0,3485466624,4849664,0,0,0,-809500672,19,0,0,3485466624,-809500672,19,4849664,0,0,0,-809500672,19,0,0,-809500672,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3485466624,3485466624,3485466624,4849664,0,0,0,-809500672,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1200099315,[],"",0,0,-1073741824,5071,50331648,0,""
11103,"HeistNPCLockdownTimer3_",542142324,4915200,769458176,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-806223872,19,65536,65536,0,-804913152,19,983040,1114112,0,0,0,0,0,0,0,0,3491102720,4849664,0,0,0,-803864576,19,0,0,3491102720,-803864576,19,4849664,0,0,0,-803864576,19,0,0,-803864576,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3491102720,3491102720,3491102720,4849664,0,0,0,-803864576,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1726286225,[],"",0,0,369098752,5072,50331648,0,""
11104,"HeistNPCLockdownTimer4_",542148099,5308416,769458176,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-800587776,19,65536,65536,0,-798752768,19,1179648,1310720,0,0,0,0,0,0,0,0,3497263104,4849664,0,0,0,-797704192,19,0,0,3497263104,-797704192,19,4849664,0,0,0,-797704192,19,0,0,-797704192,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3497263104,3497263104,3497263104,4849664,0,0,0,-797704192,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1314441308,[],"",0,0,1946157056,5072,50331648,0,""
11105,"HeistNPCObjectiveSpeed1___",542223043,65536,769523712,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-794034176,19,65536,65536,0,-792592384,19,589824,720896,0,0,0,0,0,0,0,0,3503423488,4849664,0,0,0,-791543808,19,0,0,3503423488,-791543808,19,4849664,0,0,0,-791543808,19,0,0,-791543808,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3503423488,3503423488,3503423488,4849664,0,0,0,-791543808,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,470857427,[],"",0,0,-503316480,5072,50331648,0,""
11106,"HeistNPCObjectiveSpeed2",542224484,2949120,769523712,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-787218432,19,65536,65536,0,-785907712,19,786432,917504,0,0,0,0,0,0,0,0,3510108160,4849664,0,0,0,-784859136,19,0,0,3510108160,-784859136,19,4849664,0,0,0,-784859136,19,0,0,-784859136,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3510108160,3510108160,3510108160,4849664,0,0,0,-784859136,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-420260201,[],"",0,0,1207959552,5073,50331648,0,""
11107,"HeistNPCObjectiveSpeed3",542244277,4915200,769523712,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,1837760512,19,65536,65536,0,-780533760,19,983040,1114112,0,0,0,0,0,0,0,0,3515482112,4849664,0,0,0,-779485184,19,0,0,3515482112,-779485184,19,4849664,0,0,0,-779485184,19,0,0,-779485184,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3515482112,3515482112,3515482112,4849664,0,0,0,-779485184,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-135001535,[],"",0,0,-1711276032,5073,50331648,0,""
11108,"HeistNPCObjectiveSpeed4__",542199423,5308416,769523712,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-774897664,19,65536,65536,0,-773455872,19,1179648,1310720,0,0,0,0,0,0,0,0,3522560000,4849664,0,0,0,-772407296,19,0,0,3522560000,-772407296,19,4849664,0,0,0,-772407296,19,0,0,-772407296,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3522560000,3522560000,3522560000,4849664,0,0,0,-772407296,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1610551681,[],"",0,0,100663296,5074,50331648,0,""
11109,"HeistNPCExperienceGain1_",542302876,65536,776667136,0,0,0,65798144,0,0,0,78774272,0,0,0,820510720,0,0,0,1572864,-767950848,19,65536,65536,0,-766509056,19,196608,262144,0,0,0,0,0,0,0,0,3529506816,4849664,0,0,0,-765460480,19,0,0,3529506816,-765460480,19,4849664,0,0,0,-765460480,19,0,0,-765460480,19,0,0,769392640,0,0,0,0,0,3529506816,3529506816,3529506816,4849664,0,0,0,-765460480,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,249424961,[],"",0,0,1610612736,5074,50331648,0,""
11110,"HeistNPCExperienceGain2",542262223,2949120,776667136,0,0,0,65798144,0,0,0,78774272,0,0,0,820510720,0,0,0,1572864,-762183680,19,65536,65536,0,-761004032,19,327680,393216,0,0,0,0,0,0,0,0,3535011840,4849664,0,0,0,-759955456,19,0,0,3535011840,-759955456,19,4849664,0,0,0,-759955456,19,0,0,-759955456,19,0,0,769392640,0,0,0,0,0,3535011840,3535011840,3535011840,4849664,0,0,0,-759955456,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1883648906,[],"",0,0,-1275068416,5074,50331648,0,""
11111,"HeistNPCExperienceGain3_",542270230,4915200,776667136,0,0,0,65798144,0,0,0,78774272,0,0,0,820510720,0,0,0,1572864,-756547584,19,65536,65536,0,-754974720,19,458752,524288,0,0,0,0,0,0,0,0,3541041152,4849664,0,0,0,-753926144,19,0,0,3541041152,-753926144,19,4849664,0,0,0,-753926144,19,0,0,-753926144,19,0,0,769392640,0,0,0,0,0,3541041152,3541041152,3541041152,4849664,0,0,0,-753926144,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-454785038,[],"",0,0,268435456,5075,50331648,0,""
11112,"HeistNPCExperienceGain4_",542264234,5308416,776667136,0,0,0,65798144,0,0,0,78774272,0,0,0,820510720,0,0,0,1572864,-750518272,19,65536,65536,0,-748683264,19,589824,655360,0,0,0,0,0,0,0,0,3547332608,4849664,0,0,0,-747634688,19,0,0,3547332608,-747634688,19,4849664,0,0,0,-747634688,19,0,0,-747634688,19,0,0,769392640,0,0,0,0,0,3547332608,3547332608,3547332608,4849664,0,0,0,-747634688,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-909606302,[],"",0,0,1879048192,5075,50331648,0,""
11113,"HeistNPCLevel1_",542353276,65536,776732672,0,0,0,65798144,0,0,0,78774272,0,0,0,820510720,0,0,0,1572864,-745406464,19,65536,65536,0,-744226816,19,65536,65536,0,0,0,0,0,0,0,0,3551789056,4849664,0,0,0,-743178240,19,0,0,3551789056,-743178240,19,4849664,0,0,0,-743178240,19,0,0,-743178240,19,0,0,769392640,0,0,0,0,0,3551789056,3551789056,3551789056,4849664,0,0,0,-743178240,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,899257061,[],"",0,0,-1275068416,5075,50331648,0,""
11114,"HeistNPCLevel2",542365334,2949120,776732672,0,0,0,65798144,0,0,0,78774272,0,0,0,820510720,0,0,0,1572864,-741081088,19,65536,65536,0,-739377152,19,131072,131072,0,0,0,0,0,0,0,0,3556638720,4849664,0,0,0,-738328576,19,0,0,3556638720,-738328576,19,4849664,0,0,0,-738328576,19,0,0,-738328576,19,0,0,769392640,0,0,0,0,0,3556638720,3556638720,3556638720,4849664,0,0,0,-738328576,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-112185402,[],"",0,0,-33554432,5075,50331648,0,""
11115,"HeistNPCLevel3",542334703,4915200,776732672,0,0,0,65798144,0,0,0,78774272,0,0,0,820510720,0,0,0,1572864,-736231424,19,65536,65536,0,-734396416,19,196608,196608,0,0,0,0,0,0,0,0,3561619456,4849664,0,0,0,-733347840,19,0,0,3561619456,-733347840,19,4849664,0,0,0,-733347840,19,0,0,-733347840,19,0,0,769392640,0,0,0,0,0,3561619456,3561619456,3561619456,4849664,0,0,0,-733347840,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1711094547,[],"",0,0,1241513984,5076,50331648,0,""
11116,"HeistNPCLevel4",542332405,5439488,776732672,0,0,0,65798144,0,0,0,78774272,0,0,0,820510720,0,0,0,1572864,-731250688,19,65536,65536,0,-730071040,19,262144,262144,0,0,0,0,0,0,0,0,3565944832,4849664,0,0,0,-729022464,19,0,0,3565944832,-729022464,19,4849664,0,0,0,-729022464,19,0,0,-729022464,19,0,0,769392640,0,0,0,0,0,3565944832,3565944832,3565944832,4849664,0,0,0,-729022464,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,162815041,[],"",0,0,-1946157056,5076,50331648,0,""
11117,"HeistNPCDamageFullLife1_",542395432,65536,804323328,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-725614592,19,65536,65536,0,-723910656,19,1638400,1835008,0,0,0,0,0,0,0,0,3572105216,4849664,0,0,0,-722862080,19,0,0,3572105216,-722862080,19,4849664,0,0,0,-722862080,19,0,0,-722862080,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3572105216,3572105216,3572105216,4849664,0,0,0,-722862080,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1502090657,[],"",0,0,-100663296,5076,50331648,0,""
11118,"HeistNPCDamageFullLife2",542425814,2949120,804323328,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-718536704,19,65536,65536,0,-716701696,19,1900544,2097152,0,0,0,0,0,0,0,0,3579314176,4849664,0,0,0,-715653120,19,0,0,3579314176,-715653120,19,4849664,0,0,0,-715653120,19,0,0,-715653120,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3579314176,3579314176,3579314176,4849664,0,0,0,-715653120,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1646108875,[],"",0,0,1744830464,5077,50331648,0,""
11119,"HeistNPCDamageFullLife3",542427232,4915200,804323328,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-711327744,19,65536,65536,0,-709754880,19,2162688,2359296,0,0,0,0,0,0,0,0,3586260992,4849664,0,0,0,-708706304,19,0,0,3586260992,-708706304,19,4849664,0,0,0,-708706304,19,0,0,-708706304,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3586260992,3586260992,3586260992,4849664,0,0,0,-708706304,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1631037783,[],"",0,0,-771751936,5077,50331648,0,""
11120,"HeistNPCDamageFullLife4",542414126,5308416,804323328,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-704380928,19,65536,65536,0,-702808064,19,2424832,2621440,0,0,0,0,0,0,0,0,3593207808,4849664,0,0,0,-701759488,19,0,0,3593207808,-701759488,19,4849664,0,0,0,-701759488,19,0,0,-701759488,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3593207808,3593207808,3593207808,4849664,0,0,0,-701759488,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1367655595,[],"",0,0,1006632960,5078,50331648,0,""
11121,"HeistNPCDamageNotEscaping1_",542504366,65536,811991040,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-696909824,19,65536,65536,0,-695468032,19,983040,1179648,0,0,0,0,0,0,0,0,3600547840,4849664,0,0,0,-694419456,19,0,0,3600547840,-694419456,19,4849664,0,0,0,-694419456,19,0,0,-694419456,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3600547840,3600547840,3600547840,4849664,0,0,0,-694419456,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1063766729,[],"",0,0,-1409286144,5078,50331648,0,""
11122,"HeistNPCDamageNotEscaping2",542462489,2949120,811991040,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-689700864,19,65536,65536,0,-688128000,19,1245184,1441792,0,0,0,0,0,0,0,0,3607887872,4849664,0,0,0,-687079424,19,0,0,3607887872,-687079424,19,4849664,0,0,0,-687079424,19,0,0,-687079424,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3607887872,3607887872,3607887872,4849664,0,0,0,-687079424,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,825451306,[],"",0,0,469762048,5079,50331648,0,""
11123,"HeistNPCDamageNotEscaping3",542454375,4915200,811991040,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-682360832,19,65536,65536,0,-681050112,19,1507328,1703936,0,0,0,0,0,0,0,0,3614965760,4849664,0,0,0,-680001536,19,0,0,3614965760,-680001536,19,4849664,0,0,0,-680001536,19,0,0,-680001536,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3614965760,3614965760,3614965760,4849664,0,0,0,-680001536,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,99891091,[],"",0,0,-2013265920,5079,50331648,0,""
11124,"HeistNPCDamageNotEscaping4_",542464801,5308416,811991040,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-675151872,19,65536,65536,0,-673579008,19,1769472,1966080,0,0,0,0,0,0,0,0,3622436864,4849664,0,0,0,-672530432,19,0,0,3622436864,-672530432,19,4849664,0,0,0,-672530432,19,0,0,-672530432,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3622436864,3622436864,3622436864,4849664,0,0,0,-672530432,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,957768247,[],"",0,0,-100663296,5079,50331648,0,""
11125,"HeistNPCMovementVelocityNotEscaping1_",542686049,65536,812187648,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-666370048,19,65536,65536,0,-664535040,19,393216,458752,0,0,0,0,0,0,0,0,3631480832,4849664,0,0,0,-663486464,19,0,0,3631480832,-663486464,19,4849664,0,0,0,-663486464,19,0,0,-663486464,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3631480832,3631480832,3631480832,4849664,0,0,0,-663486464,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1400498200,[],"",0,0,-2080374784,5080,50331648,0,""
11126,"HeistNPCMovementVelocityNotEscaping2",542674441,2949120,812187648,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-657457152,19,65536,65536,0,-656015360,19,524288,589824,0,0,0,0,0,0,0,0,3640000512,4849664,0,0,0,-654966784,19,0,0,3640000512,-654966784,19,4849664,0,0,0,-654966784,19,0,0,-654966784,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3640000512,3640000512,3640000512,4849664,0,0,0,-654966784,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,417699564,[],"",0,0,100663296,5081,50331648,0,""
11127,"HeistNPCMovementVelocityNotEscaping3",542667491,4915200,812187648,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-648937472,19,65536,65536,0,-647626752,19,655360,786432,0,0,0,0,0,0,0,0,3648389120,4849664,0,0,0,-646578176,19,0,0,3648389120,-646578176,19,4849664,0,0,0,-646578176,19,0,0,-646578176,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3648389120,3648389120,3648389120,4849664,0,0,0,-646578176,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,44068931,[],"",0,0,-2046820352,5081,50331648,0,""
11128,"HeistNPCMovementVelocityNotEscaping4",542700369,5308416,812187648,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-640548864,19,65536,65536,0,-639238144,19,851968,983040,0,0,0,0,0,0,0,0,3656777728,4849664,0,0,0,-638189568,19,0,0,3656777728,-638189568,19,4849664,0,0,0,-638189568,19,0,0,-638189568,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3656777728,3656777728,3656777728,4849664,0,0,0,-638189568,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,845070607,[],"",0,0,100663296,5082,50331648,0,""
11129,"HeistNPCGlobalAddedPhysicalDamage1",546528752,65536,778174464,0,0,0,778240000,0,0,0,-16908288,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,1638142,-324272128,0,65536,65536,0,-632422400,19,131072,196608,262144,327680,0,0,0,0,0,0,3663593472,4849664,0,0,0,-631373824,19,0,0,3663593472,-631373824,19,4849664,0,0,0,-631373824,19,0,0,-631373824,19,0,0,-16908288,-16843010,-16843010,-16843010,65278,0,3663593472,3663593472,3663593472,4849664,0,0,0,-631373824,19,0,0,-33554432,-16843010,-16843010,-16843010,1694433022,0,[],"",2,[],0,0,"","",0,0,6,"[606,579,313]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1339822637,[],"",0,0,-1912602624,5082,50331648,0,""
