"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","HASH32","CannotBeSupported","i32","CastTime","ActiveSkill","IgnoreMinionTypes","bool","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","SupportWeaponRestrictions","RegularVariant","bool","i32","i32","i32","bool","StatSet","AdditionalStatSets","string","CostTypes","bool","[i32]","i32"
4484,"DeliriumDaemonDestroyCorpseSummonMonster","",[],"",[],[],"",0,"",2,1000,437,"","",[],53,"","",[],"","",0,0,0,"",4197,[],"",[],1,[],-1
4485,"DeliriumDaemonDestroyCorpseProjectileCascade","",[],"",[],[],"",0,"",2,1000,437,"","",[],53,"","",[],"","",0,0,0,"",4198,[],"",[],1,[],-1
4486,"DeliriumDaemonDestroyCorpseDegenZone","",[],"",[],[],"",0,"",2,1000,437,"","",[],53,"","",[],"","",0,0,0,"",4199,[],"",[],1,[],-1
4487,"DeliriumCascade","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",425,0,0,"",4200,[],"",[],1,[],-1
4488,"DeliriumMinionSpawnNova","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",426,0,0,"",4201,[],"",[],1,[],-1
4489,"DeliriumTriggerCascade","",[],"",[],[],"",0,"",2,1050,391,"","",[],23,"","",[],"","",158,0,0,"",4202,[],"",[],1,[],-1
4490,"DeliriumCorpseDegen","",[],"",[],[],"",0,"",2,1000,212,"","",[],"","","",[],"","",0,11,0,"",4203,[],"",[],1,[],-1
4491,"DeliriumWindDaemonGT","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","",[],"","",173,0,0,"",4204,[],"",[],1,[],-1
4492,"DeliriumWindDaemonSO","",[],"",[],[],"",0,"",2,0,364,"","",[],"","","",[],"","",44,0,0,"",4205,[],"",[],1,[],-1
4493,"HarvestSpawnExplodingPodRed","",[],"",[],[],"",0,"",2,100,364,"","",[],"","","",[],"","",47,0,0,"",4206,[],"",[],1,[],-1
4494,"HarvestSpawnExplodingPodRedExplode","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",454,0,0,"",4207,[],"",[],1,[],-1
4495,"HarvestFrogBiteAttack","",[],"",[],[],"",0,"",2,2230,315,"","",[],"","","",[],"","",455,0,0,"",4208,[],"",[],1,[],-1
4496,"HarvestSpikerSpike","",[],"",[],[],"",0,"",2,1000,193,"","",[],"","","",[],"","",131,0,0,"",4209,[],"",[],1,[],-1
4497,"HarvestRhoaCastGroundEffectChilledFootstep","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","",[],"","",0,1,0,"",4210,[],"",[],1,[],-1
4498,"HeistPolearmMinibossBeam","",[],"",[],[],"",0,"",2,1000,314,"","",[],"","","",[],"","",0,11,0,"",4211,[],"",[],1,[],-1
4499,"HeistPolarmMinibossDashGT1","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","",[],"","",216,0,0,"",4212,[],"",[],1,[],-1
4500,"HeistPolarmMinibossDashGT2","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","",[],"","",217,0,0,"",4213,[],"",[],1,[],-1
4501,"HarvestBeastT3Slam","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","",[],"","",486,0,0,"",4214,[],"",[],1,[],-1
4502,"HarvestBeastT3Roar","",[],"",[],[],"",0,"",2,2500,356,"","",[],24,"","",[],"","",71,0,0,"",4215,[],"",[],1,[],-1
4503,"HarvestHellionT3Cleave","",[],"",[],[],"",0,"",2,1000,315,"","",[],9,"","",[],"","",488,0,0,"",4216,[],"",[],1,[],-1
4504,"RitualPlantVolatile","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",11050,0,0,"",4217,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1
4505,"MonsterModPlantVolatile","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",10816,0,0,"",4219,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1
4506,"CarnivorousPlantEaterTreeVolatile","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",10816,0,0,"",4219,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1
4507,"CarnivorousPlantOrbProjectile","",[],"",[],[],"",0,"",2,1000,447,"","",[],23,"","",[],"","",1,1,0,"",4220,[4221],"Audio/Sound Effects/Combat/OnHit/Monster/Custom/Act1/CarnivorousPlantEater/OrbProjectileSG",[],1,[],-1
4508,"DoLiterallyNothing","",[],"",[],[],"",0,"",2,1000,448,"","",[],"","","",[],"","",1,0,0,"",4222,[],"",[],1,[],-1
4509,"DoLiterallyNothingPlayer","",[],"",[],[],"",1236888418,"",2,1000,448,"","",[],"","","",[],"","",0,0,0,"",4222,[],"",[],1,[],-1
4510,"HeistCultistUndeadTeleport","",[],"",[],[],"",0,"",2,2670,296,"","",[],111,"","",[],"","",0,0,0,"",4223,[],"",[],1,[],-1
4511,"EGHeistPullLever","",[],"",[],[],"",0,"",2,2170,356,"","",[],96,"","",[],"","",80,0,0,"",4224,[],"",[],1,[],-1
4512,"EASHeistMindControlSuicide","",[],"",[],[],"",0,"",2,1000,320,"","",[],140,"","",[],"","",0,0,0,"",4225,[],"",[],1,[],-1
4513,"HeistSawbladeMortar","",[],"",[],[],"",0,"",2,2000,454,"","",[],"","","",[],"","",0,0,0,"",4226,[],"",[],1,[],-1
4514,"EAAHeistMilitaryPolearmDoubleSpin","",[],"",[],[],"",0,"",2,2670,334,"","",[],36,"","",[],"","",0,0,0,"",4227,[],"",[],1,[],-1
4515,"HeistSkeletonSnipe","",[],"",[],[],"",0,"",2,1000,458,"","",[],53,"","",[],"","",0,0,13,"",4228,[],"",[],1,[],-1
4516,"HeistThugVolatileExplode","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",575,0,0,"",4229,[],"",[],1,[],-1
4517,"SanctumDanaiTeleportStrike","",[],"",[],[],"",0,"",2,2000,291,"","",[],111,"","",[],"","",4,-1,0,"",4230,[],"",[],1,[],-1
4518,"SanctumDanaiFlickerAttack","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",954,0,0,"",4231,[],"",[],1,[],-1
4519,"ChangeToStance1Heist","",[],"",[],[],"",0,"",2,1000,259,"","",[],"","","",[],"","",0,0,0,"",4232,[],"",[],1,[],-1
4520,"HeistThugEliteGroundSlamLong","",[],"",[],[],"",0,"",2,800,466,"","",[],107,"","",[],"","",626,0,0,"",4233,[],"",[],1,[],-1
4521,"HeistThugMinibossLeapSlamWeapon","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",628,0,0,"",4234,[],"",[],1,[],-1
4522,"HeistThugMinibossLeapSlamWeaponEnraged","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",629,0,0,"",4235,[],"",[],1,[],-1
4523,"HeistThugEliteLeapSlamTGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",630,0,0,"",4236,[],"",[],1,[],-1
4524,"VoodooDollTaunt","",[],"",[],[],"",0,"",2,1200,460,"","",[],73,"","",[],"","",0,0,0,"",4237,[],"",[],1,[],-1
4525,"MudBurrowerDaemonAcidGround","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","",[],"","",0,2,0,"",4238,[],"",[],1,[],-1
4526,"MudBurrowerTailEmergeSlamTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10025,0,0,"",4239,[],"",[],1,[],-1
4527,"MudBurrowerTailEmergeSlamTriggerAcidGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10026,0,0,"",4240,[],"",[],1,[],-1
4528,"MudBurrowerEpicBurrowTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10028,0,0,"",4241,[],"",[],1,[],-1
4529,"DemonBurrowerEpicBurrow","",[],"",[],[],"",0,"",2,4500,291,"","",[],111,"","",[],"","",0,-1,0,"",4242,[],"",[],1,[],-1
4530,"MudBurrowerEpicBurrowNoRetarget","",[],"",[],[],"",0,"",2,4500,291,"","",[],111,"","",[],"","",0,-1,0,"",4243,[],"",[],1,[],-1
4531,"RustKingBossSummonSkeletonsGT","",[],"",[],[],"",0,"",2,3000,391,"","",[],63,"","",[],"","",1013,0,0,"",4244,[],"",[],1,[],-1
4532,"RustKingSwordRainEAA","",[],"",[],[],"",0,"",2,2500,333,"","",[],53,"","",[],"","",0,0,0,"",4245,[],"",[],1,[],-1
4533,"RustKingSwordRainTriggerGS","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10015,0,0,"",4246,[],"",[],1,[],-1
4534,"RustKingClawCascadeGTMedium","",[],"",[],[],"",0,"",2,3000,391,"","",[],13,"","",[],"","",1015,0,0,"",4247,[],"",[],1,[],-1
4535,"RustKingClawCascadeGTFar","",[],"",[],[],"",0,"",2,3000,391,"","",[],13,"","",[],"","",1016,0,0,"",4248,[],"",[],1,[],-1
4536,"RustKingComboGTNear","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","",[],"","",1019,0,0,"",4249,[],"",[],1,[],-1
4537,"RustKingComboGTMedium","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","",[],"","",1020,0,0,"",4250,[],"",[],1,[],-1
4538,"RustKingComboGTFar","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","",[],"","",1021,0,0,"",4251,[],"",[],1,[],-1
4539,"RustKingComboGTExtended","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","",[],"","",1022,0,0,"",4252,[],"",[],1,[],-1
4540,"RustKingHurricaneTriggerGS","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",10055,0,0,"",4253,[],"",[],1,[],-1
4541,"RustKingClawCascadeEAA","",[],"",[],[],"",0,"",2,3000,333,"","",[],13,"","",[],"","",0,0,0,"",4254,[],"",[],1,[],-1
4542,"RustKingClawCascadeGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","",[],"","",10045,0,0,"",4255,[],"",[],1,[],-1
4543,"RustKingClawCascadeEDS","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","",[],"","",1001,0,0,"",4256,[],"",[],1,[],-1
4544,"RustKingClawCascadeEDSMedium","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","",[],"","",1004,0,0,"",4257,[],"",[],1,[],-1
4545,"RustKingClawCascadeEDSFar","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","",[],"","",1005,0,0,"",4258,[],"",[],1,[],-1
4546,"RustKingComboEDSNear","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","",[],"","",1008,0,0,"",4259,[],"",[],1,[],-1
4547,"RustKingComboEDSMedium","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","",[],"","",1009,0,0,"",4260,[],"",[],1,[],-1
4548,"RustKingComboEDSFar","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","",[],"","",1010,0,0,"",4261,[],"",[],1,[],-1
4549,"RustKingComboEDSExtended","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","",[],"","",1011,0,0,"",4262,[],"",[],1,[],-1
4550,"RustKingHurricaneProjectile","",[],"",[],[],"",0,"",2,4000,387,"","",[],7,"","",[],"","",1036,0,0,"",4263,[],"",[],1,[],-1
4551,"RustKingHurricaneEAS","",[],"",[],[],"",0,"",2,4000,296,"","",[],7,"","",[],"","",0,0,0,"",4264,[],"",[],1,[],-1
4552,"BearerOfPenitenceSlam","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10057,0,0,"",4265,[],"",[],1,[],-1
4553,"BearerOfPenitenceSlam2","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10057,0,0,"",4266,[],"",[],1,[],-1
4554,"BearerOfPenitenceSlam3","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10057,0,0,"",4267,[],"",[],1,[],-1
4555,"BearerOfPenitenceSlam4","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10057,0,0,"",4268,[],"",[],1,[],-1
4556,"BearerOfPenitenceSlam5","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10057,0,0,"",4269,[],"",[],1,[],-1
4557,"BearerOfPenitenceSlam6","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10057,0,0,"",4270,[],"",[],1,[],-1
4558,"BearerOfPenitenceSlam7","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10057,0,0,"",4271,[],"",[],1,[],-1
4559,"BearerOfPenitenceSlam8","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10057,0,0,"",4272,[],"",[],1,[],-1
4560,"UrchinCollectorDelayedBlast","",[],"",[],[],"",0,"",2,2500,135,"","",[],23,"","",[],"","",1,10,0,"",4273,[],"",[],1,[],-1
4561,"SwollenMillerChargeNear","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","",[],"","",1,0,0,"",4274,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1
4562,"SwollenMillerChargeMediumNear","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","",[],"","",1,0,0,"",4275,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1
4563,"SwollenMillerChargeFar","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","",[],"","",1,0,0,"",4276,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1
4564,"SwollenMillerEmptyActionEngage","",[],"",[],[],"",0,"",2,2000,296,"","",[],24,"","",[],"","",0,0,0,"",4277,[],"",[],1,[],-1
4565,"SwollenMillerMeleeCombo2","",[],"",[],[],"",0,"",2,1000,42,"","",[],16,"","",[],"","",0,0,0,"",4278,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1
4566,"SwollenMillerMeleeSlap","",[],"",[],[],"",0,"",2,1000,42,"","",[],61,"","",[],"","",0,0,0,"",4279,[],"",[],1,[],-1
4567,"SwollenMillerMeleeBackhand","",[],"",[],[],"",0,"",2,1000,42,"","",[],67,"","",[],"","",0,0,0,"",4280,[],"",[],1,[],-1
4568,"SwollenMillerMeleeTrampleCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],52,"","",[],"","",0,0,0,"",4281,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HSharpMetalSG",[],1,[],-1
4569,"SwollenMillerSlam","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","",[],"","",10798,0,0,"",4282,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1
4570,"SwollenMillerSlamTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10023,0,0,"",4283,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1
4571,"SwollenMillerComboTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10029,0,0,"",4284,[],"",[],1,[],-1
4572,"SwollenMillerChargeFootstep","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10030,0,0,"",4285,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1
4573,"SwollenMillerChargeTrample","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10031,0,0,"",4286,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1
4574,"SwollenMillerChargeEnd","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10032,0,0,"",4287,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1
4575,"SwollenMillerBodySlamTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10031,0,0,"",4288,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1
4576,"FungusZombieCausticOnDeathMedium","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","",[],"","",0,38,0,"",4289,[],"",[],1,[],-1
4577,"FungusZombieCausticOnDeathLarge","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","",[],"","",0,38,0,"",4290,[],"",[],1,[],-1
4578,"FungusZombieExplodeOnDeathMedium","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",10024,0,0,"",4291,[],"",[],1,[],-1
4579,"FungusZombieExplodeOnDeathLarge","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",10024,0,0,"",4292,[],"",[],1,[],-1
4580,"CGEFungusBehemothCentralGoop","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","",[],"","",0,38,0,"",4293,[],"",[],1,[],-1
4581,"FungalMineCaustic","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","",[],"","",0,38,0,"",4294,[],"",[],1,[],-1
4582,"FungalMineExplode","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",10654,0,0,"",4295,[],"",[],1,[],-1
4583,"FungalMineExplodeBoss","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",10820,0,0,"",4295,[],"",[],1,[],-1
4584,"BloodBurstExplode","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",11008,0,0,"",4296,[],"",[],1,[],-1
4585,"FungalCascade","",[],"",[],[],"",0,"",2,3000,391,"","",[],23,"","",[],"","",1007,0,0,"",4297,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1
4586,"FungalCascadeSpawn","",[],"",[],[],"",0,"",2,1000,364,"","",[],"","","",[],"","",1003,0,0,"",4298,[],"",[],1,[],-1
4587,"FungalArtilleryFungalGroundFromMortar","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","",[],"","",0,38,0,"",4299,[],"",[],1,[],-1
4588,"HagEmptyActionCommand","",[],"",[],[],"",0,"",2,1500,296,"","",[],82,"","",[],"","",0,0,0,"",4300,[],"",[],1,[],-1
4589,"HagRaiseDeadAoE","",[],"",[],[],"",0,"",2,1670,357,"","",[],24,"","",[],"","",1001,0,0,"",4301,[],"",[],1,[],-1
4590,"HagBossDetonateDead","",[],"",[],[],"",0,"",2,1170,330,"","",[],"","","",[],"","",1,1000,0,"",4302,[],"",[],1,[],-1
4591,"HagBossIceSpear","",[],"",[],[],"",0,"",2,3500,173,"","",[],"","","",[],"","",0,0,0,"",4303,[],"",[],1,[],-1
4592,"HagBossIceShard","",[],"",[],[],"",0,"",2,1000,173,"","",[],96,"","",[],"","",0,0,0,"",4304,[],"",[],1,[],-1
4593,"HagBossIceSpearBarrage","",[],"",[],[],"",0,"",2,3500,296,"","",[],26,"","",[],"","",0,0,0,"",4305,[],"",[],1,[],-1
4594,"HagBossSummonWolves","",[],"",[],[],"",0,"",2,1670,390,"","",[],25,"","",[],"","",1000,0,0,"",4306,[],"",[],1,[],-1
4595,"UrchinLeapGeometryAttack","",[],"",[],[],"",0,"",2,1000,315,"","",[],96,"","",[],"","",10017,0,0,"",4307,[],"",[],1,[],-1
4596,"RustKingMeleeClawSwipe","",[],"",[],[],"",0,"",2,1000,42,"","",[],9,"","",[],"","",0,0,0,"",4308,[],"",[],1,[],-1
4597,"RustKingMeleeWeaponSlash","",[],"",[],[],"",0,"",2,1000,42,"","",[],69,"","",[],"","",0,0,0,"",4309,[],"",[],1,[],-1
4598,"RustKingMeleeCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","",[],"","",0,0,0,"",4310,[],"",[],1,[],-1
4599,"RustKingMeleeComboTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10019,0,0,"",4311,[],"",[],1,[],-1
4600,"BitterGuySlam","",[],"",[],[],"",0,"",2,1000,315,"","",[],14,"","",[],"","",10006,0,0,"",4312,[],"",[],1,[],-1
4601,"BitterGuySlamIntro","",[],"",[],[],"",0,"",2,1000,315,"","",[],31,"","",[],"","",10006,0,0,"",4312,[],"",[],1,[],-1
4602,"BitterGuySlamBack","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10036,0,0,"",4314,[],"",[],1,[],-1
4603,"BitterGuyWifeSlam","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10044,0,0,"",4315,[],"",[],1,[],-1
4604,"BitterGuySwipe","",[],"",[],[],"",0,"",2,1000,315,"","",[],14,"","",[],"","",10007,0,0,"",4316,[],"",[],1,[],-1
4605,"BitterGuySummonWife","",[],"",[],[],"",0,"",2,2000,233,"","",[],35,"","",[],"","",0,0,0,"",4317,[],"",[],1,[],-1
4606,"BitterGuySummonSwarm","",[],"",[],[],"",0,"",2,3000,233,"","",[],34,"","",[],"","",0,0,0,"",4318,[],"",[],1,[],-1
4607,"BitterGuyEmptyActionChildSummon","",[],"",[],[],"",0,"",2,2000,296,"","",[],33,"","",[],"","",0,0,0,"",4319,[],"",[],1,[],-1
4608,"BitterGuyChildSwim","",[],"",[],[],"",0,"",2,1670,296,"","",[],82,"","",[],"","",0,0,0,"",4320,[],"",[],1,[],-1
4609,"BitterGuyWifeSwim","",[],"",[],[],"",0,"",2,1670,296,"","",[],82,"","",[],"","",0,0,0,"",4321,[],"",[],1,[],-1
4610,"BitterGuyWifeSpiral","",[],"",[],[],"",0,"",2,7000,296,"","",[],96,"","",[],"","",0,0,0,"",4322,[],"",[],1,[],-1
4611,"BitterGuyWifeDamage","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",10021,0,0,"",4323,[],"",[],1,[],-1
4612,"BitterGuyWifeDamage2","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",10058,0,0,"",4324,[],"",[],1,[],-1
4613,"BitterGuyChildDamage","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","",[],"","",10021,0,0,"",4325,[],"",[],1,[],-1
4614,"BitterGuyChildFirestormLeft","",[],"",[],[],"",0,"",2,1000,81,"","",[],"","","",[],"","",0,1000,0,"",4326,[],"",[],1,[],-1
4615,"BitterGuyChildFirestormRight","",[],"",[],[],"",0,"",2,1000,81,"","",[],"","","",[],"","",0,1001,0,"",4327,[],"",[],1,[],-1
4616,"BitterGuyStomp","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10050,0,0,"",4328,[],"",[],1,[],-1
4617,"FungalArtilleryMortar","",[],"",[],[],"",0,"",2,1333,173,"","",[],22,"","",[],"","",1001,0,0,"",4329,[],"",[],1,[],-1
4618,"BitterGuyMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","",[],"","",0,0,0,"",4330,[],"",[],1,[],-1
4619,"BitterGuySweepMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],20,"","",[],"","",0,0,0,"",4331,[],"",[],1,[],-1
4620,"MudGolemSlam","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","",[],"","",10008,0,0,"",4332,[],"",[],1,[],-1
4621,"MudGolemMaggotSummon","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","",[],"","",0,0,0,"",4333,[],"",[],1,[],-1
4622,"MudBurrowerMaggotSummon","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","",[],"","",0,0,0,"",4334,[],"",[],1,[],-1
4623,"HuhuGrubMaggotSummon","",[],"",[],[],"",0,"",2,500,182,"","",[],82,"","",[],"","",0,0,0,"",4335,[],"",[],1,[],-1
4624,"HuhuGrubRangedStanceChange","",[],"",[],[],"",0,"",2,470,296,"","",[],23,"","",[],"","",0,0,0,"",4336,[],"",[],1,[],-1
4625,"CrowbellMeleeSwipe","",[],"",[],[],"",0,"",2,1000,42,"","",[],1,"","",[],"","",0,0,0,"",4337,[],"",[],1,[],-1
4626,"CrowbellMeleeSwipeEnraged","",[],"",[],[],"",0,"",2,1000,42,"","",[],1,"","",[],"","",0,0,0,"",4338,[],"",[],1,[],-1
4627,"CrowbellMeleeSlash","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","",[],"","",0,0,0,"",4339,[],"",[],1,[],-1
4628,"CrowbellMeleeSlashEnraged","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","",[],"","",0,0,0,"",4340,[],"",[],1,[],-1
4629,"CrowbellMeleeCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","",[],"","",0,0,0,"",4341,[],"",[],1,[],-1
4630,"CrowbellMeleeComboEnraged","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","",[],"","",0,0,0,"",4342,[],"",[],1,[],-1
4631,"CrowbellMeleeBellSwipe","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","",[],"","",0,0,0,"",4343,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1
4632,"CrowbellMeleeBellCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","",[],"","",0,0,0,"",4344,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1
4633,"CrowbellLeapSlam","",[],"",[],[],"",0,"",2,2500,12,"","",[],"","","",[],"","",0,1001,0,"",4345,[],"",[],1,[],-1
4634,"CrowbellLeapSlamEnraged","",[],"",[],[],"",0,"",2,2500,12,"","",[],"","","",[],"","",0,1001,0,"",4346,[],"",[],1,[],-1
4635,"CrowbellLeapSlamTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10013,0,0,"",4347,[],"",[],1,[],-1
4636,"CrowbellSlamWave","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10048,0,0,"",4348,[],"",[],1,[],-1
4637,"CrowbellDoubleSlamEAA","",[],"",[],[],"",0,"",2,2330,333,"","",[],13,"","",[],"","",0,0,0,"",4349,[],"",[],1,[],-1
4638,"CrowbellDoubleSlamEAAEnraged","",[],"",[],[],"",0,"",2,4500,333,"","",[],13,"","",[],"","",0,0,0,"",4350,[],"",[],1,[],-1
4639,"CrowbellSlamWaveEAA","",[],"",[],[],"",0,"",2,2000,335,"","",[],61,"","",[],"","",0,0,0,"",4351,[],"",[],1,[],-1
4640,"CrowbellDoubleSlamTriggerGA1","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10009,0,0,"",4352,[],"",[],1,[],-1
4641,"CrowbellDoubleSlamTriggerGA2","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10010,0,0,"",4353,[],"",[],1,[],-1
4642,"CrowbellDoubleSlamTriggerGA1Enraged","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10009,0,0,"",4354,[],"",[],1,[],-1
4643,"CrowbellDoubleSlamTriggerGA2Enraged","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","",[],"","",10010,0,0,"",4355,[],"",[],1,[],-1
4644,"CrowbellBellSlamEAA","",[],"",[],[],"",0,"",2,4000,334,"","",[],13,"","",[],"","",0,0,0,"",4356,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1
4645,"CrowbellBellWhirlEAA","",[],"",[],[],"",0,"",2,4000,42,"","",[],57,"","",[],"","",0,0,0,"",4357,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1
