"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","f32","[rid]","bool"
4376,"BurdenedWretchSlamUnique","","[603,11885]","[316,1193]","[51,40]",1,0.055,0,[],""
4377,"MudBurrowerBurrowSpam","","[11885,603]","[1809,619,2636,423]","[100,-50,33,-50]",1,0.055,0,[],""
4378,"MudBurrowerTrapAcidMortarSpraySpam","","[603,488,4415,6480]","[1068,2428,167,5553]","[50,20,1,15]",1.2,0.1,0.0175,[],""
4379,"MudBurrowerGoopTriggerEG","",[],[],[],1,0.055,0,[],""
4380,"MudBurrowerGoopTriggerKnockbackGA","","[603,104]",[],[],1,0.055,0,[],""
4381,"CoffinWretchBabySoulrend1","","[488,4415,5627,7898]","[349,423,645,209,167]","[500,-40,-55,100,2]",13.25,0.1,0.0175,[],""
4382,"CoffinWretchBabySoulrend2","","[488,4415,5627,7898]","[349,423,645,209,167]","[500,-40,-55,100,2]",13.25,0.1,0.0175,[],""
4383,"TauntWolf","",[],[],[],1,0.055,0,[],""
4384,"TauntWolfRespond","",[],[],[],1,0.055,0,[],""
4385,"TauntStalker","",[],[],[],1,0.055,0,[],""
4386,"DemonHulkSlam","","[603,18671]",[1193],[12],4.5,0.1,0.0175,[],""
4387,"BrambleHulkSlam","","[603,18671]",[1193],[12],1,0.055,0,[],""
4388,"DemonHulkSlamTriggered","","[603,18671]",[1193],[12],4.5,0.1,0.0175,[],""
4389,"BrambleHulkSlamTriggered","","[603,18671]",[1193],[12],1,0.055,0,[],""
4390,"BrambleHulkSlamLeap","",[11885],"[6151,11004,13757,645]","[-10,42,70,-30]",1,0.055,0,[],""
4391,"WerewolfProwlerHowlEAS","",[],[],[],1,0.055,0,[],""
4392,"WerewolfPackHowlEAS","",[],[],[],1,0.055,0,[],""
4393,"BitterGuyTransform","",[],[],[],1,0.055,0,[],""
4394,"MeleeStalkerDoubleStrike","",[],[],[],0,0.055,0,[],""
4395,"MudBurrowerGoopExplode","","[603,2231,488]",[],[],8,0.1,0.0175,[],""
4396,"MudBurrowerGoopGT","",[11885],[2615],[60],1,0.055,0,[],""
4397,"QuillKiwiShoot","","[488,4415,6480]",[762],[1014],0,0.055,0,[],""
4398,"QuillKiwiBarrage","","[488,4415,6480]",[762],[1015],0,0.055,0,[],""
4399,"JavelinThrow","","[488,11885]","[645,762]","[-40,1019]",1,0.055,0,[],""
4400,"MutantBirdPeck","",[603],[],[],0,0.055,0,[],""
4401,"MutantBirdMultiPeck","",[603],[],[],0,0.055,0,[],""
4402,"MutantBirdVomitSpray","",[603],[],[],1,0.1,0.0175,[],""
4403,"MutantBirdSpawnDog","",[2386],"[850,2096,5825,4596]","[1000,1,300,-99]",1,0.055,0,[],""
4404,"MutantBirdSpawnDogLongRange","",[2386],"[850,2096,5825,4596]","[1000,1,25,-99]",1,0.055,0,[],""
4405,"MutantBirdMortar","","[603,488,4415]","[2428,3085]","[10,45]",1.25,0.1,0.0175,[],""
4406,"MutantBirdVomitMortarSmall","","[603,488,4415]","[2428,3085]","[10,45]",1.25,0.1,0.0175,[],""
4407,"MutantBirdVomitMortarMedium","","[603,488,4415]","[2428,3085]","[10,45]",1.25,0.1,0.0175,[],""
4408,"MutantBirdVomitMortarLarge","","[603,488,4415]","[2428,3085]","[10,45]",1.25,0.1,0.0175,[],""
4409,"ShellMonsterDeathMortar","","[603,488,4415,6698,5627,18671,18658]","[2428,6467]","[6,10]",1.65,0.1,0.0175,[],""
4410,"ShellMonsterSprayMortar","","[603,488,4415,6698,5627,6480,18671,18658,13643]","[2428,6467]","[10,30]",1.65,0.1,0.0175,[],""
4411,"ShellMonsterDeathMortarPoison","","[603,488,4415,6698,5627,18671,18658]","[2428,6467,3246]","[6,10,33]",2,0.22,0.013,[],""
4412,"ShellMonsterSprayMortarPoison","","[603,488,4415,6698,5627,6480,18671,18658]","[2428,6467,3246]","[10,30,33]",2,0.22,0.013,[],""
4413,"MutantBirdDogLeapAttack","",[603],[316],[30],1,0.055,0,[],""
4414,"MutantBirdDogMelee","",[],[],[],0,0.055,0,[],""
4415,"MutantBirdDogMeleeBite","",[],[],[],0,0.055,0,[],""
4416,"MutantBirdDogMeleeMove","",[],[316],[10],0,0.055,0,[],""
4417,"MutantBirdFirstEncounter","",[],[],[],1,0.055,0,[],""
4418,"MutantBirdDespawnDogStart","",[],[],[],1,0.055,0,[],""
4419,"MutantBirdDespawnDogFinish","",[],[],[],1,0.055,0,[],""
4420,"MutantBirdDogEnterBird","","[11885,1886,945]",[],[],1,0.055,0,[],""
4421,"MutantBirdTurnLeft","",[],[],[],1,0.055,0,[],""
4422,"MutantBirdTurnRight","",[],[],[],1,0.055,0,[],""
4423,"ForsakenSonQuadProjectile","","[4415,488]",[762],[1017],1.87,0.055,0,[],""
4424,"ForsakenSonSingleProjectile","","[4415,488]",[762],[1017],1.87,0.055,0,[],""
4425,"ForsakenCyclone","","[9242,11885,9138]","[1065,17546,2615]","[75,35,200]",1,0.055,0,[],""
4426,"ForsakenSlam","",[603],[316],[35],1,0.055,0,[],""
4427,"ForsakenChargeFar","","[1808,2876,610,2569]","[171,461]","[69,50]",0,0.055,0,[],""
4428,"ForsakenMelee","",[],[],[],1,0.055,0,[],""
4429,"TenderizerMeleeNormal","",[11885],[],[],1,0.055,0,[],""
4430,"TenderizerMeleeNormal2","",[11885],[],[],1,0.055,0,[],""
4431,"TenderizerMeleeDouble","",[11885],[],[],1,0.055,0,[],""
4432,"TenderizerMeleeSpin","",[11885],[],[],1.25,0.055,0,[],""
4433,"TenderizerGroundSlam","","[11885,603]",[316],[25],1,0.055,0,[],""
4434,"TenderizerGroundSlamCircle","",[603],[],[],1,0.055,0,[],""
4435,"TenderizerChargeFar","","[1808,610,6896,6897]","[171,461,452]","[90,50,40]",1.5,0.055,0,[],""
4436,"TenderizerCorpseSlam_PoEM","",[],[],[],1,0.055,0,[],""
4437,"BalbalaTeleportStrike1","","[6896,6897]","[10342,2615]","[3,100]",1,0.055,0,[],""
4438,"BalbalaTeleportStrike2","","[6896,6897]","[10342,2615]","[3,100]",1,0.055,0,[],""
4439,"SOBalbalaRune","",[],[],[],1,0.055,0,[],""
4440,"BalbalaFlickerCloneStrike","","[6896,6897]",[208],[8],1,0.055,0,[],""
4441,"BalbalaFlickerCloneStrikeEnd","","[6896,6897]",[],[],1,0.055,0,[],""
4442,"BalbalaTeleportToClone","",[11885],[],[],1,0.055,0,[],""
4443,"RamGiantWheelSlam","",[],[],[],1,0.055,0,[],""
4444,"RamGiantWheelSlamImpact","",[603],[2877],[20],1,0.055,0,[],""
4445,"RamGiantWheelThrowImpact","","[603,488]",[],[],1,0.055,0,[],""
4446,"RamGiantWheelThrow","","[4415,2876]","[316,2428]","[65,3]",1,0.055,0,[],""
4447,"BalbalaAttack1TriggeredSlash1","",[],[2615],[100],1,0.055,0,[],""
4448,"BalbalaAttack1TriggeredSlash2","",[],[2615],[100],1,0.055,0,[],""
4449,"BalbalaAttack1TriggeredSlash3","",[],[2615],[100],1,0.055,0,[],""
4450,"BalbalaAttack2TriggeredSlash1","",[],[2615],[100],1,0.055,0,[],""
4451,"BalbalaAttack2TriggeredSlash2","",[],[2615],[100],1,0.055,0,[],""
4452,"BalbalaAttack3TriggeredSlash1","",[],[2615],[100],1,0.055,0,[],""
4453,"BalbalaAttack3TriggeredSlash2","",[],[2615],[100],1,0.055,0,[],""
4454,"BalbalaAttack3TriggeredSlash3","",[],[2615],[100],1,0.055,0,[],""
4455,"BalbalaSpawnClone","","[2387,2386]","[2096,850,4596]","[1,1013,-99]",1,0.055,0,[],""
4456,"BalbalaDetonateClone","",[603],"[349,2059]","[50,1]",2,0.1,0.0175,[],""
4457,"BalbalaDetonateCloneGround","",[],"[3451,349,5553]","[1001,11000,-24]",18,0.1,0.0175,[],""
4458,"BalbalaMinionFinisher","","[6896,6897]",[],[],1,0.055,0,[],""
4459,"BalbalaWhirl","","[1808,1078]","[838,17546]","[1,15]",0,0.055,0,[],""
4460,"BalbalaHideAndSeekSlam","",[11885],[],[],1,0.055,0,[],""
4461,"BalbalaHideAndSeekSlamImpact","",[],"[1065,2615,2877]","[40,150,30]",1,0.055,0,[],""
4462,"BalbalaHideAndSeekDisappear","","[6896,6895]",[],[],1,0.055,0,[],""
4463,"BalbalaCloneMelee","","[816,817,11885,4415,6698]",[],[],0,0.055,0,[],""
4464,"BalbalaCloneKnifeThrow","",[11885],[1193],[30],1,0.055,0,[],""
4465,"MaggotHuskBloodTrail","",[],"[4424,5553,349]","[1001,-70,10000]",7,0.1,0.0175,[],""
4466,"MaggotHuskBloodTrailDeath","",[],"[4424,5553,349]","[1001,-30,10000]",7,0.1,0.0175,[],""
4467,"RottingRamGiantBloodTrailDeath","",[],"[4424,349]","[1001,10000]",8.5,0.1,0.0175,[],""
4468,"UltimatumDaemonTrackingSlam","",[603],"[5553,2877]","[0,90]",6,0.1,0.0175,[],""
4469,"SirenBossWaterSpout","","[603,1886,11885]",[5553],[60],6.75,0.1,0.0175,[],""
4470,"GATrialMasterBossCleave","",[603],[],[],1,0.055,0,[],""
4471,"GATrialMasterBossSlamSpikeNova","",[603],[],[],1,0.055,0,[],""
4472,"GATrialMasterBossSlamShockwave","",[603],[2615],[-50],1,0.055,0,[],""
4473,"GATrialMasterBossShockwaveTrigger","",[603],[],[],1,0.055,0,[],""
4474,"GATrialMasterBossCleaveRuin","","[603,13176]",[],[],1,0.055,0,[],""
4475,"GSTrialMasterBossOmegaProjectileExplode","","[603,488,18671,18658]",[2615],[-50],2.1,0.1,0.0175,[],""
4476,"GSTrialMasterBossOmegaProjectileExplodeRuin","","[603,488]",[2615],[-50],2.1,0.1,0.0175,[],""
4477,"GSTrialMasterBossGroundSpearNova","",[603],[2615],[-50],1.8,0.1,0.0175,[],""
4478,"GATrialMasterBossGroundSpearImpact","","[603,488,18671,18658]",[],[],1,0.055,0,[],""
4479,"GSTrialMasterBossFirecrackerProjectileExplode","","[603,488]",[],[],1,0.1,0.0175,[],""
4480,"GATrialMasterBossSlamFrontal","",[603],[],[],1,0.055,0,[],""
4481,"TrialMasterBossAbyssSlam","",[603],"[316,2059,167,2445]","[50,10,4,60]",1,0.055,0,[],""
4482,"TrialMasterBossAbyssSlamRuin","","[603,13176]","[316,2059,167,2445]","[50,10,4,60]",1,0.055,0,[],""
4483,"TheTrialMasterBossAbyssSlam","",[603],"[2059,167,2445,17546,10173]","[14,4,60,40,30]",1,0.055,0,[],""
4484,"TheTrialMasterBossAbyssSlamNormal","",[603],"[2059,167,2445,17546,10173]","[14,4,60,40,30]",1,0.055,0,[],""
4485,"BloodMageBloodTendrils","",[3526],"[349,166,645,5511]","[1000,1,-40,-8]",2.5,0.1,0.0175,[],""
4486,"UltimatumModifierTetherSpike ","","[191,2876]","[499,6532,6500,6533,333,2615,349]","[45,35,-70,29,25,-50,5000]",2,0.1,0.0175,[],""
4487,"UltimatumModifierTetherSpike2","",[191],"[499,6532,6500,6533,333,2615,349,466,3070]","[45,35,-70,29,25,-50,5000,20,5000]",1,0.055,0,[],""
4488,"TrialmasterTetherSpike","",[191],"[499,6532,6500,6533,333,2615,349]","[37,40,-70,29,25,-50,10000]",2,0.1,0.0175,[],""
4489,"TrialmasterChaosShrine","",[603],"[3070,5511,10098,2615,349]","[1000,19,5,-50,10000]",1.25,0.1,0.0175,[],""
4490,"TrialmasterTimestopSlam","",[2876],"[2203,11004,5511]","[2,40,80]",1,0.055,0,[],""
4491,"TrialmasterTimestopProjectile","",[2876],"[2203,11004,5511]","[2,40,80]",1,0.055,0,[],""
4492,"YamaTimestopFutureKill","","[2876,11885]","[2203,11004,5511]","[0,40,80]",1,0.055,0,[],""
4493,"TrialMasterCycloneBegin","",[],[1193],[30],1,0.055,0,[],""
4494,"TrialmasterCyclone","",[603],"[1194,2615,5553]","[100,-50,50]",1,0.055,0,[],""
4495,"SpawnObjectExpeditionArbalestSnipeObject","",[488],[],[],1,0.055,0,[],""
4496,"SpawnObjectExpeditionBoneCultistEgg","",[11885],[],[],1,0.055,0,[],""
4497,"SSMExpeditionApparitionSummonOrb","","[2386,2387]","[2096,850,4596]","[1,563,-99]",1,0.055,0,[],""
4498,"GTExpeditionZombieCloudDegen","",[],[],[],1,0.055,0,[],""
4499,"MPSPhantasmBasicFireArchnemesis","","[4415,6698,5627]","[762,645]","[183,-40]",1.106,0.1,0.0175,[],""
4500,"GSExpeditionArbalestObjectExplosion","","[603,488]",[],[],6.5,0.1,0.0175,[],""
4501,"GSExpeditionBoneCultistEggExplosion","","[603,488,18671,18658]",[1447],[40],6,0.1,0.0175,[],""
4502,"NemesisAlliesCannotBeHarmedPulse","",[],[],[],1,0.055,0,[],""
4503,"GAExpeditionZombieEarthquake","",[603],[316],[8],1,0.055,0,[],""
4504,"GAExpeditionZombieEarthquakeExplosion","",[603],"[1066,5553]","[50,30]",1,0.055,0,[],""
4505,"EASExpeditionApparitionOrbDeath","",[],[],[],1,0.055,0,[],""
4506,"EASExpeditionApparitionTeleport","","[6895,6896,6897]",[],[],1,0.055,0,[],""
4507,"EASExpeditionApparitionSubmergeMirror","","[6895,6896,6897]",[],[],1,0.055,0,[],""
4508,"EASExpeditionApparitionEmergeMirror","","[6895,6896,6897]",[],[],1,0.055,0,[],""
4509,"MPSExpeditionBoneCultistProjectiles","","[488,4415]","[762,645,1447]","[192,-35,40]",3.75,0.1,0.0175,[],""
4510,"MPSExpeditionBoneCultistProjectilesBoss","","[488,4415]","[762,645,1447]","[192,-35,40]",3.75,0.1,0.0175,[],""
4511,"MPSExpeditionApparitionBasicProjectile","","[488,4415,10057]","[762,645,11004]","[193,-40,30]",2.75,0.1,0.0175,[],""
4512,"MPSExpeditionApparitionBasicProjectileClose","","[488,4415,10057]","[762,645,11004]","[193,-40,30]",2.75,0.1,0.0175,[],""
4513,"MPSExpeditionAppariationSweepProjectilesLeft","","[488,4415,6480]","[762,645,2615,1750,5834]","[194,-40,-40,50,1]",2.15,0.1,0.0175,[],""
4514,"MPSExpeditionAppariationSweepProjectilesRight","","[488,4415,6480]","[762,645,2615,1750,5834]","[195,-40,-40,50,1]",2.15,0.1,0.0175,[],""
4515,"MPSExpeditionAppariationSweepProjectilesCombined","","[488,4415,6480]","[762,645,2615,1750,5834]","[196,-40,-40,50,1]",2.15,0.1,0.0175,[],""
4516,"GTExpeditionArbalestRainOfArrows","",[488],[],[],1,0.055,0,[],""
4517,"GTExpeditionApparitionOrb","",[],[],[],0,0.055,0,[],""
4518,"ExpeditionArbalestRainOfArrows","","[603,488]","[1066,5221]","[50,100]",1,0.055,0,[],""
4519,"GAExpeditionDeathKnightSlam","",[603],"[316,1066]","[35,20]",1,0.055,0,[],""
4520,"GSExpeditionDeathKnightNova","",[603],"[1066,645]","[20,-75]",3.5297,0.1,0.0175,[],""
4521,"GSExpeditionApparitionGroundHand","",[603],[],[],1.75,0.1,0.0175,[],""
4522,"EDSExpeditionArbalestROAMarker","",[488],[1066],[60],1,0.055,0,[],""
4523,"EDSExpeditionArbalestROAMarkerEncounter","",[488],[1066],[60],1,0.055,0,[],""
4524,"SSMArbalestGroundSpawn","","[2386,2387]","[2096,850,4596]","[3,567,-65]",1,0.055,0,[],""
4525,"IonCannonCage","",[603],"[2019,3736]","[50,0]",2.75,0.1,0.0175,[],""
4526,"EDSGolemancerReapLeft","",[603],"[1066,2877]","[70,30]",2.0372,0.1,0.0175,[],""
4527,"EDSGolemancerReapRight","",[603],"[1066,2877]","[70,30]",2.0372,0.1,0.0175,[],""
4528,"GSExpeditionZombieOnDeath","",[603],[],[],7.5,0.1,0.0175,[],""
4529,"GSExpeditionApparitionBeam","",[603],"[16719,2615]","[200,-40]",4.75,0.1,0.0175,[],""
4530,"SSMExpeditionVolatileZombie","","[2386,2387]","[2096,850,4596,645]","[1,564,-99,-55]",1,0.055,0,[],""
4531,"EAAOlrothCleave","","[816,817,11885,4415,6698]","[17546,1066]","[52,20]",1,0.055,0,[],""
4532,"EAAOlrothDash1","","[816,817,11885,4415,6698]","[17546,1066]","[35,20]",1,0.055,0,[],""
4533,"EAAOlrothDash2","","[816,817,11885,4415,6698]","[17546,1066]","[40,20]",1,0.055,0,[],""
4534,"EAAOlrothDash3","","[816,817,11885,4415,6698]","[17546,1066]","[29,20]",1,0.055,0,[],""
4535,"GAOlrothDash1","","[603,3667]",[10173],[10],1,0.055,0,[],""
4536,"GAOlrothDash2","","[603,191,3667]",[10173],[20],1,0.055,0,[],""
4537,"GAOlrothDash3","","[603,3667]",[],[],1,0.055,0,[],""
4538,"GAOlrothPostDashSwing","",[603],[1066],[20],1,0.055,0,[],""
4539,"GAOlrothPostDashStab","",[603],[1066],[20],1,0.055,0,[],""
4540,"GAOlrothGroundSlamInitial","","[603,11885,6895,6896,6897,17965]","[17546,2615,1066,349,2877,10173]","[12,-50,60,15000,100,40]",1,0.055,0,[],""
4541,"GAOlrothIntroSwing","","[603,2289]",[],[],1,0.055,0,[],""
4542,"MPWOlrothCleave1","","[488,6698,4415,5627,4385]","[762,167,1066]","[152,2,80]",1,0.055,0,[],""
4543,"MPWOlrothCleave2","","[488,6698,4415,5627,4385]","[762,167,1066]","[152,2,80]",1,0.055,0,[],""
4544,"MPWOlrothCleave3","","[488,6698,4415,5627,4385]","[762,167,1066]","[152,2,80]",1,0.055,0,[],""
4545,"GAOlrothCleaveShrapnel3","",[603],[],[],1,0.055,0,[],""
4546,"MPWOlrothThrowOut","","[816,817,11885,4415,6698,3667,18672]","[5221,17546]","[100,50]",1,0.055,0,[],""
4547,"GPAOlrothThrowBack","","[488,6698,4415,5627,2378,2289]","[11459,5834]","[250,1]",1,0.055,0,[],""
4548,"SOOlrothSwordEmbed","",[],[],[],1,0.055,0,[],""
4549,"MastodonCharge","","[1808,610,2876]","[171,452]","[75,100]",0,0.055,0,[],""
4550,"MastodonChargePoEM","","[1808,610,2876,6896,6897]","[171,452]","[75,100]",0,0.055,0,[],""
4551,"MastodonSlam","","[11885,603,12824]","[1193,2615]","[25,150]",1,0.055,0,[],""
4552,"MastodonAttackLeftTurn","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4553,"MastodonAttackRightTurn","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4554,"MastodonSlamBackTurn","","[9242,11885,12824,1886,945]","[1193,17749,2685,19120,19121,19122,19123]","[20,100,45,1400,400,4,2]",1,0.055,0,[],""
4555,"MastodonSlamComboLeftTurn","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4556,"MastodonSlamComboRightTurn","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4557,"MastodonAttackLeftTurnHalf","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4558,"MastodonAttackRightTurnHalf","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4559,"MastodonDualSwipe","","[9242,11885,12824]",[],[],1,0.055,0,[],""
4560,"RathbreakerCharge","","[1808,104,11885]","[171,452]","[70,30]",0,0.055,0,[],""
4561,"HyenaCentaurSpearThrow","","[488,4415,6698,16268]","[762,645,2428,6101]","[1020,-25,3,30]",0,0.055,0,[],""
4562,"HyenaCentaurSpearThrowCliff","","[488,4415,11885,16271]","[762,645,2428,6101]","[1084,0,10,30]",0,0.055,0,[],""
4563,"HyenaCentaurMeleeSwipe","",[],[],[],0,0.055,0,[],""
4564,"HyenaCentaurMeleeStab","",[],"[17546,6101]","[14,30]",0,0.055,0,[],""
4565,"EDSShellMonsterFlamethrower","","[603,18671,18658]","[645,2615,18257]","[-75,-40,100]",1.5,0.1,0.0175,[],""
4566,"EDSShellMonsterPoisonSpray","",[],"[645,3246]","[-65,50]",0.7,0.1,0.0175,[],""
4567,"FlankTrigger80","",[],[],[],0,0.055,0,[],""
4568,"FlankSpawnMarker","",[7715],[],[],0,0.055,0,[],""
4569,"FlankDestroyMarker","",[7715],[],[],0,0.055,0,[],""
4570,"VultureRegurgitatorMortar","","[488,4415,6480,11885,2876,16268]","[762,645]","[1144,-35]",1,0.055,0,[],""
4571,"MarAcolyteSlam","",[603],"[316,1065,17749,2685,19120,19121,19122,19123]","[45,40,55,30,450,250,5,3]",1,0.055,0,[],""
4572,"MarAcolyteThrowFire","","[603,488,4415]","[17546,1065]","[60,100]",1,0.055,0,[],""
4573,"MMSRottingRamGiantVomitMortar","","[603,488,4415,6480,16268,2876]","[2428,3085,762]","[10,15,1345]",1,0.055,0,[],""
4574,"EASHyenaMonsterWhoop","",[12824],[],[],1,0.055,0,[],""
4575,"EASHyenaMonsterWhoopFlipped","",[12824],[],[],1,0.055,0,[],""
4576,"RockSliderShieldCharge","","[1808,603,6895,6896,6897,11885]",[],[],0,0.055,0,[],""
4577,"RockSliderShieldChargeSanctum","","[1808,603,6895,6896,6897,11885]",[],[],1,0.055,0,[],""
4578,"DuneLurkerShieldCharge","","[1808,603]",[171],[50],0,0.055,0,[],""
4579,"MPSMundaneMagiBasic1","","[488,6698,4415,5627]","[762,7430]","[1021,15]",1.05,0.391,0.0127,[],""
4580,"MPSMundaneMagiBasic2","","[488,6698,4415,5627]","[762,7430]","[1021,15]",1.05,0.391,0.0127,[],""
4581,"GSMundaneMagiNova","",[2876],"[5553,349,7430]","[20,4000,25]",0,0.055,0,[],""
4582,"GSMundaneMagiBeam","",[603],[7430],[15],1.25,0.391,0.0127,[],""
4583,"EAMundaneMagiBeam","",[2876],[],[],0,0.055,0,[],""
4584,"GSMundaneMagiChannelMortar","",[2876],[],[],0,0.055,0,[],""
4585,"MMSMundaneMagiMortar","","[603,488,4415,6698]","[3085,7430]","[20,15]",1.1,0.391,0.0127,[],""
4586,"SerpentClanTailWhip","","[11885,18658,18671]","[2877,2615,17546]","[50,100,6]",0,0.055,0,[],""
4587,"SerpentClanCurse","",[],"[349,532,5038,11749,5553]","[4000,30,20,600,9]",0,0.055,0,[],""
4588,"SerpentClanCurseBoss","",[11885],"[349,532,5038,11749,5553]","[4000,40,50,600,20]",0,0.055,0,[],""
4589,"MPSBoneCultistZealotLightning","","[488,6698,4415,5627]","[762,645]","[1018,-40]",3,0.1,0.0175,[],""
4590,"MPSBoneCultistZealotFire","","[488,6698,4415,5627]","[762,645]","[1017,-40]",3.2,0.1,0.0175,[],""
4591,"BoneCultistZealotFirestorm","",[603],[645],[-40],10,0.1,0.0175,[],""
4592,"BoneCultistZealotLightningstorm","",[603],[],[],5,0.1,0.0175,[],""
4593,"MPWMutewindGirlGhostSpear","","[488,6698,4415,1078,5627,4385]","[762,645]","[1024,-40]",1,0.055,0,[],""
4594,"GAMutewindGirlSlam","","[603,1078]",[316],[25],1,0.055,0,[],""
4595,"EGHyenaDogpile","",[],[],[],1,0.055,0,[],""
4596,"EGHyenaDogpileBig","",[],[],[],1,0.055,0,[],""
4597,"GASabreSpiderLacerateRight","",[603],[],[],0,0.055,0,[],""
4598,"GASabreSpiderLacerateLeft","",[603],[],[],0,0.055,0,[],""
4599,"BoneCultistSavageBeastBuff","",[],[],[],1,0.055,0,[],""
4600,"BoneCultistShieldCharge","","[1808,2876]","[171,461,452]","[250,0,28]",0,0.055,0,[],""
4601,"BoneCultistSummonSkeletons","","[2386,2387]","[2096,850,4596,5553]","[3,1016,30,100]",0,0.055,0,[],""
4602,"BoneCultistReviveSkeletons","",[11885],[645],[-30],1,0.055,0,[],""
4603,"EAAFarudinSpearThrow","",[],[1193],[55],1,0.055,0,[],""
4604,"EAADuneLurkerRoll","",[],[1193],[8],1,0.055,0,[],""
4605,"EASDuneLurkerArmStab","",[],[17546],[32],1,0.055,0,[],""
4606,"EAAMutewindBanditExecutionerSweep","",[11885],[1193],[16],1,0.055,0,[],""
4607,"EASTitanBossMultiStabLeft","","[11885,12824]",[],[],1,0.055,0,[],""
4608,"EASTitanBossFlameWalkLeft","","[11885,6895]",[],[],1,0.055,0,[],""
4609,"EASTitanBossFlameWalkRight","","[11885,6895]",[],[],1,0.055,0,[],""
4610,"EASTitanBossLaserBeam","","[12824,11885,6895]",[],[],1,0.055,0,[],""
4611,"DTTPerennialKingDash","",[],[6151],[-10],1,0.055,0,[],""
4612,"DTTMutewindBanditExecutioner","",[11885],"[6151,11004,10080]","[-17,28,46]",1,0.055,0,[],""
4613,"DTTMutewindBanditExecutioner2","",[11885],"[6151,11004,10080]","[-10,28,46]",1,0.055,0,[],""
4614,"DTTDuneWormLeap","",[],[6151],[-10],1,0.055,0,[],""
4615,"GSPerennialKingBigBeamIntro","","[603,18671,18658]","[2615,1067]","[200,80]",16,0.1,0.0175,[],""
4616,"GSPerennialKingBigBeam","","[603,18671,18658]","[2615,1067]","[200,80]",16,0.1,0.0175,[],""
4617,"GSPerennialKingAsalaLightningBolt","",[603],[],[],1,0.055,0,[],""
4618,"GAPerennialKingSwordSlam","","[603,11885,18672]","[2615,1067,17546]","[600,70,20]",7.5,0.22,0.013,[],""
4619,"GAPerennialKingDashSlash","","[603,18658,18671]",[2615],[200],1,0.055,0,[],""
4620,"GAPerennialKingDashSlash2","","[603,18658,18671]",[2615],[200],1,0.055,0,[],""
4621,"GSCaveDwellerSonicPulse","",[603],[349],[3000],0.8,0.1,0.0175,[],""
4622,"GARathbreakerChargeSlash","","[603,104]",[2615],[60],1,0.055,0,[],""
4623,"GAFarudinSpearThrowImpact","","[603,488]",[],[],1,0.055,0,[],""
4624,"GAFarudinSpearStabElite","","[603,1886]",[2615],[-60],1,0.055,0,[],""
4625,"GSBeetleBossNuke","",[603],[18693],[15],10,0.1,0.0175,[],""
4626,"GSSerpentCasterBossSnakeSwarm","","[6896,6897,11885]",[],[],1,0.055,0,[],""
4627,"GSSerpentCasterBossMinionEmerge","","[6895,6896,6897]",[],[],1,0.055,0,[],""
4628,"GSCaveDwellerSuperProjectile","","[603,189,488]",[],[],6.25,0.1,0.0175,[],""
4629,"GASandGolemSlam","","[603,11885]",[],[],1,0.055,0,[],""
4630,"GSPerennialKingCorruptionBallExplode","","[603,488]","[6458,2615]","[1,250]",7,0.22,0.013,[],""
4631,"GSDesertBatZap","","[603,18671]",[6458],[1],1.25,0.391,0.0127,[],""
4632,"GSAsalaLightningStrike","",[603],[],[],2,0.1,0.0175,[],""
4633,"GAMutewindBanditExecutionerDashSlam","",[603],[],[],1,0.055,0,[],""
4634,"GADuneLurkerArmStab","",[603],[],[],1,0.055,0,[],""
4635,"GAMutewindBanditExecutionerSweep","",[603],[],[],1,0.055,0,[],""
4636,"GADuneLurkerLeapImpact","",[603],[],[],1,0.055,0,[],""
4637,"GARamGiantStomp","",[603],[2877],[20],1,0.055,0,[],""
4638,"GAMutewindBanditExecutionerCascadeSlam","",[603],[],[],1,0.055,0,[],""
4639,"GATitanBossStab","",[603],[2615],[150],1,0.055,0,[],""
4640,"GATitanBossSlap","",[603],[2615],[150],1,0.055,0,[],""
4641,"TitanBossMultiStabImpact","",[603],[2615],[150],1,0.055,0,[],""
4642,"TitanBossArmSweepStabImpact","",[603],[2615],[150],1,0.055,0,[],""
4643,"TitanBossHammerSlamImpact","","[603,104]",[392],[300],1,0.055,0,[],""
4644,"EGPerennialKingAsalaStun","",[],[],[],1,0.055,0,[],""
4645,"GPAPorcupineAntSpikeNova","",[488],"[3086,2428,423]","[30,20,-60]",1,0.055,0,[],""
4646,"GPSCaveDwellerSuperProjectile","","[6698,4415,488,2876,7241]",[],[],0,0.055,0,[],""
4647,"MMAPorcupineAntSpikeball","","[488,11885,2378]","[5834,1193,2428]","[1,60,5]",1,0.055,0,[],""
