"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid"
3098,3990,"",6543,[16883],[23],[],"",[4],[12],"",[],"",[],[],[],[],"","",""
3099,3991,"",6544,[16883],[23],[],"",[2],[12],"",[],"",[],[],[],[],"","",""
3100,3992,"",6545,[16883],[23],[],"",[3],[12],"",[],"",[],[],[],[],"","",""
3101,3993,"",6546,[16883],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","",""
3102,3994,"",6547,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3103,3995,"",6548,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3104,3996,"",6549,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3105,3997,"",6550,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3106,3998,"",6551,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3107,3999,"",6552,"[16693,16694]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","",""
3108,4000,"",6553,"[16693,16694]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","",""
3109,4001,"",6554,"[16693,16694]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","",""
3110,4002,"",6555,"[16693,16694]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","",""
3111,4003,"","",[16105],[0],[],"",[8],"[26,27,28,29,30]","",[],1,[],[],[],[],"","",""
3112,4004,"","",[16105],[0],[],"",[9],"[26,27,28,29,30]","",[],1,[],[],[],[],"","",""
3113,4005,"","",[16105],[0],[],"",[10],"[26,27,28,29,30]","",[],1,[],[],[],[],"","",""
3114,4006,"",6556,[16838],[24],[],"",[4],[10],"",[],"",[],[],[],[],"","",""
3115,4007,"",6557,[16838],[24],[],"",[3],[10],"",[],"",[],[],[],[],"","",""
3116,4008,"",6558,[16838],[24],[],"",[2],[10],"",[],"",[],[],[],[],"","",""
3117,4009,"",6559,[16838],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","",""
3118,4010,"",6560,"[16852,16849]","[9,15,10]",[],"","[1,25]","[1,4]","",[],"",[],[],[],[],"","",""
3119,4011,"",6561,"[16852,16849]","[9,15,10]",[],"","[1,25]","[1,4]","",[],"",[],[],[],[],"","",""
3120,4012,"",6562,"[16852,16849]","[9,15,10]",[],"","[1,25]","[1,4]","",[],"",[],[],[],[],"","",""
3121,4013,"",6563,[16942],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","",""
3122,4014,"",6564,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3123,4015,"",6565,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3124,4016,"",6566,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3125,4017,"",6567,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3126,4018,263,"",[16939],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[100],"[2,5]","",[],"",[],[],[],[],"","",""
3127,4019,264,"",[16939],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[100],"[2,5]","",[],"",[],[],[],[],"","",""
3128,4020,265,"",[16940],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[100],"[2,5]","",[],"",[],[],[],[],"","",""
3129,4021,"",6568,[16938],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","",""
3130,4022,"","",[1366],[23],[],"",[104],[13],"",[],"",[],[],[],[],"","",""
3131,4025,"",6569,[16961],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","",""
3132,4026,"",6570,[18253],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","",""
3133,4027,"",6571,[18254],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","",""
3134,4028,"",6572,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3135,4029,"",6573,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3136,4030,"",6574,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3137,4031,"",6575,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3138,4033,"","","[346,12031,9182]",[],[6834],"","[1,59,104]",[37],"",[],"",[],[],[],[],"","",0
3139,4034,"","","[346,9182]",[],[6833],"","[2,90]",[37],"",[],"",[],[],[],[],"","",0
3140,4035,"","","[346,3592,4585]",[],[6835],"","[1,23,12]",[37],"",[],"",[],[],[],[],"","",0
3141,4036,"","","[346,9182]",[],[6833],"","[1,49]",[37],"",[],"",[],[],[],[],"","",0
3142,4037,"","","[346,1723,12031]",[],[6383],"","[2,13,72]",[37],"",[],"",[],[],[],[],"","",0
3143,4038,"","","[346,9182,12031]",[],[6834],"","[2,105,14]",[37],"",[],"",[],[],[],[],"","",0
3144,4039,"","","[346,16957,12031]",[],[6539],"","[1,1,67]",[37],"",[],"",[],[],[],[],"","",0
3145,4040,"","",[346],[],[6145],"",[7],[37],"",[],"",[],[],[],[],"","",0
3146,4041,"","","[346,4585,13913,10715,9313,17506]",[],"[6152,6842]","","[4,13,5,1,1,3]",[37],"",[],"",[],[],[],[],"","",0
3147,4042,"","",[346],[],[6389],"",[2],[37],"",[],"",[],[],[],[],"","",0
3148,4043,"","","[346,16957,9313,1300]",[],"[6552,6843]","","[1,1,1,1]",[37],"",[],"",[],[],[],[],"","",0
3149,4044,"","","[346,1300]",[],"[6171,6369]","","[9,5]",[37],"",[],"",[],[],[],[],"","",0
3150,4045,"","",[1220],[],"[6260,6277,6262,6263,6269,6275,6270,6295,6416,6558,6554,6853]","",[17],[37],"",[],"",[],[],[],[],"","",1
3151,4046,"","",[16967],[],"[6471,6161]","",[1],[37],"",[],"",[],[],[],[],"","",0
3152,4047,"","","[346,1723,12031]",[],"[6234,6354]","","[4,12,68]",[37],"",[],"",[],[],[],[],"","",0
3153,4048,"","","[346,12031,9182,14646]",[],"[6638,6846]","","[1,48,106,6]",[37],"",[],"",[],[],[],[],"","",0
3154,4049,"","","[346,12031]",[],[6644],"","[1,38]",[37],"",[],"",[],[],[],[],"","",0
3155,4050,"","","[346,13913,9313]",[],[6662],"","[2,4,1]",[37],"",[],"",[],[],[],[],"","",0
3156,4051,"",6576,[17373],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","",""
3157,4052,"",6577,[17374],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","",""
3158,4053,"",6578,[17375],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","",""
3159,4054,"",6579,"[17300,17361,17376]",[24],[],"","[1,1,1]",[9],"",[],"",[],[],[],[],"","",""
3160,4055,"",6580,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3161,4056,"",6581,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3162,4057,"",6582,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3163,4058,"",6583,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3164,4059,"",6584,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3165,4060,"",6585,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3166,4061,"",6586,[17222],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","",""
3167,4062,"","",[346],[],[6247],"",[3],[37],"",[],"",[],[],[],[],"","",0
3168,4063,"","",[346],[],[6249],"",[3],[37],"",[],"",[],[],[],[],"","",0
3169,4064,"","",[346],[],[6248],"",[4],[37],"",[],"",[],[],[],[],"","",0
3170,4065,"",6587,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3171,4066,"",6588,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3172,4067,"",6589,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3173,4068,"",6590,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3174,4138,"",6609,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3175,4139,"",6610,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3176,4140,"",6611,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3177,4141,"",6612,[17644],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","",""
3178,4142,"",6613,[17632],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","",""
3179,4143,"",6614,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3180,4144,"",6615,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3181,4145,"",6616,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3182,4146,"",6617,[17651],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","",""
3183,4147,"",6618,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
3184,4149,"",6619,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3185,4150,"",6620,[17550],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","",""
3186,4151,"",6621,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3187,4152,"",6622,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3188,4153,"",6623,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3189,4154,"",6624,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3190,4155,"",6625,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
3191,4069,"",6626,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3192,4070,"",6627,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3193,4071,"",6628,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62304],[],"","",""
3194,4072,"",6629,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62305],[],"","",""
3195,4073,"",6630,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62306],[],"","",""
3196,4074,"",6631,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62307],[],"","",""
3197,4075,"",6632,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62308],[],"","",""
3198,4076,"",6633,[17278],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","",""
3199,4077,"",6634,[17277],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","",""
3200,4078,"",6635,[17279],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","",""
3201,4079,"",6636,[17280],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","",""
3202,4080,"","",[16105],[33],[5927],"",[12],"[26,27,28,29,30]","",[],1,[],[],[],[],"","",""
3203,4081,"","",[16105],[33],[5926],"",[13],"[26,27,28,29,30]","",[],1,[],[],[],[],"","",""
3204,4082,"","",[16105],[33],[5925],"",[14],"[26,27,28,29,30]","",[],1,[],[],[],[],"","",""
3205,4083,"","",[16105],[33],[5930],"",[15],"[26,27,28,29,30]","",[],1,[],[],[],[],"","",""
3206,4084,"",6637,[17111],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","",""
3207,4085,"",6638,[17111],[21],[],"",[2],[15],"",[],"",[],[],[],[],"","",""
3208,4086,"",6639,[17111],[21],[],"",[3],[15],"",[],"",[],[],[],[],"","",""
3209,4087,"",6640,[17111],[21],[],"",[4],[15],"",[],"",[],[],[],[],"","",""
3210,4088,"",6641,[16159],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","",""
3211,4089,"",6642,[16159],[23],[],"",[2],[12],"",[],"",[],[],[],[],"","",""
3212,4090,"",6643,[16159],[23],[],"",[3],[12],"",[],"",[],[],[],[],"","",""
3213,4091,"",6644,[16159],[23],[],"",[4],[12],"",[],"",[],[],[],[],"","",""
3214,4092,"",6645,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3215,4093,"",6646,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3216,4094,"",6647,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3217,4095,"",6648,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3218,4096,"",6649,"[17110,16309]",[22],[],"","[1,1]",[11],"",[],"",[],[],[],[],"","",""
3219,4097,"",6650,"[17110,16309]",[22],[],"","[1,2]",[11],"",[],"",[],[],[],[],"","",""
3220,4098,"",6651,"[17110,16309]",[22],[],"","[1,3]",[11],"",[],"",[],[],[],[],"","",""
3221,4099,"",6652,"[17096,16311]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","",""
3222,4100,"",6653,"[17095,16311]",[25],[],"","[1,2]",[7],"",[],"",[],[],[],[],"","",""
3223,4101,"",6654,"[17094,16311]",[25],[],"","[1,3]",[7],"",[],"",[],[],[],[],"","",""
3224,4102,"",6655,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3225,4103,"",6656,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3226,4104,"",6657,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3227,4105,"",6658,[16985],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","",""
3228,4106,"","",[16984],[4],[],"",[1],[14],"",[],"",[],[],[],[],"","",""
3229,4107,271,"",[17001],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","",""
3230,4108,272,"",[17069],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","",""
3231,4109,"","","[17036,16105]",[33],[5929],"","[1,11]","[26,27,28,29,30]","",[],1,[],[],[62309],[],"","",""
3232,4110,"",6668,"[16502,17357]",[24],[],"","[1,1]",[10],"",[],"",[],[],[],[],"","",""
3233,4117,"",6591,[17077],[],[],"",[1],[36],"",[1369],1,[],[],[],[],"","",""
3234,4118,"","",[16105],[33],[],"",[16],"[26,27,28,29,30]","",[1358],1,[],[],[],[],"","",""
3235,4119,"",6592,[17021],[32],[],"",[1],"[1,4]","","[1156,1157]",1,[],[],[],[],"","",""
3236,4120,"",6593,[17108],[25],[],"",[1],[7],"",[305],1,[],[],[],[],"","",""
3237,4121,"",6594,[17395],[24],[],"",[1],[9],"",[136],1,[],[],[],[],"","",""
3238,4122,"",6595,"[16751,17341]",[5],[],"","[1,1]","[31,32]","",[464],1,[],[],[],[],"","",""
3239,4123,"",6596,"[17281,16751]",[22],[],"","[1,1]",[11],"",[1338],1,[],[],[],[],"","",""
3240,4124,"",6597,"[16982,17274]",[15],[],"","[1,1]",[1],"",[1018],1,[],[],[],[],"","",""
3241,4125,"",6598,"[16982,17275]",[15],[],"","[1,1]",[1],"",[799],1,[],[],[],[],"","",""
3242,4126,"",6599,[17630],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","",""
3243,4127,"",6600,[17630],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","",""
3244,4128,"",6601,[17630],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","",""
3245,4129,"",6602,"[17630,17631]",[24],[],"","[1,1]",[9],"",[],"",[],[],[],[],"","",""
3246,4130,273,"",[17252],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","",""
3247,4131,"",6603,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3248,4132,"",6604,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3249,4133,"",6605,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3250,4134,"",6606,[17645],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","",""
3251,4135,"",6607,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3252,4136,"",6608,[17216],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","",""
3253,4162,"",4059,[17745],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","",""
3254,4163,"","","[346,9182]",[],[6661],"","[2,113]",[37],"",[],"",[],[],[],[],"","",0
3255,4164,"","","[346,9182]",[],"[6147,6352]","","[5,114]",[37],"",[],"",[],[],[],[],"","",0
3256,4165,"","","[346,9182]",[],"[6147,6352]","","[6,115]",[37],"",[],"",[],[],[],[],"","",0
3257,4166,"","","[346,4827,1300,14644,14645]",[],[6438],"","[6,16,6,5,4]",[37],"",[],"",[],[],[],[],"","",0
3258,4167,"","","[346,9182,2673,1723,14212]",[],[6511],"","[3,116,22,14,3]",[37],"",[],"",[],[],[],[],"","",0
3259,4168,"","","[346,1723,12031]",[],"[6234,6354]","","[5,17,81]",[37],"",[],"",[],[],[],[],"","",0
3260,4169,"","","[346,9182]",[],[6153],"","[3,122]",[37],"",[],"",[],[],[],[],"","",0
3261,4170,"",6669,[],[25],[],"",[],[7],"",[],1,[],[],[],[],"","",""
3262,4171,"",6670,"[18176,18177,18178,18859]",[22],[],"","[1,1,1,1]",[11],"",[],1,[],[],[],[],"","",""
3263,4172,"",6671,[],[21],[],"",[],[24],"",[466],1,[],[],[],[],"","",""
3264,4173,"",6672,[],[24],[],"",[],[9],"",[160],1,[],[],[],[],"","",""
3265,4174,"",6673,[],[8],[],"",[],"[1,4]","",[],1,[],[],[],[],"","",""
3266,4175,"",6674,[18453],[25],[],"",[1],[7],"",[],1,[],[],[],[],"","",""
3267,4176,"",6675,[18183],[24],[],"",[1],[9],"",[790],1,[],[],[],[],"","",""
3268,4177,"",6676,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3269,4178,"",6677,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3270,4179,"",6678,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3271,4180,"",6679,[],[22],[],"",[],[11],"",[347],1,[],[],[],[],"","",""
3272,4181,"",6680,[18460],[4],[],"",[1],[25],"",[],1,[],[],[],[],"","",""
3273,4182,"",6681,[18460],[4],[],"",[3],[25],"",[],1,[],[],[],[],"","",""
3274,4183,"",6682,[18460],[4],[],"",[2],[25],"",[],1,[],[],[],[],"","",""
3275,4184,"",6683,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
3276,4185,"",6684,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
3277,4186,"",6685,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
3278,4187,"",6686,[17819],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","",""
3279,4188,"",6687,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3280,4189,"",6688,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3281,4190,"",6689,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3282,4191,"",6690,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3283,4192,"",6691,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
3284,4194,"",6692,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3285,4195,"",6693,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3286,4196,"",6694,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3287,4197,"",6695,[18129],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","",""
3288,4198,"",6696,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3289,4199,"",6697,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3290,4200,"",6698,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3291,4201,"",6699,[],[24],[],"",[],[9],"",[],"",[],[],[],[5],"","",""
3292,4203,"",6700,[17781],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","",""
3293,4204,"","",[17815],[33],[],"",[1],"[26,27,28,29,30]","",[],1,[],[],[],[],"","",""
3294,4205,"","",[18039],[],[],"",[1],[36],"",[1232],1,[],[],[],[],"","",""
3295,4206,"",6701,[17758],[14],[],"",[1],[1],"",[1373],1,[],[],[],[],"","",""
3296,4207,"",6702,[18179],[23],[],"",[1],[12],"",[188],1,[],[],[],[],"","",""
3297,4208,"",6703,[18356],[5],[],"",[1],"[31,32]","",[1377],1,[],[],[],[],"","",""
3298,4209,"",6704,[],[25],[],"",[],[7],"",[1217],1,[],[],[],[],"","",""
3299,4210,"",6705,[],[11],[],"",[],"[1,4]","",[235],1,[],[],[],[],"","",""
3300,4211,"",6706,[],[56],[],"",[],"[1,4]","",[169],1,[],[],[],[],"","",""
3301,4212,"",6707,[],[16],[],"",[],[1],"",[492],1,[],[],[],[],"","",""
3302,4213,"","",[16105],[33],[5928],"",[17],"[26,27,28,29,30]","",[],1,[],[],[],[],"","",""
3303,4214,"","",[16105],[33],[5932],"",[18],"[26,27,28,29,30]","",[],1,[],[],[],[],"","",""
3304,4215,"",6708,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3305,4216,"",6709,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3306,4217,"",6710,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3307,4218,"",6711,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3308,4219,"",6712,[18183],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","",""
3309,4220,"",6713,[18183],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","",""
3310,4221,"",6714,[18183],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","",""
3311,4222,"",6715,[18183],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","",""
3312,4229,"",6716,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3313,4230,"",6717,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3314,4231,"",6718,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3315,4232,"",6719,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3316,4233,"",6720,"[17816,18197]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","",""
3317,4234,"",6721,"[17816,18197]",[23],[],"","[1,1]",[12],"",[],"",[],[],[],[],"","",""
3318,4235,"",6722,"[17816,18197]",[22],[],"","[1,1]",[11],"",[],"",[],[],[],[],"","",""
3319,4236,"",6723,"[17816,18197]",[24],[],"","[1,1]",[9],"",[],"",[],[],[],[],"","",""
3320,4237,"",6723,"[17816,18197,17644]",[24],[],"","[1,1,1]",[9],"",[],"",[],[],[],[],"","",""
3321,4238,"",6724,"[17816,18198]",[24],[],"","[1,2]",[10],"",[],"",[],[],[],[],"","",""
3322,4239,"",6725,"[17816,18198]",[24],[],"","[1,1]",[10],"",[],"",[],[],[],[],"","",""
3323,4241,"","","[318,17816]",[4],[],"","[198,1]",[14],"",[],"",[],[],[],[],"","",""
3324,4242,"",6726,[17817],"[7,56,6,8,9,10,11,12,15,16,17,32,14,57,13,20]",[],"",[1],"[1,4]","",[],"",[],[],[63363],[],"","",""
3325,4243,"",6727,[17816],[26],[],"",[1],[4],"",[],"",[],[],[],[],"","",""
3326,4244,275,"",[17818],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]","",[],"",[],[],[63362],[],"","",""
3327,4245,"","","[1366,17816,18208]",[23],[],"","[107,1,1]",[13],"",[],"",[],[],[],[],"","",""
3328,4246,"",6728,[17816],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","",""
3329,4249,"",6729,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
3330,4250,"",6730,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
3331,4251,"",6731,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
3332,4259,"",6732,[18338],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","",""
3333,4260,"",6733,[18338],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","",""
3334,4261,"",6734,[18209],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","",""
3335,4262,"",6735,[18210],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","",""
3336,4263,"",6736,[18211],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","",""
3337,10535,"",6737,[],[21],[],"",[],[33],"",[],"",[],[],[63276],[],"","",""
3338,10536,"",6738,[],[21],[],"",[],[33],"",[],"",[],[],[63277],[],"","",""
3339,10537,"",6739,[],[21],[],"",[],[33],"",[],"",[],[],[63278],[],"","",""
3340,10538,"",6740,[],[21],[],"",[],[33],"",[],"",[],[],[63279],[],"","",""
3341,4267,"",6741,[18170],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","",""
3342,4268,"",6742,[18359],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","",""
3343,4269,"",6743,[18202],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","",""
3344,4270,"",6744,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3345,4271,"",6745,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3346,4272,"",6746,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3347,4273,"",6747,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3348,4274,"",6748,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3349,4275,277,"",[1366],[23],[],"",[108],[13],"",[],"",[],[],[],[],"","",""
3350,4276,"",6749,[18896],[8],[],"",[1],"[1,4]","",[],"",[],[],[],[],"","",""
3351,4277,"","","[346,9182]",[],"[6245,6364]","","[-71,119]",[37],"",[],"",[],[],[],[],"","",0
3352,4278,"","","[346,9182]",[],[6246],"","[-72,120]",[37],"",[],"",[],[],[],[],"","",0
3353,4279,"","","[346,9182]",[],"[6244,6365]","","[-73,121]",[37],"",[],"",[],[],[],[],"","",0
3354,4280,"",6659,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3355,4281,"",6660,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3356,4282,"",6661,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3357,4283,"",6662,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3358,4284,"",6663,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
3359,4285,"",6664,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
3360,4286,"",6665,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
3361,4287,"",6666,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
3362,4288,"",6667,[18180],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","",""
3363,4289,"",6750,[18180],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","",""
3364,4290,"",6751,[18341],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","",""
3365,4291,"",6752,[18506],[13],[],"",[1],[1],"",[],"",[],[],[],[7],"","",""
3366,4292,"",6758,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","",""
3367,4293,"",6759,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","",""
3368,4294,"",6760,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","",""
3369,4295,"",6761,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","",""
3370,4296,"",6762,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","",""
3371,4297,"",6763,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","",""
3372,4298,"",6764,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","",""
3373,4300,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[0],"","",""
3374,10547,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[2],"","",""
