"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","IsHardmode","DescriptionHardmode","IsGold"
6314,8768,7,3,"","","","<uniqueitem>{The Whispering Ice}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6315,8769,6,3,"","","","<uniqueitem>{Le Heup of All}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6316,8770,10,3,"","","","<uniqueitem>{Atziri's Disfavour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6317,8771,9,3,"","","","<uniqueitem>{Doedre Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6318,8772,8,3,"","","","<uniqueitem>{Map}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6319,8773,8,3,"","","","<currencyitem>{10x Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6320,8774,5,3,"","","","<size:31>{<magicitem>{Bloodthirsty Eternal Sword}\r\n<default>{Item Level:} <normal>{66}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6321,8775,7,3,"","","","<rareitem>{Map}\r\n<default>{Map Tier:} <normal>{15}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6322,8776,4,3,"","","","<uniqueitem>{Sword}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6323,8777,9,3,"","","","<currencyitem>{Mirror of Kalandra}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6324,8778,11,3,"","","","<gemitem>{Level 4 Enlighten}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6325,8779,3,3,"","","","<currencyitem>{Vaal Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6326,8780,7,3,"","","","<uniqueitem>{Song of the Sirens}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6327,8781,9,3,"","","","<gemitem>{Level 20 Support Gem}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6328,8782,11,3,"","","","<gemitem>{Level 4 Empower}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6329,8783,6,3,"","","","<gemitem>{Level 20 Gem}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6330,8784,2,3,"","","","<gemitem>{Mirror Arrow}\r\n<default>{Quality:} <augmented>{+20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6331,8785,3,3,"","","","<currencyitem>{7x Orb of Alchemy}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6332,8786,4,3,"","","","<uniqueitem>{Mon'tregul's Grasp}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6333,8787,6,3,"","","","<gemitem>{Summon Raging Spirit}\r\n<default>{Quality:} <augmented>{+20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6334,8788,9,3,"","","","<size:31>{<magicitem>{Merciless One-Hand Weapon}\r\n<default>{Item Level:} <normal>{100}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6335,8789,5,3,"","","","<uniqueitem>{Shield}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6336,8790,4,3,"","","","<magicitem>{Seraphim's Armour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6337,8791,5,3,"","","","<currencyitem>{3x Orb of Fusing}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6338,8792,8,3,"","","","<uniqueitem>{Kaom's Heart}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6339,8793,5,3,"","","","<uniqueitem>{Doryani's Fist}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6340,8794,9,3,"","","","<uniqueitem>{Dagger}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6341,8795,8,3,"","","","<uniqueitem>{Bow}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6342,8796,7,3,"","","","<uniqueitem>{Mao Kun}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6343,8797,9,3,"","","","<uniqueitem>{Doryani's Fist}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6344,8798,6,3,"","","","<uniqueitem>{Staff}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6345,8799,8,3,"","","","<magicitem>{Gemini Claw of Celebration}\r\n<default>{Item Level:} <normal>{83}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6346,8800,13,3,"","","","<uniqueitem>{Voltaxic Rift}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6347,8801,12,3,"","","","<uniqueitem>{Midnight Bargain}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6348,8802,8,3,"","","","<uniqueitem>{Shavronne's Revelation}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6349,8803,8,3,"","","","<uniqueitem>{Shavronne Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6350,8804,6,3,"","","","<gemitem>{Level 3 Enlighten}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6351,8805,3,3,"","","","<uniqueitem>{The Taming}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6352,8806,5,3,"","","","<uniqueitem>{Drillneck}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6353,8807,4,3,"","","","<whiteitem>{Map}\r\n<default>{Map Tier:} <normal>{14}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6354,8808,6,3,"","","","<whiteitem>{Six-Link Harbinger Bow}\r\n<default>{Item Level:} <normal>{91}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6355,8809,4,3,"","","","<magicitem>{Surgeon's Flask}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6356,8810,9,3,"","","","<gemitem>{Vaal Gem}\r\n<default>{Quality:} <augmented>{+20%}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6357,8811,3,3,"","","","<whiteitem>{Mortal Hope}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6358,8812,5,3,"","","","<uniqueitem>{Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6359,8813,7,3,"","","","<uniqueitem>{Ring}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6360,8814,4,3,"","","","<size:31>{<magicitem>{Merciless Two-Hand Weapon}\r\n<default>{Item Level:} <normal>{100}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6361,8815,1,3,"","","","<currencyitem>{10x Cartographer's Chisel}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6362,8816,6,3,"","","","<whiteitem>{Six-Link Coronal Maul}\r\n<default>{Item Level:} <normal>{83}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6363,8817,5,3,"","","","<uniqueitem>{Death's Hand}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6364,8818,4,3,"","","","<uniqueitem>{Wand}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6365,8819,8,3,"","","","<uniqueitem>{Shavronne's Wrappings}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6366,8820,8,3,"","","","<whiteitem>{Map}\r\n<default>{Map Tier:} <normal>{15}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6367,8821,6,3,"","","","<magicitem>{Ring of Bameth}\r\n<default>{Item Level:} <normal>{83}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6368,8822,6,3,"","","","<uniqueitem>{Fertile Mind}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6369,8823,4,3,"","","","<uniqueitem>{Body Armour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6370,8824,3,3,"","","","<uniqueitem>{Pacifism}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6371,8825,8,3,"","","","<uniqueitem>{Gold Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6372,8826,7,3,"","","","<whiteitem>{Six-Link Vaal Regalia}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6373,8827,10,3,"","","","<magicitem>{Perandus' Gold Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6374,8828,3,3,"","","","<magicitem>{Unassailable Amulet}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6375,8829,6,3,"","","","<whiteitem>{Six-Link Body Armour}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6376,8830,4,3,"","","","<magicitem>{Malicious Gemini Claw}\r\n<default>{Item Level:} <normal>{83}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6377,8831,9,3,"","","","<uniqueitem>{Soul Taker}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6378,8832,5,3,"","","","<uniqueitem>{Lioneye Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6379,8833,4,3,"","","","<uniqueitem>{Coruscating Elixir}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6380,8834,8,3,"","","","<uniqueitem>{Rat's Nest}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6381,8835,3,3,"","","","<uniqueitem>{Ventor's Gamble}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6382,8836,7,3,"","","","<uniqueitem>{Voltaxic Rift}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6383,8837,4,3,"","","","<whiteitem>{Sacrifice Fragment}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6384,8838,7,3,"","","","<uniqueitem>{Vaults of Atziri}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6385,8839,5,3,"","","","<uniqueitem>{Granite Flask}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6386,8840,3,3,"","","","<uniqueitem>{Hyaon's Fury}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6387,8841,10,3,"","","","<whiteitem>{Map}\r\n<default>{Map Tier:} <normal>{12}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6388,8842,11,3,"","","","<currencyitem>{10x Divine Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6389,8843,6,3,"","","","<uniqueitem>{Lioneye's Vision}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6390,8844,5,3,"","","","<uniqueitem>{Storm Cloud}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6391,8845,8,3,"","","","<gemitem>{Level 19 Gem}\r\n<default>{Alternate Quality:} <augmented>{+19%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6392,8846,10,3,"","","","<divination>{House of Mirrors}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6393,8848,4,3,"","","","<whiteitem>{Map}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6394,8847,2,3,"","","","<uniqueitem>{Kaom's Roots}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6395,8849,8,3,"","","","<uniqueitem>{Atziri's Disfavour}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6396,8850,5,3,"","","","<rareitem>{Body Armour}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6397,8851,4,3,"","","","<magicitem>{Vivid Jewel}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6398,8852,2,3,"","","","<uniqueitem>{Two-Stone Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6399,8853,9,3,"","","","<whiteitem>{Map}\r\n<default>{Map Tier:} <normal>{6}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6400,8854,1,3,"","",""," ",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6401,8855,9,3,"","","","<magicitem>{Merciless Weapon}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6402,8856,8,3,"","","","<magicitem>{Weapon of Crafting}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6403,8857,11,3,"","","","<uniqueitem>{The Harvest}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6404,8858,5,3,"","","","<uniqueitem>{Sire of Shards}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6405,8859,7,3,"","","","<whiteitem>{Six-Link Holy Chainmail}\r\n<default>{Item Level:} <normal>{60}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6406,8860,8,3,"","","","<uniqueitem>{Rigwald's Curse}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6407,8861,4,3,"","","","<uniqueitem>{Agnerod Staff}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6408,8862,6,3,"","","","<uniqueitem>{Agate Amulet}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6409,8863,3,3,"","","","<normal>{Map}\r\n<default>{Map Tier:} <normal>{5}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6410,8864,10,1,"create_random_divination_card","Right click to take a divination card out of the deck.","","A stack of unknown divination cards",[],"","","",[],[],5000,"<<xbox_button_a>> to take a divination card out of the deck.",0,"","",[],[],[],19,[],"","","",""
6411,8865,9,3,"","","","<currencyitem>{10x Stacked Deck}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6412,8866,2,3,"","","","<uniqueitem>{Crystal Sceptre}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6413,8867,1,3,"","","","<uniqueitem>{Vaal Gauntlets}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6414,8868,4,3,"","","","<magicitem>{Vivid Crimson Jewel}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6415,8869,5,3,"","","","<uniqueitem>{Unset Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6416,8870,5,3,"","","","<uniqueitem>{Rigwald Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6417,8871,7,3,"","","","<size:31>{<gemitem>{Support Gem}\r\n<default>{Quality:} <augmented>{+23%}\r\n<corrupted>{Corrupted}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6418,8872,6,3,"","","","<uniqueitem>{Beyond Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6419,8873,8,3,"","","","<uniqueitem>{Nemesis Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6420,8874,7,3,"","","","<uniqueitem>{Varunastra}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6421,8875,6,3,"","","","<uniqueitem>{Death's Oath}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6422,8876,8,3,"","","","<uniqueitem>{Carcass Jack}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6423,8877,16,3,"","","","<uniqueitem>{Eyes of the Greatwolf}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6424,8878,6,3,"","","","<whiteitem>{Six-Link Short Bow}\r\n<default>{Item Level:} <normal>{50}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6425,8879,8,3,"","","","<uniqueitem>{Lightning Coil}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6426,8880,3,3,"","","","<uniqueitem>{Astramentis}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6427,8881,4,3,"","","","<uniqueitem>{Claw}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6428,8882,5,3,"","","","<uniqueitem>{Gloves}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6429,8883,6,3,"","","","<uniqueitem>{Belt}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6430,8884,8,3,"","","","<uniqueitem>{Rigwald's Quills}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6431,8885,3,3,"","","","<uniqueitem>{Rustic Sash}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6432,8886,7,3,"","","","<uniqueitem>{Umbilicus Immortalis}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6433,8887,4,3,"","","","<uniqueitem>{Jewel}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6434,8888,16,3,"","","","<rareitem>{Vaal Temple Map}\r\n<default>{Item Level:} <normal>{83}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6435,8889,2,3,"","","","<uniqueitem>{Berek's Respite}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6436,8890,10,3,"","","","<currencyitem>{2x Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6437,8891,5,3,"","","","<rareitem>{Tier 1 Talisman}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6438,8892,9,3,"","","","Disabled",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6439,8893,9,3,"","","","<uniqueitem>{Trypanon}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6440,8894,5,3,"","","","<rareitem>{Ring}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6441,8895,3,3,"","","","<magicitem>{Electrocuting Jewellery}\r\n<default>{Item Level:} <normal>{76}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6442,8896,4,3,"","","","<uniqueitem>{Weapon}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6443,8897,7,3,"","","","<uniqueitem>{Meginord's Girdle}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6444,8898,9,3,"","","","<currencyitem>{30x Orb of Scouring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6445,8899,5,3,"","","","<gemitem>{Portal}\r\n<default>{Quality:} <augmented>{+1-20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6446,8900,10,3,"","","","<uniqueitem>{Jewel}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6447,8901,6,3,"","","","<uniqueitem>{Chin Sol}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6448,8902,4,3,"","","","<rareitem>{Map}\r\n<default>{Map Tier:} <normal>{16}\r\n<corrupted>{Unidentified Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6449,8903,27,3,"","","","<uniqueitem>{Charan's Sword}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6450,8904,3,3,"","","","<uniqueitem>{The Harvest}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6451,8905,7,3,"","","","<normal>{Breachstone}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6452,8906,9,3,"","","","<currencyitem>{4x Tainted Mythic Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6453,8907,4,3,"","","","<uniqueitem>{Balefire}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6454,8908,4,3,"","","","<uniqueitem>{Breach Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6455,8909,6,3,"","","","<uniqueitem>{Chayula Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6456,8910,8,3,"","","","<uniqueitem>{Starforge}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6457,8911,4,3,"","","","<uniqueitem>{Belt of the Deceiver}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6458,8912,3,3,"","","","<magicitem>{Elreon's Jewellery}\r\n<default>{Item Level:} <normal>{85}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6459,8913,5,3,"","","","<currencyitem>{5x Breachstone Splinter}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6460,8914,8,3,"","","","<uniqueitem>{Kiara's Determination}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6461,8915,6,3,"","","","<whiteitem>{Six-Linked Body Armour}\r\n<default>{Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
