"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkill","bool","bool","[i32]","rid","MultiPartAchievement","bool","SupportWeaponRestrictions","GrantedEffect","i32","i32","i32","bool"
7916,"SynthesisGuardian2ProjectileTransition","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1083,"","",[],"","","",[],"",19,0,0,""
7917,"SynthesisGuardian3ProjectileTransition","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1083,"","",[],"","","",[],"",20,0,0,""
7918,"SynthesisGuardian3ProjectileTransitionSingle","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1083,"","",[],"","","",[],"",21,0,0,""
7919,"SynthesisGuardian3ProjectileTransitionVolley","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1083,"","",[],"","","",[],"",22,0,0,""
7920,"BetrayalModUpgradeVines","",[],1,0,"",4,[],[],"",0,[],"",2,500,1083,"","",[],22,"","",[],"",17,0,0,""
7921,"SynthesisSoulstealerDroneEnrage","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",23,0,0,""
7922,"SynthesisSoulstealerBombDetonate","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1083,"","",[],"","","",[],"",24,0,0,""
7923,"LegionTemplarCasterDetonate","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1083,"","",[],"","","",[],"",32,0,0,""
7924,"SynthesisSoulstealerGuardian2DroneActivate1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",25,0,0,""
7925,"SynthesisSoulstealerGuardian2DroneActivate2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",26,0,0,""
7926,"SynthesisSoulstealerGuardian2DroneActivate3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",27,0,0,""
7927,"SynthesisSoulstealerGuardian2DroneActivate4","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",28,0,0,""
7928,"SynthesisSoulstealerGuardian2DroneActivate5","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",29,0,0,""
7929,"SynthesisSoulstealerGuardianDroneDeactivate","",[],1,0,"",4,[],[],"",0,[],"",2,100,1083,"","",[],58,"","",[],"",30,0,0,""
7930,"SynthesisSoulstealerGuardianRemoveBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",31,0,0,""
7931,"BetrayalModUpgradeVinesExplode","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1084,"","",[],22,"","",[],"",18,0,0,""
7932,"LegionKaruiSergeantGealExplode","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",33,0,0,""
7933,"LegionVaalViperCoreExplosion","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",34,0,0,""
7934,"ExperimenterBossMassRaiseZombie","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",35,0,0,""
7935,"ExperimenterEnrageDemon","",[],1,0,"",4,[],[],"",0,[],"",2,1003,1083,"","",[],45,"","",[],"",36,0,0,""
7936,"LegionMarakethGeneralScreech","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1083,"","",[],35,"","",[],"",37,0,0,""
7937,"BlightWolfBossIceArmour","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1083,"","",[],45,"","",[],"",38,0,0,""
7938,"BlightChargedSkeletonBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",39,0,0,""
7939,"BlightWaterElementalGeyserBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",40,0,0,""
7940,"BlightMonkeysGoBallistic","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1083,"","",[],"","","",[],"",41,0,0,""
7941,"BlightIceElementalTowerFreeze","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],37,"","",[],"",42,0,0,""
7942,"BlightMassLightningThorns","",[],1,0,"",4,[],[],"",0,[],"",2,2000,888,"","",[],38,"","",[],"",0,0,0,""
7943,"BlightNessaCrabSteelskin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],23,"","",[],"",43,0,0,""
7944,"BlightPhysicalGolemTowerStun","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",44,0,0,""
7945,"BlightChieftainRageNovaBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",45,0,0,""
7946,"AtlasExilesOrionCarpetWave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",46,0,0,""
7947,"AtlasExilesOrionCarpetProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",47,0,0,""
7948,"AtlasExilesOrionCarpetWaveVolatiles","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",48,0,0,""
7949,"AtlasExilesOrionGeyserWave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",49,0,0,""
7950,"AtlasExilesOrionGeyserWaveDoodads","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",50,0,0,""
7951,"AtlasExilesOrionGeyserWaveSmall","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",51,0,0,""
7952,"AtlasExilesOrionGeyserWaveSmallInfluence","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",108,0,0,""
7953,"AtlasExilesOrionGeyserWaveDoodadsSmall","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",52,0,0,""
7954,"AtlasExilesWarlordEnrage","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",53,0,0,""
7955,"AtlasExilesWarlordEnrageSpectre","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",79,0,0,""
7956,"AtlasExilesOrionGeometrySpellOrionDoodadObliterations","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",54,0,0,""
7957,"AfflictionBossDetonateBall","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",55,0,0,""
7958,"AfflictionDeathZoneDetonateBall1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",61,0,0,""
7959,"AfflictionDeathZoneDetonateBall2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",62,0,0,""
7960,"AfflictionDeathZoneDetonateBall3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",63,0,0,""
7961,"AfflictionDeathZoneDetonateBall4","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",64,0,0,""
7962,"AfflictionDeathZoneDetonateBall5","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",65,0,0,""
7963,"AfflictionDeathZoneDetonateBall6","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",66,0,0,""
7964,"AfflictionDeathZoneDetonateBall7","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",67,0,0,""
7965,"AfflictionDeathZoneDetonateBall8","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",68,0,0,""
7966,"HarvestNessaCrabScreech","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1083,"","",[],40,"","",[],"",69,0,0,""
7967,"EGHeistDemolitionistBarrelDetonate","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1083,"","",[],40,"","",[],"",77,0,0,""
7968,"EGHeistCultistDetonateCanisters","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",81,0,0,""
7969,"EGHeistRobotCrucibleAwaken","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1083,"","",[],22,"","",[],"",82,0,0,""
7970,"EGHeistAgilityPullLever","",[],1,0,"",4,[],[],"",0,[],"",2,3330,1083,"","",[],1,"","",[],"",83,0,0,""
7971,"EGHeistRobotCrucibleAlert","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",84,0,0,""
7972,"EGHeistCultistDetionationProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",87,0,0,""
7973,"EGHeistRobotCrucibleActivationWave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",88,0,0,""
7974,"EGHeistRobotSkitterLeapAttach","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",89,0,0,""
7975,"EGHeistRobotArgusActivationWave","",[],1,0,"",4,[],[],"",0,[],"",2,1333,1083,"","",[],22,"","",[],"",90,0,0,""
7976,"EGHeistRobotArgusOverchargeBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1333,1083,"","",[],23,"","",[],"",91,0,0,""
7977,"EGHeistFreidrichBloodSuck","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",95,0,0,""
7978,"EGHeistFriedrichDetonateMinions","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1083,"","",[],36,"","",[],"",96,0,0,""
7979,"EGSwampBehemothWarp","",[],1,0,"",4,[],[],"",0,[],"",2,3333,1083,"","",[],23,"","",[],"",97,0,0,""
7980,"EGCrimsonPriestSmashBench","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",98,0,0,""
7981,"EGCrimsonPriestCandlesOut","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",99,0,0,""
7982,"EGCrimsonPriestLightsOut","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",100,0,0,""
7983,"EGRitualAddSpeedBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",101,0,0,""
7984,"EGReaperWraithSlowingChains","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",102,0,0,""
7985,"EGRitualBloodTotemWave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",103,0,0,""
7986,"EGMavenMapSpaceVines","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1083,"","",[],27,"","",[],"",104,0,0,""
7987,"EGAtlasInvadersBlackStarFodder1Howl","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1083,"","",[],22,"","",[],"",123,0,0,""
7988,"EGRitualBloodTotemWaveSlow","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1083,"","",[],"","","",[],"",103,0,0,""
7989,"EGRitualBloodTotemWaveFast","",[],1,0,"",4,[],[],"",0,[],"",2,500,1083,"","",[],"","","",[],"",103,0,0,""
7990,"EGConsumeBossWallDestroy","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",124,0,0,""
7991,"EGArchnemesisUrnExplode","",[],1,0,"",4,[],[],"",0,[],"",2,50,1083,"","",[],"","","",[],"",125,0,0,""
7992,"EGArchnemesisRejuvenation","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",126,0,0,""
7993,"EGArchnemesisRejuvenationDebuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",127,0,0,""
7994,"EGqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",0,0,0,""
7995,"SupportUniqueTriggerWarcryFromEnduranceChargeLost",1,[62],1,0,"",4,"[36,89]","[32,35,25,38,49]","",1321200022,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
7996,"SupportUniqueCurseOnHit",1,"[68,96,73]",1,0,"",4,[36],"[32,35,11,25,49]","",-1487788794,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
7997,"ProtoBomberRun","",[],1,0,"",4,[],[],"",0,[],"",2,1330,929,"","",[],"","","",[],"",37,0,0,""
7998,"ProtoBomberBoom","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",2,0,0,""
7999,"ProtoBomberBang","",[],6,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],"",57,0,0,""
8000,"ProtoBomberBang2","",[],3,0.045,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],"",59,0,0,""
8001,"ProtoBomberBang2_2","",[],3,0.045,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],"",74,0,0,""
8002,"BetrayalThaneStep","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],"",142,0,0,""
8003,"BetrayalModFireStep","",[],3,0.045,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],"",98,0,0,""
8004,"BetrayalModEarthquakeStep","",[],0.9,0.045,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],"",99,0,0,""
8005,"TranslateRotatePyramidBeam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1073,"","",[],"","","",[],"",1,0,0,""
8006,"TranslateRotatePyramidVariation1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1073,"","",[],"","","",[],"",1,0,0,""
8007,"TranslateRotatePyramidVariation2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1073,"","",[],"","","",[],"",1,0,0,""
8008,"TranslateRotatePyramidVariation3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1073,"","",[],"","","",[],"",1,0,0,""
8009,"TranslateRotatePyramidVariation4","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1073,"","",[],"","","",[],"",1,0,0,""
8010,"TranslateRotatePyramidVariation5","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1073,"","",[],"","","",[],"",1,0,0,""
8011,"TranslateRotatePyramidVariation6","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1073,"","",[],"","","",[],"",1,0,0,""
8012,"TranslateRotatePyramidVariation7","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1073,"","",[],"","","",[],"",1,0,0,""
8013,"TranslateRotatePyramidVariation8","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1073,"","",[],"","","",[],"",1,0,0,""
8014,"TranslateRotatePizzaTime","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1073,"","",[],"","","",[],"",1,0,0,""
8015,"PyramidBeamSmash","",[],1.19,0.0375,"",4,[],[],"",0,[],"",2,200,987,"","",[],"",36,"",[],"",58,0,0,""
8016,"Dynamite","",[],1,0,"",4,[],[],"",-2133046699,[],"",2,0,1085,"","",[],40,"","",[],"",43,0,0,""
8017,"TriggeredMonkeyBomb","",[],0.95,0.04,"",4,[],[],"",0,[],"",2,1750,62,"","",[],"","","",[],"",44,0,0,""
8018,"ScourgeArrow","",[],1,0.0233,"",2,[],[],"",-834427076,[],"",2,1000,1086,"","",[],"","","",[],"",0,0,0,""
8019,"ScourgeArrowRoyale","",[],0.562,0.0233,"",2,[],[],"",-1840816432,[],"",2,1000,1086,"","",[],"","","",[],"",0,0,0,""
8020,"DelveEssenceRelease","",[],1,0,"",4,[],[],"",0,[],"",2,100,1083,"","",[],"","","",[],"",3,0,0,""
8021,"DelveLightRelease","",[],1,0,"",4,[],[],"",0,[],"",2,100,1083,"","",[],"","","",[],"",4,0,0,""
8022,"ProtoVaalMapBossGeyserTransition","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",8,0,0,""
8023,"DynamiteBoom","",[],1,0,"",4,[],[],"",-1426409094,[],"",2,1000,1087,"","",[],"","","",[],"",0,0,0,""
8024,"FlareImpact","",[],1,0,"",4,[],[],"",-528775465,[],"",2,1000,1088,"","",[],"","","",[],"",0,0,0,""
8025,"RainOfSpores","",[],2.0386,0.0369,"",2,[],[],"",2009437036,[],"",2,1000,1089,"","",[],"","","",[],"",0,0,0,""
8026,"RainOfSporesRoyale","",[],0.8615,0.0413,"",2,[],[],"",-242382186,[],"",2,1000,1089,"","",[],"","","",[],"",0,0,0,""
8027,"BetrayalRainOfSpores","",[],1.6,0.0432,"",4,[],[],"",0,[],"",2,1000,1089,"","",[],24,"","",[],"",0,0,0,""
8028,"BetrayalRainOfSporesFort","",[],1.6,0.0432,"",4,[],[],"",0,[],"",2,1000,1089,"","",[],24,"","",[],"",0,0,0,""
8029,"AtlasBasiliskRainOfSpores","",[],1.3,0.0432,"",4,[],[],"",0,[],"",2,1500,1089,"","",[],24,"","",[],"",0,2,0,""
8030,"RainOfSporesOnAttackingWithBow","",[],1.9615,0.0402,"",2,[],[],"",1391548680,[],"",2,1000,1090,"","",[],"","","",[],"",0,0,0,""
8031,"SummonRelic","",[],1,0,"",3,[],[],"",-913641206,[],"",2,1000,1091,"","",[],"","","",[],"",0,0,0,""
8032,"ChampionTeleport","",[],1,0,"",4,[],[],"",0,[],"",2,830,1092,"","",[],"","","",[],"",0,0,0,""
8033,"RelicTeleport","",[],1,0,"",4,[],[],"",0,[],"",2,200,1092,"","",[],"","","",[],"",0,0,0,""
8034,"ProtoPizzaSlam","",[],1,0,"",4,[],[],"",0,[],"",2,3330,1093,"","",[],"","","",[],"",0,0,0,""
8035,"BetrayalPizzaSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2130,1093,"","",[],"","","",[],"",0,1,0,""
8036,"AfflictionPizzaSlam","",[],1.6,0.04,"",4,[],[],"",0,[],"",2,5000,1093,"","",[],"","","",[],"",1,2,0,""
8037,"AfflictionPizzaSlamUnique","",[],1.6,0.04,"",4,[],[],"",0,[],"",2,5000,1093,"","",[],"","","",[],"",1,2,0,""
8038,"ProtoAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1094,"","",[],"",152,"",[],"",0,0,0,""
8039,"NinjaCopAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1830,1094,"","",[],13,"","",[],"",0,1,0,""
8040,"LegionSandAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1094,"","",[],13,"","",[],"",0,2,0,""
8041,"AfflictionPhysAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,50,1094,"","",[],13,"","",[],"",0,3,0,""
8042,"HarvestCrabAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1094,"","",[],13,"","",[],"",0,4,0,""
8043,"ProtoPizzaSlice","",[],1,0,"",4,[],[],"",0,[],"",2,2330,1095,"","",[],"","","",[],"",0,0,0,""
8044,"ProtoPizzaSlice2","",[],1,0,"",4,[],[],"",0,[],"",2,2330,1095,"","",[],16,"","",[],"",0,0,0,""
8045,"SynthesisEnergySlice","",[],2.4,0.0425,"",4,[],[],"",0,[],"",2,3000,1095,"","",[],16,"","",[],"",1,1,0,""
8046,"ProtoProjectileShield","",[],2,0.045,"",4,[],[],"",0,[],"",2,2000,1096,"","",[],"","","",[],"",0,0,0,""
8047,"DelveAbyssSpawnObject","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1097,"","",[],32,"","",[],"",1,0,0,""
8048,"DelveTaowuFlameGeyser","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",2,0,0,""
8049,"BetrayalJanusGoldGeyser","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",12,0,0,""
8050,"DelveBombAzurite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1097,"","",[],13,"","",[],"",4,0,0,""
8051,"DelveBombGeodite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1097,"","",[],13,"","",[],"",5,0,0,""
8052,"DelveBombSulphite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1097,"","",[],13,"","",[],"",6,0,0,""
8053,"DelveBombVaalite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1097,"","",[],13,"","",[],"",7,0,0,""
8054,"DelveBombVoidite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1097,"","",[],13,"","",[],"",8,0,0,""
8055,"DelveTaowuBlackHole","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",3,0,0,""
8056,"ZanaRoseGround","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1097,"","",[],"","","",[],"",9,0,0,""
8057,"ZanaRosePod","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1097,"","",[],"","","",[],"",10,0,0,""
8058,"ProtoVaalMapBossGeyser","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",11,0,0,""
8059,"BetrayalCameriaIceSpike","",[],1,0,"",4,[],[],"",0,[],"",2,200,1097,"","",[],"","","",[],"",13,0,0,""
8060,"BetrayalCatarinaStaff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",14,0,0,""
8061,"BetrayalCatarinaStaffGround","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",15,0,0,""
8062,"SpawnObjectSynthesisGolemVTurretLeft","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",16,0,0,""
8063,"SpawnObjectSynthesisGolemVTurretRight","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",17,0,0,""
8064,"SynthesisColdCascadeObject","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",18,0,0,""
8065,"SynthesisGuardian2VolatileSpawn","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",19,0,0,""
8066,"SynthesisGolemSpawnGuardianPylon","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1097,"","",[],21,"","",[],"",21,0,0,""
8067,"SynthesisGolemSpawnGuardianPylon2","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1097,"","",[],21,"","",[],"",21,0,0,""
8068,"SynthesisGolemSpawnGuardianPylon3","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1097,"","",[],21,"","",[],"",21,0,0,""
8069,"SynthesisGolemSpawnGuardianPylon4","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1097,"","",[],21,"","",[],"",21,0,0,""
8070,"SynthesisGolemSpawnGuardianPylon5","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1097,"","",[],21,"","",[],"",21,0,0,""
8071,"LegionTemplarSergeantSpawnGroundBeam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",22,0,0,""
8072,"LegionTemplarGeneralSpawnShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",23,0,0,""
8073,"LegionLioneyeSpawnFlareObject","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",25,0,0,""
8074,"LegionLioneyeSpawnFireCircleObject","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",28,0,0,""
8075,"BlightSpawnFungalGroundEffects","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",29,0,0,""
8076,"BlightHellionBossRock","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",30,0,0,""
8077,"AtlasCrusaderMageguardSpawnBomb","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",31,0,0,""
8078,"AtlasCrusaderMageguardSpawnBombSpectre","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",42,0,0,""
8079,"AtlasExileOrionSpawnVolatile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",32,0,0,""
8080,"AtlasExileOrionSpawnGeysers","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",33,0,0,""
8081,"AtlasExileOrionSpawnGeysersInfluence","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",88,0,0,""
8082,"AtlasExileOrionSpawnClones","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",34,0,0,""
8083,"AtlasExileWarlordSpawnSlamGlove","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1097,"","",[],51,"","",[],"",35,0,0,""
8084,"AtlasExileWarlordSpawnCascadeGloveR","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",36,0,0,""
8085,"AtlasExileWarlordSpawnCascadeGloveL","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",37,0,0,""
8086,"AtlasExileEyrieArcherSpawnCrystal","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",38,0,0,""
8087,"AtlasBasiliskWyvernSpawner","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",39,0,0,""
8088,"AfflictionDemonColdIceSpikeObject","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",40,0,0,""
8089,"AfflictionDemonLightningGigaBallObject","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",41,0,0,""
8090,"HeistScienceUndeadPortalSpawner","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1097,"","",[],"","","",[],"",64,0,0,""
8091,"HeistScienceSpawnLightningVolatile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",65,0,0,""
8092,"HeistScienceSpawnDumpingPortal","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1097,"","",[],"","","",[],"",66,0,0,""
8093,"HeistScienceSpawnLightningWaterfall","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",67,0,0,""
8094,"HeistScienceSpawnGoldenShower","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1097,"","",[],"","","",[],"",68,0,0,""
8095,"SOHeistThugTrapperPlacedBomb","",[],1,0,"",4,[],[],"",0,[],"",2,3730,1097,"","",[],32,"","",[],"",69,0,0,""
8096,"SOHeistThugTrapperLightningGridMine","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",70,0,0,""
8097,"SOIceSaplingRune","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1097,"","",[],33,"","",[],"",77,0,0,""
8098,"SODominusStandaloneSpawner","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",78,0,0,""
8099,"SOBrutusCageSpawner","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",79,0,0,""
8100,"SOIceSaplingRuneOrb","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",80,0,0,""
8101,"SOStandaloneShavTeleportMarker","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",81,0,0,""
8102,"SOStandaloneHydraTurret1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",82,0,0,""
8103,"SOStandaloneHydraTurret2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],"",83,0,0,""
