"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
5504,7863,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5505,7864,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5506,7865,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5507,7866,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5508,7867,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5509,7868,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5510,7869,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5511,7870,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5512,7871,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5513,7872,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],344
5514,7873,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],344
5515,7874,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5516,7875,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],317
5517,7876,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],386
5518,7877,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],500
5519,7878,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],500
5520,7879,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],500
5521,7880,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],500
5522,7881,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],500
5523,7882,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],500
5524,7883,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],445
5525,7884,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],426
5526,7885,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],369
5527,7886,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5528,7887,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],359
5529,7888,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],400
5530,7889,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5531,7890,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5532,7891,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5533,7892,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5534,7893,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5535,7894,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5536,7895,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5537,7896,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5538,7897,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5539,7898,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5540,7899,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5541,7900,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5542,7901,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5543,7902,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5544,7903,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5545,7904,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5546,7905,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],432
5547,7906,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],510
5548,7907,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],510
5549,7908,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],510
5550,7909,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],510
5551,7910,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],510
5552,7911,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],510
5553,7912,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],481
5554,7913,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],335
5555,7915,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5556,7914,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],330
5557,7916,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],311
5558,7917,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5559,7918,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],354
5560,7919,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5561,7920,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],315
5562,7921,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],315
5563,7922,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],481
5564,7923,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],481
5565,7924,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],398
5566,7925,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5567,7926,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],481
5568,7927,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],412
5569,7928,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],481
5570,7929,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],378
5571,7930,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],421
5572,7931,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],503
5573,7932,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],503
5574,7933,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],503
5575,7934,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],503
5576,7935,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],503
5577,7936,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],503
5578,7937,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],503
5579,7938,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],503
5580,7939,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],517
5581,7940,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],517
5582,7941,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],517
5583,7942,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],517
5584,7943,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],517
5585,7944,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],517
5586,7945,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5587,7946,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],354
5588,7947,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],311
5589,7948,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],330
5590,7949,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],386
5591,7958,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],529
5592,7959,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],529
5593,7960,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5594,7961,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5595,7962,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5596,7963,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5597,7964,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5598,7965,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5599,7966,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5600,7967,7,3,"","","","<currencyitem>{3x Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5601,7968,8,3,"","","","<uniqueitem>{Headhunter}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5602,7969,9,3,"","","","<uniqueitem>{Lifesprig}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5603,7970,7,3,"","","","<rareitem>{Two-Stone Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5604,7971,6,3,"","","","<whiteitem>{Prismatic Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5605,7972,5,3,"","","","<uniqueitem>{Axe}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5606,7973,5,3,"","","","<uniqueitem>{Nightmare Bascinet}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5607,7974,3,3,"","","","<currencyitem>{40x Scroll of Wisdom}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5608,7975,8,3,"","","","<uniqueitem>{Voll's Devotion}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5609,7976,9,3,"","","","<uniqueitem>{Blood of Corruption}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5610,7977,4,3,"","","","<magicitem>{Life Armour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5611,7978,5,3,"","","","<uniqueitem>{Prismatic Ring}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5612,7979,11,3,"","","","<uniqueitem>{Headhunter}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5613,7980,3,3,"","","","<uniqueitem>{The Goddess Bound}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5614,7981,5,3,"","","","<currencyitem>{10x Orb of Regret}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5615,7982,6,3,"","","","<gemitem>{Minion Gem}\r\n<default>{Quality:} <augmented>{+20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5616,7983,13,3,"","","","<gemitem>{Level 21 Spell Gem}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5617,7984,9,3,"","","","<uniqueitem>{Taste of Hate}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5618,7985,12,3,"","","","<currencyitem>{Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5619,7986,8,3,"","","","<uniqueitem>{Divination Distillate}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5620,7987,7,3,"","","","<uniqueitem>{Rise of the Phoenix}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5621,7988,4,3,"","","","<rareitem>{Amulet}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5622,7989,9,3,"","","","<uniqueitem>{Wake of Destruction}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5623,7990,6,3,"","","","<whiteitem>{Six-Link Staff}\r\n<default>{Item Level:} <normal>{55}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5624,7991,3,3,"","","","<currencyitem>{Gemcutter's Prism}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5625,7992,5,3,"","","","<divination>{Divination Card}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5626,7993,2,3,"","","","<rareitem>{Jewellery}\r\n<default>{Item Level:} <normal>{79}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5627,7994,1,3,"","","","<currencyitem>{5x Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5628,7995,7,3,"","","","<magicitem>{Runic One-Hand Weapon}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5629,7996,12,3,"","","","<uniqueitem>{Mjölner}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5630,7997,5,3,"","","","<currencyitem>{5x Currency}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5631,7998,10,3,"","","","<uniqueitem>{League-Specific Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5632,7999,7,3,"","","","<currencyitem>{20x Orb of Fusing}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5633,8000,5,3,"","","","<uniqueitem>{Romira's Banquet}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5634,8001,8,3,"","","","<currencyitem>{Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5635,8002,12,3,"","","","<uniqueitem>{Crown of Eyes}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5636,8003,4,3,"","","","<uniqueitem>{The Whispering Ice}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5637,8004,9,3,"","","","<currencyitem>{5x Regal Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5638,8005,8,3,"","","","<uniqueitem>{Kaom's Heart}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5639,8006,5,3,"","","","<currencyitem>{3x Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5640,8007,7,3,"","","","<uniqueitem>{Windripper}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5641,8008,9,3,"","","","<uniqueitem>{Pledge of Hands}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5642,8009,3,3,"","","","<gemitem>{Gem}\r\n<default>{Quality:} <augmented>{+20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5643,8010,6,3,"","","","<whiteitem>{Six-Link Astral Plate}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5644,8011,11,3,"","","","<whiteitem>{Six-Link Body Armour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5645,8012,11,3,"","","","<gemitem>{Level 4 Enhance}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5646,8013,6,3,"","","","<currencyitem>{10x Vaal Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5647,8014,6,3,"","","","<uniqueitem>{Alpha's Howl}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5648,8015,4,3,"","","","<uniqueitem>{Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5649,8016,7,3,"","","","<currencyitem>{10x Gemcutter's Prism}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
