"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]"
1564,"circle_of_power_buff","You are standing in a Sigil of Power","","","Sigil of Power","[213,57,58,25,659,554]","",3,"","","","",22,1361,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[213,57,58,25,659,554]",[],"","","","","","",[]
1565,"circle_of_power_debuff","You deal less damage.","","","Sigil of Power",[12384],"",3,"","","","",22,1363,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[12384],[],"","","","","","",[]
1566,"frostglobe_chill_enemies","",1,"","Frost Shield",[],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,"","CorpseShockChillAura","","","","","",4,"","",0,[],"","",[],"",[],[],[],[13857],"","","","","","",[]
1567,"warlords_mark_rage_regeneration","",1,"","",[12386],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[12386],[],"","","","","","",[]
1568,"firewall_debuff","You are taking Fire Damage while inside a Flame Wall.","","","Flame Wall",[1977],1,3,"","","","",22,167,"","",2,"",1,1,"",0,"","FirewallDegenBuff","","","","","",4,"","",0,[],"","",[],"",[],[12418],[1977],[],"","","","","","",[]
1569,"firewall_secondary_debuff","You are taking extra Fire Damage from a Flame Wall.","","","Flame Wall",[1977],1,3,"","","","",22,167,"","",2,"",1,1,"",0,"","FirewallSecondaryDegenBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[1977],[],"","","","","","",[]
1570,"mark_tracker","",1,"","",[],1,2,"","","","",22,0,1,"",16,"",1,1,"",0,"","MarkTrackerBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1571,"curse_zone_aura","",1,"","",[],1,1,"","","","",22,0,"","",16,"","","","",0,1,"CurseZoneAura","","","","","",4,"","",0,[],"","",[],"",[],[12427],[],[],"","","","","","",[]
1572,"have_gained_power_charge_recently","",1,"","",[],"",9,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[12432],"","","","","","",[]
1573,"heist_disguised","",1,"","",[3197],1,2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[3197],[],"","","","","","",[]
1574,"frostglobe_degen_owner","",1,"","",[12438],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[5060],[12438],[],"","","","","","",[]
1575,"frostglobe_crit_owner","",1,"","",[553],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[553],[],"","","","","","",[]
1576,"corpse_walk_display_buff","While you are moving, you spawn corpses beneath you each second.","","","Corpse Walk",[],"",3,"","","","",22,1377,1,"",16,"",1,"","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1577,"area_of_effect_on_mana_spent","",1,"","",[],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,"","AreaOfEffectOnManaSpent","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1578,"area_of_effect_pluspercent_unique","You have increased Area of Effect.","","","Replica Kalisa's Grace",[434],"",3,"","","","",22,1378,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[434],[],"","","","","","",[]
1579,"unique_flask_eldritch_battery","You have Eldritch Battery, allowing you to spend Energy Shield for Costs of Skills.","","","Eldritch Battery","[5247,9585]",1,3,"","","",1,22,1381,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[5247,9585]",[],"","","","","","",[]
1580,"death_wish","",1,"","","[70,216,177]",1,2,"","","","",22,1379,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],"[12487,1854,5824]","[70,216,177]",[],"","","","","","",[]
1581,"heist_military_shield_wall_aura","Allies take less Damage","","","",[477],1,3,"","","","",22,1380,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[477],[],"","","","","","",[]
1582,"death_wish_display_stages","A number of your minions are affected by Death Wish.","","","Death Wish",[],1,4,1,"","","",22,1382,1,"",16,"",1,"","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1583,"heist_drone_breath","",1,"","Unrighteous Fire",[1977],"",3,"","","","",22,0,"","",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1977],[],"","","","","","",[]
1584,"heist_npc_dodge_the_hazards","",1,"","","[462,462]","",3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[15357],"[462,462]",[],"","","","","","",[]
1585,"heist_robot_crucible_buff","","","","","[477,24]","",3,"","","","",22,1387,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[477,24]",[],"","","","","","",[]
1586,"trigger_hidden_blade","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","TriggerModGrantedEffectsAtInterval","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1587,"curse_charges_on_hit","",1,"","","[12592,12591,12590]","",1,"","","","",22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[12592,12591,12590]",[],"","","","","","",[]
1588,"steel_charge","You have additional chance to Block Projectile Attack Damage.","","","Steel Ward",[1069],1,1,1,"","",1,22,1388,1,"",6,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1069],[],"","","","","","",[]
1589,"heist_robot_skitterbot_buff","","","","",[24],"",3,"","","","",22,1389,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[]
1590,"skeleton_warriors_have_triple_damage","",1,"","","[13055,13056]",1,2,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[13055,13056]",[],"","","","","","",[]
1591,"wither_hinder_chaos_damage_dealt","",1,"","",[63],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[63],[],"","","","","","",[]
1592,"summoned_minion_damage_immunity","",1,"","",[],1,9,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[140],[],[],"","","","","","",[]
1593,"plague_bearer_movement_speed","",1,"","",[177],"",3,"","","","",22,0,1,"",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
1594,"rejuvenation_totem_chaos_degen","",1,"","",[453],"",3,"","","","",22,0,"","",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
1595,"minion_chaos_degen","",1,"","",[452],1,3,"","","","",22,0,"","",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[]
1596,"have_lost_power_charge_recently","",1,"","",[12673],"",9,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[12673],[],"","","","","","",[]
1597,"gain_power_charge_every_second","",1,"","",[],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,"","GainPowerChargeEverySecond","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1598,"heist_robot_argus_buff","","","","","[24,1905]","",3,"","","","",22,1390,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,1905]",[],"","","","","","",[]
1599,"shattered_shield","You cannot block and gain no defences from equipped shield. Your spells deal added physical damage based on shield quality.","","","Shattered Shield","[1586,1587]","",3,"","","","",22,1400,1,"",1,"",1,1,"",0,"","Shattered Shield","","","","","",4,"","",0,[],"","",[],"",[],"[940,7144,12694]","[1586,1587]",[],"","","","","","",[]
1600,"heist_unbreakable_mk1_slow","You are slowed from the Magnetic Storm","","","Magnetic Storm",[346],"",1,1,"","","",22,216,1,"",2,"",1,1,"",10,"","","","","","","",4,"","",0,[],"","",[112],"",[],[],[346],[],"","","","","","",[0]
1601,"heist_danai_volatile_attraction","Nearby Volatile Emberstorms are attracted to you","","","Emberstorm",[],"",3,"","","","",22,1392,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1602,"gain_charges_over_time","",1,"","","[4937,4937,4937,4937]",1,1,"","","","",22,0,1,"",16,"",1,1,"",0,"","GainChargesOverTime","","","","","",4,"","",0,[],"","",[],"",[],[],"[4937,4937,4937,4937]",[],"","","","","","",[]
1603,"physical_damage_percent_converted_to_lightning","",1,"","",[484],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[484],[],"","","","","","",[]
1604,"physical_damage_percent_converted_to_fire","",1,"","",[482],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[482],[],"","","","","","",[]
1605,"stolen_mods_buff_experimented","You have taken the mods of a slain Magic Monster for yourself","","","Replica Headhunter",[],1,1,1,"","","",22,268,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1606,"heist_death_rune","[UNUSED] Taking fire and physical damage over time",1,"","[UNUSED] Rune of Death","[1981,354]","",3,"","","","",22,1398,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1981,354]",[],"","","","","","",[]
1607,"ground_oil","Your movement speed is reduced while standing in oil","","","Oiled Ground",[177],1,3,"","","","",22,1393,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
1608,"mana_regeneration_aura","You have increased Mana Regeneration","","","Mana Regeneration Aura",[130],1,1,"","","","",22,210,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[130],[],"","","","","","",[]
1609,"hypothermia_cold_resistance_debuff","",1,"","",[146],1,3,"","","",1,22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[146],[],"","","","","","",[]
1610,"shocked_enemy_physical_damage_taken","",1,"","",[545],"",3,"","","","",22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[545],[],"","","","","","",[]
1611,"movement_speed_from_inflicted_ailments","",1,"","",[177],"",3,"","","","",22,0,"","",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
1612,"heist_twin_immobilise","You cannot move.","","","Immobilised",[7305],1,3,"","","","",22,1407,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[114],"",[],[],[7305],[],"","","","","","",[0]
1613,"master_buff_huck","You deal increased Damage, and have increased Attack, Cast and Movement Speed.","",1,"Combat-Ready","[24,70,216,177]",1,3,"","","","",22,794,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,70,216,177]",[],"","","","","","",[]
1614,"marked_enemy_accuracy","",1,"","",[84],"",3,"","","",1,22,0,1,"",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[84],[],"","","","","","",[]
1615,"es_regeneration_from_main_hand_crit","",1,"","",[1410],1,2,"","","",1,22,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1410],[],"","","","","","",[]
1616,"es_regeneration_from_off_hand_crit","",1,"","",[1410],1,2,"","","",1,22,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1410],[],"","","","","","",[]
1617,"scorching_conflux","All of your damage Scorches.","","","Scorching Conflux",[8671],1,3,"","","","",22,1402,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[13200],[8671],[],"","","","","","",[]
1618,"sapping_conflux","All of your damage Saps.","","","Sapping Conflux",[8673],1,3,"","","","",22,1403,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[13201],[8673],[],"","","","","","",[]
1619,"brittle_conflux","All of your damage inflicts Brittle.","","","Brittle Conflux",[8672],1,3,"","","","",22,1404,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[13202],[8672],[],"","","","","","",[]
1620,"heist_death_rune_green","You are taking Lightning and Physical Damage over time",1,"","Electrified Ground Trap","[1981,354]","",3,"","","","",22,1405,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1981,354]",[],"","","","","","",[]
1621,"heist_death_rune_red","You are taking Lightning and Physical Damage over time",1,"","Electrified Ground Trap","[1981,354]","",3,"","","","",22,1406,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1981,354]",[],"","","","","","",[]
1622,"heist_progress_bar_timer","",1,"","",[],"",2,"","","","",22,0,1,"",16,"",1,1,"",0,"","HeistProgressBarTimer","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1623,"heist_twin_vic_enrage","",1,"","","[24,70,216,177,3341,15424,717]","",3,"","","","",22,1413,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,70,216,177,3341,15424,717]",[],"","","","","","",[]
1624,"heist_twin_vin_enrage","",1,"","","[24,70,216,177,3341,15424,717]","",3,"","","","",22,1414,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,70,216,177,3341,15424,717]",[],"","","","","","",[]
1625,"ritual_rune_monster_aura","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[24,477,1905,10,11]",1,3,"","","","",22,1410,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,477,1905,10,11]",[],"","","","","","",[]
1626,"oil_arrow_oil","[UNUSED]","","","[UNUSED] Oil Patch",[],"",3,"","","","",22,169,1,"",16,"",1,1,"",0,"","OilPatch","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1627,"wet","You have been Drenched by a Water Sphere, and can be damaged by it's pulses.","","","Drenched",[],1,3,"","","",1,22,1470,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1628,"water_sphere","",1,"","",[],1,1,"","","","",22,0,"","",16,"",1,1,"",0,"","WaterSphereBuff","","","","","",4,"","",0,[],"","",[],"",[],[13244],[],[],"","","","","","",[]
1629,"fire_resonance","",1,"","",[],1,4,1,"",13252,"",22,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1630,"cold_resonance","",1,"","",[],1,4,1,"",13253,"",22,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1631,"lightning_resonance","",1,"","",[],1,4,1,"",13254,"",22,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1632,"heist_lever_guard_immunity","",1,"","",[],"",3,"","","","",22,0,"","",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],"[140,6430]",[],[],"","","","","","",[]
1633,"heist_freidrich_bloodpool_blood","",1,"","",[],"",3,"","","","",22,1421,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1634,"have_inflicted_exposure_recently","",1,"","",[],"",9,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[13269],[],[],"","","","","","",[]
1635,"monster_channelled_cyclone_indicator","",1,"","",[],1,2,"","","","",22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1636,"ritual_monster_emerge","",1,"","",[],"",3,"","","","",22,1412,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1637,"pirate_boss_ghostfire_degen","You are taking fire damage over time\r\n\r\nThe light of the dead\r\nBurns flesh from thy mortal frame\r\nOnly bones remain","","","Soulfire",[1977],"",1,1,"","","",22,1423,1,1,2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[1977],[1977],[],"","","","","","",[]
1638,"crimson_priest_boss_degen","You are taking physical damage over time from a Blood Ritual","","","Blood Ritual",[354],"",1,1,"","","",22,1424,"",1,2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[354],[],"","","","","","",[]
1639,"ritual_rune_fire1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[611,447]",1,3,"","","","",22,1425,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[611,447]",[],"","","","","","",[]
1640,"ritual_rune_cold1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[455,448]",1,3,"","","","",22,1426,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[455,448]",[],"","","","","","",[]
1641,"ritual_rune_chaos_purple1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[7127,9772]",1,3,"","","","",22,1427,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[7127,9772]",[],"","","","","","",[]
1642,"ground_lava","",1,"","",[4853],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[4853],[],"","","","","","",[]
1643,"untargetable_monster_buff","",1,"","","[140,701,866,745,2085,398]","",2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[140,701,866,745,2085,398]",[],"","","","","","",[]
1644,"visual_beam_buff","",1,"","",[],1,1,"","","","",22,0,1,"",16,"",1,1,"",0,"","GenericTetherBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1645,"maven_boss_stasis","",1,"","",[],"",3,"","","","",22,0,1,"",16,1,1,1,"",0,"","MavenBossStasisVisual","","","","","",4,"","",0,[],"","",[],"","[140,701,861,13376,1369]",[],"[140,701,861,13376,1369]",[],"","","","","","",[]
1646,"blackflame_ignite_child_buff","",1,"","",[],"",3,"","","","",22,0,1,"",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],"[13308,13307]",[],[],"","","","","","",[]
1647,"vampiric_icon_stack","",1,"","",[125],1,4,"","","",1,22,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],1,[],[],[125],[],"","","","","","",[]
1648,"convergence","You deal more Elemental Damage.","","","Convergence",[13311],1,3,"","","","",22,1428,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[13314],[13311],[],"","","","","","",[]
1649,"fanaticism_charge","You gain bonuses from your Ascendancy for having Fanatic Charges","","","Fanatic Charges",[],1,4,1,13350,13351,1,22,1438,1,"",3,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1650,"have_attacked_recently","",1,"","",[],"",9,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[13355],[],[],"","","","","","",[]
1651,"aegis_primal_buff","Elemental Damage from Hits is taken from this Aegis before your Life or Energy Shield. The Aegis will be restored to full value if you take no Elemental Damage from Hits for a while.","","","Primal Aegis",[6796],1,3,1,"","",1,15,1429,1,"",1,"",1,1,"",0,"","AegisBuff",1,"","","","",4,"","",0,[],"","",[],"",[],[],[6796],[],"","","","","","",[]
1652,"aegis_primal_depleted","The Aegis is depleted. It will be restored to full value after a short delay.","","","Primal Aegis",[],1,3,1,"","",1,15,1429,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1653,"aegis_primal_persist_value","",1,"","",[462],"",2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[462],[],"","","","","","",[]
1654,"raider_exposure_aura","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","GenericBuffAura","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1655,"herald_of_ash_fire_exposure_aura","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","GenericBuffAura","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
