"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","i32","rid","QuestKey","i32","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","bool","bool","DialogueOption2","rid","rid","i32","[i32]","i32"
2414,461,2,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 7 );",2626,17,"",2626,[],"","","",[],[],1,[],1211,"","",1,"","",1,"",45,[],45
2415,461,3,"Reveal Blueprint Details",[],[],[],"",2626,18,"",2626,[],"","","",[],[],1,[],1211,"","","","","",0,"",45,[],45
2416,461,4,"The Nameless Play",[2233],[],[],"",2626,5,"",2626,[7672],"","","",[842],[],1,[809],842,"","","","","","","",45,[],45
2417,461,5,"The Nameless Play",[2266],[],[],"",2626,5,"",2626,[7673],"","","",[809],[],809,[843],809,"","","","","","","",45,[],45
2418,461,6,"The Finest Costumes",[2234],[],[],"",2626,5,"",2626,[7674],"","","",[843],[],1,[810],843,"","","","","","","",45,[],45
2419,461,7,"The Finest Costumes",[2267],[],[],"",2626,5,"",2626,[7675],"","","",[810],[],810,[],810,"","","","","","","",45,[],45
2420,461,8,"The Nameless Play Reward",[],[],[],"",2626,6,88,2626,[],"","","",[919],[809],1,[951],919,"","","",1,"","","",45,[],45
2421,461,9,"The Finest Costumes Reward",[],[],[],"",2626,6,89,2626,[],"","","",[920],[810],1,[952],920,"","","",1,"","","",45,[],45
2422,462,0,"Introduction",[],[],[],"",2626,3,"",2626,[7345],"","","",[763],[],763,[],763,"","","","","","","",45,[],45
2423,462,1,"The Boss",[],[],[],"",2626,3,"",2626,[7346],"","","",[797],[],797,[],1211,"","","","","","","",45,[],45
2424,462,2,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 8 );",2626,17,"",2626,[],"","","",[],[],1,[],1211,"","",1,"","",1,"",45,[],45
2425,462,3,"Isla's Prototypes",[2241],[],[],"",2626,5,"",2626,[7347],"","","",[850],[],1,[817],850,"","","","","","","",45,[],45
2426,462,4,"Isla's Prototypes",[2274],[],[],"",2626,5,"",2626,[7348],"","","",[817],[],817,[851],817,"","","","","","","",45,[],45
2427,462,5,"Isla's Designs",[2242],[],[],"",2626,5,"",2626,[7349],"","","",[851],[],1,[818],851,"","","","","","","",45,[],45
2428,462,6,"Isla's Designs",[2275],[],[],"",2626,5,"",2626,[7350],"","","",[818],[],818,[852],818,"","","","","","","",45,[],45
2429,462,7,"Isla's Designs",[2275],[],[],"",2626,5,"",2626,[7350],"","","",[818],[852],818,[818],818,"","","","","","","",45,[],45
2430,462,8,"Breaking the Unbreakable",[2243],[],[],"",2626,5,"",2626,[7351],"","","",[852],[],1,[819],852,"","","","","","","",45,[],45
2431,462,9,"Breaking the Unbreakable",[],[],[],"",2626,5,"",2626,[7354],"","","",[886],[819],886,[],886,"","","","","","","",45,[],45
2432,462,10,"Isla's Prototypes Reward",[],[],[],"",2626,6,96,2626,[],"","","",[927],[817],1,[959],927,"","","",1,"","","",45,[],45
2433,462,11,"Isla's Designs Reward",[],[],[],"",2626,6,97,2626,[],"","","",[928],[818],1,[960],928,"","","",1,"","","",45,[],45
2434,462,12,"Breaking the Unbreakable Reward",[],[],[],"",2626,6,98,2626,[],"","","",[929],[886],1,[961],929,"","","",1,"","","",45,[],45
2435,469,0,"Introduction",[],[],[],"",2626,3,"",2626,[6064],"","","",[746],[],746,[734],1211,"","","","","","","",45,[],45
2436,469,1,"Rogue Marker",[],[],[],"",2626,5,"",2626,[6065],"","","",[747],[734],1,[],747,"","","","","","","",45,[],45
2437,469,2,"Rogue Marker",[],[],[],"",2626,5,"",2626,[6065],"","","",[747],[],1,[734],747,"",8683,"","","","","",45,[],45
2438,478,0,"Purchase Items",[],[],[],"",2626,23,"",72,[],"","","",[],[],1211,[],1211,"","","","","",1,"",45,[],45
2439,478,1,"Sell Items",[],[],[],"",2626,24,"",72,[],"","","",[],[],1211,[],1211,"","",1,"","",0,"",45,[],45
2440,478,2,"Trade Divination Cards",[],[],[],"",2626,30,"",72,[],"","","",[],[],1211,[],1211,"","","","","",5,"",45,[],45
2441,479,0,"Introduction",[],[],[],"",2626,3,"",2626,[8849],"","","",[177],[],177,[],177,"","","","","","","",45,[],45
2442,479,1,"A Warning",[],[],[],"triggerer.SetMavenRegionFlag();",2626,5,"",2626,[8846],"","","",[425],[],425,[225],425,"","","","","","","",45,[],45
2443,479,2,"A Challenge",[],[],[],"triggerer.SetMavenRegionFlag();",2626,5,"",2626,[8847],"","","",[873],[225],873,"[374,439]",873,"","","","","","","",45,[],45
2444,479,3,"An Invitation",[],[],[],"triggerer.SetMavenRegionFlag();",2626,5,"",2626,[8848],"","","",[874],"[225,439]",874,[374],874,"","","","","","","",45,[],45
2445,479,4,"Those It Serves",[],[],[],"",2626,3,"",2626,[8850],"","","",[184],[177],184,[],1211,"","","","","","","",45,[],45
2446,479,5,"The Elder",[],[],[],"",2626,3,"",2626,[8851],"","","",[667],[184],667,[],1211,"","","","","","","",45,[],45
2447,479,6,"The Maven",[],[],[],"",2626,3,"",2626,[8852],"","","",[668],[425],668,[],1211,"","","","","","","",45,[],45
2448,480,0,"Introduction",[],[],[],"",2626,3,"",2626,[8849],"","","",[177],[],177,[],177,"","","","","","","",45,[],45
2449,480,1,"Those It Serves",[],[],[],"",2626,3,"",2626,[8850],"","","",[184],[177],184,[],1211,"","","","","","","",45,[],45
2450,480,2,"The Elder",[],[],[],"",2626,3,"",2626,[8851],"","","",[667],[184],667,[],1211,"","","","","","","",45,[],45
2451,480,3,"The Maven",[],[],[],"",2626,3,"",2626,[8852],"","","",[668],[425],668,[885],1211,"","","","","","","",45,[],45
2452,480,4,"The Maven",[],[],[],"",2626,3,"",2626,[8853],"","","",[881],[885],881,[],1211,"","","","","","","",45,[],45
2453,480,5,"The Fire",[],[],[],"",2626,3,"",2626,[8854],"","","",[1115],[1115],1115,[],1211,"","","","","","","",45,[],45
2454,480,6,"Folly",[],[],[],"",2626,3,"",2626,[8855],"","","",[1116],[1116],1116,[],1211,"","","","","","","",45,[],45
2455,480,7,"The Silence",[],[],[],"",2626,3,"",2626,[8856],"","","",[1117],[1117],1117,[],1211,"","","","","","","",45,[],45
2456,480,8,"Her Progenitor",[],[],[],"",2626,3,"",2626,[8857],"","","",[1118],[1118],1118,[],1211,"","","","","","","",45,[],45
2457,480,9,"Shape",[],[],[],"",2626,3,"",2626,[8858],"","","",[1119],[1119],1119,[],1211,"","","","","","","",45,[],45
2458,480,10,"Her Question",[],[],[],"",2626,3,"",2626,[8859],"","","",[1120],[1120],1120,[],1211,"","","","","","","",45,[],45
2459,480,11,"Her Wonder",[],[],[],"",2626,3,"",2626,[8860],"","","",[1121],[1121],1121,[],1211,"","","","","","","",45,[],45
2460,480,12,"Survival",[],[],[],"",2626,3,"",2626,[8861],"","","",[1122],[1122],1122,[],1211,"","","","","","","",45,[],45
2461,480,13,"Delusion",[],[],[],"",2626,3,"",2626,[8862],"","","",[1123],[1123],1123,[],1211,"","","","","","","",45,[],45
2462,480,14,"Perpetuation",[],[],[],"",2626,3,"",2626,[8863],"","","",[1124],[1124],1124,[],1211,"","","","","","","",45,[],45
2463,480,15,"Beyond",[],[],[],"",2626,3,"",2626,[8864],"","","",[1125],[1125],1125,[],1211,"","","","","","","",45,[],45
2464,480,16,"The Fool",[],[],[],"",2626,3,"",2626,[8865],"","","",[1126],[1126],1126,[],1211,"","","","","","","",45,[],45
2465,480,17,"The Circle",[],[],[],"",2626,3,"",2626,[8866],"","","",[1127],[1127],1127,[],1211,"","","","","","","",45,[],45
2466,480,18,"Waking Slumber",[],[],[],"",2626,3,"",2626,[8867],"","","",[1128],[1128],1128,[],1211,"","","","","","","",45,[],45
2467,480,19,"Stagnation",[],[],[],"",2626,3,"",2626,[8868],"","","",[1129],[1129],1129,[],1211,"","","","","","","",45,[],45
2468,480,20,"Terminus",[],[],[],"",2626,3,"",2626,[8869],"","","",[1130],[1130],1130,[],1211,"","","","","","","",45,[],45
2469,480,21,"Bound",[],[],[],"",2626,3,"",2626,[8870],"","","",[1131],[1131],1131,[],1211,"","","","","","","",45,[],45
2470,480,22,"The Vanquished",[],[],[],"",2626,3,"",2626,[8871],"","","",[1132],[1132],1132,[],1211,"","","","","","","",45,[],45
2471,480,23,"Mortal Edifice Undone",[],[],[],"",2626,3,"",2626,[8872],"","","",[1133],[1133],1133,[],1211,"","","","","","","",45,[],45
2472,480,24,"To Wander Alone",[],[],[],"",2626,3,"",2626,[8873],"","","",[1134],[1134],1134,[],1211,"","","","","","","",45,[],45
2473,480,25,"Unending",[],[],[],"",2626,3,"",2626,[8874],"","","",[1135],[1135],1135,[],1211,"","","","","","","",45,[],45
2474,480,26,"Long Ago Sorrow",[],[],[],"",2626,3,"",2626,[8875],"","","",[1136],[1136],1136,[],1211,"","","","","","","",45,[],45
2475,480,27,"The Rift",[],[],[],"",2626,3,"",2626,[8876],"","","",[1137],[1137],1137,[],1211,"","","","","","","",45,[],45
2476,480,28,"The Bastion",[],[],[],"",2626,3,"",2626,[8877],"","","",[1138],[1138],1138,[],1211,"","","","","","","",45,[],45
2477,480,29,"Punishment",[],[],[],"",2626,3,"",2626,[8878],"","","",[1139],[1139],1139,[],1211,"","","","","","","",45,[],45
2478,480,30,"Agony",[],[],[],"",2626,3,"",2626,[8879],"","","",[1140],[1140],1140,[],1211,"","","","","","","",45,[],45
2479,480,31,"Her Restlessness",[],[],[],"",2626,3,"",2626,[8880],"","","",[1141],[1141],1141,[],1211,"","","","","","","",45,[],45
2480,480,32,"Her Escape",[],[],[],"",2626,3,"",2626,[8881],"","","",[1142],[1142],1142,[],1211,"","","","","","","",45,[],45
2481,480,33,"The Lightkeeper",[],[],[],"",2626,3,"",2626,[8882],"","","",[1143],[1143],1143,[],1211,"","","","","","","",45,[],45
2482,480,34,"Lightkeeper's Wrath",[],[],[],"",2626,3,"",2626,[8883],"","","",[1144],[1144],1144,[],1211,"","","","","","","",45,[],45
2483,480,35,"The Dreamer",[],[],[],"",2626,3,"",2626,[8884],"","","",[1145],[1145],1145,[],1211,"","","","","","","",45,[],45
2484,480,36,"The Tangle",[],[],[],"",2626,3,"",2626,[8885],"","","",[1146],[1146],1146,[],1211,"","","","","","","",45,[],45
2485,480,37,"Movement",[],[],[],"",2626,3,"",2626,[8886],"","","",[1147],[1147],1147,[],1211,"","","","","","","",45,[],45
2486,480,38,"Countless Gazes",[],[],[],"",2626,3,"",2626,[8887],"","","",[1148],[1148],1148,[],1211,"","","","","","","",45,[],45
2487,480,39,"The Collapse of Order",[],[],[],"",2626,3,"",2626,[8888],"","","",[1149],[1149],1149,[],1211,"","","","","","","",45,[],45
2488,480,40,"Renewed",[],[],[],"",2626,3,"",2626,[8889],"","","",[1150],[1150],1150,[],1211,"","","","","","","",45,[],45
2489,480,41,"The Bastion's Hunger",[],[],[],"",2626,3,"",2626,[8890],"","","",[1151],[1151],1151,[],1211,"","","","","","","",45,[],45
2490,480,42,"The One to Fear",[],[],[],"",2626,3,"",2626,[8891],"","","",[1152],[1152],1152,[],1211,"","","","","","","",45,[],45
2491,481,0,"Admonishment",[],[],[],"",2626,3,"",2626,[12950],"","","",[287],[],287,[],287,"","","","","","","",45,[],45
2492,500,0,"Introduction",[],[],[2378],"",2378,3,"",2378,[11014],"","","",[],[],1211,[1099],1211,"","","","","","","",45,[],45
2493,500,1,"Introduction",[],[],[],"",2626,3,"",2626,[11014],"","","",[],[1099],1099,[],1211,"","","","","","","",45,[],45
2494,500,2,"The Trials",[],[],[],"",2626,3,"",2626,[11645],"","","",[1107],[],1107,[],1211,"","","","","","","",45,[],45
2495,500,3,"Chaos",[],[],[],"",2626,3,"",2626,[11646],"","","",[1108],[],1108,[],1211,"","","","","","","",45,[],45
2496,500,4,"Further Challenges",[72],[],[],"",2626,3,"",2626,[11026],"","","",[1113],[1099],1113,[],1113,"","","","","","","",45,[],45
2497,500,5,"Doryani",[1561],"[491,2386,523,525,926,636]",[],"",2626,3,"",2626,[11647],"","","",[1109],[],1109,[],1211,"","","","","","","",45,[],45
2498,500,6,"Doryani",[636],"[491,2386,523,525,926]",[],"",2626,3,"",2626,[11647],"","","",[1109],[],1109,[],1211,"","","","","","","",45,[],45
2499,500,7,"Doryani",[926],"[491,2386,523,525]",[],"",2626,3,"",2626,[11647],"","","",[1109],[],1109,[],1211,"","","","","","","",45,[],45
2500,500,8,"Doryani",[525],"[491,2386,523]",[],"",2626,3,"",2626,[11647],"","","",[1109],[],1109,[],1211,"","","","","","","",45,[],45
2501,500,9,"Doryani",[523],"[491,2386]",[],"",2626,3,"",2626,[11647],"","","",[1109],[],1109,[],1211,"","","","","","","",45,[],45
2502,500,10,"Doryani",[491],[2386],[],"",2626,3,"",2626,[11647],"","","",[1109],[],1109,[],1211,"","","","","","","",45,[],45
2503,500,11,"Doryani",[2386],[],[],"",2626,3,"",2626,[11647],"","","",[1109],[],1109,[],1211,"","","","","","","",45,[],45
2504,500,12,"Atziri",[525],"[827,828,185,978,491]",[],"",2626,3,"",2626,[11648],"","","",[1110],[],1110,[],1211,"","","","","","","",45,[],45
2505,500,13,"Atziri",[491],"[827,828,185,978]",[],"",2626,3,"",2626,[11648],"","","",[1110],[],1110,[],1211,"","","","","","","",45,[],45
2506,500,14,"Atziri",[827],"[828,185,978]",[],"",2626,3,"",2626,[11648],"","","",[1110],[],1110,[],1211,"","","","","","","",45,[],45
2507,500,15,"Atziri",[828],"[185,978]",[],"",2626,3,"",2626,[11648],"","","",[1110],[],1110,[],1211,"","","","","","","",45,[],45
2508,500,16,"Atziri",[185],[978],[],"",2626,3,"",2626,[11648],"","","",[1110],[],1110,[],1211,"","","","","","","",45,[],45
2509,500,17,"Atziri",[978],[],[],"",2626,3,"",2626,[11648],"","","",[1110],[],1110,[],1211,"","","","","","","",45,[],45
2510,500,18,"The Anathema",[],[],[],"",2626,3,"",2626,[11649],"","","",[1111],[595],1111,[],1211,"","","","","","","",45,[],45
2511,500,19,"Defeat",[2385],[],[],"",2626,3,"",2626,[11644],"","","",[1112],[],1112,[],1112,"","","","","","","",45,[],45
2512,507,0,"Gamble for Items",[],[],[],"",2626,38,"",2626,[],"","","",[],[],1,[],1211,"","",1,"","",1,"",45,[],45
2513,507,1,"Gamble for Items",[2412],[],[],"",2626,38,"",2626,[],"","","",[1096],[],1,[1096],1096,"","","","","","","",45,[],45
2514,507,2,"Sell Items",[],[],[],"",2626,24,"",72,[],"","","",[],[],1211,[],1211,"","","","","",0,"",45,[],45
2515,507,3,"Unearthing the Past","[2021,991]","[2407,2406]",[992],"",992,5,"",2626,[11807],"","","",[],[],1,[1096],1211,"","","","","","","",45,[],45
2516,507,4,"The Successful Job",[2407],[2412],[2412],"",2412,5,"",2626,[11816],"","","",[],[],1,[1096],1211,"","","","","","","",45,[],45
2517,507,5,"The Successful Job",[2412],[],[],"",2626,3,"",2412,[11816],"","","",[],[],1211,"[1094,1154]",1211,"","","","","","","",45,[],45
2518,507,6,"Invite to Hideout",[],[],[],"",2626,37,"",2626,[],"","","",[],[200],1,[],1211,"","","","","","","",45,[],45
2519,507,7,"Open Expedition Locker",[],[],[],"",2626,20,"",72,[],"","","",[],[],1211,[],1211,"","","","","",4,"",45,[],45
2520,507,8,"Explosive Archaeology","[2021,991]","[2474,2406]",[992],"",992,5,"",2626,[11820],"","","",[],[1096],1,[1154],1211,"","","","","","","",45,[],45
2521,507,9,"Risky Remnants",[2474],[2475],[2475],"",2475,5,"",2626,[11826],"","","",[1154],[],1,[],1211,"","","","","","","",45,[],45
2522,507,10,"Risky Remnants",[2475],[],[],"",2626,3,"",2475,[11826],"","","",[],[],1211,[1094],1211,"","","","","","","",45,[],45
2523,507,11,"Tujen",[2409],[],[2460],"",2626,3,"",2460,[12268],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2524,507,12,"Rog",[2410],[],[2461],"",2626,3,"",2461,[12269],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2525,507,13,"Dannig",[2411],[],[2462],"",2626,3,"",2462,[12270],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2526,507,14,"Luck",[],[2464],[2463],"",2626,3,"",2463,[12271],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2527,507,15,"Failed Rebellion",[2463],[2464],[2464],"",2626,3,"",2464,[12272],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2528,507,16,"Luck",[2464],[],[2463],"",2626,3,"",2463,[12273],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2529,507,17,"The King",[2503],[],[2465],"",2626,3,"",2465,[12274],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2530,507,18,"Gods",[2388],[],[2466],"",2626,3,"",2466,[12275],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2531,507,19,"Druids of the Broken Circle",[],[2527],[2467],"",2626,5,"",2467,[12276],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2532,507,20,"Medved",[2467],"[2527,2459]",[2468],"",2626,5,"",2468,[12277],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2533,507,21,"Medved",[2527],[2459],[2469],"",2469,5,"",2469,[12278],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2534,507,22,"Medved's Defeat",[2459],[2527],[2470],"",2470,5,"",2470,[12279],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2535,507,23,"Medved's Defeat","[2527,2459]",[],[2471],"",2471,5,"",2471,[12280],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2536,507,24,"Introduction",[],[2021],[2544],"",2544,3,"",2544,"[12183,12184,12185,12186,12187,12188,12189]","","","",[],[1096],1211,[],1211,"","","","","","","",45,[],45
2537,508,0,"Haggle for Items",[],[],[],"",2626,38,"",72,[],"","","",[],[],1211,[],1211,"","",1,"","",1,"",45,[],45
2538,508,1,"Sell Items",[],[],[],"",2626,24,"",72,[],"","","",[],[],1211,[],1211,"","","","","",0,"",45,[],45
2539,508,2,"Invite to Hideout",[],[],[],"",2626,37,"",72,[],"","","",[],[200],1211,[],1211,"","","","","","","",45,[],45
2540,508,3,"Open Expedition Locker",[],[],[],"",2626,20,"",72,[],"","","",[],[],1211,[],1211,"","","","","",4,"",45,[],45
2541,508,4,"Introduction",[],[],[2476],"",2476,3,"",2476,"[12281,12282,12283,12284,12285,12286,12287]","","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2542,508,5,"Rog",[2410],[],[2477],"",2626,3,"",2477,[12457],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2543,508,6,"Gwennen",[2408],[],[2478],"",2626,3,"",2478,[12458],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2544,508,7,"Dannig",[2411],[],[2479],"",2626,3,"",2479,[12459],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2545,508,8,"The Kalguur",[],[],[2480],"",2626,3,"",2480,[12460],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2546,508,9,"The King",[2503],[2481],[2481],"",2626,3,"",2481,[12461],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2547,508,10,"The King",[2481],[2482],[2482],"",2626,3,"",2482,[12462],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2548,508,11,"The King",[2482],[],[2483],"",2626,3,"",2483,[12463],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2549,508,12,"The Black Scythe Mercenaries",[],[2536],[2484],"",2626,5,"",2484,[12455],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2550,508,13,"Vorana",[2484],"[2536,2457]",[2485],"",2626,5,"",2485,[12456],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2551,508,14,"Vorana",[2536],[2457],[2486],"",2486,5,"",2486,[12464],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2552,508,15,"Vorana",[2457],[2536],[2487],"",2487,5,"",2487,[12465],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2553,508,16,"Vorana","[2536,2457]",[],[2488],"",2488,5,"",2488,[12466],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2554,508,17,"Uhtred's Defeat","[2536,2458]",[],[2489],"",2489,5,"",2489,[12467],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2555,509,0,"Deal for Items",[],[],[],"",2626,38,"",72,[],"","","",[],[],1211,[],1211,"","",1,"","",1,"",45,[],45
2556,509,1,"Sell Items",[],[],[],"",2626,24,"",72,[],"","","",[],[],1211,[],1211,"","","","","",0,"",45,[],45
2557,509,2,"Invite to Hideout",[],[],[],"",2626,37,"",72,[],"","","",[],[200],1211,[],1211,"","","","","","","",45,[],45
2558,509,3,"Open Expedition Locker",[],[],[],"",2626,20,"",72,[],"","","",[],[],1211,[],1211,"","","","","",4,"",45,[],45
2559,509,4,"Introduction",[],[],[2491],"",2491,3,"",2491,"[11984,11985,11986,11988,11987,11989,11990]","","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2560,509,5,"The Order of the Chalice",[],[2531],[2492],"",2626,5,"",2492,[12089],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2561,509,6,"Uhtred",[2492],"[2531,2458]",[2493],"",2626,5,"",2493,[12090],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2562,509,7,"Uhtred",[2531],[2458],[2494],"",2494,5,"",2494,[12091],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2563,509,8,"Uhtred",[2458],[2531],[2495],"",2495,5,"",2495,[12092],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2564,509,9,"Uhtred","[2531,2458]",[],[2496],"",2496,5,"",2496,[12093],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2565,509,10,"Olroth's Defeat","[2531,2458,2456]",[],[2497],"",2497,3,"",2497,[12094],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2566,509,11,"Tujen",[2409],[],[2498],"",2626,3,"",2498,[12085],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2567,509,12,"Gwennen",[2408],[],[2499],"",2626,3,"",2499,[12086],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2568,509,13,"Dannig",[2411],[],[2500],"",2626,3,"",2500,[12087],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2569,509,14,"The King",[2503],[],[2501],"",2626,3,"",2501,[12088],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
2570,506,0,"Invite to Hideout",[],[],[],"",2626,37,"",72,[],"","","",[],[200],1211,[],1211,"","","","","","","",45,[],45
2571,506,1,"Show Expedition Map",[],[718],[],"",2626,21,"",72,[11759],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
