"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","rid","rid","QuestKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","bool","bool","DialogueOption2","rid","rid","i32","[i32]","i32","rid"
2440,461,3,"The Wedding Dress",[2234],[],[],"","",5,"","",[6172],"","","",[844],[],1,[811],844,"","","","","","","",47,[],47,""
2441,461,4,"The Wedding Dress",[2267],[],[],"","",5,"","",[6173],"","","",[811],[],811,[845],811,"","","","","","","",47,[],47,""
2442,461,5,"Disengagement",[2235],[],[],"","",5,"","",[6174],"","","",[845],[],1,[812],845,"","","","","","","",47,[],47,""
2443,461,6,"Take Engagement Ring",[2235],[2268],[],"","",6,75,"",[],"","","",[907],[845],1,[],907,"","","",1,"","","",47,[],47,""
2444,461,7,"Disengagement",[],[],[],"","",5,"","",[6175],"","","",[879],[812],879,[],879,"","","","","","","",47,[],47,""
2445,461,8,"The Wedding Dress Reward",[],[],[],"","",6,89,"",[],"","","",[921],[811],1,[953],921,"","","",1,"","","",47,[],47,""
2446,461,9,"Disengagement Reward",[],[],[],"","",6,90,"",[],"","","",[922],[879],1,[954],922,"","","",1,"","","",47,[],47,""
2447,462,0,"Introduction",[],[],[],"","",3,"","",[7670],"","","",[762],[],762,[],762,"","","","","","","",47,[],47,""
2448,462,1,"The Boss",[],[],[],"","",3,"","",[7671],"","","",[796],[],796,[],1276,"","","","","","","",47,[],47,""
2449,462,2,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 7 );","",17,"","",[],"","","",[],[],1,[],1276,"","",1,"","",1,"",47,[],47,""
2450,462,3,"Reveal Blueprint Details",[],[],[],"","",18,"","",[],"","","",[],[],1,[],1276,"","","","","",0,"",47,[],47,""
2451,462,4,"The Nameless Play",[2232],[],[],"","",5,"","",[7672],"","","",[842],[],1,[809],842,"","","","","","","",47,[],47,""
2452,462,5,"The Nameless Play",[2265],[],[],"","",5,"","",[7673],"","","",[809],[],809,[843],809,"","","","","","","",47,[],47,""
2453,462,6,"The Finest Costumes",[2233],[],[],"","",5,"","",[7674],"","","",[843],[],1,[810],843,"","","","","","","",47,[],47,""
2454,462,7,"The Finest Costumes",[2266],[],[],"","",5,"","",[7675],"","","",[810],[],810,[],810,"","","","","","","",47,[],47,""
2455,462,8,"The Nameless Play Reward",[],[],[],"","",6,87,"",[],"","","",[919],[809],1,[951],919,"","","",1,"","","",47,[],47,""
2456,462,9,"The Finest Costumes Reward",[],[],[],"","",6,88,"",[],"","","",[920],[810],1,[952],920,"","","",1,"","","",47,[],47,""
2457,463,0,"Introduction",[],[],[],"","",3,"","",[7345],"","","",[763],[],763,[],763,"","","","","","","",47,[],47,""
2458,463,1,"The Boss",[],[],[],"","",3,"","",[7346],"","","",[797],[],797,[],1276,"","","","","","","",47,[],47,""
2459,463,2,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 8 );","",17,"","",[],"","","",[],[],1,[],1276,"","",1,"","",1,"",47,[],47,""
2460,463,3,"Isla's Prototypes",[2240],[],[],"","",5,"","",[7347],"","","",[850],[],1,[817],850,"","","","","","","",47,[],47,""
2461,463,4,"Isla's Prototypes",[2273],[],[],"","",5,"","",[7348],"","","",[817],[],817,[851],817,"","","","","","","",47,[],47,""
2462,463,5,"Isla's Designs",[2241],[],[],"","",5,"","",[7349],"","","",[851],[],1,[818],851,"","","","","","","",47,[],47,""
2463,463,6,"Isla's Designs",[2274],[],[],"","",5,"","",[7350],"","","",[818],[],818,[852],818,"","","","","","","",47,[],47,""
2464,463,7,"Isla's Designs",[2274],[],[],"","",5,"","",[7350],"","","",[818],[852],818,[818],818,"","","","","","","",47,[],47,""
2465,463,8,"Breaking the Unbreakable",[2242],[],[],"","",5,"","",[7351],"","","",[852],[],1,[819],852,"","","","","","","",47,[],47,""
2466,463,9,"Breaking the Unbreakable",[],[],[],"","",5,"","",[7354],"","","",[886],[819],886,[],886,"","","","","","","",47,[],47,""
2467,463,10,"Isla's Prototypes Reward",[],[],[],"","",6,95,"",[],"","","",[927],[817],1,[959],927,"","","",1,"","","",47,[],47,""
2468,463,11,"Isla's Designs Reward",[],[],[],"","",6,96,"",[],"","","",[928],[818],1,[960],928,"","","",1,"","","",47,[],47,""
2469,463,12,"Breaking the Unbreakable Reward",[],[],[],"","",6,97,"",[],"","","",[929],[886],1,[961],929,"","","",1,"","","",47,[],47,""
2470,470,0,"Introduction",[],[],[],"","",3,"","",[6064],"","","",[746],[],746,[734],1276,"","","","","","","",47,[],47,""
2471,470,1,"Rogue Marker",[],[],[],"","",5,"","",[6065],"","","",[747],[734],1,[],747,"","","","","","","",47,[],47,""
2472,470,2,"Rogue Marker",[],[],[],"","",5,"","",[6065],"","","",[747],[],1,[734],747,"",9075,"","","","","",47,[],47,""
2473,479,0,"Purchase Items",[],[],[],"","",23,"",71,[],"","","",[],[],1276,[],1276,"","","","","",1,"",47,[],47,""
2474,479,1,"Sell Items",[],[],[],"","",24,"",71,[],"","","",[],[],1276,[],1276,"","",1,"","",0,"",47,[],47,""
2475,479,2,"Trade Divination Cards",[],[],[],"","",31,"",71,[],"","","",[],[],1276,[],1276,"","","","","",5,"",47,[],47,""
2476,480,0,"Introduction",[],[],[],"","",3,"","",[8849],"","","",[177],[],177,[],177,"","","","","","","",47,[],47,""
2477,480,1,"A Warning",[],[],[],"triggerer.SetMavenRegionFlag();","",5,"","",[8846],"","","",[425],[],425,[225],425,"","","","","","","",47,[],47,""
2478,480,2,"A Challenge",[],[],[],"triggerer.SetMavenRegionFlag();","",5,"","",[8847],"","","",[873],[225],873,"[374,439]",873,"","","","","","","",47,[],47,""
2479,480,3,"An Invitation",[],[],[],"triggerer.SetMavenRegionFlag();","",5,"","",[8848],"","","",[874],"[225,439]",874,[374],874,"","","","","","","",47,[],47,""
2480,480,4,"Those It Serves",[],[],[],"","",3,"","",[8850],"","","",[184],[177],184,[],1276,"","","","","","","",47,[],47,""
2481,480,5,"The Elder",[],[],[],"","",3,"","",[8851],"","","",[667],[184],667,[],1276,"","","","","","","",47,[],47,""
2482,480,6,"The Maven",[],[],[],"","",3,"","",[8852],"","","",[668],[425],668,[],1276,"","","","","","","",47,[],47,""
2483,481,0,"Introduction",[],[],[],"","",3,"","",[8849],"","","",[177],[],177,[],177,"","","","","","","",47,[],47,""
2484,481,1,"Those It Serves",[],[],[],"","",3,"","",[8850],"","","",[184],[177],184,[],1276,"","","","","","","",47,[],47,""
2485,481,2,"The Elder",[],[],[],"","",3,"","",[8851],"","","",[667],[184],667,[],1276,"","","","","","","",47,[],47,""
2486,481,3,"The Maven",[],[],[],"","",3,"","",[8852],"","","",[668],[425],668,[885],1276,"","","","","","","",47,[],47,""
2487,481,4,"The Maven",[],[],[],"","",3,"","",[8853],"","","",[881],[885],881,[],1276,"","","","","","","",47,[],47,""
2488,481,5,"The Fire",[],[],[],"","",3,"","",[8854],"","","",[1115],[1115],1115,[],1276,"","","","","","","",47,[],47,""
2489,481,6,"Folly",[],[],[],"","",3,"","",[8855],"","","",[1116],[1116],1116,[],1276,"","","","","","","",47,[],47,""
2490,481,7,"The Silence",[],[],[],"","",3,"","",[8856],"","","",[1117],[1117],1117,[],1276,"","","","","","","",47,[],47,""
2491,481,8,"Her Progenitor",[],[],[],"","",3,"","",[8857],"","","",[1118],[1118],1118,[],1276,"","","","","","","",47,[],47,""
2492,481,9,"Shape",[],[],[],"","",3,"","",[8858],"","","",[1119],[1119],1119,[],1276,"","","","","","","",47,[],47,""
2493,481,10,"Her Question",[],[],[],"","",3,"","",[8859],"","","",[1120],[1120],1120,[],1276,"","","","","","","",47,[],47,""
2494,481,11,"Her Wonder",[],[],[],"","",3,"","",[8860],"","","",[1121],[1121],1121,[],1276,"","","","","","","",47,[],47,""
2495,481,12,"Survival",[],[],[],"","",3,"","",[8861],"","","",[1122],[1122],1122,[],1276,"","","","","","","",47,[],47,""
2496,481,13,"Delusion",[],[],[],"","",3,"","",[8862],"","","",[1123],[1123],1123,[],1276,"","","","","","","",47,[],47,""
2497,481,14,"Perpetuation",[],[],[],"","",3,"","",[8863],"","","",[1124],[1124],1124,[],1276,"","","","","","","",47,[],47,""
2498,481,15,"Beyond",[],[],[],"","",3,"","",[8864],"","","",[1125],[1125],1125,[],1276,"","","","","","","",47,[],47,""
2499,481,16,"The Fool",[],[],[],"","",3,"","",[8865],"","","",[1126],[1126],1126,[],1276,"","","","","","","",47,[],47,""
2500,481,17,"The Circle",[],[],[],"","",3,"","",[8866],"","","",[1127],[1127],1127,[],1276,"","","","","","","",47,[],47,""
2501,481,18,"Waking Slumber",[],[],[],"","",3,"","",[8867],"","","",[1128],[1128],1128,[],1276,"","","","","","","",47,[],47,""
2502,481,19,"Stagnation",[],[],[],"","",3,"","",[8868],"","","",[1129],[1129],1129,[],1276,"","","","","","","",47,[],47,""
2503,481,20,"Terminus",[],[],[],"","",3,"","",[8869],"","","",[1130],[1130],1130,[],1276,"","","","","","","",47,[],47,""
2504,481,21,"Bound",[],[],[],"","",3,"","",[8870],"","","",[1131],[1131],1131,[],1276,"","","","","","","",47,[],47,""
2505,481,22,"The Vanquished",[],[],[],"","",3,"","",[8871],"","","",[1132],[1132],1132,[],1276,"","","","","","","",47,[],47,""
2506,481,23,"Mortal Edifice Undone",[],[],[],"","",3,"","",[8872],"","","",[1133],[1133],1133,[],1276,"","","","","","","",47,[],47,""
2507,481,24,"To Wander Alone",[],[],[],"","",3,"","",[8873],"","","",[1134],[1134],1134,[],1276,"","","","","","","",47,[],47,""
2508,481,25,"Unending",[],[],[],"","",3,"","",[8874],"","","",[1135],[1135],1135,[],1276,"","","","","","","",47,[],47,""
2509,481,26,"Long Ago Sorrow",[],[],[],"","",3,"","",[8875],"","","",[1136],[1136],1136,[],1276,"","","","","","","",47,[],47,""
2510,481,27,"The Rift",[],[],[],"","",3,"","",[8876],"","","",[1137],[1137],1137,[],1276,"","","","","","","",47,[],47,""
2511,481,28,"The Bastion",[],[],[],"","",3,"","",[8877],"","","",[1138],[1138],1138,[],1276,"","","","","","","",47,[],47,""
2512,481,29,"Punishment",[],[],[],"","",3,"","",[8878],"","","",[1139],[1139],1139,[],1276,"","","","","","","",47,[],47,""
2513,481,30,"Agony",[],[],[],"","",3,"","",[8879],"","","",[1140],[1140],1140,[],1276,"","","","","","","",47,[],47,""
2514,481,31,"Her Restlessness",[],[],[],"","",3,"","",[8880],"","","",[1141],[1141],1141,[],1276,"","","","","","","",47,[],47,""
2515,481,32,"Her Escape",[],[],[],"","",3,"","",[8881],"","","",[1142],[1142],1142,[],1276,"","","","","","","",47,[],47,""
2516,481,33,"The Lightkeeper",[],[],[],"","",3,"","",[8882],"","","",[1143],[1143],1143,[],1276,"","","","","","","",47,[],47,""
2517,481,34,"Lightkeeper's Wrath",[],[],[],"","",3,"","",[8883],"","","",[1144],[1144],1144,[],1276,"","","","","","","",47,[],47,""
2518,481,35,"The Dreamer",[],[],[],"","",3,"","",[8884],"","","",[1145],[1145],1145,[],1276,"","","","","","","",47,[],47,""
2519,481,36,"The Tangle",[],[],[],"","",3,"","",[8885],"","","",[1146],[1146],1146,[],1276,"","","","","","","",47,[],47,""
2520,481,37,"Movement",[],[],[],"","",3,"","",[8886],"","","",[1147],[1147],1147,[],1276,"","","","","","","",47,[],47,""
2521,481,38,"Countless Gazes",[],[],[],"","",3,"","",[8887],"","","",[1148],[1148],1148,[],1276,"","","","","","","",47,[],47,""
2522,481,39,"The Collapse of Order",[],[],[],"","",3,"","",[8888],"","","",[1149],[1149],1149,[],1276,"","","","","","","",47,[],47,""
2523,481,40,"Renewed",[],[],[],"","",3,"","",[8889],"","","",[1150],[1150],1150,[],1276,"","","","","","","",47,[],47,""
2524,481,41,"The Bastion's Hunger",[],[],[],"","",3,"","",[8890],"","","",[1151],[1151],1151,[],1276,"","","","","","","",47,[],47,""
2525,481,42,"The One to Fear",[],[],[],"","",3,"","",[8891],"","","",[1152],[1152],1152,[],1276,"","","","","","","",47,[],47,""
2526,482,0,"Admonishment",[],[],[],"","",3,"","",[12950],"","","",[287],[],287,[],287,"","","","","","","",47,[],47,""
2527,501,0,"Introduction",[],[],[2377],"",2377,3,"",2377,[11014],"","","",[],[],1276,[1099],1276,"","","","","","","",47,[],47,""
2528,501,1,"Introduction",[],[],[],"","",3,"","",[11014],"","","",[],[1099],1099,[],1276,"","","","","","","",47,[],47,""
2529,501,2,"The Trials",[],[],[],"","",3,"","",[11645],"","","",[1107],[],1107,[],1276,"","","","","","","",47,[],47,""
2530,501,3,"Chaos",[],[],[],"","",3,"","",[11646],"","","",[1108],[],1108,[],1276,"","","","","","","",47,[],47,""
2531,501,4,"Further Challenges",[71],[],[],"","",3,"","",[11026],"","","",[1113],[1099],1113,[],1113,"","","","","","","",47,[],47,""
2532,501,5,"Doryani",[1560],"[490,0,0,0,2385,0]",[],"","",3,"","",[11647],"","","",[1109],[],1109,[],1276,"","","","","","","",47,[],47,""
2533,501,6,"Doryani",[635],"[490,0,0,0,2385]",[],"","",3,"","",[11647],"","","",[1109],[],1109,[],1276,"","","","","","","",47,[],47,""
2534,501,7,"Doryani",[925],"[490,0,0,0]",[],"","",3,"","",[11647],"","","",[1109],[],1109,[],1276,"","","","","","","",47,[],47,""
2535,501,8,"Doryani",[524],"[490,0,0]",[],"","",3,"","",[11647],"","","",[1109],[],1109,[],1276,"","","","","","","",47,[],47,""
2536,501,9,"Doryani",[522],"[490,0]",[],"","",3,"","",[11647],"","","",[1109],[],1109,[],1276,"","","","","","","",47,[],47,""
2537,501,10,"Doryani",[490],[2385],[],"","",3,"","",[11647],"","","",[1109],[],1109,[],1276,"","","","","","","",47,[],47,""
2538,501,11,"Doryani",[2385],[],[],"","",3,"","",[11647],"","","",[1109],[],1109,[],1276,"","","","","","","",47,[],47,""
2539,501,12,"Atziri",[524],"[826,0,0,0,827]",[],"","",3,"","",[11648],"","","",[1110],[],1110,[],1276,"","","","","","","",47,[],47,""
2540,501,13,"Atziri",[490],"[826,0,0,0]",[],"","",3,"","",[11648],"","","",[1110],[],1110,[],1276,"","","","","","","",47,[],47,""
2541,501,14,"Atziri",[826],"[827,0,0]",[],"","",3,"","",[11648],"","","",[1110],[],1110,[],1276,"","","","","","","",47,[],47,""
2542,501,15,"Atziri",[827],"[184,0]",[],"","",3,"","",[11648],"","","",[1110],[],1110,[],1276,"","","","","","","",47,[],47,""
2543,501,16,"Atziri",[184],[977],[],"","",3,"","",[11648],"","","",[1110],[],1110,[],1276,"","","","","","","",47,[],47,""
2544,501,17,"Atziri",[977],[],[],"","",3,"","",[11648],"","","",[1110],[],1110,[],1276,"","","","","","","",47,[],47,""
2545,501,18,"The Anathema",[],[],[],"","",3,"","",[11649],"","","",[1111],[595],1111,[],1276,"","","","","","","",47,[],47,""
2546,501,19,"Defeat",[2384],[],[],"","",3,"","",[11644],"","","",[1112],[],1112,[],1112,"","","","","","","",47,[],47,""
2547,508,0,"Gamble for Items",[],[],[],"","",39,"","",[],"","","",[],[],1,[],1276,"","",1,"","",1,"",47,[],47,""
2548,508,1,"Gamble for Items",[2411],[],[],"","",39,"","",[],"","","",[1096],[],1,[1096],1096,"","","","","","","",47,[],47,""
2549,508,2,"Sell Items",[],[],[],"","",24,"",71,[],"","","",[],[],1276,[],1276,"","","","","",0,"",47,[],47,""
2550,508,3,"Unearthing the Past","[2020,0]","[2406,0]",[991],"",991,5,"","",[11807],"","","",[],[],1,[1096],1276,"","","","","","","",47,[],47,""
2551,508,4,"The Successful Job",[2406],[2411],[2411],"",2411,5,"","",[11816],"","","",[],[],1,[1096],1276,"","","","","","","",47,[],47,""
2552,508,5,"The Successful Job",[2411],[],[],"","",3,"",2411,[11816],"","","",[],[],1276,"[1094,1154]",1276,"","","","","","","",47,[],47,""
2553,508,6,"Invite to Hideout",[],[],[],"","",38,"","",[],"","","",[],[200],1,[],1276,"","","","","","","",47,[],47,""
2554,508,7,"Open Expedition Locker",[],[],[],"","",20,"",71,[],"","","",[],[],1276,[],1276,"","","","","",4,"",47,[],47,""
2555,508,8,"Explosive Archaeology","[2020,0]","[2473,0]",[991],"",991,5,"","",[11820],"","","",[],[1096],1,[1154],1276,"","","","","","","",40,[],47,""
2556,508,9,"Risky Remnants",[2473],[2474],[2474],"",2474,5,"","",[11826],"","","",[1154],[],1,[],1276,"","","","","","","",40,[],47,""
2557,508,10,"Risky Remnants",[2474],[],[],"","",3,"",2474,[11826],"","","",[],[],1276,[1094],1276,"","","","","","","",40,[],47,""
2558,508,11,"Tujen",[2408],[],[2459],"","",3,"",2459,[12268],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2559,508,12,"Rog",[2409],[],[2460],"","",3,"",2460,[12269],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2560,508,13,"Dannig",[2410],[],[2461],"","",3,"",2461,[12270],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2561,508,14,"Luck",[],[2463],[2462],"","",3,"",2462,[12271],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2562,508,15,"Failed Rebellion",[2462],[2463],[2463],"","",3,"",2463,[12272],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2563,508,16,"Luck",[2463],[],[2462],"","",3,"",2462,[12273],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2564,508,17,"The King",[2502],[],[2464],"","",3,"",2464,[12274],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2565,508,18,"Gods",[2387],[],[2465],"","",3,"",2465,[12275],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2566,508,19,"Druids of the Broken Circle",[],[2526],[2466],"","",5,"",2466,[12276],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2567,508,20,"Medved",[2466],"[2526,0]",[2467],"","",5,"",2467,[12277],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2568,508,21,"Medved",[2526],[2458],[2468],"",2468,5,"",2468,[12278],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2569,508,22,"Medved's Defeat",[2458],[2526],[2469],"",2469,5,"",2469,[12279],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2570,508,23,"Medved's Defeat","[2526,0]",[],[2470],"",2470,5,"",2470,[12280],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2571,508,24,"Introduction",[],[2020],[2543],"",2543,3,"",2543,"[12183,12184,12185,12186,12187,12188,12189]","","","",[],[1096],1276,[],1276,"","","","","","","",47,[],47,""
2572,509,0,"Haggle for Items",[],[],[],"","",39,"",71,[],"","","",[],[],1276,[],1276,"","",1,"","",1,"",47,[],47,""
2573,509,1,"Sell Items",[],[],[],"","",24,"",71,[],"","","",[],[],1276,[],1276,"","","","","",0,"",47,[],47,""
2574,509,2,"Invite to Hideout",[],[],[],"","",38,"",71,[],"","","",[],[200],1276,[],1276,"","","","","","","",47,[],47,""
2575,509,3,"Open Expedition Locker",[],[],[],"","",20,"",71,[],"","","",[],[],1276,[],1276,"","","","","",4,"",47,[],47,""
2576,509,4,"Introduction",[],[],[2475],"",2475,3,"",2475,"[12281,12282,12283,12284,12285,12286,12287]","","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2577,509,5,"Rog",[2409],[],[2476],"","",3,"",2476,[12457],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2578,509,6,"Gwennen",[2407],[],[2477],"","",3,"",2477,[12458],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2579,509,7,"Dannig",[2410],[],[2478],"","",3,"",2478,[12459],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2580,509,8,"The Kalguur",[],[],[2479],"","",3,"",2479,[12460],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2581,509,9,"The King",[2502],[2480],[2480],"","",3,"",2480,[12461],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2582,509,10,"The King",[2480],[2481],[2481],"","",3,"",2481,[12462],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2583,509,11,"The King",[2481],[],[2482],"","",3,"",2482,[12463],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2584,509,12,"The Black Scythe Mercenaries",[],[2535],[2483],"","",5,"",2483,[12455],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2585,509,13,"Vorana",[2483],"[2535,0]",[2484],"","",5,"",2484,[12456],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2586,509,14,"Vorana",[2535],[2456],[2485],"",2485,5,"",2485,[12464],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2587,509,15,"Vorana",[2456],[2535],[2486],"",2486,5,"",2486,[12465],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2588,509,16,"Vorana","[2535,0]",[],[2487],"",2487,5,"",2487,[12466],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2589,509,17,"Uhtred's Defeat","[2535,0]",[],[2488],"",2488,5,"",2488,[12467],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2590,510,0,"Deal for Items",[],[],[],"","",39,"",71,[],"","","",[],[],1276,[],1276,"","",1,"","",1,"",47,[],47,""
2591,510,1,"Sell Items",[],[],[],"","",24,"",71,[],"","","",[],[],1276,[],1276,"","","","","",0,"",47,[],47,""
2592,510,2,"Invite to Hideout",[],[],[],"","",38,"",71,[],"","","",[],[200],1276,[],1276,"","","","","","","",47,[],47,""
2593,510,3,"Open Expedition Locker",[],[],[],"","",20,"",71,[],"","","",[],[],1276,[],1276,"","","","","",4,"",47,[],47,""
2594,510,4,"Introduction",[],[],[2490],"",2490,3,"",2490,"[11984,11985,11986,11988,11987,11989,11990]","","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
2595,510,5,"The Order of the Chalice",[],[2530],[2491],"","",5,"",2491,[12089],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
