"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","PvPDamageMultiplier","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","i32","i32","i32","i32","AttackTime","Reservation","i32","CostAmounts","ActorLevel","EffectOnPlayer"
20718,5776,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],6.767,100
20719,5776,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],10.308,100
20720,5776,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],14.075,100
20721,5776,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],18.068,100
20722,5776,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],22.287,100
20723,5776,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],26.732,100
20724,5776,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],31.403,100
20725,5776,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],36.3,100
20726,5776,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],41.423,100
20727,5776,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],46.772,100
20728,5776,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],52.347,100
20729,5776,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],58.148,100
20730,5776,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],64.175,100
20731,5776,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],70.428,100
20732,5776,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],76.907,100
20733,5776,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],83.612,100
20734,5776,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],90.543,100
20735,5776,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],97.7,100
20736,5776,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],105.083,100
20737,5776,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],112.692,100
20738,5776,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],120.527,100
20739,5776,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],128.588,100
20740,5776,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],136.875,100
20741,5776,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],145.388,100
20742,5776,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],154.127,100
20743,5776,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],163.092,100
20744,5776,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],172.283,100
20745,5776,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],181.7,100
20746,5776,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],191.343,100
20747,5776,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],201.212,100
20748,5776,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],211.307,100
20749,5776,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],221.628,100
20750,5776,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],232.175,100
20751,5776,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],242.948,100
20752,5776,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],253.947,100
20753,5776,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],265.172,100
20754,5776,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],276.623,100
20755,5776,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],288.3,100
20756,5777,1,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[4],1,100
20757,5777,2,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[4],3.452,100
20758,5777,3,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[5],6.767,100
20759,5777,4,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[6],10.308,100
20760,5777,5,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[7],14.075,100
20761,5777,6,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[8],18.068,100
20762,5777,7,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[9],22.287,100
20763,5777,8,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[11],26.732,100
20764,5777,9,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13],31.403,100
20765,5777,10,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[14],36.3,100
20766,5777,11,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[17],41.423,100
20767,5777,12,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[19],46.772,100
20768,5777,13,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[22],52.347,100
20769,5777,14,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[25],58.148,100
20770,5777,15,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[29],64.175,100
20771,5777,16,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[34],70.428,100
20772,5777,17,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[39],76.907,100
20773,5777,18,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[45],83.612,100
20774,5777,19,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[51],90.543,100
20775,5777,20,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[59],97.7,100
20776,5777,21,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[68],105.083,100
20777,5777,22,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[78],112.692,100
20778,5777,23,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[89],120.527,100
20779,5777,24,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[103],128.588,100
20780,5777,25,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[118],136.875,100
20781,5777,26,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[136],145.388,100
20782,5777,27,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[156],154.127,100
20783,5777,28,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[179],163.092,100
20784,5777,29,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[205],172.283,100
20785,5777,30,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[236],181.7,100
20786,5777,31,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[271],191.343,100
20787,5777,32,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[311],201.212,100
20788,5777,33,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[357],211.307,100
20789,5777,34,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[410],221.628,100
20790,5777,35,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[471],232.175,100
20791,5777,36,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[541],242.948,100
20792,5777,37,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[621],253.947,100
20793,5777,38,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[713],265.172,100
20794,5777,39,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[818],276.623,100
20795,5777,40,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[940],288.3,100
20796,5778,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
20797,5779,1,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[6],1,100
20798,5779,2,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[6],3.452,100
20799,5779,3,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[7],6.767,100
20800,5779,4,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[8],10.308,100
20801,5779,5,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[9],14.075,100
20802,5779,6,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[10],18.068,100
20803,5779,7,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[11],22.287,100
20804,5779,8,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[12],26.732,100
20805,5779,9,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[14],31.403,100
20806,5779,10,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[15],36.3,100
20807,5779,11,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[17],41.423,100
20808,5779,12,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[19],46.772,100
20809,5779,13,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[21],52.347,100
20810,5779,14,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[23],58.148,100
20811,5779,15,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[26],64.175,100
20812,5779,16,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[28],70.428,100
20813,5779,17,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[31],76.907,100
20814,5779,18,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[35],83.612,100
20815,5779,19,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[39],90.543,100
20816,5779,20,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[43],97.7,100
20817,5779,21,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[48],105.083,100
20818,5779,22,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[53],112.692,100
20819,5779,23,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[59],120.527,100
20820,5779,24,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[65],128.588,100
20821,5779,25,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[72],136.875,100
20822,5779,26,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[80],145.388,100
20823,5779,27,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[89],154.127,100
20824,5779,28,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[98],163.092,100
20825,5779,29,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[109],172.283,100
20826,5779,30,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[121],181.7,100
20827,5779,31,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[134],191.343,100
20828,5779,32,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[149],201.212,100
20829,5779,33,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[165],211.307,100
20830,5779,34,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[183],221.628,100
20831,5779,35,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[202],232.175,100
20832,5779,36,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[224],242.948,100
20833,5779,37,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[249],253.947,100
20834,5779,38,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[276],265.172,100
20835,5779,39,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[305],276.623,100
20836,5779,40,100,0,0,4,0,0,67,0,0,-10,0,0,0,0,0,0,0,0,[339],288.3,100
20837,5780,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[23],1,100
20838,5780,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[25],3.452,100
20839,5780,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[27],6.767,100
20840,5780,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[29],10.308,100
20841,5780,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[31],14.075,100
20842,5780,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[33],18.068,100
20843,5780,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[35],22.287,100
20844,5780,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[38],26.732,100
20845,5780,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[41],31.403,100
20846,5780,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[44],36.3,100
20847,5780,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[47],41.423,100
20848,5780,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[50],46.772,100
20849,5780,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[54],52.347,100
20850,5780,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[58],58.148,100
20851,5780,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[62],64.175,100
20852,5780,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[67],70.428,100
20853,5780,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[72],76.907,100
20854,5780,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[77],83.612,100
20855,5780,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[82],90.543,100
20856,5780,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[88],97.7,100
20857,5780,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[95],105.083,100
20858,5780,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[102],112.692,100
20859,5780,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[109],120.527,100
20860,5780,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[117],128.588,100
20861,5780,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[125],136.875,100
20862,5780,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[135],145.388,100
20863,5780,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[144],154.127,100
20864,5780,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[155],163.092,100
20865,5780,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[166],172.283,100
20866,5780,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[178],181.7,100
20867,5780,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[191],191.343,100
20868,5780,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[205],201.212,100
20869,5780,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[219],211.307,100
20870,5780,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[235],221.628,100
20871,5780,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[252],232.175,100
20872,5780,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[271],242.948,100
20873,5780,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[290],253.947,100
20874,5780,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[311],265.172,100
20875,5780,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[334],276.623,100
20876,5780,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[358],288.3,100
20877,5781,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
20878,5781,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
20879,5781,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
20880,5781,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
20881,5781,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
20882,5781,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
20883,5781,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
20884,5781,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
20885,5781,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
20886,5781,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
20887,5781,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
20888,5781,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
20889,5781,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
20890,5781,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
20891,5781,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
20892,5781,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
20893,5781,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
20894,5781,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
20895,5781,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
20896,5781,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
20897,5781,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
20898,5781,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
20899,5781,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
20900,5781,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
20901,5781,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
20902,5781,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
20903,5781,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
20904,5781,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
20905,5781,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
20906,5781,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
20907,5781,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
20908,5781,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
20909,5781,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
20910,5781,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
20911,5781,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
20912,5781,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
20913,5781,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
20914,5781,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
20915,5781,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
20916,5781,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
20917,5782,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[23],1,100
20918,5782,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[25],3.452,100
20919,5782,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[27],6.767,100
20920,5782,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[29],10.308,100
20921,5782,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[31],14.075,100
20922,5782,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[33],18.068,100
20923,5782,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[35],22.287,100
20924,5782,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[38],26.732,100
20925,5782,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[41],31.403,100
20926,5782,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[44],36.3,100
20927,5782,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[47],41.423,100
20928,5782,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[50],46.772,100
20929,5782,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[54],52.347,100
20930,5782,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[58],58.148,100
20931,5782,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[62],64.175,100
20932,5782,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[67],70.428,100
20933,5782,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[72],76.907,100
20934,5782,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[77],83.612,100
20935,5782,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[82],90.543,100
20936,5782,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[88],97.7,100
20937,5782,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[95],105.083,100
20938,5782,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[102],112.692,100
20939,5782,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[109],120.527,100
20940,5782,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[117],128.588,100
20941,5782,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[125],136.875,100
20942,5782,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[135],145.388,100
20943,5782,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[144],154.127,100
20944,5782,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[155],163.092,100
20945,5782,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[166],172.283,100
20946,5782,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[178],181.7,100
20947,5782,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[191],191.343,100
20948,5782,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[205],201.212,100
20949,5782,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[219],211.307,100
20950,5782,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[235],221.628,100
20951,5782,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[252],232.175,100
20952,5782,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[271],242.948,100
20953,5782,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[290],253.947,100
20954,5782,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[311],265.172,100
20955,5782,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[334],276.623,100
20956,5782,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[358],288.3,100
20957,5783,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
20958,5783,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
20959,5783,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
20960,5783,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
20961,5783,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
20962,5783,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
20963,5783,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
20964,5783,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
20965,5783,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
20966,5783,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
20967,5783,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
20968,5783,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
20969,5783,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
20970,5783,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
20971,5783,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
20972,5783,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
20973,5783,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
20974,5783,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
20975,5783,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
20976,5783,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
20977,5783,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
20978,5783,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
