"rownum","Id","i32","Text"
2281,"HeistTullina1",7155,"\""Let's just hope she wasn't wearing it when she wandered into the sea!\"""
2282,"HeistTullina2",46555,"\""It isn't fair to either of us to keep chasing this dream.\"""
2283,"Whakano1",33417,"\""When you stop viewing someone as a fellow human being,\r\nthere's little you won't do to forward your agenda.\r\nThat is what we're dealing with.\"""
2284,"Whakano2",29849,"\""Selfishness and hate fuel these kidnappings. \r\nIt's time we find who is leading them.\"""
2285,"Faustus1",48429,"\""Darnaw is stupid and confident.\r\nI am certain he will have recorded his misdeeds.\"""
2286,"Faustus2",4826,"\""Fidium's fealty to fairness \r\nmakes him the perfect pawn in my plan.\r\nOur plan. Perfect pawn in OUR plan.\"""
2287,"Kurai1",59741,"\""A symbolic piece of history,\r\nfrom a time when people of all backgrounds\r\nunited against a common enemy.\"""
2288,"Kurai2",51584,"\""An unusual request.\"""
2289,"Kurai3",3278,"\""I won't be bullied.\r\nWe must get Hana back.\"""
2290,"HeistAdmiralProclarsPipe",61517,"\""Admiral Proclar wreaked havoc on my smuggling routes for two full decades. Now that he's dead, \r\nit's a matter of thieves' honour to check whether my product was in his pipe.\"""
2291,"HeistAlchemicalChalice",39510,"\""The chalice holds certain properties that make scientists quite possessive and irrational.\r\nIt's best if you don't ask too many questions about this one.\"""
2292,"HeistAncientSeal",14531,"\""At first glance, this seal seems no more than an ornament. But when one\r\nlooks closer, one realizes the design is from no culture we yet know of.\"""
2293,"HeistBloodOfInnocence",13663,"\""In the early days of his religion, Innocence told his followers to drink of his blood and\r\nenjoy eternal life. If that power holds in his ancient ichor, I hope that it can resurrect as well.\"""
2294,"HeistCelestialStone",45539,"\""This unassuming rock reportedly fell from the sky a few centuries ago. Sounds impossible,\r\nbut the men who are guarding it obviously believe the tale, so I do, too.\"""
2295,"HeistDekharasResolve",48817,"\""A simple ornament from the days when Keth's trade empire was the\r\nglory of the world. Protectors at the massive toll gates wore these.\"""
2296,"HeistHeartCoil",58684,"\""There are very few devices in this world that can act as a heart for a\r\nmachine. This one is an ancient remnant of the work of Vaal engineers.\"""
2297,"HeistEnigmaticAssemblyA",3291,"\""I currently possess four-hundred and forty-four pieces of this ancient\r\nand puzzling device. A few seem to be missing. This part is crucial.\"""
2298,"HeistEnigmaticAssemblyB",3449,"\""There is no telling what this device may do when completed, but I\r\nhave made it my life's work. There must be a deeper meaning!\"""
2299,"HeistEnigmaticAssemblyC",2140,"\""I have spent my family's entire fortune in the pursuit of this device.\r\nAssembling it and turning it on is all I have left.\"""
2300,"HeistEnigmaticAssemblyD",48165,"\""My schematics are clear. Once the Enigmatic Assembly is complete, it\r\nwill be a weapon to rival the gods! It must be... it has to be...\"""
2301,"HeistEldritchBlade",11673,"\""The Eldritch Blade is one half of a pair. Together, the two are said to drive men\r\ninsane by revealing the truth of the world to them. I wish to know this truth.\"""
2302,"HeistEmperorCaspiro",61367,"\""Caspiro was a master of presentation. He maintained peace in Wraeclast through displays\r\nof strength that, sadly, had no meaning to the dark presence that dismembered him...\"""
2303,"HeistEssenceBurner",34462,"\""Trust in scientists to create tools for better drug distillation. They don't know the\r\nworth of the beautiful tools they have. Let's make sure it stays that way.\"""
2304,"HeistFlaskOfWelakath",29463,"\""Long ago, a traitor was promised this mythical elixir. We consider her a fool for\r\nbelieving it exists, but if it does... I would certainly like to take a sip and find out.\"""
2305,"HeistForbiddenLamp",64959,"\""The lamp is said to contain Aziza, the Fourth Servant of Water. I doubt the tale\r\nis true, but I cannot allow one of our artifacts to fall into Kondor's hands.\"""
2306,"HeistGoddessOfWater",11124,"\""The relief depicts some sort of forgotten Maraketh goddess. I have no idea what\r\nthe context is. The important thing is that you steal it before Bazira does.\"""
2307,"HeistGoldenToucan",6619,"\""It is said that the Golden Ibis was forged before time itself, before writing, or even\r\noral history. That's nonsense, of course, but it's still very old, and therefore noteworthy.\"""
2308,"HeistImpossibleCrystal",39226,"\""The world is governed by certain natural laws. Science and thaumaturgy are one\r\nand the same. But the crystal... it shouldn't exist. It's not from here. We must have it.\"""
2309,"HeistLivingIce",46673,"\""Are we the only ones who understand the danger? The fools! Living ice absorbs heat\r\nand grows. We must control it properly, lest it spread across all of Wraeclast.\"""
2310,"HeistSealOfLunaris",40420,"\""I have a suspicion that the Maraketh Sekhema of legend, Lundara, is the same historical\r\nfigure as the Azmeri and Eternal goddess Lunaris. The Seal may prove that.\"""
2311,"HeistOrbalasFifthAdventure",31284,"\""The relief was the first ever depiction of some Maraketh girl named Orbala undertaking her\r\nfifth great adventure. I don't particularly care about the story, I just don't want Bazira to have it.\"""
2312,"HeistSeaPearlHeirloom",62434,"\""My accursed father owes his children this heirloom. We deserve\r\nto know our culture, just like you full-blooded humans do.\"""
2313,"HeistSealOfSolaris",47560,"\""It is my belief that Solerai, from the Maraketh legend, is Solaris herself in another system of\r\nmyths. If I can prove that, I can begin piecing together a true history of the Winter of the World.\"""
2314,"HeistStaffOfTheFirstSinEater",30793,"\""The history of the order of Sin Eaters is shrouded in secrecy and shame.\r\nNevertheless, history demands truth, even if it takes centuries to be revealed.\"""
2315,"HeistOghamCandelabra",28041,"\""Those Eternal bastards looted everything that wasn't bolted to the floor when we\r\nfinally drove them from our island! That candelabra belongs with us!\"""
2316,"HeistSwordOfTheInverseRelic",9219,"\""By all accounts, the Sword of the Inverse Relic was found aged and rusted,\r\nbut is becoming less weathered over time. We really must study its properties.\"""
2317,"HeistTuskedHominidSkull",10315,"\""If the skull is real, and not a forgery, then it may show that my people are not the\r\nabominations others believe us to be. The word 'human' may have a broader meaning.\"""
2318,"HeistUrnOfTheOriginalAshes",9799,"\""A great fire once swept the land, and our leaders were turned to ash where they stood.\r\nThe urn contains exactly what you think it does, and serves as proof of our long lineage.\"""
2319,"WatchstoneMaven",65260,"Only the souls trapped within can bear witness to the Maven's dark proclivities, and they dare not speak up."
2320,"MavenKey",25406,"It would be foolish to obey the Maven's demands.\r\nIt would also be foolish not to."
2321,"MavenTrial",4342,"For those who must not endure it,\r\nthere may be found a perverse joy \r\nin watching the struggle for survival."
2322,"MavenKeyFragment",15548,"Precious and perilous,\r\nTantalising and terrible."
2323,"UniqueWatchstone11a",5031,"\""The village was locked within its walls,\r\nprotected from those who could do them harm,\r\nprotected from those who could save them.\"""
2324,"UniqueWatchstone11b",53618,"\""Believing them to have discovered new lands,\r\nthey planted their flag in the dirt and called it their own.\r\nA gesture not taken with a great deal of pleasure\r\nby those who already dwelt there.\"""
2325,"UniqueWatchstone11c",3340,"\""The first explorers took to the hills to discover the lay of the land,\r\nand watched with wonder as the land undulated, crashed and twisted.\"""
2326,"UniqueWatchstone11d",10001,"\""Atop the highest peaks, the sunlight pierced but did not warm.\r\nThe air choked and did not nourish.\r\nAnd those that made the trek realised the folly of their desire for greatness.\"""
2327,"UniqueWatchstone11e",23060,"\""Where once a mountain stood there was now but fields and dust.\r\nOne by one, the stones were moved and placed with intention,\r\nthe consequences borne by the destination and the origin.\"""
2328,"UniqueWatchstone11f",33164,"\""The Shade walked the land with no end in sight,\r\nno purpose in mind,\r\nbut the one it invented to pass the time.\"""
2329,"UniqueWatchstone11g",33387,"\""There were seasons in this strange new place, but not of sun and snow.\r\nSeasons of stone that rose and fell like waves.\r\nSeasons of structure and growth and madness and chaos.\r\nSeasons of birth and decay that seemed untethered to cause.\"""
2330,"UniqueWatchstone11h",63600,"\""For a time, it was thought this place could seed an empire\r\ngreater than any in history.\r\nThe lands could be tamed, and commanded, they thought.\r\nBut control, like all things in that place, was an illusion.\"""
2331,"IncursionItemisedTempleDefault",29047,"\""Grand plans were laid for a place called Atzoatl, though fierce bickering between its Architects is said to have stifled its development.\"" - Icius Perandus, Antiquities Collection, Research Report"
2332,"UniqueShieldStrInt15",27939,"The Banished Architect sought to employ all the\r\ndarkest secrets of the Vaal... at the same time."
2333,"UniqueGlovesStr10",28099,"The first Karui born on the fringes of the Vaal empire\r\ndeveloped a blood fever born of corruption."
2334,"UniqueSceptre24",26886,"Their three serpentine heads found unity in balance."
2335,"UniqueBootsDex14",451,"The High Priests ensured the loyalty of their slaves by habituating\r\nthem to narcotic stimulants with lethal withdrawals."
2336,"UniqueHelmetDexInt16",33454,"Man retains sanity and strives toward civilisation\r\nonly under the blessed veil of ignorance."
2337,"UniqueWand20",30410,"Crush your enemies with your essence, so that you may drink of theirs."
2338,"UniqueStaff28",62778,"Bow before her... or suffer the most gruelling death imaginable."
2339,"UniqueRing71",30334,"The priest that carried Yaomac's sigil was\r\ngranted one boon by each serpentine head."
2340,"UniqueStaff29",53959,"Stolen power is still power."
2341,"UniqueJewel154",64356,"The Hated Slave seeks dominion over his own kind."
2342,"UniqueJewel155",61330,"The Sovereign of the Well seeks dominion over the light."
2343,"UniqueJewel156",22665,"The Blackblooded seeks dominion over darkness itself."
2344,"UniqueJewel157",20942,"The Liege of the Lightless seeks dominion over the surface dwellers."
2345,"UniqueQuiver18",17463,"The dance of metal and flesh never ends."
2346,"UniqueShieldInt16",58036,"You shall be weighed and measured. You shall be judged...\r\nand perhaps you shall be found worthy."
2347,"OrbOfVeiledChaosFlavour",61898,"\""The Order tried for centuries to shield the world from chaos.\r\nBut chaos is natural. It is a tool, like any other, with which to\r\nshape our destinies.\"" - The Lifegiver's Manifesto"
2348,"IncursionItemisedTempleT3Corruption",34499,"\""Atzoatl was a locus of Corruption, a temple dedicated to the worship of the unspeakable.\"" - Icius Perandus, Antiquities Collection, Eroded Vaal Orb"
2349,"IncursionItemisedTempleT3Sacrifice",5149,"\""When the Vaal discovered power could be gained from sacrificing the living, Atzoatl became a death march for the lower classes.\"" - Icius Perandus, Antiquities Collection, Obsidian Sacrificial Knife"
2350,"IncursionItemisedTempleT3Currency",28000,"\""In their paranoia, the Architects of Atzoatl hoarded wealth beyond any reasonable measure.\"" - Icius Perandus, Antiquities Collection, Vaal Golden Idol"
2351,"IncursionItemisedTempleT3Gem",52176,"\""Doryani himself conducted gem research at Atzoatl in its final days. What brilliant discoveries were lost with that temple?\"" - Icius Perandus, Antiquities Collection, Third Ciphered Tablet"
2352,"IncursionItemisedTempleT3Museum",38510,"\""Much could be learned from the relics said to be kept in Atzoatl. We consider the Vaal ancient, so what did they consider ancient in turn?\"" - Icius Perandus, Antiquities Collection, Vaal Mural"
2353,"IncursionItemisedTempleT3Atziri",7035,"\""Evidence suggests that Atzoatl's influence grew great enough that Atziri herself moved her seat of power to within its walls.\"" - Icius Perandus, Antiquities Collection, Royal Decree cast in Bronze"
2354,"IncursionItemisedTempleT3Breach",4935,"\""Atzoatl played host to the Cult of the Purple Flame. I do not know what powers they worshipped, but my educated guesses leave me shaken.\"" - Icius Perandus, Antiquities Collection, Embalmed Claw"
2355,"IncursionItemisedTempleT3Legion",42741,"\""The Architects intended to research supposed 'Obelisks Beyond Time,' but the Vaal fell before the first obtained monolith was so much as measured.\"" - Icius Perandus, Antiquities Collection, Crystal Shard"
2356,"IncursionItemisedTempleT3Jewellery",40981,"\""Trade with lesser cultures, such as the Maraketh and the early Karui, resulted in overflowing vaults full of golden trinkets and elegant jewels.\"" - Icius Perandus, Antiquities Collection, 'Dekhara's Resolve'"
2357,"IncursionItemisedTempleT3Map",28148,"\""In its last days, the Architects of Atzoatl became increasingly obsessed with fictional lands. Wondrous lands, by their description, but fictional. Very odd.\"" - Icius Perandus, Antiquities Collection, Unidentified Angular Device"
2358,"IncursionItemisedTempleT3Strongbox",33008,"\""Zantipi is said to have spent most of his considerable talent devising ambushes that used the promise of treasure as a lure for would-be looters.\"" - Icius Perandus, Antiquities Collection, Broken Locking Mechanism"
2359,"IncursionItemisedTempleT3Tempest",57102,"\""Merchant carvings of the era consistently reported that the Architects could alter the weather in manners terrifying and incomprehensible.\"" - Icius Perandus, Antiquities Collection, Trade Record Tablet"
2360,"IncursionItemisedTempleT3Fire",39248,"\""The Vaal were said to have experimented with fire at Atzoatl, though to what end is unknown.\"" - Icius Perandus, Antiquities Collection, Charred Parchment"
2361,"IncursionItemisedTempleT3Lightning_",63823,"\""The Architects apparently sought to master lightning. They may have succeeded just before the fall.\"" - Icius Perandus, Antiquities Collection, Copper Detritus"
