"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32_96","string_100","string_108","ModelSizeMultiplier","i32_120","i32_124","rid_128","i32_144","i32_148","Tags","ExperienceMultiplier","[i32]_172","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid_256","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32_388","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool_440","i32_441","i32_445","i32_449","i32_453","i32_457","i32_461","HASH16","bool_467","string_468"," (French)"," (German)"," (Japanese)"," (Korean)"," (Portuguese)"," (Russian)"," (Spanish)"," (Thai)"," (Traditional Chinese)","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid_588","i32_604","i32_608","[rid]_612","MultiPartAchievements","i32_644","SinkAnimation_AOFile","bool_656","[rid]_657","bool_673","bool_674","bool_675","i32_676","i32_680","f32_684","AilmentThreshold","AilmentThreshold (French)","AilmentThreshold (German)","AilmentThreshold (Japanese)","AilmentThreshold (Korean)","AilmentThreshold (Portuguese)","AilmentThreshold (Russian)","AilmentThreshold (Spanish)","AilmentThreshold (Thai)","AilmentThreshold (Traditional Chinese)","SinkEffect","i32_696","MonsterConditionalEffectPack","bool_716","bool_717","i32_718","bool_722","i32_723","i32_727","i32_731","i32_735","i32_739","i32_743","i32_747","i32_751","i32_755"," (French)"," (German)"," (Japanese)"," (Korean)"," (Portuguese)"," (Russian)"," (Spanish)"," (Thai)"," (Traditional Chinese)","i32_759","i32_763","i32_767","BossHealthBar","rid_772","i32_788","bool_792","i32_793","i32_797","i32_801","i32_805","bool_809","rid_810","f32_826","f32_830","bool_834","[string]_835","rid_851","i32_867","i32_871","f32_875","rid_879","bool_895","i32_896","bool_900","i32_901","rid_905"
1425,"Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguar_",733,37,3,7,15,"[""Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguar.act""]","[""Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguar.ao""]","Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguar",[],1,"","",100,2,6,4,3,0,"[72,1024,706,754,713,31,29,714,1046,118]",185,[],105,105,700,500,0,"[744,745]","Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguar.ais","[5927,6069]","",0,"Scute Lizard","Lézard à scutelles","Schildeidechse","鱗甲のリザード","등딱지 도마뱀","Lagarto Cascudo","Чешуйчатый ящер","Lagartija dermal","Scute Lizard","鱗甲蜥蜴",185,185,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,44488,"","","M","F","","","M","MS","F","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,918416,918998,922258,911516,907248,919464,919984,922446,916158,905072,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",7,143,0.06,0,1,0,"",70,4
1426,"Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguarStrongbox",733,37,3,7,15,"[""Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguar.act""]","[""Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguar.ao""]","Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguar",[],1,"","",100,2,6,4,3,0,"[72,1024,706,754,713,31,29,714,1046,118]",185,[],105,105,700,500,0,"[744,745]","Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguar.ais","[5927,6069]","",0,"Scute Lizard","Lézard à scutelles","Schildeidechse","鱗甲のリザード","등딱지 도마뱀","Lagarto Cascudo","Чешуйчатый ящер","Lagartija dermal","Scute Lizard","鱗甲蜥蜴",185,185,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,19973,"","","M","F","","","M","MS","F","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,-5,5,3,917320,917890,921158,910430,906162,918362,918882,921342,915062,903992,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,918780,919362,922622,911880,907612,919828,920348,922810,916522,905436,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",7,143,0.06,0,1,0,"",70,4
1427,"Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTri-headBat_",734,16,4,7,10,"[""Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTri-headBat.act""]","[""Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTriHeadBat.ao""]","Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTri-headBat",[],1,"","",100,2,6,4,1,0,"[724,72,1024,49,713,29,714,1046,32,118,752]",185,[],105,105,700,500,0,"[744,4787,3702,2856,5799,3752,4247,2955,1581,1873,2857]","Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTri-headBat.ais",[],"",0,"Cerberic Bat","Chauve-souris cerbérique","Zerberusfledermaus","ケルベロスバット","케르베로스 박쥐","Morcego Cerbérico","Керберская мышь","Murciélago de tres cabezas","Cerberic Bat","地獄三頭蝙蝠",185,185,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,26750,"","","F","F","","","M","FS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,919786,920392,923640,912878,908610,920844,921360,923844,917528,906430,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",6,143,0.06,0,1,0,"",60,4
1428,"Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTri-headBatStrongbox",734,16,4,7,10,"[""Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTri-headBat.act""]","[""Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTriHeadBat.ao""]","Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTri-headBat",[],1,"","",100,2,6,4,1,0,"[724,72,1024,49,713,29,714,1046,32,118,752]",185,[],105,105,700,500,0,"[744,4787,3702,2856,5799,3752,4247,2955,1581,1873,2857]","Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTri-headBat.ais",[],"",0,"Cerberic Bat","Chauve-souris cerbérique","Zerberusfledermaus","ケルベロスバット","케르베로스 박쥐","Morcego Cerbérico","Керберская мышь","Murciélago de tres cabezas","Cerberic Bat","地獄三頭蝙蝠",185,185,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,50294,"","","F","F","","","M","FS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,-5,5,3,917320,917890,921158,910430,906162,918362,918882,921342,915062,903992,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,920296,920902,924150,913388,909120,921354,921870,924354,918038,906940,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",6,143,0.06,0,1,0,"",60,4
1429,"Metadata/Monsters/ChaosGodGorilla/ChaosGodGorilla_",735,46,4,8,15,"[""Metadata/Monsters/ChaosGodGorilla/ChaosGodGorilla.act""]","[""Metadata/Monsters/ChaosGodGorilla/ChaosGodGorilla.ao""]","Metadata/Monsters/ChaosGodGorilla/ChaosGodGorilla",[],1,"","",100,3,6,4,1,0,"[724,72,1024,755,713,30,31,714,709,1046,118]",250,[],105,105,700,500,0,"[744,5787,2928,805,3023]","Metadata/Monsters/ChaosGodGorilla/ChaosGodGorilla.ais",[],"",0,"Stoneclad Gorilla","Gorille recouvert de pierre","Steinpanzer-Gorilla","石を纏いしゴリラ","석갑 고릴라","Gorila de Pedra","Окаменелая горилла","Gorila rocoso","Stoneclad Gorilla","石膚猩猩",250,250,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,6745,"","","M","M","","","M","FS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,921148,921774,925006,914222,909950,922202,922724,925198,918890,907766,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",7,175,0.05,0,1,0,"",70,4
1430,"Metadata/Monsters/ChaosGodGorilla/ChaosGodGorillaStrongbox",735,46,4,8,15,"[""Metadata/Monsters/ChaosGodGorilla/ChaosGodGorilla.act""]","[""Metadata/Monsters/ChaosGodGorilla/ChaosGodGorilla.ao""]","Metadata/Monsters/ChaosGodGorilla/ChaosGodGorilla",[],1,"","",100,3,6,4,1,0,"[724,72,1024,755,713,30,31,714,709,1046,118]",250,[],105,105,700,500,0,"[744,5787,2928,805,3023]","Metadata/Monsters/ChaosGodGorilla/ChaosGodGorilla.ais",[],"",0,"Stoneclad Gorilla","Gorille recouvert de pierre","Steinpanzer-Gorilla","石を纏いしゴリラ","석갑 고릴라","Gorila de Pedra","Окаменелая горилла","Gorila rocoso","Stoneclad Gorilla","石膚猩猩",250,250,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,54942,"","","M","M","","","M","FS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,-5,5,3,917320,917890,921158,910430,906162,918362,918882,921342,915062,903992,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,921548,922174,925406,914622,910350,922602,923124,925598,919290,908166,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",7,175,0.05,0,1,0,"",70,4
1431,"Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratops_",736,12,5,9,20,"[""Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratops.act""]","[""Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratops.ao""]","Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratops",[],1,"","",100,3,6,14,3,0,"[724,72,1034,717,713,30,31,1046,118,752]",330,[],105,105,700,500,0,"[744,2826,2825,3775,1937,2827]","Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratops.ais",[],"",0,"Crested Behemoth","Béhémoth à crête","Gehäubter Behemoth","有冠のベヒモス","벼슬 거대괴수","Gigante Peludo","Рогатое чудовище","Coloso crestado","Crested Behemoth","冠毛巨獸",330,330,3000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,51739,"","","M","M","","","M","NS","M","","","","","","",[],[],[],"",600,0,[],[],2,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,922478,923104,926340,915534,911262,923528,924054,926526,920220,909072,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",11,215,0.05,0,1,0,"",110,4
1432,"Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratopsStrongbox",736,12,5,9,20,"[""Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratops.act""]","[""Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratops.ao""]","Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratops",[],1,"","",100,3,6,14,3,0,"[724,72,1034,717,713,30,31,1046,118,752]",330,[],105,105,700,500,0,"[744,2826,2825,3775,1937,2827]","Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratops.ais",[],"",0,"Crested Behemoth","Béhémoth à crête","Gehäubter Behemoth","有冠のベヒモス","벼슬 거대괴수","Gigante Peludo","Рогатое чудовище","Coloso crestado","Crested Behemoth","冠毛巨獸",330,330,3000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,33003,"","","M","M","","","M","NS","M","","","","","","",[],[],[],"",600,0,[],[],2,"","",[],"",1,1,-5,5,3,917320,917890,921158,910430,906162,918362,918882,921342,915062,903992,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,922894,923520,926756,915950,911678,923944,924470,926942,920636,909488,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",11,215,0.05,0,1,0,"",110,4
1433,"Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBoss__",737,28,4,9,18,"[""Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBoss.act""]","[""Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBoss.ao""]","Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBoss",[],1,"","",100,3,6,4,1,0,"[72,1024,140,29,118,753]",250,[],135,135,700,500,0,"[748,3680,3681,3682,3683,3684,3685,3686,3711,1091,1092,4519,1153,3710,1980,1981,2880,2904,2905,2906,2909,5709]","Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBoss.ais","[5927,5927,6094]","stance2",0,"Bahlak, the Sky Seer","Bahlak, l'Augure du Ciel","Bahlak der Himmelsseher","空を見る者、バーラク","하늘 예견자 발라크","Bahlak, o Vidente do Céu","Бахлак, Небесный Провидец","Bahlak, el Profeta alado","บาลาค โหรนภา","混沌禿鷹．伊薩穆坎",333,250,1500,[],[],"","","","",0,[],[4624],[],"",1,6,135,0,0,135,32914,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",600,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,924010,924644,927878,917046,912774,925068,925596,928066,921736,910582,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",11,313,0.05,0,1,0,"",110,4
1434,"Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBossMAP",738,28,4,9,18,"[""Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBoss.act""]","[""Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBoss.ao""]","Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBossMAP",[],1,"","",100,3,6,4,1,0,"[72,1024,140,29,118,753]",250,[],135,135,700,500,0,"[748,3680,3681,3682,3683,3684,3685,3686,3711,1091,1092,4519,1153,3710,1980,1981,2880,2904,2905,2906,2909,5709]","Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBoss.ais","[5927,5927,6094]","",0,"Bahlak, the Sky Seer","Bahlak, l'Augure du Ciel","Bahlak der Himmelsseher","空を見る者、バーラク","하늘 예견자 발라크","Bahlak, o Vidente do Céu","Бахлак, Небесный Провидец","Bahlak, el Profeta alado","บาลาค โหรนภา","天空先知．巴拉克",333,250,1500,[],[],"","","","",0,[],[4624],[],"",1,6,135,0,0,135,58419,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",600,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,1,0,924646,925280,928514,917682,913410,925704,926232,928702,922372,911238,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",11,313,0.05,0,1,0,"",110,4
1435,"Metadata/Monsters/Rhoas/Winged/WingedRhoa",739,32,3,6,16,"[""Metadata/Monsters/Rhoas/Winged/WingedRhoa.act""]","[""Metadata/Monsters/Rhoas/Winged/WingedRhoa.ao""]","Metadata/Monsters/Rhoas/Winged/WingedRhoa",[],1,"","",100,3,6,18,1,0,"[72,49,754,1040,31,29,118]",100,[],105,105,700,500,0,[],"Metadata/Monsters/Rhoas/Winged/WingedRhoa.ais",[],"",0,"Albino Rhoa","Rhoa albinos","Albinorhoa","アルビノロア","흰 로아","Rhoa Albino","Роа-альбинос","Rhoa albino","โรอ์ผิวเผือก","白毛恐喙",100,100,1230,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,6804,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,925174,925810,929040,918200,913924,926232,926762,929230,922902,911752,0,-5,5,"","",7,1,0,-5,5,0,"","",1,1,"",[],"",4,100,0.05,0,1,0,"",40,4
1436,"Metadata/Monsters/Clone/WarriorFourCloneImmobile",42,40,1,6,6,"[""Metadata/Monsters/Clone/LingeringIllusion.act""]","[""Metadata/Characters/Str/StrFourB.ao""]","Metadata/Monsters/Clone/CloneImmobile",[8045],1,"","",100,3,6,1,1,0,"[1021,74,755]",100,[],105,105,700,500,0,[744],"Metadata/Monsters/NoAi.ais",[],"",3,"Clone","Clone","Klon","クローン","분신","Clone","Клон","Clon","ร่างปลอม","複製之體",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,25595,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,925370,926006,929236,918396,914120,926428,926958,929426,923098,911948,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",10,2
1437,"Metadata/Monsters/Clone/HuntressFourCloneImmobile",42,40,1,6,6,"[""Metadata/Monsters/Clone/LingeringIllusion.act""]","[""Metadata/Characters/Dex/DexFourB.ao""]","Metadata/Monsters/Clone/CloneImmobile",[8045],1,"","",100,3,6,1,1,0,"[1021,74,755]",100,[],105,105,700,500,0,[744],"Metadata/Monsters/NoAi.ais",[],"",3,"Clone","Clone","Klon","クローン","분신","Clone","Клон","Clon","ร่างปลอม","複製之體",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,2254,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,925568,926204,929434,918594,914318,926626,927156,929624,923296,912146,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",10,2
1438,"Metadata/Monsters/Clone/SorceressFourCloneImmobile_",42,40,1,6,6,"[""Metadata/Monsters/Clone/LingeringIllusion.act""]","[""Metadata/Characters/Int/IntFourB.ao""]","Metadata/Monsters/Clone/CloneImmobile",[8045],1,"","",100,3,6,1,1,0,"[1021,74,755]",100,[],105,105,700,500,0,[744],"Metadata/Monsters/NoAi.ais",[],"",3,"Clone","Clone","Klon","クローン","분신","Clone","Клон","Clon","ร่างปลอม","複製之體",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,49697,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,925770,926406,929636,918796,914520,926828,927358,929826,923498,912348,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",10,2
1439,"Metadata/Monsters/Clone/MercenaryFourCloneImmobile",42,40,1,6,6,"[""Metadata/Monsters/Clone/LingeringIllusion.act""]","[""Metadata/Characters/StrDex/StrDexFourB.ao""]","Metadata/Monsters/Clone/CloneImmobile",[8045],1,"","",100,3,6,1,1,0,"[1021,74,755]",100,[],105,105,700,500,0,[744],"Metadata/Monsters/NoAi.ais",[],"",3,"Clone","Clone","Klon","クローン","분신","Clone","Клон","Clon","ร่างปลอม","複製之體",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,33592,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,925970,926606,929836,918996,914720,927028,927558,930026,923698,912548,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",10,2
1440,"Metadata/Monsters/Clone/DruidFourCloneImmobile",42,40,1,6,6,"[""Metadata/Monsters/Clone/LingeringIllusion.act""]","[""Metadata/Characters/StrInt/StrIntFourB.ao""]","Metadata/Monsters/Clone/CloneImmobile",[8045],1,"","",100,3,6,1,1,0,"[1021,74,755]",100,[],105,105,700,500,0,[744],"Metadata/Monsters/NoAi.ais",[],"",3,"Clone","Clone","Klon","クローン","분신","Clone","Клон","Clon","ร่างปลอม","複製之體",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,52596,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,926162,926798,930028,919188,914912,927220,927750,930218,923890,912740,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",10,2
1441,"Metadata/Monsters/Clone/MonkFourCloneImmobile_",42,40,1,6,6,"[""Metadata/Monsters/Clone/LingeringIllusion.act""]","[""Metadata/Characters/DexInt/DexIntFourB.ao""]","Metadata/Monsters/Clone/CloneImmobile",[8045],1,"","",100,3,6,1,1,0,"[1021,74,755]",100,[],105,105,700,500,0,[744],"Metadata/Monsters/NoAi.ais",[],"",3,"Clone","Clone","Klon","クローン","분신","Clone","Клон","Clon","ร่างปลอม","複製之體",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,7597,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,926354,926990,930220,919380,915104,927412,927942,930410,924082,912932,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",10,2
1442,"Metadata/Monsters/Mirage/HydraPlayer",740,0,3,6,6,"[""Metadata/Characters/Character.act""]","[""Metadata/Characters/Int/IntFourMirage.ao""]","Metadata/Monsters/Companions/Hydra/Hydra",[],1,"","",100,3,6,1,1,0,"[1021,48,163,118]",100,[],105,105,700,500,0,[],"Metadata/Monsters/Companions/Companion.ais",[],"",0,"[DNT] Scaled Abomination","WIP","[DNT-UNUSED] Scaled Abomination","[DNT-UNUSED] Scaled Abomination","WIP","WIP","[DNT-UNUSED] Scaled Abomination","[DNT-UNUSED] Scaled Abomination","DNT","WIP",100,100,0,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,30568,"","","M","N","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,926716,927300,930596,919756,915414,927722,928318,930786,924392,913242,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",4,100,0.05,0,1,0,"",40,5
1443,"Metadata/Monsters/SerpentClanMonster/SerpentClanAuraVulnerability",27,8,3,6,6,"[""Metadata/Monsters/SerpentClanMonster/objects/cursezone.act""]","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/CauldronCrone/vulnerability_aoe_doom.ao""]","Metadata/Monsters/SerpentClanMonster/objects/vulnerability",[],1,"","",100,2,6,"",17,0,[752],100,[],105,105,700,500,0,[2281],"Metadata/Monsters/NoAi.ais",[],"",3,"[DNT] Serpent Clan's Curse","WIP","[DNT-UNUSED] Serpent Clan's Curse","[DNT-UNUSED] Serpent Clan's Curse","WIP","WIP","[DNT-UNUSED] Serpent Clan's Curse","[DNT-UNUSED] Serpent Clan's Curse","DNT","WIP",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,12157,"","","M","N","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,927194,927722,931088,920248,915836,928144,928810,931278,924814,913664,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],51,0,100,0.05,0,1,0,"",30,""
1444,"Metadata/Monsters/MarakethSanctumTrial/Boss/SentinelMaceBoss__",235,18,8,9,23,"[""Metadata/Monsters/MarakethSanctumTrial/Boss/Sentinels/SentinelMaceBoss.act""]","[""Metadata/Monsters/MarakethSanctumTrial/Boss/Sentinels/SentinelMaceBoss.ao""]","Metadata/Monsters/MarakethSanctumTrial/Boss/Sentinels/SentinelMaceBoss",[],1,"","",150,4,6,2,10,0,"[1022,74,30,31,1015,79,752]",250,[],135,135,700,500,0,"[757,2863,2864,3704,4513,4514,4233,2865,2866,3719,3731,2908,2921,2982,5809]","Metadata/Monsters/MarakethSanctumTrial/Boss/Sentinels/SentinelMaceBoss.ais","[5927,5927,6090]","stance2",3,"Rafiq of the Frozen Spring","Rafiq, de la Source gelée","Rafiq der gefrorenen Quelle","凍った泉のラフィク","얼어붙은 샘의 라피크","Rafiq da Fonte Congelada","Рафик из Замёрзшего родника","Rafiq, del Manantial helado","ราฟิค ฤดูใบไม้ผลิเยือกแข็ง","凍結之泉．拉霏",313,150,2325,[12817],[],"",17,"","",0,[],[4624],[],"",1,6,135,0,0,135,36734,"","","F","M","","","M","MS","M","","","","","","",[],[],[],"",400,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,928424,928950,932320,921444,917036,929370,930042,932510,926044,914856,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",10,188,0.05,0,1,0,"",100,2
1445,"Metadata/Monsters/MarakethSanctumTrial/Boss/SentinelUnarmedBoss__",236,17,8,9,15,"[""Metadata/Monsters/MarakethSanctumTrial/Boss/Sentinels/SentinelUnarmedBoss.act""]","[""Metadata/Monsters/MarakethSanctumTrial/Boss/Sentinels/SentinelUnarmedBoss.ao""]","Metadata/Monsters/MarakethSanctumTrial/Boss/Sentinels/SentinelUnarmedBoss",[],1,"","",150,4,6,2,10,0,"[1022,74,30,31,1015,79,752]",250,[],135,135,700,500,0,"[754,2859,2860,3703,2861,2862,3720,2885,2915,2916]","Metadata/Monsters/MarakethSanctumTrial/Boss/Sentinels/SentinelUnarmedBoss.ais","[5927,5927,6091]","stance2",3,"Hadi of the Flaming River","Hadi, de la Rivière enflammée","Hadi des feurigen Flusses","燃えさかる川のハディ","불타는 강의 하디","Hadi do Rio Ardente","Хади из Пламенной реки","Hadi, del Río ardiente","ฮาดิ แม่น้ำอัคคี","火炎之河．哈迪",313,150,2355,[9408],[],"",36,"","",0,[],[4624],[],"",1,6,135,0,0,135,12298,"","","F","M","","","M","MS","M","","","","","","",[],[],[],"",400,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,929602,930136,933498,922592,918182,930536,931214,933682,927204,915998,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",10,188,0.05,0,1,0,"",100,2
