"rownum","Id","i32","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","[i32]","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool","[rid]","bool","bool","bool","bool","[string]","rid"
2777,"hellscape-act9-firemonsters1",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2778,"hellscape-act9-firemonsters2",0,[0],4,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2779,"hellscape-act9-lavaelementals",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2780,"hellscape-act9-miners",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2781,"hellscape-act9-mummies",0,[0],5,9,100,1,[5368],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2782,"hellscape-act9-rockgolems",0,[0],7,11,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2783,"hellscape-act9-scorpions",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2784,"hellscape-act9-skeletons1",0,[0],5,7,100,1,[4538],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2785,"hellscape-act9-skeletons2",0,[0],5,7,100,1,"[3945,3930]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2786,"hellscape-act9-skeletons3",0,[0],5,7,100,1,[5368],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2787,"hellscape-act9-skeletons4",0,[0],5,7,75,1,[3993],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2788,"hellscape-act9-skeletons5",0,[0],5,7,75,1,[4000],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2789,"hellscape-act9-skeletons6",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2790,"hellscape-act9-skeletons7",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2791,"hellscape-act9-skeletons8",0,[0],5,7,100,1,[4536],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2792,"hellscape-act9-wraiths1",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2793,"hellscape-act9-wraiths2",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2794,"hellscape-act9-zombies1",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2795,"hellscape-act9-zombies2",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2796,"hellscape-act10-animatedbust",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2797,"hellscape-act10-banshees",0,[0],4,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2798,"hellscape-act10-blackguard1",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2799,"hellscape-act10-cultists1",0,[0],5,7,100,1,[5353],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2800,"hellscape-act10-cultists2",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2801,"hellscape-act10-fireelementals",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2802,"hellscape-act10-oriathghosts",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2803,"hellscape-act10-oriathzombies1",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2804,"hellscape-act10-oriathzombies2",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2805,"hellscape-act10-paupers",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2806,"hellscape-act10-regurgitators",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2807,"hellscape-act10-skeletons1",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2808,"hellscape-act10-skeletons2",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2809,"hellscape-act10-skeletons3",0,[0],5,7,100,1,"[5899,6017]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2810,"hellscape-act10-slavecatcher",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2811,"hellscape-act10-templars1",0,[0],4,7,100,1,[5177],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2812,"hellscape-act10-templars2",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2813,"hellscape-act10-templars3",0,[0],5,7,100,1,[5177],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2814,"hellscape-act10-torturers",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2815,"atlasprimordialinfluence-doom1",2,[0],2,5,1,1,[9259],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2816,"atlasprimordialinfluence-doom2",0,[0],7,11,1,1,[9259],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2817,"atlasprimordialinfluence-doom3",0,[0],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2818,"atlasprimordialinfluence-doom4",0,[0],4,8,1,1,[9259],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2819,"atlasprimordialinfluence-tangle1",0,[0],4,7,1,1,[9259],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2820,"atlasprimordialinfluence-tangle2",0,[0],3,5,1,1,[9259],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2821,"atlasprimordialinfluence-tangle3",0,[0],4,6,1,1,[9259],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2822,"atlasprimordialinfluence-tangle4",0,[0],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2823,"atlasprimordialinfluence-blackstar1",0,[0],4,5,1,1,[9245],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2824,"atlasprimordialinfluence-blackstar2",0,[0],4,6,1,1,[9245],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2825,"atlasprimordialinfluence-blackstar3",0,[0],5,7,1,1,[9245],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2826,"atlasprimordialinfluence-blackstar4",0,[0],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2827,"atlasprimordialinfluence-cleansingfire1",0,[0],4,5,1,1,[9245],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2828,"atlasprimordialinfluence-cleansingfire2",0,[0],3,5,1,1,[9245],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2829,"atlasprimordialinfluence-cleansingfire3",0,[0],7,11,1,1,[9245],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2830,"atlasprimordialinfluence-cleansingfire4",2,[0],4,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2831,"heist-atlas-passive-pack-military",0,[0],9,13,100,1,"[8554,8555]",1,[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2832,"heist-atlas-passive-pack-thug",0,[0],9,13,100,1,"[8640,8641]",1,[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2833,"heist-atlas-passive-pack-science",0,[0],9,13,100,1,"[8558,8559]",1,[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2834,"heist-atlas-passive-pack-robot",0,[0],12,17,100,1,[8675],1,[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2835,"ShrineBrineKing1",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2836,"ShrineBrineKing2",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2837,"ShrineBrineKing3",0,[0],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2838,"ShrineBrineKing4",0,[0],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2839,"ShrineBrineKing5",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2840,"ShrineLunaris1",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2841,"ShrineLunaris2",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2842,"ShrineLunaris3",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2843,"ShrineLunaris4",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2844,"ShrineSolaris1",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2845,"ShrineSolaris2",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2846,"ShrineSolaris3",0,[0],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2847,"ShrineSolaris4",0,[0],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2848,"ShrineArakaali1",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2849,"ShrineArakaali2",0,[0],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2850,"ShrineArakaali3",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2851,"ShrineArakaali4",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2852,"incursion-memoryline-map-fire1",1,[0],5,8,10,1,[6798],"",[1],[],[],0,100,[],0,"",60,"",[],1,"","",1,[],""
2853,"incursion-memoryline-map-lightning1",1,[0],5,8,10,1,[6798],"",[1],[],[],0,100,[],0,"",60,"",[],1,"","",1,[],""
2854,"incursion-memoryline-map-blood1",1,[0],5,8,10,1,[6798],"",[1],[],[],0,100,[],0,"",60,"",[],1,"","",1,[],""
2855,"incursion-memoryline-map-chaos1",1,[0],5,8,10,1,[6798],"",[1],[],[],0,100,[],0,"",60,"",[],1,"","",1,[],""
2856,"incursion-memoryline-map-construct1",0,[0],5,8,10,1,[6798],"",[1],[],[],0,100,[],0,"",60,"",[],1,"","",1,[],""
2857,"incursion-memoryline-map-snake1",0,[0],5,8,10,1,[6798],"",[1],[],[],0,100,[],0,"",60,"",[],1,"","",1,[],""
2858,"incursion-memoryline-map-fragment1",0,[0],5,8,10,1,[6798],"",[1],[],[],0,100,[],0,"",60,"",[],1,"","",1,[],""
2859,"hellscape-demon-memoryline-fodder1",0,[0],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","","",[],""
2860,"hellscape-demon-memoryline-fodder2",0,[0],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","","",[],""
2861,"hellscape-demon-memoryline-fodder3",0,[0],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","","",[],""
2862,"hellscape-demon-memoryline-elite1",0,[0],1,3,100,1,[9074],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","","",[],""
2863,"hellscape-demon-memoryline-elite2",0,[0],1,3,100,1,[9077],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","","",[],""
2864,"harbinger-memoryline-1",0,[0],3,5,100,1,[5460],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2865,"harbinger-memoryline-2",0,[0],4,7,100,1,[5150],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2866,"harbinger-memoryline-3",0,[0],4,7,100,1,[5067],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2867,"harbinger-memoryline-4",0,[0],4,6,100,1,[5049],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2868,"lake-expedition-1",0,[1818],4,6,100,1,[9386],"",[1],[],[],0,100,[],50,"",0,"",[],1,"","",1,[],""
2869,"lake-expedition-2",0,[1818],4,6,100,1,[9387],"",[1],[],[],0,100,[],50,"",0,"",[],1,"","",1,[],""
2870,"lake-expedition-3",0,[1819],4,6,100,1,[9377],"",[1],[],[],0,100,[],50,"",0,"",[],1,"","",1,[],""
2871,"lake-expedition-4",0,[1819],4,6,100,1,[9378],"",[1],[],[],0,100,[],50,"",0,"",[],1,"","",1,[],""
2872,"lake-expedition-5",0,[1820],4,6,100,1,[9382],"",[1],[],[],0,100,[],50,"",0,"",[],1,"","",1,[],""
2873,"lake-expedition-6",0,[1820],4,6,100,1,[9383],"",[1],[],[],0,100,[],50,"",0,"",[],1,"","",1,[],""
2874,"lake-expedition-7",0,[1821],4,6,100,1,[9380],"",[1],[],[],0,100,[],50,"",0,"",[],1,"","",1,[],""
2875,"lake-expedition-8",0,[1821],4,6,100,1,[9381],"",[1],[],[],0,100,[],50,"",0,"",[],1,"","",1,[],""
2876,"sanctum-crypt-asylum-1",0,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2877,"sanctum-spawner-caster",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],"","","",1,[],""
2878,"sanctum-spawner-melee",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],"","","",1,[],""
2879,"sanctum-spawner-ranged",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],"","","",1,[],""
2880,"azmeri-voodoo-cannibals-1",1,[0],3,5,100,1,[9683],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2881,"azmeri-voodoo-cannibals-2",0,[0],3,5,100,1,[9686],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2882,"azmeri-voodoo-cannibals-3",0,[0],3,5,100,1,[9690],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2883,"azmeri-gruthkul-monkeys-1",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2884,"azmeri-gruthkul-monkeys-2",0,[0],3,5,100,1,[9707],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2885,"azmeri-gruthkul-dropbear-1",0,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2886,"azmeri-gruthkul-devourer-1",0,[0],1,2,0,0,[],"",[1],[],[],20,100,[],0,"",0,1,[],1,"","",1,[],""
2887,"azmeri-gruthkul-bats-1",0,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2888,"azmeri-gruthkul-bats-2",0,[0],2,3,100,1,[9724],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2889,"azmeri-treant-fallen-1",0,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2890,"azmeri-treant-fallen-2",0,[0],2,3,100,1,[9728],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2891,"azmeri-treant-fallen-3",0,[0],1,1,0,0,[],"",[1],[],[],20,100,[],0,"",0,1,[],1,"","",1,[],""
2892,"azmeri-treant-twigs-1",0,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2893,"azmeri-treant-twigs-2",0,[0],2,3,100,1,[9778],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2894,"azmeri-generic-werewolves-1",0,[1862],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2895,"azmeri-generic-wolves-1",0,[1862],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2896,"azmeri-generic-spiders-1",0,[1862],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2897,"azmeri-generic-spiders-2",0,[1862],2,3,100,1,[9702],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2898,"azmeri-generic-babies-1",1,[1862],1,1,0,0,[],"",[1],[],[],10,100,[],0,"",0,1,[],"","","","",[],""
2899,"azmeri-generic-fungal-zombies-1",0,[1862],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2900,"azmeri-generic-fungal-zombies-2",0,[1862],2,3,100,1,[9737],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2901,"azmeri-generic-plagueswarm-1",0,[1862],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2902,"azmeri-generic-rootedguy-1",1,[0],1,1,0,0,[],"",[1],[],[],25,100,[],0,"",0,1,[],"","","",1,[],""
2903,"azmeri-generic-banshee-1",1,[0],1,1,0,0,[],"",[1],[],[],20,100,[],0,"",0,1,[],"","","",1,[],""
2904,"azmeri-generic-planteater-1",1,[0],1,1,0,0,[],"",[1],[],[],30,100,[],0,"",0,1,[],"","","",1,[],""
2905,"azmeri-generic-beehivebehemoth-1",1,[0],1,1,0,0,[],"",[1],[],[],68,100,[],0,"",0,1,[],"","","",1,[],""
2906,"azmeri-treant-encounter-1",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,"[""azmeri_encounter_warden""]",""
2907,"azmeri-treant-encounter-2",0,[0],1,2,100,1,"[9731,9734,9728]","",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,"[""azmeri_encounter_warden""]",""
2908,"azmeri-treant-rare-encounter-2",0,[0],1,2,100,1,"[9731,9734,9728]","",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,"[""azmeri_encounter_warden""]",""
2909,"azmeri-voodoo-encounter-1",1,[0],2,3,100,1,"[9750,9744,9762]","",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,"[""azmeri_encounter_voodoo""]",""
2910,"azmeri-voodoo-rare-encounter-1",1,[0],2,3,100,1,"[9750,9744,9762]","",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,"[""azmeri_encounter_voodoo""]",""
2911,"azmeri-voodoo-encounter-2",1,[0],2,3,100,1,"[9750,9744,9762]","",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,"[""azmeri_encounter_voodoo""]",""
2912,"azmeri-voodoo-rare-encounter-2",1,[0],2,3,100,1,"[9750,9744,9762]","",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,"[""azmeri_encounter_voodoo""]",""
2913,"azmeri-voodoo-encounter-3",1,[0],2,3,100,1,"[9750,9744,9762]","",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,"[""azmeri_encounter_voodoo""]",""
2914,"azmeri-voodoo-rare-encounter-3",1,[0],2,3,100,1,"[9750,9744,9762]","",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,"[""azmeri_encounter_voodoo""]",""
2915,"azmeri-gruthkul-encounter-1",0,[0],1,2,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,"[""azmeri_encounter_primalist""]",""
2916,"azmeri-gruthkul-encounter-2",0,[0],1,1,0,1,[9715],"",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,"[""azmeri_encounter_primalist""]",""
2917,"azmeri-gruthkul-rare-encounter-2",0,[0],1,3,0,1,[9715],"",[1],[],[],0,100,[],100,"",0,1,[],1,"","",1,"[""azmeri_encounter_primalist""]",""
2918,"azmeri-standalone-voodoo-1",1,[0],2,4,100,1,[9787],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,"[""azmeri_encounter_voodoo"",""azmeri_dust_voodoo""]",522
2919,"azmeri-standalone-voodoo-2",1,[0],3,5,100,1,[9745],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,"[""azmeri_encounter_voodoo"",""azmeri_dust_voodoo""]",522
2920,"azmeri-standalone-voodoo-3",1,[0],2,4,100,1,[9751],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,"[""azmeri_encounter_voodoo"",""azmeri_dust_voodoo""]",522
2921,"azmeri-standalone-treant-1",0,[0],2,5,100,1,[9729],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,"[""azmeri_encounter_warden"",""azmeri_dust_warden""]",523
2922,"azmeri-standalone-treant-2",0,[0],3,5,100,1,[9735],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,"[""azmeri_encounter_warden"",""azmeri_dust_warden""]",523
2923,"azmeri-standalone-treant-3",0,[0],2,3,100,1,[9738],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,"[""azmeri_encounter_warden"",""azmeri_dust_warden""]",523
2924,"azmeri-standalone-gruthkul-1",0,[0],3,6,100,1,[9708],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,"[""azmeri_encounter_primalist"",""azmeri_dust_primalist""]",524
2925,"azmeri-standalone-gruthkul-2",0,[0],3,5,100,1,[9716],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,"[""azmeri_encounter_primalist"",""azmeri_dust_primalist""]",524
2926,"azmeri-standalone-gruthkul-3",0,[0],3,6,100,1,[9725],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,"[""azmeri_encounter_primalist"",""azmeri_dust_primalist""]",524
2927,"kitava-heralds-supporter",0,[0],3,9,0,0,[],"",[10],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],921
2928,"kitava-heralds-heart-supporter",0,[0],2,4,50,1,[5593],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],922
2929,"bone-husks-supporter",0,[0],4,7,0,0,[],"",[7],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],923
2930,"bone-husks-big-supporter",0,[0],2,4,100,1,[5901],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],924
2931,"sulphite-golems-supporter",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],"","","","",[],""
2932,"untainted-beast-supporter",0,[0],4,8,10,1,[111],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2933,"untainted-monkey-supporter",0,[0],6,10,10,1,[370],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2934,"untainted-rhoa-supporter",0,[0],6,10,10,1,[435],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2935,"untainted-sandspitter-supporter",0,[0],6,10,10,1,[466],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2936,"untainted-frog-supporter",0,[0],6,10,10,1,[1497],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2937,"untainted-iguana-supporter",0,[0],6,10,10,1,[1512],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2938,"untainted-rootspider-supporter",0,[0],4,8,10,1,[2734],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2939,"heist-cache-supporter",1,[0],0,0,100,4,"[8554,8555,8558,8559,8640,8641,8675]","",[1],[],[],0,100,[],0,"",0,1,[],"","","","",[],""
2940,"voodoo-king-maze1",0,[1863],1,1,1,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2941,"1_1_4_1-JellyPack",0,[11],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2942,"necropolis-sulphite",0,[0],4,6,100,1,[7064],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],490
2943,"ancestral-standalone-valako",0,[0],4,6,100,1,[9614],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],491
2944,"ancestral-standalone-valako-boss",0,[0],4,6,100,1,[9654],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],491
2945,"ancestral-standalone-tukohama",1,[0],3,5,100,1,[9601],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],492
2946,"ancestral-standalone-tukohama-boss",1,[0],3,5,100,1,[9660],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],492
2947,"ancestral-standalone-tawhoa",0,[0],4,6,100,1,[9595],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],493
2948,"ancestral-standalone-tawhoa-boss",0,[0],4,6,100,1,[9663],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],493
2949,"ancestral-standalone-tasalio",0,[0],4,6,100,1,[9581],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],494
2950,"ancestral-standalone-tasalio-boss",0,[0],4,6,100,1,[9666],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],494
2951,"ancestral-standalone-rongokurai",0,[0],4,6,100,1,[9549],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],495
2952,"ancestral-standalone-rongokurai-boss",0,[0],4,6,100,1,[9639],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],495
2953,"ancestral-standalone-ramako",0,[0],4,6,100,1,[9575],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],496
2954,"ancestral-standalone-ramako-boss",0,[0],4,6,100,1,[9657],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],496
2955,"ancestral-standalone-ngamahu",0,[0],4,6,100,1,[9607],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],497
2956,"ancestral-standalone-ngamahu-boss",0,[0],4,6,100,1,[9642],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],497
2957,"ancestral-standalone-kitava",0,[0],5,8,100,1,[9557],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],498
2958,"ancestral-standalone-kitava-boss",0,[0],5,8,100,1,[9669],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],498
2959,"ancestral-standalone-hinekora",1,[0],3,5,100,1,[9568],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],499
2960,"ancestral-standalone-hinekora-boss",1,[0],3,5,100,1,[9635],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],499
2961,"ancestral-standalone-arohongui",0,[0],4,6,100,1,[9589],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],500
2962,"ancestral-standalone-arohongui-boss",0,[0],4,6,100,1,[9632],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],500
2963,"abyss-standalone-bonestalker",0,[1275],4,7,100,1,[6144],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],501
2964,"abyss-standalone-vendigo",0,[1275],3,5,100,1,[6151],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],501
