"rownum","Id","MonsterTypesKey","i32","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","ModsKeys","i32","string","string","ModelSizeMultiplier","i32","i32","i32","i32","i32","TagsKeys","ExperienceMultiplier","[i32]","i32","i32","i32","CriticalStrikeChance","i32","GrantedEffectsKeys","AISFile","ModsKeys2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentityKeys","Weapon2_ItemVisualIdentityKeys","Back_ItemVisualIdentityKey","MainHand_ItemClassesKey","OffHand_ItemClassesKey","Helmet_ItemVisualIdentityKey","i32","KillSpecificMonsterCount_AchievementItemsKeys","Special_ModsKeys","KillRare_AchievementItemsKeys","bool","i32","i32","i32","i32","i32","i32","i32","bool","string","KillWhileOnslaughtIsActive_AchievementItemsKey","MonsterSegmentsKey","MonsterArmoursKey","KillWhileTalismanIsActive_AchievementItemsKey","Part1_ModsKeys","Part2_ModsKeys","Endgame_ModsKeys","rid","i32","i32","[rid]","[rid]","i32","SinkAnimation_AOFile","bool","[rid]","bool","bool","bool","i32","i32","f32","i32","EPKFile","i32","MonsterConditionalEffectPacksKey","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","AddonMonsterTypeIndex","i32","i32","i32","i32","i32","bool"
9491,"Metadata/Monsters/LeagueCrucible/Cold/FlameSnake",3135,30,3,6,8,"[""Metadata/Monsters/LeagueCrucible/Cold/FlameSnake.act""]","[""Metadata/Monsters/LeagueCrucible/Cold/FlameSnake.ao""]","Metadata/Monsters/LeagueCrucible/Cold/FlameSnake",[],1,"","",100,2,6,6,10,0,"[72,34,792,766,787,774,807,803,764,31,765,32,50]",80,[],105,105,700,500,0,"[386,7042]","Metadata/Monsters/LeagueCrucible/Cold/FlameSnake.ais","[6105,6120]","",13,"Forged Snake",64,112,1095,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,22262,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,112,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9492,"Metadata/Monsters/LeagueCrucible/Cold/FlameBearer",3113,36,3,6,7,"[""Metadata/Monsters/LeagueCrucible/Cold/FlameBearer.act""]","[""Metadata/Monsters/LeagueCrucible/Cold/FlameBearer.ao""]","Metadata/Monsters/LeagueCrucible/Cold/FlameBearer",[],1,"","",149,2,6,5,10,0,"[823,34,56,766,791,807,796,803,764,765]",100,[],105,105,700,500,0,"[386,913]","Metadata/Monsters/LeagueCrucible/Cold/FlameBearer.ais",[],"",13,"Forged Beast",150,120,1500,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,43513,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,120,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9493,"Metadata/Monsters/LeagueCrucible/Cold/MonkeyChieftain",3122,38,3,7,13,"[""Metadata/Monsters/LeagueCrucible/Cold/MonkeyChieftain.act""]","[""Metadata/Monsters/LeagueCrucible/Cold/MonkeyChieftain.ao""]","Metadata/Monsters/LeagueCrucible/Cold/MonkeyChieftain",[],1,"","",105,3,6,3,10,0,"[72,821,804,806,780,774,49,796,764,30,31,765,760]",120,[],105,105,700,500,0,"[386,7044,9308,9019]","Metadata/Monsters/LeagueCrucible/Cold/MonkeyChieftain.ais",[],"",13,"Forged Ape",120,192,1905,[9513],[],"",12,"","",0,[],[9899],[],1,1,6,100,0,0,100,54517,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,192,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9494,"Metadata/Monsters/LeagueCrucible/Cold/Pyromaniac",3129,31,3,6,7,"[""Metadata/Monsters/LeagueCrucible/Cold/Pyromaniac.act""]","[""Metadata/Monsters/LeagueCrucible/Cold/Pyromaniac.ao""]","Metadata/Monsters/LeagueCrucible/Cold/Pyromaniac",[],1,"","",132,3,6,2,10,0,"[34,56,766,806,48,791,796,803,31,29,32,820,77]",140,[],105,105,700,500,0,"[4281,1339]","Metadata/Monsters/LeagueCrucible/Cold/Pyromaniac.ais",[],"",13,"Forged Frostbearer",140,168,1500,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,8002,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,168,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9495,"Metadata/Monsters/LeagueCrucible/Cold/WickerMan",3148,40,3,6,10,"[""Metadata/Monsters/LeagueCrucible/Cold/WickerMan.act""]","[""Metadata/Monsters/LeagueCrucible/Cold/WickerMan.ao""]","Metadata/Monsters/LeagueCrucible/Cold/WickerMan",[],1,"","",110,3,6,3,3,0,"[821,813,74,56,804,766,780,774,796,764,30,31,765,32]",160,[],105,105,700,500,0,"[7690,7046,3540]","Metadata/Monsters/LeagueCrucible/Cold/WickerMan.ais",[],"",10,"Forged Axebearer",160,256,1755,[9513],[],"",12,"","",0,[],[9899],[],1,1,6,100,0,0,100,63161,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,256,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9496,"Metadata/Monsters/LeagueCrucible/Cold/KaruiElder",3155,28,3,6,10,"[""Metadata/Monsters/LeagueCrucible/Cold/KaruiElder.act""]","[""Metadata/Monsters/LeagueCrucible/Cold/KaruiElder.ao""]","Metadata/Monsters/LeagueCrucible/Cold/KaruiElder",[],1,"","",115,3,6,2,10,0,"[34,766,806,775,780,774,48,797,32,820,802]",180,[],105,105,700,500,0,"[386,9052,3458]","Metadata/Monsters/LeagueCrucible/Cold/KaruiElder.ais",[],"",13,"Forged Warrior",180,252,1500,[],[],"","","","",0,[],[],[],1,1,6,100,0,0,100,28938,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,252,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9497,"Metadata/Monsters/LeagueCrucible/Cold/CannibalFemaleWitchBoss__",3139,55,4,4,13,"[""Metadata/Monsters/LeagueCrucible/Cold/CannibalBoss.act""]","[""Metadata/Monsters/LeagueCrucible/Cold/CannibalBoss.ao""]","Metadata/Monsters/LeagueCrucible/Cold/CannibalBoss","[3916,22733]",1,"","",164,3,6,3,10,0,"[821,34,766,788,776,71,48,141,807,796,764,31,29,772,805]",200,[],135,135,428,146,42,"[393,7061,9631,9532]","Metadata/Monsters/LeagueCrucible/Cold/CannibalBoss.ais",[],"",13,"Agnosia, Arbiter of the Hollow",140,480,1995,[13907],[],"",14,"","",0,[],[],[],"",1,6,100,0,0,100,63399,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,1,0,0,0,480,"",0,"",1,"",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9498,"Metadata/Monsters/LeagueCrucible/Cold/PhoenixBoss_",3149,48,4,6,12,"[""Metadata/Monsters/LeagueCrucible/Cold/PhoenixBoss.act""]","[""Metadata/Monsters/LeagueCrucible/Cold/PhoenixBoss.ao""]","Metadata/Monsters/LeagueCrucible/Cold/PhoenixBoss","[3916,12530,4448,22734]",1,"","",154,4,6,2,10,100,"[34,804,766,806,775,777,774,71,48,797,141,764,31,765,820,826]",250,[],135,135,700,500,0,"[381,5593,5602,5641,5642,5643,5644,5645]","Metadata/Monsters/LeagueCrucible/Cold/PhoenixBoss.ais",[],"",13,"Lakhos, Champion of the Fissure",175,1500,1755,[12094],[12094],"",9,9,"",0,[],[7109],[],"",1,6,100,0,0,100,47557,"","","","",183,"",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,750,"",0,"",1,"",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9499,"Metadata/Monsters/LeagueCrucible/Lightning/Spawn_",3114,30,2,3,7,"[""Metadata/Monsters/LeagueCrucible/Lightning/Spawn.act""]","[""Metadata/Monsters/LeagueCrucible/Lightning/Spawn.ao""]","Metadata/Monsters/LeagueCrucible/Lightning/Spawn",[],1,"","",80,1,6,5,10,0,"[823,56,793,806,787,774,803,764,31,29,765]",60,[],105,105,700,500,0,[387],"Metadata/Monsters/LeagueCrucible/Lightning/Spawn.ais",[],"",13,"Forged Deepspawn",90,72,1005,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,15828,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,72,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9500,"Metadata/Monsters/LeagueCrucible/Lightning/CrabCoconut",3115,28,2,6,8,"[""Metadata/Monsters/LeagueCrucible/Lightning/CoconutCrab.act""]","[""Metadata/Monsters/LeagueCrucible/Lightning/CoconutCrab.ao""]","Metadata/Monsters/LeagueCrucible/Lightning/CoconutCrab",[],1,"","",100,1,6,4,10,0,"[72,754,30,31,802]",60,[],105,105,700,500,0,[387],"Metadata/Monsters/LeagueCrucible/Lightning/CoconutCrab.ais",[],"",13,"Forged Crab",90,72,1500,[],[],"","","","",0,[],[9899],[],"",1,6,100,0,0,100,60230,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,72,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9501,"Metadata/Monsters/LeagueCrucible/Lightning/WaterElemental",3125,16,3,6,13,"[""Metadata/Monsters/LeagueCrucible/Lightning/WaterElemental.act""]","[""Metadata/Monsters/LeagueCrucible/Lightning/WaterElemental.ao""]","Metadata/Monsters/LeagueCrucible/Lightning/WaterElemental",[],1,"","",80,2,6,1,10,0,"[175,819,74,126,791,816,764,30,29,765,125,801,55]",80,[],105,105,700,500,0,"[387,3644]","Metadata/Monsters/LeagueCrucible/Lightning/WaterElemental.ais",[],"",10,"Forged Elemental",96,96,1500,[],[],"","","","",0,[],[9899],[],"",1,6,100,0,0,100,29401,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,96,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9502,"Metadata/Monsters/LeagueCrucible/Lightning/SeaWitch",3123,25,3,6,9,"[""Metadata/Monsters/LeagueCrucible/Lightning/SeaWitch.act""]","[""Metadata/Monsters/LeagueCrucible/Lightning/SeaWitch.ao""]","Metadata/Monsters/LeagueCrucible/Lightning/SeaWitch",[],1,"","",115,2,6,9,10,0,"[34,767,56,806,787,774,796,764,30,29,765,802]",100,[],105,105,700,500,0,"[387,7047]","Metadata/Monsters/LeagueCrucible/Lightning/SeaWitch.ais",[],"",13,"Forged Static Witch",127,140,1005,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,61339,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,140,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9503,"Metadata/Monsters/LeagueCrucible/Lightning/IceElemental",3144,40,3,6,10,"[""Metadata/Monsters/LeagueCrucible/Lightning/IceElemental.act""]","[""Metadata/Monsters/LeagueCrucible/Lightning/IceElemental.ao""]","Metadata/Monsters/LeagueCrucible/Lightning/IceElemental",[],1,"","",126,2,6,2,3,0,"[175,34,767,74,804,808,126,791,764,30,29,765,32,820]",120,[],105,105,700,500,0,"[387,2432,7691,3645]","Metadata/Monsters/LeagueCrucible/Lightning/IceElemental.ais",[],"",10,"Forged Shard Elemental",198,144,1650,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,25592,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,144,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9504,"Metadata/Monsters/LeagueCrucible/Lightning/WaterSpiral",3146,22,3,6,6,"[""Metadata/Monsters/LeagueCrucible/Lightning/WaterSpiral.act""]","[""Metadata/Monsters/LeagueCrucible/Lightning/WaterSpiral.ao""]","Metadata/Monsters/LeagueCrucible/Lightning/WaterSpiral",[],1,"","",100,3,6,4,3,0,"[34,767,74,791,816,796,764,975,30,29,765,822,802,125,55]",140,[],105,105,700,500,0,"[387,6012]","Metadata/Monsters/LeagueCrucible/Lightning/WaterSpiral.ais",[],"",10,"Forged Orb Elemental",127,196,1305,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,54011,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,196,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9505,"Metadata/Monsters/LeagueCrucible/Lightning/Vendigo_",3152,41,3,6,12,"[""Metadata/Monsters/LeagueCrucible/Lightning/Vendigo.act""]","[""Metadata/Monsters/LeagueCrucible/Lightning/Vendigo.ao""]","Metadata/Monsters/LeagueCrucible/Lightning/Vendigo",[],1,"","",104,3,6,5,10,0,"[823,72,56,804,806,789,774,796,764,31,29,765]",160,[],105,105,700,500,0,"[387,1479,7692]","Metadata/Monsters/LeagueCrucible/Lightning/Vendigo.ais",[],"",13,"Forged Vendigo",283,224,1695,[9515],[],"",6,"","",0,[],[9899],[],1,1,6,100,0,0,100,18358,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,224,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9506,"Metadata/Monsters/LeagueCrucible/Lightning/NessaCrab",3156,32,4,8,14,"[""Metadata/Monsters/LeagueCrucible/Lightning/NessaCrab.act""]","[""Metadata/Monsters/LeagueCrucible/Lightning/NessaCrab.ao""]","Metadata/Monsters/LeagueCrucible/Lightning/NessaCrab",[],1,"","",105,3,6,3,3,0,"[72,821,754,806,777,774,141,796,803,764,30,31,765]",180,[],105,105,700,500,0,"[381,331,5131]","Metadata/Monsters/LeagueCrucible/Lightning/NessaCrab.ais","[6105,6125]","",10,"Forged Lumbering Crab",126,324,1755,[9515],[],"",9,"","",0,[],[],[],1,1,6,100,0,0,100,48559,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",0,0,0,324,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9507,"Metadata/Monsters/LeagueCrucible/Lightning/SaplingBoss",3168,35,4,6,12,"[""Metadata/Monsters/LeagueCrucible/Lightning/SaplingBoss.act""]","[""Metadata/Monsters/LeagueCrucible/Lightning/SaplingBoss.ao""]","Metadata/Monsters/LeagueCrucible/Lightning/SaplingBoss","[3916,22733]",1,"","",180,4,6,1,3,0,"[34,819,767,56,798,48,791,141,807,803,764,32,826]",200,[],135,135,700,500,0,"[394,7696,7062,3461,3653]","Metadata/Monsters/LeagueCrucible/Lightning/SaplingBoss.ais",[],"",13,"Metallon, Banisher of Darkness",220,480,1335,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,27262,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,0,0,0,480,"",0,"",1,"",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9508,"Metadata/Monsters/LeagueCrucible/Lightning/HydraBoss",3150,52,4,6,80,"[""Metadata/Monsters/LeagueCrucible/Lightning/HydraBoss.act""]","[""Metadata/Monsters/LeagueCrucible/Lightning/HydraBoss.ao""]","Metadata/Monsters/LeagueCrucible/Lightning/HydraBoss","[3916,4448,22734]",1,"","",169,4,6,4,10,100,"[767,806,786,71,48,797,141,31,29,765,822,32,826,805]",250,[],135,135,700,500,0,"[5516,5652,5792,5667,9428,9429,9117,9118]","Metadata/Monsters/LeagueCrucible/Lightning/HydraBoss.ais",[],"",13,"Ankhona, Runner of the Hollow",250,1375,1605,[8205],[12229],12249,13,"","",0,[],[7109],[],"",1,6,100,0,0,100,60046,"","","","",184,"",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,750,"",0,"",1,"",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9509,"Metadata/Monsters/LeagueCrucible/Physical/Spider",3116,37,2,3,6,"[""Metadata/Monsters/LeagueCrucible/Physical/Spider.act""]","[""Metadata/Monsters/LeagueCrucible/Physical/Spider.ao""]","Metadata/Monsters/LeagueCrucible/Physical/Spider",[],1,"","",60,1,6,5,10,0,"[823,72,792,806,787,774,803,764,765,76]",60,[],105,105,700,500,0,[382],"Metadata/Monsters/LeagueCrucible/Physical/Spider.ais",[],"",13,"Forged Spider",86,72,945,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,47392,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,72,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9510,"Metadata/Monsters/LeagueCrucible/Physical/Hatchling_",3117,27,2,3,6,"[""Metadata/Monsters/LeagueCrucible/Physical/Hatchling.act""]","[""Metadata/Monsters/LeagueCrucible/Physical/Hatchling.ao""]","Metadata/Monsters/LeagueCrucible/Physical/Hatchling",[],1,"","",80,1,6,4,10,0,"[823,72,792,806,787,774,764,31,29,765,802,76]",60,[],105,105,700,500,0,[382],"Metadata/Monsters/LeagueCrucible/Physical/Hatchling.ais",[],"",13,"Forged Hatchling",86,72,945,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,46065,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,72,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9511,"Metadata/Monsters/LeagueCrucible/Physical/SpittingSnake",3134,30,3,6,8,"[""Metadata/Monsters/LeagueCrucible/Physical/SpittingSnake.act""]","[""Metadata/Monsters/LeagueCrucible/Physical/SpittingSnake.ao""]","Metadata/Monsters/LeagueCrucible/Physical/SpittingSnake",[],1,"","",110,2,6,6,10,0,"[72,792,787,774,807,803,764,31,765,32,50]",80,[],105,105,700,500,0,"[382,3647]","Metadata/Monsters/LeagueCrucible/Physical/SpittingSnake.ais","[6105,6120]","",13,"Forged Spitting Snake",64,112,1095,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,27606,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,112,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9512,"Metadata/Monsters/LeagueCrucible/Physical/Razorleg",3166,35,4,4,12,"[""Metadata/Monsters/LeagueCrucible/Physical/Razorleg.act""]","[""Metadata/Monsters/LeagueCrucible/Physical/Razorleg.ao""]","Metadata/Monsters/LeagueCrucible/Physical/Razorleg",[],1,"","",140,2,6,2,10,0,"[72,769,792,806,775,777,774,141,803,764,820,76]",100,[],105,105,700,500,0,"[382,6691,7546,6672,6673]","Metadata/Monsters/LeagueCrucible/Physical/Razorleg.ais",[],"",13,"Forged Razorleg",145,120,1065,[9512],[9512],"",9,9,"",0,[],[9899],[],1,1,6,100,0,0,100,34819,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,120,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9513,"Metadata/Monsters/LeagueCrucible/Physical/Devourer",3124,16,4,6,22,"[""Metadata/Monsters/LeagueCrucible/Physical/Devourer.act""]","[""Metadata/Monsters/LeagueCrucible/Physical/Devourer.ao""]","Metadata/Monsters/LeagueCrucible/Physical/Devourer",[],1,"","",115,3,6,1,10,0,"[72,175,819,127,808,126,163,75,791,141,796,764,765,32,801]",120,[],105,105,700,500,0,"[382,2485,2497,9526,7049,7051,3459]","Metadata/Monsters/LeagueCrucible/Physical/Devourer.ais",[],"",13,"Forged Devourer",168,192,1500,[],[],"","","","",0,[],"[7109,9899]",[],"",1,6,100,0,0,100,17224,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,192,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9514,"Metadata/Monsters/LeagueCrucible/Physical/Whipleg",3167,32,3,6,20,"[""Metadata/Monsters/LeagueCrucible/Physical/Whipleg.act""]","[""Metadata/Monsters/LeagueCrucible/Physical/Whipleg.ao""]","Metadata/Monsters/LeagueCrucible/Physical/Whipleg",[],1,"","",121,3,6,5,10,0,"[823,72,769,806,791,803,764,765,32,794,76]",140,[],105,105,700,500,0,"[402,4282,5393]","Metadata/Monsters/LeagueCrucible/Physical/Whipleg.ais","[6105,6133]","",13,"Forged Whipleg",210,196,1500,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,22578,"","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,"",0,0,0,196,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9515,"Metadata/Monsters/LeagueCrucible/Physical/SnakeRiverways",3136,39,3,6,8,"[""Metadata/Monsters/LeagueCrucible/Physical/RiverwaysSnake.act""]","[""Metadata/Monsters/LeagueCrucible/Physical/RiverwaysSnake.ao""]","Metadata/Monsters/LeagueCrucible/Physical/RiverwaysSnake",[],1,"","",130,2,6,6,10,0,"[72,34,769,792,804,787,774,764,815,31,765,50]",160,[],105,105,700,500,0,"[382,1829,3648]","Metadata/Monsters/LeagueCrucible/Physical/RiverwaysSnake.ais",[6120],"",13,"Forged Slithering Snake",256,224,1095,[],[],"","","","",0,[],[9899],[],"",1,6,100,0,0,100,41809,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,224,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9516,"Metadata/Monsters/LeagueCrucible/Physical/BasiliskSnake",3161,0,3,6,26,"[""Metadata/Monsters/LeagueCrucible/Physical/BasiliskSnake.act""]","[""Metadata/Monsters/LeagueCrucible/Physical/BasiliskSnake.ao""]","Metadata/Monsters/LeagueCrucible/Physical/BasiliskSnake",[3828],1,"","",94,3,6,5,10,0,"[688,72,34,769,799,814,163,695,791,708,711,471,50]",180,[],105,105,700,500,0,"[402,4284,5521,2495,2506,7693,3459]","Metadata/Monsters/LeagueCrucible/Physical/BasiliskSnake.ais",[],"",13,"Forged Titan Snake",270,252,1005,[],[],"","","","",0,[],[7109],[],"",1,6,100,0,0,100,60972,"","","","","","",[],[],[],"",300,0,[],[],0,"","",[],"",1,1,0,0,0,252,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9517,"Metadata/Monsters/LeagueCrucible/Physical/SinsSpiderBoss",3133,62,4,5,19,"[""Metadata/Monsters/LeagueCrucible/Physical/SinsSpiderBoss.act""]","[""Metadata/Monsters/LeagueCrucible/Physical/SinsSpiderBoss.ao""]","Metadata/Monsters/LeagueCrucible/Physical/SinsSpiderBoss","[3916,22733]",1,"","",210,4,6,5,10,0,"[823,72,34,769,806,777,774,141,795,764,30,765,32,76,826,805]",200,[],135,135,700,500,0,"[390,4291,743,5395]","Metadata/Monsters/LeagueCrucible/Physical/SinsSpiderBoss.ais",[],"",13,"Knepha, Crawler of the Caverns",350,540,945,[9513],[],"",9,"","",0,[],[],[],"",1,6,100,0,0,100,5699,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,0,0,0,540,"",0,"",1,"",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9518,"Metadata/Monsters/LeagueCrucible/Physical/ShakariBoss_",3158,39,4,6,18,"[""Metadata/Monsters/LeagueCrucible/Physical/ShakariBoss.act""]","[""Metadata/Monsters/LeagueCrucible/Physical/ShakariBoss.ao""]","Metadata/Monsters/LeagueCrucible/Physical/ShakariBoss","[3916,4448,22734]",1,"","",130,4,6,4,10,0,"[804,808,71,48,791,797,141,764,31,29,765,822,826]",250,[],135,135,700,500,0,"[381,8071,8072,8105,5709,8174,5710,5252]","Metadata/Monsters/LeagueCrucible/Physical/ShakariBoss.ais","[6105,14014]","",13,"Drakhaina, Sentinel of the Sands",175,1375,1695,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,40217,"","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,750,"",0,"",1,"",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9519,"Metadata/Monsters/LeagueCrucible/Chaos/SkeletonMelee",3118,11,2,4,11,"[""Metadata/Monsters/LeagueCrucible/Chaos/SkeletonMelee.act""]","[""Metadata/Monsters/LeagueCrucible/Chaos/SkeletonMelee.ao""]","Metadata/Monsters/LeagueCrucible/Chaos/SkeletonMelee",[6213],1,"","",100,2,6,1,8,0,"[813,122,819,777,774,764,30,31,765,51,73,801]",80,[],105,105,700,500,0,[388],"Metadata/Monsters/LeagueCrucible/Chaos/SkeletonMelee.ais",[],"",8,"Forged Skeleton",128,112,975,[7089],[],"",9,"","",0,[],[9899],[],"",1,6,100,0,0,100,34665,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,112,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9520,"Metadata/Monsters/LeagueCrucible/Chaos/SkeletonMeleeAtlasUber",3119,11,2,4,11,"[""Metadata/Monsters/LeagueCrucible/Chaos/SkeletonMelee.act""]","[""Metadata/Monsters/LeagueCrucible/Chaos/SkeletonMelee.ao""]","Metadata/Monsters/LeagueCrucible/Chaos/SkeletonMelee",[6213],1,"","",100,2,6,1,8,0,"[813,122,819,777,774,764,30,31,765,51,73,801]",120,[],105,105,700,500,0,[388],"Metadata/Monsters/LeagueCrucible/Chaos/SkeletonMelee.ais",[],"",8,"Decayed Skeleton",132,114,975,[7089],[],"",9,"","",0,[],[],[],1,1,6,100,0,0,100,23118,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-10,10,0,114,"",0,"","","",3,1,0,0,0,0,0,0,"[""Metadata/Monsters/AtlasUbers/AtlasUberMonsterBase""]",0,0,0,0,0,""
9521,"Metadata/Monsters/LeagueCrucible/Chaos/SkeletonCaster__",3121,9,3,6,46,"[""Metadata/Monsters/LeagueCrucible/Chaos/SkeletonCaster.act""]","[""Metadata/Monsters/LeagueCrucible/Chaos/SkeletonCaster.ao""]","Metadata/Monsters/LeagueCrucible/Chaos/SkeletonCaster",[6213],1,"","",120,2,6,2,8,0,"[813,122,34,791,29,765,32,51,820,73,801]",100,[],105,105,700,500,0,[3650],"Metadata/Monsters/LeagueCrucible/Chaos/SkeletonCaster.ais",[],"",8,"Forged Skeleton",50,100,1605,[],[],"","","","",0,[],[9899],[],1,1,6,100,0,0,100,31122,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
9522,"Metadata/Monsters/LeagueCrucible/Chaos/SkeletonArcher",3171,32,3,6,40,"[""Metadata/Monsters/LeagueCrucible/Chaos/SkeletonArcher.act""]","[""Metadata/Monsters/LeagueCrucible/Chaos/SkeletonArcher.ao""]","Metadata/Monsters/LeagueCrucible/Chaos/SkeletonArcher",[6213],1,"","",80,2,6,4,8,0,"[813,122,767,786,803,31,29,765,822,32,51,73]",80,[],105,105,700,500,0,"[388,646]","Metadata/Monsters/LeagueCrucible/Chaos/SkeletonArcher.ais",[],"",8,"Forged Skeleton",124,96,1500,[13914],[13901],13913,13,"","",0,[],[9899],[],1,1,6,100,0,0,100,48985,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,96,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,""
