"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid","rid"
3172,4073,"",6712,[17376],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3173,4074,"",6713,"[17301,17362,17377]",[24],[],"","[1,1,1]",[9],"",[],"",[],[],[],[],"","","",""
3174,4075,"",6714,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3175,4076,"",6715,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3176,4077,"",6716,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3177,4078,"",6717,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3178,4079,"",6718,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3179,4080,"",6719,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3180,4081,"",6720,[17223],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3181,4082,"","",[346],[],[6543],"",[3],[37],"",[],"",[],[],[],[],"","",0,""
3182,4083,"","",[346],[],[6545],"",[3],[37],"",[],"",[],[],[],[],"","",0,""
3183,4084,"","",[346],[],[6544],"",[4],[37],"",[],"",[],[],[],[],"","",0,""
3184,4085,"",6721,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3185,4086,"",6722,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3186,4087,"",6723,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3187,4088,"",6724,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3188,4158,"",6743,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3189,4159,"",6744,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3190,4160,"",6745,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3191,4161,"",6746,[17645],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3192,4162,"",6747,[17633],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3193,4163,"",6748,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3194,4164,"",6749,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3195,4165,"",6750,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3196,4166,"",6751,[17652],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3197,4167,"",6752,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
3198,4169,"",6753,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3199,4170,"",6754,[17551],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3200,4171,"",6755,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3201,4172,"",6756,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3202,4173,"",6757,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3203,4174,"",6758,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3204,4175,"",6759,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
3205,4089,"",6760,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3206,4090,"",6761,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3207,4091,"",6762,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62664],[],"","","",""
3208,4092,"",6763,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62665],[],"","","",""
3209,4093,"",6764,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62666],[],"","","",""
3210,4094,"",6765,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62667],[],"","","",""
3211,4095,"",6766,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62668],[],"","","",""
3212,4096,"",6767,[17279],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3213,4097,"",6768,[17278],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3214,4098,"",6769,[17280],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3215,4099,"",6770,[17281],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3216,4100,"","",[16106],[33],[6223],"",[12],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3217,4101,"","",[16106],[33],[6222],"",[13],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3218,4102,"","",[16106],[33],[6221],"",[14],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3219,4103,"","",[16106],[33],[6226],"",[15],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3220,4104,"",6771,[17112],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3221,4105,"",6772,[17112],[21],[],"",[2],[15],"",[],"",[],[],[],[],"","","",""
3222,4106,"",6773,[17112],[21],[],"",[3],[15],"",[],"",[],[],[],[],"","","",""
3223,4107,"",6774,[17112],[21],[],"",[4],[15],"",[],"",[],[],[],[],"","","",""
3224,4108,"",6775,[16160],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
3225,4109,"",6776,[16160],[23],[],"",[2],[12],"",[],"",[],[],[],[],"","","",""
3226,4110,"",6777,[16160],[23],[],"",[3],[12],"",[],"",[],[],[],[],"","","",""
3227,4111,"",6778,[16160],[23],[],"",[4],[12],"",[],"",[],[],[],[],"","","",""
3228,4112,"",6779,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3229,4113,"",6780,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3230,4114,"",6781,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3231,4115,"",6782,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3232,4116,"",6783,"[17111,16310]",[22],[],"","[1,1]",[11],"",[],"",[],[],[],[],"","","",""
3233,4117,"",6784,"[17111,16310]",[22],[],"","[1,2]",[11],"",[],"",[],[],[],[],"","","",""
3234,4118,"",6785,"[17111,16310]",[22],[],"","[1,3]",[11],"",[],"",[],[],[],[],"","","",""
3235,4119,"",6786,"[17097,16312]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3236,4120,"",6787,"[17096,16312]",[25],[],"","[1,2]",[7],"",[],"",[],[],[],[],"","","",""
3237,4121,"",6788,"[17095,16312]",[25],[],"","[1,3]",[7],"",[],"",[],[],[],[],"","","",""
3238,4122,"",6789,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3239,4123,"",6790,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3240,4124,"",6791,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3241,4125,"",6792,[16986],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3242,4126,"","",[16985],[4],[],"",[1],[14],"",[],"",[],[],[],[],"","","",""
3243,4127,271,"",[17002],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","","",""
3244,4128,272,"",[17070],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","","",""
3245,4129,"","","[17037,16106]",[33],[6225],"","[1,11]","[26,27,28,29,30]","",[],1,[],[],[62669],[],"","","",""
3246,4130,"",6802,"[16503,17358]",[24],[],"","[1,1]",[10],"",[],"",[],[],[],[],"","","",""
3247,4137,"",6725,[17078],[],[],"",[1],[36],"",[1369],1,[],[],[],[],"","","",""
3248,4138,"","",[16106],[33],[],"",[16],"[26,27,28,29,30]","",[1358],1,[],[],[],[],"","","",""
3249,4139,"",6726,[17022],[32],[],"",[1],"[1,4]","","[1156,1157]",1,[],[],[],[],"","","",""
3250,4140,"",6727,[17109],[25],[],"",[1],[7],"",[305],1,[],[],[],[],"","","",""
3251,4141,"",6728,[17396],[24],[],"",[1],[9],"",[136],1,[],[],[],[],"","","",""
3252,4142,"",6729,"[16752,17342]",[5],[],"","[1,1]","[31,32]","",[464],1,[],[],[],[],"","","",""
3253,4143,"",6730,"[17282,16752]",[22],[],"","[1,1]",[11],"",[1338],1,[],[],[],[],"","","",""
3254,4144,"",6731,"[16983,17275]",[15],[],"","[1,1]",[1],"",[1018],1,[],[],[],[],"","","",""
3255,4145,"",6732,"[16983,17276]",[15],[],"","[1,1]",[1],"",[799],1,[],[],[],[],"","","",""
3256,4146,"",6733,[17631],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3257,4147,"",6734,[17631],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
3258,4148,"",6735,[17631],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3259,4149,"",6736,"[17631,17632]",[24],[],"","[1,1]",[9],"",[],"",[],[],[],[],"","","",""
3260,4150,273,"",[17253],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","","",""
3261,4151,"",6737,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3262,4152,"",6738,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3263,4153,"",6739,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3264,4154,"",6740,[17646],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3265,4155,"",6741,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3266,4156,"",6742,[17217],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3267,4182,"",4077,[17746],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3268,4183,"","","[346,9183]",[],[6958],"","[2,113]",[37],"",[],"",[],[],[],[],"","",0,""
3269,4184,"","","[346,9183]",[],"[6443,6649]","","[5,114]",[37],"",[],"",[],[],[],[],"","",0,""
3270,4185,"","","[346,9183]",[],"[6443,6649]","","[6,115]",[37],"",[],"",[],[],[],[],"","",0,""
3271,4186,"","","[346,4828,1300,14645,14646]",[],[6735],"","[6,16,6,5,4]",[37],"",[],"",[],[],[],[],"","",0,""
3272,4187,"","","[346,9183,2673,1723,14213]",[],[6808],"","[3,116,22,14,3]",[37],"",[],"",[],[],[],[],"","",0,""
3273,4188,"","","[346,1723,12032]",[],"[6530,6651]","","[5,17,81]",[37],"",[],"",[],[],[],[],"","",0,""
3274,4189,"","","[346,9183]",[],[6449],"","[3,122]",[37],"",[],"",[],[],[],[],"","",0,""
3275,4190,"",6803,[],[25],[],"",[],[7],"",[],1,[],[],[],[],"","","",""
3276,4191,"",6804,"[18177,18178,18179,18858]",[22],[],"","[1,1,1,1]",[11],"",[],1,[],[],[],[],"","","",""
3277,4192,"",6805,[],[21],[],"",[],[24],"",[466],1,[],[],[],[],"","","",""
3278,4193,"",6806,[],[24],[],"",[],[9],"",[160],1,[],[],[],[],"","","",""
3279,4194,"",6807,[],[8],[],"",[],"[1,4]","",[],1,[],[],[],[],"","","",""
3280,4195,"",6808,[18454],[25],[],"",[1],[7],"",[],1,[],[],[],[],"","","",""
3281,4196,"",6809,[18184],[24],[],"",[1],[9],"",[790],1,[],[],[],[],"","","",""
3282,4197,"",6810,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3283,4198,"",6811,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3284,4199,"",6812,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3285,4200,"",6813,[],[22],[],"",[],[11],"",[347],1,[],[],[],[],"","","",""
3286,4201,"",6814,[18461],[4],[],"",[1],[25],"",[],1,[],[],[],[],"","","",""
3287,4202,"",6815,[18461],[4],[],"",[3],[25],"",[],1,[],[],[],[],"","","",""
3288,4203,"",6816,[18461],[4],[],"",[2],[25],"",[],1,[],[],[],[],"","","",""
3289,4204,"",6817,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
3290,4205,"",6818,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
3291,4206,"",6819,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
3292,4207,"",6820,[17820],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3293,4208,"",6821,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3294,4209,"",6822,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3295,4210,"",6823,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3296,4211,"",6824,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3297,4212,"",6825,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3298,4214,"",6826,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3299,4215,"",6827,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3300,4216,"",6828,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3301,4217,"",6829,[18130],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3302,4218,"",6830,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3303,4219,"",6831,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3304,4220,"",6832,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3305,4221,"",6833,[],[24],[],"",[],[9],"",[],"",[],[],[],[5],"","","",""
3306,4223,"",6834,[17782],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3307,4224,"","",[17816],[33],[],"",[1],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3308,4225,"","",[18040],[],[],"",[1],[36],"",[1232],1,[],[],[],[],"","","",""
3309,4226,"",6835,[17759],[14],[],"",[1],[1],"",[1373],1,[],[],[],[],"","","",""
3310,4227,"",6836,[18180],[23],[],"",[1],[12],"",[188],1,[],[],[],[],"","","",""
3311,4228,"",6837,[18357],[5],[],"",[1],"[31,32]","",[1377],1,[],[],[],[],"","","",""
3312,4229,"",6838,[],[25],[],"",[],[7],"",[1217],1,[],[],[],[],"","","",""
3313,4230,"",6839,[],[11],[],"",[],"[1,4]","",[235],1,[],[],[],[],"","","",""
3314,4231,"",6840,[],[56],[],"",[],"[1,4]","",[169],1,[],[],[],[],"","","",""
3315,4232,"",6841,[],[16],[],"",[],[1],"",[492],1,[],[],[],[],"","","",""
3316,4233,"","",[16106],[33],[6224],"",[17],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3317,4234,"","",[16106],[33],[6228],"",[18],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3318,4235,"",6842,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3319,4236,"",6843,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3320,4237,"",6844,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3321,4238,"",6845,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3322,4239,"",6846,[18184],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3323,4240,"",6847,[18184],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
3324,4241,"",6848,[18184],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3325,4242,"",6849,[18184],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3326,4249,"",6850,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3327,4250,"",6851,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3328,4251,"",6852,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3329,4252,"",6853,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3330,4253,"",6854,"[17817,18198]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3331,4254,"",6855,"[17817,18198]",[23],[],"","[1,1]",[12],"",[],"",[],[],[],[],"","","",""
3332,4255,"",6856,"[17817,18198]",[22],[],"","[1,1]",[11],"",[],"",[],[],[],[],"","","",""
3333,4256,"",6857,"[17817,18198]",[24],[],"","[1,1]",[9],"",[],"",[],[],[],[],"","","",""
3334,4257,"",6857,"[17817,18198,17645]",[24],[],"","[1,1,1]",[9],"",[],"",[],[],[],[],"","","",""
3335,4258,"",6858,"[17817,18199]",[24],[],"","[1,2]",[10],"",[],"",[],[],[],[],"","","",""
3336,4259,"",6859,"[17817,18199]",[24],[],"","[1,1]",[10],"",[],"",[],[],[],[],"","","",""
3337,4261,"","","[318,17817]",[4],[],"","[198,1]",[14],"",[],"",[],[],[],[],"","","",""
3338,4262,"",6860,[17818],"[7,56,6,8,9,10,11,12,15,16,17,32,14,57,13,20]",[],"",[1],"[1,4]","",[],"",[],[],[63724],[],"","","",""
3339,4263,"",6861,[17817],[26],[],"",[1],[4],"",[],"",[],[],[],[],"","","",""
3340,4264,275,"",[17819],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]","",[],"",[],[],[63723],[],"","","",""
3341,4265,"","","[1366,17817,18209]",[23],[],"","[107,1,1]",[13],"",[],"",[],[],[],[],"","","",""
3342,4266,"",6862,[17817],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3343,4269,"",6863,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
3344,4270,"",6864,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
3345,4271,"",6865,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
3346,4279,"",6866,[18339],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3347,4280,"",6867,[18339],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3348,4281,"",6868,[18210],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3349,4282,"",6869,[18211],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3350,4283,"",6870,[18212],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3351,11034,"",6871,[],[21],[],"",[],[33],"",[],"",[],[],[63637],[],"","","",""
3352,11035,"",6872,[],[21],[],"",[],[33],"",[],"",[],[],[63638],[],"","","",""
3353,11036,"",6873,[],[21],[],"",[],[33],"",[],"",[],[],[63639],[],"","","",""
3354,11037,"",6874,[],[21],[],"",[],[33],"",[],"",[],[],[63640],[],"","","",""
3355,4287,"",6875,[18171],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3356,4288,"",6876,[18360],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
3357,4289,"",6877,[18203],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3358,4290,"",6878,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3359,4291,"",6879,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3360,4292,"",6880,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3361,4293,"",6881,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3362,4294,"",6882,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3363,4295,277,"",[1366],[23],[],"",[108],[13],"",[],"",[],[],[],[],"","","",""
3364,4296,"",6883,[18895],[8],[],"",[1],"[1,4]","",[],"",[],[],[],[],"","","",""
3365,4297,"","","[346,9183]",[],"[6541,6661]","","[-71,119]",[37],"",[],"",[],[],[],[],"","",0,""
3366,4298,"","","[346,9183]",[],[6542],"","[-72,120]",[37],"",[],"",[],[],[],[],"","",0,""
3367,4299,"","","[346,9183]",[],"[6540,6662]","","[-73,121]",[37],"",[],"",[],[],[],[],"","",0,""
3368,4300,"",6793,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3369,4301,"",6794,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3370,4302,"",6795,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3371,4303,"",6796,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3372,4304,"",6797,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3373,4305,"",6798,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3374,4306,"",6799,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3375,4307,"",6800,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3376,4308,"",6801,[18181],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3377,4309,"",6884,[18181],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3378,4310,"",6885,[18342],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3379,4311,"",6886,[18507],[13],[],"",[1],[1],"",[],"",[],[],[],[7],"","","",""
3380,4312,"",6892,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3381,4313,"",6893,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3382,4314,"",6894,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3383,4315,"",6895,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3384,4316,"",6896,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3385,4317,"",6897,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3386,4318,"",6898,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3387,4320,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[0],"","","",""
3388,11046,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[2],"","","",""
3389,11047,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[1],"","","",""
3390,11048,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[3],"","","",""
3391,11049,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[4],"","","",""
3392,4321,"",6887,[18490],"[12,17]",[],"",[1],"[1,4]","",[],"",[],[],[],[6],"","","",""
3393,4322,"",6888,[],"[12,17]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
3394,4323,"",6889,[],[22],[],"",[],[11],"",[193],1,[],[],[],[],"","","",""
3395,4324,"",6890,[],[17],[],"",[],[1],"",[123],1,[],[],[],[],"","","",""
3396,4325,"",6891,[18877],[26],[],"",[1],[4],"",[183],1,[],[],[],[],"","","",""
3397,4326,"","",[346],[],"[6480,7134]","",[8],[37],"",[],"",[],[],[],[],"","",0,""
3398,11051,"","",[],[],[],"",[],[34],"",[],"",[],[],[],[],"","","",""
3399,4327,"","","[346,12032,9183,14647]",[],"[6935,7143]","","[2,61,123,7]",[37],"",[],"",[],[],[],[],"","",0,""
3400,4328,"","","[346,1723]",[],"[6787,7141]","","[3,18]",[37],"",[],"",[],[],[],[],"","",0,""
3401,11058,"","",[],[],[],"",[],[34],"",[],"",[],[],[],[],"","","",""
3402,4329,"",6899,[18871],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3403,4330,"",6900,[18974],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3404,4331,"",6901,[18973],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3405,4332,"",6902,[18521],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3406,4333,"","","[16106,18714]",[33],[6220],"","[19,1]","[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3407,4340,"",6903,[18892],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3408,4341,"",6904,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3409,4342,"",6905,[18893],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3410,4343,"",6906,[18894],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3411,4334,"",6907,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3412,4335,"",6908,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3413,4336,"",6909,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3414,4337,"",6910,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3415,4338,"",6911,[18759],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3416,4344,"",6912,[18873],"[9,10,15]",[],"",[1],"[1,4]","",[],"",[],[],[],[],"","","",""
3417,4345,"",6913,[18873],"[9,10,15]",[],"",[4],"[1,4]","",[],"",[],[],[],[],"","","",""
3418,4346,"",6914,[18873],"[9,10,15]",[],"",[2],"[1,4]","",[],"",[],[],[],[],"","","",""
3419,4347,"",6915,[18873],"[9,10,15]",[],"",[3],"[1,4]","",[],"",[],[],[],[],"","","",""
3420,4354,"",6916,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3421,4355,"",6917,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3422,4356,"",6918,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3423,4357,"",6919,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3424,4358,"",6920,[19519],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3425,4359,"",6921,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3426,4360,"",6922,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3427,4361,"",6923,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3428,4362,"",6924,[19519],[25],[],"",[2],[7],"",[],"",[],[],[],[],"","","",""
3429,4363,"",6925,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3430,4364,"",6926,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3431,4365,"",6927,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3432,4366,"",6928,"[18735,18738]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3433,4367,"",6929,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3434,4368,"",6930,"[18733,18736]",[22],[],"","[1,1]",[11],"",[],"",[],[],[],[],"","","",""
3435,4369,"",6931,"[18734,18737]",[24],[],"","[1,1]",[9],"",[],"",[],[],[],[],"","","",""
3436,4377,"",6932,[18979],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3437,4378,"",6933,[18979],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
3438,4379,"",6934,[18979],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3439,4380,"",6935,[18979],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3440,4381,"",6936,[18979],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3441,4382,"",6937,[18979],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3442,4383,"","","[318,18979]",[4],[],"","[199,1]",[14],"",[],"",[],[],[],[],"","","",""
3443,4384,"",6938,[18980],"[6,7,56,8,9,10,11,12,13,14,57,15,16,17,32]",[],"",[1],"[1,4]","",[],"",[],[],[],[],"","","",""
3444,4385,278,"",[18981],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]","",[],"",[],[],[],[],"","","",""
3445,4386,279,"","[1366,18661,18979]",[23],[],"","[109,1,1]",[13],"",[],"",[],[],[],[],"","","",""
