"rownum","Id","bool","i32","Name","AOFiles","bool","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","f32","i32","i32","i32","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","[rid]","string","i32","i32","bool","rid","rid","bool","bool","[rid]","bool","[rid]","bool","bool","bool","i32","i32","rid","bool"
2125,"Metadata/Chests/RedvaleChest16_MagicAndRare",1,4,"Rusted Chest","[""Metadata/Chests/RedVale/RedValeChest16.ao""]",1,10,1049362432,5,-16908288,-16843010,-16843010,-16843010,65278,0,-1946157056,1342,0,0,-1946157056,1342,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1946157056,1342,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",""
2126,"Metadata/Chests/RedvaleChest18_MagicAndRare",1,4,"Rusted Chest","[""Metadata/Chests/RedVale/RedValeChest18.ao""]",1,10,1055784960,5,-16908288,-16843010,-16843010,-16843010,65278,0,-301989888,1342,0,0,-301989888,1342,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-301989888,1342,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",""
2127,"Metadata/Chests/RedvaleChest22_MagicAndRare",1,4,"Rusted Chest","[""Metadata/Chests/RedVale/RedValeChest22.ao""]",1,10,1062207488,5,-16908288,-16843010,-16843010,-16843010,65278,0,1342177280,1343,0,0,1342177280,1343,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1342177280,1343,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",""
2128,"Metadata/Chests/GenericBarrel_01_MagicAndRare",1,4,"Barrel","[""Metadata/Chests/Barrels/GenericBarrel01.ao""]",1,6,1068892160,5,-16908288,-16843010,-16843010,-16843010,65278,0,-1241513984,1343,0,0,-1241513984,1343,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1241513984,1343,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,1,1,1,600,"",""
2129,"Metadata/Chests/Caravan/DreadnoughtMarakethChest03_MagicAndRare",1,4,"Trunk","[""Metadata/Chests/Caravan/DreadnoughtMarakethChest03.ao""]",1,10,1077936128,5,-16908288,-16843010,-16843010,-16843010,65278,0,1073741824,1344,0,0,1073741824,1344,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1073741824,1344,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,1,1,1,1000,"",""
2130,"Metadata/Chests/Caravan/DreadnoughtMarakethChest01_MagicAndRare",1,4,"Trunk","[""Metadata/Chests/Caravan/DreadnoughtMarakethChest01.ao""]",1,10,1086980096,5,-16908288,-16843010,-16843010,-16843010,65278,0,-905969664,1344,0,0,-905969664,1344,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-905969664,1344,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,1,1,1,1000,"",""
2131,"Metadata/Chests/Caravan/DreadnoughtMarakethChest04_MagicAndRare",1,4,"Trunk","[""Metadata/Chests/Caravan/DreadnoughtMarakethChest04.ao""]",1,10,1096024064,5,-16908288,-16843010,-16843010,-16843010,65278,0,1409286144,1345,0,0,1409286144,1345,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1409286144,1345,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,1,1,1,1000,"",""
2132,"Metadata/Terrain/Gallows/Act1/1_13_2/Objects/BlacksmithChest",1,2,"Blacksmith's Chest","[""Metadata/Chests/Chests/Chest26.ao""]",1,10,1107296256,5,-16908288,-16843010,-16843010,-16843010,65278,0,0,1346,0,0,0,1346,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,0,1346,-33554432,-16843010,-16843010,-16843010,1425997566,1345,16777216,"",[],"",0,0,"","","",1,"",[],"",[],"",1,1,1,1000,"",1
2133,"Metadata/Chests/UniqueVaultGoldChest_02",1,4,"Canister","[""Metadata/Chests/VaalGoldenCannisters/VaalGoldenCannister02.ao""]",1,10,1113194496,5,-16908288,-16843010,-16843010,-16843010,65278,0,1509949440,1346,0,0,1509949440,1346,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1509949440,1346,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-90,90,"","","","","",[],"",[],1,1,1,0,1000,"",1
2134,"Metadata/Chests/UniqueVaultGoldChest_01","",4,"Kamasa's Treasury","[""Metadata/Chests/KethAscendancyChests/kethChestGold.ao""]",1,40,1121583104,5,-16908288,-16843010,-16843010,-16843010,65278,0,-637534208,1346,0,0,-637534208,1346,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-637534208,1346,-33554432,-16843010,-16843010,-16843010,-620822786,1346,16777216,"",[],"",0,0,"","","","","",[],1,[],"",1,1,3,4000,"",1
2135,"Metadata/Chests/UniqueVaultGoldCluster_01","",2,"","[""Metadata/Chests/Gold/invisible_chest.ao""]","",40,1133510656,5,-16908288,-16843010,-16843010,-16843010,65278,0,-1879048192,1347,0,0,-1879048192,1347,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1879048192,1347,-33554432,-16843010,-16843010,-16843010,989789950,1148,16777216,"",[],"",0,0,"","","","","",[],1,[],1,"","",1,0,"",1
2136,"Metadata/Chests/UniqueVaultGoldCluster_02","",2,"","[""Metadata/Chests/Gold/invisible_chest.ao""]","",10,1139671040,5,-16908288,-16843010,-16843010,-16843010,65278,0,-301989888,1347,0,0,-301989888,1347,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-301989888,1347,-33554432,-16843010,-16843010,-16843010,989789950,1148,16777216,"",[],"",0,0,"","","","","",[],1,[],1,"","",1,0,"",1
2137,"Metadata/Chests/UniqueVaultGoldCluster_03","",2,"","[""Metadata/Chests/Gold/invisible_chest.ao""]","",2,1145831424,5,-16908288,-16843010,-16843010,-16843010,65278,0,1275068416,1348,0,0,1275068416,1348,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1275068416,1348,-33554432,-16843010,-16843010,-16843010,989789950,1148,16777216,"",[],"",0,0,"","","","","",[],1,[],1,"","",1,0,"",1
2138,"Metadata/Chests/AntNestChest_01",1,4,"Mound","[""Metadata/Chests/AntNests/AntNest01.ao""]",1,6,1156710400,5,-16908288,-16843010,-16843010,-16843010,65278,0,-234881024,1348,0,0,-234881024,1348,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-234881024,1348,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-90,90,"","","","","",[],"",[],1,1,1,2,600,"",1
2139,"Metadata/Chests/AntNestChest_02",1,4,"Mound","[""Metadata/Chests/AntNests/AntNest02.ao""]",1,6,1166671872,5,-16908288,-16843010,-16843010,-16843010,65278,0,-1979711488,1349,0,0,-1979711488,1349,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1979711488,1349,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-90,90,"","","","","",[],"",[],1,1,1,2,600,"",1
2140,"Metadata/Chests/LeaguesExpedition/KaruiTotemChest","",4,"Arohongui's Hoard","[""Metadata/Terrain/Doodads/Leagues/Expedition/MiscExplodables/KaruiCurrencyTotem.ao""]",1,25,1187250176,5,-16908288,-16843010,-16843010,-16843010,16842494,0,-1006632960,1350,0,0,-738197504,1350,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-738197504,1350,-33554432,-16843010,-16843010,-16843010,-721486082,1350,16777216,"",[],"smash_01_01",0,0,"","","","","",[],1,[],"",1,1,3,2500,"",1
2141,"Metadata/Terrain/Doodads/Leagues/Expedition/ExpeditionVaalStoneChest","",3,"Vaal Chest","[""Metadata/Terrain/Doodads/Leagues/Expedition/ExpeditionVaalStoneChest02.ao""]",1,1,1218445312,5,-16908288,-16843010,-16843010,-16843010,16842494,0,-1610612736,1352,0,0,-1342177280,1352,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1342177280,1352,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],"","","",1,100,"",1
2142,"Metadata/Chests/LeaguesExpedition/GenericShatterable","",2,"","[""Metadata/Chests/Gold/invisible_chest.ao""]",1,10,1227096064,5,-16908288,-16843010,-16843010,-16843010,65278,0,603979776,1353,0,0,603979776,1353,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,603979776,1353,-33554432,-16843010,-16843010,-16843010,620691198,1353,16777216,"",[],"",0,0,"","","","","",[],1,[],"","","",3,1000,"",1
2143,"Metadata/Terrain/Doodads/Leagues/Expedition/ExpeditionUltimatiumRelicExploded","",2,"Vaal Pedestal","[""Metadata/Terrain/Doodads/Leagues/Expedition/VaalRelics.ao""]",1,0,1256718336,5,-16908288,-16843010,-16843010,-16843010,65278,0,-402653184,1354,0,0,-402653184,1354,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-402653184,1354,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],"","","",1,0,"",1
2144,"Metadata/Terrain/Leagues/Expedition/Objects/ExpeditionBeastUncut","",2,"Beast Skin","[""Metadata/Terrain/Doodads/Leagues/Expedition/MiscExplodables/CrystallineBeastSkinCluster01.ao""]",1,0,1279787008,5,-16908288,-16843010,-16843010,-16843010,65278,0,1207959552,1356,0,0,1207959552,1356,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1207959552,1356,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],"","","",1,0,"",1
2145,"Metadata/Chests/Reliquary/ReliquaryTwilightOrder","",4,"Relic Vault","[""Metadata/Chests/Reliquary/kethChestGold.ao""]",1,0,1292632064,5,-16908288,-16843010,-16843010,-16843010,65278,0,201326592,1357,0,0,201326592,1357,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,201326592,1357,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],"","","",3,0,"",1
2146,"Metadata/Chests/UniqueMegalithChest_01","",2,"Empowered Rune","[""Metadata/Terrain/Doodads/Maps/Megalith/RuneStone01.ao""]",1,1,1307705344,5,-16908288,-16843010,-16843010,-16843010,16842494,0,-234881024,1357,0,0,33554432,1358,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,33554432,1358,-33554432,-16843010,-16843010,-16843010,50265854,1358,16777216,"",[],"",0,0,"","","","","",[],1,[],"","","",1,100,"",1
2147,"Metadata/Chests/UniqueMegalithChest_02","",2,"Empowered Rune","[""Metadata/Terrain/Doodads/Maps/Megalith/RuneStone02.ao""]",1,1,1326317568,5,-16908288,-16843010,-16843010,-16843010,16842494,0,234881024,1359,0,0,503316480,1359,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,503316480,1359,-33554432,-16843010,-16843010,-16843010,50265854,1358,16777216,"",[],"",0,0,"","","","","",[],1,[],"","","",1,100,"",1
2148,"Metadata/Chests/UniqueMegalithChest_03","",2,"Empowered Rune","[""Metadata/Terrain/Doodads/Maps/Megalith/RuneStone03.ao""]",1,1,1340342272,5,-16908288,-16843010,-16843010,-16843010,16842494,0,-469762048,1359,0,0,-201326592,1359,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-201326592,1359,-33554432,-16843010,-16843010,-16843010,50265854,1358,16777216,"",[],"",0,0,"","","","","",[],1,[],"","","",1,100,"",1
2149,"Metadata/Chests/UniqueMegalithChest_04","",2,"Empowered Rune","[""Metadata/Terrain/Doodads/Maps/Megalith/RuneStone04.ao""]",1,1,1354366976,5,-16908288,-16843010,-16843010,-16843010,16842494,0,-1174405120,1360,0,0,-905969664,1360,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-905969664,1360,-33554432,-16843010,-16843010,-16843010,50265854,1358,16777216,"",[],"",0,0,"","","","","",[],1,[],"","","",1,100,"",1
2150,"Metadata/Chests/UniqueMegalithChest_05","",2,"Empowered Rune","[""Metadata/Terrain/Doodads/Maps/Megalith/RuneStone05.ao""]",1,1,1368391680,5,-16908288,-16843010,-16843010,-16843010,16842494,0,-1879048192,1361,0,0,-1610612736,1361,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1610612736,1361,-33554432,-16843010,-16843010,-16843010,50265854,1358,16777216,"",[],"",0,0,"","","","","",[],1,[],"","","",1,100,"",1
2151,"Metadata/Chests/UniqueMegalithChest_06","",2,"Empowered Rune","[""Metadata/Terrain/Doodads/Maps/Megalith/RuneStone06.ao""]",1,1,1382416384,5,-16908288,-16843010,-16843010,-16843010,16842494,0,1711276032,1362,0,0,1979711488,1362,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1979711488,1362,-33554432,-16843010,-16843010,-16843010,50265854,1358,16777216,"",[],"",0,0,"","","","","",[],1,[],"","","",1,100,"",1
2152,"Metadata/Chests/UniqueMegalithChest_07","",2,"Empowered Rune","[""Metadata/Terrain/Doodads/Maps/Megalith/RuneStone07.ao""]",1,1,1396441088,5,-16908288,-16843010,-16843010,-16843010,16842494,0,1006632960,1363,0,0,1275068416,1363,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1275068416,1363,-33554432,-16843010,-16843010,-16843010,50265854,1358,16777216,"",[],"",0,0,"","","","","",[],1,[],"","","",1,100,"",1
2153,"Metadata/Chests/UniqueMegalithChest_08","",2,"Empowered Rune","[""Metadata/Terrain/Doodads/Maps/Megalith/RuneStone08.ao""]",1,1,1410465792,5,-16908288,-16843010,-16843010,-16843010,16842494,0,301989888,1364,0,0,570425344,1364,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,570425344,1364,-33554432,-16843010,-16843010,-16843010,50265854,1358,16777216,"",[],"",0,0,"","","","","",[],1,[],"","","",1,100,"",1
2154,"Metadata/Chests/UniqueMegalithChest_09","",2,"Empowered Rune","[""Metadata/Terrain/Doodads/Maps/Megalith/RuneStone09.ao""]",1,1,1424490496,5,-16908288,-16843010,-16843010,-16843010,16842494,0,-402653184,1364,0,0,-134217728,1364,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-134217728,1364,-33554432,-16843010,-16843010,-16843010,50265854,1358,16777216,"",[],"",0,0,"","","","","",[],1,[],"","","",1,100,"",1
2155,"Metadata/Chests/UniqueMegalithChest_10","",2,"Empowered Rune","[""Metadata/Terrain/Doodads/Maps/Megalith/RuneStone09.ao""]",1,1,1431306240,5,-16908288,-16843010,-16843010,-16843010,16842494,0,1342177280,1365,0,0,1610612736,1365,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1610612736,1365,-33554432,-16843010,-16843010,-16843010,50265854,1358,16777216,"",[],"",0,0,"","","","","",[],1,[],"","","",1,100,"",1
2156,"Metadata/Chests/SirenCaveShellChest","",2,"Clam","[""Metadata/Chests/SirenCaveShellChest/ShellChest01.ao""]",1,8,1445462016,5,-16908288,-16843010,-16843010,-16843010,65278,0,671088640,1366,0,0,671088640,1366,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,671088640,1366,-33554432,-16843010,-16843010,-16843010,-889258242,0,0,"",[],"",0,0,"","","","","",[],1,[],"",1,1,1,800,"",1
2157,"Metadata/Chests/LeagueAzmeri/OmenChest","",5,"Omen Altar","[""Metadata/Terrain/Doodads/Leagues/Azmeri/OmanShrine01_01.ao"",""Metadata/Terrain/Doodads/Leagues/Azmeri/OmanShrine01_02.ao"",""Metadata/Terrain/Doodads/Leagues/Azmeri/OmanShrine01_03.ao""]",1,0,1477443584,5,-16908288,-16843010,-16843010,-16843010,65278,0,268435456,1368,0,0,268435456,1368,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,268435456,1368,-33554432,-16843010,-16843010,-16843010,-889258242,0,0,"",[],"",0,0,"","","","","",[],"",[],"","","",1,0,"",1
2158,"Metadata/Chests/Cleansed/MinibossChasm","",8,"","[""Metadata/Terrain/Doodads/Maps/Corruption/SanctifiedCorruption/SanctifiedChasm.ao""]",1,0,1493958656,5,-16908288,-16843010,-16843010,-16843010,65278,0,201326592,1369,0,0,201326592,1369,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,201326592,1369,-33554432,-16843010,-16843010,-16843010,285146878,1368,0,"",[],"emerge_wild_01",0,0,"","","","","",[],"",[],"","","",3,0,"",1
2159,"Metadata/Chests/FrozenFalls/EzomyteChest_01",1,4,"Effigy","[""Metadata/Chests/EzomyteChests/Snow/EzomyteChest_01.ao""]",1,6,1509687296,5,-16908288,-16843010,-16843010,-16843010,65278,0,-67108864,1369,0,0,-67108864,1369,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-67108864,1369,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-15,15,"","","","","",[],"",[],1,1,1,1,600,"",1
2160,"Metadata/Chests/FrozenFalls/EzomyteChest_02",1,4,"Effigy","[""Metadata/Chests/EzomyteChests/Snow/EzomyteChest_02.ao""]",1,6,1523318784,5,-16908288,-16843010,-16843010,-16843010,65278,0,-872415232,1370,0,0,-872415232,1370,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-872415232,1370,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-15,15,"","","","","",[],"",[],1,1,1,1,600,"",1
2161,"Metadata/Chests/FrozenFalls/EzomyteChest_03",1,4,"Effigy","[""Metadata/Chests/EzomyteChests/Snow/EzomyteChest_04.ao""]",1,6,1536950272,5,-16908288,-16843010,-16843010,-16843010,65278,0,-1677721600,1371,0,0,-1677721600,1371,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1677721600,1371,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-15,15,"","","","","",[],"",[],1,1,1,1,600,"",1
2162,"Metadata/Chests/FrozenFalls/EzomyteChest_04",1,4,"Effigy","[""Metadata/Chests/EzomyteChests/Snow/EzomyteChest_04.ao""]",1,6,1543372800,5,-16908288,-16843010,-16843010,-16843010,65278,0,-33554432,1371,0,0,-33554432,1371,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-33554432,1371,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-15,15,"","","","","",[],"",[],1,1,1,1,600,"",1
2163,"Metadata/Chests/FrozenFalls/EzomyteChest_05",1,2,"Pot","[""Metadata/Chests/EzomyteChests/Snow/EzomyteChest_05.ao""]","",2,1557004288,5,-16908288,-16843010,-16843010,-16843010,65278,0,-838860800,1372,0,0,-838860800,1372,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-838860800,1372,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-15,15,"","","","","",[],"",[],1,"","",1,200,"",1
2164,"Metadata/Chests/FrozenFalls/EzomyteChest_06",1,2,"Pot","[""Metadata/Chests/EzomyteChests/Snow/EzomyteChest_06.ao""]","",2,1570635776,5,-16908288,-16843010,-16843010,-16843010,65278,0,-1644167168,1373,0,0,-1644167168,1373,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1644167168,1373,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-15,15,"","","","","",[],"",[],1,"","",1,200,"",1
2165,"Metadata/Chests/FrozenFalls/ForestCache01",1,4,"Cache","[""Metadata/Chests/ForestCache/Snow/ForestCache01.ao""]",1,4,1583480832,5,-16908288,-16843010,-16843010,-16843010,65278,0,1644167168,1374,0,0,1644167168,1374,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1644167168,1374,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,400,"",1
2166,"Metadata/Chests/FrozenFalls/ForestCache02",1,4,"Cache","[""Metadata/Chests/ForestCache/Snow/ForestCache02.ao""]",1,4,1596325888,5,-16908288,-16843010,-16843010,-16843010,65278,0,637534208,1375,0,0,637534208,1375,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,637534208,1375,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,400,"",1
2167,"Metadata/Chests/FrozenFalls/ForestCache03",1,4,"Cache","[""Metadata/Chests/ForestCache/Snow/ForestCache03.ao""]",1,4,1609170944,5,-16908288,-16843010,-16843010,-16843010,65278,0,-369098752,1375,0,0,-369098752,1375,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-369098752,1375,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,400,"",1
