"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","AscendancyKey","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","GrantedEffectsPerLevel","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","string","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool"
3560,"atlas_expedition_4202","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionNode1.dds",[17572],5,0,0,0,56512,"Expedition Detonation Chain Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3561,"atlas_expedition_4201","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionNode1.dds",[14730],4,0,0,0,34926,"Expedition Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3562,"atlas_expedition_4200","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionNode1.dds",[17572],5,0,0,0,491,"Expedition Detonation Chain Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3563,"atlas_expedition_4199","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionNode1.dds",[14730],4,0,0,0,38191,"Expedition Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3564,"atlas_expedition_4198","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionNode1.dds",[17572],5,0,0,0,10668,"Expedition Detonation Chain Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3565,"atlas_expedition_4197","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionNode1.dds",[14619],5,0,0,0,65161,"Expedition Vendor Reroll Currency Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3566,"atlas_expedition_4196","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionNode1.dds",[14618],4,0,0,0,28882,"Expedition Artifact Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3567,"atlas_expedition_4195","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionNode1.dds",[14619],5,0,0,0,49784,"Expedition Vendor Reroll Currency Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3568,"atlas_expedition_4194","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionTujen.dds",[17589],90,0,0,0,15639,"Scratchin' up the Ground",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3569,"atlas_expedition_4193","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionDannig.dds",[17591],65,0,0,0,4619,"A Noble Quest",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3570,"atlas_expedition_4192","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionSpawnMissingLife.dds",[17583],20,0,0,0,30021,"Ancient Decay",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3571,"atlas_expedition_4191","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionRog.dds",[17590],90,0,0,0,5718,"Rather Not",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3572,"atlas_expedition_4190","Art/2DArt/SkillIcons/passives/AtlasTrees/ExpeditionGwennen.dds",[17588],90,0,0,0,32761,"Lucky Guess",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3573,"atlas_harbinger_1_1","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13690],2,0,0,0,40521,"Additional Harbinger Shards",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Additional Harbinger Shards",257,0,0,0,0,"",[13690],0,[],""
3574,"atlas_harbinger_1_2_","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13690],2,0,0,0,51617,"Additional Harbinger Shards",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Additional Harbinger Shards",257,0,0,0,0,"",[13690],0,[],""
3575,"atlas_harbinger_1_3","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNotable1.dds",[6292],1,0,0,0,49919,"Ominous Arrival",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Ominous Arrival",2049,0,0,0,0,"",[13796],0,[],""
3576,"atlas_harbinger_1_4","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13690],2,0,0,0,64977,"Additional Harbinger Shards",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Additional Harbinger Shards",257,0,0,0,0,"",[13690],0,[],""
3577,"atlas_harbinger_2_2","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13796],5,0,0,0,28202,"Additional Harbinger Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harbinger Chance",257,0,0,0,0,"",[13796],0,[],""
3578,"atlas_harbinger_2_3","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13796],5,0,0,0,51326,"Additional Harbinger Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harbinger Chance",257,0,0,0,0,"",[13796],0,[],""
3579,"atlas_harbinger_2_4","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNotable3.dds",[14044],25,0,0,0,17015,"First Wave",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",2561,0,0,0,0,"",[14044],0,[],""
3580,"atlas_harbinger_2_5","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13796],5,0,0,0,45670,"Additional Harbinger Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harbinger Chance",257,0,0,0,0,"",[13796],0,[],""
3581,"atlas_harbinger_3_1","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13796],5,0,0,0,46824,"Additional Harbinger Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harbinger Chance",257,0,0,0,0,"",[13796],0,[],""
3582,"atlas_harbinger_3_2","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13796],5,0,0,0,7992,"Additional Harbinger Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harbinger Chance",257,0,0,0,0,"",[13796],0,[],""
3583,"atlas_harbinger_3_3","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13690],2,0,0,0,58860,"Additional Harbinger Shards",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Additional Harbinger Shards",257,0,0,0,0,"",[13690],0,[],""
3584,"atlas_harbinger_3_4","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds","[15512,15513]",60,1,0,0,17187,"Unspeakable Offensive",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3585,"atlas_harbinger_3_5","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13690],2,0,0,0,44502,"Additional Harbinger Shards",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Additional Harbinger Shards",257,0,0,0,0,"",[13690],0,[],""
3586,"atlas_harbinger_3_6","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13796],5,0,0,0,25129,"Additional Harbinger Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harbinger Chance",257,0,0,0,0,"",[13796],0,[],""
3587,"atlas_harvest_1_1","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],5,0,0,0,9178,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harvest Chance",12801,0,0,0,0,"",[17061],0,[],""
3588,"atlas_harvest_1_2","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],5,0,0,0,22125,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harvest Chance",12801,0,0,0,0,"",[17061],0,[],""
3589,"atlas_harvest_1_3","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],5,0,0,0,17089,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harvest Chance",12801,0,0,0,0,"",[17061],0,[],""
3590,"atlas_harvest_1_4","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNotable3.dds",[13315],15,0,0,0,54874,"Call of the Grove",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Call of the Grove",32001,0,0,0,0,"",[17061],0,[],""
3591,"atlas_harvest_2_1","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[17445],3,0,0,0,19883,"Harvest Monster Duplication Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harvest Chance",12801,0,0,0,0,"",[17061],0,[],""
3592,"atlas_harvest_2_3","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[16679],3,0,0,0,58007,"Additional Lifeforce from Harvest",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3593,"atlas_harvest_2_4","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[16679],3,0,0,0,62435,"Additional Lifeforce from Harvest",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3594,"atlas_harvest_2_5_","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNotable2.dds","[13318,13317]",200,10,0,0,53175,"Bountiful Harvest",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Bountiful Harvest",25601,2560,0,0,0,"","[13318,13317]",0,[],""
3595,"atlas_harvest_2_6","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNotable6.dds","[13618,13323]",60,10,0,0,57163,"Heart of the Grove",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heart of the Grove",7681,2560,0,0,0,"","[13618,13323]",0,[],""
3596,"atlas_harvest_2_7","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[17447],10,0,0,0,16510,"Harvest Tier 3 Plant Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3597,"atlas_harvest_3_1","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[17447],10,0,0,0,59622,"Harvest Tier 3 Plant Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3598,"atlas_harvest_3_2","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],5,0,0,0,22721,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harvest Chance",12801,0,0,0,0,"",[17061],0,[],""
3599,"atlas_harvest_3_3","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[17447],10,0,0,0,9449,"Harvest Tier 3 Plant Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3600,"atlas_harvest_3_4__","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNotable1.dds",[16750],50,0,0,0,39276,"Bumper Crop",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3601,"atlas_harvest_3_5","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],5,0,0,0,11226,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Additional Lifeforce from Harvest and Chance",6401,512,0,0,0,"","[17061,16679]",0,[],""
3602,"atlas_harvest_4_1","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[16679],3,0,0,0,50843,"Additional Lifeforce from Harvest",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3603,"atlas_harvest_4_2","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[17445],3,0,0,0,21895,"Harvest Monster Duplication Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harvest Chance",12801,0,0,0,0,"",[17061],0,[],""
3604,"atlas_harvest_4_3","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNotable4.dds",[13668],1,0,0,0,59781,"Nature's Favour",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3605,"atlas_harvest_4229","Art/2DArt/SkillIcons/passives/AtlasTrees/AtlasHarvestCropsYellow.dds",[17477],-10,0,0,0,53027,"Harvest non-Yellow Plant Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3606,"atlas_harvest_4228","Art/2DArt/SkillIcons/passives/AtlasTrees/AtlasHarvestCropsYellow.dds",[17477],-10,0,0,0,21927,"Harvest non-Yellow Plant Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3607,"atlas_harvest_4227","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],5,0,0,0,53192,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3608,"atlas_harvest_4226","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],5,0,0,0,3483,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3609,"atlas_harvest_4225","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[16679],3,0,0,0,44945,"Additional Lifeforce from Harvest",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3610,"atlas_harvest_4224","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],5,0,0,0,41728,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3611,"atlas_harvest_4223","Art/2DArt/SkillIcons/passives/AtlasTrees/AtlasHarvestCropsBlue.dds",[17478],-10,0,0,0,30336,"Harvest non-Blue Plant Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3612,"atlas_harvest_4222","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[16679],3,0,0,0,59828,"Additional Lifeforce from Harvest",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3613,"atlas_harvest_4221","Art/2DArt/SkillIcons/passives/AtlasTrees/AtlasHarvestCropsBlue.dds",[17478],-10,0,0,0,16132,"Harvest non-Blue Plant Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3614,"atlas_harvest_4220","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[16679],3,0,0,0,40628,"Additional Lifeforce from Harvest",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3615,"atlas_harvest_4219","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],5,0,0,0,49699,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harvest Chance",12801,0,0,0,0,"",[17061],0,[],""
3616,"atlas_harvest_4218","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],5,0,0,0,45781,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3617,"atlas_harvest_4217","Art/2DArt/SkillIcons/passives/AtlasTrees/AtlasHarvestCropsPurple.dds",[17476],-10,0,0,0,49222,"Harvest non-Purple Plant Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3618,"atlas_harvest_4216","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],5,0,0,0,22378,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Harvest Chance",1,0,0,0,0,"",[],0,[],""
3619,"atlas_harvest_4215","Art/2DArt/SkillIcons/passives/AtlasTrees/AtlasHarvestCropsPurple.dds",[17476],-10,0,0,0,64599,"Harvest non-Purple Plant Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3620,"atlas_harvest_4214","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],1,0,0,0,61642,"Harvest Chance",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3621,"atlas_harvest_4213","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13315],1,0,0,0,6543,"Harvest Chance",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3622,"atlas_harvest_4212","Art/2DArt/SkillIcons/passives/AtlasTrees/AtlasHarvestLifeforceDuplicated.dds",[17446],10,0,0,0,45664,"Doubling Season",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Doubling Season",0,0,0,0,0,"",[],0,[],""
3623,"atlas_harvest_4211","Art/2DArt/SkillIcons/passives/AtlasTrees/AtlasHarvestCropsYellow.dds",[17477],-25,0,0,0,65089,"Vivid Drought",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Vivid Drought",0,0,0,0,0,"",[],0,[],""
3624,"atlas_harvest_4210","Art/2DArt/SkillIcons/passives/AtlasTrees/AtlasHarvestCropsPurple.dds",[17476],-25,0,0,0,27485,"Wild Drought",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Wild Drought",0,0,0,0,0,"",[],0,[],""
3625,"atlas_harvest_4209_","Art/2DArt/SkillIcons/passives/AtlasTrees/AtlasHarvestCropsBlue.dds",[17478],-25,0,0,0,44049,"Primal Drought",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Primal Drought",0,0,0,0,0,"",[],0,[],""
3626,"atlas_heist_1_2","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[13680],4,0,0,0,8555,"Heist Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Smuggler's Cache Chance",12801,0,0,0,0,"",[13619],0,[],""
3627,"atlas_heist_1_3","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[13680],4,0,0,0,55736,"Heist Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Smuggler's Cache Chance",12801,0,0,0,0,"",[13619],0,[],""
3628,"atlas_heist_1_4","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[13680],12,0,0,0,10961,"Secret Stash",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Secret Stash",32001,0,0,0,0,"",[13619],0,[],""
3629,"atlas_heist_1_5","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[13680],4,0,0,0,41861,"Heist Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Smuggler's Cache Chance",12801,0,0,0,0,"",[13619],0,[],""
3630,"atlas_heist_2_1","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[17592],100,0,0,0,31951,"Heist Contract Job Level Three Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3631,"atlas_heist_2_2","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[17593],100,0,0,0,53417,"Heist Contract Job Level Four Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3632,"atlas_heist_2_3","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[13680],4,0,0,0,59679,"Heist Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Smuggler's Cache Chance",12801,0,0,0,0,"",[13619],0,[],""
3633,"atlas_heist_2_4","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable2.dds","[13697,13681]",100,10,0,0,18466,"Casing the Joint",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Casing the Joint",2561,0,0,0,0,"",[13681],0,[],""
3634,"atlas_heist_2_5","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[17594],100,0,0,0,16933,"Heist Contract Job Level Five Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3635,"atlas_heist_3_1","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[17601],10,0,0,0,30508,"Additional Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Contract Chance",2561,0,0,0,0,"",[17656],0,[],""
3636,"atlas_heist_3_2","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[17601],10,0,0,0,26314,"Additional Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Contract Chance",2561,0,0,0,0,"",[17656],0,[],""
3637,"atlas_heist_3_3","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistRobot.dds","[17602,17609,17610]",5,10,10,0,33418,"No Honour Among Thieves",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","No Honour Among Thieves",769,0,0,0,0,"",[17602],0,[],""
3638,"atlas_heist_3_4","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[17601],10,0,0,0,6032,"Additional Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Contract Chance",2561,0,0,0,0,"",[17656],0,[],""
3639,"atlas_heist_4349","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[13680],4,0,0,0,40142,"Heist Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Smuggler's Cache Chance",12801,0,0,0,0,"",[13619],0,[],""
3640,"atlas_heist_4348","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[13680],4,0,0,0,11012,"Heist Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Smuggler's Cache Chance",12801,0,0,0,0,"",[13619],0,[],""
3641,"atlas_heist_4347","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[17603],8,0,0,0,40553,"Heist Contract Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Contract Chance",2561,0,0,0,0,"",[17656],0,[],""
3642,"atlas_heist_4346","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[13680],4,0,0,0,37825,"Heist Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Smuggler's Cache Chance",12801,0,0,0,0,"",[13619],0,[],""
3643,"atlas_heist_4345","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[13680],4,0,0,0,37009,"Heist Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3644,"atlas_heist_4344_","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[13680],4,0,0,0,3748,"Heist Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
3645,"atlas_heist_4343","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[17603],8,0,0,0,23245,"Heist Contract Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Contract Chance",2561,0,0,0,0,"",[17656],0,[],""
3646,"atlas_heist_4342__","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[17603],8,0,0,0,23636,"Heist Contract Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","Heist Contract Chance",2561,0,0,0,0,"",[17656],0,[],""
3647,"atlas_heist_4341","Art/2DArt/SkillIcons/passives/AtlasTrees/HeistNotable1.dds",[13680],4,0,0,0,21536,"Heist Smuggler's Cache Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],""
