"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32","string","string","ModelSizeMultiplier","i32","i32","rid","i32","i32","Tags","ExperienceMultiplier","[i32]","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool","i32","i32","i32","i32","i32","i32","HASH16","bool","string","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid","i32","i32","[rid]","MultiPartAchievements","i32","SinkAnimation_AOFile","bool","[rid]","bool","bool","bool","i32","i32","f32","AilmentThreshold","SinkEffect","i32","MonsterConditionalEffectPack","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BossHealthBar","rid","i32","bool","i32","i32","i32","i32","bool","rid","f32","f32","bool","[string]","rid","i32","i32","f32","rid","bool","i32","bool","i32","rid"
1696,"Metadata/Monsters/BloodBathers/BloodBatherShield/BloodBatherShieldStrongbox",816,36,2,5,11,"[""Metadata/Monsters/BloodBathers/BloodBatherShield/BloodBatherShield.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherShield/BloodBather04A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherShield/BloodBather04C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherShield/BloodBatherShield",[11187],1,"","",100,2,6,0,1,0,"[1020,224,71,48,754,31,1046,118]",110,[],105,105,700,500,0,"[736,2264,3308,1779]","Metadata/Monsters/BloodBathers/BloodBatherShield/BloodBatherShield.ais","[5865,13175,5865,13176,6308]","",0,"Bloodrite Guard",110,110,1500,[15396],[15397],"",11,26,"",0,[],[],[],"",1,6,135,0,0,135,26772,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,2,0,1076850,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1697,"Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlailUltimatium",817,9,2,4,9,"[""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlail.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBather01A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBather01B.ao"",""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBather01C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlail",[],1,"","",100,2,6,11,1,0,"[224,1031,71,48,29,1046,118,752]",110,[],105,105,700,500,0,"[746,3308,1779,1522,2863,2864]","Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlail.ais","[5865,13175,5865,13176]","",0,"Bloodrite Guard",110,110,1500,[9409],[],"",12,"","",0,[],[],[],"",1,6,135,0,0,135,54129,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,2,0,1077354,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1698,"Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlailStrongbox",817,9,2,4,9,"[""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlail.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBather01A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBather01B.ao"",""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBather01C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlail",[],1,"","",100,2,6,11,1,0,"[224,1031,71,48,29,1046,118,752]",110,[],105,105,700,500,0,"[746,3308,1779,1522,2863,2864]","Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlail.ais","[5865,13175,5865,13176]","",0,"Bloodrite Guard",110,110,1500,[9409],[],"",12,"","",0,[],[],[],"",1,6,135,0,0,135,23806,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,2,0,1077856,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1699,"Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpearUltimatium",818,36,2,6,20,"[""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBather01A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBather01C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear",[],1,"","",100,2,6,3,1,0,"[224,71,48,754,31,29,1046,118,1023]",110,[],105,105,700,500,0,"[736,3308,1779,5536]","Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear.ais","[5865,13175,5865,13176]","",0,"Bloodrite Guard",110,110,1500,[15392],[],"",77,"","",0,[],[],[],"",1,6,135,0,0,135,59714,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,2,0,1078336,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1700,"Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpearStrongbox",818,36,2,6,20,"[""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBather01A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBather01C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear",[],1,"","",100,2,6,3,1,0,"[224,71,48,754,31,29,1046,118,1023]",110,[],105,105,700,500,0,"[736,3308,1779,5536]","Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear.ais","[5865,13175,5865,13176]","",0,"Bloodrite Guard",110,110,1500,[15392],[],"",77,"","",0,[],[],[],"",1,6,135,0,0,135,21238,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,2,0,1078814,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1701,"Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSwordUltimatium",819,36,2,4,12,"[""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05B.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword",[],1,"","",100,2,6,1,1,0,"[1021,224,71,48,754,31,29,1046,118]",110,[],105,105,700,500,0,"[736,2264,3308,1779]","Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword.ais","[5865,13175,5865,13176]","",0,"Bloodrite Guard",121,110,1500,[15398],[],"",9,"","",0,[],[],[],"",1,6,135,0,0,135,11778,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,2,0,1079302,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1702,"Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSwordStrongbox",819,36,2,4,12,"[""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05B.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword",[],1,"","",100,2,6,1,1,0,"[1021,224,71,48,754,31,29,1046,118]",110,[],105,105,700,500,0,"[736,2264,3308,1779]","Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword.ais","[5865,13175,5865,13176]","",0,"Bloodrite Guard",121,110,1500,[15398],[],"",9,"","",0,[],[],[],"",1,6,135,0,0,135,2327,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,2,0,1079788,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1703,"Metadata/Monsters/BloodCultistDrones/BloodBatherMageUltimatium",820,36,2,4,14,"[""Metadata/Monsters/BloodCultistDrones/BloodBatherMage.act""]","[""Metadata/Monsters/BloodCultistDrones/BloodCultist.ao""]","Metadata/Monsters/BloodCultistDrones/BloodBatherMage",[],1,"","",100,2,6,1,1,0,"[1021,34,224,71,48,754,30,29,1046,118]",170,[],105,105,700,500,0,"[5579,4110,5220]","Metadata/Monsters/BloodCultistDrones/BloodBatherMage.ais","[5865,13175,5865,5865]","",0,"Bloodrite Priest",170,170,1500,[15399],[],"",7,"","",0,[],[],[],"",1,6,135,0,0,135,54734,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,2,0,1080236,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",4,135,0.05,0,1,0,"",40,5
1704,"Metadata/Monsters/BloodCultistDrones/BloodBatherMageStrongbox",820,36,2,4,14,"[""Metadata/Monsters/BloodCultistDrones/BloodBatherMage.act""]","[""Metadata/Monsters/BloodCultistDrones/BloodCultist.ao""]","Metadata/Monsters/BloodCultistDrones/BloodBatherMage",[],1,"","",100,2,6,1,1,0,"[1021,34,224,71,48,754,30,29,1046,118]",170,[],105,105,700,500,0,"[5579,4110,5220]","Metadata/Monsters/BloodCultistDrones/BloodBatherMage.ais","[5865,13175,5865,5865]","",0,"Bloodrite Priest",170,170,1500,[15399],[],"",7,"","",0,[],[],[],"",1,6,135,0,0,135,3298,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,2,0,1080682,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",4,135,0.05,0,1,0,"",40,5
1705,"Metadata/Monsters/LeagueAzmeri/GuidingLight/GuidingLightDaemonMaze_",27,8,1,6,6,"[""Metadata/Monsters/LeagueAzmeri/GuidingLight/GuidingLight.act""]","[""Metadata/Monsters/LeagueAzmeri/GuidingLight/GuidingLight.ao""]","Metadata/Monsters/LeagueAzmeri/GuidingLight/GuidingLightMaze",[],1,"","",100,2,23,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,[],"Metadata/Monsters/LeagueAzmeri/GuidingLight/GuidingLightMaze.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,47182,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,1081434,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",10,""
1706,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModFire1",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModFire1/FireEssenceMod",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[4679,4680,4681,4682,3034,4251]","Metadata/Monsters/EssenceModDaemons/EssenceModFire1/FireEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,2795,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1082134,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1707,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModCold1",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModCold1/ColdEssenceMod",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[1096,4258,4574]","Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,45772,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1082542,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1708,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModLightning1",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[3041,4562]","Metadata/Monsters/EssenceModDaemons/EssenceModLightning1/LightningEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,2549,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1082972,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1709,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModSpeed1",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModSpeed1/SpeedEssenceMod",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[4550,3076,4255]","Metadata/Monsters/EssenceModDaemons/EssenceModSpeed1/SpeedEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,12447,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1083534,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1710,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModLife1",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModLife1/LifeEssenceMod",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[3043,4546,3776]","Metadata/Monsters/EssenceModDaemons/EssenceModLife1/LifeEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,18986,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1084086,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1711,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModMana1",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[4252,3042,4545]","Metadata/Monsters/EssenceModDaemons/EssenceModMana1/ManaEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,59542,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1084502,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1712,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModDefences1",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[1299,4565]","Metadata/Monsters/EssenceModDaemons/EssenceModDefense1/DefenceEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,52167,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1084922,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1713,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModPhysical1",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModPhysical1/PhysicalEssenceMod",[],1,"","",100,2,3,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,[3035],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,5216,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1085322,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1714,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModChaos1",27,8,3,6,6,"[""Metadata/Monsters/EssenceModDaemons/EssenceModChaos1/ChaosEssenceMod.act""]","[""Metadata/Monsters/EssenceModDaemons/EssenceModChaos1/ChaosEssenceMod.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModChaos1/ChaosEssenceMod",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,[3774],"Metadata/Monsters/EssenceModDaemons/EssenceModChaos1/ChaosEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,48754,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1086138,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1715,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModAttack1",27,8,3,6,6,"[""Metadata/Monsters/EssenceModDaemons/EssenceModAttack1/AttackEssenceMod.act""]","[""Metadata/Monsters/EssenceModDaemons/EssenceModAttack1/AttackEssenceMod.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModAttack1/AttackEssenceMod",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[3777,4547,4548,4549,4683,4684,4685,5873]","Metadata/Monsters/EssenceModDaemons/EssenceModAttack1/AttackEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,5159,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1087092,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1716,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModCaster1",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModCaster1/CasterEssenceMod",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[4541,1295,1296,1297]","Metadata/Monsters/EssenceModDaemons/EssenceModCaster1/CasterEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,3402,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1087680,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1717,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModAttribute1",27,8,3,6,6,"[""Metadata/Monsters/EssenceModDaemons/EssenceModAttribute1/AttributeEssenceMod.act""]","[""Metadata/Monsters/EssenceModDaemons/EssenceModAttribute1/AttributeEssenceMod.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModAttribute1/AttributeEssenceMod",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[1588,3778,5715,4561]","Metadata/Monsters/EssenceModDaemons/EssenceModAttribute1/AttributeEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,8554,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1088624,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1718,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModFire2",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModFire1/FireEssenceMod",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[4679,4680,4681,4682,3034,4251]","Metadata/Monsters/EssenceModDaemons/EssenceModFire1/GreaterFireEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,29335,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1089102,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1719,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModCold2",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModCold1/GreaterColdEssenceMod",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[1583,1584]","Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,549,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1089508,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1720,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModLightning2",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[3041,4563]","Metadata/Monsters/EssenceModDaemons/EssenceModLightning1/LightningEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,28497,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1089774,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1721,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModLife2",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModLife1/GreaterLifeEssenceMod",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[3043,4546,3776]","Metadata/Monsters/EssenceModDaemons/EssenceModLife1/LifeEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,7704,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1090196,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1722,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModMana2",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[4252,3042,4564,1870]","Metadata/Monsters/EssenceModDaemons/EssenceModMana1/ManaEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,63323,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1090484,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1723,"Metadata/Monsters/EssenceModDaemons/MonsterEssenceModDefences2",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,"[1299,4544]","Metadata/Monsters/EssenceModDaemons/EssenceModDefense1/DefenceEssenceMod.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,17367,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1090748,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
