"rownum","StatSet","GemLevel","SpellCritChance","AttackCritChance","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","bool","i32","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues","ActorLevel","BaseMultiplier"
19364,2751,1,0,0,[],[],[2641],"",100,[],[],[],[],[],[],1,0
19365,2752,1,1500,0,"[14,21]",[],"[2642,2643]","",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19366,2753,1,0,0,[],[],[2644],"",100,[],[],[],[],[],[],1,2000
19367,2754,1,0,0,[],[],[2645],"",100,[],[],[],[],[],[],1,-2500
19368,2755,1,0,0,[],[],[2646],"",100,[],[],[],[],[],[],1,4000
19369,2756,1,0,0,[],[],[2647],"",100,[],[],[],[],[],[],1,30000
19370,2757,1,0,0,[],[],[2648],"",100,[],[],[],[],[],[],1,0
19371,2758,1,600,0,"[25,37]",[],[2649],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19372,2759,1,0,0,[],[],[2650],"",100,[],[],[],[],[],[],1,0
19373,2760,1,0,0,[],[],[2651],"",100,[],[],[],[],[],[],1,2500
19374,2761,1,0,0,[],[],[2652],"",100,[],[],[],[],[],[],1,0
19375,2762,1,0,0,[],[],[2653],"",100,[],[],[],[],[],[],1,0
19376,2763,1,700,0,"[9,14]",[],[2654],"",100,[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19377,2764,1,0,0,[],[],[2655],"",100,[],[],[],[],[],[],1,3000
19378,2765,1,0,0,[],[],[2656],"",100,[],[],[],[],[],[],1,0
19379,2766,1,500,0,"[18,27]",[],[2657],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19380,2767,1,500,0,"[36,54]",[],[2658],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19381,2768,1,500,0,"[9,13]",[],[2659],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19382,2769,1,500,0,"[25,37]",[],[2660],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19383,2770,1,500,0,"[3,4]",[],[2661],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19384,2771,1,0,0,[],[],[2662],"",100,[],[],[],[],[],[],1,23000
19385,2772,1,0,0,[],[],[2663],"",100,[],[],[],[],[],[],1,35000
19386,2773,1,0,0,[],[],[2664],"",100,[],[],[],[],[],[],1,13000
19387,2774,1,0,0,[],[],[2665],"",100,[],[],[],[],[],[],1,13000
19388,2775,1,500,0,"[5,7,5,7]",[],[2666],"",100,[],"[1464,1465,1462,1463]","[0,0,0,0]",[],"[3,3,3,3]","[0.4,0.6,0.4,0.6]",1,0
19389,2776,1,500,0,"[161,241]",[],[2667],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",19,0
19390,2777,1,500,0,"[48,72]",[],[2668],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19391,2778,1,0,0,[],[],[2669],"",100,[],[],[],[],[],[],1,0
19392,2779,1,0,0,[],[],[2670],"",100,[],[],[],[],[],[],1,15000
19393,2780,1,500,0,"[12,19]",[],[2671],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19394,2781,1,0,0,[],[],[2672],"",100,[],[],[],[],[],[],1,0
19395,2782,1,0,0,[],[],[2673],"",100,[],[],[],[],[],[],1,0
19396,2783,1,500,0,"[48,72]",[],[2674],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",8,0
19397,2784,1,500,0,"[149,224]",[],[2675],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",8,0
19398,2785,1,0,0,[],[],[2676],"",100,[],[],[],[],[],[],1,0
19399,2786,1,500,0,"[2,6]",[],[2677],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19400,2787,1,0,0,[],[],[2678],"",100,[],[],[],[],[],[],1,0
19401,2788,1,0,0,[],[],[2679],"",100,[],[],[],[],[],[],1,0
19402,2789,1,0,0,[],[],[2680],"",100,[],[],[],[],[],[],1,0
19403,2790,1,0,0,[],[],[2681],"",100,[],[],[],[],[],[],1,0
19404,2791,1,0,0,[],[],[2682],"",100,[],[],[],[],[],[],1,0
19405,2792,1,500,0,"[4,6]",[],[2683],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19406,2793,1,700,0,"[14,21]",[],[2684],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19407,2794,1,500,0,"[19,28]",[],[2685],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19408,2795,1,600,0,"[6,18]",[],[2686],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19409,2796,1,0,0,[],[],[2687],"",100,[],[],[],[],[],[],1,35000
19410,2796,2,0,0,[],[30],[2687],"",100,[],[],[],[2900],[1],[],80,35000
19411,2797,1,0,0,[],[],[2688],"",100,[],[],[],[],[],[],1,30000
19412,2798,1,0,0,[],[],[2689],"",100,[],[],[],[],[],[],1,0
19413,2799,1,0,0,[],[],[2690],"",100,[],[],[],[],[],[],1,0
19414,2799,2,0,0,[],[],[2690],"",100,[],[],[],[],[],[],80,0
19415,2800,1,0,0,"[12,35]",[],[2691],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19416,2801,1,0,0,[],[],[2692],"",100,[],[],[],[],[],[],1,11500
19417,2802,1,0,0,[],[],[2693],"",100,[],[],[],[],[],[],8,0
19418,2803,1,0,0,[],[],[2694],"",100,[],[],[],[],[],[],1,-9000
19419,2804,1,0,0,[],[],[2695],"",100,[],[],[],[],[],[],1,12000
19420,2805,1,600,0,"[3,9]",[],[2696],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19421,2806,1,0,0,[],[],[2697],"",100,[],[],[],[],[],[],1,28000
19422,2807,1,500,0,"[2,3]",[],[2698],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19423,2808,1,0,0,[],[],[2699],"",100,[],[],[],[],[],[],1,11300
19424,2809,1,0,0,[],[],[2700],"",100,[],[],[],[],[],[],1,11300
19425,2810,1,0,0,[],[],"[2701,2703]","",100,[],[],[],[],[],[],1,2500
19426,2811,1,500,0,"[42,63]",[],[2702],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",8,0
19427,2812,1,0,0,[],[],[2704],"",100,[],[],[],[],[],[],1,16000
19428,2812,2,0,0,[],[66],[2704],"",100,[],[],[],[3752],[1],[],80,16000
19429,2813,1,0,0,[],[],[2705],"",100,[],[],[],[],[],[],1,0
19430,2814,1,0,0,[],[],[2706],"",100,[],[],[],[],[],[],1,0
19431,2815,1,500,0,"[48,72]",[],[2707],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",8,0
19432,2816,1,700,0,"[3,5]",[],[2708],"",100,[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19433,2817,1,0,0,[],[],[2709],"",100,[],[],[],[],[],[],1,0
19434,2818,1,0,0,[],[],[2710],"",100,[],[],[],[],[],[],1,0
19435,2819,1,0,0,[],[],[2711],"",100,[],[],[],[],[],[],1,0
19436,2820,1,0,0,[],[],[2712],"",100,[],[],[],[],[],[],1,10000
19437,2821,1,0,0,[],[],[2713],"",100,[],[],[],[],[],[],1,8500
19438,2822,1,0,0,[],[],[2714],"",100,[],[],[],[],[],[],1,-6500
19439,2823,1,0,0,[],[],[2715],"",100,[],[],[],[],[],[],1,0
19440,2824,1,600,0,"[16,23]",[],[2716],"",100,[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19441,2824,2,600,0,"[545,817]",[25],[2716],"",100,[],"[1466,1467]","[0,0]",[3752],"[3,3,1]","[0.8,1.2]",80,0
19442,2825,1,0,0,[],[],[2717],"",100,[],[],[],[],[],[],1,35000
19443,2826,1,0,0,[],[],[2718],"",100,[],[],[],[],[],[],1,3000
19444,2827,1,0,0,[],[],[2719],"",100,[],[],[],[],[],[],1,8000
19445,2828,1,0,0,[],[],[2720],"",100,[],[],[],[],[],[],1,0
19446,2829,1,0,0,[],[],[2721],"",100,[],[],[],[],[],[],1,3300
19447,2830,1,0,0,[],[],[2722],"",100,[],[],[],[],[],[],1,-3000
19448,2831,1,0,0,[],[],[2723],"",100,[],[],[],[],[],[],1,-3000
19449,2832,1,0,0,[],[],[2724],"",100,[],[],[],[],[],[],1,30000
19450,2833,1,0,0,[],[],[2725],"",100,[],[],[],[],[],[],1,10000
19451,2834,1,0,0,[],[],[2726],"",100,[],[],[],[],[],[],1,6000
19452,2835,1,0,0,[],[],[2727],"",100,[],[],[],[],[],[],1,0
19453,2836,1,500,0,"[6,9]",[],[2728],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19454,2837,1,700,0,"[9,26]",[],[2729],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19455,2838,1,0,0,[],[10000],[2730],"",100,[],[],[],[349],[1],[],1,0
19456,2838,2,0,0,[],[15000],[2730],"",100,[],[],[],[349],[1],[],80,0
19457,2839,1,0,0,[],[],[2731],"",100,[],[],[],[],[],[],1,7500
19458,2840,1,500,0,"[31,47]",[],"[2732,2737]","",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19459,2841,1,0,0,[],[],[2733],"",100,[],[],[],[],[],[],1,20000
19460,2842,1,700,0,"[50,75]",[],[2734],"",100,[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19461,2843,1,700,0,"[25,37,25,37]",[],[2735],"",100,[],"[1466,1467,1462,1463]","[0,0,0,0]",[],"[3,3,3,3]","[0.4,0.6,0.4,0.6]",1,0
19462,2844,1,0,0,[],[],[2736],"",100,[],[],[],[],[],[],1,-8000
19463,2845,1,0,0,[],[],[2738],"",100,[],[],[],[],[],[],1,0
19464,2846,1,0,0,[],[],[2739],"",100,[],[],[],[],[],[],1,8000
19465,2847,1,0,0,[],[],[2740],"",100,[],[],[],[],[],[],1,5000
19466,2848,1,0,0,[],[],[2741],"",100,[],[],[],[],[],[],1,5000
19467,2849,1,0,0,[],[],[2742],"",100,[],[],[],[],[],[],1,4000
19468,2850,1,0,0,[],[],[2743],"",100,[],[],[],[],[],[],1,-6000
19469,2851,1,600,0,"[1,4]",[],[2744],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19470,2852,1,0,0,[],[],[2745],"",100,[],[],[],[],[],[],1,9000
19471,2853,1,500,0,"[10,15]",[],[2746],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19472,2854,1,0,0,[],[],[2747],"",100,[],[],[],[],[],[],1,4000
19473,2855,1,600,0,"[3,4]",[],[2748],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19474,2856,1,0,0,[],[],[2749],"",100,[],[],[],[],[],[],1,2000
19475,2857,1,0,0,[],[],[2750],"",100,[],[],[],[],[],[],1,0
19476,2858,1,0,0,[],[],[2751],"",100,[],[],[],[],[],[],1,0
19477,2859,1,500,0,"[39,58]",[],[2752],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19478,2860,1,0,0,[],[],[2753],"",100,[],[],[],[],[],[],1,8000
19479,2861,1,500,0,[],[],[2754],"",100,[],[],[],[],[],[],1,0
19480,2862,1,600,0,"[8,23]",[],[2755],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19481,2863,1,600,0,"[2,6]",[],[2756],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19482,2864,1,600,0,"[21,64]",[],[2757],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19483,2865,1,500,0,"[37,56]",[],[2758],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19484,2866,1,500,0,"[40,61]",[],[2759],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19485,2867,1,500,0,"[5,7]",[],[2760],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19486,2868,1,500,0,"[37,56]",[],[2761],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19487,2869,1,500,0,"[4,6]",[],[2762],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19488,2870,1,500,0,"[39,58]",[],[2763],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19489,2871,1,500,0,"[39,58]",[],[2764],"",100,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19490,2872,1,0,0,[],[],[2765],"",100,[],[],[],[],[],[],1,5000
19491,2873,1,0,0,[],[],[2766],"",100,[],[],[],[],[],[],1,5000
19492,2874,1,0,0,[],[],[2767],"",100,[],[],[],[],[],[],1,0
19493,2875,1,500,0,"[19,28]",[],[2768],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19494,2876,1,600,0,"[2,5]",[],[2769],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19495,2877,1,500,0,"[6,9]",[],[2770],"",100,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19496,2878,1,0,0,[],[],[2771],"",100,[],[],[],[],[],[],1,0
19497,2879,1,0,0,[],[],[2772],"",100,[],[],[],[],[],[],1,2500
19498,2880,1,0,0,"[3,5]",[],[2773],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19499,2881,1,0,0,[],[],[2774],"",100,[],[],[],[],[],[],1,0
19500,2882,1,0,0,[],[],[2775],"",100,[],[],[],[],[],[],1,3500
19501,2883,1,0,0,[],[],[2776],"",100,[],[],[],[],[],[],1,25000
19502,2884,1,0,0,[],[],[2777],"",100,[],[],[],[],[],[],1,0
19503,2885,1,500,0,"[2,4]",[],[2778],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19504,2886,1,0,0,[],[],[2779],"",100,[],[],[],[],[],[],1,15000
19505,2887,1,0,0,[],[],[2780],"",100,[],[],[],[],[],[],1,0
19506,2888,1,0,0,[],[],[2781],"",100,[],[],[],[],[],[],1,0
19507,2889,1,500,0,"[4,6]",[],[2782],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19508,2890,1,0,0,[],[],[2783],"",100,[],[],[],[],[],[],1,32000
19509,2891,1,0,0,"[1,1]",[],[2784],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19510,2892,1,0,0,[],[],[2785],"",100,[],[],[],[],[],[],1,0
19511,2893,1,0,0,[],[],[2786],"",100,[],[],[],[],[],[],1,20000
19512,2894,1,0,0,[],[],[2787],"",100,[],[],[],[],[],[],1,0
19513,2895,1,0,0,[],[],[2788],"",100,[],[],[],[],[],[],1,-2500
19514,2896,1,0,0,[],[],[2789],"",100,[],[],[],[],[],[],1,0
19515,2896,2,0,0,[],"[100,4000,500]",[2789],"",100,[],[],[],"[9244,4202,11354]","[1,1,1]",[],81,0
19516,2897,1,500,0,"[58,87]",[],[2790],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19517,2898,1,0,0,"[3,5]",[],[2791],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19518,2899,1,500,0,"[12,17,4,6]",[],[2792],"",100,[],"[1464,1465,1470,1471]","[0,0,0,0]",[],"[3,3,3,3]","[0.6,0.9,0.2,0.3]",1,0
19519,2900,1,0,0,"[6,19]",[],[2793],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19520,2901,1,0,0,[],[],[2794],"",100,[],[],[],[],[],[],1,-9100
19521,2902,1,0,0,[],[],[2795],"",100,[],[],[],[],[],[],1,0
19522,2903,1,0,0,[],[],[2796],"",100,[],[],[],[],[],[],1,0
19523,2904,1,0,0,[],[],[2797],"",100,[],[],[],[],[],[],1,0
19524,2905,1,0,0,"[4,12]",[],[2798],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19525,2906,1,600,0,"[15,22]",[],[2799],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19526,2907,1,500,0,"[4,6]",[],[2800],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19527,2908,1,500,0,"[8,12]",[],[2801],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19528,2909,1,500,0,"[48,71]",[],[2802],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19529,2910,1,0,0,[],[],[2803],"",100,[],[],[],[],[],[],1,-3000
19530,2911,1,0,0,[],[],[2804],"",100,[],[],[],[],[],[],1,30000
19531,2912,1,0,0,[],[],[2805],"",100,[],[],[],[],[],[],1,2000
19532,2913,1,0,0,[],[],[2806],"",100,[],[],[],[],[],[],1,-3000
19533,2914,1,500,0,"[11,17]",[],"[2807,2814]","",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19534,2915,1,500,0,"[4,6]",[],[2808],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19535,2916,1,700,0,[],[],[2809],"",100,[],[],[],[],[],[],1,0
19536,2917,1,700,0,[],[],[2810],"",100,[],[],[],[],[],[],1,0
19537,2918,1,700,0,"[2,2]",[],[2811],"",100,[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19538,2919,1,700,0,"[2,4]",[],[2812],"",100,[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19539,2920,1,500,0,"[9,14]",[],[2813],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19540,2921,1,0,0,[],[],[2817],"",100,[],[],[],[],[],[],1,-1000
19541,2922,1,0,0,[],[],[2818],"",100,[],[],[],[],[],[],1,0
19542,2923,1,600,0,"[3,9]",[],[2819],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19543,2924,1,0,0,[],[],[2820],"",100,[],[],[],[],[],[],1,-2000
19544,2925,1,500,0,"[11,17]",[],"[2821,2822]","",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19545,2926,1,0,0,[],[],[2823],"",100,[],[],[],[],[],[],1,0
19546,2927,1,0,0,[],[],[2824],"",100,[],[],[],[],[],[],1,0
19547,2928,1,0,0,[],[],[2825],"",100,[],[],[],[],[],[],1,0
19548,2929,1,500,0,"[47,70]",[],[2826],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19549,2930,1,500,0,"[36,54]",[],[2827],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19550,2931,1,0,0,[],[],[2828],"",100,[],[],[],[],[],[],1,10000
19551,2932,1,600,0,"[10,29]",[],[2829],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19552,2933,1,0,0,[],[],[2830],"",100,[],[],[],[],[],[],1,20000
19553,2934,1,500,0,"[31,47]",[],[2831],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19554,2935,1,600,0,"[2,6]",[],[2832],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19555,2936,1,500,0,"[6,8]",[],"[2833,2834]","",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19556,2937,1,500,0,"[2,6,3,5]",[],"[2835,2836]","",100,[],"[1468,1469,462,1465]","[0,0,0,0]",[],"[3,3,3,3]","[0.25,0.75,0.4,0.6]",1,0
19557,2938,1,700,0,"[3,5]",[],"[2837,2838]","",100,[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19558,2939,1,700,0,"[3,5]",[],"[2839,2840]","",100,[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19559,2940,1,500,0,"[51,77]",[],[2841],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19560,2941,1,600,0,"[25,76]",[],[2842],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19561,2942,1,600,0,[],[],[2843],"",100,[],[],[],[],[],[],1,0
19562,2943,1,500,0,"[9,14]",[],[2846],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19563,2944,1,0,0,[],[],[2847],"",100,[],[],[],[],[],[],1,-5000
19564,2945,1,500,0,"[3,5]",[],[2848],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19565,2946,1,0,0,"[2,4]",[],[2849],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19566,2947,1,0,0,[],[],[2850],"",100,[],[],[],[],[],[],1,20000
19567,2949,1,0,0,[],[],[2852],"",100,[],[],[],[],[],[],1,10000
19568,2950,1,0,0,[],[],[2853],"",100,[],[],[],[],[],[],1,7000
19569,2951,1,0,0,[],[],[2854],"",100,[],[],[],[],[],[],1,15000
19570,2953,1,0,0,[],[],[2856],"",100,[],[],[],[],[],[],1,20000
19571,2954,1,700,0,"[26,32]",[],[2857],"",100,[],"[1466,1467]","[0,0]",[],"[3,3]","[0.9,1.1]",1,0
19572,2955,1,0,0,[],[],[2858],"",100,[],[],[],[],[],[],1,7000
19573,2956,1,0,0,[],[],[3708],"",100,[],[],[],[],[],[],1,0
19574,2958,1,500,0,"[16,19]",[],[2860],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.9,1.1]",1,0
19575,2959,1,500,0,"[16,19]",[],[2861],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.9,1.1]",1,0
19576,2960,1,0,0,[],[],[2862],"",100,[],[],[],[],[],[],1,-2500
19577,2961,1,550,0,"[9,13]",[],"[2863,2864]","",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19578,2962,1,500,0,"[16,19]",[],[2865],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.9,1.1]",1,0
19579,2963,1,600,0,"[9,26]",[],"[2866,2867]","",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19580,2964,1,600,0,"[9,26]",[],[],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19581,2965,1,500,0,"[16,23]",[],[2868],"",100,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19582,2966,1,0,0,[],[],[2869],"",100,[],[],[],[],[],[],1,7500
19583,2967,1,0,0,[],[],[2870],"",100,[],[],[],[],[],[],1,7500
19584,2968,1,0,0,[],[],[2871],"",100,[],[],[],[],[],[],1,8000
19585,2969,1,600,0,"[21,64]",[],[2872],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19586,2970,1,600,0,"[17,50]",[],[2873],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19587,2971,1,600,0,"[31,93]",[],"[2874,2912]","",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19588,2973,1,600,0,"[4,11]",[],[2876],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19589,2975,1,500,0,"[124,186]",[],[2877],"",100,[],"[45,46]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19590,2974,1,0,0,[],[],[2878],"",100,[],[],[],[],[],[],1,20000
19591,2976,1,0,0,[],[],[2879],"",100,[],[],[],[],[],[],1,8500
19592,2977,1,0,0,[],[],[2880],"",100,[],[],[],[],[],[],1,8500
19593,2978,1,0,0,[],[],[2881],"",100,[],[],[],[],[],[],1,-2000
19594,2979,1,600,0,"[23,70]",[],[2882],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19595,2980,1,500,0,"[13,20]",[],[2883],"",100,[],"[1462,1463]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19596,2981,1,0,0,[],[],[2884],"",100,[],[],[],[],[],[],1,8000
19597,2982,1,0,0,[],[],[2885],"",100,[],[],[],[],[],[],1,8000
19598,2983,1,0,0,[],[],[2886],"",100,[],[],[],[],[],[],1,8000
19599,2984,1,700,0,"[12,19]",[],[2887],"",100,[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19600,2986,1,600,0,"[8,24]",[],[2889],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19601,2987,1,500,0,"[4,6]",[],[2893],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19602,2988,1,500,0,"[4,6]",[],[2894],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19603,2989,1,500,0,"[4,6]",[],[2895],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19604,2990,1,0,0,[],[],[2896],"",100,[],[],[],[],[],[],1,11500
19605,2991,1,0,0,[],[],[2897],"",100,[],[],[],[],[],[],1,11500
19606,2992,1,0,0,[],[],[2898],"",100,[],[],[],[],[],[],1,15000
19607,2993,1,0,0,[],[],[2899],"",100,[],[],[],[],[],[],1,0
19608,2994,1,0,0,[],[],[2900],"",100,[],[],[],[],[],[],1,3000
19609,2995,1,0,0,[],[],[2901],"",100,[],[],[],[],[],[],1,-4000
19610,2996,1,0,0,[],[],[2902],"",100,[],[],[],[],[],[],1,-3000
19611,2997,1,0,0,[],[],[2903],"",100,[],[],[],[],[],[],1,-5000
19612,2998,1,0,0,[],[],[2904],"",100,[],[],[],[],[],[],1,2500
19613,2999,1,0,0,[],[],[2905],"",100,[],[],[],[],[],[],1,2500
19614,3000,1,0,0,[],[],[2906],"",100,[],[],[],[],[],[],1,5000
19615,3001,1,0,0,[],[],[2907],"",100,[],[],[],[],[],[],1,15000
19616,3002,1,0,0,[],[],[2908],"",100,[],[],[],[],[],[],1,15000
19617,3003,1,0,0,"[12,19]",[],[2909],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19618,3004,1,0,0,"[12,19]",[],[2910],"",100,[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19619,3005,1,0,0,"[8,23]",[],[2911],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19620,3006,1,600,0,"[31,93]",[],[],"",100,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.5,1.5]",1,0
19621,3008,1,500,0,"[3,5]",[],[2914],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
19622,3009,1,0,0,[],[],[2915],"",100,[],[],[],[],[],[],1,3000
19623,3010,1,500,0,"[622,932]",[],[2916],"",100,[],"[1464,1465]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
