"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool"
5428,"FrostboltPlayer",3,"[488,4400,4430,5637,18585]","[349,17731,18578,18639,20365,3435]","[4000,9,-70,160,60,100]",1.67,0.14,0.0068,[],""
5429,"FrostboltExplosionPlayer",5,[605],[17728],[16],2.5,0.14,0.006,"[4728,349,17731,4400,3435,1466,1467]",""
5430,"ColdSnapPlayer","","[18585,18859,605,1324]","[17728,18578,18639,20365]","[16,-70,160,60]",7.2,0.14,0.0075,[],""
5431,"PerennialKingCorpseEmerge","",[11881],[6162],[5],1,0.055,0,[],""
5432,"SkeletalKnightCleave","","[854,855,11881,4430,6708]",[],[],1,0.055,0,[],""
5433,"ManaRemnantsPlayer","",[2899],"[19077,20826,21103]","[2000,25,8000]",5,0.05,0.009,[],""
5434,"IceNovaPlayerOnFrostbolt",31,[],[18418],[50],1,0.055,0,[],""
5435,"FreezingShardsPlayer","","[488,4430,10057,6491,18585]","[18388,18578,18639,20365,18418]","[5,-70,160,60,100]",0.67,0.14,0.006,[],""
5436,"FreezingShardsRogueExile","","[488,4430,10057,6491,18585]","[18388,18578,18639,20365,18418,16699]","[7,-70,160,60,50,200]",1.29,0.1,0.0175,[],""
5437,"ShieldChargeFinalConePlayer",35,[],"[18506,18427]","[900,50]",1,0.055,0,"[18258,349,18615,18616]",1
5438,"VineArrowFlowerPlayer",36,"[20353,20689]","[17728,17731,18759,18720]","[24,48,-40,-50]",5.2,0.18,0.0092,"[17728,17731,22199]",""
5439,"EarthshatterSpikePlayer",49,[],[17728],[10],1,0.055,0,[],1
5440,"CorpseCloudPlayer",60,"[605,18585,22028]","[17728,349,18402,18407,18578,18639,20365,18873,18951,22234,18793]","[16,4000,20,80,-70,160,80,28,400,6,100]",3.54,0.14,0.0082,[],""
5441,"CorpseCloudExplosionPlayer",5,[],[],[],3.54,0.14,0.0082,"[18402,18407,3093,18793,22234]",""
5442,"SupportFrostfirePlayer","","[1324,19134]",[18800],[100],1,0.055,0,[],""
5443,"SupportStormfirePlayer","",[18803],[],[],1,0.055,0,[],""
5444,"SupportIncreaseLimitPlayer","",[],"[19047,19049]","[1,-50]",1,0.055,0,[],""
5445,"SupportElectrocutePlayer","","[17725,1323]",[],[],1,0.055,0,[],""
5446,"AzmeriPictBowRainOfSpores","","[488,605,854,7250,11881,18635]","[349,18391,1103,7729,7873,5563]","[2000,2,100,-5,-30,20]",4,0.1,0.0175,[],""
5447,"MPWAzmeriPictBowSnipe","","[488,4430,6708,11881,5637,10057,4400]","[800,1103,649]","[160,60,-36]",1,0,0,[],""
5448,"SOAzmeriPictBowSpore","",[],[],[],1,0,0,[],""
5449,"GAAzmeriVirulentPod","","[605,488]",[2641],[-40],4.3,0.1,0.0175,[],""
5450,"MPSAzmeriPictStaffProj","","[488,4430,6708,11881,5637,10057]","[800,649]","[231,-40]",4,0.1,0.0175,[],""
5451,"MPSAzmeriPictStaffProj2","","[488,4430,6708,11881,5637,10057]","[800,649,167]","[232,-40,2]",4,0.1,0.0175,[],""
5452,"AzmeriPictStaffTeleport","","[6906,6907,11881,12817]",[10341],[10],1,0,0,[],""
5453,"CGEAzmeriPictStaffSwampGround","",[11881],"[4776,5563,349,171]","[6,10,7500,-60]",1,0,0,[],""
5454,"EASAzmeriPictMaleEffigy","",[11881],[],[],1,0,0,[],""
5455,"AzmeriPictMaleDetonateDead","","[11881,605,6197]","[336,349,2090,5563,1481,649]","[2,2000,2,-28,70,-60]",5,0.15,0.015,[],""
5456,"GAAzmeriPict2HFabricationSlam","","[605,11881]",[1228],[4],1,0.055,0,[],""
5457,"MPWAzmeriPitifulFabricationSkullThrow","","[488,4430,6708,11881,5637,10057,16249]","[800,649]","[161,-40]",1,0,0,[],""
5458,"GSAzmeriSwampToadExplodeStaffPict","",[605],[],[],5,0.1,0.0175,[],""
5459,"AzmeriFabricationTemporalChains","","[2899,2625,1912]","[3139,521,5563]","[-30,-38,100]",1,0,0,[],""
5460,"AzmeriFabricationEnfeeble","","[2899,2625,1912]","[84,635,8653,5563]","[-60,-60,-23,100]",1,0,0,[],""
5461,"AzmeriFabricationDespair","","[2899,2625,1912]","[144,5563]","[-30,100]",1,0,0,[],""
5462,"MPSUltimatumRevanantRuinSpray2","","[4430,6708,5637,13169,488]","[800,649,167]","[188,-20,2]",1.452,0.1,0.0175,[],""
5463,"EAAUltimatumRevenantTeleport","","[6906,6907,11881]",[],[],1,0.055,0,[],""
5464,"MPSPhantasmBasicRuin","","[4430,6708,5637,13169,488]","[800,649]","[188,-40]",1.452,0.1,0.0175,[],""
5465,"MPSRevenantRuinSpray","","[4430,6708,6491,13169,488]","[800,649,167,2475]","[188,-40,6,80]",2,0.1,0.0175,[],""
5466,"SupportEnergyBarrierPlayer","",[],[18818],[2000],1,0.055,0,[],""
5467,"SupportKnockbackWavePlayer",37,[18868],[],[],1,0.055,0,[],""
5468,"SupportBitingFrostPlayer","",[1324],[20709],[50],1,0.055,0,[],""
5469,"FrostBoltSkeletonMageMinionExplosion",5,"[605,20689]",[17728],[8],0.85,0.25,0.0345,[],""
5470,"ViperNapuatziSnakeSpark","","[488,17914,4430,6491,10057,18835,2262,6708,7905]","[349,17529,18836,169,167]","[10000,15,50,-25,5]",6.5,0.1,0.0175,[],""
5471,"SpiritOfTheOwlSparknado","","[488,17914,18835]","[349,17529]","[6000,15]",0.85,0.1,0.0175,[],""
5472,"SpiritOfTheOwlSparknadoOnDeath","","[488,17914,18835,18634,18621]","[349,17529,21640,3109]","[5000,15,200,20]",1,0.1,0.0175,[],""
5473,"ChaosGodOwlBossSparknado","","[488,17914,18835]","[349,17529]","[8000,15]",5,0.1,0.0175,[],""
5474,"KnockbackWavePlayer","","[18869,2899]","[18506,17959,17958,17960,17728,10043]","[1200,50,-90,20,20,300]",1,0.055,0,[],""
5475,"SupportOverpowerPlayer","",[],[18914],[50],1,0.055,0,[],""
5476,"SupportMobilityPlayer","",[],"[18919,18918]","[0,-25]",1,0.055,0,[],""
5477,"FungusBehemothWarpEnemiesToSwamp","",[11881],[5521],[26],1,0.055,0,[],""
5478,"SupportManaFlaskPlayer","",[],[18963],[100],1,0.055,0,[],""
5479,"SupportLifeFlaskPlayer","",[],[18964],[100],1,0.055,0,[],""
5480,"VoodooKingTeleport","","[6906,6907,11881]",[10341],[15],1,0.055,0,[],""
5481,"VoodooKingTeleportFlee","","[6906,6907,11881,9939]",[],[],1,0.055,0,[],""
5482,"VoodooKingPunishment","","[18635,18622]",[],[],5,0.1,0.0175,[],""
5483,"VoodooKingBugRend","","[488,1772]","[6713,5563,349,167]","[15,-22,1000,6]",12.5,0.1,0.0175,[],""
5484,"VoodooKingBugRendSingle","",[488],"[6713,5563,349,5844]","[15,-22,1000,6]",12.5,0.1,0.0175,[],""
5485,"SupportEnduranceChargeOnArmourBreak","",[],[18974],[40],1,0.055,0,[],""
5486,"IceBombSkeletonMageMinion","","[18518,19006,19007,6907,6906]","[17728,16699]","[26,100]",5,0.25,0.0415,[],""
5487,"SupportCurseEffectPlayer","",[],[1383],[25],1,0.055,0,[],""
5488,"SupportCorpseConservationPlayer","",[],[18979],[25],1,0.055,0,[],""
5489,"AttributeEssenceCrystalStorm","",[605],"[599,349,2641]","[30,200,120]",5,0.1,0.0175,[],""
5490,"BalbalaReverseKnifeFirestorm","",[605],"[599,349,2641]","[30,200,120]",5,0.1,0.0175,[],""
5491,"UltimatumRuneLightningStorm","","[605,2992]","[599,1116,11728,11729,11754,13184,349,17728]","[150,350,150,150,3,-100,3000,13]",4.2,0.1,0.0175,[],""
5492,"SupportDecayingHexPlayer","",[],[19008],[6000],1,0.055,0,[],""
5493,"CarverShamanDetonateDead","","[11881,605,6197]","[336,349,2090,5563]","[0,2000,2,-35]",10,0.1,0.0175,[],""
5494,"GrimFeastPlayer","","[2899,15187]",[],[],1,0.055,0,[],""
5495,"BlasphemyPlayer",39,"[2625,2899]",[19038],[60],1,0.055,0,[],""
5496,"MetaCastOnMinionDeathPlayer","","[18287,18288,2899]",[19063],[2],1,0.055,0,[],""
5497,"SupportMetaCastOnMinionDeathPlayer","","[18184,18287,20240]",[18182],[10],1,0.055,0,[],""
5498,"BitterGuyBrutusSlam","",[605],"[17524,17728,2710,19078,19079,19080,19081,2641]","[40,100,60,1000,400,5,3,80]",1,0.055,0,[],""
5499,"ScavengedPlatingPlayer","",[2899],"[349,19089]","[8000,10]",0.7,0.2735,0,[],""
5500,"ManaDrainPlayer","",[18585],"[18578,18639,20365]","[-70,160,60]",1,0.055,0,[],""
5501,"BoneBlastPlayer","","[605,18585]","[349,17728,18578,18639,20365,19034]","[1000,10,-70,160,60,40]",1.91,0.14,0.0082,[],""
5502,"BoneBlastRogueExileWitch1","","[605,18585]","[349,17728,18578,18639,20365,19034]","[1000,10,-70,160,60,40]",2.5,0.1,0.0175,[],""
5503,"BlinkReservationPlayer","",[2899],[],[],1,0.055,0,[],""
5504,"MoltenBlastPlayer",3,"[488,605,4430,10057,20487]","[17728,1100,11456,9704,20558,20559,17524]","[16,60,60,-15,150,60,8]",1,0.055,0,[],""
5505,"MoltenBlastSecondaryPlayer",53,[13977],"[18388,1100,11456,20559,6713]","[8,40,-30,48,50]",1,0.055,0,"[605,17728,17730,9704,20487,20559]",1
5506,"MalicePlayer","",[2899],"[349,18969]","[4000,1]",1,0.055,0,[],""
5507,"HydraPlayer","","[19075,19115,19116,19117]",[],[],1,0.055,0,[],""
5508,"HammerOfTheGodsPlayer","","[605,18585,696,22154]","[349,17728,18578,18639,20365,1896,22504]","[2500,24,-70,160,60,-30,20]",1,0.055,0,[],""
5509,"HammerOfTheGodsRogueExileWarrior1","","[605,18585,696,2320]","[349,17728,18578,18639,20365,1896,5563]","[2500,24,-70,160,60,-30,40]",1,0.055,0,[],""
5510,"LivingBombPlayer","","[1986,605,18585]","[349,17728,19119,18578,18639,20365]","[2500,25,1,-70,160,60]",3.2,0.14,0.0068,[],""
5511,"StampedePlayer",61,"[605,9348,1986,20772]","[18649,452,18712,20638,17728,1896,17731,18629,17524]","[70,53,0,20,12,-30,32,6000,45]",1,0.055,0,[],""
5512,"StampedeSlamPlayer",43,[20689],[17728],[32],1,0.055,0,"[17728,18629]",1
5513,"StampedeEruptionPlayer",5,[20689],[],[],1,0.055,0,[18629],1
5514,"ShieldWallPlayer","","[19094,19121,19818,22186,22501]","[349,498,17728,17731,20471]","[6000,40,40,8,2]",1.21,0.2735,0,[],""
5515,"ShieldingCryPlayer","","[1986,11451,18585]","[11183,349,17728,18723,18578,18639,20365,19143]","[1,8000,40,3,-70,160,60,3]",1,0.055,0,[],""
5516,"ShieldingCryShockwavePlayer","","[1986,20689]",[17728],[30],1.21,0.2735,0,[],""
5517,"BlazingClusterPlayer",3,"[488,18585,4430,22278]","[349,19124,18578,18639,20365,19126,20251]","[1300,100,-70,160,60,30,5]",2.1,0.14,0.0068,[],""
5518,"BlazingClusterExplosionPlayer",5,[605],[17728],[9],1,0.055,0,[349],""
5519,"UniqueDuskVigilTriggeredBlazingClusterPlayer","","[488,18585,4430,22278]","[349,19124,18578,18639,20365,19126,20251,20767]","[1300,100,-70,160,60,30,5,100]",2.1,0.14,0.0068,[],""
5520,"SSMSerpentClanVulnerability","","[2416,892,11881]","[888,2127,4612,649]","[1059,1,-99,-40]",1,0.055,0,[],""
5521,"SSMStormcallerRune","","[2416,2417]","[888,2127]","[1080,1]",1,0.055,0,[],""
5522,"GSSerpentClanPhys","",[],[5563],[-35],6.5,0.1,0.0175,[],""
5523,"DTTChaosGodTriheadBatLeapSlam","","[712,6905,11881]","[6162,10999,13749,649]","[-5,30,60,-35]",1,0.055,0,[],""
5524,"GSBaneSaplingMortarImpactWall","","[605,18634,18621,488]",[3266],[100],2.3,0.25,0.01,[],""
5525,"EDSCenobiteLeashImpactWall","","[605,488]",[],[],6,0.1,0.0175,[],""
5526,"GABloodBatherMaceGroundSlam","","[605,11881]",[17524],[8],1,0.055,0,[],""
5527,"GABloodBatherMaceGroundSlamFire","","[605,11881]",[17524],[8],1,0.055,0,[],""
5528,"MeleeAtAnimationSpeedWithDirectionalKnockbackMarakethSentinelUnarmedBoss","","[854,855,11881,104,10079,4430,6708]","[10043,392,1100]","[300,100,20]",1,0.1,0.0175,[],""
5529,"SOMarakethSentinelMaceBossIceSpike","",[11881],[],[],1,0.1,0.0175,[],""
5530,"GTMarakethSentinelMaceBossIceMarkers","",[],[],[],1,0.1,0.0175,[],""
5531,"GTMarakethSentinelMaceBossIceMarkersBig","",[],[],[],1,0.1,0.0175,[],""
5532,"MPSSilentSpiresApparitionPortalBallLightningRight","","[488,6491,4430,6708,18867]","[800,11456,3109,2458]","[1352,300,35,3]",4.5,0.1,0.0175,[],""
5533,"MPSSilentSpiresApparitionPortalBallLightningCentre","","[488,6491,4430,6708,18867]","[800,11456,3109,2458]","[1352,300,35,3]",4.5,0.1,0.0175,[],""
5534,"EASSilentSpiresApparitionBeamPhaseStart","",[],[],[],1,0.055,0,[],""
5535,"ArmourExplosion",5,"[605,19830]","[17728,19201,1100]","[14,100,100]",1,0.055,0,[],""
5536,"SorceryWardPlayer","","[2899,20689]","[18969,6844,19204]","[1,4,30]",1,0.055,0,[],""
5537,"TBSilentSpiresApparitionLightningTendrilSingle","",[],[6468],[1],1,0.1,0.0175,[],""
5538,"StompingGroundShockwavePlayer",24,[605],"[17728,19801,19221,19222]","[20,100,100,150]",1,0.055,0,[],""
5539,"SupportCrescendoPlayer","",[19289],[],[],1,0.055,0,[],""
5540,"SupportFireExposurePlayer","",[],[19294],[8000],1,0.055,0,[],""
5541,"SupportLightningExposurePlayer","",[],[19295],[8000],1,0.055,0,[],""
5542,"SupportColdExposurePlayer","",[],[19296],[8000],1,0.055,0,[],""
5543,"SupportDeadlyPoisonPlayer","",[],"[19314,19316]","[-25,75]",1,0.055,0,[],""
5544,"SupportDeepCutsPlayer","",[],"[19315,19317]","[-25,75]",1,0.055,0,[],""
5545,"SupportCorruptingCryPlayer","",[],"[19318,19319,19322,19323]","[1,1500,-30,5000]",1,0.055,0,[],""
5546,"SupportWindowOfOpportunityPlayer","",[],"[19324,19326]","[-35,35]",1,0.055,0,[],""
5547,"SupportFireMasteryPlayer","",[],[10160],[1],1,0.055,0,[],""
5548,"SupportColdMasteryPlayer","",[],[10006],[1],1,0.055,0,[],""
5549,"SupportLightningMasteryPlayer","",[],[10009],[1],1,0.055,0,[],""
5550,"SupportChaosMasteryPlayer","",[],[14324],[1],1,0.055,0,[],""
5551,"SupportPhysicalMasteryPlayer","",[],[14323],[1],1,0.055,0,[],""
5552,"SupportMinionMasteryPlayer","",[],[14325],[1],1,0.055,0,[],""
5553,"LifeRemnantsPlayer","",[1972],"[20828,20829,18969,21103]","[25,2000,1,8000]",1,0.055,0,[],""
5554,"GSBreachElitePaleEliteBoltImpact","","[605,18621,18634]",[6469],[1],2.25,0.1,0.0175,[],""
5555,"GSBreachElitePaleEliteOmegaBeam","",[605],[649],[-30],3,0.1,0.0175,[],""
5556,"TBBreachElitePaleLightningBoltSpammableLeft","",[2899],[6468],[1],1,0,0,[],""
5557,"TBBreachElitePaleLightningBoltSpammableRight","",[2899],[6468],[1],1,0,0,[],""
5558,"GSBreachElitePaleEliteSpiritBombImpact","","[605,488]",[2900],[80],5.5,0.1,0.0175,[],""
5559,"GPSBreachFodderHellscapeDemonElite2DelayedFireballs","","[488,6708,4430,7905]","[2458,167,649]","[15,2,-30]",1.7,0.1,0.0175,[],""
5560,"TheTrialmasterTetherSpike","",[191],"[499,6543,6511,6544,333,2641,349]","[37,29,-70,29,25,-50,10000]",2,0.1,0.0175,[],""
5561,"TheTrialmasterTimestopSlam","",[2899],"[2234,10999,5521]","[2,40,80]",1,0.055,0,[],""
5562,"TheTrialmasterTimestopProjectile","",[2899],"[2234,10999,5521]","[2,40,80]",1,0.055,0,[],""
5563,"TheTeleportTrialMasterBoss","","[6905,6906,6907]",[],[],1,0.055,0,[],""
5564,"EASSilentSpiresApparitionTimeTrialStart","",[],[],[],1,0.055,0,[],""
5565,"EASSilentSpiresApparitionTimeTrialEndSuccess","",[],[],[],1,0.055,0,[],""
5566,"EASSilentSpiresApparitionTimeTrialEndFail","",[],[],[],1,0.055,0,[],""
5567,"SOSilentSpiresApparitionTimeTrialCollectable","",[],[],[],1,0.055,0,[],""
5568,"MPWBreachFodderDemonFemaleRemakeSpike","","[488,4430,16252,11881]","[800,649,2458,18229]","[1384,-37,5,100]",1.5,0.1,0.0175,[],""
5569,"EAAMarakethSentinelMaceBossMarkerSlam","",[11881],[17524],[30],1,0.1,0.0175,[],""
5570,"CorpsewadeCorpseCloudPlayer",60,"[605,18585,22028]","[17728,349,18402,18407,18578,18639,20365,18873,18951,22234,18793,19218]","[16,4000,20,80,-70,160,80,28,400,6,100,100]",3.54,0.14,0.0082,[],""
5571,"CorpsewadeCorpseCloudExplosionPlayer",5,[],[],[],3.54,0.14,0.0082,"[18402,18407,3093,18793,22234]",""
5572,"MeditatePlayer","","[18585,2899]","[18578,18639,20365]","[-70,160,60]",1,0.055,0,[],""
5573,"TriggeredSoulbreakerPlayer","",[],"[19744,17728,19743]","[100,20,10]",1,0.055,0,[],""
5574,"ExplosiveConcoctionPlayer","","[488,17476,18585,21671]","[13660,18388,17728,19900,18578,18639,20365,312,18657,7389]","[5,1,15,4000,-70,160,60,714,100,200]",4.5,0.2735,0,[],""
5575,"FulminatingConcoctionPlayer","","[488,17476,18585,21671]","[13660,18388,17728,19902,20282,18578,18639,20365,312,18656]","[5,1,15,4000,2,-70,160,60,714,200]",4.2,0.2735,0,[],""
5576,"ShatteringConcoctionPlayer","","[488,17476,18585,21671]","[13660,18388,17728,19901,20282,18578,18639,20365,312,18418]","[5,1,15,4000,1,-70,160,60,714,200]",3.9,0.2735,0,[],""
5577,"PoisonousConcoctionPlayer","","[488,17476,18585,21671]","[13660,18388,17728,19904,20282,18578,18639,20365,312,3266]","[5,1,15,200,4,-70,160,60,714,100]",3.9,0.2735,0,[],""
5578,"BleedingConcoctionPlayer","","[488,17476,18585,21671]","[13660,18388,17728,19903,20282,18578,18639,20365,312,19034]","[5,1,15,200,3,-70,160,60,714,100]",4.2,0.2735,0,[],""
5579,"ElementalExpressionTriggeredPlayer","","[19814,19815]",[],[],1,0.055,0,[],""
5580,"ElementalExpressionFirePlayer",65,[605],[17728],[36],1.75,0.14,0.0068,[],""
5581,"ElementalExpressionColdPlayer",66,"[4400,805,488]","[18388,20302]","[3,15]",1.435,0.14,0.0068,[],""
5582,"ElementalExpressionLightningPlayer",67,[],[166],[7],1.61,0.14,0.0068,[],""
5583,"DTTChaosGodGorillaLeapSlam","","[712,6905,11881]","[6162,10999,13749,649]","[-2,30,60,-35]",1,0.055,0,[],""
5584,"IceShotPlayer",29,"[488,4430,6491,10057,854,18349,18585,18673,8812]","[16699,18578,18639,20365,1101]","[50,-70,160,60,70]",1,0.055,0,[],""
5585,"IceShotShardPlayer",63,[20689],"[2458,1101,6713]","[45,30,50]",1,0.055,0,"[16699,854,4430,6491,18349,8812]",1
5586,"FreezingMarkPlayer",57,"[2899,18585,20787]","[349,18578,18639,20365,20630]","[8000,-70,160,60,1]",1,0.055,0,[],""
5587,"TriggeredFreezingMarkNovaPlayer",32,"[19873,21671,20689]","[17728,18418]","[26,100]",1.86,0.2735,0,[],""
5588,"VoltaicMarkPlayer",57,"[2899,18585]","[349,18578,18639,19877,19880,20365,20630]","[8000,-70,160,30,50,60,1]",1,0.055,0,[],""
5589,"TriggeredVoltaicMarkNovaPlayer",32,"[19874,21671,20689]","[17728,18656]","[26,200]",1.86,0.2735,0,[],""
5590,"UnboundAvatarPlayer","",[2899],"[19889,19888,19893,20227,20228,21421]","[100,1,40,80,40,100]",1,0.055,0,[],""
5591,"TimeSnapPlayer","",[],[],[],1,0.055,0,[],""
5592,"TemporalRiftPlayer","",[9240],"[18969,20880,20881]","[1,250,16]",1,0.055,0,[],""
5593,"TimeFreezePlayer","",[9017],"[349,17728,20232]","[3000,100,30000]",1,0.055,0,[],""
5594,"EAARattleCageFissureSlams","",[11881],[1228],[25],0,0.1,0.0175,[],""
5595,"GSRattlecageVolcanoImpact","","[605,488,18621,18634]",[],[],4.5,0.1,0.0175,[],""
5596,"DemonFormPlayer","","[2899,22276]",[],[],1,0.055,0,[],""
5597,"GAChaosGodTriheadBatLeapSlamImpact","","[605,11881]",[],[],1,0.055,0,[],""
5598,"EncaseInJadePlayer","",[2899],[22353],[6],1,0.055,0,[],""
5599,"AncestralSpiritsPlayer","","[20103,19815,2899]","[22325,22326]","[3,3]",1,0.055,0,[],""
5600,"IntoTheBreachPlayer","",[],"[18969,20131,20132,20133,20525,21103]","[1,7,7,7,50,25000]",1,0.055,0,[],""
5601,"MDDFarudinLocustExplode","","[11881,605,6197]","[336,349,2090,5563,649]","[0,3500,2,-30,-40]",10,0.1,0.0175,[],""
5602,"MDDVultureRegurgDecompose","","[11881,605,6197]","[336,349,2090,5563]","[1,3500,2,-60]",2,0.1,0.0175,[],""
5603,"PlayerMonsterModShroudWalker2","",[],"[349,171,5563]","[3000,20,10]",1,0.055,0,[],""
5604,"MonsterModShroudWalker2","",[],"[349,171,5563]","[3000,20,10]",1,0.055,0,[],""
5605,"PlayerMonsterModShroudWalker","",[],"[349,171,5563]","[3000,20,10]",1,0.055,0,[],""
5606,"MonsterModShroudWalker","",[],"[349,171,5563]","[3000,20,10]",1,0.055,0,[],""
5607,"GAMarakethSentinalMaceBossMarkerWaveOut","","[605,11881,2899]",[],[],1,0.1,0.0175,[],""
5608,"PilotRowBoatPlayer","",[20707],[],[],1,0.055,0,[],""
5609,"AfflictionSplit","",[],"[888,349]","[0,800]",1,0.055,0,[],""
5610,"AfflictionSplitColdSpearToss","",[],"[888,349]","[0,500]",1,0.055,0,[],""
5611,"AfflictionSplitFireSlash","",[],"[888,349]","[1,500]",1,0.055,0,[],""
5612,"AfflictionSplitLightningElectricFlail","",[],"[888,349]","[2,500]",1,0.055,0,[],""
5613,"AfflictionSplitPhysicalPizzaSlam","",[],"[888,349]","[3,500]",1,0.055,0,[],""
5614,"AfflictionUniqueSplitColdSpearToss","",[],"[888,349]","[4,500]",1,0.055,0,[],""
5615,"AfflictionUniqueSplitFireSlash","",[],"[888,349]","[5,500]",1,0.055,0,[],""
5616,"AfflictionUniqueSplitLightningElectricFlail","",[],"[888,349]","[6,500]",1,0.055,0,[],""
5617,"AfflictionUniqueSplitPhysicalPizzaSlam","",[],"[888,349]","[7,500]",1,0.055,0,[],""
5618,"TriggerIgniteOilGroundMonster","",[],[17728],[15],1,0.055,0,[],""
5619,"TriggerIgniteOilGroundRudja","",[],"[17728,2641]","[15,200]",3,0.391,0.0127,[],""
5620,"TriggerIgniteOilGroundDrudge","",[],[17728],[15],3.5,0.22,0.013,[],""
5621,"MtxSitOnTheThrone","",[],[],[],1,0.055,0,[],""
5622,"MPSHellscapeDemonFodderProj","","[488,4430,6708,11881,5637,10057]","[800,649,18657]","[206,-38,100]",2.25,0.1,0.0175,[],""
5623,"HellscapeDemonFodderFaceLaser","","[605,1919,18634,18621]","[649,18228]","[-60,200]",0.775,0.1,0.0175,[],""
5624,"GAHellscapeDemonElite1DashSlash","","[605,18634,18621]",[1100],[40],1,0,0,[],""
5625,"GSHellscapeDemonElite1Screech","","[605,18634,18621]","[349,1100,649]","[4000,66,-65]",1.66,0.1,0.0175,[],""
5626,"EASHellscapeDemonElite1Screech","",[],[649],[-60],1,0.055,0,[],""
5627,"DTTHellscapeDemonElite1","","[854,855,11881,4430,6708]","[1100,17524]","[40,40]",1,0.055,0,[],""
5628,"MMSHellscapeDemonEliteTripleMortar","","[605,488,4430,6708,7905]","[649,2458,18657,20268,167]","[-40,14,100,-10,2]",2.5,0.1,0.0175,[],""
5629,"GSHellscapeDemonEliteBeamNuke","",[605],[649],[-40],9.2,0.1,0.0175,[],""
5630,"GAHellscapeFleshLeapImpact","",[605],[1100],[40],1,0.055,0,[],""
5631,"DTTHellscapeFleshLeap","",[],"[6162,10999,13749,649]","[-8,40,70,-48]",1,0.055,0,[],""
5632,"GAHellscapeFleshFodderSlam","","[605,18621,18634]","[17524,2900]","[17,30]",1,0.055,0,[],""
5633,"EAAHellscapeFleshFodderSlam","",[],[],[],1,0.055,0,[],""
5634,"MMSHellscapeFleshPustule","","[488,6491,4430,6708,11881,7905,13261,2899]","[800,167,2458,17886,21183,21307,3109,649]","[1403,4,7,1320,60,12,12,-71]",1,0.055,0,[],""
5635,"CGEHellscapeFleshPustuleFluid","",[],"[14000,5563,349]","[1,-65,6000]",1.5,0.04,0,[],""
5636,"GTHellscapeFleshPustuleParty","",[],[],[],1,0.055,0,[],""
5637,"HellscapeFleshFodderArc","",[8812],"[649,1722,18656]","[-40,1002,100]",2.8,0.1,0.0175,[],""
5638,"GPSHellscapeFleshEliteSpikeBarrage","","[488,6491,4430,6708,11881,16249,2408]","[800,19034]","[1398,50]",2.85,0.1,0.0175,[],""
5639,"GPSHellscapeFleshEliteSpikeBarrage1","","[488,6491,4430,6708,11881,16249,2408]","[800,19034]","[1399,50]",2.85,0.1,0.0175,[],""
5640,"GPSHellscapeFleshEliteSpikeBarrage2","","[488,6491,4430,6708,11881,16249,2408]","[800,19034]","[1400,50]",2.85,0.1,0.0175,[],""
5641,"GPSHellscapeFleshEliteSpikeBarrage3","","[488,6491,4430,6708,11881,16249,2408]","[800,19034]","[1401,50]",2.85,0.1,0.0175,[],""
5642,"GPSHellscapeFleshEliteSpikeBarrage4","","[488,6491,4430,6708,11881,16249,2408]","[800,19034]","[1402,50]",2.85,0.1,0.0175,[],""
5643,"MPSHellscapeFleshEliteBasicProj","","[488,4430,6708,11881]","[800,17886]","[207,-40]",2.85,0.1,0.0175,[],""
5644,"GSHellscapeFleshEliteBloodOrbExplosion","",[605],[],[],2.85,0.1,0.0175,[],""
5645,"SOHellscapeFleshEliteBloodOrb","",[],[649],[-40],1,0.055,0,[],""
5646,"GAHellscapeFleshElite2Combo1Slam","",[605],[2900],[20],1,0.055,0,[],""
5647,"GAHellscapeFleshElite2Combo2Slam1","",[605],"[17524,2900]","[2,20]",1,0.055,0,[],""
5648,"GAHellscapeFleshElite2Combo2Slam3","",[605],[2900],[20],1,0.055,0,[],""
5649,"EAAHellscapeFleshElite2Combo1","","[854,855,11881,4430,6708]","[17524,2900]","[5,20]",1,0.055,0,[],""
5650,"MPSHellscapePaleHammerhead","","[488,4430,4400]","[800,649,19034]","[205,-40,50]",2.45,0.1,0.0175,[],""
5651,"GSHellscapePaleDogmanChargeExplosion","",[605],[],[],4,0.1,0.0175,[],""
