"rownum","Id","ItemClass","Width","Height","Name","InheritsFrom","DropLevel","FlavourText","Implicit_Mods","SizeOnGround","SoundEffect","Tags","ModDomain","SiteVisibility","ItemVisualIdentity","HASH32","VendorRecipe_AchievementItems","Inflection","Equip_AchievementItem","IsCorrupted","Identify_AchievementItems","IdentifyMagic_AchievementItems","FragmentBaseItemType","bool","UncutGemSoundEffect","rid","bool","TradeMarketCategory","Unmodifiable","Achievement","ShopTag","rid"
3244,"Metadata/Items/Gem/SupportGemHolyDescent",19,1,1,"Holy Descent","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15730,4136428820,[],"","","",[],[],"","","","","","","",[],"",""
3245,"Metadata/Items/Gems/SupportGemBurningInscription",19,1,1,"Burning Inscription","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15731,2889753912,[],"","","",[],[],"","","","","","","",[],"",""
3246,"Metadata/Items/Gem/SkillGemShardScavenger",18,1,1,"Shard Scavenger","Metadata/Items/Gems/ActiveSkillGem",27,"",[],2,"",[],37,0,15738,1238397161,[],"","","",[],[],"","","","","","","",[],"",""
3247,"Metadata/Items/Gem/SupportGemDoubleBarrel",19,1,1,"Double Barrel","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15732,1835479504,[],"","","",[],[],"","","","","","","",[],"",""
3248,"Metadata/Items/Gem/SupportGemAutoReload",19,1,1,"Auto Reload","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15733,461907186,[],"","","",[],[],"","","","","","","",[],"",""
3249,"Metadata/Items/Gem/SupportGemAmmoConservation",19,1,1,"Ammo Conservation","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15734,998577557,[],"","","",[],[],"","","","","","","",[],"",""
3250,"Metadata/Items/Gem/SupportGemNimbleReload",19,1,1,"Nimble Reload","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15735,1355942045,[],"","","",[],[],"","","","","","","",[],"",""
3251,"Metadata/Items/Gem/SupportGemFreshClip",19,1,1,"Fresh Clip","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15736,887482978,[],"","","",[],[],"","","","","","","",[],"",""
3252,"Metadata/Items/Gem/SupportGemSacrificialLamb",19,1,1,"Sacrificial Lamb","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15737,1157734855,[],"","","",[],[],"","","","","","","",[],"",""
3253,"Metadata/Items/Gem/SkillGemOverwhelmingPresence",18,1,1,"Overwhelming Presence","Metadata/Items/Gems/ActiveSkillGem",27,"",[],2,"",[],37,0,8831,693599972,[],"","","",[],[],"","","","","","","",[],"",""
3254,"Metadata/Items/Gem/SkillGemAlchemistsBoon",18,1,1,"Alchemist's Boon","Metadata/Items/Gems/ActiveSkillGem",59,"",[],2,"",[],37,0,8832,3476731540,[],"","","",[],[],"","","","","","","",[],"",""
3255,"Metadata/Items/Gem/SkillGemReapersInvocation",76,1,1,"Reaper's Invocation","Metadata/Items/Gems/MetaSkillGem",59,"",[],2,"",[],37,0,8835,235776499,[],"","","",[],[],"","","","","","","",[],"",""
3256,"Metadata/Items/Gem/SkillGemSacrifice",18,1,1,"Sacrifice","Metadata/Items/Gems/ActiveSkillGem",59,"",[],2,"",[],37,0,8834,1494782571,[],"","","",[],[],"","","","","","","",[],"",""
3257,"Metadata/Items/Gem/SkillGemArchmage",18,1,1,"Archmage","Metadata/Items/Gems/ActiveSkillGem",59,"",[],2,"",[],37,0,8836,2035112988,[],"","","",[],[],"","","","","","","",[],"",""
3258,"Metadata/Items/Gem/SkillGemMagneticSalvo",18,1,1,"Magnetic Salvo","Metadata/Items/Gems/ActiveSkillGem",53,"",[],2,"",[],37,0,15910,515552867,[],"","","",[],[],"","","","","","","",[],"",""
3259,"Metadata/Items/Gem/SkillGemFreezingSalvo",18,1,1,"Freezing Salvo","Metadata/Items/Gems/ActiveSkillGem",15,"",[],2,"",[],37,0,15911,2055611827,[],"","","",[],[],"","","","","","","",[],"",""
3260,"Metadata/Items/Gem/SkillGemTriggeredGasCloud",18,1,1,"[DNT] Gas Cloud","Metadata/Items/Gems/ActiveSkillGem",1,"",[],2,"",[],37,0,8474,1266649753,[],"","","",[],[],"","","","","","","",[],"",""
3261,"Metadata/Items/Gem/SkillGemTriggeredDetonation",18,1,1,"[DNT] Detonation","Metadata/Items/Gems/ActiveSkillGem",1,"",[],2,"",[],37,0,8474,1979310209,[],"","","",[],[],"","","","","","","",[],"",""
3262,"Metadata/Items/Gem/SkillGemBerserk",18,1,1,"Berserk","Metadata/Items/Gems/ActiveSkillGem",59,"",[],2,"",[],37,0,8854,2744332177,[],"","","",[],[],"","","","","","","",[],"",""
3263,"Metadata/Items/Gem/SkillGemHeraldOfPlague",18,1,1,"Herald of Plague","Metadata/Items/Gems/ActiveSkillGem",27,"",[],2,"",[],37,0,8745,1633054216,[],"","","",[],[],"","","","","","","",[],"",""
3264,"Metadata/Items/Gem/SkillGemHeraldOfBlood",18,1,1,"Herald of Blood","Metadata/Items/Gems/ActiveSkillGem",11,"",[],2,"",[],37,0,15916,427555426,[],"","","",[],[],"","","","","","","",[],"",""
3265,"Metadata/Items/Gem/SkillGemWitheringPresence",18,1,1,"Withering Presence","Metadata/Items/Gems/ActiveSkillGem",10,"",[],2,"",[],37,0,8833,3329299533,[],"","","",[],[],"","","","","","","",[],"",""
3266,"Metadata/Items/Ultimatum/UltimatumKeySpecial",100,1,1,"Inscribed Ultimatum","Metadata/Items/Ultimatum/UltimatumKey",39,2399,[],1,"",[33],35,1,15597,3586412015,[],"","",1,[],[],"",1,"","","","","",[],"",""
3267,"Metadata/Items/Gem/SkillGemCombatFrenzy",18,1,1,"Combat Frenzy","Metadata/Items/Gems/ActiveSkillGem",27,"",[],2,"",[],37,0,15743,3538266974,[],"","","",[],[],"","","","","","","",[],"",""
3268,"Metadata/Items/Gems/SkillGemCastOnBlock",76,1,1,"Cast on Block","Metadata/Items/Gems/MetaSkillGem",59,"",[],1,"",[],37,0,15741,2637089922,[],"","","",[],[],"","","","","","","",[],"",""
3269,"Metadata/Items/Gem/SkillGemGatheringStorm",18,1,1,"Gathering Storm","Metadata/Items/Gems/ActiveSkillGem",53,"",[],2,"",[],37,0,15909,3046571535,[],"","","",[],[],"","","","","","","",[],"",""
3270,"Metadata/Items/Gem/SupportGemUpheaval",19,1,1,"Upheaval","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15744,3413331129,[],"","","",[],[],"","","","","","","",[],"",""
3271,"Metadata/Items/Gems/SupportGemDespoiler",19,1,1,"Despoiler","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15745,1943004323,[],"","","",[],[],"","","","","","","",[],"",""
3272,"Metadata/Items/Gem/SupportGemRicochet",19,1,1,"Ricochet","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15748,172078050,[],"","","",[],[],"","","","","","","",[],"",""
3273,"Metadata/Items/Gem/SupportGemAncestralUrgency",19,1,1,"Ancestral Urgency","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15749,1888631338,[],"","","",[],[],"","","","","","","",[],"",""
3274,"Metadata/Items/Gem/SupportGemLongFuse",19,1,1,"Long Fuse","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15750,319703878,[],"","","",[],[],"","","","","","","",[],"",""
3275,"Metadata/Items/Gem/SupportGemPayload",19,1,1,"Payload","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15751,3242899314,[],"","","",[],[],"","","","","","","",[],"",""
3276,"Metadata/Items/Gem/SupportGemStripAway",19,1,1,"Strip Away","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15752,154070629,[],"","","",[],[],"","","","","","","",[],"",""
3277,"Metadata/Items/Gem/SupportGemIronwood",19,1,1,"Ironwood","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15753,1848398384,[],"","","",[],[],"","","","","","","",[],"",""
3278,"Metadata/Items/Gem/SupportGemConsideredCasting",19,1,1,"Considered Casting","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15754,2360450221,[],"","","",[],[],"","","","","","","",[],"",""
3279,"Metadata/Items/Gem/SupportGemWildshards",19,1,1,"Wildshards","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15755,1620184495,[],"","","",[],[],"","","","","","","",[],"",""
3280,"Metadata/Items/Gem/SupportGemIcicle",19,1,1,"Icicle","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15756,3676217212,[],"","","",[],[],"","","","","","","",[],"",""
3281,"Metadata/Items/Gem/SupportGemGlacier",19,1,1,"Glacier","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15757,4182158263,[],"","","",[],[],"","","","","","","",[],"",""
3282,"Metadata/Items/Gem/SupportGemHeft",19,1,1,"Heft","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15758,3783367518,[],"","","",[],[],"","","","","","","",[],"",""
3283,"Metadata/Items/Gems/SupportGemRisingTempest",19,1,1,"Rising Tempest","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15759,2553387829,[],"","","",[],[],"","","","","","","",[],"",""
3284,"Metadata/Items/Gem/SupportGemExtraction",19,1,1,"Extraction","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15760,3415369943,[],"","","",[],[],"","","","","","","",[],"",""
3285,"Metadata/Items/Gem/SupportGemAstralProjection",19,1,1,"Astral Projection","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15761,1779993339,[],"","","",[],[],"","","","","","","",[],"",""
3286,"Metadata/Items/Gem/SupportGemPracticedCombo",19,1,1,"Practiced Combo","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15762,105098609,[],"","","",[],[],"","","","","","","",[],"",""
3287,"Metadata/Items/Gem/SupportGemLeverage",19,1,1,"Leverage","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15763,2490887430,[],"","","",[],[],"","","","","","","",[],"",""
3288,"Metadata/Items/Gem/SupportGemCulmination",19,1,1,"Culmination","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15764,3280003639,[],"","","",[],[],"","","","","","","",[],"",""
3289,"Metadata/Items/Gem/SupportGemPotential",19,1,1,"Potential","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15765,710437242,[],"","","",[],[],"","","","","","","",[],"",""
3290,"Metadata/Items/Gem/SupportGemExpanse",19,1,1,"Expanse","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15766,3730255409,[],"","","",[],[],"","","","","","","",[],"",""
3291,"Metadata/Items/Gem/SupportGemExcise",19,1,1,"Excise","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15767,2128623576,[],"","","",[],[],"","","","","","","",[],"",""
3292,"Metadata/Items/Gem/SupportGemExecrate",19,1,1,"Execrate","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15768,153885409,[],"","","",[],[],"","","","","","","",[],"",""
3293,"Metadata/Items/Gem/SupportGemEnergyRetention",19,1,1,"Energy Retention","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15769,3303360193,[],"","","",[],[],"","","","","","","",[],"",""
3294,"Metadata/Items/Gem/SupportGemFerocity",19,1,1,"Ferocity","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15770,945435790,[],"","","",[],[],"","","","","","","",[],"",""
3295,"Metadata/Items/Gem/SupportGemAblation",19,1,1,"Ablation","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15772,406447869,[],"","","",[],[],"","","","","","","",[],"",""
3296,"Metadata/Items/Gem/SupportGemDanseMacabre",19,1,1,"Danse Macabre","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15773,3939360405,[],"","","",[],[],"","","","","","","",[],"",""
3297,"Metadata/Items/Gem/SupportGemCapacitor",19,1,1,"Capacitor","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15774,2786938097,[],"","","",[],[],"","","","","","","",[],"",""
3298,"Metadata/Items/Gem/SupportGemImpetus",19,1,1,"Impetus","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15775,340464671,[],"","","",[],[],"","","","","","","",[],"",""
3299,"Metadata/Items/Gem/SupportGemDissipate",19,1,1,"Dissipate","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15776,882780809,[],"","","",[],[],"","","","","","","",[],"",""
3300,"Metadata/Items/Gem/SupportGemFluke",19,1,1,"Fluke","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15777,422102311,[],"","","",[],[],"","","","","","","",[],"",""
3301,"Metadata/Items/Gem/SupportGemZenith",19,1,1,"Zenith","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15778,1734499175,[],"","","",[],[],"","","","","","","",[],"",""
3302,"Metadata/Items/Gem/SupportGemBidding",19,1,1,"Bidding","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15779,258029377,[],"","","",[],[],"","","","","","","",[],"",""
3303,"Metadata/Items/Gem/SupportGemFlow",19,1,1,"Flow","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15780,1340862123,[],"","","",[],[],"","","","","","","",[],"",""
3304,"Metadata/Items/Gem/SupportGemAdhere",19,1,1,"Adhere","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15781,1229402783,[],"","","",[],[],"","","","","","","",[],"",""
3305,"Metadata/Items/Gem/SupportGemCommandment",19,1,1,"Commandment","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15782,4179875965,[],"","","",[],[],"","","","","","","",[],"",""
3306,"Metadata/Items/Gem/SupportGemRetaliate",19,1,1,"Retaliate","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15783,3790809417,[],"","","",[],[],"","","","","","","",[],"",""
3307,"Metadata/Items/Gem/SupportGemTremors",19,1,1,"Tremors","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15784,400003406,[],"","","",[],[],"","","","","","","",[],"",""
3308,"Metadata/Items/Gem/SupportGemSalvo",19,1,1,"Salvo","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15785,2014050247,[],"","","",[],[],"","","","","","","",[],"",""
3309,"Metadata/Items/Gem/SupportGemCadence",19,1,1,"Cadence","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15786,848561575,[],"","","",[],[],"","","","","","","",[],"",""
3310,"Metadata/Items/Gem/SupportGemVolt",19,1,1,"Volt","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15787,2194283329,[],"","","",[],[],"","","","","","","",[],"",""
3311,"Metadata/Items/Gem/SupportGemBoneShrapnel",19,1,1,"Bone Shrapnel","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15788,897920964,[],"","","",[],[],"","","","","","","",[],"",""
3312,"Metadata/Items/Gem/SupportGemAlignment",19,1,1,"Alignment","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15789,2195608334,[],"","","",[],[],"","","","","","","",[],"",""
3313,"Metadata/Items/Gem/SupportGemLingeringPresence",19,1,1,"[DNT] Lingering Presence","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15790,1664515329,[],"","","",[],[],"","","","","","","",[],"",""
3314,"Metadata/Items/Gem/SupportGemDerange",19,1,1,"Derange","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15791,246122472,[],"","","",[],[],"","","","","","","",[],"",""
3315,"Metadata/Items/Gem/SupportGemChargedShots",19,1,1,"Charged Shots","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15792,4106248643,[],"","","",[],[],"","","","","","","",[],"",""
3316,"Metadata/Items/Gem/SupportGemProfanity",19,1,1,"Profanity","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15793,4009972211,[],"","","",[],[],"","","","","","","",[],"",""
3317,"Metadata/Items/Gem/SupportGemBurgeon",19,1,1,"Burgeon","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15794,2060212094,[],"","","",[],[],"","","","","","","",[],"",""
3318,"Metadata/Items/Gem/SupportGemSteadfast",19,1,1,"Steadfast","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15795,1552650787,[],"","","",[],[],"","","","","","","",[],"",""
3319,"Metadata/Items/Gem/SupportGemFlamepierce",19,1,1,"Flamepierce","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15796,3598187087,[],"","","",[],[],"","","","","","","",[],"",""
3320,"Metadata/Items/Gem/SupportGemFreezefork",19,1,1,"Freezefork","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15797,378266654,[],"","","",[],[],"","","","","","","",[],"",""
3321,"Metadata/Items/Gem/SupportGemStormchain",19,1,1,"Stormchain","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15798,1883950056,[],"","","",[],[],"","","","","","","",[],"",""
3322,"Metadata/Items/Gem/SupportGemVerglas",19,1,1,"Verglas","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15799,2606034326,[],"","","",[],[],"","","","","","","",[],"",""
3323,"Metadata/Items/Gem/SupportGemEmbitter",19,1,1,"Embitter","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15800,2120048710,[],"","","",[],[],"","","","","","","",[],"",""
3324,"Metadata/Items/Gem/SupportGemBattershout",19,1,1,"Battershout","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15801,891121569,[],"","","",[],[],"","","","","","","",[],"",""
3325,"Metadata/Items/Gem/SupportGemNadir",19,1,1,"Nadir","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15802,4205442893,[],"","","",[],[],"","","","","","","",[],"",""
3326,"Metadata/Items/Gem/SupportGemAbidingHex",19,1,1,"Abiding Hex","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15803,2768380003,[],"","","",[],[],"","","","","","","",[],"",""
3327,"Metadata/Items/Gem/SupportGemRustedSpikes",19,1,1,"Rusted Spikes","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15804,3730247064,[],"","","",[],[],"","","","","","","",[],"",""
3328,"Metadata/Items/Gem/SupportGemCrazedMinions",19,1,1,"Crazed Minions","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15805,3537346896,[],"","","",[],[],"","","","","","","",[],"",""
3329,"Metadata/Items/Gem/SupportGemSpectralVolley",19,1,1,"Spectral Volley","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15806,888878857,[],"","","",[],[],"","","","","","","",[],"",""
3330,"Metadata/Items/Gem/SupportGemRally",19,1,1,"Rally","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15807,1664900858,[],"","","",[],[],"","","","","","","",[],"",""
3331,"Metadata/Items/Gem/SupportGemHoarfrost",19,1,1,"Hoarfrost","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15808,3788087979,[],"","","",[],[],"","","","","","","",[],"",""
3332,"Metadata/Items/Gem/SkillGemIcewalker",18,1,1,"[DNT] Icewalker","Metadata/Items/Gems/ActiveSkillGem",1,"",[],2,"",[],37,1,15809,2508399401,[],"","","",[],[],"","","","","","","",[],"",""
3333,"Metadata/Items/Gem/SupportGemDeathmarch",19,1,1,"Deathmarch","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15810,477450162,[],"","","",[],[],"","","","","","","",[],"",""
3334,"Metadata/Items/Gem/SupportGemFrosthunger",19,1,1,"[DNT] Frosthunger","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15811,3461245428,[],"","","",[],[],"","","","","","","",[],"",""
3335,"Metadata/Items/Gem/SupportGemAcrimony",19,1,1,"Acrimony","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15812,1724177516,[],"","","",[],[],"","","","","","","",[],"",""
3336,"Metadata/Items/Gem/SupportGemConcoct",19,1,1,"Concoct","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15813,2148501785,[],"","","",[],[],"","","","","","","",[],"",""
3337,"Metadata/Items/Gem/SupportGemAmbrosia",19,1,1,"Ambrosia","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15814,902692850,[],"","","",[],[],"","","","","","","",[],"",""
3338,"Metadata/Items/Gem/SupportGemDomain",19,1,1,"Domain","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15815,3656531876,[],"","","",[],[],"","","","","","","",[],"",""
3339,"Metadata/Items/Gem/SupportGemFigurehead",19,1,1,"Figurehead","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15816,776647262,[],"","","",[],[],"","","","","","","",[],"",""
3340,"Metadata/Items/Gem/SupportGemInterlude",19,1,1,"Interlude","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15817,1934909413,[],"","","",[],[],"","","","","","","",[],"",""
3341,"Metadata/Items/Gem/SupportGemReverberate",19,1,1,"Reverberate","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15818,2957285020,[],"","","",[],[],"","","","","","","",[],"",""
3342,"Metadata/Items/Gem/SupportGemClash",19,1,1,"Clash","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15819,2789123493,[],"","","",[],[],"","","","","","","",[],"",""
3343,"Metadata/Items/Gem/SupportGemMalady",19,1,1,"Malady","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15820,204123494,[],"","","",[],[],"","","","","","","",[],"",""
3344,"Metadata/Items/Gem/SupportGemDazzle",19,1,1,"Dazzle","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15821,738275127,[],"","","",[],[],"","","","","","","",[],"",""
3345,"Metadata/Items/Gem/SupportGemSyzygy",19,1,1,"Syzygy","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15822,2790704214,[],"","","",[],[],"","","","","","","",[],"",""
3346,"Metadata/Items/Gem/SupportGemUnyielding",19,1,1,"Unyielding","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15823,4104039508,[],"","","",[],[],"","","","","","","",[],"",""
3347,"Metadata/Items/Gem/SupportGemDesperation",19,1,1,"Desperation","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15824,1480388090,[],"","","",[],[],"","","","","","","",[],"",""
3348,"Metadata/Items/Gem/SupportGemOverextend",19,1,1,"Overextend","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15825,2450863952,[],"","","",[],[],"","","","","","","",[],"",""
3349,"Metadata/Items/Gem/SupportGemExcoriate",19,1,1,"Excoriate","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15826,762620886,[],"","","",[],[],"","","","","","","",[],"",""
3350,"Metadata/Items/Gem/SupportGemUnbending",19,1,1,"Unbending","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15827,1166051819,[],"","","",[],[],"","","","","","","",[],"",""
3351,"Metadata/Items/Gem/SupportGemRetreat",19,1,1,"Retreat","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15828,2858842212,[],"","","",[],[],"","","","","","","",[],"",""
3352,"Metadata/Items/Gem/SupportGemPursuit",19,1,1,"Pursuit","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15829,1106577675,[],"","","",[],[],"","","","","","","",[],"",""
3353,"Metadata/Items/Gem/SupportGemReach",19,1,1,"Reach","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15830,395526169,[],"","","",[],[],"","","","","","","",[],"",""
3354,"Metadata/Items/Gem/SupportGemCommiserate",19,1,1,"Commiserate","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15831,1085725276,[],"","","",[],[],"","","","","","","",[],"",""
3355,"Metadata/Items/Gem/SupportGemBlindside",19,1,1,"Blindside","Metadata/Items/Gems/SupportSkillGem",1,"",[],2,"",[],37,1,15832,648562702,[],"","","",[],[],"","","","","","","",[],"",""
