"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","i32","i32","i32","row","rid","rid","i32","[rid]","i32","rid","i32","rid","bool","i32","i32","i32"
890,528,2,"The Spirit",[5115],[5133],[5134],"","",3,"",5134,"[18615,18619]","","","",[],[],4205,[],4205,"","",0,"",603979776,264,0,52,"","",52,[],52,"",0,"","",1,-16843010,-16843010
891,528,3,"The Spirit",[5115],[5113],[5134],"","",3,"",5134,"[18620,18621]","","","",[],[],4205,[],4205,"","",0,"",1946157056,264,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
892,528,4,"Forms of the Spirit",[5134],[5129],[5118],"","",3,"",5118,"[18630,18632]","","","",[],[],4205,[],4205,"","",0,"",-301989888,264,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
893,528,5,"Tracking a Wisp",[5120],[5129],[5119],"","",3,"",5119,"[18633,18635]","","","",[],[],4205,[],4205,"","",0,"",1610612736,265,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
894,528,6,"The Spirit's Will",[5118],[5129],[5120],"","",3,"",5120,[18639],"","","",[],[],4205,[],4205,"","",0,"",-973078528,265,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
895,528,7,"Missing Azmeri",[],[5129],[5121],"","",3,"",5121,"[18644,18645]","","","",[],[],4205,[],4205,"","",0,"",637534208,266,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
896,528,8,"Azmeri Traditions",[2900],[],[5122],"","",3,"",5122,"[18640,18643]","","","",[],[],4205,[],4205,"","",0,"",-1946157056,266,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
897,528,9,"Wisp of the Cunning Fox",[5124],[5127],[5127],"",5127,3,"",5127,"[18655,18657]","","","",[],[],4205,[],4205,"","",0,"",234881024,267,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
898,528,10,"Wisp of the Spring Hare",[5125],[5128],[5128],"",5128,3,"",5128,"[18658,18660]","","","",[],[],4205,[],4205,"","",0,"",-1879048192,267,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
899,528,11,"Greater Manifestations","[5127,0]",[],[5126],"","",3,"",5126,"[18651,18654]","","","",[],[],4205,[],4205,"","",0,"",268435456,268,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
900,528,12,"A Different Time",[5129],[5130],[5130],"triggerer.FinishNPCChat();",5130,3,"",5130,"[18666,18667]","","","",[],[],4205,[],4205,"","",0,"",-2080374784,268,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
901,528,13,"Keep Hunting","[5130,0]",[],[5131],"","",3,"",5131,"[18668,18669]","","","",[],[],4205,[],4205,"","",0,"",-268435456,268,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
902,528,14,"The Forest","[5130,0]",[],[5132],"","",3,"",5132,[18670],"","","",[],[],4205,[],4205,"","",0,"",1207959552,269,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
903,528,15,"Introduction",[5112],[5113],[5133],"",5133,3,"",5133,"[18613,18614]","","","",[4191],[],4191,[],4191,"","",0,"",-1677721600,269,0,52,"","",52,[],52,"",0,"",1,5,-16843010,-16843010
904,528,16,"Lost the Trail",[5110],[5115],[5135],"",5135,6,"",5135,"[18661,18662]","","","",[],[],4205,[],4205,"","",0,"",201326592,270,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
