"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","AscendancyKey","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","GrantedEffectsPerLevel","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup"
2624,"affliction_damage_over_time_multiplier","Art/2DArt/SkillIcons/passives/DamageOverTimeNode.dds",[1975],10,0,0,0,32169,"Damage over Time",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2625,"affliction_effect_of_non-damaging_ailments","Art/2DArt/SkillIcons/passives/IncreasedNonDamageAilmentNode.dds",[6314],10,0,0,0,61851,"Effect of Non-Damaging Ailments",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2626,"affliction_aura_effect","Art/2DArt/SkillIcons/passives/AuraEffectNode.dds",[3844],3,0,0,0,6265,"Aura Effect",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2627,"affliction_curse_effect","Art/2DArt/SkillIcons/passives/CurseEffectNode.dds",[1387],3,0,0,0,18530,"Curse Effect",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2628,"affliction_damage_while_you_have_a_herald","Art/2DArt/SkillIcons/passives/DmgHeraldSkillsNode.dds",[11042],10,0,0,0,17198,"Damage while you have a Herald",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2629,"affliction_minion_damage_while_you_have_a_herald","Art/2DArt/SkillIcons/passives/MinionDmgHeraldSkillsNode.dds",[11045],10,0,0,0,3367,"Minion Damage while you have a Herald",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2630,"affliction_warcry_buff_effect","Art/2DArt/SkillIcons/passives/IncreasedWarcryNode.dds",[12105],20,0,0,0,3870,"Exerted Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2631,"affliction_critical_chance","Art/2DArt/SkillIcons/passives/IncreaseCritChanceNode.dds",[554],15,0,0,0,10695,"Critical Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2632,"affliction_minion_life","Art/2DArt/SkillIcons/passives/IncreaseMinionLifeNode.dds",[159],12,0,0,0,20492,"Minion Life",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2633,"affliction_area_damage","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[619],10,0,0,0,44483,"Area Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2634,"affliction_projectile_damage","Art/2DArt/SkillIcons/passives/ProjectileDmgNode.dds",[498],10,0,0,0,1371,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2635,"affliction_trap_and_mine_damage","Art/2DArt/SkillIcons/passives/TrapAndMineDmgNode.dds","[1787,1789]",12,12,0,0,48881,"Trap and Mine Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2636,"affliction_totem_damage","Art/2DArt/SkillIcons/passives/TotemDmgNode.dds",[1788],12,0,0,0,46909,"Totem Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2637,"affliction_brand_damage","Art/2DArt/SkillIcons/passives/BrandDmgNode.dds",[8594],12,0,0,0,21126,"Brand Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2638,"affliction_channelling_skill_damage","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNode.dds",[6348],12,0,0,0,10493,"Channelling Skill Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2639,"affliction_flask_duration","Art/2DArt/SkillIcons/passives/FlaskDurationnode.dds",[739],6,0,0,0,27625,"Flask Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2640,"affliction_life_and_mana_recovery_from_flasks","Art/2DArt/SkillIcons/passives/LifeManaFlasksrecoverynode.dds","[399,400]",10,10,0,0,51042,"Life and Mana recovery from Flasks",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2641,"affliction_maximum_life","Art/2DArt/SkillIcons/passives/IncreasedMaximumLifeNode.dds",[124],4,0,0,0,47192,"Life",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2642,"affliction_maximum_energy_shield","Art/2DArt/SkillIcons/passives/EnergyShieldNode.dds",[134],6,0,0,0,38342,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2643,"affliction_maximum_mana","Art/2DArt/SkillIcons/passives/MaxManaNode.dds",[128],6,0,0,0,28321,"Mana",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2644,"affliction_armour","Art/2DArt/SkillIcons/passives/ArmourNode.dds",[117],15,0,0,0,3879,"Armour",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2645,"affliction_evasion","Art/2DArt/SkillIcons/passives/EvasionNode.dds",[120],15,0,0,0,8073,"Evasion",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2646,"affliction_chance_to_block_attack_damage","Art/2DArt/SkillIcons/passives/BlockAttackDmgNode.dds",[1082],1,0,0,0,17271,"Chance to Block Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2647,"affliction_chance_to_block_spell_damage","Art/2DArt/SkillIcons/passives/BlockSpellDmgNode.dds",[2091],1,0,0,0,45180,"Chance to Block Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2648,"affliction_fire_resistance","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[144],15,0,0,0,36551,"Fire Resistance",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2649,"affliction_cold_resistance","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[146],15,0,0,0,37926,"Cold Resistance",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2650,"affliction_lightning_resistance","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[148],15,0,0,0,65026,"Lightning Resistance",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2651,"affliction_chaos_resistance","Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",[150],12,0,0,0,28987,"Chaos Resistance",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2652,"affliction_chance_to_dodge_attacks","Art/2DArt/SkillIcons/passives/DodgeAtksNode.dds",[14805],2,0,0,0,45284,"Chance to Suppress Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2653,"affliction_strength","Art/2DArt/SkillIcons/passives/plusstrength.dds",[573],10,0,0,0,65506,"Strength",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2654,"affliction_dexterity","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[579],10,0,0,0,52919,"Dexterity",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2655,"affliction_intelligence","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[576],10,0,0,0,31472,"Intelligence",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2656,"affliction_reservation_efficiency_small","Art/2DArt/SkillIcons/passives/AuraEffectNode.dds",[14770],6,0,0,0,21796,"Reservation Efficiency",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2657,"affliction_curse_effect_small","Art/2DArt/SkillIcons/passives/CurseEffectNode.dds",[1387],3,0,0,0,23376,"Curse Effect",[],"","","","","","","","",[],0,"","",0,[],"","",0,1,"",0,""
2658,"affliction_keystone_disciple_of_kitava","Art/2DArt/SkillIcons/passives/DiscipleOfKitava.dds",[11494],1,0,0,0,12953,"Disciple of Kitava",[],1,"","All are invited to his feast, one way or another.","",7697,"","","",[],0,"","",0,[],"","",1,1,"",0,""
2659,"affliction_keystone_lone_messenger","Art/2DArt/SkillIcons/passives/LoneMessenger.dds",[11736],1,0,0,0,3354,"Lone Messenger",[],1,"","Some tasks are too important to entrust to others.","",7697,"","","",[],0,"","",0,[],"","",1,1,"",0,""
2660,"affliction_keystone_nature's_patience","Art/2DArt/SkillIcons/passives/NaturesPatience.dds",[11495],1,0,0,0,30847,"Nature's Patience",[],1,"","To win, all you must do is outlast.","",7697,"","","",[],0,"","",0,[],"","",1,1,"",0,""
2661,"affliction_keystone_secrets_of_suffering","Art/2DArt/SkillIcons/passives/SecretOfAgony.dds",[11496],1,0,0,0,57280,"Secrets of Suffering",[],1,"","Even within the realm of torture, there are subtle intricacies.","",7697,"","","",[],0,"","",0,[],"","",1,1,"",0,""
2662,"affliction_keystone_kineticism","Art/2DArt/SkillIcons/passives/Kineticism.dds",[10942],1,0,0,0,40561,"Kineticism",[],1,"","No force wasted, no time wasted.","",7697,"","","",[],0,"","",0,[],"","",1,1,"",0,""
2663,"affliction_keystone_veteran's_awareness","Art/2DArt/SkillIcons/passives/VeteransAwareness.dds",[11816],1,0,0,0,32118,"Veteran's Awareness",[],1,"","Know when you'll be hit, and you'll barely feel it.","",7697,"","","",[],0,"","",0,[],"","",1,1,"",0,""
2664,"affliction_keystone_dragon_style","Art/2DArt/SkillIcons/passives/DragonStyle.dds",[11493],1,0,0,0,60069,"Hollow Palm Technique",[],1,"","\""The mastodons of yore were each born with two weapons greater than any sword. So, too, were you.\"" - Maraketh Proverb","",7697,"","","",[],0,"","",0,[],"","",1,1,"",0,""
2665,"affliction_keystone_pitfighter","Art/2DArt/SkillIcons/passives/Pitfighter.dds",[1737],1,0,0,0,37081,"Pitfighter",[],1,"","When winning is all that matters, you'll use everything at your disposal.","",7697,"","","",[],0,"","",0,[],"","",1,1,"",0,""
2666,"affliction_notable_prodigious_defense","Art/2DArt/SkillIcons/passives/BlockAttackDmgNotable.dds","[1082,2091,9611]",3,3,30,0,44237,"Prodigious Defence",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2667,"affliction_notable_advance_guard","Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds","[11628,11103,702]",30,5,1,0,35790,"Advance Guard",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2668,"affliction_notable_gladiatorial_combat","Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds","[11436,11437]",2,1,0,0,36455,"Gladiatorial Combat",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2669,"affliction_notable_strike_leader","Art/2DArt/SkillIcons/passives/BlockAttackDmgNotable.dds","[1082,11628,9865]",2,30,2,0,12806,"Strike Leader",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2670,"affliction_notable_powerful_ward","Art/2DArt/SkillIcons/passives/BlockSpellDmgNotable.dds","[4825,11113]",20,6,0,0,28384,"Powerful Ward",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2671,"affliction_notable_enduring_ward","Art/2DArt/SkillIcons/passives/BlockAttackDmgNotable.dds","[417,11114]",20,6,0,0,9042,"Enduring Ward",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2672,"affliction_notable_gladiator's_fortitude","Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds","[11628,124]",25,5,0,0,36807,"Gladiator's Fortitude",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2673,"affliction_notable_precise_retaliation","Art/2DArt/SkillIcons/passives/BlockAttackDmgNotable.dds","[7074,11077]",30,60,0,0,28398,"Precise Retaliation",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2674,"affliction_notable_veteran_defender","Art/2DArt/SkillIcons/passives/BlockAttackDmgNotable.dds","[605,23,408]",15,60,15,0,23989,"Veteran Defender",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2675,"affliction_notable_iron_breaker","Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds","[10788,26]",10,35,0,0,28015,"Iron Breaker",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2676,"affliction_notable_deep_cuts","Art/2DArt/SkillIcons/passives/IncreasedAttackDamageNotable.dds","[8429,8430]",15,1,0,0,56760,"Deep Cuts",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2677,"affliction_notable_master_the_fundamentals","Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds","[26,486,141]",35,-35,10,0,2796,"Master the Fundamentals",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2678,"affliction_notable_force_multiplier","Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds","[26,5821]",25,5,0,0,3805,"Force Multiplier",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2679,"affliction_notable_furious_assault","Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds","[26,1905]",25,8,0,0,981,"Furious Assault",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2680,"affliction_notable_vicious_skewering","Art/2DArt/SkillIcons/passives/IncreasedAttackDamageNotable.dds","[11024,8429,3633]",15,10,10,0,28635,"Vicious Skewering",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2681,"affliction_notable_grim_oath","Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds",[450],10,0,0,0,23335,"Grim Oath",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2682,"affliction_notable_battle-hardened","Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds","[26,1075]",35,30,0,0,53318,"Battle-Hardened",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2683,"affliction_notable_replenishing_presence","Art/2DArt/SkillIcons/passives/AuraEffectNotable.dds",[11669],20,0,0,0,62634,"Replenishing Presence",[],"",1,"","",6954,"","","",[],0,"","",0,[36],"","",0,1,"",0,""
2684,"affliction_notable_master_of_command","Art/2DArt/SkillIcons/passives/AuraEffectNotable.dds","[14954,11489]",100,15,0,0,29540,"Master of Command",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2685,"affliction_notable_first_among_equals","Art/2DArt/SkillIcons/passives/AuraEffectNotable.dds","[15050,12457]",50,20,0,0,47393,"Spiteful Presence",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2686,"affliction_notable_purposeful_harbinger","Art/2DArt/SkillIcons/passives/AuraEffectNotable.dds",[11480],8,0,0,0,51870,"Purposeful Harbinger",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2687,"affliction_notable_precise_commander","Art/2DArt/SkillIcons/passives/AuraEffectNotable.dds","[15059,845]",50,12,0,0,58221,"Destructive Aspect",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2688,"affliction_notable_pure_commander","Art/2DArt/SkillIcons/passives/AuraEffectNotable.dds","[15066,12458]",50,20,0,0,59350,"Electric Presence",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2689,"affliction_notable_stalwart_commander","Art/2DArt/SkillIcons/passives/AuraEffectNotable.dds","[15041,12610]",50,20,0,0,61616,"Volatile Presence",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2690,"affliction_notable_vengeful_commander","Art/2DArt/SkillIcons/passives/AuraEffectNotable.dds","[15067,9082]",50,10,0,0,28338,"Righteous Path",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2691,"affliction_notable_fiery_commander","Art/2DArt/SkillIcons/passives/AuraEffectNotable.dds","[15056,150]",50,11,0,0,32259,"Mortifying Aspect",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2692,"affliction_notable_icy_commander","Art/2DArt/SkillIcons/passives/AuraEffectNotable.dds","[15049,6346]",50,10,0,0,31333,"Frantic Aspect",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2693,"affliction_notable_shocking_commander","Art/2DArt/SkillIcons/passives/AuraEffectNotable.dds",[15114],10,0,0,0,907,"Introspection",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2694,"affliction_notable_skullbreaker","Art/2DArt/SkillIcons/passives/IncreaseCritChanceNotable.dds","[95,108]",15,8,0,0,63142,"Skullbreaker",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2695,"affliction_notable_pressure_points","Art/2DArt/SkillIcons/passives/IncreaseCritChanceNotable.dds","[554,11026]",30,5,0,0,38633,"Pressure Points",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2696,"affliction_notable_overwhelming_malice","Art/2DArt/SkillIcons/passives/IncreaseCritChanceNotable.dds",[11540],10,0,0,0,2977,"Overwhelming Malice",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2697,"affliction_notable_magnifier","Art/2DArt/SkillIcons/passives/AreaDmgNotable.dds","[434,95]",10,10,0,0,60617,"Magnifier",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2698,"affliction_notable_savage_response","Art/2DArt/SkillIcons/passives/IncreaseCritChanceNotable.dds","[554,11078]",30,30,0,0,25966,"Savage Response",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2699,"affliction_notable_eye_of_the_storm","Art/2DArt/SkillIcons/passives/IncreaseCritChanceNotable.dds","[554,10309,12611]",40,10,20,0,51541,"Eye of the Storm",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2700,"affliction_notable_basics_of_pain_","Art/2DArt/SkillIcons/passives/IncreaseCritChanceNotable.dds","[24,554]",20,30,0,0,44544,"Basics of Pain",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2701,"affliction_notable_quick_getaway","Art/2DArt/SkillIcons/passives/IncreaseCritChanceNotable.dds","[1905,554,11079]",5,25,5,0,23238,"Quick Getaway",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2702,"affliction_notable_assert_dominance","Art/2DArt/SkillIcons/passives/AreaDmgNotable.dds",[11080],25,0,0,0,12149,"Assert Dominance",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2703,"affliction_notable_vast_power","Art/2DArt/SkillIcons/passives/AreaDmgNotable.dds","[14179,619]",3,20,0,0,63969,"Vast Power",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2704,"affliction_notable_powerful_assault","Art/2DArt/SkillIcons/passives/AreaDmgNotable.dds","[619,11421]",20,10,0,0,11661,"Powerful Assault",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2705,"affliction_notable_intensity","Art/2DArt/SkillIcons/passives/AreaDmgNotable.dds","[619,11479]",10,1,0,0,42145,"Intensity",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2706,"affliction_notable_titanic_swings","Art/2DArt/SkillIcons/passives/AreaDmgNotable.dds","[11056,11057]",15,20,0,0,48550,"Titanic Swings",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2707,"affliction_notable_towering_threat","Art/2DArt/SkillIcons/passives/AreaDmgNotable.dds","[434,124]",10,8,0,0,63607,"Towering Threat",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2708,"affliction_notable_ancestral_echo","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[1342,3404]",20,10,0,0,31440,"Ancestral Echo",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2709,"affliction_notable_ancestral_reach","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[1788,1342,11039]",25,25,25,0,57212,"Ancestral Reach",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2710,"affliction_notable_ancestral_might","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[166,430,11099]",15,30,30,0,60864,"Ancestral Might",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2711,"affliction_notable_ancestral_preservation","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[1835,11546,1834]",15,25,20,0,56686,"Ancestral Preservation",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2712,"affliction_notable_snaring_spirits","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[1788,11435]",30,1,0,0,2004,"Snaring Spirits",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2713,"affliction_notable_sleepless_sentries","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[430,12134]",20,1,0,0,57383,"Sleepless Sentries",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2714,"affliction_notable_ancestral_guidance","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[9682,10581]",30,1,0,0,54209,"Ancestral Guidance",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2715,"affliction_notable_ancestral_inspiration","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[11432,11041]",1,25,0,0,13950,"Ancestral Inspiration",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2716,"affliction_notable_vital_focus","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[11502,6348]",90,30,0,0,54382,"Vital Focus",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2717,"affliction_notable_rapid_infusion","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[11438,11439]",5,50,0,0,45935,"Rapid Infusion",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2718,"affliction_notable_unwavering_focus","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[6348,8872]",30,50,0,0,38275,"Unwavering Focus",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2719,"affliction_notable_enduring_focus","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[6348,11505]",25,25,0,0,46264,"Enduring Focus",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2720,"affliction_notable_precise_focus","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[11507,11506]",30,20,0,0,55714,"Precise Focus",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2721,"affliction_notable_stoic_focus","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[6348,11508,11509]",25,3,3,0,35363,"Stoic Focus",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2722,"affliction_notable_hex_breaker","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[12064,11512]",1,8,0,0,65117,"Hex Breaker",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2723,"affliction_notable_arcane_adept","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[6348,11512,11511]",20,5,1,0,15990,"Arcane Adept",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2724,"affliction_notable_distilled_perfection","Art/2DArt/SkillIcons/passives/LifeManaFlasksrecovery.dds","[399,400,739]",25,25,10,0,56886,"Distilled Perfection",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
2725,"affliction_notable_spiked_concoction","Art/2DArt/SkillIcons/passives/FlaskDuration.dds","[12119,4843]",100,5,0,0,25282,"Spiked Concoction",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,""
