"rownum","BaseItemTypesKey","Variation_AOFiles","IsNonMasterDoodad","i32","i32","i32","InheritsFrom","bool","IsCraftingBench","[rid]","bool","rid"
924,7213,"[""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Boy1_1.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Boy1_2.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Boy1_3.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Boy1_4.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Boy1_5.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Boy1_6.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Boy1_7.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Boy1_8.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Girl1_1.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Girl1_2.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Girl1_3.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Girl1_4.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Girl2_1.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Girl2_2.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Girl2_3.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/CiviliansNoBlood/Children/Girl2_4.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[2],1,""
925,7214,"[""Metadata/Terrain/Doodads/Act9/Foothills/Sand_01.ao"",""Metadata/Terrain/Doodads/Act9/Foothills/Sand_02.ao"",""Metadata/Terrain/Doodads/Act9/Foothills/Sand_03.ao"",""Metadata/Terrain/Doodads/Act9/Foothills/Sand_04.ao"",""Metadata/Terrain/Doodads/Act9/Foothills/Sand_05.ao"",""Metadata/Terrain/Doodads/Act9/Foothills/Sand_06.ao"",""Metadata/Terrain/Doodads/Act9/Foothills/Sand_07.ao"",""Metadata/Terrain/Doodads/Act9/Foothills/Sand_08.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[12],1,""
926,7215,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/beast_trophy_v01_01.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/beast_trophy_v01_02.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/beast_trophy_v01_03.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[28,6]",1,""
927,7216,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/catarina_banner_fresh.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/catarina_banner_tallfresh.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/catarina_banner.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/catarina_banner_tall.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[31],1,""
928,7217,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/CatarinaSoulCache.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[7],1,""
929,7218,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/CatarinaEmptyCart.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[30],1,""
930,7219,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/CorpseSculture_01.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/CorpseSculture_02.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/CorpseSculture_03.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/CorpseSculture_04.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/WitchMasterTotem.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/CatarinaBossTotem.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[28,20]",1,""
931,7220,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/DjinnRelicCase_01.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/DjinnRelicCase_02.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/DjinnRelicCase_03.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/DjinnRelicCase_04.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/DjinnRelicCase_05.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/DjinnRelicCase_06.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/DjinnRelicCase_07.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/DjinnRelicCase_08.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[25],1,""
932,7221,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Drawers_01.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Drawers_02.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Drawers_03.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,""
933,7222,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Highshelf_05.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Highshelf_04.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Highshelf_06.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Highshelf_08.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Highshelf_07.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Highshelf_09.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Highshelf_02.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Highshelf_01.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Highshelf_03.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,""
934,7223,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_LadderShort.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_LadderTall.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,""
935,7224,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Multicabinet_01.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Multicabinet_02.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Multicabinet_03.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Multicabinet_04.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Multicabinet_05.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,""
936,7225,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Shelf_01.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_VDrawers_02.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_VDrawers_03.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_VDrawers_04.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,""
937,7226,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/Evidence_Desk_01.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,""
938,7227,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/Immortal_Skull.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[29],1,""
939,7228,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/MastermindShrine.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[28],1,""
940,7229,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/SandGrave_01.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/SandGrave_02.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/SandGrave_03.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/SandGrave_04.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[12],1,""
941,7230,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/piety_rostrum_v01_02.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[27],1,""
942,7231,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/wall_gate.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/pillar_01.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/wall_pillar_01.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/wall_01.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[14,21]",1,""
943,7232,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/Skullmother_Statue.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[20],1,""
944,7233,"[""Metadata/Terrain/Doodads/Leagues/Betrayal/WiccaCross_01.ao"",""Metadata/Terrain/Doodads/Leagues/Betrayal/WiccaCross_02.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[28],1,""
945,7234,"[""Metadata/Terrain/Doodads/Itemracks/Antlertable_01.ao"",""Metadata/Terrain/Doodads/Itemracks/Antlertable_02.ao"",""Metadata/Terrain/Doodads/Itemracks/Antlertable_03.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,24]",1,""
946,7235,"[""Metadata/Terrain/Doodads/Itemracks/Armourstand_Basic_01.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Basic_02.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Basic_03.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Fancy_01.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Fancy_02.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Fancy_03.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Fancy_04.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Fancy_05.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Fancy_06.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Fancy_07.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Fancy_08.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Karui_01.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Karui_02.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Karui_03.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Karui_04.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Karui_05.ao"",""Metadata/Terrain/Doodads/Itemracks/Armourstand_Karui_06.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,24]",1,""
947,7236,"[""Metadata/Terrain/Doodads/Itemracks/Blacksmith_Rack_01.ao"",""Metadata/Terrain/Doodads/Itemracks/Blacksmith_Rack_02.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,24]",1,""
948,7237,"[""Metadata/Terrain/Doodads/Itemracks/Daggerstand.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,24]",1,""
949,7238,"[""Metadata/Terrain/Doodads/Itemracks/DisplaycaseSmall_01.ao"",""Metadata/Terrain/Doodads/Itemracks/DisplaycaseSmall_02.ao"",""Metadata/Terrain/Doodads/Itemracks/DisplaycaseLarge_01.ao"",""Metadata/Terrain/Doodads/Itemracks/DisplaycaseLarge_02.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,24]",1,""
950,7239,"[""Metadata/Terrain/Doodads/Itemracks/EngraverBench_01.ao"",""Metadata/Terrain/Doodads/Itemracks/EngraverBench_02.ao"",""Metadata/Terrain/Doodads/Itemracks/EngraverBench_03.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,""
951,7240,"[""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_01.ao"",""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_02.ao"",""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_03.ao"",""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_04.ao"",""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_05.ao"",""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_06.ao"",""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_07.ao"",""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_08.ao"",""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_09.ao"",""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_10.ao"",""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_11.ao"",""Metadata/Terrain/Doodads/Itemracks/HelmetMannequin_12.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,24]",1,""
952,7241,"[""Metadata/Terrain/Doodads/Itemracks/Hillock_Barrel_01.ao"",""Metadata/Terrain/Doodads/Itemracks/HillockBarrel_02.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[10,24]",1,""
953,7242,"[""Metadata/Terrain/Doodads/Itemracks/Mannequin_01.ao"",""Metadata/Terrain/Doodads/Itemracks/Mannequin_02.ao"",""Metadata/Terrain/Doodads/Itemracks/Mannequin_03.ao"",""Metadata/Terrain/Doodads/Itemracks/Mannequin_04.ao"",""Metadata/Terrain/Doodads/Itemracks/Mannequin_05.ao"",""Metadata/Terrain/Doodads/Itemracks/Mannequin_06.ao"",""Metadata/Terrain/Doodads/Itemracks/Mannequin_07.ao"",""Metadata/Terrain/Doodads/Itemracks/Mannequin_08.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,24]",1,""
954,7243,"[""Metadata/Terrain/Doodads/Itemracks/Shieldstand_01.ao"",""Metadata/Terrain/Doodads/Itemracks/Shieldstand_02.ao"",""Metadata/Terrain/Doodads/Itemracks/Shieldstand_03.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,24]",1,""
955,7244,"[""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Small_01.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Small_02.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Small_03.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Small_04.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Small_05.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Small_06.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Small_07.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Small_08.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Small_09.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,24]",1,""
956,7245,"[""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Medium_01.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Medium_02.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Medium_03.ao"",""Metadata/Terrain/Doodads/Itemracks/HakuRack_01.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Medium_04.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Medium_05.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Medium_06.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Medium_07.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Medium_08.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Medium_09.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,24]",1,""
957,7246,"[""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Large_01.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Large_02.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Large_03.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Large_04.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Large_05.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Large_06.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Large_07.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Large_08.ao"",""Metadata/Terrain/Doodads/Itemracks/WeaponRack_Large_09.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,24]",1,""
958,7247,"[""Metadata/Terrain/Doodads/ProtoVaal/columngroup.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_ColumnGroup_v01_02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_ColumnGroup_v01_03.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_ColumnGroup_v01_04.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_ColumnGroup_v01_05.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[26],1,""
959,7248,"[""Metadata/Terrain/Doodads/ProtoVaal/DelveIncursionGlyph.ao"",""Metadata/Terrain/Doodads/ProtoVaal/DelveIncursionGlyphBroken.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[19],1,""
960,7249,"[""Metadata/Terrain/Doodads/ProtoVaal/pillarblock_01.ao"",""Metadata/Terrain/Doodads/ProtoVaal/fallenpillar_01.ao"",""Metadata/Terrain/Doodads/ProtoVaal/fallenpillar_02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/fallenpillar_03.ao"",""Metadata/Terrain/Doodads/ProtoVaal/fallenpillar_04.ao"",""Metadata/Terrain/Doodads/ProtoVaal/fallenpillar_05.ao"",""Metadata/Terrain/Doodads/ProtoVaal/fallenpillar_06.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[19],1,""
961,7250,"[""Metadata/Terrain/Doodads/ProtoVaal/pillar_3.ao"",""Metadata/Terrain/Doodads/ProtoVaal/fallenpillar_1.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[26],1,""
962,7251,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Basin_v01_02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Basin_v01_01.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_OrnatePot_v01_02.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[11],1,""
963,7252,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Bench_v01_01.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Bench_v01_02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Bench_v01_03.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,""
964,7253,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_ColumnGroup_v01_01.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[26],1,""
965,7254,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_ColumnG_01.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[26],1,""
966,7255,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Column_01.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Column_02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Column_03.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Column_04.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Column_05.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[26],1,""
967,7256,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_01.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_03.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_04.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_05.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_06.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_07.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_08.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_09.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_010.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_011.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_012.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v01_013.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[19],1,""
968,7257,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v02_09.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v02_08.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v02_07.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v02_06.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v02_05.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v02_04.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v02_03.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v02_02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Debris_v02_01.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[19],1,""
969,7258,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Fossils_v01_01.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Fossils_v01_02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Fossils_v01_03.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Fossils_v01_04.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[28],1,""
970,7259,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_OrnatePot_v01_01.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_OrnatePot_v01_05.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_OrnatePot_v01_06.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_OrnatePot_v01_07.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_OrnatePot_v01_08.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[27,3]",1,""
971,7260,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_OrnatePot_v01_03.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_OrnatePot_v01_04.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_OrnatePot_v01_09.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_OrnatePot_v01_10.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[27,3]",1,""
972,7261,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Shrine_v01_01.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Shrine_v01_04.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[27],1,""
973,7262,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Shrine_v01_02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Shrine_v01_03.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Shrine_v01_05.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Shrine_v01_06.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[27],1,""
974,7263,"[""Metadata/Terrain/Doodads/ProtoVaal/Proto_GroundLight_v01.ao"",""Metadata/Terrain/Doodads/ProtoVaal/Proto_GroundLight_v02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/Proto_GroundLight_v03.ao"",""Metadata/Terrain/Doodads/ProtoVaal/Proto_GroundLight_v04.ao"",""Metadata/Terrain/Doodads/ProtoVaal/Proto_GroundLight_v05.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[12],1,""
975,7265,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Shrine_v02_01.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[27],1,""
976,7266,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Table_v01_05.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Table_v01_06.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Table_v01_07.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Table_v01_11.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Table_v01_12.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Table_v01_13.ao"",""Metadata/Terrain/Doodads/ProtoVaal/primeval_hideout_fountain_01.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[27],1,""
977,7267,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Throne_v02_01.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[6,27]",1,""
978,7268,"[""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Table_v01_09.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Tree_02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Tree_02.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Tree_03.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Tree_04.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Tree_05.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Tree_06.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Tree_07.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Tree_08.ao"",""Metadata/Terrain/Doodads/ProtoVaal/ProtoVaal_Tree_09.ao""]","",41,0,0,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[27,4]",1,""
