"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","rid","bool","[rid]","[rid]","[rid]","[rid]","i32","bool","rid"
1766,"ultimatum_chaos_degenzone2","You are taking Chaos Damage over time","","","Choking Miasma",[453],"",3,"","","","",19,1542,"",1,2,"",1,1,"",0,"","InvisibleFireBuff","","","","","",4,"","",0,[],"","","","",[],[],[453],[],0,"",""
1767,"ultimatum_chaos_degenzone3","You are taking significantly more Chaos Damage over time","","","Inner Choking Miasma",[453],"",3,"","","","",19,1542,"",1,2,"",1,1,"",0,"","InvisibleFireBuff","","","","","",4,"","",0,[],"","","","",[],[],[453],[],0,"",""
1768,"ultimatum_vulnerability","You are taking increased damage. The effect of this increases every second","","","Escalating Vulnerability",[477],"",11,"","","","",19,1490,1,"",15,"",1,1,"",0,"","InterpolateBuffEffect","","","","","",4,"","",0,[],1,"","","",[],[],[477],[],16777216,"",""
1769,"trialmaster_tether_debuff","",1,"","",[14202],"",1,"","","","",19,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[14202],[],0,"",""
1770,"trialmaster_tether_debuff_display","You are tethered by a chain. Moving too far will slow you, and eventually break the chain. Breaking the chain will cause damage and stun you.","","","Trialmaster's Tether",[],"",1,"","","","",19,1555,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[12277],[],[],0,"",""
1771,"skill_track_mana_spent_recently","",1,"","",[],"",3,"","","","",19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[13902],[],[],0,"",""
1772,"ultimatum_recovery_reduction","",1,"","","[2807,2808,2809]","",2,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[2807,2808,2809]",[],0,"",""
1773,"ultimatum_area_and_projectile_speed","",1,"","","[14135,14136]","",2,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[14135,14136]",[],0,"",""
1774,"ultimatum_buffs_expire_faster","",1,"","",[13069],"",2,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[13069],[],0,"",""
1775,"ultimatum_cooldown_speed","",1,"","",[14137],"",2,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[14137],[],0,"",""
1776,"ultimatum_pale_ape_degen_aura","You are taking Physical Damage over time","","","Haemolytic Aura",[2566],1,3,"","","","",19,1493,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[2566],[],0,"",""
1777,"ultimatum_pale_ape_degen_aura_ruin","You are taking Physical Damage over time","","","Haemolytic Aura",[2566],1,3,"","","","",19,1494,"","",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","","","",[],[],[2566],[],0,"",""
1778,"projectile_projectile_retaliation","","","","",[],1,2,"","","","",19,1495,1,"",15,"",1,1,"",0,"","TriggerDaemonWhenHitBuff","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1779,"ultimatum_accelerating_monsters","",1,"","","[70,216,177]",1,2,"","","","",19,1496,1,"",15,"",1,1,"",0,"","InterpolateBuffEffect","","","","","",4,"","",0,[],"","","","",[],[],"[70,216,177]",[],0,"",""
1780,"cruelty","Skills supported by Cruelty Support deal more damage over time.","","","Cruelty",[14124],1,13,"","","",1,19,1503,1,"",1,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","","","",[],[],[14124],[13964],16777216,"",""
1781,"ground_vortex_lightning","You are taking damage from a Vortex","","","Vortex",[1981],1,3,"","","","",19,1504,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[13967],[1981],[],0,"",""
1782,"ground_vortex_lightning_ruin","You are taking damage from a Vortex","","","Vortex",[1981],1,3,"","","","",19,1504,"","",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","","","",[],[13967],[1981],[],0,"",""
1783,"ground_vortex_ruin","You are taking damage from a Vortex","","","Vortex","[4553,1979]",1,3,"","","","",19,598,"","",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","","","",[],[],"[4553,1979]",[],0,"",""
1784,"petrified_blood","When hit, a percentage of the life you would lose from the bottom half of your life is not lost immediately, then you lose life over 4 seconds based on the prevented loss. Your skills cost life as well as mana while you are above low life, and you can only go above low life by using flasks.","",1,"Petrified Blood","[13962,13894,14046]",1,3,"","","","",19,1505,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","","","",[],[13961],"[13962,13894,14046]",[],0,"",""
1785,"extra_projectiles_from_consuming_steel_ammo","",1,"","",[173],1,3,"","","","",19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[173],[],0,"",""
1786,"extra_projectiles_steel_ammo_spent","",1,"","",[],"",4,"","","","",19,0,1,"",15,"",1,1,"",0,"","ExtraProjectilesSteelAmmoSpent","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1787,"blood_scythe_charge","These charges are granted by and affect your Reap skill.","","","Blood Charges",[],1,4,1,14139,13995,1,19,1509,1,"",3,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1788,"blood_scythe_degen","You are taking Physical Damage over time.","","","Reap",[354],1,3,"","","",1,19,1508,"","",2,"",1,1,"",0,"","BloodScytheDegen","","","","","",4,"","",0,[],"","","","",[],[],[354],[],0,"",""
1789,"ulimatum_daemon_beam_fire_damage","You are taking Fire Damage over time","","","Burning Bond",[1977],1,3,"","","",1,19,1510,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1790,"ulimatum_daemon_beam_cold_damage","You are taking Cold Damage over time","","","Chilling Bond",[1979],1,3,"","","",1,19,1511,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1979],[],0,"",""
1791,"ulimatum_daemon_beam_lightning_damage","You are taking Lightning Damage over time","","","Electrifying Bond",[1981],1,3,"","","",1,19,1512,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1981],[],0,"",""
1792,"ulimatum_daemon_beam_chaos_damage","You are taking Chaos Damage over time","","","Chaotic Bond",[453],1,3,"","","",1,19,1513,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[453],[],0,"",""
1793,"ulimatum_daemon_beam_fire_damage_and_ruin","You are taking Fire Damage over time and periodically gaining Ruin","","","Ruinous Burning Bond",[1977],1,3,"","","",1,19,1514,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1794,"ulimatum_daemon_beam_cold_damage_and_ruin","You are taking Cold Damage over time and periodically gaining Ruin","","","Ruinous Chilling Bond",[1979],1,3,"","","",1,19,1514,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","","","",[],[],[1979],[],0,"",""
1795,"ulimatum_daemon_beam_lightning_damage_and_ruin","You are taking Lightning Damage over time and periodically gaining Ruin","","","Ruinous Electrifying Bond",[1981],1,3,"","","",1,19,1514,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","","","",[],[],[1981],[],0,"",""
1796,"ulimatum_daemon_beam_chaos_damage_and_ruin","You are taking Chaos Damage over time and periodically gaining Ruin","","","Ruinous Chaotic Bond",[453],1,3,"","","",1,19,1514,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","","","",[],[],[453],[],0,"",""
1797,"ultimatum_unlucky_critical_rolls","",1,"","",[1418],"",3,"","","","",19,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1418],[],0,"",""
1798,"ultimatum_hindered_ms_on_flask_use","",1,"","",[13980],"",3,"","","","",19,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[13980],[],0,"",""
1799,"ultimatum_cancel_flask_effect_on_flask_use","",1,"","",[13979],"",3,"","","","",19,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[13979],[],0,"",""
1800,"ultimatum_curses_and_non_damaging_ailments_reflected_to_self","",1,"","","[1805,13983]","",3,"","","","",19,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1805,13983]",[],0,"",""
1801,"ultimatum_self_lightning_damage_on_skill_use_mana_spent_on_cost","",1,"","",[13982],"",3,"","","","",19,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[13982],[],0,"",""
1802,"ultimatum_random_projectile_direction","",1,"","",[13978],"",3,"","","","",19,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[13978],[],0,"",""
1803,"projectile_bull_thorns","","","","",[],1,2,"","","",1,19,1523,1,"",15,"",1,1,"",0,"","ProjectileThorns","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1804,"ultimatum_aura_skills_affecting_allies_also_affect_enemies","",1,"","",[13981],"",3,"","","","",19,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[13981],[],0,"",""
1805,"spider_web_tether","You are slowed by Spider Web. Move away from the webs to break the webbing.","","","Webbed","[10547,10548,5210,10585,13071]",1,1,1,"","","",19,1533,1,"",2,"",1,1,"",8,"","TetheredDebuff","","","","","",4,"","",0,[],"","","","",[],[],"[10547,10548,5210,10585,13071]",[],0,"",""
1806,"ultimatum_daemon_summon_phantasm_aura","",1,"","",[],1,3,"","","","",19,0,1,"",15,"",1,1,"",0,"","SummonMonsterOnAuraTargetDeath","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1807,"keystone_everlasting_sacrifice_resistance","You have additional Maximum Resistances","","","Everlasting Sacrifice",[947],1,2,"","","",1,19,1534,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[947],[],0,"",""
1808,"ultimatum_daemon_summon_phantasm_aura_ruin","",1,"","",[],1,3,"","","","",19,0,1,"",15,"",1,1,"",0,"","SummonMonsterOnAuraTargetDeath","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1809,"lifetap_life_spent","",1,"","",[],"",1,"","","","",19,0,1,"",15,"",1,1,"",0,"","LifetapLifeSpent","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1810,"lifetap_buff","Your flasks recover increased amounts of life.","",1,"Lifetap",[399],1,2,"","","",1,19,1535,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[399],[14101],0,"",""
1811,"damage_immune_while_owner_lives","You cannot take Damage","","","Intervention",[],1,7,"","","","",19,1544,1,"",1,"",1,1,"",0,1,"RemoveOnOwnerDeath","","","","","",4,"","",0,[],"","","","",[140],[],[140],[],0,"",""
1812,"ultimatum_physical_charge","You are faster, leech Life from Physical Damage and deal increased Physical Damage, but are taking Physical Damage over time","","","Costly Might","[2566,3058,9951,26,3106]",1,3,"","","",1,19,1536,1,"",3,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[2566,3058,9951,26,3106]",[],0,"",""
1813,"ultimatum_elemental_charge","You are faster, leech Life from Elemental Damage and deal increased Elemental Damage, but are taking Fire Damage over time","","","Costly Potency","[2533,9951,486,3112]",1,3,"","","",1,19,1537,1,"",3,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[2533,9951,486,3112]",[],0,"",""
1814,"queens_demand_trigger_a","",1,"","",[],"",2,"","","","",17,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1815,"queens_demand_trigger_b","",1,"","",[],"",2,"","","","",17,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1816,"ultimatum_deal_no_damage","You and your Minions are dealing no damage.","","","Impotence",[],1,3,"","","","",19,1539,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],"[2973,6836]",[],[],0,"",""
1817,"ultimatum_deal_no_damage_timer","",1,"","",[],1,2,"","","","",19,0,1,"",2,"",1,1,"",0,"","PeriodicEffectBuff","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1818,"ultimatum_lose_charges_timer","",1,"","",[],1,2,"","","","",19,0,1,"",2,"",1,1,"",0,"","PeriodicEffectBuff","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1819,"ultimatum_gain_corrupted_blood_timer","",1,"","",[],1,2,"","","","",19,0,1,"",2,"",1,1,"",0,"","PeriodicEffectBuff","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1820,"ultimatum_initial_damage_reduction","",1,"","","[6380,6381,6382]","",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","MonsterDamageTakenLerp","","","","","",4,"","",0,[],"","","","",[],[],"[6380,6381,6382]",[],0,"",""
1821,"ultimatum_altar_protection","",1,"","",[],1,3,"","","","",19,1540,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[14149],[],[],0,"",""
1822,"defiance","You defy pain, up to a point.","","","Defiance",[],1,1,1,"","",1,19,1541,1,1,15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[14166],0,"",""
1823,"cannot_gain_defiance_from_hit_life_loss","",1,"","",[],1,2,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[14171],0,"",""
1824,"ultimatum_monster_teleporting","",1,"","",[346],"",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],"[861,140,701]",[346],[],0,"",""
1825,"ultimatum_altar_damage_reduction","",1,"","",[2784],"",1,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[2784],[],0,"",""
1826,"ultimatum_survival_enrage","","","","","[717,9951,24]","",3,"","","","",19,1553,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[717,9951,24]",[],0,"",""
1827,"armour_evasion_banner_buff_aura","You have increased Armour and Evasion.","","","Defiance Banner","[1075,2607,1035,24,1905,451]",1,3,"","","","",19,943,1,"",1,"",1,1,"",0,"","ActiveBanner","","","","","",4,"","",0,[],"","","","",[],[],"[1075,2607,1035,24,1905,451]",[],0,"",""
1828,"armour_evasion_banner_debuff_aura","Your Critical Strike Chance is reduced.","","","Defiance Banner",[554],1,3,"","","","",19,944,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[554],[],0,"",""
1829,"armour_evasion_banner_stage","Your Banner is gaining stages while you carry it.","","","Defiance Banner Stage",[],1,4,1,"",14234,1,19,945,1,"",15,"",1,1,"",50,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1830,"voidburst_delayed_explosion","Voltaxic Burst will deal damage in a nova when this expires.","","","Voltaxic Burst",[],"",1,"","",15259,"",19,1581,1,"",6,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1831,"banner_add_stage_every_x_milliseconds_while_enemies_nearby","",1,"","",[],"",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"",1,0,[],"","","","",[14243],[],[14243],[],0,"",""
1832,"divine_cry","Your attack damage is affected by increases and reductions to spell damage, and your critical strike chance is increased.","","","Battlemage's Cry","[14253,554]",1,3,"","","","",19,1557,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[14253,554]",[],0,"",""
1833,"support_ancestor_slam_totem_melee_skill_area","",1,"","",[6646],"",3,"","","","",19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[6646],[],0,"",""
1834,"absolution_blast_buff","",1,"","",[],1,2,"","","",1,19,102,1,"",2,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1835,"armour_evasion_banner_taunt_bonus","",1,"","",[14279],1,3,"","","",1,19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[14279],[],0,"",""
1836,"vanishing_ambush","Your next Melee Attack will be exerted by Ambush","","","Ambush",[],1,2,"","","",1,19,1583,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[14318],[],[],0,"",""
1837,"reaper_consumed_minion_buff","",1,"","","[24,70,177,717]","",2,"","","","",19,0,1,"",1,"",1,1,"",0,"","ReaperConsumedMinionBuff","","","","","",4,"","",0,[],"","","","",[],[],"[24,70,177,717]",[],0,"",""
1838,"executioner_stolen_mod_buff","You have taken a modifier from a slain Rare Monster.","","","Behead",[],1,2,"","","","",19,1573,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1839,"reaper_other_minion_debuff","",1,"","","[14333,14334]","",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[14333,14334]",[],0,"",""
1840,"trauma","Your Boneshatter skill is more powerful.","","","Trauma",[],1,1,"","",14339,"",19,1582,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1841,"burninate_debuff","[DNT]","","","[DNT] UNUSED",[1977],"",1,"","","","",19,30,"","",2,"",1,1,"",0,"","InvisibleFireBuff","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1842,"accelerating","",1,"","",[177],"",11,"","","","",19,0,1,"",15,"",1,1,"",0,"","InterpolateBuffEffect","","","","","",4,"","",0,[],1,"","","",[],[],[177],[],16777216,"",""
1843,"prisonghoul_rage","Life degeneration, life leech, increased rate of attack. You gain Frenzy charges for killing enemies","","","","[70,3092,2566,3058]",1,2,"","","",1,19,13,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[70,3092,2566,3058]",[],0,"",""
1844,"void_burst_hit","",1,"","",[],"",3,"","","",1,19,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[1999],[],[],0,"",""
1845,"ward_broken","",1,"","",[],"",2,"","","",1,19,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[14379],1,1,""
1846,"fire_adaptation","",1,"","",[],"",1,"","","","",19,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[14389],1,"",""
1847,"cold_adaptation","",1,"","",[],"",1,"","","","",19,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[14390],1,"",""
1848,"lightning_adaptation","",1,"","",[],"",1,"","","","",19,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[14391],1,"",""
1849,"flask_bonus_accuracy_rating","",1,"","",[84],1,3,"","","","",19,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[84],[],0,"",""
1850,"flask_bonus_ward","",1,"","",[14376],1,3,"","","","",19,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[14376],[],0,"",""
1851,"flask_bonus_adaptation_rating","",1,"","",[14384],1,3,"","","","",19,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[14384],[],0,"",""
1852,"frontal_proximity_shield","You cannot be harmed by direct damage from enemies in front the shield.","","","Frontal Proximity Shield",[],1,3,"","","","",19,217,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[1744],[],[],0,"",""
1853,"flask_bonus_ward_not_break","",1,"","",[],1,3,"","","","",19,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","","","",[],[14449],[],[],0,"",""
1854,"flask_bonus_adaptations_apply_to_all_elements","",1,"","",[],1,3,"","","","",19,0,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[14451],[],[],0,"",""
1855,"flask_utility_stun_protection","Your Stun Threshold is increased, and you cannot be stunned more than once during this flask effect.","","","Corundum Flask",[3464],1,2,"","","","",19,127,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[14457],[3464],[],0,"",""
1856,"expedition_uhtred_reduced_maximum_cold_resistance","You have lowered Maximum Cold Resistance","","","Indifference of the Cosmos",[944],1,3,"","","","",19,1587,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",139,"",[],[],[944],[],0,"",""
1857,"expedition_uhtred_reduced_action_speed","You have reduced Action Speed","","","Glimpse of Infinity",[346],1,1,1,"","","",19,1588,"","",2,"",1,1,"",10,"","","","","","","",2,"","",0,[],"","",139,"",[],[],[346],[],0,"",""
1858,"expedition_death_geas","You take increased damage from Hits and Ailments, and die if hit while under 10% life","","","Death Geas",[477],1,2,"","","","",19,1589,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[14501],[477],[],0,"",""
