"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey"
4671,"100538",2130,1,60,671
4672,"100539",2131,1,40,3768
4673,"100540",2131,1,30,3750
4674,"100541",2131,1,30,3732
4675,"100543",2122,1,50,8590
4676,"100544",2122,1,50,8591
4677,"100545",2126,1,33,4416
4678,"100546",2126,1,33,4418
4679,"100547",2126,1,33,4414
4680,"100549",2132,1,40,3772
4681,"100550",2132,1,30,3758
4682,"100551",2132,1,30,3746
4683,"100552",2123,1,50,8588
4684,"100553",2123,1,50,8589
4685,"100554",2133,1,40,3770
4686,"100555",2133,1,30,3756
4687,"100556",2133,1,30,3744
4688,"100557",2124,1,35,3856
4689,"100558",2124,1,15,3879
4690,"100559",2124,1,35,3868
4691,"100560",2124,1,15,3898
4692,"100561",2118,1,100,3911
4693,"100562",2136,1,100,3608
4694,"100563",2119,1,20,1863
4695,"100564",2119,1,20,1865
4696,"100565",2119,1,20,1861
4697,"100566",2119,1,40,1992
4698,"100567",2120,1,35,1869
4699,"100568",2120,1,35,1867
4700,"100569",2120,1,30,1988
4701,"100570",2134,1,40,525
4702,"100571",2134,1,60,673
4703,"100572",2135,1,50,4057
4704,"100573",2135,1,50,4062
4705,"100575",2137,1,50,3610
4706,"100576",2137,1,50,3612
4707,"100577",2116,1,50,1824
4708,"100578",2116,1,50,1822
4709,"100579",2141,1,50,5544
4710,"100580",2141,1,50,5546
4711,"100581",2143,1,33,5486
4712,"100582",2143,1,33,5490
4713,"100583",2143,1,33,5488
4714,"100585",2151,1,100,2097
4715,"100586",2150,1,100,4844
4716,"100587",2154,1,50,4849
4717,"100588",2154,1,50,4851
4718,"100589",2142,1,50,5200
4719,"100590",2142,1,50,5202
4720,"100591",2155,1,25,5194
4721,"100592",2155,1,25,4944
4722,"100593",2155,1,25,4942
4723,"100594",2155,1,25,4940
4724,"100595",2144,1,33,5492
4725,"100596",2144,1,33,5496
4726,"100597",2144,1,33,5494
4727,"100598",2156,1,50,4833
4728,"100599",2156,1,50,4835
4729,"100600",2157,1,25,1357
4730,"100601",2157,1,25,4944
4731,"100602",2157,1,25,4942
4732,"100603",2157,1,25,4940
4733,"100604",2145,1,100,4128
4734,"100605",2147,1,25,5148
4735,"100606",2147,1,25,5152
4736,"100607",2147,1,25,5129
4737,"100608",2147,1,25,5133
4738,"100609",2148,1,25,5150
4739,"100610",2148,1,25,5154
4740,"100611",2148,1,25,5131
4741,"100612",2148,1,25,5135
4742,"100613",2158,1,50,5159
4743,"100614",2158,1,50,5161
4744,"100615",2152,1,60,666
4745,"100616",2152,1,40,599
4746,"100617",2146,1,12,5556
4747,"100618",2146,1,12,5558
4748,"100619",2146,1,12,5564
4749,"100620",2146,1,12,5566
4750,"100621",2146,1,12,5552
4751,"100622",2146,1,12,5554
4752,"100623",2146,1,12,5560
4753,"100624",2146,1,12,5562
4754,"100625",2140,1,25,2947
4755,"100626",2140,1,25,2949
4756,"100627",2140,1,25,2951
4757,"100628",2140,1,25,2953
4758,"100632",2153,1,40,601
4759,"100633",2153,1,30,643
4760,"100634",2153,1,30,645
4761,"100635",2149,1,33,5575
4762,"100636",2149,1,33,5577
4763,"100637",2149,1,33,5579
