"rownum","QuestKey","i32","QuestStates","[i32]","Text","bool","Message","MapPinsKeys1","i32","MapPinsTexts","MapPinsKeys2","[rid]","bool","[i32]","[i32]","i32","SoundEffect"
1376,142,8,"[2198,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1377,142,9,[2231],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[840],[],8,""
1378,142,10,[2231],[],"","","Talk to Vinderi",[],0,"[""Talk to Vinderi in the Rogue Harbour""]",[],[],"",[],[],8,""
1379,143,0,[],[],"",1,"",[],0,[],[],[],"",[808],[],8,""
1380,143,1,[2265],[2199],"","","Talk to Vinderi",[],0,"[""Talk to Vinderi""]",[],[],"",[],[],8,""
1381,143,2,[2265],[],"","","Escape the Facility",[],0,"[""Escape with the  Fumarole Tar""]",[],[],"",[],[],8,""
1382,143,3,"[2199,1892]",[],"","","Take the Fumarole Tar and Escape",[],0,"[""Take the  Fumarole Tar and Escape""]",[],[],"",[],[],8,""
1383,143,4,"[2199,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1384,143,5,"[2199,1893]",[],"","","Steal the Fumarole Tar Before Lockdown",[],0,"[""Steal the  Fumarole Tar before Lockdown""]",[],[],"",[],[],8,""
1385,143,6,"[2199,1891]",[],"","","Steal the Fumarole Tar",[],0,"[""Steal the Fumarole Tar""]",[],[],"",[],[],8,""
1386,143,7,"[2199,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1387,143,8,"[2199,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1388,143,9,[2232],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[841],[],8,""
1389,143,10,[2232],[],"","","Talk to Vinderi",[],0,"[""Talk to Vinderi in the Rogue Harbour""]",[],[],"",[],[],8,""
1390,144,0,[],[],"",1,"",[],0,[],[],[],"",[809],[],8,""
1391,144,1,[2266],[2200],"","","Talk to Gianna",[],0,"[""Talk to Gianna""]",[],[],"",[],[],8,""
1392,144,2,[2266],[],"","","Escape the Facility",[],0,"[""Escape with the Nameless Play Script""]",[],[],"",[],[],8,""
1393,144,3,"[2200,1892]",[],"","","Take the Nameless Play Script and Escape",[],0,"[""Take the Nameless Play Script and Escape""]",[],[],"",[],[],8,""
1394,144,4,"[2200,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1395,144,5,"[2200,1893]",[],"","","Steal the Nameless Play Script Before Lockdown",[],0,"[""Steal the Nameless Play Script before Lockdown""]",[],[],"",[],[],8,""
1396,144,6,"[2200,1891]",[],"","","Steal the Nameless Play Script",[],0,"[""Steal the Nameless Play Script""]",[],[],"",[],[],8,""
1397,144,7,"[2200,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1398,144,8,"[2200,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1399,144,9,[2233],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[842],[],8,""
1400,144,10,[2233],[],"","","Talk to Gianna",[],0,"[""Talk to Gianna in the Rogue Harbour""]",[],[],"",[],[],8,""
1401,145,0,[],[],"",1,"",[],0,[],[],[],"",[810],[],8,""
1402,145,1,[2267],[2201],"","","Talk to Gianna",[],0,"[""Talk to Gianna""]",[],[],"",[],[],8,""
1403,145,2,[2267],[],"","","Escape the Facility",[],0,"[""Escape with the Templar Uniforms""]",[],[],"",[],[],8,""
1404,145,3,"[2201,1892]",[],"","","Take the Templar Uniforms and Escape",[],0,"[""Take the Templar Uniforms and Escape""]",[],[],"",[],[],8,""
1405,145,4,"[2201,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1406,145,5,"[2201,1893]",[],"","","Steal the Templar Uniforms Before Lockdown",[],0,"[""Steal the Templar Uniforms before Lockdown""]",[],[],"",[],[],8,""
1407,145,6,"[2201,1891]",[],"","","Steal the Templar Uniforms",[],0,"[""Steal the Templar Uniforms""]",[],[],"",[],[],8,""
1408,145,7,"[2201,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1409,145,8,"[2201,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1410,145,9,[2234],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[843],[],8,""
1411,145,10,[2234],[],"","","Talk to Gianna",[],0,"[""Talk to Gianna in the Rogue Harbour""]",[],[],"",[],[],8,""
1412,146,0,[],[],"",1,"",[],0,[],[],[],"",[811],[],8,""
1413,146,1,[2268],[2202],"","","Talk to Tullina",[],0,"[""Talk to Tullina""]",[],[],"",[],[],8,""
1414,146,2,[2268],[],"","","Escape the Facility",[],0,"[""Escape with Merveil's Wedding Dress""]",[],[],"",[],[],8,""
1415,146,3,"[2202,1892]",[],"","","Take Merveil's Wedding Dress and Escape",[],0,"[""Take Merveil's Wedding Dress and Escape""]",[],[],"",[],[],8,""
1416,146,4,"[2202,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1417,146,5,"[2202,1893]",[],"","","Steal Merveil's Wedding Dress Before Lockdown",[],0,"[""Steal Merveil's Wedding Dress before Lockdown""]",[],[],"",[],[],8,""
1418,146,6,"[2202,1891]",[],"","","Steal Merveil's Wedding Dress",[],0,"[""Steal Merveil's Wedding Dress""]",[],[],"",[],[],8,""
1419,146,7,"[2202,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1420,146,8,"[2202,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1421,146,9,[2235],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[844],[],8,""
1422,146,10,[2235],[],"","","Talk to Tullina",[],0,"[""Talk to Tullina in the Rogue Harbour""]",[],[],"",[],[],8,""
1423,147,0,[],[],"",1,"",[],0,[],[],[],"",[879],[],8,""
1424,147,1,[],[2203],"","","Talk to Tullina",[],0,"[""Talk to Tullina""]",[],[],"",[812],[],8,""
1425,147,2,[],[],"","","Escape the Facility",[],0,"[""Escape the Facility\nTalk to Tullina""]",[],[],"",[812],[],8,""
1426,147,3,"[2203,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1427,147,4,"[2203,2269,1893]",[],"","","Return the Engagement Ring before Lockdown",[],0,"[""Return the Engagement Ring before Lockdown""]",[],[],"",[],[],8,""
1428,147,5,"[2203,2269,1891]",[],"","","Return the Engagement Ring",[],0,"[""Return the Engagement Ring""]",[],[],"",[],[],8,""
1429,147,6,"[2203,2269,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1430,147,7,"[2203,2269,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1431,147,8,"[2236,2269]",[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[845],[],8,""
1432,147,9,[2236],[],"","","",[],0,"[""Take the Engagement Ring from Tullina""]",[],[],"",[845],[],8,""
1433,147,10,[2236],[],"","","Talk to Tullina",[],0,"[""Talk to Tullina in the Rogue Harbour""]",[],[],"",[],[],8,""
1434,148,0,[],[],"",1,"",[],0,[],[],[],"",[813],[],8,""
1435,148,1,[2270],[2204],"","","Talk to Niles",[],0,"[""Talk to Niles""]",[],[],"",[],[],8,""
1436,148,2,[2270],[],"","","Escape the Facility",[],0,"[""Escape with the Thought Extractor""]",[],[],"",[],[],8,""
1437,148,3,"[2204,1892]",[],"","","Take the Thought Extractor and Escape",[],0,"[""Take the Thought Extractor and Escape""]",[],[],"",[],[],8,""
1438,148,4,"[2204,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1439,148,5,"[2204,1893]",[],"","","Steal the Thought Extractor Before Lockdown",[],0,"[""Steal the Thought Extractor before Lockdown""]",[],[],"",[],[],8,""
1440,148,6,"[2204,1891]",[],"","","Steal the Thought Extractor",[],0,"[""Steal the Thought Extractor""]",[],[],"",[],[],8,""
1441,148,7,"[2204,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1442,148,8,"[2204,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1443,148,9,[2237],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[846],[],8,""
1444,148,10,[2237],[],"","","Talk to Niles",[],0,"[""Talk to Niles in the Rogue Harbour""]",[],[],"",[],[],8,""
1445,149,0,[],[],"",1,"",[],0,[],[],[],"",[814],[],8,""
1446,149,1,[2271],[2205],"","","Talk to Niles",[],0,"[""Talk to Niles""]",[],[],"",[],[],8,""
1447,149,2,[2271],[],"","","Escape the Facility",[],0,"[""Escape with Viridi's Finger""]",[],[],"",[],[],8,""
1448,149,3,"[2205,1892]",[],"","","Take Viridi's Finger and Escape",[],0,"[""Take Viridi's Finger and Escape""]",[],[],"",[],[],8,""
1449,149,4,"[2205,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1450,149,5,"[2205,1893]",[],"","","Steal Viridi's Finger Before Lockdown",[],0,"[""Steal Viridi's Finger before Lockdown""]",[],[],"",[],[],8,""
1451,149,6,"[2205,1891]",[],"","","Steal Viridi's Finger",[],0,"[""Steal Viridi's Finger""]",[],[],"",[],[],8,""
1452,149,7,"[2205,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1453,149,8,"[2205,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1454,149,9,[2238],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[847],[],8,""
1455,149,10,[2238],[],"","","Talk to Niles",[],0,"[""Talk to Niles in the Rogue Harbour""]",[],[],"",[],[],8,""
1456,150,0,[],[],"",1,"",[],0,[],[],[],"",[815],[],8,""
1457,150,1,[2272],[2206],"","","Talk to Nenet",[],0,"[""Talk to Nenet""]",[],[],"",[],[],8,""
1458,150,2,[2272],[],"","","Escape the Facility",[],0,"[""Escape with the Book of Jamanra""]",[],[],"",[],[],8,""
1459,150,3,"[2206,1892]",[],"","","Take the Book of Jamanra and Escape",[],0,"[""Take the Book of Jamanra and Escape""]",[],[],"",[],[],8,""
1460,150,4,"[2206,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1461,150,5,"[2206,1893]",[],"","","Steal the Book of Jamanra Before Lockdown",[],0,"[""Steal the Book of Jamanra Before Lockdown""]",[],[],"",[],[],8,""
1462,150,6,"[2206,1891]",[],"","","Steal the Book of Jamanra",[],0,"[""Steal the Book of Jamanra""]",[],[],"",[],[],8,""
1463,150,7,"[2206,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1464,150,8,"[2206,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1465,150,9,[2239],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[848],[],8,""
1466,150,10,[2239],[],"","","Talk to Nenet",[],0,"[""Talk to Nenet in the Rogue Harbour""]",[],[],"",[],[],8,""
1467,151,0,[],[],"",1,"",[],0,[],[],[],"",[883],[],8,""
1468,151,1,[],[],"","","Talk to Nenet",[],0,"[""Talk to Nenet""]",[],[],"",[816],[],8,""
1469,151,2,"[2207,2289]",[],"","","Defeat Jamanra the Great",[],0,"[""Defeat Jamanra the Great""]",[],[],"",[],[],8,""
1470,151,3,"[2207,1891]",[],"","","Find and Defeat Jamanra the Great",[],0,"[""Find and Defeat Jamanra the Great""]",[],[],"",[],[],8,""
1471,151,4,"[2207,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1472,151,5,"[2207,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1473,151,6,[2240],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[849],[],8,""
1474,151,7,[2240],[],"","","Talk to Nenet",[],0,"[""Talk to Nenet in the Rogue Harbour""]",[],[],"",[],[],8,""
1475,152,0,[],[],"",1,"",[],0,[],[],[],"",[817],[],8,""
1476,152,1,[2274],[2208],"","","Talk to Isla",[],0,"[""Talk to Isla""]",[],[],"",[],[],8,""
1477,152,2,[2274],[],"","","Escape the Facility",[],0,"[""Escape with the Pile of Inexplicable Junk""]",[],[],"",[],[],8,""
1478,152,3,"[2208,1892]",[],"","","Take the Pile of Inexplicable Junk and Escape",[],0,"[""Take the Pile of Inexplicable Junk and Escape""]",[],[],"",[],[],8,""
1479,152,4,"[2208,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1480,152,5,"[2208,1893]",[],"","","Steal the Pile of Inexplicable Junk Before Lockdown",[],0,"[""Steal the Pile of Inexplicable Junk Before Lockdown""]",[],[],"",[],[],8,""
1481,152,6,"[2208,1891]",[],"","","Steal the Pile of Inexplicable Junk",[],0,"[""Steal the Pile of Inexplicable Junk""]",[],[],"",[],[],8,""
1482,152,7,"[2208,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1483,152,8,"[2208,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1484,152,9,[2241],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[850],[],8,""
1485,152,10,[2241],[],"","","Talk to Isla",[],0,"[""Talk to Isla in the Rogue Harbour""]",[],[],"",[],[],8,""
1486,153,0,[],[],"",1,"",[],0,[],[],[],"",[818],[],8,""
1487,153,1,[2275],[2209],"","","Talk to Isla",[],0,"[""Talk to Isla""]",[],[],"",[],[],8,""
1488,153,2,[2275],[],"","","Escape the Facility",[],0,"[""Escape with the Baffling Blueprints""]",[],[],"",[],[],8,""
1489,153,3,"[2209,1892]",[],"","","Take the Baffling Blueprints and Escape",[],0,"[""Take the Baffling Blueprints and Escape""]",[],[],"",[],[],8,""
1490,153,4,"[2209,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1491,153,5,"[2209,1893]",[],"","","Steal the Baffling Blueprints Before Lockdown",[],0,"[""Steal the Baffling Blueprints before Lockdown""]",[],[],"",[],[],8,""
1492,153,6,"[2209,1891]",[],"","","Steal the Baffling Blueprints",[],0,"[""Steal the Baffling Blueprints""]",[],[],"",[],[],8,""
1493,153,7,"[2209,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1494,153,8,"[2209,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1495,153,9,[2242],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[851],[],8,""
1496,153,10,[2242],[],"","","Talk to Isla",[],0,"[""Talk to Isla in the Rogue Harbour""]",[],[],"",[],[],8,""
1497,154,0,[],[],"",1,"",[],0,[],[],[],"",[886],[],8,""
1498,154,1,[],[],"","","Talk to Isla",[],0,"[""Talk to Isla""]",[],[],"",[819],[],8,""
1499,154,2,"[2210,2289]",[],"","","Defeat The Unbreakable",[],0,"[""Defeat The Unbreakable""]",[],[],"",[],[],8,""
1500,154,3,"[2210,1891]",[],"","","Find and defeat The Unbreakable",[],0,"[""Find and defeat The Unbreakable""]",[],[],"",[],[],8,""
1501,154,4,"[2210,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1502,154,5,"[2210,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1503,154,6,[2243],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[852],[],8,""
1504,154,7,[2243],[],"","","Talk to Isla",[],0,"[""Talk to Isla in the Rogue Harbour""]",[],[],"",[],[],8,""
1505,155,0,[],[],"",1,"",[],0,[],[],[],"",[820],[],8,""
1506,155,1,[2277],[2211],"","","Talk to Adiyah",[],0,"[""Talk to Adiyah""]",[],[],"",[],[],8,""
1507,155,2,[2277],[],"","","Escape the Facility",[],0,"[""Escape with Solerai's Spear""]",[],[],"",[],[],8,""
1508,155,3,"[2211,1892]",[],"","","Take Solerai's Spear and Escape",[],0,"[""Take Solerai's Spear and Escape""]",[],[],"",[],[],8,""
1509,155,4,"[2211,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1510,155,5,"[2211,1893]",[],"","","Steal Solerai's Spear Before Lockdown",[],0,"[""Steal Solerai's Spear before Lockdown""]",[],[],"",[],[],8,""
1511,155,6,"[2211,1891]",[],"","","Steal Solerai's Spear",[],0,"[""Steal Solerai's Spear""]",[],[],"",[],[],8,""
1512,155,7,"[2211,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1513,155,8,"[2211,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1514,155,9,[2244],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[853],[],8,""
1515,155,10,[2244],[],"","","Talk to Adiyah",[],0,"[""Talk to Adiyah in the Rogue Harbour""]",[],[],"",[],[],8,""
1516,156,0,[],[],"",1,"",[],0,[],[],[],"",[821],[],8,""
1517,156,1,[2278],[2212],"","","Talk to Adiyah",[],0,"[""Talk to Adiyah""]",[],[],"",[],[],8,""
1518,156,2,[2278],[],"","","Escape the Facility",[],0,"[""Escape with Nashta's War Journal""]",[],[],"",[],[],8,""
1519,156,3,"[2212,1892]",[],"","","Take Nashta's War Journal and Escape",[],0,"[""Take Nashta's War Journal and Escape""]",[],[],"",[],[],8,""
1520,156,4,"[2212,1894]",[],"","","Contract Failed",[],0,"[""Contract Failed\nReturn to the Rogue Harbour and await a new Contract""]",[],[],"",[],[],8,""
1521,156,5,"[2212,1893]",[],"","","Steal Nashta's War Journal Before Lockdown",[],0,"[""Steal Nashta's War Journal before Lockdown""]",[],[],"",[],[],8,""
1522,156,6,"[2212,1891]",[],"","","Steal Nashta's War Journal",[],0,"[""Steal Nashta's War Journal""]",[],[],"",[],[],8,""
1523,156,7,"[2212,1889]",[],"","","Break into the Facility",[],0,"[""Break into the Facility""]",[],[],"",[],[],8,""
1524,156,8,"[2212,1896]",[],"","","Enter Adiyah's Portal",[],0,"[""Enter Adiyah's Portal""]",[],[],"",[],[],8,""
1525,156,9,[2245],[],"","","Initiate the Contract",[],0,"[""Talk to Adiyah to initiate the Contract""]",[],[],"",[854],[],8,""
1526,156,10,[2245],[],"","","Talk to Adiyah",[],0,"[""Talk to Adiyah in the Rogue Harbour""]",[],[],"",[],[],8,""
1527,157,0,[],[],"",1,"",[],0,[],[],[],"",[889],[],8,""
