"rownum","Id","i32","i32","Name","CompletionsRequired","AchievementsKey","bool","bool","bool","bool"
8128,"ScourgeAllyTasks_1",1,59,"Have a Heist Rogue reach level 5",1,976,"",1,"",1
8129,"ScourgeAllyTasks_2",1,60,"Anoint an item",1,976,"",1,"",1
8130,"ScourgeAllyTasks_3",1,61,"Kill a Metamorph",1,976,"",1,"",1
8131,"ScourgeAllyTasks_4",1,62,"Meet Zana",1,976,"",1,"",1
8132,"ScourgeDefeatGolemBosses_1",1,63,"Guardian of the Vault in Vault Map",1,977,"",1,"",1
8133,"ScourgeDefeatGolemBosses_2",1,64,"The Eroding One in Flooded Mine Map",1,977,"",1,"",1
8134,"ScourgeDefeatGolemBosses_3",1,65,"Stone of the Currents in Wharf Map",1,977,"",1,"",1
8135,"ScourgeDefeatGolemBosses_4",1,66,"Fragment of Winter in Waterways Map",1,977,"",1,"",1
8136,"ScourgeDefeatGolemBosses_5",1,67,"Void Anomaly in Grotto Map",1,977,"",1,"",1
8137,"ScourgeGearUp3_1",1,68,"Cluster Jewel",1,978,"",1,"",1
8138,"ScourgeGearUp3_2",1,69,"Influenced Item",1,978,"",1,"",1
8139,"ScourgeGearUp3_3",1,70,"Heist Trinket",1,978,"",1,"",1
8140,"ScourgeVendorRecipes_1",1,71,"Divine Orb",1,979,"",1,"",1
8141,"ScourgeVendorRecipes_2",1,72,"Enkindling Orb",1,979,"",1,"",1
8142,"ScourgeVendorRecipes_3",1,73,"Regal Orb",1,979,"",1,"",1
8143,"ScourgeVendorRecipes_4",1,74,"Unique Item",1,979,"",1,"",1
8144,"ScourgeVendorRecipes_5",1,75,"Ring of Exile",1,979,"",1,"",1
8145,"ScourgeVendorRecipes_6",1,76,"Wicked weapon",1,979,"",1,"",1
8146,"ScourgeExpeditionEncounters_1",7,77,"Defeat Runic Monsters",100,980,"",1,"",1
8147,"ScourgeExpeditionEncounters_2",1,84,"Complete a Logbook area",1,980,"",1,"",1
8148,"ScourgeExpeditionEncounters_3",1,85,"Enter a Logbook subarea",1,980,"",1,"",1
8149,"ScourgeExpeditionEncounters_4",1,86,"Defeat an Expedition Unique Boss",1,980,"",1,"",1
8150,"ScourgeAchieveAscension_1",1,87,"The Labyrinth",1,981,"",1,"",1
8151,"ScourgeAchieveAscension_2",1,88,"The Cruel Labyrinth",1,981,"",1,"",1
8152,"ScourgeAchieveAscension_3",1,89,"The Merciless Labyrinth",1,981,"",1,"",1
8153,"ScourgeAchieveAscension_4",1,90,"The Eternal Labyrinth",1,981,"",1,"",1
8154,"ScourgeCraft3_1",1,91,"Resonator",1,982,"",1,"",1
8155,"ScourgeCraft3_2",1,92,"Harvest Crafting Bench",1,982,"",1,"",1
8156,"ScourgeCraft3_3",1,93,"Corrupted Essence",1,982,"",1,"",1
8157,"ScourgeCraft3_4",1,94,"Syndicate Crafting Bench",1,982,"",1,"",1
8158,"ScourgeTransformItems2_1",1,95,"Keystone Passive Skill",1,983,"",1,"",1
8159,"ScourgeTransformItems2_2",1,96,"Defence Modifier",1,983,"",1,"",1
8160,"ScourgeTransformItems2_3",1,97,"Resistance Modifier",1,983,"",1,"",1
8161,"ScourgeTransformItems2_4",1,98,"Gem Level Modifier",1,983,"",1,"",1
8162,"ScourgeTransformItems2_5",1,99,"Curse on Hit Modifier",1,983,"",1,"",1
8163,"ScourgeTransformItems2_6",1,100,"Reservation Efficiency Modifier",1,983,"",1,"",1
8164,"ScourgeTransformItems2_7",1,101,"Deal no Damage Modifier",1,983,"",1,"",1
8165,"ScourgeCorruptItems_1",1,102,"Level 21 Gem",1,984,"",1,"",1
8166,"ScourgeCorruptItems_2",1,103,"23% Quality Gem",1,984,"",1,"",1
8167,"ScourgeCorruptItems_3",1,104,"Armour with a Corrupted Implicit Modifier",1,984,"",1,"",1
8168,"ScourgeCorruptItems_4",1,105,"Weapon with a Corrupted Implicit Modifier",1,984,"",1,"",1
8169,"ScourgeCorruptItems_5",1,106,"Jewel with a Corrupted Implicit Modifier",1,984,"",1,"",1
8170,"ScourgeCorruptItems_6",1,107,"Corruption-Exclusive Unique Jewel",1,984,"",1,"",1
8171,"ScourgeLevel90",1,108,"",1,985,"",1,"",1
8172,"ScourgeCraft4_1",1,109,"Exalted Orb",1,986,"",1,"",1
8173,"ScourgeCraft4_2",1,110,"Divine Orb",1,986,"",1,"",1
8174,"ScourgeCraft4_3",1,111,"Orb of Annulment",1,986,"",1,"",1
8175,"ScourgeConquerorsFlawless_1",1,112,"Baran, the Crusader without being hit by Weight of Judgement",1,987,"",1,"",1
8176,"ScourgeConquerorsFlawless_2",1,113,"Al-Hezmin, the Hunter without being hit by Slice and Dice",1,987,"",1,"",1
8177,"ScourgeConquerorsFlawless_3",1,114,"Veritania, the Redeemer without being hit by any Tornadoes",1,987,"",1,"",1
8178,"ScourgeConquerorsFlawless_4",1,115,"Drox, the Warlord without being hit by Crushing Fist",1,987,"",1,"",1
8179,"ScourgeMasters_1",4,116,"Open the Temple of Atzoatl",10,988,"",1,"",1
8180,"ScourgeMasters_2",7,120,"Capture Red Beasts",100,988,"",1,"",1
8181,"ScourgeMasters_3",1,127,"Delve to depth 250",1,988,"",1,"",1
8182,"ScourgeMasters_4",4,128,"Raid Syndicate Safehouses",10,988,"",1,"",1
8183,"ScourgeMasters_5",1,132,"Defeat The Shaper",1,988,"",1,"",1
8184,"ScourgeUpgradePantheon_1",1,133,"Soul of the Brine King",1,989,"",1,"",1
8185,"ScourgeUpgradePantheon_2",1,134,"Soul of Arakaali",1,989,"",1,"",1
8186,"ScourgeUpgradePantheon_3",1,135,"Soul of Solaris",1,989,"",1,"",1
8187,"ScourgeUpgradePantheon_4",1,136,"Soul of Lunaris",1,989,"",1,"",1
8188,"ScourgeUniqueMaps_1",1,137,"Vaults of Atziri",1,990,"",1,"",1
8189,"ScourgeUniqueMaps_2",1,138,"Maelström of Chaos",1,990,"",1,"",1
8190,"ScourgeUniqueMaps_3",1,139,"The Coward's Trial",1,990,"",1,"",1
8191,"ScourgeUniqueMaps_4",1,140,"Acton's Nightmare",1,990,"",1,"",1
8192,"ScourgeUniqueMaps_5",1,141,"Poorjoy's Asylum",1,990,"",1,"",1
8193,"ScourgeUniqueMaps_6",1,142,"Mao Kun",1,990,"",1,"",1
8194,"ScourgeUniqueMaps_7",1,143,"Oba's Cursed Trove",1,990,"",1,"",1
8195,"ScourgeUniqueMaps_8",1,144,"Olmec's Sanctum",1,990,"",1,"",1
8196,"ScourgeUniqueMaps_9",1,145,"Death and Taxes",1,990,"",1,"",1
8197,"ScourgeUniqueMaps_10",1,146,"Whakawairua Tuahu",1,990,"",1,"",1
8198,"ScourgeUniqueMaps_11",1,147,"The Vinktar Square",1,990,"",1,"",1
8199,"ScourgeUniqueMaps_12",1,148,"Caer Blaidd, Wolfpack's Den",1,990,"",1,"",1
8200,"ScourgeUniqueMaps_13",1,149,"The Putrid Cloister",1,990,"",1,"",1
8201,"ScourgeUniqueMaps_14",1,150,"Hallowed Ground",1,990,"",1,"",1
8202,"ScourgeUniqueMaps_15",1,151,"The Twilight Temple",1,990,"",1,"",1
8203,"ScourgeUniqueMaps_16",1,152,"Pillars of Arun",1,990,"",1,"",1
8204,"ScourgeUniqueMaps_17",1,153,"Doryani's Machinarium",1,990,"",1,"",1
8205,"ScourgeCombinedMechanics_1",1,154,"Capture a Beast holding an Essence",1,991,"",1,"",1
8206,"ScourgeCombinedMechanics_2",1,155,"Complete a Prophecy while Delirious",1,991,"",1,"",1
8207,"ScourgeCombinedMechanics_3",1,156,"Defeat a Unique Beyond Boss in the Sacred Grove",1,991,"",1,"",1
8208,"ScourgeSocketWatchstones_1",1,157,"Crimson Watchstone",1,992,"",1,"",1
8209,"ScourgeSocketWatchstones_2",1,158,"Cobalt Watchstone",1,992,"",1,"",1
8210,"ScourgeSocketWatchstones_3",1,159,"Viridian Watchstone",1,992,"",1,"",1
8211,"ScourgeSocketWatchstones_4",1,160,"Golden Watchstone",1,992,"",1,"",1
8212,"ScourgeSocketWatchstones_5",1,161,"Chromium Watchstone",1,992,"",1,"",1
8213,"ScourgeSocketWatchstones_6",1,162,"Platinum Watchstone",1,992,"",1,"",1
8214,"ScourgeSocketWatchstones_7",1,163,"Titanium Watchstone",1,992,"",1,"",1
8215,"ScourgeSocketWatchstones_8",1,164,"Unique Watchstone",1,992,"",1,"",1
8216,"ScourgeShaperGuardians_1",1,165,"Guardian of the Minotaur with \""Monsters have increased Area of Effect\""",1,993,"",1,"",1
8217,"ScourgeShaperGuardians_2",1,166,"Guardian of the Phoenix with \""Minus maximum Player Resistances\""",1,993,"",1,"",1
8218,"ScourgeShaperGuardians_3",1,167,"Guardian of the Chimera with \""Increased Monster Attack, Cast and Movement Speed\""",1,993,"",1,"",1
8219,"ScourgeShaperGuardians_4",1,168,"Guardian of the Hydra with \""Monsters fire Additional Projectiles\""",1,993,"",1,"",1
8220,"ScourgeDefeatBosses_1",1,169,"K'tash, the Hate Shepherd",1,994,"",1,"",1
8221,"ScourgeDefeatBosses_2",1,170,"Ghorr, the Grasping Maw",1,994,"",1,"",1
8222,"ScourgeDefeatBosses_3",1,171,"Beidat, Archangel of Death",1,994,"",1,"",1
8223,"ScourgeCompleteScourgedMaps",4,172,"",10,995,"",1,"",1
8224,"ScourgeCraft5_1",1,176,"Conqueror's Exalted Orb",1,996,"",1,"",1
8225,"ScourgeCraft5_2",1,177,"Awakener's Orb",1,996,"",1,"",1
8226,"ScourgeCraft5_3",1,178,"Maven's Orb",1,996,"",1,"",1
8227,"ScourgeConquerAtlas_1",7,179,"Complete Map Bonus Objectives",100,997,"",1,"",1
8228,"ScourgeConquerAtlas_2",6,186,"Allocate Atlas Passive Skills",40,997,"",1,"",1
8229,"ScourgeConquerAtlas_3",1,192,"Reach Awakening Level 8",1,997,"",1,"",1
8230,"ScourgePinnacleEncounters_1",1,193,"Flawless Breachstone",1,998,"",1,"",1
8231,"ScourgePinnacleEncounters_2",1,194,"Domain of Timeless Conflict opened with at least four Unrelenting Emblems",1,998,"",1,"",1
8232,"ScourgePinnacleEncounters_3",1,195,"Blight-Ravaged Map",1,998,"",1,"",1
8233,"ScourgePinnacleEncounters_4",1,196,"Wave 30 of The Simulacrum",1,998,"",1,"",1
8234,"ScourgeFearedSimultaneous",1,197,"",1,999,"",1,"",1
8235,"ScourgeDeadlyEncountersFlawless_1",1,198,"Aul, the Crystal King without being hit by Crystalline Fissures",1,1000,"",1,"",1
8236,"ScourgeDeadlyEncountersFlawless_2",1,199,"Uber Elder without being hit by Celestial Spheres or Tentacle Lash",1,1000,"",1,"",1
8237,"ScourgeDeadlyEncountersFlawless_3",1,200,"Atziri, Queen of the Vaal in the Alluring Abyss without being hit by Storm Call",1,1000,"",1,"",1
8238,"ScourgeDeadlyEncountersFlawless_4",1,201,"Sirus, Awakener of Worlds at an Awakening Level of 8 or more without being hit by any Spinning Negation Beams",1,1000,"",1,"",1
8239,"ScourgeDeadlyEncountersFlawless_5",1,202,"The Maven without being hit by Cascade of Pain",1,1000,"",1,"",1
8240,"ScourgePassiveTreeFull",6,203,"",63,1001,"",1,"",1
8241,"ScourgeEndgameGrinds_1",1,209,"Level 100",1,1002,"",1,"",1
8242,"ScourgeEndgameGrinds_2",1,210,"Solo Delve Depth 1000",1,1002,"",1,"",1
8243,"ScourgeEndgameGrinds_3",6,211,"Defeat Izaro in an area of level 83",50,1002,"",1,"",1
8244,"ScourgeEndgameGrinds_4",10,217,"Complete Rituals",1000,1002,"",1,"",1
8245,"ScourgeEndgameGrinds_5",6,227,"Complete Synthesis Maps",50,1002,"",1,"",1
8246,"ScourgeEndgameGrinds_6",6,233,"Defeat Unique Bosses of Abyssal Depths",50,1002,"",1,"",1
8247,"ScourgeCraft4_4",1,239,"Sacred Orb",1,986,"",1,"",1
8248,"December2021Event1ReachLevel50",1,0,"",1,1003,"",1,"",1
8249,"December2021Event2ReachLevel50",1,0,"",1,1004,"",1,"",1
8250,"December2021Event3ReachLevel50",1,0,"",1,1005,"",1,"",1
8251,"December2021Event4ReachLevel50",1,0,"",1,1006,"",1,"",1
8252,"December2021Event5ReachLevel50",1,0,"",1,1007,"",1,"",1
8253,"ScourgeTransformItems2_8",1,240,"Speed Modifier",1,983,"",1,"",1
8254,"ArchnemesisEquipSkillGems",1,0,"",1,1008,"",1,"",1
8255,"ArchnemesisDefeatRares1_1",4,1,"Collect Archnemesis modifiers",10,1009,"",1,"",1
8256,"ArchnemesisDefeatRares1_2",3,5,"Defeat Archnemesis monsters",5,1009,"",1,"",1
8257,"ArchnemesisDefeatRares1_3",1,8,"Complete an Archnemesis modifier recipe",1,1009,"",1,"",1
8258,"ArchnemesisEasyEncounters1_1",1,9,"Defeat a Rogue Exile",1,1010,"",1,"",1
8259,"ArchnemesisEasyEncounters1_2",1,10,"Open a Strongbox",1,1010,"",1,"",1
8260,"ArchnemesisEasyEncounters1_3",1,11,"Defeat a monster holding an Essence",1,1010,"",1,"",1
8261,"ArchnemesisDefeatActBosses1_1",1,12,"Act 1: Merveil, the Twisted",1,1011,"",1,"",1
8262,"ArchnemesisDefeatActBosses1_2",1,13,"Act 2: Vaal Oversoul",1,1011,"",1,"",1
8263,"ArchnemesisDefeatActBosses1_3",1,14,"Act 3: Dominus, Ascendant",1,1011,"",1,"",1
8264,"ArchnemesisDefeatActBosses1_4",1,15,"Act 4: Malachai, The Nightmare",1,1011,"",1,"",1
8265,"ArchnemesisDefeatActBosses1_5",1,16,"Act 5: Kitava, the Insatiable",1,1011,"",1,"",1
8266,"ArchnemesisExploreLabyrinth_1",1,17,"Open a Silver Chest",1,1012,"",1,"",1
8267,"ArchnemesisExploreLabyrinth_2",1,18,"Touch a Darkshrine",1,1012,"",1,"",1
8268,"ArchnemesisExploreLabyrinth_3",1,19,"Obtain at least three Treasure Keys from defeating Izaro a single time",1,1012,"",1,"",1
8269,"ArchnemesisEasyEncounters2_1",1,20,"Touch a Mirror of Delirium",1,1013,"",1,"",1
8270,"ArchnemesisEasyEncounters2_2",1,21,"Open an Abyssal Trove",1,1013,"",1,"",1
8271,"ArchnemesisEasyEncounters2_3",1,22,"Complete a Heist Contract",1,1013,"",1,"",1
8272,"ArchnemesisVaalSideAreas",3,23,"",5,1014,"",1,"",1
8273,"ArchnemesisDefeatActBosses2_1",1,26,"Act 6: Tsoagoth, The Brine King",1,1015,"",1,"",1
8274,"ArchnemesisDefeatActBosses2_2",1,27,"Act 7: Arakaali, Spinner of Shadows",1,1015,"",1,"",1
8275,"ArchnemesisDefeatActBosses2_3",1,28,"Act 8: Lunaris, Eternal Moon and Solaris, Eternal Sun",1,1015,"",1,"",1
8276,"ArchnemesisDefeatActBosses2_4",1,29,"Act 9: The Depraved Trinity",1,1015,"",1,"",1
8277,"ArchnemesisDefeatActBosses2_5",1,30,"Act 10: Kitava, the Insatiable",1,1015,"",1,"",1
8278,"ArchnemesisUnlockMapDevice",1,31,"",1,1016,"",1,"",1
8279,"ArchnemesisEasyEncounters3_1",1,32,"Awaken a Legion",1,1017,"",1,"",1
8280,"ArchnemesisEasyEncounters3_2",1,33,"Defeat a Metamorph",1,1017,"",1,"",1
8281,"ArchnemesisEasyEncounters3_3",1,34,"Unearth an Expedition encounter",1,1017,"",1,"",1
8282,"ArchnemesisFlaskCrafting",1,35,"",1,1018,"",1,"",1
8283,"ArchnemesisDefeatRares2_1",1,36,"Toxic",1,1019,"",1,"",1
8284,"ArchnemesisDefeatRares2_2",1,37,"Chaosweaver",1,1019,"",1,"",1
8285,"ArchnemesisDefeatRares2_3",1,38,"Frostweaver",1,1019,"",1,"",1
8286,"ArchnemesisDefeatRares2_4",1,39,"Permafrost",1,1019,"",1,"",1
8287,"ArchnemesisDefeatRares2_5",1,40,"Hasted",1,1019,"",1,"",1
8288,"ArchnemesisDefeatRares2_6",1,41,"Deadeye",1,1019,"",1,"",1
8289,"ArchnemesisDefeatRares2_7",1,42,"Bombardier",1,1019,"",1,"",1
8290,"ArchnemesisDefeatRares2_8",1,43,"Flameweaver",1,1019,"",1,"",1
8291,"ArchnemesisDefeatRares2_9",1,44,"Incendiary",1,1019,"",1,"",1
8292,"ArchnemesisDefeatRares2_10",1,45,"Arcane Buffer",1,1019,"",1,"",1
8293,"ArchnemesisDefeatRares2_11",1,46,"Echoist",1,1019,"",1,"",1
8294,"ArchnemesisDefeatRares2_12",1,47,"Stormweaver",1,1019,"",1,"",1
8295,"ArchnemesisDefeatRares2_13",1,48,"Dynamo",1,1019,"",1,"",1
8296,"ArchnemesisDefeatRares2_14",1,49,"Bonebreaker",1,1019,"",1,"",1
8297,"ArchnemesisDefeatRares2_15",1,50,"Bloodletter",1,1019,"",1,"",1
8298,"ArchnemesisDefeatRares2_16",1,51,"Steel-infused",1,1019,"",1,"",1
8299,"ArchnemesisDefeatRares2_17",1,52,"Gargantuan",1,1019,"",1,"",1
8300,"ArchnemesisDefeatRares2_18",1,53,"Berserker",1,1019,"",1,"",1
8301,"ArchnemesisDefeatRares2_19",1,54,"Sentinel",1,1019,"",1,"",1
8302,"ArchnemesisDefeatRares2_20",1,55,"Juggernaut",1,1019,"",1,"",1
8303,"ArchnemesisDefeatRares2_21",1,56,"Vampiric",1,1019,"",1,"",1
8304,"ArchnemesisDefeatRares2_22",1,57,"Overcharged",1,1019,"",1,"",1
8305,"ArchnemesisDefeatRares2_23",1,58,"Soul Conduit",1,1019,"",1,"",1
8306,"ArchnemesisDefeatRares2_24",1,59,"Opulent",1,1019,"",1,"",1
8307,"ArchnemesisDefeatRares2_25",1,60,"Malediction",1,1019,"",1,"",1
8308,"ArchnemesisDefeatRares2_26",1,61,"Consecrator",1,1019,"",1,"",1
8309,"ArchnemesisDefeatRares2_27",1,62,"Frenzied",1,1019,"",1,"",1
8310,"ArchnemesisSixSupports",1,63,"",1,1020,"",1,"",1
8311,"ArchnemesisEnchantedItems_1",1,64,"Weapon",1,1021,"",1,"",1
8312,"ArchnemesisEnchantedItems_2",1,65,"Body Armour",1,1021,"",1,"",1
8313,"ArchnemesisEnchantedItems_3",1,66,"Helmet",1,1021,"",1,"",1
8314,"ArchnemesisEnchantedItems_4",1,67,"Gloves",1,1021,"",1,"",1
8315,"ArchnemesisEnchantedItems_5",1,68,"Boots",1,1021,"",1,"",1
8316,"ArchnemesisEnchantedItems_6",1,69,"Amulet",1,1021,"",1,"",1
8317,"ArchnemesisEnchantedItems_7",1,70,"Ring",1,1021,"",1,"",1
8318,"ArchnemesisEnchantedItems_8",1,71,"Belt",1,1021,"",1,"",1
8319,"ArchnemesisDefeatRares3_1",1,72,"Brine King-touched, Flame Strider, Magma Barrier, and Shakari-touched",1,1022,"",1,"",1
8320,"ArchnemesisDefeatRares3_2",1,73,"Bloodletter, Frost Strider, Ice Prison, and Sentinel",1,1022,"",1,"",1
8321,"ArchnemesisDefeatRares3_3",1,74,"Executioner, Mirror Image, Soul Eater, and Treant Horde",1,1022,"",1,"",1
8322,"ArchnemesisDefeatRares3_4",1,75,"Assassin, Invulnerable, Lunaris-touched, and Temporal Bubble",1,1022,"",1,"",1
8323,"ArchnemesisDefeatRares3_5",1,76,"Arakaali-touched, Empowering Minions, Evocationist, and Solaris-touched",1,1022,"",1,"",1
8324,"ArchnemesisDefeatRares3_6",1,77,"Berserker, Bombardier, Effigy, and Frenzied",1,1022,"",1,"",1
8325,"ArchnemesisAchieveAscension_1",1,78,"The Labyrinth",1,1023,"",1,"",1
8326,"ArchnemesisAchieveAscension_2",1,79,"The Cruel Labyrinth",1,1023,"",1,"",1
8327,"ArchnemesisAchieveAscension_3",1,80,"The Merciless Labyrinth",1,1023,"",1,"",1
8328,"ArchnemesisAchieveAscension_4",1,81,"The Eternal Labyrinth",1,1023,"",1,"",1
8329,"ArchnemesisCompleteVendorRecipes_1",1,82,"Boots with an increased movement speed modifier",1,1024,"",1,"",1
8330,"ArchnemesisCompleteVendorRecipes_2",1,83,"Six socket item",1,1024,"",1,"",1
8331,"ArchnemesisCompleteVendorRecipes_3",1,84,"Hybrid flask",1,1024,"",1,"",1
8332,"ArchnemesisCompleteVendorRecipes_4",1,85,"Jewel",1,1024,"",1,"",1
8333,"ArchnemesisCompleteVendorRecipes_5",1,86,"Exalted Shard",1,1024,"",1,"",1
8334,"ArchnemesisCompleteVendorRecipes_6",1,87,"Orb of Scouring",1,1024,"",1,"",1
8335,"ArchnemesisKiracMissions_1",1,88,"Complete the Expedition",1,1025,"",1,"",1
8336,"ArchnemesisKiracMissions_2",1,89,"Complete the Rituals",1,1025,"",1,"",1
8337,"ArchnemesisKiracMissions_3",1,90,"Complete the Blight encounter",1,1025,"",1,"",1
8338,"ArchnemesisKiracMissions_4",1,91,"Open the Smuggler's Cache",1,1025,"",1,"",1
8339,"ArchnemesisKiracMissions_5",1,92,"Complete the Labyrinth Trial",1,1025,"",1,"",1
8340,"ArchnemesisKiracMissions_6",1,93,"Defeat the Conqueror",1,1025,"",1,"",1
8341,"ArchnemesisKiracMissions_7",1,94,"Find the stack of Divination Cards",1,1025,"",1,"",1
8342,"ArchnemesisKiracMissions_8",1,95,"Defeat the Breachlord",1,1025,"",1,"",1
8343,"ArchnemesisEldritchAltars_1",4,96,"Eater of Worlds Altar",10,1026,"",1,"",1
8344,"ArchnemesisEldritchAltars_2",4,100,"Searing Exarch Altar",10,1026,"",1,"",1
8345,"ArchnemesisQualityGear",1,104,"",1,1027,"",1,"",1
8346,"ArchnemesisAtlasBosses1_1",1,105,"The Black Star",1,1028,"",1,"",1
8347,"ArchnemesisAtlasBosses1_2",1,106,"The Infinite Hunger",1,1028,"",1,"",1
8348,"ArchnemesisTransformItems_1",1,107,"Use a Harvest craft to change an item into another item",1,1029,"",1,"",1
8349,"ArchnemesisTransformItems_2",1,108,"Use Jorgin's crafting bench to create a Talisman in a Syndicate Research Safehouse",1,1029,"",1,"",1
8350,"ArchnemesisTransformItems_3",1,109,"Use an Ancient Orb",1,1029,"",1,"",1
8351,"ArchnemesisTransformItems_4",1,110,"Use a Vial to transform a unique item on the Altar of Sacrifice in the Temple of Atzoatl",1,1029,"",1,"",1
8352,"ArchnemesisTransformItems_5",1,111,"Assemble a Harbinger unique item",1,1029,"",1,"",1
8353,"ArchnemesisLevel90",1,112,"",1,1030,"",1,"",1
8354,"ArchnemesisWitnessedMaps_1",5,113,"The Searing Exarch",30,1031,"",1,"",1
8355,"ArchnemesisWitnessedMaps_2",5,118,"The Maven",30,1031,"",1,"",1
8356,"ArchnemesisWitnessedMaps_3",5,123,"The Eater of Worlds",30,1031,"",1,"",1
8357,"ArchnemesisJewelMaster_1",1,128,"Crimson, Viridian or Cobalt Jewel",1,1032,"",1,"",1
8358,"ArchnemesisJewelMaster_2",1,129,"Abyss Jewel",1,1032,"",1,"",1
8359,"ArchnemesisJewelMaster_3",1,130,"Cluster Jewel",1,1032,"",1,"",1
8360,"ArchnemesisJewelMaster_4",1,131,"Prismatic Jewel",1,1032,"",1,"",1
8361,"ArchnemesisJewelMaster_5",1,132,"Timeless Jewel",1,1032,"",1,"",1
8362,"ArchnemesisEldritchItems_1",1,133,"Lesser Eater of Worlds implicit",1,1033,"",1,"",1
8363,"ArchnemesisEldritchItems_2",1,134,"Greater Eater of Worlds implicit",1,1033,"",1,"",1
8364,"ArchnemesisEldritchItems_3",1,135,"Grand Eater of Worlds implicit",1,1033,"",1,"",1
8365,"ArchnemesisEldritchItems_4",1,136,"Lesser Searing Exarch implicit",1,1033,"",1,"",1
8366,"ArchnemesisEldritchItems_5",1,137,"Greater Searing Exarch implicit",1,1033,"",1,"",1
8367,"ArchnemesisEldritchItems_6",1,138,"Grand Searing Exarch implicit",1,1033,"",1,"",1
8368,"ArchnemesisAtlasBoons1_1",1,139,"Open an Operative's Strongbox",1,1034,"",1,"",1
8369,"ArchnemesisAtlasBoons1_2",1,140,"Defeat a Vaal Flesh Merchant",1,1034,"",1,"",1
8370,"ArchnemesisAtlasBoons1_3",1,141,"Defeat a monster holding a Deafening Essence",1,1034,"",1,"",1
8371,"ArchnemesisAtlasBoons1_4",1,142,"Drop a Blood-filled Vessel from a Ritual",1,1034,"",1,"",1
8372,"ArchnemesisAtlasBoons1_5",1,143,"Capture at least fifteen Beasts in a single area",1,1034,"",1,"",1
8373,"ArchnemesisAtlasBoons1_6",1,144,"Defeat a Bounty Target Pack",1,1034,"",1,"",1
8374,"ArchnemesisAtlasBoons1_7",1,145,"Activate a Covetous Shrine",1,1034,"",1,"",1
8375,"ArchnemesisAtlasBoons1_8",1,146,"Defeat a Rogue Metamorph",1,1034,"",1,"",1
8376,"ArchnemesisAtlasBoons1_9",1,147,"Defeat a wild Harbinger boss",1,1034,"",1,"",1
8377,"ArchnemesisAtlasBoons1_10",1,148,"Open a Hand of Xesht-Ula",1,1034,"",1,"",1
8378,"ArchnemesisCompleteUniqueMaps_1",1,149,"Vaults of Atziri",1,1035,"",1,"",1
8379,"ArchnemesisCompleteUniqueMaps_2",1,150,"Maelström of Chaos",1,1035,"",1,"",1
8380,"ArchnemesisCompleteUniqueMaps_3",1,151,"The Coward's Trial",1,1035,"",1,"",1
8381,"ArchnemesisCompleteUniqueMaps_4",1,152,"Acton's Nightmare",1,1035,"",1,"",1
8382,"ArchnemesisCompleteUniqueMaps_5",1,153,"Poorjoy's Asylum",1,1035,"",1,"",1
8383,"ArchnemesisCompleteUniqueMaps_6",1,154,"Mao Kun",1,1035,"",1,"",1
8384,"ArchnemesisCompleteUniqueMaps_7",1,155,"Oba's Cursed Trove",1,1035,"",1,"",1
8385,"ArchnemesisCompleteUniqueMaps_8",1,156,"Olmec's Sanctum",1,1035,"",1,"",1
8386,"ArchnemesisCompleteUniqueMaps_9",1,157,"Death and Taxes",1,1035,"",1,"",1
8387,"ArchnemesisCompleteUniqueMaps_10",1,158,"Whakawairua Tuahu",1,1035,"",1,"",1
8388,"ArchnemesisCompleteUniqueMaps_11",1,159,"The Vinktar Square",1,1035,"",1,"",1
8389,"ArchnemesisCompleteUniqueMaps_12",1,160,"Caer Blaidd, Wolfpack's Den",1,1035,"",1,"",1
8390,"ArchnemesisCompleteUniqueMaps_13",1,161,"The Putrid Cloister",1,1035,"",1,"",1
8391,"ArchnemesisCompleteUniqueMaps_14",1,162,"Hallowed Ground",1,1035,"",1,"",1
8392,"ArchnemesisCompleteUniqueMaps_15",1,163,"The Twilight Temple",1,1035,"",1,"",1
8393,"ArchnemesisCompleteUniqueMaps_16",1,164,"Pillars of Arun",1,1035,"",1,"",1
8394,"ArchnemesisCompleteUniqueMaps_17",1,165,"Doryani's Machinarium",1,1035,"",1,"",1
8395,"ArchnemesisAtlasBosses2_1",1,166,"The Eater of Worlds",1,1036,"",1,"",1
