"rownum","Id","bool","i32","Name","AOFiles","bool","bool","i32","bool","bool","i32","rid","bool","[rid]","[rid]","rid","i32","string","i32","rid","rid","[rid]","rid","string","bool","rid","string","i32","i32","bool","rid","rid","bool","bool","[rid]","bool","[rid]","bool"
1938,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionGenericRobot",1,4,"Clockwork Coffer","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",541,"",0,0,"",5,"","","",[],"",[],""
1939,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,"",0,0,1,5,"","","",[],"",[],""
1940,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,"",0,0,1,5,"","","",[],"",[],""
1941,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,"",0,0,1,5,"","","",[],"",[],""
1942,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,"",0,0,1,5,"","","",[],"",[],""
1943,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",542,"",0,0,1,5,"","","",[],"",[],""
1944,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",542,"",0,0,1,5,"","","",[],"",[],""
1945,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",542,"",0,0,1,5,"","","",[],"",[],""
1946,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",542,"",0,0,1,5,"","","",[],"",[],""
1947,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,"",0,0,"",5,"","","",[],"",[],""
1948,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,"",0,0,"",5,"","","",[],"",[],""
1949,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,"",0,0,"",5,"","","",[],"",[],""
1950,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,"",0,0,"",5,"","","",[],"",[],""
1951,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericMilitary",1,4,"Secure Coffer","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,"",0,0,"",5,"","","",[],"",[],""
1952,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericThug",1,4,"Lacquered Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,"",0,0,"",5,"","","",[],"",[],""
1953,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericScience",1,4,"Liquid-Sealed Lockbox","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,"",0,0,"",5,"","","",[],"",[],""
1954,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericRobot",1,4,"Clockwork Coffer","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,"",0,0,"",5,"","","",[],"",[],""
1955,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,"",0,0,1,5,"","","",[],"",[],""
1956,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,"",0,0,1,5,"","","",[],"",[],""
1957,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,"",0,0,1,5,"","","",[],"",[],""
1958,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,"",0,0,1,5,"","","",[],"",[],""
1959,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,"",0,0,1,5,"","","",[],"",[],""
1960,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,"",0,0,1,5,"","","",[],"",[],""
1961,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,"",0,0,1,5,"","","",[],"",[],""
1962,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,"",0,0,1,5,"","","",[],"",[],""
1963,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,"",0,0,1,5,"","","",[],"",[],""
1964,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,"",0,0,1,5,"","","",[],"",[],""
1965,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,"",0,0,1,5,"","","",[],"",[],""
1966,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,"",0,0,1,5,"","","",[],"",[],""
1967,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,"",0,0,"",5,"","","",[],"",[],""
1968,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,"",0,0,"",5,"","","",[],"",[],""
1969,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,"",0,0,"",5,"","","",[],"",[],""
1970,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,"",0,0,"",5,"","","",[],"",[],""
1971,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,"",0,0,"",5,"","","",[],"",[],""
1972,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,"",0,0,"",5,"","","",[],"",[],""
1973,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,"",0,0,"",5,"","","",[],"",[],""
1974,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,"",0,0,"",5,"","","",[],"",[],""
1975,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericMilitary",1,4,"Secure Coffer","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,"",0,0,"",5,"","","",[],"",[],""
1976,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericThug",1,4,"Lacquered Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,"",0,0,"",5,"","","",[],"",[],""
1977,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericScience",1,4,"Liquid-Sealed Lockbox","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,"",0,0,"",5,"","","",[],"",[],""
1978,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericRobot",1,4,"Clockwork Coffer","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,"",0,0,"",5,"","","",[],"",[],""
1979,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeTrinketsMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",546,"",0,0,"",5,"","","",[],"",[],""
1980,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeTrinketsThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",546,"",0,0,"",5,"","","",[],"",[],""
1981,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeTrinketsScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",546,"",0,0,"",5,"","","",[],"",[],""
1982,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeTrinketsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",546,"",0,0,"",5,"","","",[],"",[],""
1983,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGemsMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",544,"",0,0,"",5,"","","",[],"",[],""
1984,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGemsThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",544,"",0,0,"",5,"","","",[],"",[],""
1985,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGemsScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",544,"",0,0,"",5,"","","",[],"",[],""
1986,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGemsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",544,"",0,0,"",5,"","","",[],"",[],""
1987,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeCurrencyMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",542,"",0,0,1,5,"","","",[],"",[],""
1988,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeCurrencyThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",542,"",0,0,1,5,"","","",[],"",[],""
1989,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeCurrencyScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",542,"",0,0,1,5,"","","",[],"",[],""
1990,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeCurrencyRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",542,"",0,0,1,5,"","","",[],"",[],""
1991,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentGenericMilitary",1,4,"Secure Coffer","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",541,"",0,0,"",5,"","","",[],"",[],""
1992,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentGenericThug",1,4,"Lacquered Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",541,"",0,0,"",5,"","","",[],"",[],""
1993,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentGenericScience",1,4,"Liquid-Sealed Lockbox","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",541,"",0,0,"",5,"","","",[],"",[],""
1994,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentGenericRobot",1,4,"Clockwork Coffer","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,"","","[8413,8377,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",541,"",0,0,"",5,"","","",[],"",[],""
1995,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentTalismanMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",558,"",0,0,"",5,"","","",[],"",[],""
1996,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentTalismanThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",558,"",0,0,"",5,"","","",[],"",[],""
1997,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentTalismanScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",558,"",0,0,"",5,"","","",[],"",[],""
1998,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentTalismanRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",558,"",0,0,"",5,"","","",[],"",[],""
1999,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentAbyssMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",549,"",0,0,"",5,"","","",[],"",[],""
2000,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentAbyssThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,"","","[8413,36530]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",549,"",0,0,"",5,"","","",[],"",[],""
