"rownum","Id","DDSFile","AOFile","InventorySoundEffect","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","string","string","string","string","string","string","string","string","string","string","string","string","string","bool","bool","[string]","bool","[rid]","string","i32","rid","rid","rid","rid","[rid]","[rid]","bool"
12507,"UniqueAmulet40","Art/2DItems/Amulets/GlacierCacoonUpgrade.dds","Metadata/Items/Amulets/Amulet.ao",0,15656241,0,0,0,-117178368,62,0,0,-117178368,62,0,0,-117178368,62,0,0,-117178368,62,0,0,-117178368,62,0,0,-117178368,62,0,0,-117178368,62,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-117178368,62,0,0,-117178368,62,0,0,-117178368,62,15597568,0,0,0,-117178368,62,0,"","","","","","","","","","","","","","","","","[""挀攀氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"",0,"","","","",[],[],""
12508,"UniqueClaw16","Art/2DItems/Weapons/OneHandWeapons/Claws/ThoughtMotion1.dds","Metadata/Items/Weapons/OneHandWeapons/Claws/uniques/FedOfThoughtDrop.ao",54,-96672603,62,131072,0,-62259200,62,131072,0,-37879808,62,131072,0,-13500416,62,131072,0,11665408,63,131072,0,36831232,63,131072,0,61997056,63,131072,0,87949312,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,131072,655360,0,0,88997888,63,131072,0,88997888,63,65536,0,90046464,63,15597568,0,0,0,91095040,63,16777216,"","","","","","","","","","","","","","","","","[""挀挀攀氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"Metadata/Items/Weapons/OneHandWeapons/Claws/uniques/FedOfThought.ao",0,"","","","",[],[],""
12509,"UniqueClaw17","Art/2DItems/Weapons/OneHandWeapons/Claws/ThoughtMotion2.dds","Metadata/Items/Weapons/OneHandWeapons/Claws/uniques/FedOfMotionDrop.ao",54,120517597,63,131072,0,154140672,63,131072,0,177995776,63,131072,0,201850880,63,131072,0,226492416,63,131072,0,251133952,63,131072,0,275775488,63,131072,0,301203456,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,131072,655360,0,0,302252032,63,131072,0,302252032,63,0,0,303300608,63,15597568,0,0,0,303300608,63,16777216,"","","","","","","","","","","","","","","","","[""挀挀攀氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"Metadata/Items/Weapons/OneHandWeapons/Claws/uniques/FedOfMotion.ao",0,"","","","",[],[],""
12510,"UniqueShieldInt8","Art/2DItems/Armours/Shields/EshsMirror.dds","Metadata/Items/Armours/Shields/EshsMirrorDrop.ao",19,327945449,63,0,0,335937536,63,0,0,335937536,63,0,0,335937536,63,0,0,335937536,63,0,0,335937536,63,0,0,335937536,63,0,0,335937536,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,655360,0,0,335937536,63,0,0,335937536,63,65536,0,335937536,63,15597568,0,0,0,336986112,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12511,"UniqueShieldInt9","Art/2DItems/Armours/Shields/EshsMirrorUpgraded.dds","Metadata/Items/Armours/Shields/EshsVisageDrop.ao",19,328005238,63,0,0,352714752,63,0,0,352714752,63,0,0,352714752,63,0,0,352714752,63,0,0,352714752,63,0,0,352714752,63,0,0,352714752,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,655360,0,0,352714752,63,0,0,352714752,63,0,0,352714752,63,352714752,63,0,0,363855872,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12512,"UniqueAmulet41","Art/2DItems/Amulets/VoiceOfTheStorm.dds","Metadata/Items/Amulets/Amulet.ao",0,15645839,0,0,0,371326976,63,0,0,371326976,63,0,0,371326976,63,0,0,371326976,63,0,0,371326976,63,0,0,371326976,63,0,0,371326976,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,371326976,63,0,0,371326976,63,65536,0,371326976,63,15597568,0,0,0,372375552,63,0,"","","","","","","","","","","","","","","","","[""挀攀氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"",0,"","","","",[],[],""
12513,"UniqueAmulet42","Art/2DItems/Amulets/VoiceOfTheStormUpgrade.dds","Metadata/Items/Amulets/Amulet.ao",0,15627518,0,0,0,381812736,63,0,0,381812736,63,0,0,381812736,63,0,0,381812736,63,0,0,381812736,63,0,0,381812736,63,0,0,381812736,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,381812736,63,0,0,381812736,63,0,0,381812736,63,15597568,0,0,0,381812736,63,0,"","","","","","","","","","","","","","","","","[""挀攀氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"",0,"","","","",[],[],""
12514,"UniqueBootsStr6","Art/2DItems/Armours/Boots/TwoTonedBootsALT3.dds","Metadata/Items/Armours/Boots/BootsStr4.ao",17,15632996,0,65536,0,391512064,63,65536,0,392036352,63,65536,0,392560640,63,65536,0,393084928,63,65536,0,393609216,63,65536,0,394133504,63,65536,0,394657792,63,-364511232,12,-362020864,12,-359661568,12,-357433344,12,-354811904,12,-352321536,12,-350879744,12,589824,851968,0,0,395182080,63,65536,0,395182080,63,65536,0,395706368,63,15597568,0,0,0,396754944,63,0,"","","","","","","","","","","","","","","","","[""lerationShrine""]","",[],"",0,"","","","",[],[],""
12515,"UniqueBootsStr7","Art/2DItems/Armours/Boots/TheInfinitePursuit.dds","Metadata/Items/Armours/Boots/BootsStr4.ao",17,15609917,0,65536,0,406585344,63,65536,0,407109632,63,65536,0,407633920,63,65536,0,408158208,63,65536,0,408682496,63,65536,0,409206784,63,65536,0,409731072,63,-364511232,12,-362020864,12,-359661568,12,-357433344,12,-354811904,12,-352321536,12,-350879744,12,589824,851968,0,0,410255360,63,65536,0,410255360,63,0,0,410779648,63,15597568,0,0,0,410779648,63,0,"","","","","","","","","","","","","","","","","[""lerationShrine""]","",[],"",0,"","","","",[],[],""
12516,"UniqueBootsStr7x","Art/2DItems/Armours/Boots/TheInfinitePursuit.dds","Metadata/Items/Armours/Boots/BootsStr4.ao",17,15609570,0,65536,0,414187520,63,65536,0,414711808,63,65536,0,415236096,63,65536,0,415760384,63,65536,0,416284672,63,65536,0,416808960,63,65536,0,417333248,63,-364511232,12,-362020864,12,-359661568,12,-357433344,12,-354811904,12,-352321536,12,-350879744,12,589824,851968,0,0,417857536,63,65536,0,417857536,63,0,0,418381824,63,15597568,0,0,0,418381824,63,0,"","","","","","","","","","","","","","","","","[""lerationShrine""]",1,[7373],"",0,"","","","",[],[],""
12517,"UniqueTwoHandAxe11","Art/2DItems/Weapons/TwoHandWeapons/TwoHandAxes/UulNetolsKiss.dds","Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/uniques/UulNetoulsKissDrop.ao",14,442432090,63,0,0,452853760,63,0,0,452853760,63,0,0,452853760,63,0,0,452853760,63,0,0,452853760,63,0,0,452853760,63,0,0,452853760,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,131072,655360,0,0,452853760,63,0,0,452853760,63,65536,0,452853760,63,15597568,0,0,0,453902336,63,0,"","","","","","","","","","","","","","","","","[""挀挀攀氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"",0,"","","","",[],[],""
12518,"UniqueTwoHandAxe12","Art/2DItems/Weapons/TwoHandWeapons/TwoHandAxes/UulNetolsKissUpgraded.dds","Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/uniques/UulNetoulsKiss_unleashedDrop.ao",14,479247054,63,0,0,490602496,63,0,0,490602496,63,0,0,490602496,63,0,0,490602496,63,0,0,490602496,63,0,0,490602496,63,0,0,490602496,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,131072,655360,0,0,490602496,63,0,0,490602496,63,0,0,490602496,63,15597568,0,0,0,490602496,63,0,"","","","","","","","","","","","","","","","","[""挀挀攀氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"",0,"","","","",[],[],""
12519,"UniqueShieldStr8","Art/2DItems/Armours/Shields/Longing1.dds","Metadata/Items/Armours/Shields/TheAnticipationDrop.ao",19,506742043,63,0,0,516030464,63,0,0,516030464,63,0,0,516030464,63,0,0,516030464,63,0,0,516030464,63,0,0,516030464,63,0,0,516030464,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,655360,0,0,516030464,63,0,0,516030464,63,65536,0,516030464,63,15597568,0,0,0,517079040,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12520,"UniqueShieldStr9","Art/2DItems/Armours/Shields/Longing2.dds","Metadata/Items/Armours/Shields/TheSurrenderDrop.ao",19,531777401,63,0,0,538574848,63,0,0,538574848,63,0,0,538574848,63,0,0,538574848,63,0,0,538574848,63,0,0,538574848,63,0,0,538574848,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,655360,0,0,538574848,63,0,0,538574848,63,0,0,538574848,63,15597568,0,0,0,538574848,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12521,"UniqueOneHandSword22","Art/2DItems/Weapons/OneHandWeapons/OneHandSwords/EternalSleep1.dds","Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/uniques/EternalSleepDrop.ao",24,561051216,63,0,0,571473920,63,0,0,571473920,63,0,0,571473920,63,0,0,571473920,63,0,0,571473920,63,0,0,571473920,63,0,0,571473920,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,131072,655360,0,0,571473920,63,0,0,571473920,63,65536,0,571473920,63,15597568,0,0,0,572522496,63,0,"","","","","","","","","","","","","","","","","[""挀挀攀氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"",0,"","","","",[],[],""
12522,"UniqueOneHandSword23","Art/2DItems/Weapons/OneHandWeapons/OneHandSwords/EternalSleep2.dds","Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/uniques/EternalSleepUnleashedDrop.ao",24,597199757,63,0,0,608436224,63,0,0,608436224,63,0,0,608436224,63,0,0,608436224,63,0,0,608436224,63,0,0,608436224,63,0,0,608436224,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,131072,655360,0,0,608436224,63,0,0,608436224,63,0,0,608436224,63,15597568,0,0,0,608436224,63,0,"","","","","","","","","","","","","","","","","[""挀挀攀氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"",0,"","","","",[],[],""
12523,"UniqueBodyInt13","Art/2DItems/Armours/BodyArmours/MyriadGrasp.dds","Metadata/Items/Armours/BodyArmours/MyriadGraspDrop.ao",8,15615788,0,65536,0,634519552,63,65536,0,644218880,63,65536,0,653918208,63,65536,0,664010752,63,65536,0,674103296,63,65536,0,684195840,63,65536,0,694681600,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,131072,0,0,695205888,63,65536,0,695205888,63,65536,0,695730176,63,15597568,0,0,0,696778752,63,0,"","","","","","","","","","","","","","","","","[""celerationShrine""]","",[],"",0,"","","","",[],[],""
12524,"UniqueBodyInt14","Art/2DItems/Armours/BodyArmours/MyriadGraspGrand.dds","Metadata/Items/Armours/BodyArmours/MyriadGraspGrandDrop.ao",8,15662129,0,65536,0,725483520,63,65536,0,736493568,63,65536,0,747503616,63,65536,0,758906880,63,65536,0,770310144,63,65536,0,781713408,63,65536,0,793509888,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,131072,0,0,794034176,63,65536,0,794034176,63,0,0,794558464,63,15597568,0,0,0,794558464,63,0,"","","","","","","","","","","","","","","","","[""celerationShrine""]","",[],"",0,"","","","",[],[],""
12525,"UniqueJewel85","Art/2DItems/Jewels/TheRedDream.dds","Metadata/Items/Currency/CurrencyGemStr.ao",84,15606541,0,0,0,802291712,63,0,0,802291712,63,0,0,802291712,63,0,0,802291712,63,0,0,802291712,63,0,0,802291712,63,0,0,802291712,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,802291712,63,0,0,802291712,63,65536,0,802291712,63,15597568,0,0,0,803340288,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12526,"UniqueJewel86","Art/2DItems/Jewels/TheRedDreamUpgrade.dds","Metadata/Items/Currency/CurrencyGemStr.ao",84,15656087,0,0,0,810942464,63,0,0,810942464,63,0,0,810942464,63,0,0,810942464,63,0,0,810942464,63,0,0,810942464,63,0,0,810942464,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,810942464,63,0,0,810942464,63,0,0,810942464,63,15597568,0,0,0,810942464,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12527,"UniqueJewel87_","Art/2DItems/Jewels/TheGreenDream.dds","Metadata/Items/Currency/CurrencyGemDex.ao",84,15653947,0,0,0,818020352,63,0,0,818020352,63,0,0,818020352,63,0,0,818020352,63,0,0,818020352,63,0,0,818020352,63,0,0,818020352,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,818020352,63,0,0,818020352,63,65536,0,818020352,63,15597568,0,0,0,819068928,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12528,"UniqueJewel88","Art/2DItems/Jewels/TheGreenDreamUpgrade.dds","Metadata/Items/Currency/CurrencyGemDex.ao",84,15659228,0,0,0,826933248,63,0,0,826933248,63,0,0,826933248,63,0,0,826933248,63,0,0,826933248,63,0,0,826933248,63,0,0,826933248,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,826933248,63,0,0,826933248,63,0,0,826933248,63,15597568,0,0,0,826933248,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12529,"UniqueJewel89","Art/2DItems/Jewels/TheBlueDream.dds","Metadata/Items/Currency/CurrencyGemInt.ao",84,15630184,0,0,0,833748992,63,0,0,833748992,63,0,0,833748992,63,0,0,833748992,63,0,0,833748992,63,0,0,833748992,63,0,0,833748992,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,833748992,63,0,0,833748992,63,65536,0,833748992,63,15597568,0,0,0,834797568,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12530,"UniqueJewel90","Art/2DItems/Jewels/TheBlueDreamUpgrade.dds","Metadata/Items/Currency/CurrencyGemInt.ao",84,15603350,0,0,0,842530816,63,0,0,842530816,63,0,0,842530816,63,0,0,842530816,63,0,0,842530816,63,0,0,842530816,63,0,0,842530816,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,842530816,63,0,0,842530816,63,0,0,842530816,63,15597568,0,0,0,842530816,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12531,"UniqueBelt21","Art/2DItems/Belts/SoulTether.dds","Metadata/Items/Belts/Belt.ao",1,15643044,0,0,0,848822272,63,0,0,848822272,63,0,0,848822272,63,0,0,848822272,63,0,0,848822272,63,0,0,848822272,63,0,0,848822272,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,848822272,63,0,0,848822272,63,0,0,848822272,63,15597568,0,0,0,848822272,63,0,"","","","","","","","","","","","","","","","","[""elerationShrine""]","",[],"",0,"","","","",[],[],""
12532,"UniqueBelt21x","Art/2DItems/Belts/SoulTether.dds","Metadata/Items/Belts/Belt.ao",1,15661404,0,0,0,851836928,63,0,0,851836928,63,0,0,851836928,63,0,0,851836928,63,0,0,851836928,63,0,0,851836928,63,0,0,851836928,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,851836928,63,0,0,851836928,63,0,0,851836928,63,15597568,0,0,0,851836928,63,0,"","","","","","","","","","","","","","","","","[""elerationShrine""]",1,[7376],"",0,"","","","",[],[],""
12533,"UniqueShieldStr10","Art/2DItems/Armours/Shields/TukohamasFortress.dds","Metadata/Items/Armours/Shields/TukohamasFortressDrop.ao",26,870604403,63,0,0,880410624,63,0,0,880410624,63,0,0,880410624,63,0,0,880410624,63,0,0,880410624,63,0,0,880410624,63,0,0,880410624,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,786432,0,0,880410624,63,0,0,880410624,63,0,0,880410624,63,15597568,0,0,0,880410624,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12534,"UniqueShieldStr10x_","Art/2DItems/Armours/Shields/TukohamasFortress.dds","Metadata/Items/Armours/Shields/TukohamasFortressDrop.ao",26,870589088,63,0,0,883163136,63,0,0,883163136,63,0,0,883163136,63,0,0,883163136,63,0,0,883163136,63,0,0,883163136,63,0,0,883163136,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,786432,0,0,883163136,63,0,0,883163136,63,0,0,883163136,63,15597568,0,0,0,883163136,63,0,"","","","","","","","","","","","","","","","",[],1,[7369],"",0,"","","","",[],[],""
12535,"UniqueRing46","Art/2DItems/Rings/AnglersPlait.dds","Metadata/Items/Rings/Ring.ao",21,15610309,0,0,0,890765312,63,0,0,890765312,63,0,0,890765312,63,0,0,890765312,63,0,0,890765312,63,0,0,890765312,63,0,0,890765312,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,890765312,63,0,0,890765312,63,0,0,890765312,63,15597568,0,0,0,890765312,63,0,"","","","","","","","","","","","","","","","","[""攀氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"",0,"","","","",[],[],""
12536,"UniqueGlovesStrDex8","Art/2DItems/Armours/Gloves/bleedgloves.dds","Metadata/Items/Armours/Gloves/HaemophiliaDrop.ao",7,15652235,0,65536,0,916062208,63,65536,0,925761536,63,65536,0,935460864,63,65536,0,945553408,63,65536,0,955645952,63,65536,0,965738496,63,65536,0,976224256,63,-264241152,12,-261619712,12,-259129344,12,-256770048,12,-254017536,12,-251396096,12,-249823232,12,589824,851968,0,0,976748544,63,65536,0,976748544,63,0,0,977272832,63,15597568,0,0,0,977272832,63,0,"","","","","","","","","","","","","","","","","[""氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"",0,"","","","",[],[],""
12537,"UniqueHelmetStr6_","Art/2DItems/Armours/Helmets/TheBaron.dds","Metadata/Items/Armours/Helmets/TheBaronDrop.ao",11,15659129,0,65536,0,1001259008,63,65536,0,1010434048,63,65536,0,1019609088,63,65536,0,1029177344,63,65536,0,1038745600,63,65536,0,1048313856,63,65536,0,1058275328,63,1707081728,12,-1052639232,13,1714290688,12,1721892864,12,1727004672,12,1729495040,12,-1352007680,47,589824,851968,0,0,1058799616,63,65536,0,1058799616,63,0,0,1059323904,63,15597568,0,0,0,1059323904,63,0,"","","","","","","","","","","","","","","","","[""ccelerationShrine""]","",[],"",0,"","","","",[],[],""
12538,"UniqueShieldStr11_","Art/2DItems/Armours/Shields/AhnsHeritage.dds","Metadata/Items/Armours/Shields/AhnsHeritageDrop.ao",19,1075844362,63,0,0,1084358656,63,0,0,1084358656,63,0,0,1084358656,63,0,0,1084358656,63,0,0,1084358656,63,0,0,1084358656,63,0,0,1084358656,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,655360,0,0,1084358656,63,0,0,1084358656,63,0,0,1084358656,63,15597568,0,0,0,1084358656,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12539,"ExileDuelist5SwordGhostflame","Art/2DItems/Weapons/OneHandWeapons/OneHandSwords/OneHandSword8.dds","Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword8.ao",24,1088349139,63,0,0,1099431936,63,0,0,1099431936,63,0,0,1099431936,63,0,0,1099431936,63,0,0,1099431936,63,0,0,1099431936,63,0,0,1099431936,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,131072,655360,0,0,1099431936,63,0,0,1099431936,63,0,0,1099431936,63,15597568,0,0,0,1099431936,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12540,"ExileDuelist5SwordFire","Art/2DItems/Weapons/OneHandWeapons/OneHandSwords/OneHandSword8.dds","Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword8.ao",24,1102616449,63,0,0,1112932352,63,0,0,1112932352,63,0,0,1112932352,63,0,0,1112932352,63,0,0,1112932352,63,0,0,1112932352,63,0,0,1112932352,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,131072,655360,0,0,1112932352,63,0,0,1112932352,63,0,0,1112932352,63,15597568,0,0,0,1112932352,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12541,"UniqueWand17","Art/2DItems/Weapons/OneHandWeapons/Wands/SolarisWand.dds","Metadata/Items/Weapons/OneHandWeapons/Wands/ShadeOfSolarisDrop.ao",25,1131171835,63,0,0,1139408896,63,0,0,1139408896,63,0,0,1139408896,63,0,0,1139408896,63,0,0,1139408896,63,0,0,1139408896,63,0,0,1139408896,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,524288,786432,0,0,1139408896,63,0,0,1139408896,63,0,0,1139408896,63,15597568,0,0,0,1139408896,63,0,"","","","","","","","","","","","","","","","","[""挀挀攀氀攀爀愀琀椀漀渀匀栀爀椀渀攀""]","",[],"",0,"","","","",[],[],""
12542,"BreachFireLeaderWings","Art/2DItems/Rings/Ring1.dds","Metadata/Items/Rings/Ring.ao",21,1143525446,63,0,0,1152516096,63,0,0,1152516096,63,0,0,1152516096,63,0,0,1152516096,63,0,0,1152516096,63,0,0,1152516096,63,0,0,1152516096,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,1152516096,63,0,0,1152516096,63,0,0,1152516096,63,15597568,0,0,0,1152516096,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12543,"BreachColdLeaderWings","Art/2DItems/Rings/Ring1.dds","Metadata/Items/Rings/Ring.ao",21,1155543357,63,0,0,1165361152,63,0,0,1165361152,63,0,0,1165361152,63,0,0,1165361152,63,0,0,1165361152,63,0,0,1165361152,63,0,0,1165361152,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,1165361152,63,0,0,1165361152,63,0,0,1165361152,63,15597568,0,0,0,1165361152,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
12544,"BreachLightningLeaderWings","Art/2DItems/Rings/Ring1.dds","Metadata/Items/Rings/Ring.ao",21,1169050017,63,0,0,1178075136,63,0,0,1178075136,63,0,0,1178075136,63,0,0,1178075136,63,0,0,1178075136,63,0,0,1178075136,63,0,0,1178075136,63,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,1178075136,63,0,0,1178075136,63,0,0,1178075136,63,15597568,0,0,0,1178075136,63,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
