"rownum","Id","MonsterTypesKey","i32","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","ModsKeys","i32","string","string","ModelSizeMultiplier","i32","i32","i32","i32","i32","TagsKeys","ExperienceMultiplier","[i32]","i32","i32","i32","CriticalStrikeChance","i32","GrantedEffectsKeys","AISFile","ModsKeys2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentityKeys","Weapon2_ItemVisualIdentityKeys","Back_ItemVisualIdentityKey","MainHand_ItemClassesKey","OffHand_ItemClassesKey","Helmet_ItemVisualIdentityKey","i32","KillSpecificMonsterCount_AchievementItemsKeys","Special_ModsKeys","KillRare_AchievementItemsKeys","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","[string]","bool","bool","bool","i32","i32","f32","rid","rid","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","[string]","i32","i32","i32","i32","i32","bool","bool","bool"
7769,"Metadata/Monsters/LeagueBlight/BlightTowerSummonMinionsRank3",2507,0,3,6,6,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerMinion.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerMinion.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonMinions3",[],1,"","",100,2,6,6,6,0,"[74,163,791,796,120,830,811]",100,[],105,105,700,500,0,"[3313,3316,3319,3322]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonMinions.ais",[],"",6,"Summoning Tower Mk III",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342213823,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,704643072,16215,0,0,704643072,16215,0,0,704643072,16215,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,704643072,16215,0,0,704643072,16215,0,1342177280,0,0,[],"","",1,0,0,0,100,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7770,"Metadata/Monsters/LeagueBlight/BlightTowerSummonMinionsFlyingRank4_",2507,0,3,6,6,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerMinion.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerMinion.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonMinionsFlying",[],1,"","",100,2,6,6,6,0,"[74,163,791,796,120,830,811]",100,[],105,105,700,500,0,"[3323,3324,3325,3326]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonMinionsFlying.ais",[],"",6,"Scout Tower",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342227985,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,-1375731712,16217,0,0,-1375731712,16217,0,0,-1375731712,16217,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,-1375731712,16217,0,0,-1375731712,16217,0,1342177280,0,0,[],"","",1,0,0,0,100,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7771,"Metadata/Monsters/LeagueBlight/BlightTowerSummonMinionsTankyRank4",2507,0,3,6,6,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerMinion.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerMinion.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonMinionsTanky",[],1,"","",100,2,6,6,6,0,"[74,163,791,796,120,830,811]",100,[],105,105,700,500,0,"[3327,3328,3329,3330]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonMinionsTanky.ais",[],"",6,"Sentinel Tower",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342200977,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,805306368,16220,0,0,805306368,16220,0,0,805306368,16220,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,805306368,16220,0,0,805306368,16220,0,1342177280,0,0,[],"","",1,0,0,0,100,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7772,"Metadata/Monsters/LeagueBlight/BlightTowerFlameRank1",2507,0,3,6,6,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlame.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerFire.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlame",[20816],1,"","",100,3,6,6,6,0,"[34,74,766,163,791,797,120,811]",100,[],105,105,700,500,0,"[7516,6567,6568,6569,6570,1695,1698,1701,1704]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlame.ais",[],"",6,"Fireball Tower Mk I",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342228451,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,-905969664,16223,0,0,-905969664,16223,0,0,-905969664,16223,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,-905969664,16223,0,0,-905969664,16223,0,1342177280,0,0,[],"","",1,0,0,0,100,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7773,"Metadata/Monsters/LeagueBlight/BlightTowerFlameRank2",2507,0,3,6,6,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlame.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerFire.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlame2",[20816],1,"","",100,3,6,6,6,0,"[34,74,766,163,791,797,120,811]",100,[],105,105,700,500,0,"[7516,6571,6572,6573,6574,1696,1699,1702,1705]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlame.ais",[],"",6,"Fireball Tower Mk II",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342238533,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,67108864,16226,0,0,67108864,16226,0,0,67108864,16226,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,67108864,16226,0,0,67108864,16226,0,1342177280,0,0,[],"","",1,0,0,0,100,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7774,"Metadata/Monsters/LeagueBlight/BlightTowerFlameRank3",2507,0,3,6,6,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlame.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerFire.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlame3",[20816],1,"","",100,3,6,6,6,0,"[34,74,766,163,791,797,120,811]",100,[],105,105,700,500,0,"[7516,6575,6576,6577,6578,1697,1700,1703,1706]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlame.ais",[],"",6,"Fireball Tower Mk III",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342196636,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,1073741824,16228,0,0,1073741824,16228,0,0,1073741824,16228,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,1073741824,16228,0,0,1073741824,16228,0,1342177280,0,0,[],"","",1,0,0,0,100,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7775,"Metadata/Monsters/LeagueBlight/BlightTowerFlamethrowerRank4",2507,0,3,6,6,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlame.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerFire.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlamethrower",[20816],1,"","",100,3,6,6,6,0,"[34,74,766,163,791,797,120,811]",100,[],105,105,700,500,0,"[8091,8092,8093,8094]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlamethrower.ais",[],"",6,"Flamethrower Tower",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342179288,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,-973078528,16230,0,0,-973078528,16230,0,0,-973078528,16230,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,-973078528,16230,0,0,-973078528,16230,0,1342177280,0,0,[],"","",1,0,0,0,100,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7776,"Metadata/Monsters/LeagueBlight/BlightTowerMeteorRank4",2507,0,3,6,6,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerFlame.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerFire.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerMeteor",[20816],1,"","",100,3,6,6,6,0,"[34,74,766,163,791,797,120,811]",100,[],105,105,700,500,0,"[1414,1415,1416,1417]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerMeteor.ais",[],"",6,"Meteor Tower",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342200462,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,469762048,16233,0,0,469762048,16233,0,0,469762048,16233,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,469762048,16233,0,0,469762048,16233,0,1342177280,0,0,[],"","",1,0,0,0,100,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7777,"Metadata/Monsters/LeagueBlight/BlightTowerSummonedMinionRank1",2508,34,2,6,9,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin",[],1,"","",100,3,6,6,2,0,"[34,74,791,807,768,796,803,764,31,765]",100,[],105,105,700,500,0,"[381,6595]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin.ais",[],"",10,"Summoned Soldier",100,75,1410,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342198911,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,-1006632960,16236,0,0,-1006632960,16236,0,0,-1006632960,16236,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,-1006632960,16236,0,0,-1006632960,16236,0,1610612736,787,0,[],"","",1,0,0,0,75,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7778,"Metadata/Monsters/LeagueBlight/BlightTowerSummonedMinionRank2",2508,34,2,6,9,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin",[],1,"","",100,3,6,6,2,0,"[34,74,791,807,768,796,803,764,31,765]",100,[],105,105,700,500,0,"[381,6595]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin.ais",[],"",10,"Summoned Soldier",100,75,1410,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342185567,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,301989888,16238,0,0,301989888,16238,0,0,301989888,16238,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,301989888,16238,0,0,301989888,16238,0,1610612736,787,0,[],"","",1,0,0,0,75,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7779,"Metadata/Monsters/LeagueBlight/BlightTowerSummonedMinionRank3",2508,34,2,6,9,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin",[],1,"","",100,3,6,6,2,0,"[34,74,791,807,768,796,803,764,31,765]",100,[],105,105,700,500,0,"[381,6595]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedMannequin.ais",[],"",10,"Summoned Soldier",100,75,1410,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342193555,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,1610612736,16239,0,0,1610612736,16239,0,0,1610612736,16239,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,1610612736,16239,0,0,1610612736,16239,0,1610612736,787,0,[],"","",1,0,0,0,75,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7780,"Metadata/Monsters/LeagueBlight/BlightTowerSummonedAirSupportRank4",2509,40,2,6,6,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedHelicopter.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedHelicopter.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedHelicopter",[],1,"","",133,1,6,6,6,0,"[34,74,792,804,791,120,30,29,765,811]",100,[],105,105,700,500,0,"[8609,7515]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedHelicopter.ais",[],"",6,"Summoned Scout",180,80,1500,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342205032,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,335544320,16243,0,0,335544320,16243,0,0,335544320,16243,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,335544320,16243,0,0,335544320,16243,167772160,1610612736,787,0,[],"","",1,0,0,0,80,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7781,"Metadata/Monsters/LeagueBlight/BlightTowerSummonedTankRank4",2510,40,3,6,10,"[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedTank.act""]","[""Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedTank.ao""]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedTank",[],1,"","",110,3,6,3,6,0,"[821,74,804,791,141,796,764,120,30,31,765,811]",100,[],105,105,700,500,0,"[381,8608]","Metadata/Monsters/LeagueBlight/Towers/BlightTowerSummonedTank.ais",[],"",6,"Summoned Sentinel",67,1000,1755,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342235813,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,-1308622848,16246,0,0,-1308622848,16246,0,0,-1308622848,16246,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,-1308622848,16246,0,0,-1308622848,16246,167772160,1610612736,787,0,[],"","",1,0,0,0,1000,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7782,"Metadata/Monsters/LeagueBlight/Fire/BlightFireHellion",2511,8,1,6,12,"[""Metadata/Monsters/LeagueBlight/Fire/Hellion.act""]","[""Metadata/Monsters/LeagueBlight/Fire/Hellion.ao""]","Metadata/Monsters/LeagueBlight/Fire/Hellion",[20810],1,"","",90,3,29,5,2,0,"[823,72,977,757,791,807,49,764,31,29,765,118,794,801]",100,[],30,30,700,500,0,[381],"Metadata/Monsters/LeagueBlight/Fire/Hellion.ais",[],"",1,"Blighted Hellion",180,600,975,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342207417,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,-771751936,16249,0,0,-771751936,16249,0,0,-771751936,16249,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,-771751936,16249,0,0,-771751936,16249,0,1610612736,787,0,[],"","",1,0,0,0,600,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7783,"Metadata/Monsters/LeagueBlight/Fire/BlightFireHellion2",2512,11,1,6,12,"[""Metadata/Monsters/LeagueBlight/Fire/Hellion.act""]","[""Metadata/Monsters/LeagueBlight/Fire/Hellion.ao""]","Metadata/Monsters/LeagueBlight/Fire/Hellion",[20810],1,"","",90,3,29,5,2,0,"[823,72,977,757,791,807,49,764,31,29,765,118,794,801]",100,[],30,30,700,500,0,[381],"Metadata/Monsters/LeagueBlight/Fire/Hellion.ais",[],"",1,"Blighted Hellion",180,600,975,[],[],"","","","",0,[],[],[6078],"",1,6,100,0,0,100,1342236300,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,1644167168,16251,0,0,1644167168,16251,0,0,1644167168,16251,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,1644167168,16251,0,0,1644167168,16251,0,1610612736,787,0,[],"","",1,0,0,0,600,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7784,"Metadata/Monsters/LeagueBlight/Fire/BlightFireHellionExplode_",2512,11,1,6,12,"[""Metadata/Monsters/Hellion/Hellion.act""]","[""Metadata/Monsters/Hellion/HellionBurned.ao""]","Metadata/Monsters/LeagueBlight/Fire/Hellion",[20810],1,"","",100,2,29,5,2,0,"[823,72,977,757,791,807,49,764,31,29,765,118,794,801]",100,[],30,30,700,500,0,"[381,5364]","Metadata/Monsters/LeagueBlight/Fire/Hellion.ais",[],"",1,"Blighted Burned Hellion",180,600,975,[],[],"","","","",0,[],[],[6079],"",1,6,100,0,0,100,1342200374,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,1107296256,16253,0,0,1107296256,16253,0,0,1107296256,16253,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,1107296256,16253,0,0,1107296256,16253,0,1610612736,787,0,[],"","",1,0,0,0,600,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7785,"Metadata/Monsters/LeagueBlight/Fire/BlightFireHellionMortar",2512,11,1,6,12,"[""Metadata/Monsters/LeagueBlight/Fire/Hellion.act""]","[""Metadata/Monsters/LeagueBlight/Fire/Hellion.ao""]","Metadata/Monsters/LeagueBlight/Fire/Hellion",[20810],1,"","",90,3,29,5,2,0,"[823,72,977,34,757,766,791,807,49,764,31,29,765,32,118,794,801]",100,[],75,75,700,500,0,"[381,4155]","Metadata/Monsters/LeagueBlight/Fire/Hellion.ais",[],"",1,"Blighted Hellion",180,600,975,[],[],"","","","",0,[],[],[6078],"",1,6,100,0,0,100,1342208264,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,469762048,16255,0,0,469762048,16255,0,0,469762048,16255,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,469762048,16255,0,0,469762048,16255,0,1610612736,787,0,[],"","",1,0,0,0,600,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7786,"Metadata/Monsters/LeagueBlight/Fire/BlightFireHellionBoss",2513,11,1,6,16,"[""Metadata/Monsters/LeagueBlight/Fire/Hellion.act""]","[""Metadata/Monsters/LeagueBlight/Fire/HellionBoss.ao""]","Metadata/Monsters/LeagueBlight/Fire/HellionBoss","[20810,3941,8476,20958]",1,"","",150,3,29,5,2,0,"[823,72,696,977,766,791,807,49,796,764,31,29,765,118,801]",200,[],30,30,700,500,0,"[381,8604,8605]","Metadata/Monsters/LeagueBlight/Fire/Hellion.ais",[],"",1,"Knucklegnaw",240,1200,1305,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342208694,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,-436207616,16257,0,0,-436207616,16257,0,0,-436207616,16257,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,-436207616,16257,0,0,-436207616,16257,0,1610612736,787,0,[],"","",1,0,0,0,1200,"",1,"",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7787,"Metadata/Monsters/LeagueBlight/Fire/BlightFireHellionBossDaemon",1131,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,1,6,6,9,0,"[977,34,792,766,814,818,791,801]",100,[],105,105,700,500,0,"[7968,8613]","Metadata/Monsters/LeagueBlight/Fire/HellionBossDaemon.ais",[],"",10,"Daemon",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342195036,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,-1912602624,16259,0,0,-1912602624,16259,0,0,-1912602624,16259,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,-1912602624,16259,0,0,-1912602624,16259,0,1342177280,0,0,[],"","",1,0,0,0,100,"",1,"",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7788,"Metadata/Monsters/LeagueBlight/Fire/BlightFireHellionBossMoveDaemon",1131,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/BlightFireHellionBossMoveDaemon",[],1,"","",100,1,3,6,9,0,"[977,792,814,791,765,801]",100,[],105,105,700,500,0,[6587],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342198910,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,201326592,16261,0,0,201326592,16261,0,0,201326592,16261,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,201326592,16261,0,0,201326592,16261,0,1342177280,0,0,[],"","",1,0,0,0,100,"",1,"",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7789,"Metadata/Monsters/LeagueBlight/Fire/BlightFireHound",2514,16,1,6,10,"[""Metadata/Monsters/LeagueBlight/Fire/Hound.act""]","[""Metadata/Monsters/LeagueBlight/Fire/Hound.ao""]","Metadata/Monsters/LeagueBlight/Fire/Hound","[20810,20841]",1,"","",90,2,29,5,2,0,"[823,72,977,756,56,791,807,830,31,29,118,794,801]",100,[],30,30,700,500,0,[],"Metadata/Monsters/LeagueBlight/Generic/BlightRunToPump.ais",[],"",1,"Blighted Frenzyhound",119,300,990,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342215793,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,704643072,16264,0,0,704643072,16264,0,0,704643072,16264,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,704643072,16264,0,0,704643072,16264,0,1610612736,787,0,[],"",1,1,0,0,0,300,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7790,"Metadata/Monsters/LeagueBlight/Fire/BlightFireHarpy",2515,13,1,6,8,"[""Metadata/Monsters/LeagueBlight/Fire/Harpy.act""]","[""Metadata/Monsters/LeagueBlight/Fire/Harpy.ao""]","Metadata/Monsters/LeagueBlight/Fire/Harpy","[9304,20810]",1,"","",90,2,29,5,1,0,"[823,72,977,34,792,766,806,140,48,791,31,29,32,118,801]",100,[],75,75,700,500,0,[1712],"Metadata/Monsters/LeagueBlight/Fire/Harpy.ais",[],"",1,"Blighted Petrel",120,600,1200,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342201930,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,1409286144,16267,0,0,1409286144,16267,0,0,1409286144,16267,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,1409286144,16267,0,0,1409286144,16267,0,1610612736,787,0,[],"","",1,0,0,0,600,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7791,"Metadata/Monsters/LeagueBlight/Fire/BlightFireElemental",2516,12,1,6,6,"[""Metadata/Monsters/FireElemental/FireElemental.act""]","[""Metadata/Monsters/FireElemental/FireElemental.ao""]","Metadata/Monsters/LeagueBlight/Fire/FireElemental",[20810],1,"","",110,2,29,3,6,0,"[977,821,34,74,766,791,120,30,29,32,794,811,801]",100,[],40,40,700,500,0,[4159],"Metadata/Monsters/LeagueBlight/Fire/FireElemental.ais",[],"",6,"Blighted Fire",150,500,1005,[],[],"","","","",0,[],[],[6080],"",1,6,100,0,0,100,1342190387,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,-939524096,16269,0,0,-939524096,16269,0,0,-939524096,16269,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,-939524096,16269,0,0,-939524096,16269,0,1610612736,787,0,[],"","",1,0,0,0,500,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
7792,"Metadata/Monsters/LeagueBlight/Fire/BlightFireElementalSummoned",2517,40,2,6,6,"[""Metadata/Monsters/FireElemental/FireElemental.act""]","[""Metadata/Monsters/FireElemental/FireElemental.ao""]","Metadata/Monsters/LeagueBlight/Fire/FireElementalSummoned",[],1,"","",77,2,6,3,6,0,"[977,821,34,74,793,804,766,791,120,30,29,32,811]",100,[],105,105,700,500,0,[4159],"Metadata/Monsters/LeagueBlight/Fire/FireElementalSummoned.ais",[],"",6,"Blighted Fire",150,150,1005,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,1342188203,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,16711422,0,771751936,16272,0,0,771751936,16272,0,0,771751936,16272,-33554432,-16843010,-16843010,-16843010,-922812674,0,0,0,771751936,16272,0,0,771751936,16272,167772160,1610612736,787,0,[],"","",1,0,0,0,150,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","",""
