"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","i32","i32","i32","i32","i32","i32","i32","string","bool","rid","bool","rid","bool","[rid]","i32","bool","bool","i32","[rid]","rid","bool","bool","i32","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","[rid]","i32","[rid]","bool","rid","rid"
4668,"royale_caster_3","Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds","[216,8106]",10,20,0,0,1758631975,9,0,0,1760296960,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4669,"royale_attack_1","Art/2DArt/SkillIcons/passives/Meleerange.dds","[1359,104]",10,15,0,0,1764636430,9,0,0,1766719488,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4670,"royale_attack_2","Art/2DArt/SkillIcons/passives/AttackBlindNotable.dds","[72,6781]",10,25,0,0,1771085253,9,0,0,1772617728,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4671,"royale_attack_3","Art/2DArt/SkillIcons/passives/newnewattackspeed.dds",[6093],20,0,0,0,1775934848,9,0,0,1778253824,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4672,"royale_attack_4","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[1892],30000,0,0,0,1781561751,9,0,0,1783234560,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4673,"royale_area_1","Art/2DArt/SkillIcons/passives/blastradius.dds",[9183],15,0,0,0,1786305449,9,0,0,1788870656,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4674,"royale_area_2","Art/2DArt/SkillIcons/passives/increased armor.dds","[433,716]",20,20,0,0,1792973048,9,0,0,1795424256,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4675,"royale_area_3","Art/2DArt/SkillIcons/passives/AuraNotable.dds","[433,618,123]",10,10,10,0,1806716145,9,0,0,1809186816,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4676,"royale_channelling_1__","Art/2DArt/SkillIcons/passives/ManaandSpellBlock.dds","[5426,3024]",10,10,0,0,1814441604,9,0,0,1816526848,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4677,"royale_channelling_2","Art/2DArt/SkillIcons/passives/StaffNotable.dds","[3023,1146]",15,20,0,0,1821540423,9,0,0,1823866880,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4678,"royale_curse_1","Art/2DArt/SkillIcons/passives/DurationofMinionsNotable.dds","[9890,9892]",10,1,0,0,943479171,3,0,0,1828061184,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4679,"royale_curse_2_","Art/2DArt/SkillIcons/passives/MarkNotable2.dds","[1385,13032,13033]",10,1,10,0,1833455886,9,0,0,1835401216,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4680,"royale_flask_1","Art/2DArt/SkillIcons/passives/ProfaneChemistry.dds","[10954,1743]",1,20,0,0,1839627306,9,0,0,1842085888,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4681,"royale_flask_2","Art/2DArt/SkillIcons/passives/ArcaneChemistry.dds","[9957,738]",1,30,0,0,1846323885,9,0,0,1848508416,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4682,"royale_totem_1","Art/2DArt/SkillIcons/passives/Occultist/FrigidWake.dds",[5504],20,0,0,0,1851667730,9,0,0,1853751296,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4683,"royale_totem_2","Art/2DArt/SkillIcons/passives/stormborn.dds","[658,7410]",25,15,0,0,1857954185,9,0,0,1860304896,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4684,"royale_totem_3","Art/2DArt/SkillIcons/passives/pyromaniac.dds",[610],20,0,0,-50,1863492763,9,0,0,1865416704,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4685,"royale_totem_4","Art/2DArt/SkillIcons/passives/ironwoodtotem.dds","[2859,10522,1786]",1,1,15,0,1870662571,9,0,0,1873412096,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4686,"royale_attributes_1","Art/2DArt/SkillIcons/passives/precision.dds",[604],30,0,0,0,1877238311,9,0,0,1879310336,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4687,"royale_attributes_2","Art/2DArt/SkillIcons/passives/precision.dds",[604],30,0,0,0,1877240119,9,0,0,1883111424,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4688,"royale_attributes_3","Art/2DArt/SkillIcons/passives/precision.dds",[604],30,0,0,0,1877253949,9,0,0,1886912512,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4689,"royale_trap_1","Art/2DArt/SkillIcons/passives/cleverconstruction.dds","[1830,1785]",2000,15,0,0,1890976672,9,0,0,1893990400,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4690,"royale_trap_2","Art/2DArt/SkillIcons/passives/mastersapper.dds","[311,312,3738]",50,20,20,0,1899158778,9,0,0,1901854720,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4691,"royale_movement_1","Art/2DArt/SkillIcons/passives/LifeArmourAndEvasion.dds",[177],10,0,0,0,1905402333,9,0,0,1907097600,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4692,"royale_movement_2","Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds","[1402,6856]",5000,20,0,0,-229720075,4,0,0,1911685120,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4693,"royale_movement_3","Art/2DArt/SkillIcons/passives/FlaskDuration.dds","[459,10953]",15,15,0,0,1916291678,9,0,0,1918238720,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4694,"royale_duration_1","Art/2DArt/SkillIcons/passives/potencyofwill.dds",[215],30,0,0,0,1921812779,9,0,0,1924268032,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4695,"royale_duration_2","Art/2DArt/SkillIcons/passives/ReducedSkillEffectDurationNotable.dds","[215,24]",-30,10,0,0,1928884529,9,0,0,1931608064,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4696,"royale_critical_1","Art/2DArt/SkillIcons/passives/TrueStriker.dds",[3608],1000,0,0,0,1935176957,9,0,0,1937899520,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4697,"royale_critical_2","Art/2DArt/SkillIcons/passives/PowerChargeNotable.dds","[1249,3479]",20,10,0,0,1942546737,9,0,0,1945239552,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4698,"royale_critical_3","Art/2DArt/SkillIcons/passives/SpellMultiplyer2.dds",[3610],300,0,0,0,1948821467,9,0,0,1951268864,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4699,"royale_critical_4","Art/2DArt/SkillIcons/passives/chargeint.dds","[181,426]",1,300,0,0,1955909871,9,0,0,1957822464,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4700,"royale_shield_1","Art/2DArt/SkillIcons/passives/shieldwall.dds","[8153,22]",1,100,0,0,-104044525,4,0,0,1962147840,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4701,"royale_shield_2","Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",[7027],1,0,0,0,1965458774,9,0,0,1967390720,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4702,"royale_shield_3","Art/2DArt/SkillIcons/passives/steelspan.dds",[19],8,0,0,0,1976569284,9,0,0,1978400768,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4703,"royale_2hand_1","Art/2DArt/SkillIcons/passives/Chieftain/HinekoraDeathsFury.dds",[5231],100,0,0,0,1981591100,9,0,0,1983643648,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4704,"royale_2hand_2","Art/2DArt/SkillIcons/passives/wreckingball.dds","[177,11549,694]",-10,35,1,0,1988923529,9,0,0,1990721536,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4705,"royale_dualwield_1","Art/2DArt/SkillIcons/passives/ambidexterity.dds","[73,21,5411]",10,10,20,0,1996552101,9,0,0,1998323712,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4706,"royale_dualwield_2","Art/2DArt/SkillIcons/passives/scissorblades.dds","[4798,4799,84]",150,30,50,0,2004145468,9,0,0,2006056960,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4707,"royale_dot_1","Art/2DArt/SkillIcons/passives/Entropy.dds",[1972],15,0,0,0,2008965873,9,0,0,2011037696,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4708,"royale_dot_2","Art/2DArt/SkillIcons/passives/GrowthandDecay.dds","[215,3793]",20,20,0,0,2014974018,9,0,0,2017591296,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4709,"royale_avoidance_1","Art/2DArt/SkillIcons/passives/ChaoticPotential.dds","[1276,1144]",-50,1,0,0,2022353049,9,0,0,2023882752,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4710,"royale_avoidance_2","Art/2DArt/SkillIcons/passives/CorruptedDefences.dds","[7284,4830]",-30,-30,0,0,2035582950,9,0,0,2038169600,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4711,"royale_avoidance_3","Art/2DArt/SkillIcons/passives/breathofrime.dds","[4078,8838]",1,20,0,0,2042903337,9,0,0,2044985344,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4712,"royale_avoidance_4","Art/2DArt/SkillIcons/passives/PoisonSpellsNotable.dds","[3364,3361]",25,25,0,0,2049714193,9,0,0,2052063232,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4713,"royale_avoidance_5","Art/2DArt/SkillIcons/passives/Chieftain/TawhoaForestsStrength.dds",[12180],1,0,0,0,2055776235,9,0,0,2058878976,9,16777216,"","","","","","",[334],0,"","",0,[],57252,"","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",57252
4714,"royale_avoidance_6","Art/2DArt/SkillIcons/passives/KeystoneUnwaveringStance.dds","[6075,4598]",50,-50,0,0,2064692428,9,0,0,2066219008,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4715,"royale_avoidance_7","Art/2DArt/SkillIcons/passives/Additionalprojectile.dds",[173],1,0,0,0,2069917210,9,0,0,2071199744,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4716,"royale_ailment_1","Art/2DArt/SkillIcons/passives/iceheart.dds","[454,201]",10,20,0,0,2075707683,9,0,0,2076835840,9,16777216,"","","","","","",[109],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4717,"royale_ailment_2","Art/2DArt/SkillIcons/passives/lightningint.dds","[658,16451]",25,10,0,0,2082372213,9,0,0,2084700160,9,16777216,"","","","","","",[46],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4718,"royale_ailment_3","Art/2DArt/SkillIcons/passives/hellfire.dds","[18410,610]",25,10,0,0,2090255195,9,0,0,2092695552,9,16777216,"","","","","","",[111],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4719,"royale_resistance_1","Art/2DArt/SkillIcons/passives/FireResistNotable.dds","[207,144]",80,15,0,0,2098621104,9,0,0,2100166656,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4720,"royale_resistance_2","Art/2DArt/SkillIcons/passives/LightningResistNotable.dds","[3586,148]",-50,15,0,0,2105072973,9,0,0,2106851328,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4721,"royale_resistance_3","Art/2DArt/SkillIcons/passives/ColdResistNotable.dds","[6472,146]",-10,15,0,0,2111735239,9,0,0,2113404928,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4722,"royale_weird_1","Art/2DArt/SkillIcons/passives/Champion/FirstStrikeLastFall.dds",[7595],5,0,0,0,2116559110,9,0,0,2118647808,9,16777216,"","","","","","",[125],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4723,"royale_weird_2","Art/2DArt/SkillIcons/passives/innerforce.dds",[3942],100,0,0,0,2122863011,9,0,0,2125594624,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4724,"royale_weird_3","Art/2DArt/SkillIcons/passives/StunMastery.dds",[340],50,0,0,0,2128793062,9,0,0,2130575360,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4725,"royale_weird_4","Art/2DArt/SkillIcons/passives/stun2h.dds",[108],25,0,0,0,2139244677,9,0,0,2141323264,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
4726,"royale_weird_5","Art/2DArt/SkillIcons/passives/FrenzyChargeNotable.dds","[186,1781]",10,15,240,0,2145577868,9,0,0,-2147221504,9,16777216,"","","","","","",[],0,"","",0,[],"","","",0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-1359020290,0,0,0,0,0,0,0,[],0,[],"","",""
