"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","DialogueOption2","rid","rid","string","i32","i32","i32","i32","rid","i32"
2662,507,33,"Olroth's Journal II",[2519],[2542],[2438],"","",3,"",2438,[11950],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,166420,0,52,"",0
2663,507,34,"Olroth's Journal III",[2520],[2542],[2439],"","",3,"",2439,[11951],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,166528,0,52,"",0
2664,507,35,"Olroth's Journal IV",[2521],[2542],[2440],"","",3,"",2440,[11952],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,166634,0,52,"",0
2665,507,36,"Olroth's Journal V",[2522],[2542],[2441],"","",3,"",2441,[11953],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,166738,0,52,"",0
2666,507,37,"The Broken Circle I",[2523],[2542],[2442],"","",3,"",2442,[11954],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,166844,0,52,"",0
2667,507,38,"The Broken Circle II",[2524],[2542],[2443],"","",3,"",2443,[11955],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,166952,0,52,"",0
2668,507,39,"The Broken Circle III",[2525],[2542],[2444],"","",3,"",2444,[11956],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,167062,0,52,"",0
2669,507,40,"The Broken Circle IV",[2526],[2542],[2445],"","",3,"",2445,[11957],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,167170,0,52,"",0
2670,507,41,"The Priesthood I",[2527],[2542],[2446],"","",3,"",2446,[11958],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,167270,0,52,"",0
2671,507,42,"The Priesthood II",[2528],[2542],[2447],"","",3,"",2447,[11959],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,167372,0,52,"",0
2672,507,43,"The Priesthood III",[2529],[2542],[2448],"","",3,"",2448,[11960],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,167476,0,52,"",0
2673,507,44,"The Priesthood IV",[2530],[2542],[2449],"","",3,"",2449,[11961],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,167578,0,52,"",0
2674,507,45,"The Last to Fall I",[2531],[2542],[2450],"","",3,"",2450,[11962],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,167682,0,52,"",0
2675,507,46,"The Last to Fall II",[2532],[2542],[2451],"","",3,"",2451,[11963],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,167788,0,52,"",0
2676,507,47,"The Last to Fall III",[2533],[2542],[2452],"","",3,"",2452,[11964],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,167896,0,52,"",0
2677,507,48,"The Last to Fall IV",[2534],[2542],[2453],"","",3,"",2453,[11965],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168002,0,52,"",0
2678,507,49,"The Last to Fall V",[2535],[2542],[2454],"","",3,"",2454,[11966],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168106,0,52,"",0
2679,507,50,"The Omen I","[2501,0]",[],[2420],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2420,3,"",2420,[11932],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168286,0,52,"",0
2680,507,51,"The Journey I","[2502,0]",[],[2421],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2421,3,"",2421,[11933],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168350,0,52,"",0
2681,507,52,"The Journey II","[2503,0]",[],[2422],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2422,3,"",2422,[11934],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168414,0,52,"",0
2682,507,53,"Arrival I","[2504,0]",[],[2423],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2423,3,"",2423,[11935],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168478,0,52,"",0
2683,507,54,"Arrival II","[2505,0]",[],[2424],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2424,3,"",2424,[11936],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168542,0,52,"",0
2684,507,55,"Arrival III","[2506,0]",[],[2425],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2425,3,"",2425,[11937],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168606,0,52,"",0
2685,507,56,"Arrival IV","[2507,0]",[],[2426],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2426,3,"",2426,[11938],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168670,0,52,"",0
2686,507,57,"Arrival V","[2508,0]",[],[2427],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2427,3,"",2427,[11939],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168734,0,52,"",0
2687,507,58,"Colonisation I","[2509,0]",[],[2428],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2428,3,"",2428,[11940],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168798,0,52,"",0
2688,507,59,"Colonisation II","[2510,0]",[],[2429],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2429,3,"",2429,[11941],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168862,0,52,"",0
2689,507,60,"Colonisation III","[2511,0]",[],[2430],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2430,3,"",2430,[11942],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168926,0,52,"",0
2690,507,61,"Colonisation IV","[2512,0]",[],[2431],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2431,3,"",2431,[11943],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,168990,0,52,"",0
2691,507,62,"Darkness Descends I","[2513,0]",[],[2432],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2432,3,"",2432,[11944],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169054,0,52,"",0
2692,507,63,"Darkness Descends II","[2514,0]",[],[2433],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2433,3,"",2433,[11945],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169118,0,52,"",0
2693,507,64,"Darkness Descends III","[2515,0]",[],[2434],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2434,3,"",2434,[11946],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169182,0,52,"",0
2694,507,65,"Darkness Descends IV","[2516,0]",[],[2435],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2435,3,"",2435,[11947],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169246,0,52,"",0
2695,507,66,"Darkness Descends V","[2517,0]",[],[2436],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2436,3,"",2436,[11948],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169310,0,52,"",0
2696,507,67,"Olroth's Journal I","[2518,0]",[],[2437],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2437,3,"",2437,[11949],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169374,0,52,"",0
2697,507,68,"Olroth's Journal II","[2519,0]",[],[2438],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2438,3,"",2438,[11950],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169438,0,52,"",0
2698,507,69,"Olroth's Journal III","[2520,0]",[],[2439],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2439,3,"",2439,[11951],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169502,0,52,"",0
2699,507,70,"Olroth's Journal IV","[2521,0]",[],[2440],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2440,3,"",2440,[11952],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169566,0,52,"",0
2700,507,71,"Olroth's Journal V","[2522,0]",[],[2441],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2441,3,"",2441,[11953],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169630,0,52,"",0
2701,507,72,"The Broken Circle I","[2523,0]",[],[2442],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2442,3,"",2442,[11954],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169694,0,52,"",0
2702,507,73,"The Broken Circle II","[2524,0]",[],[2443],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2443,3,"",2443,[11955],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169758,0,52,"",0
2703,507,74,"The Broken Circle III","[2525,0]",[],[2444],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2444,3,"",2444,[11956],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169822,0,52,"",0
2704,507,75,"The Broken Circle IV","[2526,0]",[],[2445],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2445,3,"",2445,[11957],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169886,0,52,"",0
2705,507,76,"The Priesthood I","[2527,0]",[],[2446],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2446,3,"",2446,[11958],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,169950,0,52,"",0
2706,507,77,"The Priesthood II","[2528,0]",[],[2447],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2447,3,"",2447,[11959],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,170014,0,52,"",0
2707,507,78,"The Priesthood III","[2529,0]",[],[2448],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2448,3,"",2448,[11960],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,170078,0,52,"",0
2708,507,79,"The Priesthood IV","[2530,0]",[],[2449],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2449,3,"",2449,[11961],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,170142,0,52,"",0
2709,507,80,"The Last to Fall I","[2531,0]",[],[2450],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2450,3,"",2450,[11962],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,170206,0,52,"",0
2710,507,81,"The Last to Fall II","[2532,0]",[],[2451],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2451,3,"",2451,[11963],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,170270,0,52,"",0
2711,507,82,"The Last to Fall III","[2533,0]",[],[2452],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2452,3,"",2452,[11964],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,170334,0,52,"",0
2712,507,83,"The Last to Fall IV","[2534,0]",[],[2453],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2453,3,"",2453,[11965],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,170398,0,52,"",0
2713,507,84,"The Last to Fall V","[2535,0]",[],[2454],"triggerer.ClearQuestFlag(ExpeditionPickedUpAncientLore);",2454,3,"",2454,[11966],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,170462,0,52,"",0
2714,524,0,"Invite to Hideout",[],[],[],"","",39,"",71,[],"","","",[],[200],1323,[],1323,"","",4,"","","","","",0,170466,0,52,"",0
2715,524,1,"Introduction",[],[],[2585],"",2585,3,"",2585,[12589],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,170498,0,52,"",0
2716,524,2,"Take Blood Crucible",[2585],[2583],[2586],"",2586,6,110,71,[],"","","",[],[],1323,[1156],1323,"","",4,1,"","","","",0,170592,0,52,"",0
2717,524,3,"Dream Furnace",[2584],[],[],"triggerer.SendChatMessage(HellscapeBloodCrucibleUpgraded1); triggerer.SpawnServerEffect(VisceraCauldronUseEffect);","",5,"",71,[12590],"","","",[1157],[],1,[1157],1157,"","",4,1,"","","","",0,170894,0,52,"",0
2718,524,4,"Sell Items",[],[],[],"","",25,"",71,[],"","","",[],[],1323,[],1323,"","",1,"","",0,"","",0,170894,0,52,"",0
2719,524,5,"The Nightmare",[],[],[2602],"",2602,3,"",2602,[12592],"","","",[],[1158],1323,[],1323,"","",4,"","","","","",0,170960,0,52,"",0
2720,524,6,"Demonic Scourge",[],[],[2595],"","",3,"",2595,[12593],"","","",[],[1158],1323,[],1323,"","",4,"","","","","",0,171030,0,52,"",0
2721,524,7,"Flesh Scourge",[],[],[2596],"","",3,"",2596,[12594],"","","",[],[1158],1323,[],1323,"","",4,"","","","","",0,171096,0,52,"",0
2722,524,8,"Pale Scourge",[],[],[2597],"","",3,"",2597,[12595],"","","",[],[1158],1323,[],1323,"","",4,"","","","","",0,171160,0,52,"",0
2723,524,9,"The Blood Crucible",[],[],[2598],"","",3,"",2598,[12596],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,171232,0,52,"",0
2724,524,10,"Chaos",[],[],[2599],"","",3,"",2599,[12597],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,171264,0,52,"",0
2725,524,11,"Other Wraeclasts",[],[],[2600],"","",3,"",2600,[12598],"","","",[],[1158],1323,[],1323,"","",4,"","","","","",0,171336,0,52,"",0
2726,524,12,"Reset Blood Crucible Skills",[],[],[],"","",23,"",71,[],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,171394,0,52,"",0
2727,524,13,"Viscera Cauldron",[2594],[],[],"triggerer.SendChatMessage(HellscapeBloodCrucibleUpgraded2); triggerer.SpawnServerEffect(VisceraCauldronUseEffect);","",5,"",71,[12600],"","","",[1160],[],1,[1160],1160,"","",4,"","","","","",0,171702,0,52,"",0
2728,528,0,"Purchase Items",[],[989],[],"","",24,"",71,[],"","","",[],[],1323,[],1323,"","",2,"","",1,"","",0,171718,0,52,"",0
2729,528,1,"Sell Items",[],[],[],"","",25,"",71,[],"","","",[],[],1323,[],1323,"","",1,"","",0,"","",0,171718,0,52,"",0
2730,528,2,"Trade Divination Cards",[],[],[],"","",32,"",71,[],"","","",[],[],1323,[],1323,"","",3,"","",5,"","",0,171718,0,52,"",0
2731,528,3,"Gamble for Items",[59],[],[],"","",24,"",71,[],"","","",[],[],1323,[],1323,"","",2,"","",1,"","",0,171734,0,52,"",0
2732,483,0,"The Tangle",[],[972],[972],"triggerer.DropQuestItem(Metadata/Items/QuestItems/Act11/TangleMapDeviceAlteration); triggerer.FinishNPCChat(); this.my_maven.SendMavenDialog( MavenTangleLure );","",5,"","",[12945],"","","",[204],[],1,[204],204,"","",4,"","","","","",0,172114,0,52,"",0
2733,483,1,"The Tangle",[],[972],[972],"triggerer.DropQuestItem(Metadata/Items/QuestItems/Act11/TangleMapDeviceAlteration); triggerer.FinishNPCChat(); this.my_maven.SendMavenDialog( MavenTangleLure );","",5,"","",[12945],"","","",[204],[204],1,[],351,"","",4,"","","","","",0,172170,0,52,"",0
2734,483,2,"The Tangle",[972],[],[],"","",5,"","",[12945],"","","",[204],[],1,[],1323,"","",4,"","","","","",0,172206,0,52,"",0
2735,483,3,"Their Arrival",[],[],[],"","",3,"","",[12942],"","","",[275],[],275,[],1323,"","",4,"","","","","",0,172256,0,52,"",0
2736,483,4,"The Struggle",[],[],[],"","",3,"","",[12943],"","","",[276],[275],276,[],1323,"","",4,"","","","","",0,172308,0,52,"",0
2737,483,5,"Order",[],[],[],"","",3,"","",[12944],"","","",[277],[276],277,[],1323,"","",4,"","","","","",0,172346,0,52,"",0
2738,483,6,"The Elderslayers",[],[],[],"","",3,"","",[12952],"","","",[278],[],278,[],1323,"","",4,"","","","","",0,172366,0,52,"",0
2739,483,7,"The Maven",[],[],[],"","",3,"","",[12954],"","","",[279],[],279,[],1323,"","",4,"","","","","",0,172386,0,52,"",0
2740,483,8,"The Atlas",[],[],[],"","",3,"","",[12955],"","","",[280],[],280,[],1323,"","",4,"","","","","",0,172406,0,52,"",0
2741,484,0,"The Cleansing Fire",[],[972],[972],"triggerer.DropQuestItem(Metadata/Items/QuestItems/Act11/CleansingFireMapDeviceAlteration); triggerer.FinishNPCChat(); this.my_maven.SendMavenDialog( MavenCleansingFireLure );","",5,"","",[12946],"","","",[320],[],1,[320],320,"","",4,"","","","","",0,172854,0,52,"",0
2742,484,1,"The Cleansing Fire",[],[972],[972],"triggerer.DropQuestItem(Metadata/Items/QuestItems/Act11/CleansingFireMapDeviceAlteration); triggerer.FinishNPCChat(); this.my_maven.SendMavenDialog( MavenCleansingFireLure );","",5,"","",[12946],"","","",[320],[320],1,[],352,"","",4,"","","","","",0,172910,0,52,"",0
2743,484,2,"The Cleansing Fire",[972],[],[],"","",5,"","",[12946],"","","",[],[],1,[],1323,"","",4,"","","","","",0,172942,0,52,"",0
2744,484,3,"Their Arrival",[],[],[],"","",3,"","",[12942],"","","",[275],[],275,[],1323,"","",4,"","","","","",0,172962,0,52,"",0
2745,484,4,"The Struggle",[],[],[],"","",3,"","",[12943],"","","",[276],[275],276,[],1323,"","",4,"","","","","",0,172986,0,52,"",0
2746,484,5,"Order",[],[],[],"","",3,"","",[12944],"","","",[277],[276],277,[],1323,"","",4,"","","","","",0,173010,0,52,"",0
2747,484,6,"The Elderslayers",[],[],[],"","",3,"","",[12952],"","","",[278],[],278,[],1323,"","",4,"","","","","",0,173030,0,52,"",0
2748,484,7,"The Maven",[],[],[],"","",3,"","",[12954],"","","",[279],[],279,[],1323,"","",4,"","","","","",0,173050,0,52,"",0
2749,484,8,"The Atlas",[],[],[],"","",3,"","",[12955],"","","",[280],[],280,[],1323,"","",4,"","","","","",0,173070,0,52,"",0
2750,485,0,"The Infinite Hunger",[],[],[],"","",3,"","",[12947],"","","",[288],[],288,[],288,"","",4,"","","","","",0,173132,0,52,"",0
2751,485,1,"Their Arrival",[],[],[],"","",3,"","",[12942],"","","",[275],[],275,[],1323,"","",4,"","","","","",0,173152,0,52,"",0
2752,485,2,"The Struggle",[],[],[],"","",3,"","",[12943],"","","",[276],[275],276,[],1323,"","",4,"","","","","",0,173176,0,52,"",0
2753,485,3,"Order",[],[],[],"","",3,"","",[12944],"","","",[277],[276],277,[],1323,"","",4,"","","","","",0,173200,0,52,"",0
2754,485,4,"The Elderslayers",[],[],[],"","",3,"","",[12952],"","","",[278],[],278,[],1323,"","",4,"","","","","",0,173220,0,52,"",0
2755,485,5,"The Maven",[],[],[],"","",3,"","",[12954],"","","",[279],[],279,[],1323,"","",4,"","","","","",0,173240,0,52,"",0
2756,485,6,"The Atlas",[],[],[],"","",3,"","",[12955],"","","",[280],[],280,[],1323,"","",4,"","","","","",0,173260,0,52,"",0
2757,486,0,"The Eater of Worlds",[],[],[],"","",3,"","",[12949],"","","",[289],[],289,[],289,"","",4,"","","","","",0,173322,0,52,"",0
2758,486,1,"Not the End",[],[],[],"","",3,"","",[12951],"","","",[294],"[222,221]",294,[],294,"","",4,"","","","","",0,173376,0,52,"",0
2759,486,2,"Their Arrival",[],[],[],"","",3,"","",[12942],"","","",[275],[],275,[],1323,"","",4,"","","","","",0,173396,0,52,"",0
2760,486,3,"The Struggle",[],[],[],"","",3,"","",[12943],"","","",[276],[275],276,[],1323,"","",4,"","","","","",0,173420,0,52,"",0
2761,486,4,"Order",[],[],[],"","",3,"","",[12944],"","","",[277],[276],277,[],1323,"","",4,"","","","","",0,173444,0,52,"",0
2762,486,5,"The Elderslayers",[],[],[],"","",3,"","",[12952],"","","",[278],[],278,[],1323,"","",4,"","","","","",0,173464,0,52,"",0
2763,486,6,"The Maven",[],[],[],"","",3,"","",[12954],"","","",[279],[],279,[],1323,"","",4,"","","","","",0,173484,0,52,"",0
2764,486,7,"The Atlas",[],[],[],"","",3,"","",[12955],"","","",[280],[],280,[],1323,"","",4,"","","","","",0,173504,0,52,"",0
2765,487,0,"The Black Star",[],[],[],"","",3,"","",[12948],"","","",[292],[],292,[],292,"","",4,"","","","","",0,173556,0,52,"",0
2766,487,1,"Their Arrival",[],[],[],"","",3,"","",[12942],"","","",[275],[],275,[],1323,"","",4,"","","","","",0,173576,0,52,"",0
2767,487,2,"The Struggle",[],[],[],"","",3,"","",[12943],"","","",[276],[275],276,[],1323,"","",4,"","","","","",0,173600,0,52,"",0
2768,487,3,"Order",[],[],[],"","",3,"","",[12944],"","","",[277],[276],277,[],1323,"","",4,"","","","","",0,173624,0,52,"",0
2769,487,4,"The Elderslayers",[],[],[],"","",3,"","",[12952],"","","",[278],[],278,[],1323,"","",4,"","","","","",0,173644,0,52,"",0
2770,487,5,"The Maven",[],[],[],"","",3,"","",[12954],"","","",[279],[],279,[],1323,"","",4,"","","","","",0,173664,0,52,"",0
2771,487,6,"The Atlas",[],[],[],"","",3,"","",[12955],"","","",[280],[],280,[],1323,"","",4,"","","","","",0,173684,0,52,"",0
2772,488,0,"The Searing Exarch",[],[],[],"","",3,"","",[12950],"","","",[293],[],293,[],293,"","",4,"","","","","",0,173744,0,52,"",0
2773,488,1,"Not the End",[],[],[],"","",3,"","",[12951],"","","",[294],"[222,221]",294,[],294,"","",4,"","","","","",0,173772,0,52,"",0
2774,488,2,"Their Arrival",[],[],[],"","",3,"","",[12942],"","","",[275],[],275,[],1323,"","",4,"","","","","",0,173792,0,52,"",0
2775,488,3,"The Struggle",[],[],[],"","",3,"","",[12943],"","","",[276],[275],276,[],1323,"","",4,"","","","","",0,173816,0,52,"",0
2776,488,4,"Order",[],[],[],"","",3,"","",[12944],"","","",[277],[276],277,[],1323,"","",4,"","","","","",0,173840,0,52,"",0
2777,488,5,"The Elderslayers",[],[],[],"","",3,"","",[12952],"","","",[278],[],278,[],1323,"","",4,"","","","","",0,173860,0,52,"",0
2778,488,6,"The Maven",[],[],[],"","",3,"","",[12954],"","","",[279],[],279,[],1323,"","",4,"","","","","",0,173880,0,52,"",0
2779,488,7,"The Atlas",[],[],[],"","",3,"","",[12955],"","","",[280],[],280,[],1323,"","",4,"","","","","",0,173900,0,52,"",0
2780,543,0,"Ancient Etchings I",[],[],[2627],"triggerer.FinishNPCChat();",71,3,"",71,[13676],"","","",[],[],1323,[],1323,1,"",4,"","","","","",0,173972,0,52,"",0
2781,544,0,"Ancient Etchings II",[],[],[2628],"triggerer.FinishNPCChat();",71,3,"",71,[13677],"","","",[],[],1323,[],1323,1,"",4,"","","","","",0,174046,0,52,"",0
2782,545,0,"Ancient Etchings III",[],[],[2629],"triggerer.FinishNPCChat();",71,3,"",71,[13678],"","","",[],[],1323,[],1323,1,"",4,"","","","","",0,174122,0,52,"",0
2783,546,0,"Ancient Etchings IV",[],[],[2630],"triggerer.FinishNPCChat();",71,3,"",71,[13679],"","","",[],[],1323,[],1323,1,"",4,"","","","","",0,174196,0,52,"",0
2784,547,0,"Ancient Etchings V",[],[],[2631],"triggerer.FinishNPCChat();",71,3,"",71,[13680],"","","",[],[],1323,[],1323,1,"",4,"","","","","",0,174268,0,52,"",0
2785,548,0,"Ancient Etchings VI",[],[],[2632],"triggerer.FinishNPCChat();",71,3,"",71,[13681],"","","",[],[],1323,[],1323,1,"",4,"","","","","",0,174342,0,52,"",0
2786,549,0,"Ancient Etchings VII",[],[],[2633],"triggerer.FinishNPCChat();",71,3,"",71,[13682],"","","",[],[],1323,[],1323,1,"",4,"","","","","",0,174418,0,52,"",0
2787,551,0,"Introduction",[],[],[933],"",933,3,"",933,"[14117,14118,14119,14120,14121,14122,14123]","","","",[],[],1323,[],1323,"","",4,"","","","","",0,174546,0,52,"",0
2788,551,1,"Cadiro",[],[],[909],"","",3,"",909,[14112],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,174594,0,52,"",0
2789,551,2,"Chitus",[892],[],[911],"","",3,"",911,[14115],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,174642,0,52,"",0
2790,551,3,"The Perandus Family",[935],[],[892],"","",3,"",892,[14114],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,174690,0,52,"",0
