"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
8365,"GTHeistThugTrapperLightningGrid",[],[],[],1,0
8366,"GTHeistCultistRedCanisterCone",[],[],[],1,0
8367,"GTHeistCultistMachineryBeamSpam",[],[],[],1,0
8368,"GTHeistCultistYellowCanisterMulti",[],[],[],1,0
8369,"GTCrimsonPriestRunePattern",[],[],[],1,0
8370,"GTCrimsonPriestRuneCascade",[],[],[],1,0
8371,"GTIceSaplingIceSpearPrison",[],[660],[-50],1,0
8372,"GTBrutusStandaloneCageFall",[],[],[],1,0
8373,"GTCrimsonPriestRuneLine",[],[],[],1,0
8374,"GTRitualMeteorCremation",[],[],[],1,0
8375,"GTRitualMeteorCremationUber",[],[],[],1,0
8376,"GTIceSaplingOrbSpikeWall",[],[],[],1,0
8377,"GTIceSaplingOrbRuneBarrage",[],[],[],1,0
8378,"GTIceSaplingOrbSpikeWallUber",[],[],[],1,0
8379,"GTIceSaplingOrbRuneBarrageUber",[],[],[],1,0
8380,"GTMapMerveilMultiGeyserStandalone",[],[],[],1,0
8381,"GTStandaloneShavTeleportMarkers",[],[],[],1,0
8382,"GTStandaloneTreasureGolemDelayedBlast",[],[],[],1,0
8383,"GTStandaloneHydraTurretSpawner1",[],[],[],1,0
8384,"GTStandaloneHydraTurretSpawner2",[],[],[],1,0
8385,"GTCrimsonPriestRuneBulletHell",[],[],[],1,0
8386,"GTStandaloneBrineKingStormcall",[],[],[],1,0
8387,"GTStandaloneAbberathHellfireBarrage",[],[],[],1,0
8388,"GTStandaloneDespairBearCracks",[],[],[],1,0
8389,"GTStandaloneAdusLightningPillar",[],[],[],1,0
8390,"GTStandaloneIceSaplingOrbSpikeWall",[],[],[],1,0
8391,"GTStandaloneKitavaXNuke",[],[],[],1,0
8392,"GTStandaloneRigwaldWolfBarrage",[],[],[],1,0
8393,"GTThaumaturgistProjectileSpam",[],[660],[-50],1,0
8394,"GTStandalonePhysBreachBossBoneBlast1",[],[],[],1,0
8395,"GTStandalonePhysBreachBossBoneBlast2",[],[],[],1,0
8396,"GTStandalonePhysBreachBossBoneBlast3",[],[],[],1,0
8397,"GTStandalonePhysBreachBossBoneBlast4",[],[],[],1,0
8398,"GTStandaloneBurnBossCoffinSpawn",[],[],[],1,0
8399,"GTTrialMasterBossSpikeNovaSlam",[],[],[],1,0
8400,"GTCannibalFlameBreathe",[],[214],[2],1,0
8401,"GTHellscapeFleshPustuleParty",[],[],[],1,0
8402,"GTHellscapeDemonBossTeethShot",[],[],[],1,0
8403,"GTHellscapeDemonBossFissure",[],[],[],1,0
8404,"GTHellscapeDemonEliteVomit",[],[660],[-50],1,0
8405,"GTHellscapePaleBossLightningNova",[],[],[],1,0
8406,"GTAtlasInvadersConsumeFodder1Screech",[],[660],[-60],1,0
8407,"GTBlackStarCloneSpritefallFire",[],[660],[-50],1,0
8408,"GTBlackStarCloneSpritefallCold",[],[660],[-50],1,0
8409,"GTAtlasExile4GloveCascadeR1",[],[],[],1,0
8410,"GTAtlasExile4GloveCascadeR2",[],[],[],1,0
8411,"GTAtlasExile4GloveCascadeR3",[],[],[],1,0
8412,"GTAtlasExile4GloveCascadeL1",[],[],[],1,0
8413,"GTAtlasExile4GloveCascadeL2",[],[],[],1,0
8414,"GTAtlasExile4GloveCascadeL3",[],[],[],1,0
8415,"GTAtlasExile4ShieldFlagSpawns",[],[],[],1,0
8416,"GTConsumeBossPizzaSpin",[],[],[],1,0
8417,"GTConsumeBossWallSpawn",[],[],[],1,0
8418,"GTConsumeBossWallDestroy",[],[],[],1,0
8419,"GTArchnemesisFireVolatiles",[],[],[],1,0
8420,"GTConsumeBossTentacleDonut",[],[],[],1,0
8421,"GTConsumeBossTentacleDonutUber",[],[],[],1,0
8422,"GTPrimordialAltarBossTentaclesDonut",[],[],[],1,0
8423,"GTArchnemesisMassDesecrate",[],[],[],1,0
8424,"GTArchnemesisMassDesecrateMagic",[],[],[],1,0
8425,"GTArchnemesisBombardmentSmall",[],[],[],1,0
8426,"GTArchnemesisBombardmentMedium",[],[],[],1,0
8427,"GTArchnemesisBombardmentLarge",[],[],[],1,0
8428,"GTArchnemesisBrineKingStormCall",[],[],[],1,0
8429,"GTConsumeBossTentaclePattern1",[],[],[],1,0
8430,"GTConsumeBossTentaclePattern2",[],[],[],1,0
8431,"GTConsumeBossTentaclePattern3",[],[],[],1,0
8432,"GTConsumeBossTentaclePattern4",[],[],[],1,0
8433,"GTConsumeBossTentaclePattern5",[],[],[],1,0
8434,"GTConsumeBossTentaclePatternUber",[],[],[],1,0
8435,"GTConsumeBossTentacleRuckusUber",[],[],[],1,0
8436,"GTStatueBossBeamRuckus",[],[],[],1,0
8437,"GTqwe_NEW_ENTRIES_GO_ABOVE_ME",[],[],[],1,0
8438,"VolatileWormholeSlam","[618,684]","[2155,634]","[10,200]",3,0.045
8439,"VolatileWormholeSlamStandalone","[618,684]","[2155,634,346]","[10,200,50]",3,0.045
8440,"SynthesisVolatileDeadDetonate",[2972],[660],[150],1,0
8441,"Sanctify","[618,9088]","[1100,2676,8856,357]","[50,7,-25,4000]",2.4525,0.0468
8442,"SanctifyRoyale","[618,9088]","[1100,2676,8856,357]","[50,7,-25,4000]",2.4194,0.0406
8443,"MultiTeleportBlackholeProjectile","[618,499]","[1101,1102,6156]","[40,40,1]",3,0.045
8444,"RectangleMortarWithRotatingOrbs",[618],"[6819,6820,1102]","[1,100,50]",2,0.04
8445,"LegionRotatingSandOrbs",[618],[1102],[75],1.5,0.04
8446,"CameraLensExpandingDonut",[618],[3192],[250],4,0.045
8447,"Soulrend","[3671,499,4550]","[7089,8831,357]","[25,400,600]",4.2815,0.0567
8448,"SynthesisGuardian1EffectDrivenLeft",[618],[],[],3.5,0.055
8449,"SynthesisGuardian1EffectDrivenRight",[618],[],[],3.5,0.055
8450,"LegionEternalEmpireStampede",[618],[],[],4.5,0.04
8451,"AtlasWarlordLionStampede",[618],[],[],4.5,0.04
8452,"LegionVaalViperSnakeDash","[618,12429]",[1103],[25],1.4,0.045
8453,"LegionLioneyeFlareArrows",[618],[],[],1,0
8454,"LegionLioneyeHellfireBarrage",[618],[],[],3,0.05
8455,"LegionVaalViperDualImpact","[618,12429]",[1103],[25],2,0.045
8456,"LegionLioneyeDeathCircleLeft",[618],[1100],[50],1,0
8457,"LegionLioneyeDeathCircleRight",[618],[1100],[50],1,0
8458,"AtlasCrusaderMageguardBeam",[618],[],[],1.5,0.045
8459,"AfflictionFireDemonBeam",[618],[],[],1.25,0.04
8460,"AtlasEyrieArcticCasterBlast",[618],[],[],4.5,0.045
8461,"AtlasWarlordSpearThrowEDA",[618],[],[],1,0
8462,"AfflictionDemonColdIceGround",[618],[5755],[35],1.5,0.04
8463,"AfflictionDemonColdIceGroundUnique","[618,198]",[5755],[35],1.5,0.04
8464,"EDSHarvestSpikerBreath",[618],[],[],1.2,0.042
8465,"EDSHarvestHoundFlamethrowerLeft",[618],[],[],1.5,0.036
8466,"EDSHarvestHoundFlamethrowerRight",[618],[],[],1.5,0.036
8467,"EDSHarvestMinerHammerSmoke",[618],[],[],0.4,0.029
8468,"EDSHeistScienceUnarmedGas","[618,12429]",[],[],0.4,0.029
8469,"EDSHeistFreidrichSlam","[618,1929]","[4966,4965,3878]","[1,2000,100]",1.1,0.04
8470,"EDSCrimsonPriestRuneBlast1",[618],[2696],[-50],2,0.04
8471,"EDSCrimsonPriestRuneBlast2",[618],"[4966,4965,3878,2696]","[1,2000,600,-50]",1.65,0.04
8472,"EDSCrimsonPriestRuneBlast3",[618],"[13737,2696]","[4000,-50]",1.65,0.04
8473,"EDSCrimsonPriestRunePattern",[618],"[4966,4965,3878,13737,2696]","[1,2000,600,4000,-50]",2,0.04
8474,"EDSCrimsonPriestRuneCascade",[618],"[4966,4965,3878,13737,2696]","[1,2000,600,4000,-50]",2,0.04
8475,"EDSStandalonePhysBreachBossBoneBlast",[618],[],[],1.25,0.035
8476,"EDSBlackStarCloneSpritefallFire",[618],[],[],2,0.0222
8477,"EDSBlackStarCloneSpritefallCold",[618],[],[],2,0.0222
8478,"EDAArchnemesisTriggeredReckoning","[618,6871]",[],[],1,0
8479,"EDSqwe_EDAqwe_NEW_ENTRIES_GO_ABOVE_ME",[],[],[],1,0
8480,"DarkRitual",[3671],"[8899,357]","[50,2000]",4.685,0.0471
8481,"SupportDarkRitual","[1614,8842]",[],[],1,0
8482,"Purge","[618,9088]","[1100,1102,3192,1724,2676,9256,357]","[25,25,4000,2,7,-15,500]",2.259,0.0497
8483,"PurgeRoyale","[618,9088]","[1100,1102,3192,1724,2676,9256,357]","[25,25,4000,2,7,-10,500]",2.5,0.0431
8484,"SupportUniqueCastCurseOnCurse",[1614],[6356],[100],1,0
8485,"SupportEnergyShieldLeech",[],[],[],0,0
8486,"SpellDamageAura",[2972],[7486],[10],1.5,0.025
8487,"StormBurstNew","[9088,618,1715]","[8875,1102,1724,9292,357]","[75,50,2,400,1200]",0.5884,0.0372
8488,"DivineTempest","[8890,9088,1715]","[1102,8877,8876,8889,9061,9225,1724]","[50,110,5,40,30,-50,2]",0.4904,0.0428
8489,"DivineTempestRoyale","[8890,9088,1715]","[1102,8877,8876,8889,9061,9225,1724]","[50,100,5,40,70,-40,2]",0.478,0.0334
8490,"DamageOverTimeAura",[2972],[],[],1.5,0.025
8491,"CascadingTriangleSlam",[618],[],[],4,0.055
8492,"SupportHandcastRapidFire",[],[8881],[3],1,0
8493,"SynthesisBeamRefraction",[],[],[],2,0.055
8494,"SupportGreaterSpellEcho",[],"[2273,9554,9555]","[2,30,50]",1,0
8495,"SequentialWifiArcs",[618],[3192],[4000],1,0
8496,"SynthesisColdRend","[499,4581]","[173,7089,5755,357]","[2,50,-50,1000]",2.4,0.045
8497,"LegionVaalSoulrend","[499,4581,6847]","[7089,5755,357]","[50,-50,1000]",1.2,0.045
8498,"SentinelSpiderSoulrend","[499,4581,6847,7084]","[7089,5755,357]","[25,-50,1000]",0.6,0.045
8499,"DashToTarget",[],[6502],[-15],1,0
8500,"SynthesisDashToTargetGuardian1",[],[6502],[-10],1,0
8501,"SynthesisDashToTargetGuardian2",[],[6502],[-10],1,0
8502,"SynthesisDashToTargetGuardian3",[],[6502],[-10],1,0
8503,"SynthesisRibbonDashToTarget",[],[6502],[-5],1,0
8504,"LegionKaruiDashToTarget",[],[6502],[-10],1,0
8505,"AtlasExilesCrusaderDashToTarget",[],[],[],1,0
8506,"HarvestCrabDashSlam",[],[6502],[-5],1,0
8507,"DTTHarvestKitavaDemonDash",[],[6502],[-6],1,0
8508,"DTTHarvestVultureLeapSlam",[],[6502],[-5],1,0
8509,"DTTHarvestParasiteLeap",[],[6502],[15],1,0
8510,"DTTHeistThugMinibossLeap",[],[6502],[-10],1,0
8511,"DTTHeistRobotDroneBreath","[701,7298]",[6502],[15],1,0
8512,"DTTHeistRobotSkitterbot","[701,7298]",[6502],[30],1,0
8513,"DTTHeistThugMelee2Leap","[701,7298]",[6502],[-10],1,0
8514,"DTTHeistFriedrichLeapslam","[701,7298]",[6502],[-12],1,0
8515,"EAAExpeditionRatLeap",[12557],[1230],[60],1,0
8516,"DTTExpeditionScytheHand",[],"[6502,11645]","[-9,40]",1,0
8517,"DTTHellscapeDemonBossLeap",[],"[6502,11645,14409]","[-23,75,98]",1,0
8518,"DTTExpeditionVorana",[],"[6502,11645]","[-9,40]",1,0
8519,"DTTExpeditionMedved",[],"[11645,14409]","[47,47]",1,0
8520,"DTTExpeditionMedvedMobility",[],"[11645,14409,660]","[45,60,-50]",1,0
8521,"DTTHellscapeFleshLeap",[],"[11645,14409]","[56,56]",1,0
8522,"DTTHellscapeFleshLeapMobility",[],"[11645,14409,660]","[46,66,-50]",1,0
8523,"DTTHellscapeSpiderDodgeLeft",[13511],[],[],1,0
8524,"DTTHellscapeSpiderDodgeRight",[13511],[],[],1,0
8525,"DTTHellscapePaleDogmanDash",[],"[6502,11645,660]","[-9,37,-60]",1,0
8526,"DTTHellscapeStabbySkyStab",[],"[6502,11645,14409,660]","[-10,20,60,-40]",1,0
8527,"DTTHellscapeDemonElite1",[],"[6502,11645,14409,660]","[-10,47,47,-60]",1,0
8528,"DTTHellscapePaleBossLeap",[],"[6502,11645,660]","[-10,40,-35]",1,0
8529,"DTTHellscapeStabWeb",[],"[6502,11645,660]","[20,40,-50]",1,0
8530,"DTTHellscapePaleBossDashStab",[],"[6502,11645,660]","[-12,32,-50]",1,0
8531,"DTTBlackStarCloneGlaiveDashFire",[],"[6502,11645,660]","[20,40,-50]",1,0
8532,"DTTBlackStarCloneGlaiveDashCold",[],"[6502,11645,660]","[20,40,-50]",1,0
8533,"DTTBlackStarFireLeap",[],"[6502,11645,660]","[-15,20,-50]",1,0
8534,"DTTAtlasInvadersConsumeFodder1DodgeLeft",[13511],[],[],1,0
8535,"DTTAtlasInvadersConsumeFodder1DodgeRight",[13511],[],[],1,0
8536,"DTTAtlasInvadersBlackStarFodder2Leap",[],"[6502,11645,660]","[-10,15,-50]",1,0
8537,"DTTCleansingBossDashSlash",[],"[6502,11645,660]","[10,60,-50]",1,0
8538,"DTTConsumeBossDash",[],"[11645,660]","[60,-40]",1,0
8539,"DTTConsumeBossDashSlam",[],"[11645,660]","[60,-40]",1,0
8540,"DTTDoomFodder1Dash",[],"[11645,660]","[60,-40]",1,0
8541,"DTTqwe_NEW_ENTRIES_GO_ABOVE_ME",[],[],[],1,0
8542,"SummonedReaperDash",[],"[6502,11645]","[-9,40]",1,0
8543,"SummonedReaperUltimate",[618],[],[],1,0
8544,"SpinningGroundLaser",[],[],[],2,0.04
8545,"SynthesisSoulstealerDronesOnSelf","[2461,2462]",[],[],1,0
8546,"SynthesisGuardian3ActivateTurrets",[],[],[],1,0
8547,"SynthesisBossSpinningLaserSlam",[618],[],[],4.5,0.058
8548,"SupportHandcastSpellBoost",[13203],[8941],[-15],1,0
8549,"SupportHandcastAnticipation",[],[8997],[3],1,0
8550,"SupportHandcastAnticipationRoyale",[],[8997],[2],1,0
8551,"SynthesisTurretChargeProjectile","[618,7084]",[6156],[1],2.5,0.046
8552,"AccuracyAndCritsAura",[2972],[],[],1,0
8553,"AccuracyAndCritsAuraRoyale",[2972],[],[],1,0
8554,"SupportAuraDuration",[15596],[9261],[500],1,0
8555,"SynthesisGolemGuardianPylonExplode","[618,196]",[7416],[20],3,0.048
8556,"SynthesisGolemGuardianPylonExplodeVenarius","[618,196]",[7416],[20],3,0.048
8557,"SupportTriggerBowSkillOnBowAttack",[6212],[],[],1,0
8558,"MassBeamBarrage",[],[],[],2.5,0.045
8559,"ConcentratedBeam",[],[],[],4,0.055
8560,"SynthesisBossShockRifleSingle","[4581,618]","[175,1102,780]","[50,50,625]",0.4,0.04
8561,"SynthesisBossShockRifleMulti","[4581,618]","[8735,1102,780]","[50,50,625]",0.4,0.04
8562,"SynthesisBossShockRifleRotating","[4581,618]","[8735,1102,780]","[90,50,625]",0.4,0.04
8563,"HeistRobotStormcallerShockRifleSingle","[4581,618]","[1100,780,2669,660,357]","[50,300,100,-45,200]",0.8,0.04
8564,"SynthesisExpandingConeWaves","[618,1929]",[],[],2.5,0.04
8565,"SynthesisExpandingPowerBall",[],[],[],1,0
8566,"SynthesisSpikerChampionDeathExplode",[618],[],[],2,0.04
8567,"SynthesisQuicksandStartEffect",[],[],[],1,0
8568,"QuickGuard","[2972,9850,15093]","[9353,357]","[70,1500]",10,0.03
8569,"MonsterQuickGuard","[2972,9850,8144]",[357],[2000],1,0
8570,"MavenMapQuickGuardAlly",[2972],"[9353,357]","[75,3000]",1,0
8571,"QuickDodge","[2972,7298,7300,7299,9763]",[],[],1,0
8572,"QuickDodgeRoyale","[2972,7298,7300,7299,9763]",[],[],1,0
8573,"ExileQuickDodge","[2972,7298,7300,7299,9763]",[],[],1,0
8574,"ArborixQuickDodge","[2972,7298,7300,7299,9763]","[3338,11682]","[87,87]",1,0
8575,"QuickBlock",[618],[357],[2000],1,0
8576,"Replicate",[8305],"[2155,458,9517,357]","[3,4,3,30000]",1,0
8577,"SupportReplicate",[9334],[],[],1,0
8578,"Bladestorm","[618,9612,1715]","[9316,9319,9535,357]","[-50,3,1,3000]",1,0
8579,"BladestormRoyale","[618,9612,1715]","[9316,9319,9535,357]","[-50,3,1,3000]",1,0
8580,"BloodSandStance","[2972,9612]","[9390,9391]","[-5,-5]",1,0
8581,"BloodSandStanceRoyale","[2972,9612]","[9390,9391]","[-5,-5]",1,0
8582,"Berserk","[9850,2972]","[9326,717,9853,9854]","[5,25,5,20]",0,0
8583,"BloodSpears","[618,9612]","[9350,9360,11852,11857]","[7,-75,2,50]",0.67,0.0233
8584,"ExileBloodSpears",[618],[9350],[7],0.67,0.0233
8585,"ChainStrike",[618],"[9351,9864]","[5,1]",1,0
8586,"ChainStrikeRoyale",[618],"[9351,9864]","[5,1]",1,0
8587,"TormentedSpiritTether",[],[],[],1,0
8588,"Blitz",[],"[1115,9335,9336]","[1,60,140]",1,0.0233
8589,"LegionBreakout",[],[],[],1,0
8590,"SupportSlashingWeapon","[9576,9814]","[9575,9861]","[2000,20]",1,0
8591,"SupportBluntWeapon",[9815],[9346],[100],1,0
8592,"SupportBluntWeaponShockwave","[618,9879]",[],[],1,0
8593,"GoreShockwave",[618],[11938],[100],1,0
8594,"TormentBearerGoldBeacon",[618],"[2476,357,5755,2696]","[1,2100,-20,-25]",0.6945,0.0545
8595,"IceDash",[618],[357],[3000],2.0244,0.0475
8596,"IceDashRoyale",[618],"[9376,9377,357]","[15,40,3000]",2.0339,0.0426
8597,"TormentSummonAnomalyDaemon","[2461,887]","[2155,883]","[1,195]",1,0
8598,"TormentSummonTentacleSlammerDaemon",[618],[5755],[-25],1,0
8599,"TormentSummonAnomalyDaemonFast","[2461,887]","[2155,883]","[1,195]",1,0
8600,"TormentSummonTentacleSlammerDaemonFast",[618],"[634,5755]","[30,-25]",1,0
8601,"TormentSpawnElderSporeDaemon",[],"[357,7291,5755]","[3000,1,-20]",2.25,0.048
8602,"TormentSummonSandstormDaemon",[8008],"[2155,214,883,4771]","[3,3,136,-80]",1,0
8603,"TormentSummonSandGoliathDaemon","[2461,887]","[2155,883]","[3,380]",1,0
8604,"TormentGoldenBlastDaemon",[618],[],[],1,0.04
8605,"TormentGoldenBlastDaemonForGeometry",[618],[],[],1.75,0.04
8606,"AtlasExileCrusaderTriggeredDelayedBlast",[618],"[6819,6820,1102]","[1,100,75]",3,0.04
8607,"TormentGoldenBlastDaemonGeometryTrigger",[],[],[],1,0
8608,"TormentSummonBetrayerDjinn","[2461,887]","[2155,883]","[1,381]",1,0
8609,"UniqueVaalStrongboxSacrificePacks","[2461,2498,4873,8008]","[2155,2154,883,649]","[10,1,384,100]",1,0
8610,"UniqueVaalStrongboxSacrificeBoss","[2461,8008]","[2155,2154,883]","[1,3,382]",1,0
8611,"UniqueVaalStrongboxMortalPacks","[2461,2498,4873,8008]","[2155,2154,883,649]","[10,1,385,100]",1,0
8612,"UniqueVaalStrongboxMortalBoss","[2461,8008]","[2155,2154,883]","[1,3,383]",1,0
8613,"BloodSandArmour",[2972],[9535],[1],1,0
8614,"SupportImpale",[],[8418],[60],1,0
8615,"SliceAndDice",[],"[9619,9620,9621]","[5,1,-30]",1,0
8616,"PhysicalDamageAura",[2972],[],[],1,0
8617,"ExilePhysicalDamageAura",[],"[9568,9569]","[15,30]",1,0
8618,"DelayedAreaBarrage","[499,618,4581,6847]","[1921,1100]","[-72,50]",1,0
8619,"SpawnSkeletonCannonDaemon","[2462,2461]","[2155,883]","[1,388]",1,0
8620,"FlaskDrainingLasso",[],[],[],1,0
8621,"LioneyeTriggeredProjectile","[499,9583,7084,4550]","[783,1100]","[78,50]",1,0
8622,"LioneyeTriggeredProjectiles","[499,9583,7084,4550]","[783,173,1100]","[78,2,50]",1,0
8623,"RetractArrowNuke","[499,9583,4550]","[1921,1100]","[-25,25]",1,0
8624,"DaemonCowardsTrialSpawnGhostflameSpirit",[8008],"[2155,883,4771]","[1,389,-80]",1,0
8625,"LegionMarakethSergeantMelee","[849,850,7084]",[4820],[24],0,0
8626,"OozebackBloomEnrageScreech",[],[357],[1000],1,0
8627,"WaterElementalCleave",[618],"[1101,324]","[20,5]",1,0
8628,"SummonBoneRhoa","[2462,2461]","[883,2155]","[390,5]",1,0
8629,"HailrakeColdBeacon",[618],"[2476,357,5755,455]","[1,2500,-50,100]",1.5,0.04
8630,"HailrakeColdBeaconGeometryTrigger1",[],[],[],1,0
8631,"HailrakeColdBeaconGeometryTrigger2",[],[],[],1,0
8632,"HailrakeColdBeaconGeometryTrigger3",[],[],[],1,0
8633,"KudukuStormCallForGeometry1","[618,196]","[357,216,5755]","[3000,20,-68]",5,0.0335
8634,"KudukuStormCallGeometryTrigger1",[],[],[],1,0
8635,"KudukuStormCallForGeometry2","[618,196]","[357,216,5755]","[3000,20,-68]",5,0.0335
8636,"KudukuStormCallGeometryTrigger2",[],[],[],1,0
8637,"KudukuStormCallForGeometry3","[618,196]","[357,216,5755]","[3000,20,-68]",5,0.0335
8638,"KudukuStormCallGeometryTrigger3",[],[],[],1,0
8639,"BroodPrincessSummonExplodeyForGeometry","[2462,2461]","[883,2155]","[391,1]",1,0
8640,"BroodPrincessSummonExplodeyGeometryTrigger",[],[],[],1,0
8641,"TheFaunTectonicSlam",[618],"[1100,324]","[60,35]",1.5,0
8642,"CrabCoconutEmergeCleave",[618],[],[],1,0
8643,"LegionRevive",[],[],[],1,0
8644,"SupportPulverise",[],[9648],[-15],1,0
8645,"BurningMenaceSummonBurningDog",[2462],"[883,2155,4771]","[395,3,30]",1,0
8646,"BurningMenaceScorchedEarth",[618],"[5755,357]","[150,10000]",4,0.04
8647,"EmptyActionSpellStranglecharm",[],[],[],1,0
8648,"StranglecharmWaterPool","[2462,2461]","[883,2155]","[397,1]",1,0
8649,"LegionMarakethSergeantMortar","[618,499,4581,7084]","[6156,3210,660]","[1,15,-50]",2,0.0375
8650,"LegionMarakethSergeantMortarArrow","[499,4581,2972,7084]",[6156],[1],1,0
8651,"LegionMarakethSergeantMortarExplode",[618],[],[],2,0.04
8652,"LegionMarakethSergeantSpawnMortar",[],[],[],1,0
8653,"LegionMarakethGeneralCleave","[618,196]",[1102],[75],1,0
8654,"LegionMarakethGeneralLacerateLeft",[618],[],[],1,0
8655,"LegionMarakethGeneralLacerateRight",[618],[],[],1,0
8656,"LegionMarakethGeneralReave",[],[],[],1,0
8657,"LegionMarakethGeneralDash",[618],[],[],1,0
8658,"LegionMarakethGeneralLacerateStar",[618],[],[],1,0
8659,"LegionMarakethGeneralEmptyActionCleave",[],[1921],[-25],1,0
8660,"LegionMarakethGeneralEmptyActionDash",[],[1921],[-25],1,0
8661,"LegionMarakethGeneralDinosaurExplosion","[618,195]",[],[],3.8889,0.062
8662,"LegionMarakethGeneralLandingBurningGround",[],"[357,5755]","[10000,30]",4.1556,0.045
8663,"LegionMarakethGeneralMortar","[618,499,4581,7084,8870]","[6156,2503,3210]","[1,5,15]",1,0
8664,"LegionMarakethGeneralTornadoProjectiles",[499],[],[],2,0.04
8665,"LegionMarakethGeneralTornadoPulse","[618,1929]",[973],[25],0.3,0.04
8666,"LegionMarakethGeneralFlurrySlice","[618,1929]",[1102],[75],1,0
8667,"LegionMarakethGeneralLightningBolt",[618],[],[],1,0.04
8668,"LegionMarakethGeneralTriggerLightningBolts",[],[],[],1,0
8669,"LegionMarakethGeneralTriggerReave",[618],[],[],1,0
8670,"LegionMarakethSergeantRangedDeceleratingProjectileExplode",[618],[],[],1,0
8671,"ShockAndHorrorSummonLightningWarpTotem","[2462,2461,2498]","[883,2155,4771]","[398,3,30]",1,0
8672,"LegionSummonSpectralVipers","[2462,2461,2498,4873]","[883,2155,4771]","[399,1,-95]",1,0
8673,"BlightSummonSpectralViper","[2462,2461,2498,4873]","[883,2155,4771]","[417,1,-95]",1,0
8674,"BlightSummonKitavaDemon","[2462,2461,2498,4873]","[883,2155,4771]","[418,1,100]",1,0
8675,"LegionMarakethGeneralScreechSnipe","[499,4581,7084,4550]","[1921,3210,1102]","[-25,30,75]",1,0.04
8676,"LegionMarakethGeneralScreechSnipeImpact",[618],[],[],2,0.04
8677,"LegionMarakethGeneralMultishot","[499,7084]","[783,634]","[77,-25]",1,0
8678,"LegionMarakethGeneralScreechGeometrySpell",[618],[],[],0.3,0.04
8679,"SupportRage",[],[9774],[400],0.18,0.035
8680,"SupportRageRoyale",[],"[9774,9778]","[400,2]",0.18,0.035
8681,"FireWakeArrowCombo","[499,849,1929,7084,4550]",[1921],[-25],1.5,0.035
8682,"LegionLioneyeFireCircleBombard",[],[1100],[75],1,0
8683,"LegionLioneyeFireCircleFire","[618,1929]",[1100],[100],1,0
8684,"LegionLioneyeSnipeMedium","[499,9583,7084,4550]","[783,1100]","[78,50]",1,0
8685,"LegionLioneyeSnipeLarge","[499,9583,7084,4550]","[783,1100]","[79,50]",1,0
8686,"BlightTowerChillingBeams",[],"[357,7751,3889]","[4000,9,-30]",2,0.06
8687,"BlightTowerChillingBeams2",[],"[357,7751,3889]","[5000,12,-50]",7.5,0.06
8688,"BlightTowerChillingBeams3",[],"[357,7751,3889]","[6000,15,-75]",20,0.06
8689,"BlightTowerChillingBeams_buff1",[],"[357,7751,3889]","[5000,11,-30]",2,0.06
8690,"BlightTowerChillingBeams2_buff1",[],"[357,7751,3889]","[6000,13,-50]",7.5,0.06
8691,"BlightTowerChillingBeams3_buff1",[],"[357,7751,3889]","[7000,16,-75]",20,0.06
8692,"BlightTowerChillingBeams_buff2",[],"[357,7751,3889]","[7000,13,-30]",2,0.06
8693,"BlightTowerChillingBeams2_buff2",[],"[357,7751,3889]","[7000,16,-50]",7.5,0.06
8694,"BlightTowerChillingBeams3_buff2",[],"[357,7751,3889]","[7000,19,-75]",20,0.06
8695,"BlightTowerChillingBeams_buff3",[],"[357,7751,3889]","[7000,16,-30]",2,0.06
8696,"BlightTowerChillingBeams2_buff3",[],"[357,7751,3889]","[7000,19,-50]",7.5,0.06
8697,"BlightTowerChillingBeams3_buff3",[],"[357,7751,3889]","[7000,22,-75]",20,0.06
8698,"BlightTowerChillingBlast",[618],"[7415,15087]","[30,400]",1,0.03
8699,"BlightTowerFreezingBlast","[618,499,4581,198]",[3210],[10],1,0.03
8700,"BlightTowerFreezingBlast2","[618,499,4581,198]","[3210,5755]","[10,100]",1,0.03
8701,"BlightTowerShocking","[618,196]","[7416,15089]","[25,400]",1,0.03
8702,"BlightTowerShocking2","[618,196]","[7416,15089]","[50,400]",1,0.03
8703,"BlightTowerTemporal",[],"[357,346,10069]","[4000,70,1]",1,0
8704,"BlightTowerTemporal_buff1",[],"[357,346,10069]","[4000,80,1]",1,0
8705,"BlightTowerTemporal_buff2",[],"[357,346,10069]","[4000,90,1]",1,0
8706,"BlightTowerTemporal_buff3",[],"[357,346,10069]","[4000,100,1]",1,0
8707,"BlightTowerStunning","[618,197]","[7743,7745,357]","[3,700,7500]",0.4,0.06
8708,"BlightTowerStunning2","[618,197]","[7743,7745,357]","[3,350,7500]",0.4,0.06
8709,"BlightTowerStunning3","[618,197]","[7743,7745,357]","[3,250,7500]",0.4,0.06
8710,"BlightTowerStunning_buff1","[618,197]","[7743,7745,341,357]","[4,700,50,7500]",0.4,0.06
8711,"BlightTowerStunning2_buff1","[618,197]","[7743,7745,341,357]","[4,350,50,7500]",0.4,0.06
8712,"BlightTowerStunning3_buff1","[618,197]","[7743,7745,341,357]","[4,250,50,7500]",0.4,0.06
8713,"BlightTowerStunning_buff2","[618,197]","[7743,7745,341,357]","[5,700,100,7500]",0.4,0.06
