"rownum","Id","DGRFile","i32","i32","i32"
2145,"HideoutMoonTemple_Claim","Metadata/Terrain/Missions/Hideouts/LunarisWater/Graphs/hideout_moontemple_claim.dgr",100,50,50
2146,"HideoutPrimevalRuins","Metadata/Terrain/Missions/Hideouts/Primeval/Graphs/hideout.dgr",100,50,0
2147,"HideoutPrimevalRuins_Claim","Metadata/Terrain/Missions/Hideouts/Primeval/Graphs/hideout_claim.dgr",100,50,50
2148,"HideoutDoomguard","Metadata/Terrain/Missions/Hideouts/Doomguard/Graphs/hideout_doomguard.dgr",100,50,0
2149,"HideoutSunspire","Metadata/Terrain/Missions/Hideouts/Sunspire/Graphs/hideout_sunspire.dgr",100,50,0
2150,"HideoutDarkwood","Metadata/Terrain/Missions/Hideouts/Darkwood/Graphs/hideout_darkwood.dgr",100,50,0
2151,"HideoutCaveShipwreck","Metadata/Terrain/Missions/Hideouts/CaveShipwreck/Graphs/hideout.dgr",100,50,0
2152,"HideoutPillarsOfArun","Metadata/Terrain/Missions/Hideouts/PillarsOfArun/Graphs/hideout.dgr",100,50,0
2153,"HideoutAtziriArena","Metadata/Terrain/Missions/Hideouts/ArenaAtziri/Graphs/hideout.dgr",100,50,0
2154,"HideoutInnocenceArena","Metadata/Terrain/Missions/Hideouts/ArenaInnocence/Graphs/hideout.dgr",100,50,0
2155,"HideoutShaperArena","Metadata/Terrain/Missions/Hideouts/ArenaShaper/Graphs/hideout.dgr",100,50,0
2156,"HideoutKaomArena","Metadata/Terrain/Missions/Hideouts/ArenaKaom/Graphs/hideout.dgr",100,50,0
2157,"HideoutDaressoArena","Metadata/Terrain/Missions/Hideouts/ArenaDaresso/Graphs/hideout.dgr",100,50,0
2158,"HideoutDominusArena","Metadata/Terrain/Missions/Hideouts/ArenaDominus/Graphs/hideout.dgr",100,50,0
2159,"HideoutPietyArena","Metadata/Terrain/Missions/Hideouts/ArenaPiety/Graphs/hideout.dgr",100,50,0
2160,"HideoutLunarisSolarisArena","Metadata/Terrain/Missions/Hideouts/ArenaSolarisLunaris/Graphs/hideout.dgr",100,50,0
2161,"HideoutTemplarLab","Metadata/Terrain/Missions/Hideouts/TemplarLab/Graphs/hideout.dgr",100,50,0
2162,"HideoutKitavaArenaAct10","Metadata/Terrain/Missions/Hideouts/ArenaKitavaAct10/Graphs/hideout.dgr",100,50,0
2163,"HideoutElderArena","Metadata/Terrain/Missions/Hideouts/ArenaElder/Graphs/hideout.dgr",100,50,0
2164,"HideoutChiyou","Metadata/Terrain/Missions/Hideouts/Sunspire/Graphs/hideout_sunspire.dgr",100,50,0
2165,"HideoutBlankAbyss","Metadata/Terrain/Missions/Hideouts/BlankAbyss/Graphs/hideout.dgr",100,50,0
2166,"HideoutBlankCity","Metadata/Terrain/Missions/Hideouts/BlankCity/Graphs/hideout.dgr",100,50,0
2167,"HideoutBlankClouds","Metadata/Terrain/Missions/Hideouts/BlankClouds/Graphs/hideout.dgr",100,50,0
2168,"HideoutBlankDesert","Metadata/Terrain/Missions/Hideouts/BlankDesert/Graphs/hideout.dgr",100,50,0
2169,"HideoutBlankDirt","Metadata/Terrain/Missions/Hideouts/BlankDirt/Graphs/hideout.dgr",100,50,0
2170,"HideoutBlankGrass","Metadata/Terrain/Missions/Hideouts/BlankGrass/Graphs/hideout.dgr",100,50,0
2171,"HideoutBlankSea","Metadata/Terrain/Missions/Hideouts/BlankSea/Graphs/hideout.dgr",100,50,0
2172,"HideoutBlankSnow","Metadata/Terrain/Missions/Hideouts/BlankSnow/Graphs/hideout.dgr",100,50,0
2173,"HideoutThaumaturgy","Metadata/Terrain/Missions/Hideouts/Thaumaturgy/Graphs/hideout.dgr",100,50,0
2174,"HideoutYaochi","Metadata/Terrain/Missions/Hideouts/Darkwood/Graphs/hideout_darkwood.dgr",100,50,0
2175,"HideoutHumanoidPet","Metadata/Terrain/Missions/Hideouts/Sunspire/Graphs/hideout_sunspire.dgr",100,50,0
2176,"HideoutRitualLeague","Metadata/Terrain/Missions/Hideouts/RitualLeague/Graphs/hideout.dgr",100,50,0
2177,"HideoutArenaMaven","Metadata/Terrain/Missions/Hideouts/ArenaMaven/Graphs/hideout.dgr",100,50,0
2178,"HideoutHasina","Metadata/Terrain/Missions/Hideouts/Hasina/hideout.dgr",100,50,0
2179,"HideoutAzuriteCave","Metadata/Terrain/Missions/Hideouts/AzuriteCave/Graphs/hideout.dgr",100,50,0
2180,"HideoutSynthesisHub","Metadata/Terrain/Missions/Hideouts/SynthesisHub/Graphs/hideout.dgr",100,50,0
2181,"HideoutVeritaniaArena","Metadata/Terrain/Missions/Hideouts/ArenaVeritania/Graphs/hideout.dgr",100,50,0
2182,"HideoutBlankBlack","Metadata/Terrain/Missions/Hideouts/BlankBlack/Graphs/hideout.dgr",100,50,100
2183,"HideoutOlrothArena","Metadata/Terrain/Missions/Hideouts/ArenaOlroth/hideout.dgr",100,50,0
2184,"HideoutLight","Metadata/Terrain/Missions/Hideouts/Light/Graphs/hideout.dgr",100,50,0
2185,"HideoutDark","Metadata/Terrain/Missions/Hideouts/Dark/Graphs/hideout.dgr",100,50,0
2186,"HideoutArenaBlackStar","Metadata/Terrain/Missions/Hideouts/ArenaBlackStar/Graphs/hideout.dgr",100,50,100
2187,"HideoutArenaInfiniteHunger","Metadata/Terrain/Missions/Hideouts/ArenaInfiniteHunger/Graphs/hideout.dgr",100,50,100
2188,"Master_TH_ShipGraveyard_1","Metadata/Terrain/Missions/TreasureHunter/ShipGraveyard/Graphs/treasure_shipgraveyard.dgr",50,50,50
2189,"Master_SP_Volcano_1","Metadata/Terrain/Missions/SpiritSeeker/SpiritCliffs/Graphs/spirit_cliffs.dgr",50,50,50
2190,"TestTown_1","Metadata/Terrain/TestAreas/TownTest/Graph/testtown1.dgr",100,50,100
2191,"pvpTown","Metadata/Terrain/Missions/Hideouts/PvPOnly/Graphs/pvponly_town.dgr",100,50,100
2192,"LightTest","Metadata/Terrain/TestAreas/LightTest/Graphs/LightTest.dgr",100,50,100
2193,"TalismanBoss","Metadata/Terrain/Act2/TalismanBoss/Graphs/rigwald.dgr",100,50,50
2194,"ProphecyBoss","Metadata/Terrain/Leagues/ProphecyBoss/Graphs/prophecy_boss.dgr",100,50,100
2195,"PortalLeagueTest","Metadata/Terrain/TestAreas/PortalLeague/Graphs/macro_swamp1_1.tgr",100,50,100
2196,"RoomTest","",100,50,100
2197,"AnimationTest","Metadata/Terrain/TestAreas/Animation/Graphs/anim_test.dgr",100,50,100
2198,"AllBlackTest","Metadata/Terrain/TestAreas/AllBlack/Graphs/black_test.dgr",100,50,100
2199,"PhysicsTest","Metadata/Terrain/TestAreas/Physics/Graphs/physics_test.dgr",100,50,100
2200,"ArrowTest","Metadata/Terrain/Labyrinth/Areas/TrialsEndgame/Arrows/Graphs/arrowtest.dgr",100,50,50
2201,"Designer1","Metadata/Terrain/TestAreas/DesignerTestArea/Graphs/designergraph1.tgr",100,50,0
2202,"CinematicCargohold1","Metadata/Terrain/CargoHold/Cinematic1/Graphs/cargohold.dgr",100,50,50
2203,"CinematicCargohold2","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargohold.dgr",100,50,50
2204,"CinematicCargeholdDex","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholddex.dgr",100,50,100
2205,"CinematicCargeholdDexInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholddexint.dgr",100,50,100
2206,"CinematicCargeholdInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdint.dgr",100,50,100
2207,"CinematicCargeholdStr","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstr.dgr",100,50,100
2208,"CinematicCargeholdStrDex","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstrdex.dgr",100,50,100
2209,"CinematicCargeholdStrDexInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstrdexint.dgr",100,50,100
2210,"CinematicCargeholdStrInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstrint.dgr",100,50,100
2211,"NewLoginTest","Metadata/Terrain/TestAreas/NewLoginTest/Graphs/CharacterSelection.dgr",100,50,100
2212,"CinematicKitava1","Metadata/Terrain/TestAreas/KitavaFilming/Graphs/KitavaFilming.dgr",100,50,100
2213,"Programmer1","Metadata/Terrain/TestAreas/Programming/Graphs/programming.dgr",100,50,100
2214,"Programmer2","Metadata/Terrain/TestAreas/ProgrammingLite/Graphs/programming.dgr",100,50,100
2215,"ParticleShower1","Metadata/Terrain/TestAreas/ParticleShower/Graphs/particleshower.dgr",100,50,100
2216,"DynamicMultitileTGR1","Metadata/Terrain/TestAreas/DynamicMultitilesTGR/Graphs/multiTGR_1.tgr",100,50,100
2217,"DynamicMultitileDGR1","Metadata/Terrain/TestAreas/DynamicMultitilesDGR/Graphs/multiDGR_1.dgr",100,50,100
2218,"BetrayalTest","Metadata/Terrain/Leagues/Betrayal/Graphs/_betrayal_test.dgr",100,50,100
2219,"BetrayalLaboratory1","Metadata/Terrain/Leagues/Betrayal/Laboratories/Basement/Graphs/laboratory_01.dgr",100,50,100
2220,"BetrayalSafeHouseFortress","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Fortress/Graphs/SafeHouse_Fortress_01.dgr",100,50,50
2221,"BetrayalSafeHouseAssassins","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Assassins/Graphs/SafeHouse_Assassins_01.dgr",100,50,50
2222,"BetrayalSafeHouseCaravan","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Caravan/Graphs/SafeHouse_Caravan_01.dgr",100,50,50
2223,"BetrayalSafeHouseLaboratory","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Laboratory/Graphs/SafeHouse_Laboratory_01.dgr",100,50,50
2224,"BetrayalMastermindFight","Metadata/Terrain/Leagues/Betrayal/MastermindFight/Graphs/Mastermind_01.dgr",100,50,50
2225,"BetrayalStoryVault","Metadata/Terrain/Leagues/Betrayal/StoryVault/Graphs/story_vault.dgr",100,50,50
2226,"EndGameLavaFissure_1","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_01.dgr",100,50,50
2227,"EndGameLavaFissure_2","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_02.dgr",100,50,50
2228,"EndGameLavaFissure_3","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_03.dgr",100,50,50
2229,"EndGameLavaFissure_4","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_04.dgr",100,50,50
2230,"TelepadInjector","Metadata/Terrain/Tools/telepad_injector.dgr",100,50,100
2231,"Synthesis_Hub","Metadata/Terrain/Leagues/Synthesis/Hub/Graphs/synthesis_hub.dgr",100,50,100
2232,"Synthesis_BossPortal_FinalBoss","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_finalboss.dgr",100,50,100
2233,"Synthesis_BossPortal_Guardian1","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian1.dgr",100,50,100
2234,"Synthesis_BossPortal_Guardian2","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian2.dgr",100,50,100
2235,"Synthesis_BossPortal_Guardian3","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian3.dgr",100,50,100
2236,"Synthesis_BossPortal_Guardian4","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian4.dgr",100,50,100
2237,"Synthesis_BossArena","Metadata/Terrain/Leagues/Synthesis/Arenas/FinalBoss/Graphs/synthesis_arena.dgr",100,50,100
2238,"Synthesis_ArenaGuardian1","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian1/Graphs/guardian_arena_1.dgr",100,50,100
2239,"Synthesis_ArenaGuardian2","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian2/Graphs/guardian_arena_2.dgr",100,50,100
2240,"Synthesis_ArenaGuardian3","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian3/Graphs/guardian_arena_3.dgr",100,50,100
2241,"Synthesis_ArenaGuardian4","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian4/Graphs/guardian_arena_4.dgr",100,50,100
2242,"Synthesis_AcidCave_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/AcidCave_Small/Graphs/_carto_acidcave_1_1.dgr",100,50,100
2243,"Synthesis_ArachnidTomb_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/ArachnidTomb_Small/Graphs/_carto_arachnidtomb_1_1.dgr",100,50,100
2244,"Synthesis_Cave_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Cave_Small/Graphs/_carto_cave_1_1.dgr",100,50,100
2245,"Synthesis_Colosseum_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Colosseum_Small/Graphs/_carto_colosseum_1_1.dgr",100,50,100
2246,"Synthesis_DriedLake_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/DriedLake_Small/Graphs/_carto_driedlake_1_1.tgr",80,40,100
2247,"Synthesis_ForestCave_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/ForestCave_Small/Graphs/_carto_forestcave_1_1.dgr",100,50,100
2248,"Synthesis_Glacier_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Glacier_Small/Graphs/_carto_glacier_1_1.dgr",75,20,100
2249,"Synthesis_Mesa_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Mesa_Small/Graphs/_carto_mesa_1_1.tgr",80,50,100
2250,"Synthesis_Mushroom_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Mushroom_Small/Graphs/_carto_mushrooms_1_1.dgr",100,50,100
2251,"Synthesis_Ossuary_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Ossuary_Small/Graphs/_carto_ossuary_1_1.dgr",100,50,100
2252,"Synthesis_Plateau_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Plateau_Small/Graphs/_carto_plateau_1_1.tgr",80,50,100
2253,"Synthesis_PoolsAndStreams_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/PoolsAndStreams_Small/Graphs/_carto_poolsandstreams_1_1.tgr",80,50,100
2254,"Synthesis_Prison_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Prison_Small/Graphs/_carto_prison_1_1.dgr",100,50,100
2255,"Synthesis_Slums_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Slums_Small/Graphs/_carto_slums_1_1.dgr",100,50,100
2256,"Synthesis_Ridge_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Ridge_Small/Graphs/_carto_ridge_1_1.tgr",80,50,100
2257,"Synthesis_RuinedTemple_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/RuinedTemple_Small/Graphs/_carto_ruinedtemple_1_1.dgr",100,50,100
2258,"Synthesis_SpiderThicket_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/SpiderThicket_Small/Graphs/_carto_spiderthicket_1_1.dgr",100,50,100
2259,"Synthesis_AcidCave_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/AcidCave_Medium/Graphs/_carto_acidcave_1_1.dgr",100,50,100
2260,"Synthesis_ArachnidTomb_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/ArachnidTomb_Medium/Graphs/_carto_arachnidtomb_1_1.dgr",100,50,100
2261,"Synthesis_AshenWood_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/AshenWood_Medium/Graphs/_carto_ashenwood_1_1.tgr",100,50,100
2262,"Synthesis_Belly_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Belly_Medium/Graphs/_carto_belly_1_1.dgr",100,50,100
2263,"Synthesis_Cave_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Cave_Medium/Graphs/_carto_cave_1_1.dgr",100,50,100
2264,"Synthesis_CaveMine_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/CaveMine_Medium/Graphs/_carto_cavemine_1_1.dgr",100,50,100
2265,"Synthesis_Colosseum_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Colosseum_Medium/Graphs/_carto_colosseum_1_1.dgr",100,50,100
2266,"Synthesis_Crypt_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Crypt_Medium/Graphs/_carto_crypt_1_1.dgr",100,50,100
2267,"Synthesis_DriedLake_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/DriedLake_Medium/Graphs/_carto_driedlake_1_1.tgr",85,40,100
2268,"Synthesis_Fields_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Fields_Medium/Graphs/_carto_fields_1_1.tgr",100,50,100
2269,"Synthesis_Forest_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Forest_Medium/Graphs/_carto_forest_1_1.tgr",100,50,100
2270,"Synthesis_ForestCave_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/ForestCave_Medium/Graphs/_carto_forestcave_1_1.dgr",100,50,100
2271,"Synthesis_Glacier_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Glacier_Medium/Graphs/_carto_glacier_1_1.dgr",100,30,100
2272,"Synthesis_Haunt_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Haunt_Medium/Graphs/_carto_haunt_1_1.dgr",100,50,100
2273,"Synthesis_Iceberg_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Iceberg_Medium/Graphs/_carto_iceberg_1_1.tgr",100,50,100
2274,"Synthesis_Mesa_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Mesa_Medium/Graphs/_carto_mesa_1_1.tgr",90,40,100
2275,"Synthesis_Mushroom_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Mushroom_Medium/Graphs/_carto_mushrooms_1_1.dgr",100,50,100
2276,"Synthesis_Oasis_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Oasis_Medium/Graphs/_carto_oasis_1_1.tgr",100,50,100
2277,"Synthesis_Ossuary_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Ossuary_Medium/Graphs/_carto_ossuary_1_1.dgr",100,50,100
2278,"Synthesis_Pier_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Pier_Medium/Graphs/_carto_pier_1_1.dgr",100,50,100
2279,"Synthesis_Plateau_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Plateau_Medium/Graphs/_carto_plateau_1_1.tgr",100,50,100
2280,"Synthesis_PoolsAndStreams_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/PoolsAndStreams_Medium/Graphs/_carto_poolsandstreams_1_1.tgr",100,50,100
2281,"Synthesis_Prison_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Prison_Medium/Graphs/_carto_prison_1_1.dgr",100,50,100
2282,"Synthesis_Ridge_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Ridge_Medium/Graphs/_carto_ridge_1_1.tgr",85,30,100
2283,"Synthesis_Rooftop_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Rooftop_Medium/Graphs/_carto_rooftop_1_1.dgr",100,40,100
2284,"Synthesis_RuinedTemple_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/RuinedTemple_Medium/Graphs/_carto_ruinedtemple_1_1.dgr",100,50,100
2285,"Synthesis_Sewers_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Sewers_Medium/Graphs/_carto_sewers_1_1.dgr",100,50,100
2286,"Synthesis_Slums_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Slums_Medium/Graphs/_carto_slums_1_1.dgr",100,50,100
2287,"Synthesis_SpiderForest_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/SpiderForest_Medium/Graphs/_carto_spiderforest_1_1.tgr",85,40,100
2288,"Synthesis_SpiderThicket_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/SpiderThicket_Medium/Graphs/_carto_spiderthicket_1_1.dgr",100,50,100
2289,"Synthesis_SwampBog_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/SwampBog_Medium/Graphs/_carto_swampbog_1_1.tgr",100,50,100
2290,"Synthesis_Thicket_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Thicket_Medium/Graphs/_carto_thicket_1_1.dgr",100,50,100
2291,"Synthesis_TippingPoint","Metadata/Terrain/Leagues/Synthesis/ShaperLab/Graphs/shaper_lab.dgr",100,50,100
2292,"Synthesis_AcidCave","Metadata/Terrain/Leagues/Synthesis/Biomes/AcidCave/Graphs/_carto_acidcave_1_1.dgr",100,50,100
2293,"Synthesis_Antiquary","Metadata/Terrain/Leagues/Synthesis/Biomes/Antiquary/Graphs/_carto_antiquary_1_1.dgr",100,50,100
2294,"Synthesis_Antiquary_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Antiquary_Medium/Graphs/_carto_antiquary_1_1.dgr",100,50,100
2295,"Synthesis_Antiquary_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Antiquary_Small/Graphs/_carto_antiquary_1_1.dgr",100,50,100
2296,"Synthesis_ArachnidTomb","Metadata/Terrain/Leagues/Synthesis/Biomes/ArachnidTomb/Graphs/_carto_arachnidtomb_1_1.dgr",100,50,100
2297,"Synthesis_Archives","Metadata/Terrain/Leagues/Synthesis/Biomes/Archives/Graphs/_carto_archives_1_1.dgr",100,50,100
2298,"Synthesis_Archives_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Archives_Medium/Graphs/_carto_archives_1_1.dgr",100,50,100
2299,"Synthesis_Archives_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Archives_Small/Graphs/_carto_archives_1_1.dgr",100,50,100
2300,"Synthesis_AshenWood","Metadata/Terrain/Leagues/Synthesis/Biomes/AshenWood/Graphs/_carto_ashenwood_1_1.tgr",100,50,100
2301,"Synthesis_Baths","Metadata/Terrain/Leagues/Synthesis/Biomes/Baths/Graphs/_carto_baths_1_1.dgr",100,50,100
2302,"Synthesis_Baths_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Baths_Medium/Graphs/_carto_baths_1_1.dgr",100,50,100
2303,"Synthesis_Baths_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Baths_Small/Graphs/_carto_baths_1_1.dgr",100,50,100
2304,"Synthesis_Bazaar","Metadata/Terrain/Leagues/Synthesis/Biomes/Bazaar/Graphs/_carto_bazaar_1_1.dgr",100,50,100
2305,"Synthesis_Bazaar_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Bazaar_Medium/Graphs/_carto_bazaar_1_1.dgr",90,40,100
2306,"Synthesis_Bazaar_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Bazaar_Small/Graphs/_carto_bazaar_1_1.dgr",80,40,100
2307,"Synthesis_Beach","Metadata/Terrain/Leagues/Synthesis/Biomes/Beach/Graphs/_carto_beach_1_1.tgr",95,50,100
2308,"Synthesis_Beach_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Beach_Medium/Graphs/_carto_beach_1_1.tgr",95,50,100
2309,"Synthesis_Beach_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Beach_Small/Graphs/_carto_beach_1_1.tgr",80,50,100
2310,"Synthesis_Belly","Metadata/Terrain/Leagues/Synthesis/Biomes/Belly/Graphs/_carto_belly_1_1.dgr",100,50,100
2311,"Synthesis_Canals","Metadata/Terrain/Leagues/Synthesis/Biomes/Canals/Graphs/_carto_canals_1_1.dgr",100,50,100
2312,"Synthesis_Canals_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Canals_Medium/Graphs/_carto_canals_1_1.dgr",100,50,100
2313,"Synthesis_Causeway","Metadata/Terrain/Leagues/Synthesis/Biomes/Causeway/Graphs/_carto_causeway_1_1.dgr",100,50,100
2314,"Synthesis_Causeway_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Causeway_Medium/Graphs/_carto_causeway_1_1.dgr",100,50,100
2315,"Synthesis_Causeway_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Causeway_Small/Graphs/_carto_causeway_1_1.dgr",100,50,100
2316,"Synthesis_Cave","Metadata/Terrain/Leagues/Synthesis/Biomes/Cave/Graphs/_carto_cave_1_1.dgr",100,50,100
2317,"Synthesis_CaveMine","Metadata/Terrain/Leagues/Synthesis/Biomes/CaveMine/Graphs/_carto_cavemine_1_1.dgr",100,50,100
2318,"Synthesis_CaveMine_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/CaveMine_Small/Graphs/_carto_cavemine_1_1.dgr",100,50,100
2319,"Synthesis_Cells","Metadata/Terrain/Leagues/Synthesis/Biomes/Cells/Graphs/_carto_cells_1_1.dgr",100,50,100
2320,"Synthesis_Cells_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Cells_Medium/Graphs/_carto_cells_1_1.dgr",100,50,100
2321,"Synthesis_Cells_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Cells_Small/Graphs/_carto_cells_1_1.dgr",100,50,100
2322,"Synthesis_Chambers","Metadata/Terrain/Leagues/Synthesis/Biomes/Chambers/Graphs/_carto_chambers_1_1.dgr",100,50,100
2323,"Synthesis_Chambers_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Chambers_Medium/Graphs/_carto_chambers_1_1.dgr",100,50,100
2324,"Synthesis_Chambers_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Chambers_Small/Graphs/_carto_chambers_1_1.dgr",100,50,100
2325,"Synthesis_Colosseum","Metadata/Terrain/Leagues/Synthesis/Biomes/Colosseum/Graphs/_carto_colosseum_1_1.dgr",100,50,100
2326,"Synthesis_ControlBlocks","Metadata/Terrain/Leagues/Synthesis/Biomes/ControlBlocks/Graphs/_carto_controlblocks_1_1.dgr",100,50,100
2327,"Synthesis_ControlBlocks_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/ControlBlocks_Medium/Graphs/_carto_controlblocks_1_1.dgr",100,50,100
2328,"Synthesis_ControlBlocks_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/ControlBlocks_Small/Graphs/_carto_controlblocks_1_1.dgr",100,50,100
2329,"Synthesis_Crypt","Metadata/Terrain/Leagues/Synthesis/Biomes/Crypt/Graphs/_carto_crypt_1_1.dgr",100,50,100
2330,"Synthesis_Crypt_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Crypt_Small/Graphs/_carto_crypt_1_1.dgr",100,50,100
2331,"Synthesis_DarkForest","Metadata/Terrain/Leagues/Synthesis/Biomes/DarkForest/Graphs/_carto_darkforest_1_1.tgr",100,50,100
2332,"Synthesis_DarkForest_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/DarkForest_Medium/Graphs/_carto_darkforest_1_1.tgr",100,50,100
