"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","rid","rid","QuestKey","i32","i32","i32","i32","[rid]","string","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","bool","bool","string","rid","rid","string","i32","i32","i32","i32"
2382,456,4,"The Outer Realms",[1686],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8585],"","","",[787],[],787,[],1275,"","","","","","","","",0,148196,0,46
2383,456,5,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 1 );","",17,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[],1,[],1275,"","",1,"","",1,"","",0,148354,0,46
2384,456,6,"Reveal Blueprint Details",[],[],[],"","",18,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[],1,[],1275,"","","","","",0,"","",0,148354,0,46
2385,456,7,"Rational Tools",[2236],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8579],"","","",[846],[],1,[813],846,"","","","","","","","",0,148426,0,46
2386,456,8,"Rational Tools",[2269],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8580],"","","",[813],[],813,[847],813,"","","","","","","","",0,148466,0,46
2387,456,9,"A Mundane Sample",[2237],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8581],"","","",[847],[],1,[814],847,"","","","","","","","",0,148542,0,46
2388,456,10,"A Mundane Sample",[2270],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8582],"","","",[814],[],814,[],814,"","","","","","","","",0,148578,0,46
2389,456,11,"Rational Tools Reward",[],[],[],"","",6,92,-16843010,-16843010,-16843010,-16843010,[],"","","",[923],[813],1,[955],923,"","","",1,"","","","",0,148636,0,46
2390,456,12,"A Mundane Sample Reward",[],[],[],"","",6,93,-16843010,-16843010,-16843010,-16843010,[],"","","",[924],[814],1,[956],924,"","","",1,"","","","",0,148698,0,46
2391,457,0,"Introduction",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8401],"","","",[757],[],757,[],757,"","","","","","","","",0,148718,0,46
2392,457,1,"The Boss",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8402],"","","",[788],[],788,[],1275,"","","","","","","","",0,148738,0,46
2393,457,2,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 2 );","",17,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[],1,[],1275,"","",1,"","",1,"","",0,148896,0,46
2394,457,3,"Enoch's Whereabouts",[2228],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8403],"","","",[838],[],1,[805],838,"","","","","","","","",0,148978,0,46
2395,457,4,"Enoch's Whereabouts",[2261],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8405],"","","",[805],[],805,[839],805,"","","","","","","","",0,149018,0,46
2396,457,5,"Enoch's Remains",[2229],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8406],"","","",[839],[],1,[806],839,"","","","","","","","",0,149092,0,46
2397,457,6,"Enoch's Remains",[2262],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8407],"","","",[806],[],806,[],806,"","","","","","","","",0,149128,0,46
2398,457,7,"Enoch's Whereabouts Reward",[],[],[],"","",6,84,-16843010,-16843010,-16843010,-16843010,[],"","","",[915],[805],1,[947],915,"","","",1,"","","","",0,149196,0,46
2399,457,8,"Enoch's Remains Reward",[],[],[],"","",6,85,-16843010,-16843010,-16843010,-16843010,[],"","","",[916],[806],1,[948],916,"","","",1,"","","","",0,149256,0,46
2400,458,0,"Introduction",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[6689],"","","",[758],[],758,[],758,"","","","","","","","",0,149276,0,46
2401,458,1,"The Boss",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[6690],"","","",[789],[],789,[],1275,"","","","","","","","",0,149296,0,46
2402,458,2,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 3 );","",17,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[],1,[],1275,"","",1,"","",1,"","",0,149454,0,46
2403,458,3,"Finding Opal",[2226],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[6691],"","","",[836],[],1,[803],836,"","","","","","","","",0,149522,0,46
2404,458,4,"Finding Opal",[2259],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[6692],"","","",[803],[],803,[837],803,"","","","","","","","",0,149562,0,46
2405,458,5,"Opal's Jewels",[2227],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[6693],"","","",[837],[],1,[804],837,"","","","","","","","",0,149632,0,46
2406,458,6,"Take Tibbs' Wealth",[2227],[2260],[],"","",6,75,-16843010,-16843010,-16843010,-16843010,[],"","","",[906],[837],1,[],906,"","","",1,"","","","",0,149712,0,46
2407,458,7,"Opal's Jewels",[],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[6694],"","","",[870],[804],870,[],870,"","","","","","","","",0,149736,0,46
2408,458,8,"Finding Opal Reward",[],[],[],"","",6,82,-16843010,-16843010,-16843010,-16843010,[],"","","",[913],[803],1,[945],913,"","","",1,"","","","",0,149790,0,46
2409,458,9,"Opal's Jewels Reward",[],[],[],"","",6,83,-16843010,-16843010,-16843010,-16843010,[],"","","",[914],[870],1,[946],914,"","","",1,"","","","",0,149846,0,46
2410,459,0,"Introduction",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8217],"","","",[759],[],759,[],759,"","","","","","","","",0,149866,0,46
2411,459,1,"The Boss",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8218],"","","",[790],[],790,[],1275,"","","","","","","","",0,149886,0,46
2412,459,2,"The Plains of Vastiri",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8224],"","","",[791],[],791,[],1275,"","","","","","","","",0,149952,0,46
2413,459,3,"Isla",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8223],"","","",[792],[],792,[],1275,"","","","","","","","",0,149984,0,46
2414,459,4,"Strange Voice",[1138],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8225],"","","",[793],[],793,[],1275,"","","","","","","","",0,150050,0,46
2415,459,5,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 4 );","",17,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[],1,[],1275,"","",1,"","",1,"","",0,150208,0,46
2416,459,6,"The Book of Jamanra",[2238],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8219],"","","",[848],[],1,[815],848,"","","","","","","","",0,150290,0,46
2417,459,7,"The Book of Jamanra",[2271],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8220],"","","",[815],[],815,[849],815,"","","","","","","","",0,150330,0,46
2418,459,8,"The Book of Jamanra",[2271],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8220],"","","",[815],[849],815,[815],815,"","","","","","","","",0,150374,0,46
2419,459,9,"Jamanra's Rest",[2239],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8221],"","","",[849],[],1,[816],849,"","","","","","","","",0,150446,0,46
2420,459,10,"Jamanra's Rest",[],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[8222],"","","",[883],[816],883,[],883,"","","","","","","","",0,150470,0,46
2421,459,11,"The Book of Jamanra Reward",[],[],[],"","",6,94,-16843010,-16843010,-16843010,-16843010,[],"","","",[925],[815],1,[957],925,"","","",1,"","","","",0,150538,0,46
2422,459,12,"Jamanra's Rest Reward",[],[],[],"","",6,95,-16843010,-16843010,-16843010,-16843010,[],"","","",[926],[883],1,[958],926,"","","",1,"","","","",0,150596,0,46
2423,460,0,"Introduction",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[7947],"","","",[760],[],760,[],760,"","","","","","","","",0,150616,0,46
2424,460,1,"The Boss",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[7948],"","","",[794],[],794,[],1275,"","","","","","","","",0,150636,0,46
2425,460,2,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 5 );","",17,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[],1,[],1275,"","",1,"","",1,"","",0,150794,0,46
2426,460,3,"Grocery List",[2230],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7951],"","","",[840],[],1,[807],840,"","","","","","","","",0,150862,0,46
2427,460,4,"Grocery List",[2263],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7952],"","","",[807],[],807,[841],807,"","","","","","","","",0,150902,0,46
2428,460,5,"The Vinderi Bomb",[2231],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7953],"","","",[841],[],1,[808],841,"","","","","","","","",0,150978,0,46
2429,460,6,"The Vinderi Bomb",[2264],[],[],"triggerer.FinishNPCChat();","",5,"",-16843010,-16843010,-16843010,-16843010,[7954],"Delay( 0.7, { SpawnEffectOffset( Metadata/Effects/Microtransactions/Misc/fireworks/fireworksMTX_Classic.ao, 0, 0 ); } );","","",[808],[],808,[],808,"","","","","","","","",0,151258,0,46
2430,460,7,"Fireworks",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[7955],"","","",[875],[808],875,[],875,"","","","","","","","",0,151304,0,46
2431,460,8,"Grocery List Reward",[],[],[],"","",6,86,-16843010,-16843010,-16843010,-16843010,[],"","","",[917],[807],1,[949],917,"","","",1,"","","","",0,151358,0,46
2432,460,9,"The Vinderi Bomb Reward",[],[],[],"","",6,87,-16843010,-16843010,-16843010,-16843010,[],"","","",[918],[808],1,[950],918,"","","",1,"","","","",0,151420,0,46
2433,461,0,"Introduction",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[6170],"","","",[761],[],761,[],761,"","","","","","","","",0,151440,0,46
2434,461,1,"The Boss",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[6171],"","","",[795],[],795,[],1275,"","","","","","","","",0,151460,0,46
2435,461,2,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 6 );","",17,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[],1,[],1275,"","",1,"","",1,"","",0,151618,0,46
2436,461,3,"The Wedding Dress",[2234],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[6172],"","","",[844],[],1,[811],844,"","","","","","","","",0,151696,0,46
2437,461,4,"The Wedding Dress",[2267],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[6173],"","","",[811],[],811,[845],811,"","","","","","","","",0,151736,0,46
2438,461,5,"Disengagement",[2235],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[6174],"","","",[845],[],1,[812],845,"","","","","","","","",0,151806,0,46
2439,461,6,"Take Engagement Ring",[2235],[2268],[],"","",6,76,-16843010,-16843010,-16843010,-16843010,[],"","","",[907],[845],1,[],907,"","","",1,"","","","",0,151890,0,46
2440,461,7,"Disengagement",[],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[6175],"","","",[879],[812],879,[],879,"","","","","","","","",0,151914,0,46
2441,461,8,"The Wedding Dress Reward",[],[],[],"","",6,90,-16843010,-16843010,-16843010,-16843010,[],"","","",[921],[811],1,[953],921,"","","",1,"","","","",0,151978,0,46
2442,461,9,"Disengagement Reward",[],[],[],"","",6,91,-16843010,-16843010,-16843010,-16843010,[],"","","",[922],[879],1,[954],922,"","","",1,"","","","",0,152034,0,46
2443,462,0,"Introduction",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[7670],"","","",[762],[],762,[],762,"","","","","","","","",0,152054,0,46
2444,462,1,"The Boss",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[7671],"","","",[796],[],796,[],1275,"","","","","","","","",0,152074,0,46
2445,462,2,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 7 );","",17,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[],1,[],1275,"","",1,"","",1,"","",0,152232,0,46
2446,462,3,"Reveal Blueprint Details",[],[],[],"","",18,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[],1,[],1275,"","","","","",0,"","",0,152232,0,46
2447,462,4,"The Nameless Play",[2232],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7672],"","","",[842],[],1,[809],842,"","","","","","","","",0,152310,0,46
2448,462,5,"The Nameless Play",[2265],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7673],"","","",[809],[],809,[843],809,"","","","","","","","",0,152350,0,46
2449,462,6,"The Finest Costumes",[2233],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7674],"","","",[843],[],1,[810],843,"","","","","","","","",0,152432,0,46
2450,462,7,"The Finest Costumes",[2266],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7675],"","","",[810],[],810,[],810,"","","","","","","","",0,152468,0,46
2451,462,8,"The Nameless Play Reward",[],[],[],"","",6,88,-16843010,-16843010,-16843010,-16843010,[],"","","",[919],[809],1,[951],919,"","","",1,"","","","",0,152532,0,46
2452,462,9,"The Finest Costumes Reward",[],[],[],"","",6,89,-16843010,-16843010,-16843010,-16843010,[],"","","",[920],[810],1,[952],920,"","","",1,"","","","",0,152600,0,46
2453,463,0,"Introduction",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[7345],"","","",[763],[],763,[],763,"","","","","","","","",0,152620,0,46
2454,463,1,"The Boss",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[7346],"","","",[797],[],797,[],1275,"","","","","","","","",0,152640,0,46
2455,463,2,"Show Inventory",[],[],[],"triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( HeistNPCInventory, 8 );","",17,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[],1,[],1275,"","",1,"","",1,"","",0,152798,0,46
2456,463,3,"Isla's Prototypes",[2240],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7347],"","","",[850],[],1,[817],850,"","","","","","","","",0,152876,0,46
2457,463,4,"Isla's Prototypes",[2273],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7348],"","","",[817],[],817,[851],817,"","","","","","","","",0,152916,0,46
2458,463,5,"Isla's Designs",[2241],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7349],"","","",[851],[],1,[818],851,"","","","","","","","",0,152988,0,46
2459,463,6,"Isla's Designs",[2274],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7350],"","","",[818],[],818,[852],818,"","","","","","","","",0,153028,0,46
2460,463,7,"Isla's Designs",[2274],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7350],"","","",[818],[852],818,[818],818,"","","","","","","","",0,153072,0,46
2461,463,8,"Breaking the Unbreakable",[2242],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7351],"","","",[852],[],1,[819],852,"","","","","","","","",0,153164,0,46
2462,463,9,"Breaking the Unbreakable",[],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[7354],"","","",[886],[819],886,[],886,"","","","","","","","",0,153188,0,46
2463,463,10,"Isla's Prototypes Reward",[],[],[],"","",6,96,-16843010,-16843010,-16843010,-16843010,[],"","","",[927],[817],1,[959],927,"","","",1,"","","","",0,153252,0,46
2464,463,11,"Isla's Designs Reward",[],[],[],"","",6,97,-16843010,-16843010,-16843010,-16843010,[],"","","",[928],[818],1,[960],928,"","","",1,"","","","",0,153310,0,46
2465,463,12,"Breaking the Unbreakable Reward",[],[],[],"","",6,98,-16843010,-16843010,-16843010,-16843010,[],"","","",[929],[886],1,[961],929,"","","",1,"","","","",0,153388,0,46
2466,470,0,"Introduction",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[6064],"","","",[746],[],746,[734],1275,"","","","","","","","",0,153412,0,46
2467,470,1,"Rogue Marker",[],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[6065],"","","",[747],[734],1,[],747,"","","","","","","","",0,153464,0,46
2468,470,2,"Rogue Marker",[],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[6065],"","","",[747],[],1,[734],747,"",8911,"","","","","","",0,153488,0,46
2469,479,0,"Purchase Items",[],[],[],"","",23,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","",1,"","",0,153488,0,46
2470,479,1,"Sell Items",[],[],[],"","",24,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","",1,"","",0,"","",0,153488,0,46
2471,479,2,"Trade Divination Cards",[],[],[],"","",30,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","",5,"","",0,153488,0,46
2472,480,0,"Introduction",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8849],"","","",[177],[],177,[],177,"","","","","","","","",0,153508,0,46
2473,480,1,"A Warning",[],[],[],"triggerer.SetMavenRegionFlag();","",5,"",-16843010,-16843010,-16843010,-16843010,[8846],"","","",[425],[],425,[225],425,"","","","","","","","",0,153620,0,46
2474,480,2,"A Challenge",[],[],[],"triggerer.SetMavenRegionFlag();","",5,"",-16843010,-16843010,-16843010,-16843010,[8847],"","","",[873],[225],873,"[374,439]",873,"","","","","","","","",0,153678,0,46
2475,480,3,"An Invitation",[],[],[],"triggerer.SetMavenRegionFlag();","",5,"",-16843010,-16843010,-16843010,-16843010,[8848],"","","",[874],"[225,439]",874,[374],874,"","","","","","","","",0,153740,0,46
2476,480,4,"Those It Serves",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8850],"","","",[184],[177],184,[],1275,"","","","","","","","",0,153798,0,46
2477,480,5,"The Elder",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8851],"","","",[667],[184],667,[],1275,"","","","","","","","",0,153822,0,46
2478,480,6,"The Maven",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8852],"","","",[668],[425],668,[],1275,"","","","","","","","",0,153846,0,46
2479,481,0,"Introduction",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8849],"","","",[177],[],177,[],177,"","","","","","","","",0,153866,0,46
2480,481,1,"Those It Serves",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8850],"","","",[184],[177],184,[],1275,"","","","","","","","",0,153890,0,46
2481,481,2,"The Elder",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8851],"","","",[667],[184],667,[],1275,"","","","","","","","",0,153914,0,46
2482,481,3,"The Maven",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8852],"","","",[668],[425],668,[885],1275,"","","","","","","","",0,153942,0,46
2483,481,4,"The Maven",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8853],"","","",[881],[885],881,[],1275,"","","","","","","","",0,153966,0,46
2484,481,5,"The Fire",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8854],"","","",[1115],[1115],1115,[],1275,"","","","","","","","",0,154010,0,46
2485,481,6,"Folly",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8855],"","","",[1116],[1116],1116,[],1275,"","","","","","","","",0,154048,0,46
2486,481,7,"The Silence",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8856],"","","",[1117],[1117],1117,[],1275,"","","","","","","","",0,154098,0,46
2487,481,8,"Her Progenitor",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8857],"","","",[1118],[1118],1118,[],1275,"","","","","","","","",0,154154,0,46
2488,481,9,"Shape",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8858],"","","",[1119],[1119],1119,[],1275,"","","","","","","","",0,154192,0,46
2489,481,10,"Her Question",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8859],"","","",[1120],[1120],1120,[],1275,"","","","","","","","",0,154244,0,46
2490,481,11,"Her Wonder",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8860],"","","",[1121],[1121],1121,[],1275,"","","","","","","","",0,154292,0,46
2491,481,12,"Survival",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8861],"","","",[1122],[1122],1122,[],1275,"","","","","","","","",0,154336,0,46
2492,481,13,"Delusion",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8862],"","","",[1123],[1123],1123,[],1275,"","","","","","","","",0,154380,0,46
2493,481,14,"Perpetuation",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8863],"","","",[1124],[1124],1124,[],1275,"","","","","","","","",0,154432,0,46
2494,481,15,"Beyond",[],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[8864],"","","",[1125],[1125],1125,[],1275,"","","","","","","","",0,154472,0,46
