"rownum","Depth","MonsterLevel","i32","SulphiteCost","MonsterLevel2","MoreMonsterLife","MoreMonsterDamage","DarknessResistance","LightRadius","i32","i32","i32","i32","i32","i32"
5083,5084,83,520,1100,83,608,57176,-3150,-3150,0,0,80,0,0,83
5084,5085,83,520,1100,83,608,57189,-3150,-3150,0,0,80,0,0,83
5085,5086,83,520,1100,83,608,57202,-3150,-3150,0,0,80,0,0,83
5086,5087,83,520,1100,83,608,57215,-3150,-3150,0,0,80,0,0,83
5087,5088,83,520,1100,83,608,57228,-3150,-3150,0,0,80,0,0,83
5088,5089,83,520,1100,83,609,57241,-3150,-3150,0,0,80,0,0,83
5089,5090,83,520,1100,83,609,57254,-3150,-3150,0,0,80,0,0,83
5090,5091,83,520,1100,83,609,57267,-3150,-3150,0,0,80,0,0,83
5091,5092,83,520,1100,83,609,57280,-3150,-3150,0,0,80,0,0,83
5092,5093,83,520,1100,83,609,57293,-3150,-3150,0,0,80,0,0,83
5093,5094,83,520,1100,83,609,57306,-3150,-3150,0,0,80,0,0,83
5094,5095,83,520,1100,83,610,57319,-3150,-3150,0,0,80,0,0,83
5095,5096,83,520,1100,83,610,57332,-3150,-3150,0,0,80,0,0,83
5096,5097,83,520,1100,83,610,57345,-3150,-3150,0,0,80,0,0,83
5097,5098,83,520,1100,83,610,57358,-3150,-3150,0,0,80,0,0,83
5098,5099,83,520,1100,83,610,57371,-3150,-3150,0,0,80,0,0,83
5099,5100,83,520,1100,83,610,57384,-3150,-3150,0,0,80,0,0,83
5100,5101,83,520,1100,83,610,57397,-3150,-3150,0,0,80,0,0,83
5101,5102,83,520,1100,83,611,57410,-3150,-3150,0,0,80,0,0,83
5102,5103,83,520,1100,83,611,57423,-3150,-3150,0,0,80,0,0,83
5103,5104,83,520,1100,83,611,57436,-3150,-3150,0,0,80,0,0,83
5104,5105,83,520,1100,83,611,57449,-3150,-3150,0,0,80,0,0,83
5105,5106,83,520,1100,83,611,57462,-3150,-3150,0,0,80,0,0,83
5106,5107,83,520,1100,83,611,57475,-3150,-3150,0,0,80,0,0,83
5107,5108,83,520,1100,83,612,57488,-3150,-3150,0,0,80,0,0,83
5108,5109,83,520,1100,83,612,57501,-3150,-3150,0,0,80,0,0,83
5109,5110,83,520,1100,83,612,57514,-3150,-3150,0,0,80,0,0,83
5110,5111,83,520,1100,83,612,57527,-3150,-3150,0,0,80,0,0,83
5111,5112,83,520,1100,83,612,57540,-3150,-3150,0,0,80,0,0,83
5112,5113,83,520,1100,83,612,57553,-3150,-3150,0,0,80,0,0,83
5113,5114,83,520,1100,83,613,57566,-3150,-3150,0,0,80,0,0,83
5114,5115,83,520,1100,83,613,57579,-3150,-3150,0,0,80,0,0,83
5115,5116,83,520,1100,83,613,57592,-3150,-3150,0,0,80,0,0,83
5116,5117,83,520,1100,83,613,57605,-3150,-3150,0,0,80,0,0,83
5117,5118,83,520,1100,83,613,57618,-3150,-3150,0,0,80,0,0,83
5118,5119,83,520,1100,83,613,57631,-3150,-3150,0,0,80,0,0,83
5119,5120,83,520,1100,83,614,57644,-3150,-3150,0,0,80,0,0,83
5120,5121,83,520,1100,83,614,57657,-3150,-3150,0,0,80,0,0,83
5121,5122,83,520,1100,83,614,57670,-3150,-3150,0,0,80,0,0,83
5122,5123,83,520,1100,83,614,57683,-3150,-3150,0,0,80,0,0,83
5123,5124,83,520,1100,83,614,57696,-3150,-3150,0,0,80,0,0,83
5124,5125,83,520,1100,83,614,57709,-3150,-3150,0,0,80,0,0,83
5125,5126,83,520,1100,83,614,57722,-3150,-3150,0,0,80,0,0,83
5126,5127,83,520,1100,83,615,57735,-3150,-3150,0,0,80,0,0,83
5127,5128,83,520,1100,83,615,57748,-3150,-3150,0,0,80,0,0,83
5128,5129,83,520,1100,83,615,57761,-3150,-3150,0,0,80,0,0,83
5129,5130,83,520,1100,83,615,57774,-3150,-3150,0,0,80,0,0,83
5130,5131,83,520,1100,83,615,57787,-3150,-3150,0,0,80,0,0,83
5131,5132,83,520,1100,83,615,57800,-3150,-3150,0,0,80,0,0,83
5132,5133,83,520,1100,83,616,57813,-3150,-3150,0,0,80,0,0,83
5133,5134,83,520,1100,83,616,57826,-3150,-3150,0,0,80,0,0,83
5134,5135,83,520,1100,83,616,57839,-3150,-3150,0,0,80,0,0,83
5135,5136,83,520,1100,83,616,57852,-3150,-3150,0,0,80,0,0,83
5136,5137,83,520,1100,83,616,57865,-3150,-3150,0,0,80,0,0,83
5137,5138,83,520,1100,83,616,57878,-3150,-3150,0,0,80,0,0,83
5138,5139,83,520,1100,83,617,57891,-3150,-3150,0,0,80,0,0,83
5139,5140,83,520,1100,83,617,57904,-3150,-3150,0,0,80,0,0,83
5140,5141,83,520,1100,83,617,57917,-3150,-3150,0,0,80,0,0,83
5141,5142,83,520,1100,83,617,57930,-3150,-3150,0,0,80,0,0,83
5142,5143,83,520,1100,83,617,57943,-3150,-3150,0,0,80,0,0,83
5143,5144,83,520,1100,83,617,57956,-3150,-3150,0,0,80,0,0,83
5144,5145,83,520,1100,83,618,57969,-3150,-3150,0,0,80,0,0,83
5145,5146,83,520,1100,83,618,57982,-3150,-3150,0,0,80,0,0,83
5146,5147,83,520,1100,83,618,57995,-3150,-3150,0,0,80,0,0,83
5147,5148,83,520,1100,83,618,58008,-3150,-3150,0,0,80,0,0,83
5148,5149,83,520,1100,83,618,58021,-3150,-3150,0,0,80,0,0,83
5149,5150,83,520,1100,83,618,58034,-3150,-3150,0,0,80,0,0,83
5150,5151,83,520,1100,83,618,58047,-3150,-3150,0,0,80,0,0,83
5151,5152,83,520,1100,83,619,58060,-3150,-3150,0,0,80,0,0,83
5152,5153,83,520,1100,83,619,58073,-3150,-3150,0,0,80,0,0,83
5153,5154,83,520,1100,83,619,58086,-3150,-3150,0,0,80,0,0,83
5154,5155,83,520,1100,83,619,58099,-3150,-3150,0,0,80,0,0,83
5155,5156,83,520,1100,83,619,58112,-3150,-3150,0,0,80,0,0,83
5156,5157,83,520,1100,83,619,58125,-3150,-3150,0,0,80,0,0,83
5157,5158,83,520,1100,83,620,58138,-3150,-3150,0,0,80,0,0,83
5158,5159,83,520,1100,83,620,58151,-3150,-3150,0,0,80,0,0,83
5159,5160,83,520,1100,83,620,58164,-3150,-3150,0,0,80,0,0,83
5160,5161,83,520,1100,83,620,58177,-3150,-3150,0,0,80,0,0,83
5161,5162,83,520,1100,83,620,58190,-3150,-3150,0,0,80,0,0,83
5162,5163,83,520,1100,83,620,58203,-3150,-3150,0,0,80,0,0,83
5163,5164,83,520,1100,83,621,58216,-3150,-3150,0,0,80,0,0,83
5164,5165,83,520,1100,83,621,58229,-3150,-3150,0,0,80,0,0,83
5165,5166,83,520,1100,83,621,58242,-3150,-3150,0,0,80,0,0,83
5166,5167,83,520,1100,83,621,58255,-3150,-3150,0,0,80,0,0,83
5167,5168,83,520,1100,83,621,58268,-3150,-3150,0,0,80,0,0,83
5168,5169,83,520,1100,83,621,58281,-3150,-3150,0,0,80,0,0,83
5169,5170,83,520,1100,83,622,58294,-3150,-3150,0,0,80,0,0,83
5170,5171,83,520,1100,83,622,58307,-3150,-3150,0,0,80,0,0,83
5171,5172,83,520,1100,83,622,58320,-3150,-3150,0,0,80,0,0,83
5172,5173,83,520,1100,83,622,58333,-3150,-3150,0,0,80,0,0,83
5173,5174,83,520,1100,83,622,58346,-3150,-3150,0,0,80,0,0,83
5174,5175,83,520,1100,83,622,58359,-3150,-3150,0,0,80,0,0,83
5175,5176,83,520,1100,83,623,58372,-3150,-3150,0,0,80,0,0,83
5176,5177,83,520,1100,83,623,58385,-3150,-3150,0,0,80,0,0,83
5177,5178,83,520,1100,83,623,58398,-3150,-3150,0,0,80,0,0,83
5178,5179,83,520,1100,83,623,58411,-3150,-3150,0,0,80,0,0,83
5179,5180,83,520,1100,83,623,58424,-3150,-3150,0,0,80,0,0,83
5180,5181,83,520,1100,83,623,58437,-3150,-3150,0,0,80,0,0,83
5181,5182,83,520,1100,83,624,58450,-3150,-3150,0,0,80,0,0,83
5182,5183,83,520,1100,83,624,58463,-3150,-3150,0,0,80,0,0,83
5183,5184,83,520,1100,83,624,58476,-3150,-3150,0,0,80,0,0,83
5184,5185,83,520,1100,83,624,58489,-3150,-3150,0,0,80,0,0,83
5185,5186,83,520,1100,83,624,58502,-3150,-3150,0,0,80,0,0,83
5186,5187,83,520,1100,83,624,58515,-3150,-3150,0,0,80,0,0,83
5187,5188,83,520,1100,83,624,58528,-3150,-3150,0,0,80,0,0,83
5188,5189,83,520,1100,83,625,58541,-3150,-3150,0,0,80,0,0,83
5189,5190,83,520,1100,83,625,58554,-3150,-3150,0,0,80,0,0,83
5190,5191,83,520,1100,83,625,58567,-3150,-3150,0,0,80,0,0,83
5191,5192,83,520,1100,83,625,58580,-3150,-3150,0,0,80,0,0,83
5192,5193,83,520,1100,83,625,58593,-3150,-3150,0,0,80,0,0,83
5193,5194,83,520,1100,83,625,58606,-3150,-3150,0,0,80,0,0,83
5194,5195,83,520,1100,83,626,58619,-3150,-3150,0,0,80,0,0,83
5195,5196,83,520,1100,83,626,58632,-3150,-3150,0,0,80,0,0,83
5196,5197,83,520,1100,83,626,58645,-3150,-3150,0,0,80,0,0,83
5197,5198,83,520,1100,83,626,58658,-3150,-3150,0,0,80,0,0,83
5198,5199,83,520,1100,83,626,58671,-3150,-3150,0,0,80,0,0,83
5199,5200,83,520,1100,83,626,58684,-3150,-3150,0,0,80,0,0,83
5200,5201,83,520,1100,83,627,58697,-3150,-3150,0,0,80,0,0,83
5201,5202,83,520,1100,83,627,58710,-3150,-3150,0,0,80,0,0,83
5202,5203,83,520,1100,83,627,58723,-3150,-3150,0,0,80,0,0,83
5203,5204,83,520,1100,83,627,58736,-3150,-3150,0,0,80,0,0,83
5204,5205,83,520,1100,83,627,58749,-3150,-3150,0,0,80,0,0,83
5205,5206,83,520,1100,83,627,58762,-3150,-3150,0,0,80,0,0,83
5206,5207,83,520,1100,83,628,58775,-3150,-3150,0,0,80,0,0,83
5207,5208,83,520,1100,83,628,58788,-3150,-3150,0,0,80,0,0,83
5208,5209,83,520,1100,83,628,58801,-3150,-3150,0,0,80,0,0,83
5209,5210,83,520,1100,83,628,58814,-3150,-3150,0,0,80,0,0,83
5210,5211,83,520,1100,83,628,58827,-3150,-3150,0,0,80,0,0,83
5211,5212,83,520,1100,83,628,58840,-3150,-3150,0,0,80,0,0,83
5212,5213,83,520,1100,83,629,58853,-3150,-3150,0,0,80,0,0,83
5213,5214,83,520,1100,83,629,58866,-3150,-3150,0,0,80,0,0,83
5214,5215,83,520,1100,83,629,58879,-3150,-3150,0,0,80,0,0,83
5215,5216,83,520,1100,83,629,58892,-3150,-3150,0,0,80,0,0,83
5216,5217,83,520,1100,83,629,58905,-3150,-3150,0,0,80,0,0,83
5217,5218,83,520,1100,83,629,58918,-3150,-3150,0,0,80,0,0,83
5218,5219,83,520,1100,83,630,58931,-3150,-3150,0,0,80,0,0,83
5219,5220,83,520,1100,83,630,58944,-3150,-3150,0,0,80,0,0,83
5220,5221,83,520,1100,83,630,58957,-3150,-3150,0,0,80,0,0,83
5221,5222,83,520,1100,83,630,58970,-3150,-3150,0,0,80,0,0,83
5222,5223,83,520,1100,83,630,58983,-3150,-3150,0,0,80,0,0,83
5223,5224,83,520,1100,83,630,58996,-3150,-3150,0,0,80,0,0,83
5224,5225,83,520,1100,83,631,59009,-3150,-3150,0,0,80,0,0,83
5225,5226,83,520,1100,83,631,59022,-3150,-3150,0,0,80,0,0,83
5226,5227,83,520,1100,83,631,59035,-3150,-3150,0,0,80,0,0,83
5227,5228,83,520,1100,83,631,59048,-3150,-3150,0,0,80,0,0,83
5228,5229,83,520,1100,83,631,59061,-3150,-3150,0,0,80,0,0,83
5229,5230,83,520,1100,83,631,59074,-3150,-3150,0,0,80,0,0,83
5230,5231,83,520,1100,83,631,59087,-3150,-3150,0,0,80,0,0,83
5231,5232,83,520,1100,83,632,59100,-3150,-3150,0,0,80,0,0,83
5232,5233,83,520,1100,83,632,59113,-3150,-3150,0,0,80,0,0,83
5233,5234,83,520,1100,83,632,59126,-3150,-3150,0,0,80,0,0,83
5234,5235,83,520,1100,83,632,59139,-3150,-3150,0,0,80,0,0,83
5235,5236,83,520,1100,83,632,59152,-3150,-3150,0,0,80,0,0,83
5236,5237,83,520,1100,83,632,59165,-3150,-3150,0,0,80,0,0,83
5237,5238,83,520,1100,83,633,59178,-3150,-3150,0,0,80,0,0,83
5238,5239,83,520,1100,83,633,59191,-3150,-3150,0,0,80,0,0,83
5239,5240,83,520,1100,83,633,59204,-3150,-3150,0,0,80,0,0,83
5240,5241,83,520,1100,83,633,59217,-3150,-3150,0,0,80,0,0,83
5241,5242,83,520,1100,83,633,59230,-3150,-3150,0,0,80,0,0,83
5242,5243,83,520,1100,83,633,59243,-3150,-3150,0,0,80,0,0,83
5243,5244,83,520,1100,83,634,59256,-3150,-3150,0,0,80,0,0,83
5244,5245,83,520,1100,83,634,59269,-3150,-3150,0,0,80,0,0,83
5245,5246,83,520,1100,83,634,59282,-3150,-3150,0,0,80,0,0,83
5246,5247,83,520,1100,83,634,59295,-3150,-3150,0,0,80,0,0,83
5247,5248,83,520,1100,83,634,59308,-3150,-3150,0,0,80,0,0,83
5248,5249,83,520,1100,83,634,59321,-3150,-3150,0,0,80,0,0,83
5249,5250,83,520,1100,83,635,59334,-3150,-3150,0,0,80,0,0,83
5250,5251,83,520,1100,83,635,59347,-3150,-3150,0,0,80,0,0,83
5251,5252,83,520,1100,83,635,59360,-3150,-3150,0,0,80,0,0,83
5252,5253,83,520,1100,83,635,59373,-3150,-3150,0,0,80,0,0,83
5253,5254,83,520,1100,83,635,59386,-3150,-3150,0,0,80,0,0,83
5254,5255,83,520,1100,83,635,59399,-3150,-3150,0,0,80,0,0,83
5255,5256,83,520,1100,83,636,59412,-3150,-3150,0,0,80,0,0,83
5256,5257,83,520,1100,83,636,59425,-3150,-3150,0,0,80,0,0,83
5257,5258,83,520,1100,83,636,59438,-3150,-3150,0,0,80,0,0,83
5258,5259,83,520,1100,83,636,59451,-3150,-3150,0,0,80,0,0,83
5259,5260,83,520,1100,83,636,59464,-3150,-3150,0,0,80,0,0,83
5260,5261,83,520,1100,83,636,59477,-3150,-3150,0,0,80,0,0,83
5261,5262,83,520,1100,83,637,59490,-3150,-3150,0,0,80,0,0,83
5262,5263,83,520,1100,83,637,59503,-3150,-3150,0,0,80,0,0,83
5263,5264,83,520,1100,83,637,59516,-3150,-3150,0,0,80,0,0,83
5264,5265,83,520,1100,83,637,59529,-3150,-3150,0,0,80,0,0,83
5265,5266,83,520,1100,83,637,59542,-3150,-3150,0,0,80,0,0,83
5266,5267,83,520,1100,83,637,59555,-3150,-3150,0,0,80,0,0,83
5267,5268,83,520,1100,83,638,59568,-3150,-3150,0,0,80,0,0,83
5268,5269,83,520,1100,83,638,59581,-3150,-3150,0,0,80,0,0,83
5269,5270,83,520,1100,83,638,59594,-3150,-3150,0,0,80,0,0,83
5270,5271,83,520,1100,83,638,59607,-3150,-3150,0,0,80,0,0,83
5271,5272,83,520,1100,83,638,59620,-3150,-3150,0,0,80,0,0,83
5272,5273,83,520,1100,83,638,59633,-3150,-3150,0,0,80,0,0,83
5273,5274,83,520,1100,83,639,59646,-3150,-3150,0,0,80,0,0,83
5274,5275,83,520,1100,83,639,59659,-3150,-3150,0,0,80,0,0,83
5275,5276,83,520,1100,83,639,59672,-3150,-3150,0,0,80,0,0,83
5276,5277,83,520,1100,83,639,59685,-3150,-3150,0,0,80,0,0,83
5277,5278,83,520,1100,83,639,59698,-3150,-3150,0,0,80,0,0,83
5278,5279,83,520,1100,83,639,59711,-3150,-3150,0,0,80,0,0,83
5279,5280,83,520,1100,83,640,59724,-3150,-3150,0,0,80,0,0,83
5280,5281,83,520,1100,83,640,59737,-3150,-3150,0,0,80,0,0,83
5281,5282,83,520,1100,83,640,59750,-3150,-3150,0,0,80,0,0,83
5282,5283,83,520,1100,83,640,59763,-3150,-3150,0,0,80,0,0,83
5283,5284,83,520,1100,83,640,59776,-3150,-3150,0,0,80,0,0,83
5284,5285,83,520,1100,83,640,59789,-3150,-3150,0,0,80,0,0,83
5285,5286,83,520,1100,83,641,59802,-3150,-3150,0,0,80,0,0,83
5286,5287,83,520,1100,83,641,59815,-3150,-3150,0,0,80,0,0,83
5287,5288,83,520,1100,83,641,59828,-3150,-3150,0,0,80,0,0,83
5288,5289,83,520,1100,83,641,59841,-3150,-3150,0,0,80,0,0,83
5289,5290,83,520,1100,83,641,59854,-3150,-3150,0,0,80,0,0,83
5290,5291,83,520,1100,83,641,59867,-3150,-3150,0,0,80,0,0,83
5291,5292,83,520,1100,83,642,59880,-3150,-3150,0,0,80,0,0,83
5292,5293,83,520,1100,83,642,59893,-3150,-3150,0,0,80,0,0,83
5293,5294,83,520,1100,83,642,59906,-3150,-3150,0,0,80,0,0,83
5294,5295,83,520,1100,83,642,59919,-3150,-3150,0,0,80,0,0,83
5295,5296,83,520,1100,83,642,59932,-3150,-3150,0,0,80,0,0,83
5296,5297,83,520,1100,83,642,59945,-3150,-3150,0,0,80,0,0,83
5297,5298,83,520,1100,83,643,59958,-3150,-3150,0,0,80,0,0,83
5298,5299,83,520,1100,83,643,59971,-3150,-3150,0,0,80,0,0,83
5299,5300,83,520,1100,83,643,59984,-3150,-3150,0,0,80,0,0,83
5300,5301,83,520,1100,83,643,59997,-3150,-3150,0,0,80,0,0,83
5301,5302,83,520,1100,83,643,60010,-3150,-3150,0,0,80,0,0,83
5302,5303,83,520,1100,83,643,60023,-3150,-3150,0,0,80,0,0,83
5303,5304,83,520,1100,83,644,60036,-3150,-3150,0,0,80,0,0,83
5304,5305,83,520,1100,83,644,60049,-3150,-3150,0,0,80,0,0,83
5305,5306,83,520,1100,83,644,60062,-3150,-3150,0,0,80,0,0,83
5306,5307,83,520,1100,83,644,60075,-3150,-3150,0,0,80,0,0,83
5307,5308,83,520,1100,83,644,60088,-3150,-3150,0,0,80,0,0,83
5308,5309,83,520,1100,83,644,60101,-3150,-3150,0,0,80,0,0,83
5309,5310,83,520,1100,83,645,60114,-3150,-3150,0,0,80,0,0,83
5310,5311,83,520,1100,83,645,60127,-3150,-3150,0,0,80,0,0,83
5311,5312,83,520,1100,83,645,60140,-3150,-3150,0,0,80,0,0,83
5312,5313,83,520,1100,83,645,60153,-3150,-3150,0,0,80,0,0,83
5313,5314,83,520,1100,83,645,60166,-3150,-3150,0,0,80,0,0,83
5314,5315,83,520,1100,83,645,60179,-3150,-3150,0,0,80,0,0,83
5315,5316,83,520,1100,83,646,60192,-3150,-3150,0,0,80,0,0,83
5316,5317,83,520,1100,83,646,60205,-3150,-3150,0,0,80,0,0,83
5317,5318,83,520,1100,83,646,60218,-3150,-3150,0,0,80,0,0,83
5318,5319,83,520,1100,83,646,60231,-3150,-3150,0,0,80,0,0,83
5319,5320,83,520,1100,83,646,60244,-3150,-3150,0,0,80,0,0,83
5320,5321,83,520,1100,83,646,60257,-3150,-3150,0,0,80,0,0,83
5321,5322,83,520,1100,83,647,60270,-3150,-3150,0,0,80,0,0,83
5322,5323,83,520,1100,83,647,60283,-3150,-3150,0,0,80,0,0,83
5323,5324,83,520,1100,83,647,60296,-3150,-3150,0,0,80,0,0,83
5324,5325,83,520,1100,83,647,60309,-3150,-3150,0,0,80,0,0,83
5325,5326,83,520,1100,83,647,60322,-3150,-3150,0,0,80,0,0,83
5326,5327,83,520,1100,83,647,60335,-3150,-3150,0,0,80,0,0,83
5327,5328,83,520,1100,83,648,60348,-3150,-3150,0,0,80,0,0,83
5328,5329,83,520,1100,83,648,60361,-3150,-3150,0,0,80,0,0,83
5329,5330,83,520,1100,83,648,60374,-3150,-3150,0,0,80,0,0,83
5330,5331,83,520,1100,83,648,60387,-3150,-3150,0,0,80,0,0,83
5331,5332,83,520,1100,83,648,60400,-3150,-3150,0,0,80,0,0,83
5332,5333,83,520,1100,83,648,60413,-3150,-3150,0,0,80,0,0,83
5333,5334,83,520,1100,83,649,60426,-3150,-3150,0,0,80,0,0,83
5334,5335,83,520,1100,83,649,60439,-3150,-3150,0,0,80,0,0,83
5335,5336,83,520,1100,83,649,60452,-3150,-3150,0,0,80,0,0,83
5336,5337,83,520,1100,83,649,60465,-3150,-3150,0,0,80,0,0,83
5337,5338,83,520,1100,83,649,60478,-3150,-3150,0,0,80,0,0,83
5338,5339,83,520,1100,83,649,60491,-3150,-3150,0,0,80,0,0,83
5339,5340,83,520,1100,83,650,60504,-3150,-3150,0,0,80,0,0,83
5340,5341,83,520,1100,83,650,60517,-3150,-3150,0,0,80,0,0,83
5341,5342,83,520,1100,83,650,60530,-3150,-3150,0,0,80,0,0,83
5342,5343,83,520,1100,83,650,60543,-3150,-3150,0,0,80,0,0,83
5343,5344,83,520,1100,83,650,60556,-3150,-3150,0,0,80,0,0,83
5344,5345,83,520,1100,83,650,60569,-3150,-3150,0,0,80,0,0,83
5345,5346,83,520,1100,83,651,60582,-3150,-3150,0,0,80,0,0,83
5346,5347,83,520,1100,83,651,60595,-3150,-3150,0,0,80,0,0,83
5347,5348,83,520,1100,83,651,60608,-3150,-3150,0,0,80,0,0,83
5348,5349,83,520,1100,83,651,60621,-3150,-3150,0,0,80,0,0,83
5349,5350,83,520,1100,83,651,60634,-3150,-3150,0,0,80,0,0,83
5350,5351,83,520,1100,83,651,60647,-3150,-3150,0,0,80,0,0,83
5351,5352,83,520,1100,83,652,60660,-3150,-3150,0,0,80,0,0,83
5352,5353,83,520,1100,83,652,60673,-3150,-3150,0,0,80,0,0,83
5353,5354,83,520,1100,83,652,60686,-3150,-3150,0,0,80,0,0,83
5354,5355,83,520,1100,83,652,60699,-3150,-3150,0,0,80,0,0,83
5355,5356,83,520,1100,83,652,60712,-3150,-3150,0,0,80,0,0,83
5356,5357,83,520,1100,83,652,60725,-3150,-3150,0,0,80,0,0,83
5357,5358,83,520,1100,83,653,60738,-3150,-3150,0,0,80,0,0,83
5358,5359,83,520,1100,83,653,60751,-3150,-3150,0,0,80,0,0,83
5359,5360,83,520,1100,83,653,60764,-3150,-3150,0,0,80,0,0,83
5360,5361,83,520,1100,83,653,60777,-3150,-3150,0,0,80,0,0,83
5361,5362,83,520,1100,83,653,60790,-3150,-3150,0,0,80,0,0,83
5362,5363,83,520,1100,83,653,60803,-3150,-3150,0,0,80,0,0,83
5363,5364,83,520,1100,83,654,60816,-3150,-3150,0,0,80,0,0,83
5364,5365,83,520,1100,83,654,60829,-3150,-3150,0,0,80,0,0,83
5365,5366,83,520,1100,83,654,60842,-3150,-3150,0,0,80,0,0,83
5366,5367,83,520,1100,83,654,60855,-3150,-3150,0,0,80,0,0,83
5367,5368,83,520,1100,83,654,60868,-3150,-3150,0,0,80,0,0,83
5368,5369,83,520,1100,83,654,60881,-3150,-3150,0,0,80,0,0,83
5369,5370,83,520,1100,83,655,60894,-3150,-3150,0,0,80,0,0,83
5370,5371,83,520,1100,83,655,60907,-3150,-3150,0,0,80,0,0,83
5371,5372,83,520,1100,83,655,60920,-3150,-3150,0,0,80,0,0,83
5372,5373,83,520,1100,83,655,60933,-3150,-3150,0,0,80,0,0,83
5373,5374,83,520,1100,83,655,60946,-3150,-3150,0,0,80,0,0,83
5374,5375,83,520,1100,83,655,60959,-3150,-3150,0,0,80,0,0,83
5375,5376,83,520,1100,83,656,60972,-3150,-3150,0,0,80,0,0,83
5376,5377,83,520,1100,83,656,60985,-3150,-3150,0,0,80,0,0,83
5377,5378,83,520,1100,83,656,60998,-3150,-3150,0,0,80,0,0,83
5378,5379,83,520,1100,83,656,61011,-3150,-3150,0,0,80,0,0,83
5379,5380,83,520,1100,83,656,61024,-3150,-3150,0,0,80,0,0,83
5380,5381,83,520,1100,83,656,61037,-3150,-3150,0,0,80,0,0,83
5381,5382,83,520,1100,83,657,61050,-3150,-3150,0,0,80,0,0,83
5382,5383,83,520,1100,83,657,61063,-3150,-3150,0,0,80,0,0,83
5383,5384,83,520,1100,83,657,61076,-3150,-3150,0,0,80,0,0,83
5384,5385,83,520,1100,83,657,61089,-3150,-3150,0,0,80,0,0,83
5385,5386,83,520,1100,83,657,61102,-3150,-3150,0,0,80,0,0,83
5386,5387,83,520,1100,83,657,61115,-3150,-3150,0,0,80,0,0,83
5387,5388,83,520,1100,83,658,61128,-3150,-3150,0,0,80,0,0,83
5388,5389,83,520,1100,83,658,61141,-3150,-3150,0,0,80,0,0,83
5389,5390,83,520,1100,83,658,61154,-3150,-3150,0,0,80,0,0,83
5390,5391,83,520,1100,83,658,61167,-3150,-3150,0,0,80,0,0,83
5391,5392,83,520,1100,83,658,61180,-3150,-3150,0,0,80,0,0,83
5392,5393,83,520,1100,83,658,61193,-3150,-3150,0,0,80,0,0,83
5393,5394,83,520,1100,83,659,61206,-3150,-3150,0,0,80,0,0,83
5394,5395,83,520,1100,83,659,61219,-3150,-3150,0,0,80,0,0,83
5395,5396,83,520,1100,83,659,61232,-3150,-3150,0,0,80,0,0,83
5396,5397,83,520,1100,83,659,61245,-3150,-3150,0,0,80,0,0,83
5397,5398,83,520,1100,83,659,61258,-3150,-3150,0,0,80,0,0,83
5398,5399,83,520,1100,83,659,61271,-3150,-3150,0,0,80,0,0,83
5399,5400,83,520,1100,83,660,61284,-3150,-3150,0,0,80,0,0,83
5400,5401,83,520,1100,83,660,61297,-3150,-3150,0,0,80,0,0,83
5401,5402,83,520,1100,83,660,61310,-3150,-3150,0,0,80,0,0,83
5402,5403,83,520,1100,83,660,61323,-3150,-3150,0,0,80,0,0,83
5403,5404,83,520,1100,83,660,61336,-3150,-3150,0,0,80,0,0,83
5404,5405,83,520,1100,83,660,61349,-3150,-3150,0,0,80,0,0,83
5405,5406,83,520,1100,83,661,61362,-3150,-3150,0,0,80,0,0,83
5406,5407,83,520,1100,83,661,61375,-3150,-3150,0,0,80,0,0,83
5407,5408,83,520,1100,83,661,61388,-3150,-3150,0,0,80,0,0,83
5408,5409,83,520,1100,83,661,61401,-3150,-3150,0,0,80,0,0,83
5409,5410,83,520,1100,83,661,61414,-3150,-3150,0,0,80,0,0,83
5410,5411,83,520,1100,83,661,61427,-3150,-3150,0,0,80,0,0,83
5411,5412,83,520,1100,83,662,61440,-3150,-3150,0,0,80,0,0,83
5412,5413,83,520,1100,83,662,61453,-3150,-3150,0,0,80,0,0,83
5413,5414,83,520,1100,83,662,61466,-3150,-3150,0,0,80,0,0,83
5414,5415,83,520,1100,83,662,61479,-3150,-3150,0,0,80,0,0,83
5415,5416,83,520,1100,83,662,61492,-3150,-3150,0,0,80,0,0,83
5416,5417,83,520,1100,83,663,61505,-3150,-3150,0,0,80,0,0,83
5417,5418,83,520,1100,83,663,61518,-3150,-3150,0,0,80,0,0,83
5418,5419,83,520,1100,83,663,61531,-3150,-3150,0,0,80,0,0,83
5419,5420,83,520,1100,83,663,61544,-3150,-3150,0,0,80,0,0,83
5420,5421,83,520,1100,83,663,61557,-3150,-3150,0,0,80,0,0,83
5421,5422,83,520,1100,83,663,61570,-3150,-3150,0,0,80,0,0,83
5422,5423,83,520,1100,83,664,61583,-3150,-3150,0,0,80,0,0,83
5423,5424,83,520,1100,83,664,61596,-3150,-3150,0,0,80,0,0,83
5424,5425,83,520,1100,83,664,61609,-3150,-3150,0,0,80,0,0,83
5425,5426,83,520,1100,83,664,61622,-3150,-3150,0,0,80,0,0,83
5426,5427,83,520,1100,83,664,61635,-3150,-3150,0,0,80,0,0,83
5427,5428,83,520,1100,83,664,61648,-3150,-3150,0,0,80,0,0,83
5428,5429,83,520,1100,83,665,61661,-3150,-3150,0,0,80,0,0,83
5429,5430,83,520,1100,83,665,61674,-3150,-3150,0,0,80,0,0,83
