"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]"
1706,"affliction_charge","Players gain more Damage with Ailments and more Effect of Non-Damaging Ailments for each Affliction Charge they have.","","","Affliction Charges",[],1,4,1,13448,13446,1,22,1469,1,"",3,"",1,1,"",0,"","","","","",13449,"",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1707,"absorption_charge","Players Recoup a percentage of Elemental Damage they take as Energy Shield for each Absorption Charge they have.","","","Absorption Charges",[],1,4,1,13452,13450,1,22,1470,1,"",3,"",1,1,"",0,"","","","","",13453,"",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1708,"energy_shield_recoup","",1,"","",[13473],1,1,"","","","",22,0,1,1,16,"",1,"","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[13473],[],"","","","","","",[]
1709,"negative_energy_shield_recoup","",1,"","",[12434],1,1,"","","","",22,0,1,1,16,"",1,"","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[12434],[],"","","","","","",[]
1710,"have_culled_recently","",1,"","",[],"",9,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[13496],[],[],"","","","","","",[]
1711,"have_taken_projectile_damage_recently","",1,"","",[],"",9,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[13502],[],[],"","","","","","",[]
1712,"crazy","",1,"","","[452,70,24]",1,3,"","","",1,22,1472,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[13509],"[452,70,24]",[],"","","","","","",[]
1713,"thaumaturgist_grow_buff","",1,"","","[717,177,70,15420]","",1,"","","","",22,1473,1,"",1,"",1,1,"",10,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[717,177,70,15420]",[],"","","","","","",[]
1714,"ritual_blood_totem_degen","You are taking Physical Damage over time.","","","Fading Flesh",[354],"",1,1,"","","",22,1474,"","",2,"",1,1,"",10,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[354],[],"","","","","","",[]
1715,"behemoth_swamp_gas","",1,"","",[453],1,3,"","","","",22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
1716,"vilenta_reflection_beam_degen_fire","You are taking Fire Damage over Time","","","Vilenta's Beam",[1976],1,3,"","","","",22,642,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[]
1717,"toxic_grasping_vines","You are slowed and taking chaos damage from vines. Move to break them.","","","Toxic Vines","[13513,453]",1,4,1,"","","",22,1483,1,"",2,"",1,1,"",10,"","StackingVineBuff","","","","","",4,"","",0,[],"","",[],1,[],[12250],"[13513,453]",[],"","","","","","",[]
1718,"ritual_toxic_grasping_vines_aura","",1,"","","[4934,4934]",1,3,"","","","",22,0,1,"",2,"",1,1,"",0,"","AddBuffWhileInAura","","","","","",4,"","",0,[],"","",[],"",[],[],"[4934,4934]",[],"","","","","","",[]
1719,"ritual_grow_buff","",1,"","","[717,177,70,15420]","",1,"","","","",22,1476,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[717,177,70,15420]",[],"","","","","","",[]
1720,"maven_boss_heal","","","","","[451,1409]","",3,"","","","",22,1477,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[451,1409]",[],"","","","","","",[]
1721,"reaper_wraith_grasping_chains","You are slowed by grasping chains. Move to break the chains","","","Grasping Chains","[6869,4934,4934,12250]",1,2,1,"","","",22,767,1,"",2,"",1,1,"",0,"","GraspingVinesBuff",1,"","","","",4,"","",0,[],"","",[],"",[],[],"[6869,4934,4934,12250]",[],"","","","","","",[]
1722,"ritual_totem_defences","",1,"","",[477],1,3,"","","","",22,1481,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[477],[],"","","","","","",[]
1723,"maven_map_space_vines","You are slowed by ethereal tendrils. Move to break them.","","","Ethereal Tendrils","[6869,4934,4934,12250]",1,2,1,"","","",22,767,1,"",2,"",1,1,"",0,"","GraspingVinesBuff",1,"","","","",4,"","",0,[],"","",[],"",[],[],"[6869,4934,4934,12250]",[],"","","","","","",[]
1724,"maven_decay_on_hit","","","","","[4877,4878]",1,2,"","","","",22,1485,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[4877,4878]",[],"","","","","","",[]
1725,"kill_on_expiry","",1,"","",[],"",2,"","","","",22,0,1,"",16,1,1,1,"",0,1,"KillOnExpiry","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1726,"maven_clone_buff","",1,"","","[860,24]",1,2,"","","","",22,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[860,24]",[],"","","","","","",[]
1727,"sirus_influence","Sirus has imbued you, increasing your speed and causing your non-Chaos Damage to deal extra Chaos Damage. ","","","Eldritch Empowerment","[717,177,1904,7123,24]",1,2,"","","","",22,1487,"","",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[717,177,1904,7123,24]",[],"","","","","","",[]
1728,"maven_orb_degenzone","You are taking fire damage over time from Maven's Orb","","","Orb Fire",[1976],"",3,"","","","",22,2,"",1,2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[]
1729,"ritual_es_recharge","",1,"","","[139,138]",1,2,"","","","",22,0,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[139,138]",[],"","","","","","",[]
1730,"ultimatum_ruin","You have Ruin. On reaching 7 Ruin, you will fail the Ultimatum","","","Ruin",[],1,4,1,"","",1,22,1488,1,1,2,"",1,1,"",0,"","UltimatumRuinBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1731,"maven_memory_game_degen","You are slowed and taking Fire, Cold and Lightning damage over time","","","Maven's Game","[1976,1978,1980,10621]",1,3,"","","","",22,1491,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1976,1978,1980,10621]",[],"","","","","","",[]
1732,"maven_rotating_beam_debuff","Your maximum Elemental Resistances are lower and you cannot recover Life or Energy Shield","","","Maven's Punishment","[947,1891,7820]",1,9,"","","","",22,1491,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[947,1891,7820]",[],"","","","","","",[]
1733,"maven_cutter_beam_debuff","Your maximum Elemental Resistances are lower and you cannot recover Life or Energy Shield","","","Maven's Punishment","[947,1891,7820]",1,9,"","","","",22,1491,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[947,1891,7820]",[],"","","","","","",[]
1734,"ultimatum_monster_emerge","",1,"","",[],"",3,"","","","",22,1494,1,"",16,1,1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1735,"maven_void_ground","You are slowed and taking Cold Damage over time.","","","Gravity Well","[346,1978]",1,3,"","","","",22,983,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[182],"",[],[],"[346,1978]",[],"","","","","","",[0]
1736,"maven_quick_guard","",1,1,"","[1034,7641]",1,3,"","",9847,"",22,0,1,"",1,"",1,1,"",0,"","QuickGuardBuff","","","","","",4,"","",0,[],"","",[],"",[9353],[],"[1034,7641,9353]",[],"","","","","","",[]
1737,"ultimatumape_enrage","","","","Enrage","[177,70,14181]",1,3,"","","","",22,1498,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,70,14181]",[],"","","","","","",[]
1738,"arctic_breath_chill_aura","",1,"","",[],"",3,"","","","",22,0,"","",16,"","","","",0,"","CorpseShockChillAura","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1739,"ultimatum_chieftain_buff","You deal a portion of your Physical Damage as extra Fire Damage","","","Chieftain's Wrath",[447],1,3,"","","",1,22,1554,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[447],[],"","","","","","",[]
1740,"ultimatum_ruin_over_time","You are gaining Ruin over time",1,"","Escalating Ruin",[],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1741,"blood_tendrils","You are taking Physical Damage over time.","","","Exsanguinate",[354],1,1,1,"","","",22,1495,1,"",2,"",1,1,"",3,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[354],[],"","","","","","",[]
1742,"slow_life_loss_from_hit_damage","",1,"","",[1077],1,1,"","","",1,22,0,1,"",16,"",1,"","",0,1,"",1,"","","","",4,"","",0,[],"","",[],"",[],[],[1077],[],"","","","","","",[]
1743,"blood_surge","Your Corrupting Fever skill applies Corrupted Blood when you hit enemies.","",1,"Corrupting Fever",[],1,2,"","","","",22,1496,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1744,"ultimatum_chaos_degenzone","You are taking Chaos Damage over time","","","Choking Miasma",[453],"",3,"","","","",22,1549,"",1,2,"",1,1,"",0,"","InvisibleFireBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
1745,"ultimatum_chaos_degenzone2","You are taking Chaos Damage over time","","","Choking Miasma",[453],"",3,"","","","",22,1549,"",1,2,"",1,1,"",0,"","InvisibleFireBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
1746,"ultimatum_chaos_degenzone3","You are taking significantly more Chaos Damage over time","","","Inner Choking Miasma",[453],"",3,"","","","",22,1549,"",1,2,"",1,1,"",0,"","InvisibleFireBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
1747,"ultimatum_vulnerability","You are taking increased damage. The effect of this increases every second","","","Escalating Vulnerability",[477],"",11,"","","","",22,1497,1,"",16,"",1,1,"",0,"","InterpolateBuffEffect","","","","","",4,"","",0,[],1,"",[],"",[],[],[477],[],"","","",1,"","",[]
1748,"trialmaster_tether_debuff","",1,"","",[14168],"",1,"","","","",22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[14168],[],"","","","","","",[]
1749,"trialmaster_tether_debuff_display","You are tethered by a chain. Moving too far will slow you, and eventually break the chain. Breaking the chain will cause damage and stun you.","","","Trialmaster's Tether",[],"",1,"","","","",22,1562,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[12250],[],[],"","","","","","",[]
1750,"skill_track_mana_spent_recently","",1,"","",[],"",3,"","","","",22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[13868],[],[],"","","","","","",[]
1751,"ultimatum_recovery_reduction","",1,"","","[2807,2808,2809]","",2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[2807,2808,2809]",[],"","","","","","",[]
1752,"ultimatum_area_and_projectile_speed","",1,"","","[14101,14102]","",2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[14101,14102]",[],"","","","","","",[]
1753,"ultimatum_buffs_expire_faster","",1,"","",[13042],"",2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[13042],[],"","","","","","",[]
1754,"ultimatum_cooldown_speed","",1,"","",[14103],"",2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[14103],[],"","","","","","",[]
1755,"ultimatum_pale_ape_degen_aura","You are taking Physical Damage over time","","","Haemolytic Aura",[2564],1,3,"","","","",22,1500,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[2564],[],"","","","","","",[]
1756,"ultimatum_pale_ape_degen_aura_ruin","You are taking Physical Damage over time","","","Haemolytic Aura",[2564],1,3,"","","","",22,1501,"","",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","",[],"",[],[],[2564],[],"","","","","","",[]
1757,"projectile_projectile_retaliation","","","","",[],1,2,"","","","",22,1502,1,"",16,"",1,1,"",0,"","TriggerDaemonWhenHitBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1758,"ultimatum_accelerating_monsters","",1,"","","[70,216,177]",1,2,"","","","",22,1503,1,"",16,"",1,1,"",0,"","InterpolateBuffEffect","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216,177]",[],"","","","","","",[]
1759,"cruelty","Skills supported by Cruelty Support deal more damage over time.","","","Cruelty",[14090],1,13,"","","",1,22,1510,1,"",1,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","",[],"",[],[],[14090],[13930],"","","",1,"","",[]
1760,"ground_vortex_lightning","You are taking damage from a Vortex","","","Vortex",[1980],1,3,"","","","",22,1511,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[13933],[1980],[],"","","","","","",[]
1761,"ground_vortex_lightning_ruin","You are taking damage from a Vortex","","","Vortex",[1980],1,3,"","","","",22,1511,"","",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","",[],"",[],[13933],[1980],[],"","","","","","",[]
1762,"ground_vortex_ruin","You are taking damage from a Vortex","","","Vortex","[4546,1978]",1,3,"","","","",22,601,"","",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","",[],"",[],[],"[4546,1978]",[],"","","","","","",[]
1763,"petrified_blood","When hit, a percentage of the life you would lose from the bottom half of your life is not lost immediately, then you lose life over 4 seconds based on the prevented loss. Your skills cost life as well as mana while you are above low life, and you can only go above low life by using flasks.","",1,"Petrified Blood","[13928,13860,14012]",1,3,"","","","",22,1512,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","",[],"",[],[13927],"[13928,13860,14012]",[],"","","","","","",[]
1764,"extra_projectiles_from_consuming_steel_ammo","",1,"","",[173],1,3,"","","","",22,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[173],[],"","","","","","",[]
1765,"extra_projectiles_steel_ammo_spent","",1,"","",[],"",4,"","","","",22,0,1,"",16,"",1,1,"",0,"","ExtraProjectilesSteelAmmoSpent","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1766,"blood_scythe_charge","These charges are granted by and affect your Reap skill.","","","Blood Charges",[],1,4,1,14105,13961,1,22,1516,1,"",3,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1767,"blood_scythe_degen","You are taking Physical Damage over time.","","","Reap",[354],1,3,"","","",1,22,1515,"","",2,"",1,1,"",0,"","BloodScytheDegen","","","","","",4,"","",0,[],"","",[],"",[],[],[354],[],"","","","","","",[]
1768,"ulimatum_daemon_beam_fire_damage","You are taking Fire Damage over time","","","Burning Bond",[1976],1,3,"","","",1,22,1517,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[]
1769,"ulimatum_daemon_beam_cold_damage","You are taking Cold Damage over time","","","Chilling Bond",[1978],1,3,"","","",1,22,1518,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1978],[],"","","","","","",[]
1770,"ulimatum_daemon_beam_lightning_damage","You are taking Lightning Damage over time","","","Electrifying Bond",[1980],1,3,"","","",1,22,1519,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1980],[],"","","","","","",[]
1771,"ulimatum_daemon_beam_chaos_damage","You are taking Chaos Damage over time","","","Chaotic Bond",[453],1,3,"","","",1,22,1520,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
1772,"ulimatum_daemon_beam_fire_damage_and_ruin","You are taking Fire Damage over time and periodically gaining Ruin","","","Ruinous Burning Bond",[1976],1,3,"","","",1,22,1521,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[]
1773,"ulimatum_daemon_beam_cold_damage_and_ruin","You are taking Cold Damage over time and periodically gaining Ruin","","","Ruinous Chilling Bond",[1978],1,3,"","","",1,22,1521,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","",[],"",[],[],[1978],[],"","","","","","",[]
1774,"ulimatum_daemon_beam_lightning_damage_and_ruin","You are taking Lightning Damage over time and periodically gaining Ruin","","","Ruinous Electrifying Bond",[1980],1,3,"","","",1,22,1521,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","",[],"",[],[],[1980],[],"","","","","","",[]
1775,"ulimatum_daemon_beam_chaos_damage_and_ruin","You are taking Chaos Damage over time and periodically gaining Ruin","","","Ruinous Chaotic Bond",[453],1,3,"","","",1,22,1521,1,"",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
1776,"ultimatum_unlucky_critical_rolls","",1,"","",[1417],"",3,"","","","",22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1417],[],"","","","","","",[]
1777,"ultimatum_hindered_ms_on_flask_use","",1,"","",[13946],"",3,"","","","",22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[13946],[],"","","","","","",[]
1778,"ultimatum_cancel_flask_effect_on_flask_use","",1,"","",[13945],"",3,"","","","",22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[13945],[],"","","","","","",[]
1779,"ultimatum_curses_and_non_damaging_ailments_reflected_to_self","",1,"","","[1804,13949]","",3,"","","","",22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1804,13949]",[],"","","","","","",[]
1780,"ultimatum_self_lightning_damage_on_skill_use_mana_spent_on_cost","",1,"","",[13948],"",3,"","","","",22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[13948],[],"","","","","","",[]
1781,"ultimatum_random_projectile_direction","",1,"","",[13944],"",3,"","","","",22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[13944],[],"","","","","","",[]
1782,"projectile_bull_thorns","","","","",[],1,2,"","","",1,22,1530,1,"",16,"",1,1,"",0,"","ProjectileThorns","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1783,"ultimatum_aura_skills_affecting_allies_also_affect_enemies","",1,"","",[13947],"",3,"","","","",22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[13947],[],"","","","","","",[]
1784,"spider_web_tether","You are slowed by Spider Web. Move away from the webs to break the webbing.","","","Webbed","[10528,10529,5203,10566,13044]",1,1,1,"","","",22,1540,1,"",2,"",1,1,"",8,"","TetheredDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],"[10528,10529,5203,10566,13044]",[],"","","","","","",[]
1785,"ultimatum_daemon_summon_phantasm_aura","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","SummonMonsterOnAuraTargetDeath","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1786,"keystone_everlasting_sacrifice_resistance","You have additional Maximum Resistances","","","Everlasting Sacrifice",[946],1,2,"","","",1,22,1541,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[946],[],"","","","","","",[]
1787,"ultimatum_daemon_summon_phantasm_aura_ruin","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","SummonMonsterOnAuraTargetDeath","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1788,"lifetap_life_spent","",1,"","",[],"",1,"","","","",22,0,1,"",16,"",1,1,"",0,"","LifetapLifeSpent","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1789,"lifetap_buff","Your flasks recover increased amounts of life.","",1,"Lifetap",[399],1,2,"","","",1,22,1542,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[399],[14067],"","","","","","",[]
