"rownum","Id","DisplayedName","Description","ActionType","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool","TransfigureBase"
1517,"snapping_adder","Venom Gyre","Fires a returning projectile that can be caught. Caught projectiles spiral outwards when you use Whirling Blades and do not return. Requires a Dagger or Claw.",1025,"Art/2DArt/SkillIcons/SnappingAdder.dds","[1,2]","[0,40,2,41,8,56]","[6,7,56]","","",1,"","",22,1,"[10365,10366,17980,17981]","[24,9758,17902,1102]",[],1,1,[10367],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1518,"snapping_adder_alt_x","[DNT] VenomGyreAltX","Fires a returning projectile that can be caught. Caught projectiles spiral outwards when you use Whirling Blades and do not return. Requires a Dagger or Claw.",1025,"Art/2DArt/SkillIcons/SnappingAdder.dds","[1,2]","[0,40,2,41,8,56]","[6,7,56]","","",1,"","",22,1,"[10365,10366,17980,17981]","[24,9758,17902,1102]",[],1,1,[10367],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1517
1519,"snapping_adder_alt_y","[DNT] VenomGyreAltY","Fires a returning projectile that can be caught. Caught projectiles spiral outwards when you use Whirling Blades and do not return. Requires a Dagger or Claw.",1025,"Art/2DArt/SkillIcons/SnappingAdder.dds","[1,2]","[0,40,2,41,8,56]","[6,7,56]","","",1,"","",22,1,"[10365,10366,17980,17981]","[24,9758,17902,1102]",[],1,1,[10367],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1517
1520,"vaal_snapping_adder","Vaal Venom Gyre","Creates already-caught projectiles without firing them first, both immediately and over a secondary duration. Caught projectiles spiral outwards when you use Whirling Blades and do not return. Requires a Dagger or Claw.",1025,"Art/2DArt/SkillIcons/SnappingAdder.dds",[4],"[0,40,2,41,8,112,37]","[6,7,56]","","",1,"","",22,1,"[10365,10366,17980,17981]","[24,9758,17902,1102]",[],1,1,[10367],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1521,"create_fungal_ground_on_kill","Contaminate","Creates a patch of Fungal Ground at the targeted location.",1026,"Art/2DArt/BuffIcons/FungalGroundBuff.dds","[1,2]","[1,7,8,31,49,89,36]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","",[],"","",1,""
1522,"skitterbot_detonate_mines","","",1027,"",[4],"[1,13,14,31,63]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1523,"shrapnel_ballista_totem","Shrapnel Ballista","Summons a ballista totem that fires multiple arrows with extreme force, breaking them apart into shrapnel. Enemies can be hit by multiple arrows from the same attack. Requires a Bow.",1028,"Art/2DArt/SkillIcons/ShotgunTotemSkillIcon.dds","[1,2,20]","[0,2,56,40,13,15,25,82,27,113]",[13],"","",1,"","",18,1,"[10664,10665,10666,18071,18123,18125]","[173,175,6233,70,18068,18070]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1524,"shrapnel_ballista_totem_alt_x","Shrapnel Ballista of Steel","Summons a ballista totem that consumes your Steel Shards to fire multiple arrows with extreme force, breaking them apart into shrapnel. Enemies can be hit by multiple arrows from the same attack. Requires a Bow. Steel Shards are gained with the Call of Steel Skill.",1028,"Art/2DArt/SkillIcons/ShotgunTotemSkillIcon.dds","[1,2,20]","[0,2,56,40,13,15,25,82,27,113]",[13],"","",1,"","",18,1,"[10664,10665,10666,18071,18123,18125]","[173,175,6233,70,18068,18070]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1523
1525,"shrapnel_ballista_totem_alt_y","[DNT] ShrapnelBallistaAltY","Summons a ballista totem that fires multiple arrows with extreme force, breaking them apart into shrapnel. Enemies can be hit by multiple arrows from the same attack. Requires a Bow.",1028,"Art/2DArt/SkillIcons/ShotgunTotemSkillIcon.dds","[1,2,20]","[0,2,56,40,13,15,25,82,27,113]",[13],"","",1,"","",18,1,"[10664,10665,10666,18071,18123,18125]","[173,175,6233,70,18068,18070]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1523
1526,"ensnaring_arrow","Ensnaring Arrow","Fires an arrow that remains in the ground behind its final target, tethering that enemy to it. Ensnared enemies always count as moving, and have less movement speed while trying to break the snare. The snare will break if they leave the area of effect.",1029,"Art/2DArt/SkillIcons/EnsnaringArrow.dds","[1,2]","[0,40,57,2,56,13,15,14,31,7]",[13],"","",1,"","",22,1,"[10729,10728,18013]","[433,4523,10961]",[],1,1,[],8,3,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1527,"ensnaring_arrow_alt_x","[DNT] EnsnaringArrowAltX","Fires an arrow that remains in the ground behind its final target, tethering that enemy to it. Ensnared enemies always count as moving, and have less movement speed while trying to break the snare. The snare will break if they leave the area of effect.",1029,"Art/2DArt/SkillIcons/EnsnaringArrow.dds","[1,2]","[0,40,57,2,56,13,15,14,31,7]",[13],"","",1,"","",22,1,"[10729,10728,18013]","[433,4523,10961]",[],1,1,[],8,3,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1526
1528,"ensnaring_arrow_alt_y","[DNT] EnsnaringArrowAltY","Fires an arrow that remains in the ground behind its final target, tethering that enemy to it. Ensnared enemies always count as moving, and have less movement speed while trying to break the snare. The snare will break if they leave the area of effect.",1029,"Art/2DArt/SkillIcons/EnsnaringArrow.dds","[1,2]","[0,40,57,2,56,13,15,14,31,7]",[13],"","",1,"","",22,1,"[10729,10728,18013]","[433,4523,10961]",[],1,1,[],8,3,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1526
1529,"artillery_ballista_totem","Artillery Ballista","Summons a ballista totem that propels a sequence of fiery arrows into the air. The arrows impact the ground in a line, each dealing area damage to enemies around it. Requires a Bow.",1030,"Art/2DArt/SkillIcons/MortarTotemSkillIcon.dds","[1,2,20]","[0,40,13,15,25,7,28,61,10,82,113]",[13],"","",1,"","",19,1,"[10662,10663,17983,17985]","[592,173,5998,17903]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1530,"artillery_ballista_totem_alt_x","[DNT] Artillery Ballista of Cross Strafe","Summons a ballista totem that propels a sequence of fiery arrows into the air. The arrows impact the ground in two perpendicular lines, each dealing area damage to enemies around it. Requires a Bow.",1030,"Art/2DArt/SkillIcons/MortarTotemSkillIcon.dds","[1,2,20]","[0,40,13,15,25,7,28,61,10,82,113]",[13],"","",1,"","",19,1,"[10662,10663,17983,17985]","[592,173,5998,17903]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1529
1531,"artillery_ballista_totem_alt_y","[DNT] Artillery Ballista of Focus Fire","Summons a ballista totem that propels a number of fiery arrows into the air, each targeting a specific enemy. Arrows deal area damage to enemies around it on landing. Requires a Bow.",1030,"Art/2DArt/SkillIcons/MortarTotemSkillIcon.dds","[1,2,20]","[0,40,13,15,25,7,28,61,10,82,113]",[13],"","",1,"","",19,1,"[10662,10663,17983,17985]","[592,173,5998,17903]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1529
1532,"eyrie_barrage","","",1031,"","[1,2]",[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1533,"transform","","",1032,"",[4],[],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1534,"orion_beam_sweep","","",1033,"","[1,2]","[1,7,6,71,30,27,41]",[],"","",1,"","",22,"",[],[],[],"","",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1535,"orion_meteor","","",1034,"","[1,2]","[1,7,6,71,30,27,41,31]",[],"","",1,"","",22,"",[],[],[],"","",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1536,"orion_corridor_blast","","",1035,"","[1,2]","[1,7,6,71]",[],"","",1,"","",22,"",[],[],[],"","",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1537,"orion_circle_maze_blast","","",1036,"","[1,2]","[1,7,6,71]",[],"","",1,"","",22,"",[],[],[],"","",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1538,"unique_mirage_warriors","Reflection","When you attack with The Saviour and deal a critical strike, this skill can summon a Mirage Saviour. Summoned Mirage Saviours will fight for you using whichever of your attack skills you dealt the critical strike with that caused them to be summoned. Mirage Saviours will not be resummoned using the same skills if you already have the maximum number of them.",1037,"Art/2DArt/SkillIcons/ReflectionSkill.dds",[4],[8],[],"","",1,"","",22,"",[],[],[],1,"",[10681],8,"","","",[],"","",1,""
1539,"orion_beam_bomb","","",1038,"","[1,2]","[1,7,6,71,30,27,41]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1540,"arcane_cloak","Arcane Cloak","Spends a portion of your mana to grant a buff that takes some of the damage from hits for you until depleted. The buff grants added lightning damage based on the amount of mana spent by this skill. Shares a cooldown with other Guard skills.",1039,"Art/2DArt/SkillIcons/ArcaneCloak.dds",[4],"[1,4,63,8,31,77,30,89,103]",[],"","",1,"","",22,1,[10850],[9372],[],1,1,"[11712,10852]",8,"","","",[],"","",1,""
1541,"projectile_portal","[UNUSED] Projectile Portal","[UNUSED] Places a projectile portal. With two portals active, any of your projectiles that impact one portal will be teleported to the other portal, retaining their direction and speed. In layman's terms, speedy thing goes in, speedy thing comes out.",1040,"Art/2DArt/SkillIcons/townportal.dds",[1],"[1,8,63,31,14,13,15,89]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1542,"stormbind","Stormbind","Channel to spread runes on the ground in a growing pattern. The runes fade away after a duration, or will be immediately removed and deal damage in a circular area when detonated by Rune Blast. Enemies standing on the runes are Hindered, reducing their movement speed.",1041,"Art/2DArt/SkillIcons/StormbindRune.dds",[1],"[1,7,6,71,47,30,14,8]",[],"","",1,"","",22,1,"[11755,11756,18027,18028]","[433,24,1484,2063]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1543,"stormbind_alt_x","Stormbind of Teleportation","Channel to spread runes on the ground in a growing pattern. The runes fade away after a duration, or will be immediately removed and deal damage in a circular area when detonated by Rune Blast. Enemies standing on the runes are Hindered, reducing their movement speed.",1041,"Art/2DArt/SkillIcons/StormbindRune.dds",[1],"[1,7,6,71,47,30,14,8]",[],"","",1,"","",22,1,"[11755,11756,18027,18028]","[433,24,1484,2063]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1542
1544,"stormbind_alt_y","[DNT] StormBindAltY","Channel to spread runes on the ground in a growing pattern. The runes fade away after a duration, or will be immediately removed and deal damage in a circular area when detonated by Rune Blast. Enemies standing on the runes are Hindered, reducing their movement speed.",1041,"Art/2DArt/SkillIcons/StormbindRune.dds",[1],"[1,7,6,71,47,30,14,8]",[],"","",1,"","",22,1,"[11755,11756,18027,18028]","[433,24,1484,2063]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1542
1545,"rune_detonate","Rune Blast","Channel to improve runes placed by Stormbind based on the mana you spend channelling this skill. Release to detonate the targeted rune, which will cause other runes to detonate in a chain reaction.",1042,"Art/2DArt/SkillIcons/StormbindChannelling.dds",[1],"[1,47,103]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1546,"rune_detonate_alt_x","Rune Blast of Teleportation","Channel to improve runes placed by Stormbind based on the mana you spend channelling this skill. Release to detonate the targeted rune, which will cause other runes to detonate in a chain reaction. Detonation can teleport you to the targeted Rune.",1042,"Art/2DArt/SkillIcons/StormbindChannelling.dds",[1],"[1,47,103,33,78,79]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1547,"kinetic_bolt","Kinetic Bolt","Fire a projectile from your wand that changes direction in a zig-zag pattern at regular intervals or when hitting enemies. Each time it changes direction, a secondary projectile breaks off, flying in the direction it changed away from.",1043,"Art/2DArt/SkillIcons/ZigZagWand.dds","[1,2,20]","[0,2,56,13,15,14,40,31]",[8],"","",1,"ZigZagWand","",22,1,"[11750,11751,18024,18025]","[175,70,108,3823]",[],1,1,[],8,3,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1548,"kinetic_bolt_alt_x","Kinetic Bolt of Fragmentation","Fire a projectile from your wand that changes direction in a zig-zag pattern at regular intervals or when hitting enemies. Each time it changes direction, a secondary projectile breaks off, flying in the direction it changed away from. Multiple of these projectiles can hit the same target.",1043,"Art/2DArt/SkillIcons/ZigZagWand.dds","[1,2,20]","[0,2,56,13,15,14,40,31]",[8],"","",1,"ZigZagWand","",22,1,"[11750,11751,18024,18025]","[175,70,108,3823]",[],1,1,[],8,3,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1547
1549,"kinetic_bolt_alt_y","[DNT] KineticBoltAltY","Fire a projectile from your wand that changes direction in a zig-zag pattern at regular intervals or when hitting enemies. Each time it changes direction, a secondary projectile breaks off, flying in the direction it changed away from.",1043,"Art/2DArt/SkillIcons/ZigZagWand.dds","[1,2,20]","[0,2,56,13,15,14,40,31]",[8],"","",1,"ZigZagWand","",22,1,"[11750,11751,18024,18025]","[175,70,108,3823]",[],1,1,[],8,3,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1547
1550,"blade_burst","Blade Blast","Deals spell damage in a targeted area. Each time this spell deals damage,  it will detonate any of your Lingering Blades it touches, dealing damage again in an area around them. Up to 50 Blades can be detonated this way.",1044,"Art/2DArt/SkillIcons/BladeBurst.dds","[1,22]","[1,7,13,15,14,6,31,21,55,69,71,27]",[],"","",1,"BladeBurst","",22,1,"[11752,11754,18317,18318]","[433,24,12977,13947]",[],1,1,[],8,3,"","Metadata/Monsters/Totems/BladeBurstTotem.ais","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1551,"blade_burst_alt_x","Blade Blast of Unloading","Deals spell damage in an area around you. If you have Blade Vortex blades orbiting you, it will detonate each of them in turn, dealing damage again in an area around you for each one.",1044,"Art/2DArt/SkillIcons/BladeBurst.dds",[4],"[1,7,13,15,14,6,31,21,69,71,27,83]",[],"","",1,"BladeBurst",1,22,1,"[11752,11754,18317,18318]","[433,24,12977,13947]",[],1,1,[],8,3,"","Metadata/Monsters/Totems/BladeBurstTotem.ais","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1550
1552,"blade_burst_alt_y","Blade Blast of Dagger Detonation","Deals spell damage in an area around you. Your equipped daggers add to this damage.",1044,"Art/2DArt/SkillIcons/BladeBurst.dds",[4],"[1,7,13,15,14,6,31,21,69,71,27,83]",[],"","",1,"BladeBurst",1,22,1,"[11752,11754,18317,18318]","[433,24,12977,13947]",[],1,1,[],8,3,"","Metadata/Monsters/Totems/BladeBurstTotem.ais","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1550
1553,"blood_whirl","[UNUSED] Blood Whirl","[UNUSED] Whily Twirly ",1045,"Art/2DArt/SkillIcons/cyclone.dds","[1,23]","[0,7,19,33,47,27,89]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"BloodWhirl","",22,1,[10860],[9372],[],1,1,[],8,0,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1554,"affliction_boss_final_grow_beam","","",1046,"","[1,2]","[1,7,8,28,31]",[],"","",1,"AfflictionDemonBeam","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1555,"affliction_split","","",1047,"",[2],[],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1556,"channelled_snipe","Snipe","Channel to charge up your bow, gaining stages. Release to trigger one supported bow skill for each stage gained. If there are no supported skills, but at least one stage was gained, this skill will fire its own arrow instead. Cannot be used by Totems.",1048,"Art/2DArt/SkillIcons/SnipeSkillIcon.dds","[18,11,22]","[0,40,57,2,56,47,27]",[13],"","",1,"","",22,1,"[18424,18425]","[70,6074]",[],1,1,[10937],8,2,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1557,"pack_teleport","","",1049,"","[1,2]",[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1558,"teleport_explode_kill","","",1050,"","[1,2]","[1,7]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1559,"affliction_daemon_destroy_corpse_projectile","","",1051,"",[6],"[1,7,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1560,"affliction_daemon_destroy_corpse_spawn_monster","","",1052,"",[6],"[1,7,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1561,"spellslinger","Spellslinger","Reserves mana based on the supported spells to cause those spells to trigger when you fire projectiles from a wand attack.",1053,"Art/2DArt/SkillIcons/Spellslinger.dds",[4],"[1,63,11,89]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1562,"embrace_madness","Embrace Madness","Grants Glorious Madness. Using this skill again will remove Glorious Madness and the Touched Debuffs it inflicts, but you will be unable to Embrace Madness again until the cooldown expires.",1054,"Art/2DArt/BuffIcons/LeagueItemDebuff.dds",[4],"[1,4,63,89,11]",[],"","",1,"","",22,1,[11675],[6284],[],1,1,[],8,"","","",[],"","",1,""
1563,"arcanist_brand","Arcanist Brand","Creates a magical brand which can attach to a nearby enemy. It periodically activates while attached, triggering linked spells. The brand will detach if the enemy dies.",1055,"Art/2DArt/SkillIcons/ConduitSigilPurple.dds","[1,2]","[1,8,21,64]",[],"","",1,"","",22,1,"[12330,17995]","[216,17911]",[],1,1,[],8,"","","",[],"","",1,""
1564,"rallying_cry","Rallying Cry","Performs a warcry, taunting nearby enemies to attack the user and exerting subsequent attacks. Gives nearby Allies a buff based on the damage of your weapon.",1056,"Art/2DArt/SkillIcons/RallyingCry.dds",[4],"[4,7,8,62,89]",[],"","",1,"","",22,1,"[9642,5505,4499,12304,12303,4341,12302]","[9641,4523,4523,12311,12310,215,11819]",[],1,1,[],8,"","","","[39,16,10,11,17]","","",1,""
1565,"infernal_cry","Infernal Cry","Performs a warcry, taunting nearby enemies to attack the user and exerting subsequent attacks. Covers enemies in ash, causing them to move slower and take increased fire damage. Affected enemies explode when they die, dealing fire damage in an area.",1057,"Art/2DArt/SkillIcons/WarCryInfernal.dds",[4],"[7,8,28,6,62,89]",[],"","",1,"AbyssalCry","",22,1,"[9642,4059,4342,12279,15903]","[9641,24,215,3334,433]",[],1,1,"[15862,433]",8,"","","","[39,16,10,11,17,4,18,29,19,26]","","",1,""
1566,"brandsurge","Brandsurge","Overcharges your brands near the targeted area, causing them to accelerate how quickly they activate and expire. Deals damage in an area around each overcharged brand when it expires.",1058,"Art/2DArt/SkillIcons/BrandDetonate.dds","[2,1]","[1,31,27,6,7,71,21,13,15,14,89]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
